method,horizon_ps,persistence_frames,threshold,validation_f1,tp,fp,fn,tn,n,positive,prevalence,accuracy,precision,recall,specificity,false_positive_rate,balanced_accuracy,f1,auroc,average_precision,timing_mae_ps,timing_bias_ps,timing_median_absolute_error_ps,timing_p90_absolute_error_ps,timing_within_0_75_ps,timing_within_1_5_ps,timing_within_3_ps,timed_within_1_5_ps_recall,accuracy_ci95_lower,accuracy_ci95_upper,accuracy_bootstrap_valid,precision_ci95_lower,precision_ci95_upper,precision_bootstrap_valid,recall_ci95_lower,recall_ci95_upper,recall_bootstrap_valid,f1_ci95_lower,f1_ci95_upper,f1_bootstrap_valid,false_positive_rate_ci95_lower,false_positive_rate_ci95_upper,false_positive_rate_bootstrap_valid,timing_mae_ps_ci95_lower,timing_mae_ps_ci95_upper,timing_mae_ps_bootstrap_valid,timing_bias_ps_ci95_lower,timing_bias_ps_ci95_upper,timing_bias_ps_bootstrap_valid,timed_within_1_5_ps_recall_ci95_lower,timed_within_1_5_ps_recall_ci95_upper,timed_within_1_5_ps_recall_bootstrap_valid
history_mean,9,9,-0.724197506904602,0.11617398502983683,3849,49479,8391,735497,797216,12240,0.015353429936177899,0.9274098864046884,0.07217596759675968,0.3144607843137255,0.9369674996433012,0.0630325003566988,0.6257141419785133,0.11740483162518302,0.678357002170284,0.04798950979095098,3.581449727201871,-3.581449727201871,3.0,7.5,0.2338269680436477,0.3289166017147311,0.5048064432320083,0.1034313725490196,0.9068259993480661,0.9445588306738063,2000,0.06037442359842297,0.08685880244773579,2000,0.2715818247377065,0.3602369000308123,2000,0.09990252150270212,0.1388191240479297,2000,0.04770173482782702,0.08171369195101105,2000,3.471031747826555,3.677769944173494,2000,-3.677769944173494,-3.471031747826555,2000,0.09229650739410061,0.11545339956088617,2000
linear_trend,3,3,-0.049882634480794275,0.24250431954466914,1378,4836,3022,772264,781500,4400,0.005630198336532309,0.9899449776071657,0.2217573221757322,0.3131818181818182,0.993776862694634,0.006223137305366105,0.6534793404382261,0.25965705671754286,0.8599668652975515,0.14383672677288084,0.8588534107402032,-0.19049346879535559,0.75,2.25,0.6523947750362845,0.872278664731495,1.0,0.2731818181818182,0.9870507560393557,0.9924527973960005,2000,0.18587144572712036,0.26391294703330614,2000,0.2957130363818952,0.3303471784994619,2000,0.23166368049945724,0.2889204886177067,2000,0.00452597536858488,0.008270044590073073,2000,0.8176924064224574,0.8991369763565285,2000,-0.2562046787523327,-0.12266105713061766,2000,0.25667351505821356,0.29067610274341044,2000
linear_trend,3,5,-0.006042204300562515,0.21755146262188513,1156,4687,2711,781887,790441,3867,0.004892205743376166,0.9906406676779165,0.19784357350676024,0.29893974657357125,0.9940412472316654,0.005958752768334575,0.6464904969026184,0.23810504634397528,0.8612412908530613,0.12132381465129383,0.8784602076124568,-0.08304498269896193,0.75,2.25,0.6470588235294118,0.8676470588235294,1.0,0.2593741918800103,0.9877556064828722,0.9930208503061903,2000,0.1626830576862876,0.24316321162321006,2000,0.28066414715429877,0.3168660956125383,2000,0.212126596200918,0.265231960627307,2000,0.004190119523731615,0.008135225053991307,2000,0.8294393239490078,0.9286703394877902,2000,-0.1718021053429074,0.0025531960593389055,2000,0.24359178280385135,0.2758371150462849,2000
linear_trend,3,9,-0.004910478989283262,0.2010886967659302,1049,5248,2423,788496,797216,3472,0.0043551559426805286,0.9903777646208807,0.16658726377640146,0.30213133640552997,0.9933882964784616,0.0066117035215384305,0.6477598164419958,0.21476097860579385,0.8595664127825796,0.10325724818999579,0.8686844613918017,-0.09509056244041944,0.75,2.25,0.6510962821734986,0.8684461391801716,1.0,0.2623847926267281,0.9874916074645663,0.992778868914532,2000,0.13639236872664795,0.20496460628741497,2000,0.27865249445066514,0.325178359163939,2000,0.18864036382571375,0.24242515991940722,2000,0.004713102715910705,0.008912555897055335,2000,0.8263048595930722,0.911305740179676,2000,-0.18182578654614984,1.823929961079541e-05,2000,0.24114663022648006,0.2845048147859872,2000
linear_trend,6,3,0.032546281814575195,0.2674797729742785,2623,6202,6932,765743,781500,9555,0.012226487523992323,0.983193857965451,0.29722379603399435,0.27451596023024594,0.9919657488551645,0.008034251144835448,0.6332408545427053,0.2854189336235038,0.7794508802221972,0.18757341001324923,1.747903164315669,0.1855699580632863,1.5,3.75,0.40182996568814333,0.5951200914982844,0.8513152878383531,0.16336996336996337,0.9788957086050618,0.9868697078511314,2000,0.2597363568854797,0.338059478209468,2000,0.25778620771664346,0.2901866866283085,2000,0.26452512066483685,0.305655462555069,2000,0.00620075717085783,0.010203156736785474,2000,1.6942605624495837,1.7995928620016433,2000,0.029010193962529723,0.3462450063606133,2000,0.1525572302882376,0.17462805355034025,2000
linear_trend,6,5,0.052120508005221694,0.25310790651417203,2340,6715,6238,775148,790441,8578,0.010852169864670481,0.983612945178704,0.25842076200993924,0.27279086034040567,0.9914115388501566,0.008588461149843386,0.6321011995952812,0.26541144445074577,0.7762634882286271,0.16526225389374383,1.7467948717948718,0.18461538461538463,1.5,3.75,0.4115384615384615,0.5854700854700855,0.8581196581196581,0.15971088831895547,0.9792112609195849,0.9872995381730241,2000,0.22225559206884346,0.2984172230687163,2000,0.25385894011180665,0.29082543750130935,2000,0.24433592109258845,0.2858806341433992,2000,0.0064684473272453484,0.011181114892031321,2000,1.6889617604094103,1.8046408311984206,2000,0.024972760290556905,0.35131372369500785,2000,0.1483158607479571,0.17113060655801873,2000
linear_trend,6,9,0.08304994702339175,0.2372452377780738,1991,6556,5652,783017,797216,7643,0.009587113153775138,0.9846867097499298,0.23294723294723294,0.2604998037419861,0.9916967778786762,0.008303222121323804,0.6260982908103312,0.24595429277331687,0.774198421866267,0.1420432573979596,1.7761175288799598,0.29118533400301355,1.5,3.75,0.3992968357609242,0.5826217980914113,0.8518332496233049,0.15177286405861573,0.98069724225254,0.9881687211419508,2000,0.19758072034892574,0.2739711388073792,2000,0.23970760367523827,0.27988221300262606,2000,0.22437185561043846,0.2670422613542785,2000,0.006251203482552155,0.010766714586226356,2000,1.711735568393407,1.8430342662459571,2000,0.1519470588235294,0.44478610460233103,2000,0.13869648553900238,0.1648150629857947,2000
linear_trend,9,3,0.11305503845214844,0.25152605408901646,3684,9346,11246,757224,781500,14930,0.01910428662827895,0.9736506717850288,0.2827321565617805,0.24675150703281984,0.9878080279687439,0.012191972031256115,0.6172797675007818,0.263519313304721,0.7167562958948814,0.18282607693616215,2.5846905537459284,0.8139250814332247,2.25,5.25,0.28745928338762217,0.44381107491856675,0.6870249728555917,0.10951105157401206,0.967788584446419,0.978735099552466,2000,0.24812685334302934,0.31814256640282307,2000,0.23150660524604008,0.2622094139795473,2000,0.24538711891849674,0.2805030250611027,2000,0.010200201275488952,0.014561272530020477,2000,2.5014985723497705,2.6614343013863184,2000,0.6053202696959308,1.0380300707621373,2000,0.10094859257079039,0.11833444687582452,2000
linear_trend,9,5,0.15768300220370293,0.24033962918038468,3276,8760,10345,768060,790441,13621,0.017232152684387575,0.9758299480922675,0.27218344965104685,0.24051097569928787,0.9887232563528231,0.011276743647176951,0.6146171160260555,0.2553689051720778,0.7150271101438311,0.16460987381460507,2.63507326007326,0.967032967032967,2.25,6.0,0.2875457875457875,0.43253968253968256,0.674908424908425,0.10403054107627928,0.9702286606748649,0.980644833839947,2000,0.23915355285441808,0.3060369703551597,2000,0.22394287807941937,0.25704237946828684,2000,0.23944491511906665,0.27011166216250615,2000,0.009213841386928198,0.01376940242977186,2000,2.5432054788446443,2.72394641000543,2000,0.7274607138185467,1.2148876407643285,2000,0.09443270166083263,0.11415809115349981,2000
linear_trend,9,9,0.1696272552013397,0.2318486329893174,2931,9176,9309,775800,797216,12240,0.015353429936177899,0.9768130594468751,0.24209135211034938,0.2394607843137255,0.9883104706385928,0.011689529361407228,0.6138856274761592,0.24076888322996673,0.7147037891725061,0.14816884772343847,2.695240532241556,0.8799897645854657,2.25,6.0,0.27635619242579323,0.4281815080177414,0.659843056977141,0.10253267973856209,0.9714330492438061,0.9814274404284575,2000,0.20921632911411006,0.27729434843697515,2000,0.22195464178273946,0.2563783219284075,2000,0.22333151293434275,0.2570408530188707,2000,0.009515489687958146,0.014289277223463235,2000,2.5919279761611294,2.802668551316547,2000,0.6439918330696425,1.1312480292801745,2000,0.09199432620578446,0.11350665166291571,2000
observed_future,3,3,0.1898259073495865,0.6510721247563352,3371,1864,1029,775236,781500,4400,0.005630198336532309,0.99629814459373,0.6439350525310411,0.7661363636363636,0.9976013383090979,0.002398661690902072,0.8818688509727308,0.6997405293201868,0.9964405417578175,0.7264167214608591,0.36176208840106794,0.1370513200830614,0.0,1.5,0.8958765944823495,0.9738949866508454,1.0,0.7461363636363636,0.9950100988434015,0.9974110998799715,2000,0.5602276757755981,0.730835674422517,2000,0.7362099848037928,0.7952584820298008,2000,0.6390016323789081,0.7560862924337879,2000,0.0015276387490331203,0.0034416684914941836,2000,0.3310861422461351,0.3946986160794229,2000,0.09989600880796902,0.17563241085037468,2000,0.7153407804680091,0.775693460628756,2000
observed_future,3,5,0.3171423673629761,0.6326664051261932,2637,1676,1230,784898,790441,3867,0.004892205743376166,0.9963235712722391,0.6114073730581961,0.6819239720713731,0.997869240529181,0.0021307594708190204,0.8398966063002771,0.6447432762836186,0.9969964271323493,0.6829020342642135,0.4630261660978385,0.3378839590443686,0.0,1.5,0.8558968524838833,0.9654910883579826,1.0,0.6583915179725885,0.9950499905303645,0.9973928378503876,2000,0.5105463702612733,0.7170688465405327,2000,0.6458087629042116,0.7158863533562889,2000,0.5751121800949923,0.7106198807460049,2000,0.001318011382949191,0.003142660299179825,2000,0.42115419609056376,0.5097152190296134,2000,0.29605362975819505,0.37961955579285145,2000,0.6219647462465528,0.6937405067044484,2000
observed_future,3,9,0.3575286269187927,0.6224301715582021,2314,1842,1158,791902,797216,3472,0.0043551559426805286,0.9962369044274074,0.5567853705486044,0.6664746543778802,0.997679352536838,0.0023206474631619262,0.8320770034573591,0.6067121132669113,0.9968945530706228,0.6517440666005121,0.5020527225583405,0.40352203975799483,0.0,1.5,0.8401037165082109,0.9662921348314607,1.0,0.6440092165898618,0.9950049903955551,0.9972968047582296,2000,0.4639645404088109,0.6578678248340117,2000,0.6291625396986104,0.7017842022272888,2000,0.5391256631398178,0.6710470135559263,2000,0.001500999317388629,0.003302347036463666,2000,0.46229619718309856,0.5488667623889505,2000,0.37027981455114634,0.44191132198202443,2000,0.6055170901907685,0.6810754197091174,2000
observed_future,6,3,0.2308044284582138,0.7699647600975874,7737,2072,1818,769873,781500,9555,0.012226487523992323,0.9950223928342931,0.7887654195126924,0.8097331240188383,0.9973158709493553,0.0026841290506448,0.9035244974840968,0.7991117537698823,0.9967395852577717,0.8611133181599886,0.6370686312524234,0.24156649864288485,0.0,1.5,0.7875145405195813,0.902287708414114,0.9777691611735815,0.7306122448979592,0.9933503161388997,0.9965048551238447,2000,0.7242303500060888,0.8502397187483967,2000,0.7808791184437898,0.8369812217285852,2000,0.7545327299362048,0.8389611517819543,2000,0.0016743255839819324,0.003863965274635019,2000,0.5805802648344937,0.6944985687894597,2000,0.17338069243170107,0.31712739216702435,2000,0.6972317164579094,0.7621207484290239,2000
observed_future,6,5,0.35379359126091003,0.7632700982512514,6575,2162,2003,779701,790441,8578,0.010852169864670481,0.9947307895212926,0.7525466407233604,0.7664956866402425,0.9972348096789335,0.0027651903210664784,0.881865248159588,0.7594571181056887,0.9972953475270825,0.842285510255894,0.8449049429657794,0.5038403041825095,0.75,2.25,0.7050950570342205,0.8619011406844106,0.9706463878326996,0.6606435066449056,0.9930127799669348,0.9962007571066749,2000,0.6795448996719049,0.8241100167958888,2000,0.7338468104581062,0.7954885768450991,2000,0.7113742667202847,0.8032186603599843,2000,0.001776111990336134,0.0040582738201303805,2000,0.771684228733011,0.9217005516251917,2000,0.43563734291088546,0.5727645467627077,2000,0.6210366914533582,0.6989727300047865,2000
observed_future,6,9,0.3932800590991974,0.7487756452680344,5924,2596,1719,786977,797216,7643,0.009587113153775138,0.9945874142014209,0.6953051643192488,0.775088316106241,0.9967121469452476,0.0032878530547523787,0.8859002315257443,0.7330322341149539,0.9972412414475692,0.8154504095902775,0.8714128966914247,0.5807309250506415,0.75,2.25,0.6980081026333559,0.8622552329507089,0.9706279540850776,0.6683239565615596,0.9929146257898129,0.9960093459440406,2000,0.6222474012314803,0.7674230079638865,2000,0.7455476855278069,0.8016091707007695,2000,0.6860675430356263,0.7764679695336247,2000,0.002212629855657786,0.004580695389086645,2000,0.8007703989389033,0.9453131134650783,2000,0.5168552357136794,0.648214716352779,2000,0.6287195320592425,0.7046639994138673,2000
observed_future,9,3,0.2308044284582138,0.823738996786363,12722,2491,2208,764079,781500,14930,0.01910428662827895,0.9939872040946897,0.8362584631565109,0.8521098459477562,0.9967504598405886,0.003249540159411404,0.9244301528941724,0.8441097435557178,0.9969992450167783,0.9109338680699359,0.8188570979405754,0.27189121207357336,0.75,2.25,0.7392705549441911,0.8622072001257663,0.951186920295551,0.734695244474213,0.9919472668094474,0.9957893594965186,2000,0.7842057442136446,0.8839643583746417,2000,0.8251251425247272,0.876400127421596,2000,0.8072453841976813,0.8774340480714701,2000,0.0020590457026474452,0.004678257667794604,2000,0.7461402474307006,0.8927693677322526,2000,0.18173315818740382,0.367442110928702,2000,0.6998559824072184,0.767199321870408,2000
observed_future,9,5,0.35379359126091003,0.8191189529361801,11259,2671,2362,774149,790441,13621,0.017232152684387575,0.993632668345898,0.8082555635319454,0.8265912928566185,0.9965616230272135,0.0034383769727864884,0.911576457941916,0.8173206054226707,0.9975096218620605,0.9011225998994796,1.0638156141753263,0.5500932587263523,0.75,3.0,0.6452615685229595,0.807975841548983,0.937028155253575,0.6678657954628882,0.9914692162534496,0.9954030274170531,2000,0.7505750696915849,0.8631783558695496,2000,0.7986288756762014,0.8510573933682744,2000,0.7784145323169808,0.8515629880495846,2000,0.0022282763742415084,0.005021641542942582,2000,0.9633124384778919,1.1677755642392984,2000,0.45995335592041997,0.637394463856619,2000,0.6253948002948806,0.7092128629423257,2000
observed_future,9,9,0.39625853300094604,0.8064872834500553,10254,3399,1986,781577,797216,12240,0.015353429936177899,0.9932452434471962,0.7510437266534827,0.8377450980392157,0.9956699313100018,0.004330068689998166,0.9167075146746088,0.792028733634573,0.9974636280666271,0.8821186990131227,1.1167349327091867,0.5602691632533645,0.75,3.0,0.6320460308172421,0.8009557245952799,0.9322215720694363,0.6709967320261437,0.9912094689793401,0.9949988815264327,2000,0.6921206986902874,0.8095918514951749,2000,0.8117029269410515,0.8616725931751722,2000,0.7548175098991556,0.8267932019076697,2000,0.0029897505855243124,0.005967941791277107,2000,1.0271858350836514,1.2121739335362982,2000,0.4592939416607829,0.6588302597758753,2000,0.6313015741019463,0.708109955377302,2000
