arm,representation,target,readout,population,rows,sources,mse,rmse
B-relaxed,initial_exported,current_order,residual,PTM_crystalline,274,13,0.407979629889933,0.638732831385653
B-relaxed,initial_exported,current_order,residual,T400,192,3,0.6316994086564267,0.7947951991906007
B-relaxed,initial_exported,current_order,residual,T450,192,3,0.45678372849923843,0.6758577723894565
B-relaxed,initial_exported,current_order,residual,T500,192,3,0.5120677947809944,0.7155891242752327
B-relaxed,initial_exported,current_order,residual,T510,192,3,0.4051249450005155,0.63649426156134
B-relaxed,initial_exported,current_order,residual,T520,192,3,0.5650105329277612,0.7516718252853177
B-relaxed,initial_exported,future_order_12,ridge,all,960,15,0.5649558648911688,0.7516354601076035
B-relaxed,initial_exported,future_order_12,ridge,PTM_other,686,15,0.7014522576089496,0.8375274667788213
B-relaxed,initial_exported,future_order_12,ridge,PTM_crystalline,274,13,0.32178537803798374,0.5672612960867185
B-relaxed,initial_exported,future_order_12,ridge,T400,192,3,0.5971550036534526,0.7727580498794255
B-relaxed,initial_exported,future_order_12,ridge,T450,192,3,0.5548676231379848,0.7448943704566338
B-relaxed,initial_exported,future_order_12,ridge,T500,192,3,0.5468736205652258,0.7395090402187291
B-relaxed,initial_exported,future_order_12,ridge,T510,192,3,0.5017927496376464,0.7083733123414846
B-relaxed,initial_exported,future_order_12,ridge,T520,192,3,0.6240903274615344,0.7899938781164917
B-relaxed,initial_exported,future_order_12,residual,all,960,15,0.5524303647215516,0.7432565941325725
B-relaxed,initial_exported,future_order_12,residual,PTM_other,686,15,0.6857346723083363,0.8280909806949573
B-relaxed,initial_exported,future_order_12,residual,PTM_crystalline,274,13,0.3066667231319917,0.5537749751767335
B-relaxed,initial_exported,future_order_12,residual,T400,192,3,0.5915809782300022,0.7691430154594152
B-relaxed,initial_exported,future_order_12,residual,T450,192,3,0.5356116405314195,0.7318549313432406
B-relaxed,initial_exported,future_order_12,residual,T500,192,3,0.536956757022445,0.7327733326359831
B-relaxed,initial_exported,future_order_12,residual,T510,192,3,0.47348822720144396,0.6881048082969948
B-relaxed,initial_exported,future_order_12,residual,T520,192,3,0.6245142206224468,0.7902621214650534
B-relaxed,initial_exported,future_order_3,ridge,all,960,15,0.5471801521618411,0.7397162646324881
B-relaxed,initial_exported,future_order_3,ridge,PTM_other,686,15,0.6596318454297361,0.8121772253823275
B-relaxed,initial_exported,future_order_3,ridge,PTM_crystalline,274,13,0.33946707963064193,0.5826380348300666
B-relaxed,initial_exported,future_order_3,ridge,T400,192,3,0.6204073247727694,0.7876593964225713
B-relaxed,initial_exported,future_order_3,ridge,T450,192,3,0.5437580056233069,0.7373994884886393
B-relaxed,initial_exported,future_order_3,ridge,T500,192,3,0.48030012583433274,0.6930368863446827
B-relaxed,initial_exported,future_order_3,ridge,T510,192,3,0.4745506270920289,0.6888763510906939
B-relaxed,initial_exported,future_order_3,ridge,T520,192,3,0.616884677486768,0.7854200643520434
B-relaxed,initial_exported,future_order_3,residual,all,960,15,0.5348039618494178,0.7313029207171388
B-relaxed,initial_exported,future_order_3,residual,PTM_other,686,15,0.6472467223523053,0.8045164525056684
B-relaxed,initial_exported,future_order_3,residual,PTM_crystalline,274,13,0.32348886190732706,0.5687608125630027
B-relaxed,initial_exported,future_order_3,residual,T400,192,3,0.6191564097374186,0.7868649247090752
B-relaxed,initial_exported,future_order_3,residual,T450,192,3,0.5214474901344173,0.7221132114387724
B-relaxed,initial_exported,future_order_3,residual,T500,192,3,0.4664136343355678,0.6829448252498644
B-relaxed,initial_exported,future_order_3,residual,T510,192,3,0.45324384249692573,0.6732338690952244
B-relaxed,initial_exported,future_order_3,residual,T520,192,3,0.6137584325427596,0.7834273626461866
B-relaxed,initial_exported,future_order_9,ridge,all,960,15,0.5421419468487079,0.7363028906969658
B-relaxed,initial_exported,future_order_9,ridge,PTM_other,686,15,0.6513389002831949,0.8070556983772526
B-relaxed,initial_exported,future_order_9,ridge,PTM_crystalline,274,13,0.3036836137784919,0.551074962031929
B-relaxed,initial_exported,future_order_9,ridge,T400,192,3,0.6372865893645653,0.7983023170231721
B-relaxed,initial_exported,future_order_9,ridge,T450,192,3,0.5245600465681557,0.7242651769677704
B-relaxed,initial_exported,future_order_9,ridge,T500,192,3,0.48034827645387695,0.6930716243317692
B-relaxed,initial_exported,future_order_9,ridge,T510,192,3,0.45974010088611833,0.6780413710726789
B-relaxed,initial_exported,future_order_9,ridge,T520,192,3,0.6087747209708234,0.7802401687755017
B-relaxed,initial_exported,future_order_9,residual,all,960,15,0.5380343927834772,0.7335082772426479
B-relaxed,initial_exported,future_order_9,residual,PTM_other,686,15,0.6488656838138643,0.8055219946183123
B-relaxed,initial_exported,future_order_9,residual,PTM_crystalline,274,13,0.29918489320186464,0.5469779640916668
B-relaxed,initial_exported,future_order_9,residual,T400,192,3,0.6408353981888655,0.8005219535958183
B-relaxed,initial_exported,future_order_9,residual,T450,192,3,0.5166836650406812,0.7188071125418009
B-relaxed,initial_exported,future_order_9,residual,T500,192,3,0.47444496215147414,0.6887996531296122
B-relaxed,initial_exported,future_order_9,residual,T510,192,3,0.45075493256980786,0.6713828509649378
B-relaxed,initial_exported,future_order_9,residual,T520,192,3,0.607453005966557,0.7793927161364527
B-relaxed,initial_exported,observed_angular,ridge,all,960,15,0.9561412049760436,0.9778247312151823
B-relaxed,initial_exported,observed_angular,ridge,PTM_other,686,15,1.1188865957035568,1.0577743595415596
B-relaxed,initial_exported,observed_angular,ridge,PTM_crystalline,274,13,0.6554622518011137,0.8096062325606898
B-relaxed,initial_exported,observed_angular,ridge,T400,192,3,1.0704014218786524,1.0346020596725354
B-relaxed,initial_exported,observed_angular,ridge,T450,192,3,0.870728532558008,0.9331283580290591
B-relaxed,initial_exported,observed_angular,ridge,T500,192,3,0.8677182574359056,0.9315139598717271
B-relaxed,initial_exported,observed_angular,ridge,T510,192,3,0.9101929301943574,0.9540403189563622
B-relaxed,initial_exported,observed_angular,ridge,T520,192,3,1.0616648828132949,1.030371235435702
B-relaxed,initial_exported,observed_angular,residual,all,960,15,0.9567454436460388,0.9781336532632127
B-relaxed,initial_exported,observed_angular,residual,PTM_other,686,15,1.1218213112540896,1.0591606635700221
B-relaxed,initial_exported,observed_angular,residual,PTM_crystalline,274,13,0.6326672298954318,0.7954038156153337
B-relaxed,initial_exported,observed_angular,residual,T400,192,3,1.0719235128107425,1.0353373908107166
B-relaxed,initial_exported,observed_angular,residual,T450,192,3,0.870377957521899,0.9329404898073076
B-relaxed,initial_exported,observed_angular,residual,T500,192,3,0.8749923545341864,0.9354102600111817
B-relaxed,initial_exported,observed_angular,residual,T510,192,3,0.899711586633676,0.9485312786796627
B-relaxed,initial_exported,observed_angular,residual,T520,192,3,1.06672180672969,1.0328222532118922
B-relaxed,initial_exported,observed_l6,ridge,all,960,15,0.33878307525032264,0.5820507497206087
B-relaxed,initial_exported,observed_l6,ridge,PTM_other,686,15,0.37536048058508187,0.6126666961612014
B-relaxed,initial_exported,observed_l6,ridge,PTM_crystalline,274,13,0.25199278117954443,0.5019888257516739
B-relaxed,initial_exported,observed_l6,ridge,T400,192,3,0.3410355721670951,0.5839825101551374
B-relaxed,initial_exported,observed_l6,ridge,T450,192,3,0.31736840608819217,0.5633546006630212
B-relaxed,initial_exported,observed_l6,ridge,T500,192,3,0.3468858782405482,0.5889701845089853
B-relaxed,initial_exported,observed_l6,ridge,T510,192,3,0.3419959818840898,0.5848042252618305
B-relaxed,initial_exported,observed_l6,ridge,T520,192,3,0.34662953787168804,0.5887525268495143
B-relaxed,initial_exported,observed_l6,residual,all,960,15,0.3528337096749854,0.5939980721138625
B-relaxed,initial_exported,observed_l6,residual,PTM_other,686,15,0.39516607466071146,0.628622362520386
B-relaxed,initial_exported,observed_l6,residual,PTM_crystalline,274,13,0.24155088577808587,0.4914782658247319
B-relaxed,initial_exported,observed_l6,residual,T400,192,3,0.35380810234834503,0.5948177051402765
B-relaxed,initial_exported,observed_l6,residual,T450,192,3,0.3283099329983343,0.5729833618861322
B-relaxed,initial_exported,observed_l6,residual,T500,192,3,0.3755590891728898,0.6128287600732278
B-relaxed,initial_exported,observed_l6,residual,T510,192,3,0.3486072013137079,0.590429675163527
B-relaxed,initial_exported,observed_l6,residual,T520,192,3,0.35788422254165,0.5982342539019727
B-relaxed,initial_exported,observed_radial,ridge,all,960,15,0.6390014020258891,0.7993756326195396
B-relaxed,initial_exported,observed_radial,ridge,PTM_other,686,15,0.7818753973589188,0.8842371838816319
B-relaxed,initial_exported,observed_radial,ridge,PTM_crystalline,274,13,0.35350134996173044,0.5945597951104081
B-relaxed,initial_exported,observed_radial,ridge,T400,192,3,0.605397684131546,0.7780730583509148
B-relaxed,initial_exported,observed_radial,ridge,T450,192,3,0.5951101642270428,0.7714338365842159
B-relaxed,initial_exported,observed_radial,ridge,T500,192,3,0.7231829674782395,0.8504016506793949
B-relaxed,initial_exported,observed_radial,ridge,T510,192,3,0.5623606480378194,0.7499070929373981
B-relaxed,initial_exported,observed_radial,ridge,T520,192,3,0.7089555462547977,0.8419949799463163
B-relaxed,initial_exported,observed_radial,residual,all,960,15,0.6390014020258891,0.7993756326195396
B-relaxed,initial_exported,observed_radial,residual,PTM_other,686,15,0.7818753973589188,0.8842371838816319
B-relaxed,initial_exported,observed_radial,residual,PTM_crystalline,274,13,0.35350134996173044,0.5945597951104081
B-relaxed,initial_exported,observed_radial,residual,T400,192,3,0.605397684131546,0.7780730583509148
B-relaxed,initial_exported,observed_radial,residual,T450,192,3,0.5951101642270428,0.7714338365842159
B-relaxed,initial_exported,observed_radial,residual,T500,192,3,0.7231829674782395,0.8504016506793949
B-relaxed,initial_exported,observed_radial,residual,T510,192,3,0.5623606480378194,0.7499070929373981
B-relaxed,initial_exported,observed_radial,residual,T520,192,3,0.7089555462547977,0.8419949799463163
B-relaxed,initial_exported,relaxed_angular,ridge,all,960,15,0.7333748379715741,0.856373071722584
B-relaxed,initial_exported,relaxed_angular,ridge,PTM_other,686,15,0.8760478695825279,0.9359742889537767
B-relaxed,initial_exported,relaxed_angular,ridge,PTM_crystalline,274,13,0.41661680259292694,0.6454585986668138
B-relaxed,initial_exported,relaxed_angular,ridge,T400,192,3,0.8854711669924,0.9409947752205642
B-relaxed,initial_exported,relaxed_angular,ridge,T450,192,3,0.6972252061244324,0.8350001234277947
B-relaxed,initial_exported,relaxed_angular,ridge,T500,192,3,0.6785646365016805,0.8237503484076232
B-relaxed,initial_exported,relaxed_angular,ridge,T510,192,3,0.6104336892168486,0.7813025593307938
B-relaxed,initial_exported,relaxed_angular,ridge,T520,192,3,0.7951794910225087,0.8917283728930625
B-relaxed,initial_exported,relaxed_angular,residual,all,960,15,0.7396735102613982,0.8600427374621555
B-relaxed,initial_exported,relaxed_angular,residual,PTM_other,686,15,0.889767749886453,0.9432750128602225
B-relaxed,initial_exported,relaxed_angular,residual,PTM_crystalline,274,13,0.431554681575179,0.6569282164553285
B-relaxed,initial_exported,relaxed_angular,residual,T400,192,3,0.8949169484292477,0.9460005012838247
B-relaxed,initial_exported,relaxed_angular,residual,T450,192,3,0.6999396256578676,0.8366239451855699
B-relaxed,initial_exported,relaxed_angular,residual,T500,192,3,0.6904168055148162,0.8309132358524662
B-relaxed,initial_exported,relaxed_angular,residual,T510,192,3,0.6195263507547634,0.7870999623648596
B-relaxed,initial_exported,relaxed_angular,residual,T520,192,3,0.7935678209502955,0.8908242368448983
B-relaxed,initial_exported,relaxed_l6,ridge,all,960,15,0.1628078885808148,0.40349459547906563
B-relaxed,initial_exported,relaxed_l6,ridge,PTM_other,686,15,0.2052417324814126,0.4530361271260964
B-relaxed,initial_exported,relaxed_l6,ridge,PTM_crystalline,274,13,0.06663022389654155,0.25812830897935535
B-relaxed,initial_exported,relaxed_l6,ridge,T400,192,3,0.19448675234352203,0.44100652188320527
B-relaxed,initial_exported,relaxed_l6,ridge,T450,192,3,0.15607967350972057,0.39506920091260034
B-relaxed,initial_exported,relaxed_l6,ridge,T500,192,3,0.1450330792707369,0.3808320880266484
B-relaxed,initial_exported,relaxed_l6,ridge,T510,192,3,0.14037194632813607,0.3746624431780374
B-relaxed,initial_exported,relaxed_l6,ridge,T520,192,3,0.1780679914519585,0.4219810320997361
B-relaxed,initial_exported,relaxed_l6,residual,all,960,15,0.1630551178626911,0.4038008393536238
B-relaxed,initial_exported,relaxed_l6,residual,PTM_other,686,15,0.20558401331469314,0.45341373304598215
B-relaxed,initial_exported,relaxed_l6,residual,PTM_crystalline,274,13,0.06696994234891347,0.2587855141790465
B-relaxed,initial_exported,relaxed_l6,residual,T400,192,3,0.19460081848200272,0.4411358277016306
B-relaxed,initial_exported,relaxed_l6,residual,T450,192,3,0.15631479378897647,0.39536665740673743
B-relaxed,initial_exported,relaxed_l6,residual,T500,192,3,0.14541657963504925,0.38133525884062863
B-relaxed,initial_exported,relaxed_l6,residual,T510,192,3,0.14058939939264564,0.3749525295189321
B-relaxed,initial_exported,relaxed_l6,residual,T520,192,3,0.17835399801478152,0.42231978169958073
B-relaxed,initial_exported,relaxed_radial,ridge,all,960,15,0.04660074667396507,0.21587206089247646
B-relaxed,initial_exported,relaxed_radial,ridge,PTM_other,686,15,0.06064407643924431,0.2462601803768614
B-relaxed,initial_exported,relaxed_radial,ridge,PTM_crystalline,274,13,0.011065913541918002,0.10519464597553434
B-relaxed,initial_exported,relaxed_radial,ridge,T400,192,3,0.05638355195719644,0.2374522098385198
B-relaxed,initial_exported,relaxed_radial,ridge,T450,192,3,0.04368758059447564,0.2090157424561022
B-relaxed,initial_exported,relaxed_radial,ridge,T500,192,3,0.0383113786327325,0.19573292679754345
B-relaxed,initial_exported,relaxed_radial,ridge,T510,192,3,0.0358146475596947,0.18924758270502348
B-relaxed,initial_exported,relaxed_radial,ridge,T520,192,3,0.05880657462572608,0.24250066933047026
B-relaxed,initial_exported,relaxed_radial,residual,all,960,15,0.04665469239013241,0.21599697310409793
B-relaxed,initial_exported,relaxed_radial,residual,PTM_other,686,15,0.06069489097812909,0.24636333123687276
B-relaxed,initial_exported,relaxed_radial,residual,PTM_crystalline,274,13,0.011412432355208816,0.10682898649340831
B-relaxed,initial_exported,relaxed_radial,residual,T400,192,3,0.05662264581896109,0.23795513404623378
B-relaxed,initial_exported,relaxed_radial,residual,T450,192,3,0.04375940287147562,0.20918748258793024
B-relaxed,initial_exported,relaxed_radial,residual,T500,192,3,0.038156741350366716,0.1953375062561379
B-relaxed,initial_exported,relaxed_radial,residual,T510,192,3,0.03592218531329146,0.1895314889755564
B-relaxed,initial_exported,relaxed_radial,residual,T520,192,3,0.05881248659656711,0.2425128586210783
B-relaxed,initial_pooled,current_order,ridge,all,960,15,0.5173769565181506,0.7192892022810787
B-relaxed,initial_pooled,current_order,ridge,PTM_other,686,15,0.6280699282365462,0.7925086297552514
B-relaxed,initial_pooled,current_order,ridge,PTM_crystalline,274,13,0.4350315558025511,0.6595692198719942
B-relaxed,initial_pooled,current_order,ridge,T400,192,3,0.634348567860088,0.7964600227632822
B-relaxed,initial_pooled,current_order,ridge,T450,192,3,0.46458021284701045,0.6816012124747215
B-relaxed,initial_pooled,current_order,ridge,T500,192,3,0.5181349580305955,0.7198159195451261
B-relaxed,initial_pooled,current_order,ridge,T510,192,3,0.4189520372599932,0.6472650440584546
B-relaxed,initial_pooled,current_order,ridge,T520,192,3,0.550869006593066,0.7422055015917532
B-relaxed,initial_pooled,current_order,residual,all,960,15,0.5282390406691468,0.7268005508178614
B-relaxed,initial_pooled,current_order,residual,PTM_other,686,15,0.6394970286448575,0.7996855811160143
B-relaxed,initial_pooled,current_order,residual,PTM_crystalline,274,13,0.4195226484325749,0.6477056804078338
B-relaxed,initial_pooled,current_order,residual,T400,192,3,0.6407900023363888,0.8004935991851457
B-relaxed,initial_pooled,current_order,residual,T450,192,3,0.4674001154042577,0.6836666698064618
B-relaxed,initial_pooled,current_order,residual,T500,192,3,0.5297713856060907,0.7278539589822197
B-relaxed,initial_pooled,current_order,residual,T510,192,3,0.411937584569537,0.6418236397715006
B-relaxed,initial_pooled,current_order,residual,T520,192,3,0.5912961154294598,0.7689578112155827
B-relaxed,initial_pooled,future_order_12,ridge,all,960,15,0.5647379576996807,0.7514904907579874
B-relaxed,initial_pooled,future_order_12,ridge,PTM_other,686,15,0.7023299635360493,0.8380512893230636
B-relaxed,initial_pooled,future_order_12,ridge,PTM_crystalline,274,13,0.3197677135343483,0.5654800735077659
B-relaxed,initial_pooled,future_order_12,ridge,T400,192,3,0.5981767943604459,0.7734188996659223
B-relaxed,initial_pooled,future_order_12,ridge,T450,192,3,0.5513822091085485,0.7425511491530725
B-relaxed,initial_pooled,future_order_12,ridge,T500,192,3,0.5481064196969395,0.7403420963966182
B-relaxed,initial_pooled,future_order_12,ridge,T510,192,3,0.5011208157960959,0.7078988739898489
B-relaxed,initial_pooled,future_order_12,ridge,T520,192,3,0.6249035495363737,0.79050841205921
B-relaxed,initial_pooled,future_order_12,residual,all,960,15,0.5580307652496773,0.7470145682981539
B-relaxed,initial_pooled,future_order_12,residual,PTM_other,686,15,0.6956300168458436,0.8340443734273636
B-relaxed,initial_pooled,future_order_12,residual,PTM_crystalline,274,13,0.3129673129736965,0.5594348156610353
B-relaxed,initial_pooled,future_order_12,residual,T400,192,3,0.5940079792781441,0.7707191312521988
B-relaxed,initial_pooled,future_order_12,residual,T450,192,3,0.5420313887557657,0.7362278103656271
B-relaxed,initial_pooled,future_order_12,residual,T500,192,3,0.5442960639256674,0.737764233292498
B-relaxed,initial_pooled,future_order_12,residual,T510,192,3,0.4847717587538017,0.6962555269107755
B-relaxed,initial_pooled,future_order_12,residual,T520,192,3,0.6250466355350079,0.7905989093940162
B-relaxed,initial_pooled,future_order_3,ridge,all,960,15,0.5468926646244087,0.7395219162569887
B-relaxed,initial_pooled,future_order_3,ridge,PTM_other,686,15,0.660729859109992,0.812852913576615
B-relaxed,initial_pooled,future_order_3,ridge,PTM_crystalline,274,13,0.3356288330075507,0.5793348194330725
B-relaxed,initial_pooled,future_order_3,ridge,T400,192,3,0.6257063632733247,0.791016032247972
B-relaxed,initial_pooled,future_order_3,ridge,T450,192,3,0.5418450363427953,0.7361012405524089
B-relaxed,initial_pooled,future_order_3,ridge,T500,192,3,0.47636379010126484,0.6901911257769582
B-relaxed,initial_pooled,future_order_3,ridge,T510,192,3,0.47346189336994726,0.6880856729869815
B-relaxed,initial_pooled,future_order_3,ridge,T520,192,3,0.6170862400347111,0.7855483689975501
B-relaxed,initial_pooled,future_order_3,residual,all,960,15,0.5405617992457787,0.73522907943428
B-relaxed,initial_pooled,future_order_3,residual,PTM_other,686,15,0.6532709480299929,0.8082517850459675
B-relaxed,initial_pooled,future_order_3,residual,PTM_crystalline,274,13,0.33044960814279545,0.5748474651094806
B-relaxed,initial_pooled,future_order_3,residual,T400,192,3,0.6224885750518414,0.7889794516030448
B-relaxed,initial_pooled,future_order_3,residual,T450,192,3,0.5322311065584959,0.729541709951183
B-relaxed,initial_pooled,future_order_3,residual,T500,192,3,0.4725476296884583,0.687420998870749
B-relaxed,initial_pooled,future_order_3,residual,T510,192,3,0.45918800776979046,0.6776341252990367
B-relaxed,initial_pooled,future_order_3,residual,T520,192,3,0.6163536771603073,0.7850819556965422
B-relaxed,initial_pooled,future_order_9,ridge,all,960,15,0.5406112660896683,0.7352627190941128
B-relaxed,initial_pooled,future_order_9,ridge,PTM_other,686,15,0.6489919085328537,0.8056003404498124
B-relaxed,initial_pooled,future_order_9,ridge,PTM_crystalline,274,13,0.30118865856383936,0.5488065766404766
B-relaxed,initial_pooled,future_order_9,ridge,T400,192,3,0.6290631609425246,0.7931350206254447
B-relaxed,initial_pooled,future_order_9,ridge,T450,192,3,0.5288172237911273,0.7271982011742928
B-relaxed,initial_pooled,future_order_9,ridge,T500,192,3,0.47380229333399027,0.6883329814370297
B-relaxed,initial_pooled,future_order_9,ridge,T510,192,3,0.46023633268699204,0.6784072027086623
B-relaxed,initial_pooled,future_order_9,ridge,T520,192,3,0.6111373196937069,0.7817527228565992
B-relaxed,initial_pooled,future_order_9,residual,all,960,15,0.5345923874708378,0.7311582506344559
B-relaxed,initial_pooled,future_order_9,residual,PTM_other,686,15,0.6447482057632402,0.802962144663894
B-relaxed,initial_pooled,future_order_9,residual,PTM_crystalline,274,13,0.2955731873699745,0.5436664302400641
B-relaxed,initial_pooled,future_order_9,residual,T400,192,3,0.6259697633445875,0.7911825095037096
B-relaxed,initial_pooled,future_order_9,residual,T450,192,3,0.5184834929920102,0.7200579789100391
B-relaxed,initial_pooled,future_order_9,residual,T500,192,3,0.4716074979567847,0.6867368476765935
B-relaxed,initial_pooled,future_order_9,residual,T510,192,3,0.4502871474389716,0.671034386182237
B-relaxed,initial_pooled,future_order_9,residual,T520,192,3,0.6066140356218348,0.7788543096252564
B-relaxed,initial_pooled,observed_angular,ridge,all,960,15,0.9558387032495148,0.9776700380238288
B-relaxed,initial_pooled,observed_angular,ridge,PTM_other,686,15,1.1157041794877647,1.0562689901193563
B-relaxed,initial_pooled,observed_angular,ridge,PTM_crystalline,274,13,0.6752661060375976,0.8217457672769587
B-relaxed,initial_pooled,observed_angular,ridge,T400,192,3,1.0777111820669092,1.0381286924398676
B-relaxed,initial_pooled,observed_angular,ridge,T450,192,3,0.8658853830615091,0.9305296250316317
B-relaxed,initial_pooled,observed_angular,ridge,T500,192,3,0.8668792233390284,0.9310634904983808
B-relaxed,initial_pooled,observed_angular,ridge,T510,192,3,0.9123920929478775,0.9551921759247599
B-relaxed,initial_pooled,observed_angular,ridge,T520,192,3,1.0563256348322496,1.0277770355637694
B-relaxed,initial_pooled,observed_angular,residual,all,960,15,0.9512316053836288,0.9753110300738062
B-relaxed,initial_pooled,observed_angular,residual,PTM_other,686,15,1.1127411353516736,1.0548654584124335
B-relaxed,initial_pooled,observed_angular,residual,PTM_crystalline,274,13,0.6434034112305178,0.8021243115817633
B-relaxed,initial_pooled,observed_angular,residual,T400,192,3,1.08282794691286,1.040590191628222
B-relaxed,initial_pooled,observed_angular,residual,T450,192,3,0.852678682556719,0.923406022590669
B-relaxed,initial_pooled,observed_angular,residual,T500,192,3,0.8716278914338521,0.9336101388876688
B-relaxed,initial_pooled,observed_angular,residual,T510,192,3,0.8914146057449457,0.944147555070152
B-relaxed,initial_pooled,observed_angular,residual,T520,192,3,1.057608900269767,1.028401137820144
B-relaxed,initial_pooled,observed_l6,ridge,all,960,15,0.3387844168951588,0.5820519022348083
B-relaxed,initial_pooled,observed_l6,ridge,PTM_other,686,15,0.3746962651435196,0.6121243869864357
B-relaxed,initial_pooled,observed_l6,ridge,PTM_crystalline,274,13,0.24956569517235402,0.49956550638765485
B-relaxed,initial_pooled,observed_l6,ridge,T400,192,3,0.3477257524266407,0.5896827557480723
B-relaxed,initial_pooled,observed_l6,ridge,T450,192,3,0.31648365392151295,0.5625687992783753
B-relaxed,initial_pooled,observed_l6,ridge,T500,192,3,0.35079929093370543,0.5922831172114442
B-relaxed,initial_pooled,observed_l6,ridge,T510,192,3,0.3336549362523994,0.5776287183411152
B-relaxed,initial_pooled,observed_l6,ridge,T520,192,3,0.3452584509415355,0.5875869730869937
B-relaxed,initial_pooled,observed_l6,residual,all,960,15,0.34207346977374575,0.5848704726465046
B-relaxed,initial_pooled,observed_l6,residual,PTM_other,686,15,0.37810453874610694,0.6149020562220515
B-relaxed,initial_pooled,observed_l6,residual,PTM_crystalline,274,13,0.24872106171444322,0.498719421834004
B-relaxed,initial_pooled,observed_l6,residual,T400,192,3,0.3505868124261825,0.5921037176257066
B-relaxed,initial_pooled,observed_l6,residual,T450,192,3,0.31987334718249055,0.5655734675375875
B-relaxed,initial_pooled,observed_l6,residual,T500,192,3,0.3534732786470084,0.5945361878363742
B-relaxed,initial_pooled,observed_l6,residual,T510,192,3,0.334933770993314,0.5787346291637593
B-relaxed,initial_pooled,observed_l6,residual,T520,192,3,0.3515001396197337,0.5928744720594181
B-relaxed,initial_pooled,observed_radial,ridge,all,960,15,0.6316708729479832,0.7947772473768882
B-relaxed,initial_pooled,observed_radial,ridge,PTM_other,686,15,0.77163273231454,0.8784262816620072
B-relaxed,initial_pooled,observed_radial,ridge,PTM_crystalline,274,13,0.3586760245003296,0.5988956707977856
B-relaxed,initial_pooled,observed_radial,ridge,T400,192,3,0.5992873556438536,0.7741365226133267
B-relaxed,initial_pooled,observed_radial,ridge,T450,192,3,0.5819418042043399,0.7628511022501966
B-relaxed,initial_pooled,observed_radial,ridge,T500,192,3,0.7120304835476148,0.843818987430133
B-relaxed,initial_pooled,observed_radial,ridge,T510,192,3,0.5558527369436022,0.7455553211825412
B-relaxed,initial_pooled,observed_radial,ridge,T520,192,3,0.7092419844005058,0.842165057693862
B-relaxed,initial_pooled,observed_radial,residual,all,960,15,0.6314165240282799,0.7946172185576398
B-relaxed,initial_pooled,observed_radial,residual,PTM_other,686,15,0.7715679990389344,0.8783894347263829
B-relaxed,initial_pooled,observed_radial,residual,PTM_crystalline,274,13,0.3595419079953407,0.599618135145478
B-relaxed,initial_pooled,observed_radial,residual,T400,192,3,0.6013489730733828,0.7754669387365155
B-relaxed,initial_pooled,observed_radial,residual,T450,192,3,0.5826272858610287,0.7633002593088966
B-relaxed,initial_pooled,observed_radial,residual,T500,192,3,0.7105872713939235,0.8429633867457847
B-relaxed,initial_pooled,observed_radial,residual,T510,192,3,0.5539350380605375,0.7442681224266813
B-relaxed,initial_pooled,observed_radial,residual,T520,192,3,0.7085840517525271,0.8417743472882309
B-relaxed,initial_pooled,relaxed_angular,ridge,all,960,15,0.733589280933046,0.8564982667425813
B-relaxed,initial_pooled,relaxed_angular,ridge,PTM_other,686,15,0.8688976600182372,0.9321468017529413
B-relaxed,initial_pooled,relaxed_angular,ridge,PTM_crystalline,274,13,0.42287338169492256,0.6502871532599445
B-relaxed,initial_pooled,relaxed_angular,ridge,T400,192,3,0.875625237635707,0.9357484905869242
B-relaxed,initial_pooled,relaxed_angular,ridge,T450,192,3,0.699964790288512,0.8366389844422216
B-relaxed,initial_pooled,relaxed_angular,ridge,T500,192,3,0.6868481069478829,0.8287629980566718
B-relaxed,initial_pooled,relaxed_angular,ridge,T510,192,3,0.6034091074804869,0.7767941216825002
B-relaxed,initial_pooled,relaxed_angular,ridge,T520,192,3,0.802099162312641,0.8955998896341162
B-relaxed,initial_pooled,relaxed_angular,residual,all,960,15,0.7460546098644714,0.8637445281241852
B-relaxed,initial_pooled,relaxed_angular,residual,PTM_other,686,15,0.8999854089606782,0.9486756078663973
B-relaxed,initial_pooled,relaxed_angular,residual,PTM_crystalline,274,13,0.40710539496036824,0.6380481133585212
B-relaxed,initial_pooled,relaxed_angular,residual,T400,192,3,0.9057277715220245,0.9516973108725403
B-relaxed,initial_pooled,relaxed_angular,residual,T450,192,3,0.6961076666313064,0.8343306698373891
B-relaxed,initial_pooled,relaxed_angular,residual,T500,192,3,0.6904848448395615,0.8309541773404605
B-relaxed,initial_pooled,relaxed_angular,residual,T510,192,3,0.6328342459496852,0.7955087969027653
B-relaxed,initial_pooled,relaxed_angular,residual,T520,192,3,0.8051185203797786,0.897283968640797
B-relaxed,initial_pooled,relaxed_l6,ridge,all,960,15,0.16864433989118377,0.4106632926025697
B-relaxed,initial_pooled,relaxed_l6,ridge,PTM_other,686,15,0.20923904581732125,0.45742654690925105
B-relaxed,initial_pooled,relaxed_l6,ridge,PTM_crystalline,274,13,0.07143405772912431,0.26727150564383834
B-relaxed,initial_pooled,relaxed_l6,ridge,T400,192,3,0.20223962392167683,0.4497106001882509
B-relaxed,initial_pooled,relaxed_l6,ridge,T450,192,3,0.1633011557900118,0.4041053770862395
B-relaxed,initial_pooled,relaxed_l6,ridge,T500,192,3,0.15112699961842735,0.38875056220978943
