contrast,arm,representation,target,readout,reference_arm,reference_representation,reference,candidate,change_percent,ci95_lower,ci95_upper,roots,roots_improved
training,B-relaxed,pooled,relaxed_radial,ridge,B-relaxed,initial_pooled,0.05024715677791259,0.049464658271841905,-1.5572990717250934,-1.9082972709521877,-1.2318167089715382,15,14
training,B-relaxed,pooled,relaxed_radial,residual,B-relaxed,initial_pooled,0.048995735064178515,0.04836918281196309,-1.278789370941602,-1.9751225111735409,-0.6204659901600734,15,11
training,B-relaxed,exported,observed_angular,neighbors,B-relaxed,initial_exported,1.8811216274897258,1.882143791516622,0.05433800834346858,-0.2109769019164029,0.33620705300208376,15,6
descriptor_control,B-relaxed,exported,observed_angular,neighbors,B-relaxed,descriptor,1.8148371537526449,1.882143791516622,3.7086874502653355,1.9659188364212417,5.371869707171519,15,3
training,B-relaxed,exported,relaxed_angular,neighbors,B-relaxed,initial_exported,1.5041561086972555,1.5039984067281087,-0.010484415030787009,-0.3335941908027215,0.32557329135129764,15,8
descriptor_control,B-relaxed,exported,relaxed_angular,neighbors,B-relaxed,descriptor,1.38495618502299,1.5039984067281087,8.595378178201551,5.093044353279248,12.845370615288115,15,2
training,B-relaxed,exported,observed_l6,neighbors,B-relaxed,initial_exported,0.6723084370295207,0.6724752147992452,0.024806734608495695,-0.3947988379803935,0.4138929467453877,15,6
descriptor_control,B-relaxed,exported,observed_l6,neighbors,B-relaxed,descriptor,0.6819305777549743,0.6724752147992452,-1.3865579963957209,-3.47860978759201,0.8894001401601512,15,7
training,B-relaxed,exported,relaxed_l6,neighbors,B-relaxed,initial_exported,0.3992254356543223,0.3988654355208079,-0.09017464854772506,-0.5004141372938611,0.30803259962932567,15,10
descriptor_control,B-relaxed,exported,relaxed_l6,neighbors,B-relaxed,descriptor,0.42087801893552146,0.3988654355208079,-5.2301575336216155,-8.198868831205138,-2.1750364784510534,15,10
training,B-relaxed,exported,future_order_9,neighbors,B-relaxed,initial_exported,1.0479979634284973,1.0447141448656718,-0.3133420748340554,-0.5909689358802502,-0.07706104906824335,15,10
descriptor_control,B-relaxed,exported,future_order_9,neighbors,B-relaxed,descriptor,1.0045465588569642,1.0447141448656718,3.998578826890098,1.310936951591658,6.7379382367875715,15,3
training,B-relaxed,pooled,observed_angular,neighbors,B-relaxed,initial_pooled,1.9013979355494182,1.902298959096273,0.04738742637766524,-0.20833384944451305,0.2850397192415849,15,4
training,B-relaxed,pooled,relaxed_angular,neighbors,B-relaxed,initial_pooled,1.5147542158762615,1.5149752855300904,0.014594424066416423,-0.2720216508268569,0.3344900036209774,15,9
training,B-relaxed,pooled,observed_l6,neighbors,B-relaxed,initial_pooled,0.6918184717496236,0.692493486404419,0.09757106558432316,-0.08589102096950157,0.2761469491928306,15,6
training,B-relaxed,pooled,relaxed_l6,neighbors,B-relaxed,initial_pooled,0.41953324278195697,0.41966166098912555,0.030609781078849707,-0.22293488655545923,0.30231962311875904,15,8
training,B-relaxed,pooled,future_order_9,neighbors,B-relaxed,initial_pooled,1.043613608678182,1.0402634064356486,-0.32101940935559403,-0.6600335609706406,-0.0212417837270662,15,8
training,C-relaxed-teacher,exported,current_order,ridge,C-relaxed-teacher,initial_exported,0.4253260295284932,0.4190402675281375,-1.477869108392904,-2.3988556090858832,-0.4436586895984287,15,11
relaxed_teacher,C-relaxed-teacher,exported,current_order,ridge,A-observed,exported,0.41927939792347896,0.4190402675281375,-0.05703366216556205,-0.1870861819503375,0.07047329235988439,15,8
training,C-relaxed-teacher,exported,current_order,residual,C-relaxed-teacher,initial_exported,0.4252257680518429,0.4190402675281375,-1.4546391560521066,-2.3242109375124325,-0.462038371214485,15,11
relaxed_teacher,C-relaxed-teacher,exported,current_order,residual,A-observed,exported,0.41927939792347896,0.4190402675281375,-0.05703366216556205,-0.1870861819503375,0.07047329235988439,15,8
training,C-relaxed-teacher,exported,future_order_12,ridge,C-relaxed-teacher,initial_exported,0.5750711593587317,0.5745719583396128,-0.0868068257284027,-0.46811122050716525,0.3323228324342792,15,7
relaxed_teacher,C-relaxed-teacher,exported,future_order_12,ridge,A-observed,exported,0.574724514010471,0.5745719583396128,-0.02654413847663628,-0.08058679659666584,0.022153718098209537,15,9
persistence,C-relaxed-teacher,exported,future_order_12,ridge,C-relaxed-teacher,persistence,0.8955950880579524,0.5745719583396128,-35.84467288833173,-39.23997490491033,-32.05634525248459,15,15
training,C-relaxed-teacher,exported,future_order_12,residual,C-relaxed-teacher,initial_exported,0.5750711593587317,0.5745719583396128,-0.0868068257284027,-0.46811122050716525,0.3323228324342792,15,7
relaxed_teacher,C-relaxed-teacher,exported,future_order_12,residual,A-observed,exported,0.574724514010471,0.5745719583396128,-0.02654413847663628,-0.08058679659666584,0.022153718098209537,15,9
persistence,C-relaxed-teacher,exported,future_order_12,residual,C-relaxed-teacher,persistence,0.8955950880579524,0.5745719583396128,-35.84467288833173,-39.23997490491033,-32.05634525248459,15,15
training,C-relaxed-teacher,exported,future_order_3,ridge,C-relaxed-teacher,initial_exported,0.5643621830687997,0.5634053410227726,-0.16954396923339887,-0.34781535373645645,0.011978184467976665,15,10
relaxed_teacher,C-relaxed-teacher,exported,future_order_3,ridge,A-observed,exported,0.563453991792868,0.5634053410227726,-0.008634382008831931,-0.061851967309744516,0.0350280896369947,15,7
persistence,C-relaxed-teacher,exported,future_order_3,ridge,C-relaxed-teacher,persistence,0.8318929066854726,0.5634053410227726,-32.27429438392981,-35.291825872272106,-28.318113216368726,15,15
training,C-relaxed-teacher,exported,future_order_3,residual,C-relaxed-teacher,initial_exported,0.5643621830687997,0.5653098649058564,0.16792086101580228,-0.5096361206450833,0.902517092390199,15,6
relaxed_teacher,C-relaxed-teacher,exported,future_order_3,residual,A-observed,exported,0.5658132904533418,0.5653098649058564,-0.08897379329532162,-0.17243111091564456,-0.0081622343652286,15,12
persistence,C-relaxed-teacher,exported,future_order_3,residual,C-relaxed-teacher,persistence,0.8318929066854726,0.5653098649058564,-32.04535579486646,-35.21431378769877,-27.91236373785991,15,15
training,C-relaxed-teacher,exported,future_order_9,ridge,C-relaxed-teacher,initial_exported,0.5566630470038125,0.5543816906206479,-0.40982716482508286,-0.7206092426129825,-0.10744030091520007,15,10
relaxed_teacher,C-relaxed-teacher,exported,future_order_9,ridge,A-observed,exported,0.5542073513910244,0.5543816906206479,0.03145740113081885,-0.01827435041270642,0.07548140357929607,15,6
persistence,C-relaxed-teacher,exported,future_order_9,ridge,C-relaxed-teacher,persistence,0.8820290234427766,0.5543816906206479,-37.147001301979884,-39.32624830281109,-34.28136377519266,15,15
training,C-relaxed-teacher,exported,future_order_9,residual,C-relaxed-teacher,initial_exported,0.5526957432754835,0.5543816906206479,0.30504076893604903,-0.15153703612714564,0.7065967218217017,15,4
relaxed_teacher,C-relaxed-teacher,exported,future_order_9,residual,A-observed,exported,0.5542073513910244,0.5543816906206479,0.03145740113081885,-0.01827435041270642,0.07548140357929607,15,6
persistence,C-relaxed-teacher,exported,future_order_9,residual,C-relaxed-teacher,persistence,0.8820290234427766,0.5543816906206479,-37.147001301979884,-39.32624830281109,-34.28136377519266,15,15
training,C-relaxed-teacher,exported,hazard,linear,C-relaxed-teacher,initial_exported,0.18803985056777794,0.19800493940711023,5.299455838346567,1.351096552763283,12.182480285173297,15,3
relaxed_teacher,C-relaxed-teacher,exported,hazard,linear,A-observed,exported,0.20576552028457323,0.19800493940711023,-3.7715652587129944,-7.651827826154955,-0.23017235834847777,15,11
training,C-relaxed-teacher,exported,hazard,mlp,C-relaxed-teacher,initial_exported,0.22532340375085672,0.21649654010931652,-3.917419803981037,-7.67741436037387,-1.029722678961036,15,11
relaxed_teacher,C-relaxed-teacher,exported,hazard,mlp,A-observed,exported,0.21501451594134172,0.21649654010931652,0.6892670299428083,-0.2975014348208796,1.5495523194976144,15,5
training,C-relaxed-teacher,exported,observed_angular,ridge,C-relaxed-teacher,initial_exported,0.9129358566775816,0.9061809318674161,-0.7399123126512364,-1.150170349488167,-0.3843138232825453,15,13
relaxed_teacher,C-relaxed-teacher,exported,observed_angular,ridge,A-observed,exported,0.9061859791825342,0.9061809318674161,-0.0005569844638952937,-0.09639475818638388,0.09426934331289215,15,7
training,C-relaxed-teacher,exported,observed_angular,residual,C-relaxed-teacher,initial_exported,0.9132015968982056,0.9061809318674161,-0.7687968412052659,-1.2653668647223826,-0.3523272058502348,15,13
relaxed_teacher,C-relaxed-teacher,exported,observed_angular,residual,A-observed,exported,0.9061859791825342,0.9061809318674161,-0.0005569844638952937,-0.09639475818638388,0.09426934331289215,15,7
training,C-relaxed-teacher,exported,observed_l6,ridge,C-relaxed-teacher,initial_exported,0.2652951467661369,0.2648858597687986,-0.1542760967652157,-0.8755868020688325,0.5658419783430098,15,8
relaxed_teacher,C-relaxed-teacher,exported,observed_l6,ridge,A-observed,exported,0.2647336977113654,0.2648858597687986,0.05747740417960667,-0.054393991431075095,0.16924308533773247,15,7
training,C-relaxed-teacher,exported,observed_l6,residual,C-relaxed-teacher,initial_exported,0.2652951467661369,0.2648858597687986,-0.1542760967652157,-0.8755868020688325,0.5658419783430098,15,8
relaxed_teacher,C-relaxed-teacher,exported,observed_l6,residual,A-observed,exported,0.2647336977113654,0.2648858597687986,0.05747740417960667,-0.054393991431075095,0.16924308533773247,15,7
training,C-relaxed-teacher,exported,observed_radial,ridge,C-relaxed-teacher,initial_exported,0.07069819034095545,0.07245277146598762,2.4817907170896047,1.461451654949237,3.638860934186837,15,1
relaxed_teacher,C-relaxed-teacher,exported,observed_radial,ridge,A-observed,exported,0.07244860375521547,0.07245277146598762,0.0057526447110323176,-0.3015439929360922,0.32497191618756305,15,8
training,C-relaxed-teacher,exported,observed_radial,residual,C-relaxed-teacher,initial_exported,0.07069819034095545,0.07245277146598762,2.4817907170896047,1.461451654949237,3.638860934186837,15,1
relaxed_teacher,C-relaxed-teacher,exported,observed_radial,residual,A-observed,exported,0.07244860375521547,0.07245277146598762,0.0057526447110323176,-0.3015439929360922,0.32497191618756305,15,8
training,C-relaxed-teacher,exported,relaxed_angular,ridge,C-relaxed-teacher,initial_exported,0.8283777904495897,0.833239517469323,0.5868973161502478,-0.6289257486198276,1.8731731047800486,15,7
relaxed_teacher,C-relaxed-teacher,exported,relaxed_angular,ridge,A-observed,exported,0.8333937517535995,0.833239517469323,-0.018506772333248822,-0.06188136315424392,0.02316058252520178,15,9
training,C-relaxed-teacher,exported,relaxed_angular,residual,C-relaxed-teacher,initial_exported,0.8283777904495897,0.833239517469323,0.5868973161502478,-0.6289257486198276,1.8731731047800486,15,7
relaxed_teacher,C-relaxed-teacher,exported,relaxed_angular,residual,A-observed,exported,0.8333937517535995,0.833239517469323,-0.018506772333248822,-0.06188136315424392,0.02316058252520178,15,9
training,C-relaxed-teacher,exported,relaxed_l6,ridge,C-relaxed-teacher,initial_exported,0.23283592366742037,0.23310132469223935,0.11398628726986271,-0.38208750777454226,0.6544565898505242,15,7
relaxed_teacher,C-relaxed-teacher,exported,relaxed_l6,ridge,A-observed,exported,0.23313931129967955,0.23310132469223935,-0.016293523056420955,-0.24947586042704306,0.24233122967749343,15,8
training,C-relaxed-teacher,exported,relaxed_l6,residual,C-relaxed-teacher,initial_exported,0.23283592366742037,0.23310132469223935,0.11398628726986271,-0.38208750777454226,0.6544565898505242,15,7
relaxed_teacher,C-relaxed-teacher,exported,relaxed_l6,residual,A-observed,exported,0.23313931129967955,0.23310132469223935,-0.016293523056420955,-0.24947586042704306,0.24233122967749343,15,8
training,C-relaxed-teacher,exported,relaxed_radial,ridge,C-relaxed-teacher,initial_exported,0.5552921237311461,0.5535852982032854,-0.3073743449469646,-1.6967191866722333,1.110080175575666,15,6
relaxed_teacher,C-relaxed-teacher,exported,relaxed_radial,ridge,A-observed,exported,0.5525608864860636,0.5535852982032854,0.1853934547804137,-0.061351046760529375,0.40707495669822213,15,7
training,C-relaxed-teacher,exported,relaxed_radial,residual,C-relaxed-teacher,initial_exported,0.5552921237311461,0.5535852982032854,-0.3073743449469646,-1.6967191866722333,1.110080175575666,15,6
relaxed_teacher,C-relaxed-teacher,exported,relaxed_radial,residual,A-observed,exported,0.5525608864860636,0.5535852982032854,0.1853934547804137,-0.061351046760529375,0.40707495669822213,15,7
training,C-relaxed-teacher,pooled,current_order,ridge,C-relaxed-teacher,initial_pooled,0.4223521282566379,0.42311619373364634,0.18090721601482507,0.09146225266259633,0.29734872885618824,15,5
relaxed_teacher,C-relaxed-teacher,pooled,current_order,ridge,A-observed,pooled,0.42332816420193053,0.42311619373364634,-0.05007237557269617,-0.08069423163751893,-0.020463582620976202,15,11
training,C-relaxed-teacher,pooled,current_order,residual,C-relaxed-teacher,initial_pooled,0.4142926809026577,0.4155970647572966,0.3148459808164805,0.1926410516031113,0.4724317384597615,15,4
relaxed_teacher,C-relaxed-teacher,pooled,current_order,residual,A-observed,pooled,0.41588248208673073,0.4155970647572966,-0.06862932239944941,-0.11027575022399816,-0.030915217547774217,15,12
training,C-relaxed-teacher,pooled,future_order_12,ridge,C-relaxed-teacher,initial_pooled,0.5747376427444824,0.5748023121886374,0.011251993839533903,-0.027963155728806255,0.04817945313154603,15,6
relaxed_teacher,C-relaxed-teacher,pooled,future_order_12,ridge,A-observed,pooled,0.5748275175043409,0.5748023121886374,-0.0043848484868824755,-0.011902403410625206,0.003893499280997468,15,8
persistence,C-relaxed-teacher,pooled,future_order_12,ridge,C-relaxed-teacher,persistence,0.8955950880579524,0.5748023121886374,-35.81895212991131,-39.33974966275252,-31.765368721717454,15,15
training,C-relaxed-teacher,pooled,future_order_12,residual,C-relaxed-teacher,initial_pooled,0.5747376427444824,0.5748023121886374,0.011251993839533903,-0.027963155728806255,0.04817945313154603,15,6
relaxed_teacher,C-relaxed-teacher,pooled,future_order_12,residual,A-observed,pooled,0.5748275175043409,0.5748023121886374,-0.0043848484868824755,-0.011902403410625206,0.003893499280997468,15,8
persistence,C-relaxed-teacher,pooled,future_order_12,residual,C-relaxed-teacher,persistence,0.8955950880579524,0.5748023121886374,-35.81895212991131,-39.33974966275252,-31.765368721717454,15,15
training,C-relaxed-teacher,pooled,future_order_3,ridge,C-relaxed-teacher,initial_pooled,0.5694822361829994,0.5694146197131459,-0.01187332379438688,-0.08843736159775073,0.06905219740888642,15,8
relaxed_teacher,C-relaxed-teacher,pooled,future_order_3,ridge,A-observed,pooled,0.5694876874893423,0.5694146197131459,-0.01283044002559075,-0.02875113206898261,0.0032497853816049046,15,10
persistence,C-relaxed-teacher,pooled,future_order_3,ridge,C-relaxed-teacher,persistence,0.8318929066854726,0.5694146197131459,-31.5519323296221,-34.47427846903397,-27.88360536089946,15,15
training,C-relaxed-teacher,pooled,future_order_3,residual,C-relaxed-teacher,initial_pooled,0.5686717410800004,0.5686708292107352,-0.00016035072597508915,-0.062277858088463645,0.06746749889851578,15,8
relaxed_teacher,C-relaxed-teacher,pooled,future_order_3,residual,A-observed,pooled,0.5688141911075012,0.5686708292107352,-0.02520364277249776,-0.04269081243558015,-0.007823792956637994,15,9
persistence,C-relaxed-teacher,pooled,future_order_3,residual,C-relaxed-teacher,persistence,0.8318929066854726,0.5686708292107352,-31.641341735139715,-34.75325572749264,-27.745183115613447,15,15
training,C-relaxed-teacher,pooled,future_order_9,ridge,C-relaxed-teacher,initial_pooled,0.556132809535954,0.5561260488376176,-0.0012156625576631441,-0.0719472754717404,0.06753812473919374,15,10
relaxed_teacher,C-relaxed-teacher,pooled,future_order_9,ridge,A-observed,pooled,0.5562139419693337,0.5561260488376176,-0.01580203678550607,-0.02708424236163215,-0.0059242316486146735,15,9
persistence,C-relaxed-teacher,pooled,future_order_9,ridge,C-relaxed-teacher,persistence,0.8820290234427766,0.5561260488376176,-36.94923476929131,-39.1997018749936,-33.88937477628738,15,15
training,C-relaxed-teacher,pooled,future_order_9,residual,C-relaxed-teacher,initial_pooled,0.5474980146238688,0.548057225915218,0.1021394190321212,0.013666119748179106,0.18864289522046995,15,4
relaxed_teacher,C-relaxed-teacher,pooled,future_order_9,residual,A-observed,pooled,0.5482340020069187,0.548057225915218,-0.032244642078682606,-0.049184544280225784,-0.01758200217835738,15,12
persistence,C-relaxed-teacher,pooled,future_order_9,residual,C-relaxed-teacher,persistence,0.8820290234427766,0.548057225915218,-37.8640371973231,-40.125119401829984,-34.90050026885082,15,15
training,C-relaxed-teacher,pooled,observed_angular,ridge,C-relaxed-teacher,initial_pooled,0.9070932421857238,0.907161489536246,0.007523741479720236,-0.18851315481685005,0.19407454303062815,15,8
relaxed_teacher,C-relaxed-teacher,pooled,observed_angular,ridge,A-observed,pooled,0.9076465052958993,0.907161489536246,-0.053436636049752906,-0.08872203368487402,-0.016952531383171182,15,12
training,C-relaxed-teacher,pooled,observed_angular,residual,C-relaxed-teacher,initial_pooled,0.9172861981399211,0.918665965903145,0.150418458930468,-0.06075085835227062,0.35345106299178125,15,5
relaxed_teacher,C-relaxed-teacher,pooled,observed_angular,residual,A-observed,pooled,0.9189685230957342,0.918665965903145,-0.03292356429902554,-0.07085788485836547,0.0034394899210393633,15,9
training,C-relaxed-teacher,pooled,observed_l6,ridge,C-relaxed-teacher,initial_pooled,0.26674082630038376,0.2666828981061594,-0.021717033356982718,-0.2151868390001488,0.20195103743726286,15,7
relaxed_teacher,C-relaxed-teacher,pooled,observed_l6,ridge,A-observed,pooled,0.2667022206599197,0.2666828981061594,-0.0072449917036698785,-0.0573439780739729,0.0454253814541865,15,8
training,C-relaxed-teacher,pooled,observed_l6,residual,C-relaxed-teacher,initial_pooled,0.2670212456671814,0.266835503164597,-0.06956094527995615,-0.24770830085716206,0.12652779014883203,15,7
relaxed_teacher,C-relaxed-teacher,pooled,observed_l6,residual,A-observed,pooled,0.26684139930996026,0.266835503164597,-0.0022096066721766228,-0.05453797250658782,0.05215032733202171,15,8
training,C-relaxed-teacher,pooled,observed_radial,ridge,C-relaxed-teacher,initial_pooled,0.07854174084887451,0.080664927655369,2.7032591632770275,2.1322678825937107,3.2867845236197857,15,1
relaxed_teacher,C-relaxed-teacher,pooled,observed_radial,ridge,A-observed,pooled,0.08070424780073687,0.080664927655369,-0.04872128350040805,-0.17960170029403005,0.07279229269289862,15,8
training,C-relaxed-teacher,pooled,observed_radial,residual,C-relaxed-teacher,initial_pooled,0.07650026778473709,0.0784609426979391,2.5629647712072323,2.033260802862006,3.113977195660278,15,1
relaxed_teacher,C-relaxed-teacher,pooled,observed_radial,residual,A-observed,pooled,0.07850641021080294,0.0784609426979391,-0.05791566923230018,-0.1757151580964364,0.05356427475408917,15,8
training,C-relaxed-teacher,pooled,relaxed_angular,ridge,C-relaxed-teacher,initial_pooled,0.824721348979015,0.8242430197711271,-0.05799888756122806,-0.15630829431108162,0.036910955419139906,15,9
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_angular,ridge,A-observed,pooled,0.8241745326815058,0.8242430197711271,0.008309779895587788,-0.010977015649893396,0.02931467079822169,15,9
training,C-relaxed-teacher,pooled,relaxed_angular,residual,C-relaxed-teacher,initial_pooled,0.825999457238871,0.8257530534987313,-0.029830980877809665,-0.11903253075522868,0.06224228978642434,15,8
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_angular,residual,A-observed,pooled,0.8256799198044681,0.8257530534987313,0.00885739043774425,-0.015238205624559797,0.032641693814495214,15,7
training,C-relaxed-teacher,pooled,relaxed_l6,ridge,C-relaxed-teacher,initial_pooled,0.23137198304756806,0.23118426112582985,-0.08113424938732683,-0.23194750509861695,0.06434810539694573,15,9
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_l6,ridge,A-observed,pooled,0.23120812488872608,0.23118426112582985,-0.010321334039498087,-0.04807104866708656,0.026133359524915238,15,7
training,C-relaxed-teacher,pooled,relaxed_l6,residual,C-relaxed-teacher,initial_pooled,0.23118741607348808,0.23110281716046355,-0.036593217079616824,-0.18546673007243553,0.10668737669812517,15,8
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_l6,residual,A-observed,pooled,0.23112731502669215,0.23110281716046355,-0.010599295122593055,-0.04986907961296305,0.02715442743056628,15,7
training,C-relaxed-teacher,pooled,relaxed_radial,ridge,C-relaxed-teacher,initial_pooled,0.5311363547582146,0.5305734187511849,-0.10598709766082015,-0.3203442196357176,0.07302891226079629,15,10
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_radial,ridge,A-observed,pooled,0.5305260406242819,0.5305734187511849,0.008930405536222707,-0.02875324789407524,0.046303347447483295,15,7
training,C-relaxed-teacher,pooled,relaxed_radial,residual,C-relaxed-teacher,initial_pooled,0.5301986139156215,0.5295831817057101,-0.11607578627306214,-0.32755613074888945,0.06684584935435828,15,10
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_radial,residual,A-observed,pooled,0.5295634090499641,0.5295831817057101,0.003733765476998663,-0.043443120245141575,0.04804277748347462,15,5
training,C-relaxed-teacher,exported,observed_angular,neighbors,C-relaxed-teacher,initial_exported,1.8646958827972413,1.8645566622416179,-0.0074661266165620965,-0.47019327948563977,0.4862638822716901,15,8
relaxed_teacher,C-relaxed-teacher,exported,observed_angular,neighbors,A-observed,exported,1.8636890411376954,1.8645566622416179,0.04655396285384583,-0.20177752307910274,0.2836134285347841,15,5
training,C-relaxed-teacher,exported,relaxed_angular,neighbors,C-relaxed-teacher,initial_exported,1.6384245077768962,1.6245947281519573,-0.8440901341071783,-1.282843546848662,-0.35649347352124316,15,13
relaxed_teacher,C-relaxed-teacher,exported,relaxed_angular,neighbors,A-observed,exported,1.622805937131246,1.6245947281519573,0.11022827682485303,-0.08030662083418155,0.2868182251273721,15,3
training,C-relaxed-teacher,exported,observed_l6,neighbors,C-relaxed-teacher,initial_exported,0.6053676863511404,0.6027179042498271,-0.43771449336598156,-0.7533367446839009,-0.1002318331932288,15,12
relaxed_teacher,C-relaxed-teacher,exported,observed_l6,neighbors,A-observed,exported,0.6023518602053325,0.6027179042498271,0.06076913987944632,-0.02410113566337274,0.1470534806024548,15,4
training,C-relaxed-teacher,exported,relaxed_l6,neighbors,C-relaxed-teacher,initial_exported,0.4780603984991709,0.4774657150109609,-0.12439505344449264,-0.5577860118139988,0.31664135665319626,15,7
relaxed_teacher,C-relaxed-teacher,exported,relaxed_l6,neighbors,A-observed,exported,0.4766684512297312,0.4774657150109609,0.16725750973718423,-0.09334758333800458,0.41880569570790876,15,4
training,C-relaxed-teacher,exported,future_order_9,neighbors,C-relaxed-teacher,initial_exported,1.0590839584668477,1.0545170307159424,-0.4312148923033887,-0.6873814862710942,-0.17348405418079849,15,11
relaxed_teacher,C-relaxed-teacher,exported,future_order_9,neighbors,A-observed,exported,1.0552554647127788,1.0545170307159424,-0.06997679912866817,-0.257526055598927,0.11287983078763701,15,5
training,C-relaxed-teacher,pooled,observed_angular,neighbors,C-relaxed-teacher,initial_pooled,1.8975529511769613,1.89716477394104,-0.02045672747527094,-0.22290578873556843,0.20316711882057834,15,10
relaxed_teacher,C-relaxed-teacher,pooled,observed_angular,neighbors,A-observed,pooled,1.893004266421,1.89716477394104,0.21978331448275767,0.05140627234746009,0.3956141826917613,15,2
training,C-relaxed-teacher,pooled,relaxed_angular,neighbors,C-relaxed-teacher,initial_pooled,1.7128634691238402,1.7131130933761596,0.014573505525627972,-0.3078270344996917,0.37871391607778515,15,8
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_angular,neighbors,A-observed,pooled,1.7131682952245078,1.7131130933761596,-0.0032222081451149798,-0.06636859407527063,0.05864877198036845,15,6
training,C-relaxed-teacher,pooled,observed_l6,neighbors,C-relaxed-teacher,initial_pooled,0.6193445444107055,0.6189274231592814,-0.0673488214578577,-0.24248423907424682,0.1093905478228757,15,9
relaxed_teacher,C-relaxed-teacher,pooled,observed_l6,neighbors,A-observed,pooled,0.6182534615198771,0.6189274231592814,0.10901057274268489,-0.04349502687826162,0.24043312243918807,15,3
training,C-relaxed-teacher,pooled,relaxed_l6,neighbors,C-relaxed-teacher,initial_pooled,0.5000945448875427,0.5009662508964539,0.1743082418759867,-0.02376369447104231,0.3959786351097621,15,4
relaxed_teacher,C-relaxed-teacher,pooled,relaxed_l6,neighbors,A-observed,pooled,0.501006414492925,0.5009662508964539,-0.008016583283032563,-0.07464827455613748,0.05808829033287609,15,6
training,C-relaxed-teacher,pooled,future_order_9,neighbors,C-relaxed-teacher,initial_pooled,1.0841515819231669,1.0832744320233663,-0.08090657380627198,-0.29301923125588797,0.11843755301561504,15,8
relaxed_teacher,C-relaxed-teacher,pooled,future_order_9,neighbors,A-observed,pooled,1.0824465473492941,1.0832744320233663,0.07648273035740782,-0.1267440774679976,0.2577230758105186,15,6
training,D-physical-distance,exported,current_order,ridge,D-physical-distance,initial_exported,0.5147642789699856,0.5131398856041121,-0.31556062303387256,-0.5555990400384533,-0.05328167243872751,15,10
physical_distance,D-physical-distance,exported,current_order,ridge,B-relaxed,exported,0.513161949068497,0.5131398856041121,-0.004299512936412064,-0.03399179491490073,0.023733771232500308,15,9
training,D-physical-distance,exported,current_order,residual,D-physical-distance,initial_exported,0.5165891539894075,0.5131398856041121,-0.6677005040965689,-0.9906988071831846,-0.37586288538357104,15,12
physical_distance,D-physical-distance,exported,current_order,residual,B-relaxed,exported,0.513161949068497,0.5131398856041121,-0.004299512936412064,-0.03399179491490073,0.023733771232500308,15,9
training,D-physical-distance,exported,future_order_12,ridge,D-physical-distance,initial_exported,0.5590740617696054,0.5582923971181405,-0.13981415073894832,-0.5565485154982771,0.30275433300854543,15,8
physical_distance,D-physical-distance,exported,future_order_12,ridge,B-relaxed,exported,0.5583938493937154,0.5582923971181405,-0.01816858758115769,-0.0345279821452818,-0.0015749713866658565,15,9
persistence,D-physical-distance,exported,future_order_12,ridge,D-physical-distance,persistence,0.8955950880579524,0.5582923971181405,-37.66240965783252,-41.02884894849294,-33.72084405621162,15,15
training,D-physical-distance,exported,future_order_12,residual,D-physical-distance,initial_exported,0.5590740617696054,0.5582923971181405,-0.13981415073894832,-0.5565485154982771,0.30275433300854543,15,8
physical_distance,D-physical-distance,exported,future_order_12,residual,B-relaxed,exported,0.5583938493937154,0.5582923971181405,-0.01816858758115769,-0.0345279821452818,-0.0015749713866658565,15,9
persistence,D-physical-distance,exported,future_order_12,residual,D-physical-distance,persistence,0.8955950880579524,0.5582923971181405,-37.66240965783252,-41.02884894849294,-33.72084405621162,15,15
training,D-physical-distance,exported,future_order_3,ridge,D-physical-distance,initial_exported,0.5402180861040953,0.5382158565405936,-0.37063356725822727,-0.7781084902553544,0.08001553523964754,15,9
physical_distance,D-physical-distance,exported,future_order_3,ridge,B-relaxed,exported,0.5382759751821958,0.5382158565405936,-0.011168739526579152,-0.03279998298353182,0.012817308405937412,15,8
persistence,D-physical-distance,exported,future_order_3,ridge,D-physical-distance,persistence,0.8318929066854726,0.5382158565405936,-35.30226640770172,-38.05091541093607,-31.815961990971008,15,15
training,D-physical-distance,exported,future_order_3,residual,D-physical-distance,initial_exported,0.5356029192123563,0.5351684749162242,-0.08111313074449233,-0.549919382546667,0.33039571966308257,15,12
physical_distance,D-physical-distance,exported,future_order_3,residual,B-relaxed,exported,0.5348405223474072,0.5351684749162242,0.06131782374634298,0.004909469485558926,0.12335974847002881,15,6
persistence,D-physical-distance,exported,future_order_3,residual,D-physical-distance,persistence,0.8318929066854726,0.5351684749162242,-35.66858538937342,-38.52568248773373,-32.02257360101082,15,15
training,D-physical-distance,exported,future_order_9,ridge,D-physical-distance,initial_exported,0.5334387357957925,0.5339469809870462,0.09527714377461916,-0.13202008031818563,0.33788302835463796,15,9
physical_distance,D-physical-distance,exported,future_order_9,ridge,B-relaxed,exported,0.5339371599425594,0.5339469809870462,0.0018393633602453718,-0.02429615930446577,0.031169812371366065,15,7
