arm,representation,target,readout,population,rows,sources,mse,rmse
A-observed,descriptor,relaxed_radial,ridge,T400,192,3,0.5910712416497026,0.7688115774685645
A-observed,descriptor,relaxed_radial,ridge,T450,192,3,0.5700920685893434,0.755044414977916
A-observed,descriptor,relaxed_radial,ridge,T500,192,3,0.49434301767209204,0.7030953119400613
A-observed,descriptor,relaxed_radial,ridge,T510,192,3,0.4507492035598673,0.6713785843768532
A-observed,descriptor,relaxed_radial,ridge,T520,192,3,0.6483502350129066,0.8052019839847059
A-observed,descriptor,relaxed_radial,residual,all,960,15,0.5509211532967824,0.7422406303192937
A-observed,descriptor,relaxed_radial,residual,PTM_other,686,15,0.7212348956117801,0.8492554948964299
A-observed,descriptor,relaxed_radial,residual,PTM_crystalline,274,13,0.15965222458742429,0.399565044251151
A-observed,descriptor,relaxed_radial,residual,T400,192,3,0.5910712416497026,0.7688115774685645
A-observed,descriptor,relaxed_radial,residual,T450,192,3,0.5700920685893434,0.755044414977916
A-observed,descriptor,relaxed_radial,residual,T500,192,3,0.49434301767209204,0.7030953119400613
A-observed,descriptor,relaxed_radial,residual,T510,192,3,0.4507492035598673,0.6713785843768532
A-observed,descriptor,relaxed_radial,residual,T520,192,3,0.6483502350129066,0.8052019839847059
A-observed,descriptor_pca64,current_order,ridge,all,960,15,0.3712332915705993,0.6092891690901778
A-observed,descriptor_pca64,current_order,ridge,PTM_other,686,15,0.4775823273689337,0.6910733154802996
A-observed,descriptor_pca64,current_order,ridge,PTM_crystalline,274,13,0.2036130428618774,0.45123501954289563
A-observed,descriptor_pca64,current_order,ridge,T400,192,3,0.4833100634777888,0.695205051389724
A-observed,descriptor_pca64,current_order,ridge,T450,192,3,0.3246319359301527,0.5697648075567258
A-observed,descriptor_pca64,current_order,ridge,T500,192,3,0.33427519586257126,0.5781653706878087
A-observed,descriptor_pca64,current_order,ridge,T510,192,3,0.32158950742012316,0.5670886239558356
A-observed,descriptor_pca64,current_order,ridge,T520,192,3,0.39235975516236066,0.6263862667415057
A-observed,descriptor_pca64,current_order,residual,all,960,15,0.3712332915705993,0.6092891690901778
A-observed,descriptor_pca64,current_order,residual,PTM_other,686,15,0.4775823273689337,0.6910733154802996
A-observed,descriptor_pca64,current_order,residual,PTM_crystalline,274,13,0.2036130428618774,0.45123501954289563
A-observed,descriptor_pca64,current_order,residual,T400,192,3,0.4833100634777888,0.695205051389724
A-observed,descriptor_pca64,current_order,residual,T450,192,3,0.3246319359301527,0.5697648075567258
A-observed,descriptor_pca64,current_order,residual,T500,192,3,0.33427519586257126,0.5781653706878087
A-observed,descriptor_pca64,current_order,residual,T510,192,3,0.32158950742012316,0.5670886239558356
A-observed,descriptor_pca64,current_order,residual,T520,192,3,0.39235975516236066,0.6263862667415057
A-observed,descriptor_pca64,future_order_12,ridge,all,960,15,0.5928519708035457,0.7699688115784598
A-observed,descriptor_pca64,future_order_12,ridge,PTM_other,686,15,0.7640039267561515,0.8740731815792951
A-observed,descriptor_pca64,future_order_12,ridge,PTM_crystalline,274,13,0.26366496962758423,0.513483173655753
A-observed,descriptor_pca64,future_order_12,ridge,T400,192,3,0.6554067558324965,0.8095719584030171
A-observed,descriptor_pca64,future_order_12,ridge,T450,192,3,0.5651201562648407,0.7517447414281264
A-observed,descriptor_pca64,future_order_12,ridge,T500,192,3,0.5343984840698419,0.7310256384490506
A-observed,descriptor_pca64,future_order_12,ridge,T510,192,3,0.5679317327268889,0.7536124552625765
A-observed,descriptor_pca64,future_order_12,ridge,T520,192,3,0.6414027251236604,0.8008762233476908
A-observed,descriptor_pca64,future_order_12,residual,all,960,15,0.5928519708035457,0.7699688115784598
A-observed,descriptor_pca64,future_order_12,residual,PTM_other,686,15,0.7640039267561515,0.8740731815792951
A-observed,descriptor_pca64,future_order_12,residual,PTM_crystalline,274,13,0.26366496962758423,0.513483173655753
A-observed,descriptor_pca64,future_order_12,residual,T400,192,3,0.6554067558324965,0.8095719584030171
A-observed,descriptor_pca64,future_order_12,residual,T450,192,3,0.5651201562648407,0.7517447414281264
A-observed,descriptor_pca64,future_order_12,residual,T500,192,3,0.5343984840698419,0.7310256384490506
A-observed,descriptor_pca64,future_order_12,residual,T510,192,3,0.5679317327268889,0.7536124552625765
A-observed,descriptor_pca64,future_order_12,residual,T520,192,3,0.6414027251236604,0.8008762233476908
A-observed,descriptor_pca64,future_order_3,ridge,all,960,15,0.5774290508820707,0.7598875251522891
A-observed,descriptor_pca64,future_order_3,ridge,PTM_other,686,15,0.735029229266236,0.8573384566588834
A-observed,descriptor_pca64,future_order_3,ridge,PTM_crystalline,274,13,0.27464030952937496,0.5240613604620884
A-observed,descriptor_pca64,future_order_3,ridge,T400,192,3,0.6875595446800262,0.8291921036044821
A-observed,descriptor_pca64,future_order_3,ridge,T450,192,3,0.5329179216384862,0.7300122749916512
A-observed,descriptor_pca64,future_order_3,ridge,T500,192,3,0.48906857677715254,0.6993343812348658
A-observed,descriptor_pca64,future_order_3,ridge,T510,192,3,0.52911208110941,0.7274009081032343
A-observed,descriptor_pca64,future_order_3,ridge,T520,192,3,0.6484871302052786,0.8052869862386195
A-observed,descriptor_pca64,future_order_3,residual,all,960,15,0.5774290508820707,0.7598875251522891
A-observed,descriptor_pca64,future_order_3,residual,PTM_other,686,15,0.735029229266236,0.8573384566588834
A-observed,descriptor_pca64,future_order_3,residual,PTM_crystalline,274,13,0.27464030952937496,0.5240613604620884
A-observed,descriptor_pca64,future_order_3,residual,T400,192,3,0.6875595446800262,0.8291921036044821
A-observed,descriptor_pca64,future_order_3,residual,T450,192,3,0.5329179216384862,0.7300122749916512
A-observed,descriptor_pca64,future_order_3,residual,T500,192,3,0.48906857677715254,0.6993343812348658
A-observed,descriptor_pca64,future_order_3,residual,T510,192,3,0.52911208110941,0.7274009081032343
A-observed,descriptor_pca64,future_order_3,residual,T520,192,3,0.6484871302052786,0.8052869862386195
A-observed,descriptor_pca64,future_order_9,ridge,all,960,15,0.5654985186541717,0.7519963554793145
A-observed,descriptor_pca64,future_order_9,ridge,PTM_other,686,15,0.709529603992824,0.8423358023928604
A-observed,descriptor_pca64,future_order_9,ridge,PTM_crystalline,274,13,0.28254638886420275,0.5315509278180246
A-observed,descriptor_pca64,future_order_9,ridge,T400,192,3,0.6508261525941619,0.8067379702196754
A-observed,descriptor_pca64,future_order_9,ridge,T450,192,3,0.5290719929039647,0.7273733517966992
A-observed,descriptor_pca64,future_order_9,ridge,T500,192,3,0.464718235083514,0.6817024534820995
A-observed,descriptor_pca64,future_order_9,ridge,T510,192,3,0.5192882514643045,0.7206165772894102
A-observed,descriptor_pca64,future_order_9,ridge,T520,192,3,0.6635879612249137,0.8146090849143003
A-observed,descriptor_pca64,future_order_9,residual,all,960,15,0.5654985186541717,0.7519963554793145
A-observed,descriptor_pca64,future_order_9,residual,PTM_other,686,15,0.709529603992824,0.8423358023928604
A-observed,descriptor_pca64,future_order_9,residual,PTM_crystalline,274,13,0.28254638886420275,0.5315509278180246
A-observed,descriptor_pca64,future_order_9,residual,T400,192,3,0.6508261525941619,0.8067379702196754
A-observed,descriptor_pca64,future_order_9,residual,T450,192,3,0.5290719929039647,0.7273733517966992
A-observed,descriptor_pca64,future_order_9,residual,T500,192,3,0.464718235083514,0.6817024534820995
A-observed,descriptor_pca64,future_order_9,residual,T510,192,3,0.5192882514643045,0.7206165772894102
A-observed,descriptor_pca64,future_order_9,residual,T520,192,3,0.6635879612249137,0.8146090849143003
A-observed,descriptor_pca64,observed_angular,ridge,all,960,15,0.7128417289607389,0.8442995493074357
A-observed,descriptor_pca64,observed_angular,ridge,PTM_other,686,15,0.8858932147170184,0.9412190046514246
A-observed,descriptor_pca64,observed_angular,ridge,PTM_crystalline,274,13,0.3753026822975022,0.6126195249071826
A-observed,descriptor_pca64,observed_angular,ridge,T400,192,3,0.8445499802423206,0.918994004464839
A-observed,descriptor_pca64,observed_angular,ridge,T450,192,3,0.6571608770520961,0.8106545978726675
A-observed,descriptor_pca64,observed_angular,ridge,T500,192,3,0.5967044263365329,0.7724664564474841
A-observed,descriptor_pca64,observed_angular,ridge,T510,192,3,0.7011584387937373,0.8373520399412289
A-observed,descriptor_pca64,observed_angular,ridge,T520,192,3,0.7646349223790073,0.8744340583365948
A-observed,descriptor_pca64,observed_angular,residual,all,960,15,0.7128417289607389,0.8442995493074357
A-observed,descriptor_pca64,observed_angular,residual,PTM_other,686,15,0.8858932147170184,0.9412190046514246
A-observed,descriptor_pca64,observed_angular,residual,PTM_crystalline,274,13,0.3753026822975022,0.6126195249071826
A-observed,descriptor_pca64,observed_angular,residual,T400,192,3,0.8445499802423206,0.918994004464839
A-observed,descriptor_pca64,observed_angular,residual,T450,192,3,0.6571608770520961,0.8106545978726675
A-observed,descriptor_pca64,observed_angular,residual,T500,192,3,0.5967044263365329,0.7724664564474841
A-observed,descriptor_pca64,observed_angular,residual,T510,192,3,0.7011584387937373,0.8373520399412289
A-observed,descriptor_pca64,observed_angular,residual,T520,192,3,0.7646349223790073,0.8744340583365948
A-observed,descriptor_pca64,observed_l6,ridge,all,960,15,0.2933305869970556,0.541600024923426
A-observed,descriptor_pca64,observed_l6,ridge,PTM_other,686,15,0.3367376144876537,0.5802909739843053
A-observed,descriptor_pca64,observed_l6,ridge,PTM_crystalline,274,13,0.17617705205741974,0.4197345018668584
A-observed,descriptor_pca64,observed_l6,ridge,T400,192,3,0.3408829272754065,0.5838518024939261
A-observed,descriptor_pca64,observed_l6,ridge,T450,192,3,0.2767589986998116,0.5260788901864544
A-observed,descriptor_pca64,observed_l6,ridge,T500,192,3,0.2638812418103314,0.5136937237404516
A-observed,descriptor_pca64,observed_l6,ridge,T510,192,3,0.2738854109307634,0.5233406261038439
A-observed,descriptor_pca64,observed_l6,ridge,T520,192,3,0.31124435626896507,0.557892782054908
A-observed,descriptor_pca64,observed_l6,residual,all,960,15,0.2933305869970556,0.541600024923426
A-observed,descriptor_pca64,observed_l6,residual,PTM_other,686,15,0.3367376144876537,0.5802909739843053
A-observed,descriptor_pca64,observed_l6,residual,PTM_crystalline,274,13,0.17617705205741974,0.4197345018668584
A-observed,descriptor_pca64,observed_l6,residual,T400,192,3,0.3408829272754065,0.5838518024939261
A-observed,descriptor_pca64,observed_l6,residual,T450,192,3,0.2767589986998116,0.5260788901864544
A-observed,descriptor_pca64,observed_l6,residual,T500,192,3,0.2638812418103314,0.5136937237404516
A-observed,descriptor_pca64,observed_l6,residual,T510,192,3,0.2738854109307634,0.5233406261038439
A-observed,descriptor_pca64,observed_l6,residual,T520,192,3,0.31124435626896507,0.557892782054908
A-observed,descriptor_pca64,observed_radial,ridge,all,960,15,3.538561805572688e-05,0.005948581180056878
A-observed,descriptor_pca64,observed_radial,ridge,PTM_other,686,15,4.68894015180907e-05,0.006847583626221055
A-observed,descriptor_pca64,observed_radial,ridge,PTM_crystalline,274,13,1.8982577801664552e-05,0.004356900021995519
A-observed,descriptor_pca64,observed_radial,ridge,T400,192,3,2.9418356558696084e-05,0.005423869150218881
A-observed,descriptor_pca64,observed_radial,ridge,T450,192,3,4.2120355979125514e-05,0.006490019721012064
A-observed,descriptor_pca64,observed_radial,ridge,T500,192,3,3.7664888063518465e-05,0.006137172644102369
A-observed,descriptor_pca64,observed_radial,ridge,T510,192,3,3.232751793012822e-05,0.005685729322622404
A-observed,descriptor_pca64,observed_radial,ridge,T520,192,3,3.539697174716612e-05,0.005949535422801189
A-observed,descriptor_pca64,observed_radial,residual,all,960,15,2.496626301940662e-05,0.004996625162988176
A-observed,descriptor_pca64,observed_radial,residual,PTM_other,686,15,3.291151260785683e-05,0.005736855637704058
A-observed,descriptor_pca64,observed_radial,residual,PTM_crystalline,274,13,1.1174714314503049e-05,0.0033428601996648094
A-observed,descriptor_pca64,observed_radial,residual,T400,192,3,2.1241058649865413e-05,0.004608802301017631
A-observed,descriptor_pca64,observed_radial,residual,T450,192,3,2.6488177824742257e-05,0.005146666671229278
A-observed,descriptor_pca64,observed_radial,residual,T500,192,3,2.4708662391088738e-05,0.004970780863314006
A-observed,descriptor_pca64,observed_radial,residual,T510,192,3,2.0349571149144165e-05,0.004511049894331049
A-observed,descriptor_pca64,observed_radial,residual,T520,192,3,3.204384508219253e-05,0.00566072831729209
A-observed,descriptor_pca64,relaxed_angular,ridge,all,960,15,0.7824268523917814,0.8845489542087432
A-observed,descriptor_pca64,relaxed_angular,ridge,PTM_other,686,15,0.9888964494962097,0.9944327274864849
A-observed,descriptor_pca64,relaxed_angular,ridge,PTM_crystalline,274,13,0.40019120502453764,0.6326066748181982
A-observed,descriptor_pca64,relaxed_angular,ridge,T400,192,3,0.9741257414947961,0.9869780856203425
A-observed,descriptor_pca64,relaxed_angular,ridge,T450,192,3,0.6924286756220825,0.8321229930858073
A-observed,descriptor_pca64,relaxed_angular,ridge,T500,192,3,0.6733601866005736,0.8205852707675014
A-observed,descriptor_pca64,relaxed_angular,ridge,T510,192,3,0.677051355805854,0.8228313045854867
A-observed,descriptor_pca64,relaxed_angular,ridge,T520,192,3,0.895168302435601,0.9461333428410612
A-observed,descriptor_pca64,relaxed_angular,residual,all,960,15,0.7824268523917814,0.8845489542087432
A-observed,descriptor_pca64,relaxed_angular,residual,PTM_other,686,15,0.9888964494962097,0.9944327274864849
A-observed,descriptor_pca64,relaxed_angular,residual,PTM_crystalline,274,13,0.40019120502453764,0.6326066748181982
A-observed,descriptor_pca64,relaxed_angular,residual,T400,192,3,0.9741257414947961,0.9869780856203425
A-observed,descriptor_pca64,relaxed_angular,residual,T450,192,3,0.6924286756220825,0.8321229930858073
A-observed,descriptor_pca64,relaxed_angular,residual,T500,192,3,0.6733601866005736,0.8205852707675014
A-observed,descriptor_pca64,relaxed_angular,residual,T510,192,3,0.677051355805854,0.8228313045854867
A-observed,descriptor_pca64,relaxed_angular,residual,T520,192,3,0.895168302435601,0.9461333428410612
A-observed,descriptor_pca64,relaxed_l6,ridge,all,960,15,0.2563863437192728,0.5063460711008557
A-observed,descriptor_pca64,relaxed_l6,ridge,PTM_other,686,15,0.3117507103163016,0.5583464070953637
A-observed,descriptor_pca64,relaxed_l6,ridge,PTM_crystalline,274,13,0.13706808496759842,0.37022707217003786
A-observed,descriptor_pca64,relaxed_l6,ridge,T400,192,3,0.2955188901487722,0.543616491792488
A-observed,descriptor_pca64,relaxed_l6,ridge,T450,192,3,0.23313090262795894,0.4828363103868214
A-observed,descriptor_pca64,relaxed_l6,ridge,T500,192,3,0.23354086558385265,0.4832606600829956
A-observed,descriptor_pca64,relaxed_l6,ridge,T510,192,3,0.22038394063908057,0.46945067966622495
A-observed,descriptor_pca64,relaxed_l6,ridge,T520,192,3,0.2993571195966997,0.54713537593241
