fit,recipe,family,seed,milestone,representation,material,liquid_order_nmse,liquid_topology_nmse,liquid_order_neighbor_nmse,liquid_order_retrieval_gain,nonbulk_boundary_ap,nonbulk_fault_ap,spatial_auc,liquid_rank,perturbation_p95_001,onset_ap12,onset_brier12,hazard_selected_step,brier_delta,brier_ci_low,brier_ci_high,future_mse_delta,future_ci_low,future_ci_high
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,24,projector,Al,0.7107143777811972,1.837457434941089,1.5213455083416065,0.3263267281826643,0.6771806818434412,0.8447090170891727,0.5404920258355127,2.8202370150018026,0.2668377138084077,0.17763964673323498,0.03445088789846931,128,0.0028868148788941117,-0.006512693088676308,0.012141340638799049,-0.004800514380137125,-0.014279194672902425,0.0032750925421714734
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,24,projector,Ta,0.6443235221198517,2.0177233258755187,1.4177973632174723,0.10154106014582376,0.9513899434835691,,0.5628430362354433,2.389233054900263,0.31608739513176,,,,,,,,,
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,24,projector,Zr,0.7323373216234437,1.209281028685779,1.5689150455349072,0.19214476666139899,0.7993315370581899,,0.5326164932956591,2.6802379340507865,0.3660148416302913,,,,,,,,,
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,encoder,Al,0.6721897555370661,1.969184119657701,1.443141237911811,0.4045309986124599,0.6369640988373081,0.9365431665950523,0.5201002416687458,9.837721879774506,0.30054705657937647,0.12226790380871717,0.03594293998036675,128,0.004378866960791564,-0.004910347059233302,0.012812071876050933,0.0635368545850118,0.0413810470700264,0.08842130482196804
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,encoder,Ta,0.5721001658540411,2.1410236888718543,1.258947024031717,0.260391399331579,0.9577417731846107,,0.5435564422033035,8.274171898548108,0.4027375833951523,,,,,,,,,
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,encoder,Zr,0.6808242240045956,1.360078033056501,1.4442011311221865,0.3168586810741196,0.8031002048725459,,0.5238004507048112,9.620088624988092,0.364664211042012,,,,,,,,,
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,projector,Al,0.6866892449996519,1.8099827750302786,1.4797919537163235,0.36788028280794743,0.6607908667197347,0.8396574436945916,0.5427647106021768,2.9779716934108484,0.3106918005374856,0.1477221588307641,0.03803975148927343,128,0.00647567846969822,-0.0037879431171381627,0.016479349939280446,0.0024808486302693683,-0.013081262807051342,0.01559850285450617
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,projector,Ta,0.6032588654359188,2.005991295688448,1.2913907404885896,0.22794768287470646,0.965370376520885,,0.5938539705591336,2.074557586824791,0.25900932575456465,,,,,,,,,
gf-visreg-mlp-factor1-s456,gf-visreg-mlp-factor1,geoframe,456,35,projector,Zr,0.7075971250159981,1.1942369059582998,1.4802199203143243,0.28083989188198183,0.8394571402074459,,0.5403601087078514,2.2792367290212017,0.26103222156134104,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,encoder,Al,1.0237703528661293,2.0760189390452144,1.968799230167672,-0.12112699364340118,0.20697863908754174,0.36496301517670016,0.5048523103483359,6.163002075958434,0.9276197988100358,0.1167385917608636,0.03184655093360152,128,0.00028247791402631026,-0.0014778360167127902,0.0021324423944465015,0.07220147450764974,0.05641532162825267,0.08974853952725728
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,encoder,Ta,0.9557662065903854,2.275677591436063,1.9311032383434157,-0.4117648149801196,0.42836841077741444,,0.4947439686372548,6.097078167739357,0.8724553080303533,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,encoder,Zr,1.02466562566707,1.4121326669471,1.960914774264456,-0.1998549620681497,0.1921340342283094,,0.5084334082375449,5.99363473853802,0.8214320294179371,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,projector,Al,1.0115314296724287,2.010296829869069,1.9557991575799123,-0.10812692105564141,0.18512613685022716,0.25727598400457113,0.5049603104802921,5.561386820693745,0.9637855921204811,0.0980770496981627,0.031913146135668105,128,0.00034907311609290795,-0.0022833819117351367,0.002998297201071471,0.036403461297353105,0.025824273626009624,0.04760178486506144
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,projector,Ta,0.9520102959054754,2.216535629790718,1.9361411029956939,-0.41680267963239764,0.3341516518139569,,0.49925557749483246,5.511074787727047,0.8934737396179863,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,0,projector,Zr,1.0070203099169999,1.332964437747014,1.9682877311032143,-0.2072279189069081,0.11534924235589489,,0.5040087474475462,5.43351938817855,0.8206286818246303,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,encoder,Al,0.8260990534678414,2.1192626206166785,1.6678825040846188,0.17978973243965202,0.5493809924824383,0.8049049974613756,0.4936331368315781,6.970004177431281,0.39989898816617836,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.0682566245396932,0.05125365843375524,0.08427303175131479
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,encoder,Ta,0.7444623069603291,2.2519929337144275,1.5669344321906724,-0.04759600882737606,0.9499792452323925,,0.502527084670838,6.9196376469091705,0.42707538036630655,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,encoder,Zr,0.8175726790661925,1.4399127058211638,1.6730149101541023,0.08804490204220405,0.7577808257739522,,0.4967551604751285,8.02656087849863,0.39769510294084554,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,projector,Al,0.8244963694696935,1.91484649863961,1.7266441756941688,0.12102806083010198,0.5784157431431757,0.7609557041104116,0.5126863498816022,3.2495095335579154,0.5412900154754755,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.01917844613393148,0.008110292553901673,0.029621662100156147
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,projector,Ta,0.7690656073989083,2.102972137252921,1.7003490597471942,-0.18101063638389814,0.9393870847079614,,0.5114041850570014,2.789592250533578,0.49470046036315707,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,12,projector,Zr,0.8218678932577532,1.263200700528648,1.7311591066536929,0.02990070554261341,0.8181143261722871,,0.508546969291627,2.8215278928389833,0.506451232695301,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,encoder,Al,0.7947875790859088,2.093724018653013,1.6333192810849482,0.21435295543932278,0.6057778663014767,0.8973627976284184,0.4935571719297933,6.170528889692534,0.30695063801451666,0.12672615481652588,0.03640410233369634,128,0.004840029314121145,-0.005779540807555018,0.014899124668277496,0.04780935049057007,0.029548716247081757,0.06666350136200587
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,encoder,Ta,0.7049905339753925,2.2498008736230717,1.5446399336495926,-0.025301510286296642,0.9451243660739217,,0.5015677479454773,4.979263572465785,0.42724452515349975,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,encoder,Zr,0.795053968616222,1.4454163137262641,1.6448126764068558,0.11624713578945019,0.7943713477481689,,0.49693392424715327,7.7983989789138795,0.38556571125192957,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,projector,Al,0.8408576953967736,1.8826271499755933,1.6960708293096953,0.15160140721457535,0.6282751474423439,0.8505879555005146,0.48806492200658286,1.7414907002480653,0.22823097283341096,0.10392185929634522,0.03669443738432329,128,0.0051303643647480955,-0.0037670189116142663,0.015305291715280401,0.004824527104695638,-0.00559039572874705,0.01568969666957855
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,projector,Ta,0.7926102749434455,2.088302333754488,1.6842228581938308,-0.1648844348305345,0.9385592720392684,,0.5105938496184304,2.49652335750057,0.2667725212927355,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,24,projector,Zr,0.8395851933932287,1.2589969907850145,1.7654889327798005,-0.004429120583494317,0.8241509738166283,,0.49198316591926144,2.4538427965032983,0.26371168277161366,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,encoder,Al,0.7779168264599382,2.1166928713577717,1.6170205378309,0.23065169869337065,0.6607878599684097,0.8808871754691163,0.49359071252368025,8.594771001592946,0.27952674649256376,0.12815589838641922,0.03706086726040516,128,0.005496794240829956,-0.003826807598059703,0.014376049800010445,0.04883467753728231,0.03268748909235,0.06620575159788131
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,encoder,Ta,0.7050835251453779,2.238152360812241,1.5392677436585422,-0.01992932029524619,0.9668524784254235,,0.4964329682705391,7.251005668642797,0.37405432225801,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,encoder,Zr,0.789442790157728,1.4413229064368933,1.6315896281674924,0.12947018402881363,0.7914509921258858,,0.5003940887494235,10.845792040703467,0.3507861183906165,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,projector,Al,0.8483042178588454,1.977244838331034,1.71736251346886,0.13030972305541066,0.6326303446903419,0.8304810224722758,0.4916026576715962,1.7905513204458534,0.22794509043518105,0.14019935316050297,0.036358132448606986,128,0.00479405942903179,-0.004816973121811029,0.013162306507453064,0.006190196673075358,-0.006128746966520945,0.018018128573894492
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,projector,Ta,0.8041065475046988,2.1169149886480993,1.7359112696007124,-0.2165728462374162,0.942600389435252,,0.5052363340143927,1.7305738140964066,0.1864732079801518,,,,,,,,,
gf-mlp-cov1-factor0-s123,gf-mlp-cov1-factor0,geoframe,123,35,projector,Zr,0.8358239992366655,1.274416310448603,1.7465624869184573,0.014497325277849157,0.8182930313138014,,0.4941649246650468,2.283142702828156,0.2342121924675196,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,encoder,Al,1.0236027429078485,2.0631290198136756,1.9772037049074414,-0.12953146838317062,0.22383756109210115,0.33981893133550295,0.5002376190408834,6.710845719957036,0.9207155515109005,0.11704133971752186,0.03221396813177184,128,0.0006498951121966418,-0.001757696889023821,0.003652087450782357,0.0650773286819458,0.05161071499188741,0.07968179891506831
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,encoder,Ta,0.9732573787074816,2.2747916571558124,1.9279105405889947,-0.4085721172256986,0.3100025382152074,,0.4974478143230143,6.7343063918890875,0.868612166399496,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,encoder,Zr,1.0189515933363205,1.399557876534682,1.9546373140416582,-0.1935775018453519,0.1717528679352028,,0.5071189991312294,6.7144652493875085,0.8103253308769739,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,projector,Al,1.004146145304888,2.002065994063394,1.9872838723753372,-0.13961163585106653,0.17480366822437063,0.29691555647251977,0.49798315618586675,5.4031971435397,0.9371143153649152,0.1025971071228688,0.032410065092385254,256,0.0008459920728100431,-0.003040913266617853,0.005668531183373732,0.035728673140207924,0.023544953763484953,0.04827344506978988
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,projector,Ta,0.957150810716504,2.2223383290307153,1.9230612545007217,-0.4037228311374257,0.27646800982806174,,0.5033748804771343,5.359758356762391,0.9059256477789338,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,0,projector,Zr,1.0055788720390362,1.3296802721870244,1.9602475319473165,-0.19918771975101027,0.14487529886255948,,0.5096538151895551,5.433340693973787,0.8050200211615036,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,encoder,Al,0.8087591784838749,2.14714308718445,1.6330799726311145,0.21459226389315655,0.5513992503351763,0.8252742700664288,0.5037370581878527,6.1365804951425815,0.34673142534948537,0.07742864230753696,0.037251917838593794,128,0.005687844819018586,-0.0016766165520379795,0.014202170613719256,0.05213082234064738,0.028559605280558266,0.07695481071869531
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,encoder,Ta,0.7374555708375841,2.2700345437933422,1.5582509340030513,-0.03891251063975498,0.9428186807790371,,0.5057815933304902,7.2362532130152815,0.4745196859046044,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,encoder,Zr,0.8202659920940136,1.4622097758510681,1.6655444125545804,0.09551539964172566,0.7002013819400217,,0.5058986742305712,7.6992597383586,0.4288384882624943,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,projector,Al,0.8275450001161236,1.9043715323129948,1.7174497974103315,0.13022243911393927,0.5702677294583345,0.715676758718867,0.5107539267017259,1.528193490831282,0.45196472520885567,0.07275837252307177,0.03888920697846818,128,0.007325133958892974,0.0005990717172669456,0.014858036610363555,0.015498268604278564,0.002236107885837555,0.026515971223513287
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,projector,Ta,0.7904044773003616,2.10324116348785,1.6790685419330689,-0.1597301185697725,0.9200429177474985,,0.5334931368901018,1.5308582181429793,0.4682061999022455,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,12,projector,Zr,0.841924280413424,1.2638327371976108,1.740094837879478,0.02096497431682809,0.7588782650712614,,0.4932373460201141,1.6597066279594264,0.4459115037675176,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,encoder,Al,0.801582028371079,2.107634893855464,1.6269127273899457,0.220759509134325,0.5945513790724286,0.861387580160117,0.4910958288858274,7.1174156247250515,0.3291627290016304,0.1269042249562084,0.036239984740263506,128,0.004675911720688312,-0.004762241540141502,0.014004113599751487,0.04296267032623291,0.02290584643681844,0.06494450509548186
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,encoder,Ta,0.7018758462756608,2.25658071204307,1.5351934899603537,-0.015855066597057526,0.9603847711424252,,0.5010814272041718,6.240199389414339,0.4384065642592054,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,encoder,Zr,0.8040437946495501,1.4535742158670804,1.6462489146650032,0.11481089753130291,0.7873619621759915,,0.49473485830946967,8.743585654651815,0.4008885374739281,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,projector,Al,0.8308920204294967,1.896822395065102,1.7023576035055703,0.14531463301870037,0.6273729630840618,0.7891015631972679,0.4982226965598975,1.8244269734167968,0.362224141251324,0.13526843612455164,0.037642024234289,128,0.006077951214713805,-0.004907766680631975,0.018005320686828603,0.002063635985056559,-0.00693611482779185,0.010277899205684659
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,projector,Ta,0.7928268203584565,2.107783336465866,1.6968042383219126,-0.1774658149586165,0.9204276005435347,,0.5057191502592493,2.2248195771618797,0.276761225435252,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,24,projector,Zr,0.8465237564135544,1.2538575268423298,1.743535934794102,0.01752387740220418,0.8247474079731679,,0.4993272070883014,2.325949462677461,0.27434116537649206,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,encoder,Al,0.784319411451047,2.119882227432504,1.6345975033808262,0.21307473314344452,0.6148970771573874,0.9330653254952936,0.4902809291576298,9.627630233426828,0.2866559211926892,0.16100331552044594,0.03326061665685649,128,0.0016965436372812944,-0.007180042347876914,0.010188894747046576,0.03419233163197835,0.02129154572884242,0.046819937129815414
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,encoder,Ta,0.6763680696159841,2.2580178715936157,1.4825994963921143,0.03673892697118205,0.9517276961117594,,0.5098785990519262,8.88946668475149,0.4290534529837788,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,encoder,Zr,0.7827201166280789,1.4799178562164144,1.6256947781768025,0.13536503401950348,0.7927083830041622,,0.4964599933932332,12.027251192161573,0.4136144606048113,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,projector,Al,0.855471920877433,1.882187635623332,1.740696206466995,0.10697603005727574,0.6380388365887025,0.8955142802972571,0.4908796121132606,1.3903000727866333,0.248510799556712,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.004728380839029948,-0.004143116076787312,0.014506141742070504
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,projector,Ta,0.8021369255968261,2.0971805742373975,1.7120299602161309,-0.19269153685283466,0.9171884287246239,,0.5013131035290811,1.814675471663558,0.32030520089891706,,,,,,,,,
gf-mlp-cov1-factor0-s456,gf-mlp-cov1-factor0,geoframe,456,35,projector,Zr,0.8555200703388023,1.2381149690336357,1.767938360397218,-0.00687854820091216,0.7963928659847207,,0.4995550674301101,2.2350874761205795,0.35701354186822315,,,,,,,,,
mace-lr1e-05-distance0-s20260923,mace-lr1e-05-distance0,mace,20260923,0,encoder,Al,0.6055825338032014,1.6123447649760083,1.4845639779887267,0.36310825853554424,0.6772394797966386,0.8106880265895441,0.5708657279012203,1.600443836900359,0.07676499358206405,0.1324722772236334,0.033182478544092626,256,0.0016184055245174328,-0.003895650981676981,0.007350479693676424,0.004521306355794271,-0.011935567855834961,0.018273834387461323
mace-lr1e-05-distance0-s20260923,mace-lr1e-05-distance0,mace,20260923,1024,encoder,Al,0.6052748849888346,1.614963061660107,1.4829165373777033,0.3647556991465675,0.6697307208043145,0.8059033902678407,0.5708239630803936,1.604109638885765,0.07677940307491335,0.09573432195180534,0.03858064051116351,128,0.007016567491588302,-0.00040421215181865204,0.016514309239688406,0.0008725841840108235,-0.014846309920152028,0.013957373797893519
mace-lr1e-05-distance0-s20260923,mace-lr1e-05-distance0,mace,20260923,2048,encoder,Al,0.6031635894264037,1.614849168743184,1.4819329185889323,0.3657393179353387,0.6695951522807664,0.8080235372110821,0.5708056273337987,1.6086974288928928,0.07677057741683925,0.10440747195403544,0.03731192713220695,128,0.0057478541126317504,-0.0011682449202637358,0.013799748933507452,-0.00010175307591756186,-0.015320139626661936,0.012684182524681087
mace-lr1e-05-distance0-s20260923,mace-lr1e-05-distance0,mace,20260923,4096,encoder,Al,0.601944655672111,1.61450343231693,1.480765126083844,0.36690711044042684,0.6697216363133002,0.8090083742795533,0.5707488855818305,1.6119847552105622,0.07672883024144637,0.10897410747123443,0.0368076988582857,128,0.005243625838710506,-0.0015482372747011777,0.01293688663640396,-0.0002957900365193685,-0.015454236666361492,0.012430767218271889
mace-lr1e-05-distance0-s20260924,mace-lr1e-05-distance0,mace,20260924,0,encoder,Al,0.614302145888869,1.6250429366822685,1.4830688450703347,0.36460339145393633,0.6693325860012861,0.7821582481726079,0.5718112223313679,2.223666757396743,0.06442433558091946,0.1367931098723247,0.03294333549634506,256,0.0013792624767698623,-0.004123221626830738,0.007126440991298516,0.004194045066833496,-0.007081724405288696,0.014220271309216815
mace-lr1e-05-distance0-s20260924,mace-lr1e-05-distance0,mace,20260924,1024,encoder,Al,0.6186126031949685,1.633464628039894,1.4822673184969546,0.365404918027316,0.6667974852485165,0.7769094634837788,0.5715949410629669,2.222252064653639,0.06476441199148379,0.09943554455497773,0.03737513259696335,128,0.005811059577388152,-0.0013524397176915691,0.014904491508718693,0.001030099391937256,-0.010041035413742065,0.011108530064423878
mace-lr1e-05-distance0-s20260924,mace-lr1e-05-distance0,mace,20260924,2048,encoder,Al,0.6193665932083371,1.6359257867064032,1.4820934048237495,0.3655788317005213,0.6686666048153627,0.7773794480524678,0.5716835576524849,2.2179514069039734,0.06520236609085533,0.11143816859933342,0.0363373212349856,128,0.0047732482154103925,-0.002003209082621809,0.013092219118604738,-0.0002338727315266927,-0.011399697065353395,0.009749568303426092
mace-lr1e-05-distance0-s20260924,mace-lr1e-05-distance0,mace,20260924,4096,encoder,Al,0.6190112987572517,1.6359605133634012,1.4819139554732788,0.365758281050992,0.6700484912404753,0.7773438768307738,0.571694164376582,2.216126926930245,0.06535860942575922,0.12446471021538248,0.035816674241004196,128,0.004252601221428998,-0.002386529004445102,0.011945423333488367,-0.0005843361218770345,-0.011702217062314352,0.009310253659884127
mace-lr0.0001-distance0-s20260923,mace-lr0.0001-distance0,mace,20260923,0,encoder,Al,0.6055825658463044,1.6123449374174517,1.4845734174178558,0.3630988191064153,0.6768218887738905,0.8106914550937014,0.5708657279012203,1.6004438520596178,0.07676517055834693,0.1324722772236334,0.03318248362547456,256,0.001618410605899367,-0.003895651282561649,0.007350481987592693,0.00452118714650472,-0.011935760378837586,0.018273520668347656
mace-lr0.0001-distance0-s20260923,mace-lr0.0001-distance0,mace,20260923,1024,encoder,Al,0.5948338716540068,1.6120814333480329,1.4750247697642787,0.37264746675999216,0.6771103430229473,0.8160128968102611,0.5707779500928957,1.6520546235991154,0.07652533205631949,0.13767040238602332,0.03429350184376645,128,0.002729428824191249,-0.0038727212896240244,0.009380708898322238,0.00017179250717163085,-0.013453705608844757,0.011554362674554189
mace-lr0.0001-distance0-s20260923,mace-lr0.0001-distance0,mace,20260923,2048,encoder,Al,0.5850043636346476,1.6117653917191526,1.468579386160954,0.3790928503633169,0.6878202147461409,0.8158478721429256,0.5714767774998242,1.7178921479057596,0.07609338523936947,0.1608322383822298,0.032638785144261336,128,0.00107471212468613,-0.005764129572994593,0.00751871129233597,0.003419085343678792,-0.009674578706423442,0.014396848380565644
mace-lr0.0001-distance0-s20260923,mace-lr0.0001-distance0,mace,20260923,4096,encoder,Al,0.5805649758109847,1.6147176807915118,1.4635382319043784,0.38413400461989244,0.6940283747269906,0.8163307510609319,0.5716964395521624,1.7419021283438436,0.07620848141159292,0.16841547252521863,0.03197029514707695,128,0.00040622212750175137,-0.0061792238789727845,0.006642830630355012,0.005166987578074138,-0.006984096666177114,0.015630386869112646
mace-lr0.0001-distance0-s20260924,mace-lr0.0001-distance0,mace,20260924,0,encoder,Al,0.6143021166157188,1.6250425744985233,1.4830688450703347,0.36460339145393633,0.669141307722207,0.7819621643477507,0.5718112223313679,2.2236668077950688,0.06442448763280813,0.1367931098723247,0.03294333264227383,256,0.0013792596226986323,-0.004123228117303495,0.0071264424403360855,0.004194072882334391,-0.007082336445649464,0.01422066380580266
mace-lr0.0001-distance0-s20260924,mace-lr0.0001-distance0,mace,20260924,1024,encoder,Al,0.6139585923238498,1.62760607647019,1.4797432089923046,0.367929027531966,0.6712982929441731,0.7759711856412977,0.5720560400305216,2.2317545946278314,0.06626891586924474,0.15417198290214493,0.03313224931850688,128,0.001568176298931683,-0.00490573212086893,0.008074466694176429,-0.0011292576789855957,-0.011715437173843383,0.008517983555793758
mace-lr0.0001-distance0-s20260924,mace-lr0.0001-distance0,mace,20260924,2048,encoder,Al,0.6022191429747242,1.6233719492143635,1.473698755267474,0.3739734812567968,0.6721239176854007,0.7585873567805654,0.5721113898100662,2.313110473942291,0.06643753838715123,0.1792531709931631,0.03178540897121886,128,0.00022133595164366312,-0.006699282812244939,0.006704159679483204,-0.0006950060526529948,-0.009675940076510112,0.007484415570894876
mace-lr0.0001-distance0-s20260924,mace-lr0.0001-distance0,mace,20260924,4096,encoder,Al,0.5976521723536872,1.616953757675634,1.4722254405826571,0.3754467959416139,0.6729160795587581,0.778425851157911,0.5723182888149859,2.362158242230121,0.06683323439151011,0.17824128569348077,0.03166657324927135,128,0.00010250022969614906,-0.0063460412927699335,0.006412104360552289,7.126331329345703e-05,-0.008741312821706135,0.00845406591892242
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,encoder,Al,1.0237703528661293,2.0760189390452144,1.968799230167672,-0.12112699364340118,0.20697863908754174,0.36496301517670016,0.5048523103483359,6.163002075958434,0.9276197988100358,0.1167385917608636,0.03184655093360152,128,0.00028247791402631026,-0.0014778360167127902,0.0021324423944465015,0.07220147450764974,0.05641532162825267,0.08974853952725728
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,encoder,Ta,0.9557662065903854,2.275677591436063,1.9311032383434157,-0.4117648149801196,0.42836841077741444,,0.4947439686372548,6.097078167739357,0.8724553080303533,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,encoder,Zr,1.02466562566707,1.4121326669471,1.960914774264456,-0.1998549620681497,0.1921340342283094,,0.5084334082375449,5.99363473853802,0.8214320294179371,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,projector,Al,1.0237703528661293,2.0760189390452144,1.968799230167672,-0.12112699364340118,0.20697863908754174,0.36496301517670016,0.5048523103483359,6.163002075958434,0.9276197988100358,0.1167385917608636,0.03184655093360152,128,0.00028247791402631026,-0.0014778360167127902,0.0021324423944465015,0.07220147450764974,0.05641532162825267,0.08974853952725728
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,projector,Ta,0.9557662065903854,2.275677591436063,1.9311032383434157,-0.4117648149801196,0.42836841077741444,,0.4947439686372548,6.097078167739357,0.8724553080303533,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,0,projector,Zr,1.02466562566707,1.4121326669471,1.960914774264456,-0.1998549620681497,0.1921340342283094,,0.5084334082375449,5.99363473853802,0.8214320294179371,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,12,encoder,Al,0.9220753240740218,2.0952959300406118,1.8914315779086113,-0.043759341384340456,0.30054918252650553,0.5942222447296225,0.48419459972139295,1.5502055494608846,0.9697881917845477,0.0834190276394131,0.03438475901376764,128,0.0028206859941924374,-0.00011899126113925055,0.007245870627363643,0.05328590869903564,0.035051517089207965,0.07188109954198199
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,12,encoder,Ta,0.811249992520599,2.203590430323649,1.720856691304536,-0.20151826794124017,0.8578334047329828,,0.49127789462717625,1.295669448400519,0.1563810545235443,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,12,encoder,Zr,0.8730818526238231,1.3168345207342955,1.794218580773012,-0.03315876857670593,0.7168561923618197,,0.49270401651922824,1.2010950194199335,0.2173691615905731,,,,,,,,,
gf-identity-cov1-factor0-s123,gf-identity-cov1-factor0,geoframe,123,12,projector,Al,0.9220753240740218,2.0952959300406118,1.8914315779086113,-0.043759341384340456,0.30054918252650553,0.5942222447296225,0.48419459972139295,1.5502055494608846,0.9697881917845477,0.0834190276394131,0.03438475901376764,128,0.0028206859941924374,-0.00011899126113925055,0.007245870627363643,0.05328590869903564,0.035051517089207965,0.07188109954198199
