left,right,readout,population,metric,seeds,value,ci95_low,ci95_high,sources
D,C,joint,all,future/0.75ps/instantaneous_TDA_H1,1,0.0035201523452997206,-0.0027418126010646422,0.01018629335798323,30
D,C,joint,all,future/0.75ps/instantaneous_TDA_H2,1,0.005835307389497757,-0.0007389624044299125,0.013582621819029247,30
D,C,joint,all,future/0.75ps/motion_even,1,-0.0026230663061141968,-0.017706680993239084,0.01170974753797054,30
D,C,joint,all,future/0.75ps/motion_odd,1,-0.004213796059290568,-0.011440916806459428,0.002755829344193139,30
D,C,joint,all,future/3ps/block_mean,1,-0.0020442248425549927,-0.005905126720770365,0.002007435361544289,30
D,C,joint,all,future/3ps/bond_order,1,-0.0018368385732173919,-0.013076658646265666,0.010234072034557657,30
D,C,joint,all,future/3ps/instantaneous_TDA_H0,1,-0.008352895826101303,-0.015481328815221787,-0.0013642054920395216,30
D,C,joint,all,future/3ps/instantaneous_TDA_H1,1,0.004892722889780998,0.00013827656706174224,0.009975856747478237,30
D,C,joint,all,future/3ps/instantaneous_TDA_H2,1,0.005391392856836319,0.0011276018805801867,0.00998550726721684,30
D,C,joint,all,future/3ps/motion_even,1,-0.011893643935521444,-0.025783832594752313,0.002947312394777921,30
D,C,joint,all,future/3ps/motion_odd,1,-0.00046608646710713704,-0.013360048060615857,0.012296966065963106,30
D,C,joint,all,future/9ps/block_mean,1,0.001255745647682078,-0.004090400111551093,0.007029710918044047,30
D,C,joint,all,future/9ps/bond_order,1,-0.0009115879734357198,-0.011972617867092292,0.012000576245288054,30
D,C,joint,all,future/9ps/instantaneous_TDA_H0,1,-0.0038771616915861764,-0.012184240104009708,0.003594204075634475,30
D,C,joint,all,future/9ps/instantaneous_TDA_H1,1,0.0015564081569512686,-0.004758249303946892,0.008387143344928814,30
D,C,joint,all,future/9ps/instantaneous_TDA_H2,1,0.005444483210643132,-0.002960744767139355,0.015545199979096643,30
D,C,joint,all,future/9ps/motion_even,1,-0.0016177713871002198,-0.017717854902148247,0.013167439947525651,30
D,C,joint,all,future/9ps/motion_odd,1,0.006940103570620219,-0.009174724767605464,0.0211079405248165,30
D,C,joint,all,path/0.75ps/mean_std_qbar6,1,-0.0003814418858382851,-0.002508732235049441,0.001445677517961788,30
D,C,joint,all,path/3ps/mean_std_qbar6,1,-9.125190554186702e-05,-0.00218506878397117,0.0017399818631626352,30
D,C,joint,all,path/9ps/mean_std_qbar6,1,6.805578789984187e-05,-0.0023969926812181562,0.0022624562722436767,30
D,C,joint,all,present/block_mean,1,0.0021001917723980227,-0.0026238590882470166,0.007367174206818968,30
D,C,joint,all,present/bond_order,1,0.000995616614818573,-0.010553604066371918,0.015414306260645378,30
D,C,joint,all,present/instantaneous_TDA_H0,1,0.002256868282953898,-0.0053518203770120945,0.010338488817214952,30
D,C,joint,all,present/instantaneous_TDA_H1,1,0.009090320145090421,0.0019701808132231236,0.016806142646819348,30
D,C,joint,all,present/instantaneous_TDA_H2,1,0.004267459300657113,-0.0027386388462036847,0.012559219701215618,30
D,C,joint,all,present/motion_even,1,0.004648760954538981,-0.00158029622087876,0.01101647138595581,30
D,C,joint,all,present/motion_odd,1,-0.008657874663670857,-0.022787404308716456,0.0044254348675409946,30
D,C,joint,all,temporal/0.75ps/covariance_trace,1,-0.3545265515645345,-1.0276299500465393,0.2751731383800504,30
D,C,joint,all,temporal/0.75ps/increment_p95,1,-0.0599179176489513,-0.30260270954171825,0.19915629978974642,30
D,C,joint,all,temporal/0.75ps/increment_rms,1,-0.19714091618855795,-0.3382707746823629,-0.06269037147363027,30
D,C,joint,all,temporal/0.75ps/normalized_rms_jump,1,-0.017152383181766755,-0.04000588257366134,0.006084580199113233,30
D,C,joint,at_risk,hazard/bin0/brier,1,0.004609658766146163,-0.0006055372698125642,0.011875207152427972,24
D,C,joint,at_risk,hazard/bin1/brier,1,0.00728248838941455,-0.0021114432980266088,0.01919312798457411,24
D,C,joint,at_risk,hazard/bin2/brier,1,0.007255882174115176,-0.006015415409677605,0.02268219843252561,24
D,C,joint,at_risk,hazard/nll,1,0.011714614970211793,-0.010808115349694466,0.037347621331052,24
D,C,joint,low_order,delta/0.75ps/block_mean,1,-0.006468421761311728,-0.010736483903419131,-0.002401933629138781,17
D,C,joint,low_order,delta/0.75ps/bond_order,1,-0.001460724017199348,-0.0030931731138159244,8.484291679718737e-05,17
D,C,joint,low_order,delta/0.75ps/instantaneous_TDA_H0,1,0.0037958451053675484,0.000299062130644041,0.007504359161590827,17
D,C,joint,low_order,delta/0.75ps/instantaneous_TDA_H1,1,0.00206976559232263,6.613863960785025e-05,0.004167180782293571,17
D,C,joint,low_order,delta/0.75ps/instantaneous_TDA_H2,1,-0.0005595180041649763,-0.001928983289091026,0.0006264464381863081,17
D,C,joint,low_order,delta/0.75ps/motion_even,1,-0.024370480986202463,-0.046711733411340155,-0.0004124944700914624,17
D,C,joint,low_order,delta/0.75ps/motion_odd,1,-0.01828541825799381,-0.04075848591678283,-0.0006833421833374974,17
D,C,joint,low_order,delta/3ps/block_mean,1,6.186626121110695e-05,-0.004690245000243751,0.0047956506173838665,17
D,C,joint,low_order,delta/3ps/bond_order,1,-0.0032325325643315036,-0.005291968814152128,-0.0014499679536503947,17
D,C,joint,low_order,delta/3ps/instantaneous_TDA_H0,1,0.0024401352686040543,-0.0012358545818749597,0.006254068652496617,17
D,C,joint,low_order,delta/3ps/instantaneous_TDA_H1,1,0.0012882163419443019,-0.0003031495082027772,0.0030826042241909905,17
D,C,joint,low_order,delta/3ps/instantaneous_TDA_H2,1,-0.00012112584184197818,-0.0017227051341358354,0.001284082321559681,17
D,C,joint,low_order,delta/3ps/motion_even,1,-0.007965459543115953,-0.034383892837692706,0.01765909194946289,17
D,C,joint,low_order,delta/3ps/motion_odd,1,0.007961963906007655,-0.010859540455481586,0.025782372758668994,17
D,C,joint,low_order,delta/9ps/block_mean,1,-0.004072389711498059,-0.010969660378645628,0.0016264823927343392,17
D,C,joint,low_order,delta/9ps/bond_order,1,-0.0019270225482828477,-0.00405498771544765,0.00012558775351327313,17
D,C,joint,low_order,delta/9ps/instantaneous_TDA_H0,1,-0.0024885237216949463,-0.007343522108653012,0.0028836236061418738,17
D,C,joint,low_order,delta/9ps/instantaneous_TDA_H1,1,0.0020483044140479144,-0.00015327997286530102,0.004603248615475261,17
D,C,joint,low_order,delta/9ps/instantaneous_TDA_H2,1,0.0009532373617677128,-0.0008111643988419981,0.0027367284631027887,17
D,C,joint,low_order,delta/9ps/motion_even,1,-0.01231251481701346,-0.04953292457058149,0.02171112925690763,17
D,C,joint,low_order,delta/9ps/motion_odd,1,-0.010707818957812646,-0.026984235644340514,0.004174146530054051,17
D,C,joint,low_order,future/0.75ps/block_mean,1,-0.003767383814442384,-0.007274924045172966,-0.00028718235336389704,17
D,C,joint,low_order,future/0.75ps/bond_order,1,0.004145691499990576,-0.006580202851225347,0.018040705110658615,17
D,C,joint,low_order,future/0.75ps/instantaneous_TDA_H0,1,-0.003706467063987956,-0.009003101672758074,0.0020822554388467,17
D,C,joint,low_order,future/0.75ps/instantaneous_TDA_H1,1,0.004331590059925528,-0.0037884950966519467,0.010737444230300534,17
D,C,joint,low_order,future/0.75ps/instantaneous_TDA_H2,1,0.0021249779007014107,-0.0016276769668740385,0.005967758256284621,17
D,C,joint,low_order,future/0.75ps/motion_even,1,-0.019325112595277673,-0.040245557707898755,0.0004575753474936701,17
D,C,joint,low_order,future/0.75ps/motion_odd,1,-0.010174982688006233,-0.031157959384076735,0.0030749114997246666,17
D,C,joint,low_order,future/3ps/block_mean,1,0.0017980334586372552,-0.004995443679246248,0.00953718816916293,17
D,C,joint,low_order,future/3ps/bond_order,1,0.0015323657323332393,-0.008262292657266645,0.012441664090489631,17
D,C,joint,low_order,future/3ps/instantaneous_TDA_H0,1,-0.00447835838970016,-0.012278419382431929,0.0034409699030220446,17
D,C,joint,low_order,future/3ps/instantaneous_TDA_H1,1,0.006264380234129289,0.0017660249024629593,0.010774912586545242,17
D,C,joint,low_order,future/3ps/instantaneous_TDA_H2,1,0.006254451678079718,0.0030576942159849054,0.009314068867003216,17
D,C,joint,low_order,future/3ps/motion_even,1,-0.005939147051642923,-0.031522111156407524,0.020713025594458836,17
D,C,joint,low_order,future/3ps/motion_odd,1,0.0071545085486243755,-0.007731091099626878,0.02436670779305343,17
D,C,joint,low_order,future/9ps/block_mean,1,-0.0003404415888237089,-0.004936058418916578,0.004042572164268894,17
D,C,joint,low_order,future/9ps/bond_order,1,-0.002581334727651933,-0.010490833935053909,0.005378320911789641,17
D,C,joint,low_order,future/9ps/instantaneous_TDA_H0,1,-0.006310657981564017,-0.013178061617209632,0.0008676547995384988,17
D,C,joint,low_order,future/9ps/instantaneous_TDA_H1,1,0.0009508317007738002,-0.004827189642716856,0.005914165945175813,17
D,C,joint,low_order,future/9ps/instantaneous_TDA_H2,1,0.002514230744803653,-0.0016811256214757176,0.006467416915385161,17
D,C,joint,low_order,future/9ps/motion_even,1,0.003539034548927756,-0.020981949129525352,0.02516389738987473,17
D,C,joint,low_order,future/9ps/motion_odd,1,-0.00015475381823147044,-0.006905283450203783,0.006569467638345324,17
D,C,joint,low_order,path/0.75ps/mean_std_qbar6,1,0.001644484726164271,-0.0029416801312061795,0.00685672650031526,17
D,C,joint,low_order,path/3ps/mean_std_qbar6,1,0.0017044719116871849,-0.0026943346221849104,0.005980583570336046,17
D,C,joint,low_order,path/9ps/mean_std_qbar6,1,0.002226587652009638,-0.0023882962516782917,0.006321357343147286,17
D,C,joint,low_order,present/block_mean,1,0.0028314219020745303,-0.0012113681355235611,0.007194602962437208,17
D,C,joint,low_order,present/bond_order,1,7.201950339710012e-05,-0.0065217454534243135,0.007686195412979402,17
D,C,joint,low_order,present/instantaneous_TDA_H0,1,0.0032874091583139755,-0.003608828498160138,0.0104916501461583,17
D,C,joint,low_order,present/instantaneous_TDA_H1,1,0.009125564247369766,0.002397379438009332,0.01614318979794488,17
D,C,joint,low_order,present/instantaneous_TDA_H2,1,0.0024713698555441465,-0.0013441886533709134,0.005990225525901598,17
D,C,joint,low_order,present/motion_even,1,-0.004576237762675565,-0.01220241377458853,0.0037882802679258237,17
D,C,joint,low_order,present/motion_odd,1,0.006608406410497778,-0.007682058105573935,0.02256120419239295,17
D,C,joint,low_order,temporal/0.75ps/covariance_trace,1,-1.2863559424877167,-1.9354363523423672,-0.7149299532175067,16
D,C,joint,low_order,temporal/0.75ps/increment_p95,1,-0.20353410840034494,-0.5398563488386569,0.16820283347740744,16
D,C,joint,low_order,temporal/0.75ps/increment_rms,1,-0.42236436903476715,-0.5878060828894377,-0.2744471717625857,16
D,C,joint,low_order,temporal/0.75ps/normalized_rms_jump,1,-0.01443528869631245,-0.047058215777941496,0.015154470259951636,16
D,C,linear,all,delta/0.75ps/block_mean,1,-0.004706054781046171,-0.007760494605431118,-0.0016450994999872254,30
D,C,linear,all,delta/0.75ps/bond_order,1,-0.0004189492513736089,-0.0011799340105305117,0.0003424864107122023,30
D,C,linear,all,delta/0.75ps/instantaneous_TDA_H0,1,-0.00037954449653625487,-0.002171339380244414,0.0014623344937960286,30
D,C,linear,all,delta/0.75ps/instantaneous_TDA_H1,1,0.00024305284023284912,-0.0006985098371903102,0.0011254290180901683,30
D,C,linear,all,delta/0.75ps/instantaneous_TDA_H2,1,-0.000744469960530599,-0.0019169989041984083,0.0003312440402805792,30
D,C,linear,all,delta/0.75ps/motion_even,1,-0.022540280222892763,-0.03839793632427851,-0.005662137170632711,30
D,C,linear,all,delta/0.75ps/motion_odd,1,-0.004396137595176697,-0.01655513882637024,0.008100298394759472,30
D,C,linear,all,delta/3ps/block_mean,1,-0.005333059901992467,-0.010659934652762267,-0.00027848886636395694,30
D,C,linear,all,delta/3ps/bond_order,1,-0.001780980204542478,-0.0033440309762954716,-0.00033432790699104665,30
D,C,linear,all,delta/3ps/instantaneous_TDA_H0,1,0.0012786562244097392,-0.002808270479242007,0.005208283029496667,30
D,C,linear,all,delta/3ps/instantaneous_TDA_H1,1,-0.0006003861625989278,-0.001967862267047167,0.0007458512050410109,30
D,C,linear,all,delta/3ps/instantaneous_TDA_H2,1,0.00042858831584453584,-0.0012058013677597045,0.0022696436382830137,30
D,C,linear,all,delta/3ps/motion_even,1,-0.025811864932378133,-0.04643023163080215,-0.007565448780854556,30
D,C,linear,all,delta/3ps/motion_odd,1,-0.005512372652689616,-0.027536148875951766,0.014744305362304037,30
D,C,linear,all,delta/9ps/block_mean,1,-0.008747388929542556,-0.013478964555801587,-0.0038203203243513738,30
D,C,linear,all,delta/9ps/bond_order,1,-0.00016407426446676254,-0.002208378898600737,0.001894843702514964,30
D,C,linear,all,delta/9ps/instantaneous_TDA_H0,1,-0.0003207827607790629,-0.004066860017677148,0.0036114984750747646,30
D,C,linear,all,delta/9ps/instantaneous_TDA_H1,1,0.0010096500317255655,-0.0006579847509662311,0.002726012306908766,30
D,C,linear,all,delta/9ps/instantaneous_TDA_H2,1,-0.0007595618565877279,-0.002424884829670191,0.0008010811607042949,30
D,C,linear,all,delta/9ps/motion_even,1,-0.014480018615722656,-0.030229107588529584,0.0018954716126124058,30
D,C,linear,all,delta/9ps/motion_odd,1,-0.037769546111424766,-0.061402739286422724,-0.014705817947785065,30
D,C,linear,all,future/0.75ps/block_mean,1,-0.0001812901968757367,-0.004611979173496371,0.00420124518736782,30
D,C,linear,all,future/0.75ps/bond_order,1,0.0024355376760164895,-0.006242058612406253,0.012334862624605494,30
D,C,linear,all,future/0.75ps/instantaneous_TDA_H0,1,-0.007364096492528916,-0.01357034169137478,-0.0009018246208628025,30
D,C,linear,all,future/0.75ps/instantaneous_TDA_H1,1,0.004330677539110183,-0.002127236487964789,0.010694782218585407,30
D,C,linear,all,future/0.75ps/instantaneous_TDA_H2,1,0.003624284143249194,-0.002036926783621311,0.00972553621356685,30
D,C,linear,all,future/0.75ps/motion_even,1,-0.004832049210866292,-0.01665208965539932,0.007450348014632851,30
D,C,linear,all,future/0.75ps/motion_odd,1,0.0007179051637649537,-0.009419243410229683,0.011218622202674543,30
D,C,linear,all,future/3ps/block_mean,1,-0.002281413103143378,-0.004860266423266802,0.00047510088938805826,30
D,C,linear,all,future/3ps/bond_order,1,0.00028307860096295673,-0.009242649991065265,0.011494742650538684,30
D,C,linear,all,future/3ps/instantaneous_TDA_H0,1,-0.005248833696047465,-0.01368279816582799,0.0029302963924904626,30
D,C,linear,all,future/3ps/instantaneous_TDA_H1,1,0.005224438632527987,1.2856908142566819e-06,0.010314265570292861,30
D,C,linear,all,future/3ps/instantaneous_TDA_H2,1,0.003307675197720528,-0.0006392135191708802,0.007354032682875783,30
D,C,linear,all,future/3ps/motion_even,1,-0.013767974575360616,-0.024881911451617875,-0.0016309629629055664,30
D,C,linear,all,future/3ps/motion_odd,1,-0.003486862778663635,-0.014589731693267822,0.007354931632677701,30
D,C,linear,all,future/9ps/block_mean,1,-0.004351086666186661,-0.008957268434783654,0.0003012080873466069,30
D,C,linear,all,future/9ps/bond_order,1,-0.005892607818047206,-0.014248597597082456,0.0031708543996016147,30
D,C,linear,all,future/9ps/instantaneous_TDA_H0,1,-0.0031065141161282857,-0.011555394840737183,0.005199552488823727,30
D,C,linear,all,future/9ps/instantaneous_TDA_H1,1,1.8019353350003562e-05,-0.005964157494405905,0.00588036936086913,30
D,C,linear,all,future/9ps/instantaneous_TDA_H2,1,0.002318612610300382,-0.0037760803165535132,0.00937489022190372,30
D,C,linear,all,future/9ps/motion_even,1,6.862928469975789e-05,-0.010984185325602691,0.011983636319637293,30
D,C,linear,all,future/9ps/motion_odd,1,-0.019512659311294554,-0.03556289464235306,-0.00508224075039228,30
D,C,linear,all,path/0.75ps/mean_std_qbar6,1,-0.0026017285767011345,-0.005130336065970672,-9.56037720122084e-05,30
D,C,linear,all,path/3ps/mean_std_qbar6,1,-0.002744688264404734,-0.005485096892807633,-0.00011103060756189241,30
D,C,linear,all,path/9ps/mean_std_qbar6,1,-0.0036138326511718335,-0.006438081529922784,-0.0013140459447943966,30
D,C,linear,all,present/block_mean,1,0.0018449874491327316,-0.002193404002529051,0.006242191691675942,30
D,C,linear,all,present/bond_order,1,0.0015778479476769764,-0.008652284418543179,0.01301678255200386,30
D,C,linear,all,present/instantaneous_TDA_H0,1,0.00307449201742808,-0.005749305468052626,0.01193019018198052,30
D,C,linear,all,present/instantaneous_TDA_H1,1,0.010981308047970135,0.004711172040551901,0.0178538328812768,30
D,C,linear,all,present/instantaneous_TDA_H2,1,0.004699584034581979,-0.0009404281216363111,0.011355174561031162,30
D,C,linear,all,present/motion_even,1,-0.004184848566850027,-0.01082579283664624,0.002899309508502483,30
D,C,linear,all,present/motion_odd,1,-0.005078458786010742,-0.016918017317851385,0.0060133127371470125,30
D,C,linear,all,temporal/0.75ps/covariance_trace,1,-0.35452543894449867,-1.02585728486379,0.3113260225454965,30
D,C,linear,all,temporal/0.75ps/increment_p95,1,-0.05991866310437525,-0.2883804848392803,0.19942416420578887,30
D,C,linear,all,temporal/0.75ps/increment_rms,1,-0.1971410353978475,-0.33691051562627156,-0.052104517221450895,30
D,C,linear,all,temporal/0.75ps/normalized_rms_jump,1,-0.017152459664014384,-0.04018698349923048,0.0076177573946641045,30
D,C,linear,at_risk,hazard/bin0/brier,1,-0.000575320643899128,-0.0026418120626014265,0.0011618993438105413,24
D,C,linear,at_risk,hazard/bin1/brier,1,-0.0019008599877755235,-0.00634371420323987,0.0018839582752055563,24
D,C,linear,at_risk,hazard/bin2/brier,1,-0.005894355082394516,-0.016016825125097965,0.004261527650623974,24
D,C,linear,at_risk,hazard/nll,1,-0.01254460692871362,-0.028970482807684068,0.0019376846069159583,24
D,C,linear,low_order,delta/0.75ps/block_mean,1,-0.006932355390459875,-0.010275254564761515,-0.003591631676125142,17
D,C,linear,low_order,delta/0.75ps/bond_order,1,-0.0005162275012801675,-0.0019360979032867097,0.0010322311673970782,17
D,C,linear,low_order,delta/0.75ps/instantaneous_TDA_H0,1,0.0018390583641388837,-0.0014569723430801842,0.004787050757338018,17
D,C,linear,low_order,delta/0.75ps/instantaneous_TDA_H1,1,-0.0008310614263310152,-0.0020541378022993313,0.00046409269904389096,17
D,C,linear,low_order,delta/0.75ps/instantaneous_TDA_H2,1,-0.0026579271344577566,-0.004015840096947025,-0.0013770920498406194,17
D,C,linear,low_order,delta/0.75ps/motion_even,1,-0.0309940821984235,-0.05101849936387118,-0.009612400917445923,17
D,C,linear,low_order,delta/0.75ps/motion_odd,1,-0.008433892446405748,-0.02644047886133194,0.009562708875712226,17
D,C,linear,low_order,delta/3ps/block_mean,1,-0.00654492724467725,-0.012918868158743057,7.156624148311417e-06,17
D,C,linear,low_order,delta/3ps/bond_order,1,-0.0031504416290451497,-0.005470182363163022,-0.0009885104044395337,17
D,C,linear,low_order,delta/3ps/instantaneous_TDA_H0,1,0.00039684071260340074,-0.0051157055313096325,0.0058023211491458546,17
D,C,linear,low_order,delta/3ps/instantaneous_TDA_H1,1,-0.002417993457878337,-0.004103917431305437,-0.0006847371840301684,17
D,C,linear,low_order,delta/3ps/instantaneous_TDA_H2,1,-0.002667829832609962,-0.004314060684512643,-0.0009090986650656267,17
D,C,linear,low_order,delta/3ps/motion_even,1,-0.029657051843755385,-0.05331775362000746,-0.004050657065475695,17
D,C,linear,low_order,delta/3ps/motion_odd,1,-0.001773087417378145,-0.02581943790702259,0.021046862093841313,17
D,C,linear,low_order,delta/9ps/block_mean,1,-0.009050048248586698,-0.01616927232392421,-0.001342598567990679,17
D,C,linear,low_order,delta/9ps/bond_order,1,-0.0006986317389151629,-0.004144918809042258,0.0027606083628009333,17
D,C,linear,low_order,delta/9ps/instantaneous_TDA_H0,1,-0.0015581136240678676,-0.008355503332088976,0.004167947348426369,17
D,C,linear,low_order,delta/9ps/instantaneous_TDA_H1,1,0.00062904112479266,-0.0021613102406263353,0.0033375016687547444,17
D,C,linear,low_order,delta/9ps/instantaneous_TDA_H2,1,-0.0021741714547662172,-0.004615685299915426,0.00025571083978694997,17
D,C,linear,low_order,delta/9ps/motion_even,1,-0.028824601103277767,-0.05130277034990928,-0.00469804550794997,17
D,C,linear,low_order,delta/9ps/motion_odd,1,-0.021673812695285854,-0.04780492907499566,0.006754636764526258,17
D,C,linear,low_order,future/0.75ps/block_mean,1,-0.0036985051325138974,-0.008346195997414646,0.0008579677819986478,17
D,C,linear,low_order,future/0.75ps/bond_order,1,-0.0018978302969652064,-0.00951157187056892,0.00644923133008619,17
D,C,linear,low_order,future/0.75ps/instantaneous_TDA_H0,1,-0.01008282251217786,-0.019617403769756066,-0.0006897251724320309,17
D,C,linear,low_order,future/0.75ps/instantaneous_TDA_H1,1,0.007925713325248045,-0.0008583341451252207,0.015639498424442375,17
D,C,linear,low_order,future/0.75ps/instantaneous_TDA_H2,1,0.0001072600922163795,-0.0041360320249462824,0.003835996032199437,17
D,C,linear,low_order,future/0.75ps/motion_even,1,-0.015579200842801262,-0.02815588432199815,-0.003316021622980342,17
D,C,linear,low_order,future/0.75ps/motion_odd,1,-0.0026641505606034223,-0.019632384093368753,0.015148940112660896,17
D,C,linear,low_order,future/3ps/block_mean,1,-0.0007229347658507965,-0.005186545845194197,0.0036509298500331036,17
D,C,linear,low_order,future/3ps/bond_order,1,-0.0007744843468946569,-0.010152886588783825,0.008690630403511661,17
D,C,linear,low_order,future/3ps/instantaneous_TDA_H0,1,-0.0010023908141781302,-0.009553404738578726,0.006963427945533216,17
D,C,linear,low_order,future/3ps/instantaneous_TDA_H1,1,0.010235040941659142,0.004328618790296947,0.01648822476101271,17
D,C,linear,low_order,future/3ps/instantaneous_TDA_H2,1,0.0026169156326967128,-0.0015457445426898845,0.006859735607662621,17
D,C,linear,low_order,future/3ps/motion_even,1,-0.009966657442205092,-0.027866458103937262,0.007360034129198859,17
D,C,linear,low_order,future/3ps/motion_odd,1,-0.005446032566182753,-0.020587277631549276,0.01003356453250436,17
D,C,linear,low_order,future/9ps/block_mean,1,-0.008310751368602128,-0.013642971104412698,-0.0029348350769164704,17
D,C,linear,low_order,future/9ps/bond_order,1,-0.011778613223749049,-0.018635575955404955,-0.00413138691116784,17
D,C,linear,low_order,future/9ps/instantaneous_TDA_H0,1,-0.00752499743419535,-0.020505346083904016,0.003936444485888755,17
D,C,linear,low_order,future/9ps/instantaneous_TDA_H1,1,0.0005761301692794351,-0.007568176934386,0.0077608685063965096,17
D,C,linear,low_order,future/9ps/instantaneous_TDA_H2,1,-0.0004699304699897766,-0.005274639114299241,0.004712306258871274,17
D,C,linear,low_order,future/9ps/motion_even,1,-0.013007738134440254,-0.024504346225191563,-0.0013255970004726913,17
D,C,linear,low_order,future/9ps/motion_odd,1,-0.01765935911851771,-0.041094560395268834,0.0016303950372864196,17
D,C,linear,low_order,path/0.75ps/mean_std_qbar6,1,-0.004027056562549928,-0.008518679341410889,0.0007070386563153805,17
D,C,linear,low_order,path/3ps/mean_std_qbar6,1,-0.0036882919204585694,-0.009025394149562892,0.001893538891283028,17
D,C,linear,low_order,path/9ps/mean_std_qbar6,1,-0.0057139913277590975,-0.01040421949206468,-0.0013351054848445704,17
D,C,linear,low_order,present/block_mean,1,0.0012492977228819198,-0.001512562564811587,0.0040951980853124615,17
D,C,linear,low_order,present/bond_order,1,-0.0018328318701070897,-0.011661598327405313,0.010702094183686875,17
D,C,linear,low_order,present/instantaneous_TDA_H0,1,0.005413838169153999,-0.0034365631749524793,0.014619288177174674,17
D,C,linear,low_order,present/instantaneous_TDA_H1,1,0.01244506546679665,0.0045571093392722745,0.020305860469884723,17
D,C,linear,low_order,present/instantaneous_TDA_H2,1,0.0008455935646505916,-0.0023204363882541653,0.003924721862901658,17
D,C,linear,low_order,present/motion_even,1,-0.010793743764652926,-0.019239178738173317,-0.0017400947563788547,17
D,C,linear,low_order,present/motion_odd,1,0.0014178647714502672,-0.011065168897895251,0.013624588224817723,17
D,C,linear,low_order,temporal/0.75ps/covariance_trace,1,-1.2863546013832092,-1.989931271225214,-0.66326057985425,16
D,C,linear,low_order,temporal/0.75ps/increment_p95,1,-0.20353480353951475,-0.5348332513310015,0.17108933957293584,16
D,C,linear,low_order,temporal/0.75ps/increment_rms,1,-0.4223642349243164,-0.5826337620615959,-0.28420961126685174,16
D,C,linear,low_order,temporal/0.75ps/normalized_rms_jump,1,-0.014435342907514484,-0.04353013810982353,0.014671937092069282,16
D,C,nonlinear,all,delta/0.75ps/block_mean,1,-0.006772893398172329,-0.013562868483778502,-0.00013675351575432936,30
D,C,nonlinear,all,delta/0.75ps/bond_order,1,-0.0008692060907681783,-0.002219040629764398,0.00020711847891410117,30
D,C,nonlinear,all,delta/0.75ps/instantaneous_TDA_H0,1,-0.003051624695460002,-0.00924331247806549,0.0032980654637018796,30
