campaign,name,n,sources,prevalence,log_loss,brier,average_precision,threshold,recall,false_positive_rate,precision,auroc,f1,balanced_accuracy,horizon_ps,ece_10bin,log_loss_ci95,brier_ci95,timing_true_events,timing_missed_windows,timing_detected_window_timing_mae_ps,timing_detected_window_timing_bias_ps,timing_timed_within_3ps_recall,timing_alarm_episodes,timing_false_alarm_episodes,timing_observable_event_centers,timing_detected_event_centers,timing_missed_event_centers,timing_event_recall,timing_false_alarms_per_sampled_center_ns,timing_mean_detected_lead_ps,spatial_sampled_center_fraction_mae,spatial_sampled_center_jaccard,spatial_nearby_pair_difference_rmse,spatial_nearby_pairs
initial,finetune-H48-R25-attention-tensor,44385,30,0.09117904843080059,0.30549772261163427,0.08340775871039288,0.12596361345220333,0.1552504599094391,0.22651087642895873,0.11463984576166601,0.16543594224632927,0.603854952892957,0.1912149224617717,0.5559355153336465,24.0,0.031865382445773846,"[0.27341620370067726, 0.34766921106142884]","[0.07108871687941848, 0.09909800825487237]",2883,2163,5.8286673439832635,0.4399628285632064,0.06451612903225806,136,110,397,26,371,0.0654911838790932,0.8261049153242461,11.826923076923077,0.15369324936847037,0.07443991610189585,0.2380010675185917,16736
initial,finetune-H48-R25-attention-tensor,44385,30,0.18840006848320312,0.48563308287769724,0.15514253436497566,0.20198749658887716,0.31450989842414856,0.047520404301278435,0.06642095453301296,0.14242498674824094,0.5649929815537732,0.07126356597003364,0.4905497248841327,48.0,0.062877206058068,"[0.4447893148823283, 0.5372864615547108]","[0.13796865283527143, 0.17754338166595593]",6014,5735,11.533554203906183,0.4139357691367936,0.0061523112736947124,136,130,402,6,396,0.014925373134328358,0.9763058090195637,29.0,0.252289176896355,0.016438295409133462,0.3007717658411037,16736
initial,finetune-H48-R25-attention-tensor,44385,30,0.36752480433082874,0.6680268350414821,0.23898017014003733,0.3764776460733001,0.6052712202072144,0.006735487739376334,0.027672607153680792,0.12391112364772468,0.5661966700132248,0.012776479163760329,0.48953144029284784,96.0,0.10865326230382939,"[0.6322889390921147, 0.6983807450912535]","[0.22256592031590905, 0.2529465716525046]",12127,12069,28.492425667572018,-28.492425667572018,0.0,125,119,409,6,403,0.014669926650366748,0.893695317487139,86.875,0.35739415781314066,0.0016700634057971015,0.36321920952819975,16736
initial,frozen-H12-R12-mean,44385,30,0.0024611272127941872,0.011093758460287016,0.0022933683866378234,0.17481416834764038,0.010698188096284866,0.8145156431342113,0.05059222278855551,0.03820349514082765,0.9718679879399738,0.07298380678438404,0.8819617101728281,0.75,0.000619300227123338,"[0.008136696609272364, 0.014380773918355157]","[0.0015789343294594859, 0.0031523923823777444]",68,12,0.375,-0.375,0.8235294117647058,675,645,68,30,38,0.4411764705882353,4.843978821673989,0.75,0.007989401563141728,0.031050420168067222,0.039372119093552115,16736
initial,frozen-H12-R12-mean,44385,30,0.00884508151496356,0.03510896340489827,0.007765044161543914,0.21118374333866669,0.03837421536445618,0.6761085851182563,0.04870997768382017,0.11021572131152323,0.9206844682325316,0.18953450830500712,0.8136993037172181,3.0,0.002890834814660632,"[0.0298863127029322, 0.04242750459326301]","[0.006444051444363609, 0.00955438793808384]",274,90,0.7473913606623835,-0.3128558165604577,0.6715328467153284,805,710,274,95,179,0.3467153284671533,5.33213172618377,1.8078947368421052,0.025787311855373057,0.0887094387094387,0.0824024294866518,16736
initial,frozen-H12-R12-mean,44385,30,0.031243024276521245,0.11426400917691291,0.026924880370494512,0.23194113072823835,0.10086330026388168,0.4799692468390212,0.05825993375262624,0.20991957963739485,0.8107542624475697,0.29209037360389445,0.7108546565431975,9.0,0.010337739665017125,"[0.09814624852416715, 0.13516445611160852]","[0.0222490945556725, 0.03299303457142186]",974,509,1.9779384978077765,-0.20171035232167003,0.3757700205338809,1270,1069,378,201,177,0.5317460317460317,8.02823776801472,4.294776119402985,0.06799326889265679,0.1235230736886366,0.14975585523678023,16736
initial,frozen-H12-R12-mean,44385,30,0.09117904843080059,0.28677479161867786,0.07889125966170815,0.23916255524398294,0.2247571498155594,0.3008254056858071,0.07762038418031489,0.2799674667609088,0.6890036468346158,0.2900219019988227,0.6116025107527461,24.0,0.03577174303488823,"[0.2556088364416102, 0.325893201002825]","[0.06755869336357412, 0.093470898200003]",2883,1995,5.184880502363638,0.27072512408537924,0.08949011446409989,1957,1616,397,280,117,0.7052896725440806,12.136232210581653,10.371428571428572,0.15282734189586963,0.12415954149243796,0.24122736374922382,16736
initial,frozen-H12-R12-mean,44385,30,0.18840006848320312,0.47855830764184376,0.15368339340601575,0.30597442875523084,0.4023791551589966,0.21571305882716157,0.0888110623304828,0.36054443577466855,0.6331040041038802,0.2699284393266087,0.5634509982483392,48.0,0.07759656211982024,"[0.43993931336221576, 0.5245991683263412]","[0.13771864478049475, 0.1738444610135373]",6014,4609,10.69038811602505,-0.2315809471472442,0.032424343199201865,2298,1740,402,287,115,0.7139303482587065,13.067477751492621,26.498257839721255,0.2433507826142619,0.14128715806755507,0.3057298092311407,16736
initial,frozen-H12-R12-mean,44385,30,0.36752480433082874,0.6774466458348121,0.2438936014377275,0.46846905060178234,0.6957822442054749,0.15185808013136112,0.08306836978663286,0.5151034557084547,0.614967705624581,0.23456411696791543,0.5343948551723642,96.0,0.13576097111545637,"[0.6378121061663387, 0.7131513594548342]","[0.22555241699895953, 0.2605833265049065]",12127,10301,21.960526923109555,-2.8318895338233165,0.009070668755669168,2299,1408,409,247,162,0.6039119804400978,10.57414291615035,60.28238866396761,0.3340453233802108,0.12022734544410843,0.36941179161955995,16736
initial,frozen-H12-R12-attention,44385,30,0.0024611272127941872,0.009954439637197254,0.0022339259159852055,0.23630360440331252,0.011342956684529781,0.8704791242251894,0.04560191449002667,0.044977283360849656,0.969779569523894,0.0855350094347358,0.9124386048675814,0.75,0.0007752026860977575,"[0.007321675258451757, 0.012782036119613418]","[0.0015335591366530204, 0.0030616673940109464]",68,8,0.375,-0.375,0.8823529411764706,655,634,68,21,47,0.3088235294117647,4.761368330141564,0.75,0.0065137686476890114,0.03288294405214557,0.03883176001769838,16736
initial,frozen-H12-R12-attention,44385,30,0.00884508151496356,0.028566717298784506,0.007136039702780347,0.3275706336907747,0.04590826481580734,0.7750168554061436,0.043812935901017175,0.13633691104820947,0.9644579459929313,0.231882300739167,0.8656019597525633,3.0,0.0017074711009980473,"[0.024002357894987274, 0.03440469726064688]","[0.006010038615484295, 0.008622823673139386]",274,60,0.7191210444727723,-0.3188675458223961,0.781021897810219,711,630,274,81,193,0.2956204379562044,4.731328151402501,1.9074074074074074,0.019544851090796286,0.10425154008723414,0.08044359259428265,16736
initial,frozen-H12-R12-attention,44385,30,0.031243024276521245,0.08543299083269174,0.022333288340088082,0.43663570686006625,0.19156064093112946,0.6343808008408242,0.042251104904570166,0.3262492112382167,0.9159603139304942,0.43089687662591547,0.7960648479681269,9.0,0.006194219625697948,"[0.07246614180100372, 0.1016548365180914]","[0.018765898101006418, 0.02690333402041563]",974,371,1.9381672152265286,-0.20379527931905783,0.5010266940451745,714,527,378,187,191,0.4947089947089947,3.957793548871616,4.897058823529412,0.05091618922039514,0.21313416933038276,0.1429247488552348,16736
initial,frozen-H12-R12-attention,44385,30,0.09117904843080059,0.23835692478038628,0.06445203628446704,0.4433918746094823,0.2790696620941162,0.49677541912367085,0.049856225363739064,0.49991792930428613,0.7939330706498984,0.4983417201474892,0.723459596879966,24.0,0.026904024389275236,"[0.20939691782610456, 0.2750692028459625]","[0.05440599340076189, 0.07716124712010664]",2883,1428,4.782203334653796,0.1887355522534829,0.16892126257370793,891,499,397,325,72,0.818639798488665,3.7475122976981714,12.49846153846154,0.12141576257829945,0.24654012783761467,0.2406995063682682,16736
initial,frozen-H12-R12-attention,44385,30,0.18840006848320312,0.4389031495219564,0.13690438004135827,0.4443504730763236,0.42384105920791626,0.3278449569881681,0.054288280290058874,0.5836542282707655,0.6979922491240423,0.4198535741072208,0.6367783383490545,48.0,0.07253889180454524,"[0.4016097292916611, 0.4836009912491001]","[0.12105902303636935, 0.1559206320326758]",6014,3990,9.160318751421764,0.450395552366687,0.057199866977053544,1202,641,402,369,33,0.917910447761194,4.813938642934925,20.495934959349594,0.21380243534737745,0.21392144110453967,0.3147704362289137,16736
initial,frozen-H12-R12-attention,44385,30,0.36752480433082874,0.649276321249012,0.23120020758339174,0.5488071780300694,0.6901976466178894,0.22237282091782015,0.0627515536314142,0.6731180921027279,0.6537735385121279,0.33430416048961104,0.5798106336432032,96.0,0.13642930004972273,"[0.6087935989183021, 0.685362873196302]","[0.21319717516441325, 0.24765326432978704]",12127,9494,18.063821674900275,-1.246500158743394,0.018471180011544488,1777,891,409,376,33,0.9193154034229829,6.691449814126394,41.180186170212764,0.31049149628015865,0.186218575694803,0.37138743391959556,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.0024611272127941872,0.010493855003008028,0.002269504244008797,0.16754730130536744,0.014989635907113552,0.8547910246003777,0.045588027582006856,0.0442153859229116,0.9742374083725712,0.08408152510091056,0.9046014985091855,0.75,0.000666330876162884,"[0.007986561456291801, 0.013426952853538425]","[0.0015803427763055086, 0.0030616660109569365]",68,9,0.375,-0.375,0.8676470588235294,679,660,68,19,49,0.27941176470588236,4.956629491945477,0.75,0.00796124813309054,0.03327183271832718,0.03908354428882991,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.00884508151496356,0.029716568022864584,0.007552366556010506,0.26005305674848683,0.06364656984806061,0.7911293740177088,0.045437186065541924,0.13448423161005507,0.9631313408122,0.22988950318369028,0.8728460939760835,3.0,0.0031903024923533776,"[0.02489295816849082, 0.03501866375232841]","[0.006353514931869707, 0.008979542232851363]",274,59,0.7685528383020239,-0.3843486265830125,0.7846715328467153,740,661,274,79,195,0.28832116788321166,4.964139536630243,1.9841772151898733,0.025002941405768732,0.10730553090801538,0.08134553156985616,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.031243024276521245,0.08041561869014927,0.02228719733788663,0.42765666672664815,0.23981589078903198,0.6548297533269023,0.03951667734786087,0.34828978379248476,0.9392709683658862,0.45472250268806985,0.8076565379895206,9.0,0.005877384225824512,"[0.06929951535000232, 0.0937380150377562]","[0.019027379839170612, 0.026011401953838522]",974,367,1.9331379875160701,-0.48089052389284803,0.49589322381930184,793,608,378,185,193,0.4894179894179894,4.566107168337652,5.379729729729729,0.05451299427948806,0.2240577551611435,0.14310376854458587,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.09117904843080059,0.20612359415758671,0.056727507060127864,0.537225336406834,0.38302141427993774,0.5693709078174157,0.04645512836895201,0.551497302677193,0.8572309184389478,0.5602915970747477,0.7614578897242319,24.0,0.015171421788525184,"[0.17968882067889708, 0.2400619091941488]","[0.04843566696597723, 0.06716506927472704]",2883,1291,4.713395202557482,-0.7120111468031426,0.1952826916406521,1063,625,397,337,60,0.8488664987405542,4.6937779279786715,15.158011869436201,0.10814001293512254,0.2806720154430838,0.23879102950284187,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.18840006848320312,0.39782645572942515,0.12061666622184751,0.5319729281501344,0.4062460660934448,0.4315419038761794,0.054378907939377254,0.6481571289461311,0.7477090420454118,0.5181202407955919,0.688581497968401,48.0,0.04003522923266503,"[0.3589768021593914, 0.4436817114306792]","[0.1049910473577662, 0.13958144975200407]",6014,3408,8.808270263456869,-0.45660587635153216,0.08180911207183239,1413,653,402,383,19,0.9527363184079602,4.9040591791521155,28.73302872062663,0.19016427379555845,0.26583076875203254,0.3186512239534458,16736
initial,frozen-H48-R25-attention-repeat,44385,30,0.36752480433082874,0.6199325007372293,0.21760950738301665,0.5944497695319338,0.6810523867607117,0.2706476448917673,0.052646261088215206,0.7492041705504422,0.6807594954692093,0.3976466801005709,0.6090006919017763,96.0,0.12304978336628412,"[0.5819848568758921, 0.6543639442580156]","[0.20095903472225493, 0.23296144434423216]",12127,9002,16.417425844254996,-0.5512513220562356,0.026799703141749814,1769,722,409,394,15,0.9633251833740831,5.422252262400961,46.49238578680203,0.29885123008279146,0.21198229519415623,0.3764593778660155,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.0024611272127941872,0.010177723048086635,0.0022727574237621584,0.22794253581875576,0.010885684750974178,0.8645286929214087,0.04248943698134773,0.04780030913833689,0.9729361025846741,0.09059174637067918,0.9110196279700307,0.75,0.00046743043846536863,"[0.007444323605090959, 0.013256402761449132]","[0.0015445625936023584, 0.003125345760406146]",68,9,0.375,-0.375,0.8676470588235294,641,624,68,17,51,0.25,4.6862678832939055,0.75,0.005525580895053168,0.033198757763975156,0.03898025634173804,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.00884508151496356,0.027753830440759467,0.007074752149906716,0.3402600458388027,0.053110819309949875,0.7958890375783544,0.04119276404473224,0.14706456575817575,0.9665901785154495,0.24825627748596718,0.877348136766811,3.0,0.0021267039820821966,"[0.02329643049140072, 0.03279500357606549]","[0.0059248969049358405, 0.008554820731321631]",274,58,0.7175619810887562,-0.27479625922327466,0.7883211678832117,657,587,274,70,204,0.25547445255474455,4.408396229957568,1.9071428571428573,0.01688168104929218,0.11784144427001568,0.07897641544747033,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.031243024276521245,0.07356161377041459,0.0205544744537246,0.5094045139777396,0.17412032186985016,0.7325769148324726,0.0408899719500456,0.3662045611731556,0.952782716035483,0.4883100297559724,0.8458434714412135,9.0,0.004112930944046578,"[0.06289323984776228, 0.08621816277558872]","[0.017444970612213142, 0.024294743127061806]",974,286,1.98785109369437,-0.32339782417928825,0.5462012320328542,669,511,378,158,220,0.41798941798941797,3.837632833915362,5.330696202531645,0.04028455758406158,0.2632686376288272,0.13682402316198627,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.09117904843080059,0.19238936911927412,0.052642369026766264,0.590247402488588,0.35553956031799316,0.6143197865611723,0.04371584864116691,0.585036081216062,0.8749060407881566,0.5993204355756566,0.7853019689600026,24.0,0.011538545467265801,"[0.16750431777356226, 0.2248043637524688]","[0.04481920919824285, 0.06267609737263517]",2883,1147,4.641739697279188,-0.011962577990571014,0.20672910163024627,831,453,397,300,97,0.7556675062972292,3.402050242198941,15.2425,0.09139292467423273,0.32266702505231276,0.23093836045439955,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.18840006848320312,0.38266506586115473,0.11478999573708408,0.5621269662355279,0.37627577781677246,0.46246400993985853,0.05343243206290511,0.6676800841653256,0.7586523357426269,0.54644007023646,0.7045157889384766,48.0,0.030946384869918735,"[0.34232746019733323, 0.43012772946533256]","[0.09871203969429797, 0.13385782726055326]",6014,3199,8.73771277207863,0.8910216541302947,0.08663119388094447,1123,517,402,368,34,0.9154228855721394,3.882693102023957,26.67391304347826,0.1751765729210184,0.280003153722416,0.3156578500633052,16736
scaling,frozen-H12-R25-attention-E1-S90-W1,44385,30,0.36752480433082874,0.6047583685711466,0.2108366079666963,0.6074711238357156,0.6514084935188293,0.2891550602622902,0.05081850593892274,0.7677861116113983,0.684292977906084,0.42009762753016355,0.6191682771616841,96.0,0.11466508741575243,"[0.5687376926583524, 0.636653601943785]","[0.19516604989079048, 0.22525458422928238]",12127,8772,16.219928664182074,0.761838580311336,0.025645254391028285,1384,556,409,393,16,0.960880195599022,4.175584844729826,42.4236641221374,0.2900763683007407,0.21190205743377763,0.3792404311293549,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.0024611272127941872,0.017185520025226192,0.0024549914850073547,0.002715263512725794,0.003243295708671212,0.022816922345200844,0.09948595629052816,0.0005655276511012701,0.5300784183284895,0.0011036996124257463,0.4616654830273363,0.75,5.930151904573749e-05,"[0.01230790687308513, 0.02292316887515541]","[0.0016441005555791275, 0.003407561233581474]",68,65,0.375,-0.375,0.04411764705882353,83,83,68,0,68,0.0,0.6233337088355676,,0.005255433177242162,0.000496803179540349,0.04016577482918353,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.00884508151496356,0.050459351315115586,0.008768668522701403,0.020202950459032212,0.01566259004175663,0.2817457822381782,0.0725770216386126,0.033483276822413484,0.6101012585349515,0.059853441483737314,0.6045843802997828,3.0,0.002393770206202543,"[0.043085203426885946, 0.059263216790658366]","[0.0071323452052548955, 0.010704530675590873]",274,212,0.7966047341639249,-0.3609209009112924,0.22627737226277372,121,121,274,0,274,0.0,0.9087154068566707,,0.02021464475584682,0.019988701978410385,0.08607639796203338,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.031243024276521245,0.13871571281808848,0.030322347472172183,0.042186757039322,0.055059559643268585,0.1613908734987539,0.1139663537524151,0.043676263493087265,0.6004983506234916,0.06874773227649382,0.5237122598731694,9.0,0.00882739310243777,"[0.12027641715462746, 0.16119553355727506]","[0.025023974316656913, 0.03667275338689549]",974,780,2.150787703834796,-0.3974415543575194,0.1406570841889117,109,101,378,8,370,0.021164021164021163,0.7585145131613533,5.71875,0.063134827997621,0.028002854841597934,0.15323919090272364,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.09117904843080059,0.30600921951315035,0.08376458321902118,0.12063375956288526,0.16878120601177216,0.13261207427197305,0.11335678322937622,0.10504025799074637,0.60278380270784,0.11722676029804073,0.5096276455212985,24.0,0.03997365107425319,"[0.2724209681918693, 0.34883752901883985]","[0.07139030417192728, 0.09956522459859127]",2883,2365,5.749721839924588,-0.1663670259470554,0.0492542490461325,103,89,397,14,383,0.03526448362720403,0.6683939769441628,12.642857142857142,0.15536685476063775,0.055075090628200145,0.23799964979486576,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.18840006848320312,0.49041815345427375,0.1576453926336593,0.2093182382988866,0.34097135066986084,0.09179614557156973,0.10865953862471746,0.16395519957495253,0.5731381764079702,0.1176960016282656,0.49156830347342584,48.0,0.08034858979713924,"[0.4495333149444022, 0.5409920016807367]","[0.14085104076882005, 0.17938906447519667]",6014,5193,11.65123859832927,-0.992865462861286,0.017625540405719987,89,79,402,10,392,0.024875621890547265,0.5932935300965041,24.75,0.2570668592951247,0.046890417586818216,0.30076819338241456,16736
scaling,finetune-H12-R25-attention-E1-S90-W1,44385,30,0.36752480433082874,0.6792006870559805,0.24481122887431095,0.3780044251348951,0.6453214287757874,0.006967745937285862,0.027725029593314188,0.12742796191896089,0.5682510256114035,0.01321300625027644,0.4896213581719858,96.0,0.13310705159748026,"[0.6400848078647089, 0.7124441163613191]","[0.2270118983581552, 0.26028289135182464]",12127,12067,28.40608275088987,-28.40608275088987,0.0,103,97,409,6,403,0.014669926650366748,0.7284743344222898,86.875,0.3593574968062129,0.001720356926799758,0.36321754470201106,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.0024611272127941872,0.017178002655757096,0.0024549983462502506,0.0030711344479055344,0.003296148730441928,0.022816922345200844,0.09992530428602737,0.0005630425594000851,0.5348395932969039,0.0010989664362025405,0.4614458090295867,0.75,2.790486731428298e-05,"[0.012293228734030071, 0.022924502554523597]","[0.0016440858113113484, 0.0034075887147236596]",68,65,0.375,-0.375,0.04411764705882353,93,93,68,0,68,0.0,0.6984341556832263,,0.0052485657919438935,0.0004796463129796463,0.04016567130167405,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.00884508151496356,0.050461832847816926,0.008769106494035608,0.018820513964865983,0.015719957649707794,0.2906987498631888,0.07487561248104242,0.033486592583570306,0.6118557733850961,0.06005521735036811,0.6079115686910732,3.0,0.002454349050641645,"[0.04309047228209105, 0.059273594389012293]","[0.007132959935162264, 0.010705175484175135]",274,210,0.8045131993112393,-0.3808592241575468,0.23357664233576642,127,125,274,2,272,0.0072992700729927005,0.9387555855957342,1.5,0.020318990075433026,0.018729125959685303,0.08607609569514331,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.031243024276521245,0.1386350636716585,0.03031881320478977,0.04159024398381055,0.05522841960191727,0.12811791088396102,0.11209718791322958,0.035549484187571895,0.5995946773614332,0.05565587018872639,0.5080103614853657,9.0,0.008766517033171177,"[0.1201225564033766, 0.16112092478822226]","[0.025020091268810975, 0.03666999672713351]",974,806,2.192173435161616,-0.47716479310405713,0.11909650924024641,100,96,378,4,374,0.010582010582010581,0.7209642897375239,3.75,0.06326870265042263,0.02370138037554935,0.15323940770337363,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.09117904843080059,0.3059776035190596,0.083766713870828,0.12148973969466079,0.16948144137859344,0.13107644759608614,0.11255969639282998,0.10460946346651706,0.605535583883533,0.11635686489958627,0.5092583756016282,24.0,0.04067800769572665,"[0.2723101208878646, 0.3488417752340877]","[0.07139701176291996, 0.09956606328003224]",2883,2369,5.7321065062718395,-0.17679503316498452,0.04890738813735692,105,90,397,15,382,0.037783375314861464,0.6759040216289287,14.5,0.15564413671442873,0.0552760445833563,0.23799675829572373,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.18840006848320312,0.49049002996596264,0.15770837480584884,0.216567553977628,0.34286364912986755,0.09385369446232338,0.11038294501789578,0.16483858317644015,0.5756268836999888,0.1196070494431001,0.4917353747222135,48.0,0.08208786455147182,"[0.44967391895900355, 0.541227361312611]","[0.1409735418248994, 0.17956282080583258]",6014,5129,11.52378713198048,-1.0941853298875863,0.01962088460259395,113,102,402,10,392,0.024875621890547265,0.7660245578461192,21.675,0.2575519219787912,0.05001735297015909,0.30076229929242143,16736
scaling,scratch-H12-R25-attention-E1-S90-W1,44385,30,0.36752480433082874,0.6794063289737852,0.24486458101509218,0.3785902039713351,0.6437550187110901,0.006967745937285862,0.02854378823583842,0.12422685154334179,0.5691616379160611,0.013195377809223379,0.48921197885072376,96.0,0.13618635476027383,"[0.6403199912245577, 0.7124017701581121]","[0.2271785055885935, 0.260152323942926]",12127,12067,27.031137708577297,-26.963071147082168,0.00016492125010307578,180,170,409,7,402,0.017114914425427872,1.2767075964101986,86.89285714285714,0.3596381112184021,0.0018292434715217246,0.36320717241594425,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.0024611272127941872,0.010313163057174914,0.0022832009776233876,0.21773176450650725,0.010624004527926445,0.8260714435334436,0.04178643949135489,0.04650553571105277,0.9700868482097502,0.08805388161944859,0.8921425020210445,0.75,0.0006493564189210177,"[0.007487991416884386, 0.013465669018994524]","[0.0015515835680450594, 0.0031457960691869432]",68,12,0.375,-0.375,0.8235294117647058,641,628,68,13,55,0.19117647058823528,4.716308062032969,0.75,0.005109098858922253,0.0315809968847352,0.03907035680837389,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.00884508151496356,0.027902533223326583,0.00709005921711463,0.33114068255524937,0.05788378417491913,0.7903600998152018,0.040070851622881834,0.14967277718489214,0.9636001117657864,0.2516835187573083,0.87514462409616,3.0,0.0023321157068689224,"[0.023342449364612806, 0.032918891257579776]","[0.005912543635422709, 0.00856150248116747]",274,62,0.70759754168749,-0.2668537539850435,0.7737226277372263,623,557,274,66,208,0.24087591240875914,4.183094889414592,2.0,0.016534636889966904,0.12292085848423877,0.07930768791814724,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.031243024276521245,0.07354115194695468,0.020523355814178676,0.5126190946854312,0.17695875465869904,0.7253775658564197,0.03978433447526828,0.370284014730517,0.9517630775099085,0.4902895602798824,0.8427966156905756,9.0,0.003299534375519792,"[0.06293064385485607, 0.08608933525325456]","[0.017460045918071324, 0.02427650004277876]",974,298,2.0028030567589497,-0.30924597747952065,0.5277207392197125,668,512,378,156,222,0.4126984126984127,3.845142878600128,5.264423076923077,0.039519705720065676,0.26347813979392926,0.13665387771866966,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.09117904843080059,0.19266884548671181,0.05262510815675335,0.5883319746910288,0.344274640083313,0.610977607297562,0.044186359340679555,0.5811074452179923,0.8750676401986456,0.5956682968431992,0.7833956239784412,24.0,0.012537436320363624,"[0.1684212632250242, 0.22431969326926415]","[0.04478006088442203, 0.06257777550388503]",2883,1168,4.616713754594225,-0.01110016882446236,0.21019771071800208,825,452,397,295,102,0.743073047858942,3.3945401975141754,15.216101694915254,0.09146780760420155,0.31650486841952924,0.23099948069810516,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.18840006848320312,0.3831477475698059,0.11498071494473427,0.559082813828415,0.372751921415329,0.46202588639273506,0.05175241527244621,0.674522131487501,0.7577972181317825,0.5484091842829105,0.7051367355601442,48.0,0.0328060317203898,"[0.3440374911399735, 0.42861487186753217]","[0.099329759871093, 0.1333982350368804]",6014,3220,8.772612667189419,0.9980092349403437,0.08463584968407051,1094,509,402,364,38,0.9054726368159204,3.82261274454583,26.229395604395606,0.17582004675936183,0.2811315253543233,0.31524623424683396,16736
scaling,frozen-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.36752480433082874,0.6083375327190425,0.2125537943682446,0.6040587584959971,0.6526080369949341,0.2882648424196696,0.0510074111918162,0.7665726385128154,0.6821403335559904,0.41897627803058873,0.618628715613927,96.0,0.11850722618907267,"[0.5725866809636441, 0.6399804535181743]","[0.19646183290573213, 0.22663254676560168]",12127,8784,16.29696819891913,1.3953099254379824,0.027047085016904428,1426,590,409,392,17,0.9584352078239609,4.4309263640118655,42.484056122448976,0.29128349177666496,0.21063728079791522,0.37926177321619603,16736
scaling,finetune-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.0024611272127941872,0.01719892505666108,0.0024550969807716964,0.0024500811820991884,0.003312962595373392,0.02824671420664708,0.06159175321785252,0.001130208274227804,0.5242662186573618,0.002173452316993678,0.4833274804943973,0.75,1.405044002618461e-05,"[0.01229811636477486, 0.022975787430650943]","[0.0016441132318035046, 0.003407828733251117]",68,66,0.375,-0.375,0.029411764705882353,394,394,68,0,68,0.0,2.9589576057977545,,0.005172907432036897,0.0007290954659375712,0.04016568493277422,16736
scaling,finetune-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.00884508151496356,0.050540733697128484,0.008770421942567266,0.018537188570509885,0.015494322404265404,0.20823973303242088,0.06379901274548129,0.02830352749183871,0.5980089080579086,0.04983375130378576,0.5722203601434698,3.0,0.0025002481228033574,"[0.04319130478866264, 0.059286088873991345]","[0.007134703916760884, 0.010705085858798539]",274,231,0.8230052527834274,-0.3855316425115067,0.15693430656934307,144,144,274,0,274,0.0,1.081446434606286,,0.020221495434576506,0.018120853724966836,0.08607643455540412,16736
scaling,finetune-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.031243024276521245,0.13872966126624395,0.030323295679533995,0.040489547978237284,0.05466541275382042,0.11899933802210708,0.10998542592765638,0.03371722813681367,0.5953175761721593,0.052546071839329585,0.5045069560472254,9.0,0.008556023520850274,"[0.12028866950381358, 0.1612186361675543]","[0.025021923799418866, 0.03667512481741866]",974,814,2.1820415569620897,-0.5753134083011757,0.11396303901437371,95,92,378,3,375,0.007936507936507936,0.6909241109984604,8.25,0.06287571314307908,0.023500630219270725,0.15323954196456135,16736
scaling,finetune-tensor-H12-R25-attention-E1-S90-W1,44385,30,0.09117904843080059,0.3061717824453705,0.08375736395474298,0.11310132275416455,0.16630952060222626,0.1079827758081694,0.11063466366731198,0.08918843225741485,0.5895704468349781,0.09768986638182056,0.49867405607042875,24.0,0.036904638549375035,"[0.2728234042649514, 0.34899821218792887]","[0.07131376655143964, 0.09958247658369547]",2883,2428,5.729560552200988,-0.47759196349774574,0.043010752688172046,91,83,397,8,389,0.020151133501259445,0.6233337088355676,15.09375,0.15397430783054708,0.04787190655479246,0.2380005932308386,16736
