domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,root,standardized_rmse
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_444631845,0.20215311124520177
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_468207512,0.20647951987040714
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_553888770,0.25372745496183624
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_708791158,0.22098321162208917
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_780540798,0.21370015875920598
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_827732877,0.2346171568978062
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_837421620,0.2381246688551909
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_845880246,0.22327091437123425
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_850300441,0.15892201732324265
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,liquid,independent_melt_856510393,0.213545762563596
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_129223029,0.18577345315716315
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_176364202,0.20872474829090207
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_197585375,0.2498068950743401
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_24993146,0.2641911252450122
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_340453041,0.24765360723603777
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_444631845,0.19591515084198496
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_468207512,0.20152625530116355
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_553888770,0.25086498260525725
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_708791158,0.21332468322114556
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_780540798,0.21080347807800204
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_827732877,0.22951562729497457
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_837421620,0.23086454572233253
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_845880246,0.22146139912378077
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_850300441,0.15091843156252877
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,all,independent_melt_856510393,0.21444175642722926
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_129223029,0.18577345315716315
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_176364202,0.20872474829090207
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_197585375,0.2498068950743401
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_24993146,0.2641911252450122
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_340453041,0.24765360723603777
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_444631845,0.19591515084198496
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_468207512,0.20152625530116355
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_553888770,0.25086498260525725
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_708791158,0.21332468322114556
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_780540798,0.21080347807800204
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_827732877,0.22951562729497457
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_837421620,0.23086454572233253
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_845880246,0.22146139912378077
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_850300441,0.15091843156252877
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,liquid,independent_melt_856510393,0.21444175642722926
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_129223029,0.4547918167158198
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_176364202,0.5123371156843471
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_197585375,0.582769036029116
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_24993146,0.6498742783410225
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_340453041,0.5966224720429288
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_444631845,0.4832311408775302
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_468207512,0.5229835852027422
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_553888770,0.5907032512506257
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_708791158,0.5225648898943803
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_780540798,0.48221202928859364
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_827732877,0.5290603464772897
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_837421620,0.5795738781987808
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_845880246,0.5960240324226918
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_850300441,0.4392868441483663
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,all,independent_melt_856510393,0.5122992329120618
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_129223029,0.4547918167158198
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_176364202,0.5123371156843471
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_197585375,0.582769036029116
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_24993146,0.6498742783410225
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_340453041,0.5966224720429288
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_444631845,0.4832311408775302
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_468207512,0.5229835852027422
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_553888770,0.5907032512506257
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_708791158,0.5225648898943803
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_780540798,0.48221202928859364
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_827732877,0.5290603464772897
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_837421620,0.5795738781987808
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_845880246,0.5960240324226918
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_850300441,0.4392868441483663
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,ridge,liquid,independent_melt_856510393,0.5122992329120618
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_129223029,0.43658812447443146
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_176364202,0.508513797825582
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_197585375,0.5872120577805362
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_24993146,0.6461819935012391
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_340453041,0.5889528395222693
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_444631845,0.4803632068864403
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_468207512,0.5244240434234009
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_553888770,0.5938278447497608
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_708791158,0.5218749298941061
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_780540798,0.47910665155544363
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_827732877,0.5213329318364631
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_837421620,0.578236308914096
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_845880246,0.5898682944396488
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_850300441,0.4339316980041706
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,all,independent_melt_856510393,0.5026851970059704
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_129223029,0.43658812447443146
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_176364202,0.508513797825582
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_197585375,0.5872120577805362
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_24993146,0.6461819935012391
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_340453041,0.5889528395222693
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_444631845,0.4803632068864403
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_468207512,0.5244240434234009
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_553888770,0.5938278447497608
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_708791158,0.5218749298941061
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_780540798,0.47910665155544363
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_827732877,0.5213329318364631
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_837421620,0.578236308914096
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_845880246,0.5898682944396488
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_850300441,0.4339316980041706
paired_relaxed,0,relaxed,relaxed,pooled,rich,300,0.32945544858522596,0.31951297956051294,residual,liquid,independent_melt_856510393,0.5026851970059704
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_129223029,0.8895128450428297
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_176364202,0.9371641705420162
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_197585375,0.9114020733405414
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_24993146,1.049882005584196
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_340453041,1.072412563168402
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_444631845,0.9561694509960036
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_468207512,0.938065983430043
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_553888770,1.0590122150761385
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_708791158,0.8533404935293833
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_780540798,0.9034075526309483
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_827732877,0.9557561242051488
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_837421620,1.0345401322888454
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_845880246,0.9706724055803617
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_850300441,0.7452148711537202
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,all,independent_melt_856510393,0.9194222764950079
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_129223029,0.8895128450428297
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_176364202,0.9371641705420162
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_197585375,0.9114020733405414
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_24993146,1.049882005584196
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_340453041,1.072412563168402
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_444631845,0.9561694509960036
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_468207512,0.938065983430043
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_553888770,1.0590122150761385
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_708791158,0.8533404935293833
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_780540798,0.9034075526309483
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_827732877,0.9557561242051488
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_837421620,1.0345401322888454
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_845880246,0.9706724055803617
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_850300441,0.7452148711537202
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,ridge,liquid,independent_melt_856510393,0.9194222764950079
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_129223029,0.8912745508218199
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_176364202,0.9389741391653891
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_197585375,0.9122511126575057
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_24993146,1.0503597464313905
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_340453041,1.0723428441154954
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_444631845,0.9551203575704194
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_468207512,0.9369729000055083
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_553888770,1.058370292196652
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_708791158,0.8520057278296623
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_780540798,0.9051141815139397
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_827732877,0.9534215700282648
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_837421620,1.0325206362257384
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_845880246,0.9681655873177325
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_850300441,0.7454055571492397
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,all,independent_melt_856510393,0.91885441907628
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_129223029,0.8912745508218199
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_176364202,0.9389741391653891
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_197585375,0.9122511126575057
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_24993146,1.0503597464313905
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_340453041,1.0723428441154954
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_444631845,0.9551203575704194
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_468207512,0.9369729000055083
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_553888770,1.058370292196652
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_708791158,0.8520057278296623
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_780540798,0.9051141815139397
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_827732877,0.9534215700282648
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_837421620,1.0325206362257384
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_845880246,0.9681655873177325
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_850300441,0.7454055571492397
paired_relaxed,10000,observed,observed,exported,angular,300,0.8956016018760341,0.893226611162369,residual,liquid,independent_melt_856510393,0.91885441907628
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_129223029,0.305515030234686
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_176364202,0.3458771292543959
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_197585375,0.34474570226848267
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_24993146,0.3816942949404019
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_340453041,0.3514675489889808
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_444631845,0.34107174436132376
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_468207512,0.284282239142013
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_553888770,0.3467027646521255
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_708791158,0.31762632885125147
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_780540798,0.3195555573669831
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_827732877,0.3219349341692868
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_837421620,0.3504266098913762
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_845880246,0.34720112475156023
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_850300441,0.3002129385157719
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,all,independent_melt_856510393,0.29329303129853074
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_129223029,0.305515030234686
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_176364202,0.3458771292543959
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_197585375,0.34474570226848267
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_24993146,0.3816942949404019
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_340453041,0.3514675489889808
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_444631845,0.34107174436132376
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_468207512,0.284282239142013
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_553888770,0.3467027646521255
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_708791158,0.31762632885125147
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_780540798,0.3195555573669831
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_827732877,0.3219349341692868
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_837421620,0.3504266098913762
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_845880246,0.34720112475156023
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_850300441,0.3002129385157719
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,ridge,liquid,independent_melt_856510393,0.29329303129853074
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_129223029,0.3050710538646094
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_176364202,0.34616621465609887
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_197585375,0.34433216010679424
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_24993146,0.38214845576624257
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_340453041,0.3511056482539976
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_444631845,0.34155262593794294
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_468207512,0.283511500084943
paired_relaxed,10000,observed,observed,exported,radial,1800,0.10969734995004503,0.10948867414759335,residual,all,independent_melt_553888770,0.34668277316985197
