domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,target_group,standardized_rmse
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_00,0.03637246722579641
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_01,0.12085401537746197
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_02,0.02926985489500966
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_03,0.003229564880671044
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_04,0.004558890704404173
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_05,0.04294216142755682
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_06,0.2603290449413533
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_07,0.39665704211338776
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_08,0.5703583021699291
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_09,0.2894615213585308
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_10,0.24964673959619527
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,radial_bin_11,0.4762153411012123
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,nearest_distance,0.3965140478538975
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,weighted_radius,0.23812282083327033
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,weighted_radius_squared,0.255634763080403
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,weighted_count,0.15832670995617898
paired_relaxed,0,observed,observed,pooled,radial,200,0.07965800156942662,0.07736634311109966,residual,weighted_density,0.15832670979573302
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,l0,0.18738291295367077
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,l2,0.8160333539638347
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,l4,0.6973550941215285
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,ridge,l6,0.5071336294554285
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,l0,0.18497132691032062
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,l2,0.8214315431737426
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,l4,0.6944805131873081
paired_relaxed,0,observed,observed,pooled,rich,300,0.3949164453206915,0.3937281335253416,residual,l6,0.5070594577014087
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,q4,0.8048104627621586
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,w4,0.8196726799679124
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,q6,0.9253221000792323
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,ridge,w6,1.0610852850252575
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,residual,q4,0.8014623965926286
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,residual,w4,0.8233223755246992
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,residual,q6,0.92960951361099
paired_relaxed,0,observed,relaxed,exported,angular,300,0.8008438725564309,0.7979648356269472,residual,w6,1.0637219260488888
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_00,0.02771427137989293
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_01,0.8170964106427667
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_02,0.8399354329943874
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_03,0.9048784957214181
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_04,0.5550286067912762
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_05,0.7170535075163263
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_06,0.924212275598758
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_07,0.6412844626108124
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_08,0.848418145132145
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_09,0.7583878939938662
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_10,0.5720385091842355
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,radial_bin_11,0.8524527200355257
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,nearest_distance,0.5633844767624919
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,weighted_radius,0.6590292908081746
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,weighted_radius_squared,0.663922958791496
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,weighted_count,0.7651451356910642
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,ridge,weighted_density,0.7651451356911017
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_00,0.02771427137989293
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_01,0.8170964106427667
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_02,0.8399354329943874
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_03,0.9048784957214181
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_04,0.5550286067912762
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_05,0.7170535075163263
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_06,0.924212275598758
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_07,0.6412844626108124
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_08,0.848418145132145
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_09,0.7583878939938662
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_10,0.5720385091842355
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,radial_bin_11,0.8524527200355257
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,nearest_distance,0.5633844767624919
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,weighted_radius,0.6590292908081746
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,weighted_radius_squared,0.663922958791496
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,weighted_count,0.7651451356910642
paired_relaxed,0,observed,relaxed,exported,radial,0,0.5029736433768814,0.5029736433768814,residual,weighted_density,0.7651451356911017
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,ridge,l0,0.6996423468418048
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,ridge,l2,0.9259048303832066
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,ridge,l4,0.7289180225122321
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,ridge,l6,0.4834622411939369
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,residual,l0,0.6996423468418048
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,residual,l2,0.9259048303832066
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,residual,l4,0.7289180225122321
paired_relaxed,0,observed,relaxed,exported,rich,0,0.5573354474061869,0.5573354474061869,residual,l6,0.4834622411939369
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,ridge,q4,0.7992385560047455
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,ridge,w4,0.8299354320570053
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,ridge,q6,0.9309722097908495
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,ridge,w6,1.0619554529869264
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,residual,q4,0.7984314952090574
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,residual,w4,0.8250855609094628
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,residual,q6,0.9300708680864809
paired_relaxed,0,observed,relaxed,pooled,angular,300,0.8109888414179117,0.8083115525243386,residual,w6,1.0682117037201861
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_00,0.027646121124730975
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_01,0.8166108448166721
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_02,0.8414067084554155
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_03,0.9058862456806691
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_04,0.5629345320710186
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_05,0.7136405915013824
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_06,0.9249787440943751
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_07,0.6422015234039558
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_08,0.8443862061064145
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_09,0.7536035501255336
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_10,0.5659054011144554
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,radial_bin_11,0.8389326816050501
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,nearest_distance,0.5621538508889714
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,weighted_radius,0.6517712825681197
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,weighted_radius_squared,0.6566714318208213
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,weighted_count,0.7643938298918243
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,ridge,weighted_density,0.7643938298918223
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_00,0.027646121124730975
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_01,0.8166108448166721
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_02,0.8414067084554155
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_03,0.9058862456806691
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_04,0.5629345320710186
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_05,0.7136405915013824
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_06,0.9249787440943751
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_07,0.6422015234039558
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_08,0.8443862061064145
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_09,0.7536035501255336
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_10,0.5659054011144554
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,radial_bin_11,0.8389326816050501
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,nearest_distance,0.5621538508889714
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,weighted_radius,0.6517712825681197
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,weighted_radius_squared,0.6566714318208213
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,weighted_count,0.7643938298918243
paired_relaxed,0,observed,relaxed,pooled,radial,0,0.49553419255658704,0.49553419255658704,residual,weighted_density,0.7643938298918223
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,ridge,l0,0.6940785666188569
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,ridge,l2,0.9283778107320572
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,ridge,l4,0.7252463316330465
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,ridge,l6,0.48207076762751805
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,residual,l0,0.6957825371156704
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,residual,l2,0.9267236599543132
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,residual,l4,0.7237051050866717
paired_relaxed,0,observed,relaxed,pooled,rich,300,0.5560291573801048,0.5526045173642594,residual,l6,0.4799576123561059
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,ridge,q4,0.7738129568760767
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,ridge,w4,0.8080188878219342
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,ridge,q6,0.7690877427658381
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,ridge,w6,1.0342307714846497
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,residual,q4,0.7738129568760767
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,residual,w4,0.8080188878219342
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,residual,q6,0.7690877427658381
paired_relaxed,0,relaxed,relaxed,exported,angular,0,0.6954681873497552,0.6954681873497552,residual,w6,1.0342307714846497
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_00,0.004716420186087934
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_01,0.053274637388115706
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_02,0.012655178368941087
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_03,0.0024083266381693534
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_04,0.0018902234763433698
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_05,0.03706558489690133
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_06,0.2605093137728752
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_07,0.3028103159674949
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_08,0.49414948382993557
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_09,0.2447436545431016
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_10,0.16865115262274102
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,radial_bin_11,0.4247263346022497
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,nearest_distance,0.2476386710291107
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,weighted_radius,0.18922985695626487
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,weighted_radius_squared,0.19986343780360408
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,weighted_count,0.1597378794001197
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,ridge,weighted_density,0.15973787939934714
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_00,0.0049399122880142855
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_01,0.05379432800686701
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_02,0.01289246716165864
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_03,0.0027749810290120945
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_04,0.0020857490354273048
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_05,0.03803393284471162
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_06,0.2618761583395081
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_07,0.3080608829138946
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_08,0.5007241714771082
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_09,0.2452548918206736
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_10,0.16933407021651364
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,radial_bin_11,0.42579518768710206
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,nearest_distance,0.24784545005941094
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,weighted_radius,0.19037098424990664
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,weighted_radius_squared,0.201260761275294
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,weighted_count,0.16010328494879678
paired_relaxed,0,relaxed,relaxed,exported,radial,600,0.04988200662856432,0.049392941229544574,residual,weighted_density,0.16010328492390993
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,ridge,l0,0.16767144599566375
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,ridge,l2,0.7626553821203923
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,ridge,l4,0.6051588682398044
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,ridge,l6,0.40331331909628054
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,residual,l0,0.16820849001510388
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,residual,l2,0.7625059779872745
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,residual,l4,0.6050608588702819
paired_relaxed,0,relaxed,relaxed,exported,rich,200,0.3228358692280915,0.32278445482087714,residual,l6,0.4037188542537131
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,ridge,q4,0.767300072785331
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,ridge,w4,0.8140396441028043
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,ridge,q6,0.7640675595622599
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,ridge,w6,1.0263771659800118
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,residual,q4,0.7702016467222349
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,residual,w4,0.8098651942821137
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,residual,q6,0.76099336281471
paired_relaxed,0,relaxed,relaxed,pooled,angular,200,0.7010882972346246,0.6966752020890105,residual,w6,1.029908175471474
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_00,0.0057111094588173875
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_01,0.06987420162226915
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_02,0.017396288310361545
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_03,0.0026185979493537296
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_04,0.002688809535406163
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_05,0.038545456625539445
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_06,0.2755706837619179
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_07,0.31732636476321957
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_08,0.48007307955122286
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_09,0.2425585980014592
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_10,0.16133967250250342
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,radial_bin_11,0.3996544492450805
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,nearest_distance,0.294175042048993
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,weighted_radius,0.18426804136262528
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,weighted_radius_squared,0.19545056301115354
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,weighted_count,0.14913413953705118
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,ridge,weighted_density,0.1491341395362987
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_00,0.005918500139095152
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_01,0.06879536048311044
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_02,0.017647823151670208
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_03,0.002874002468585272
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_04,0.0027084946761245002
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_05,0.036869540151442164
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_06,0.25540467853454235
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_07,0.30239600016839224
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_08,0.4800165869654343
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_09,0.2378128101720507
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_10,0.15955547725329797
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,radial_bin_11,0.39959064703911956
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,nearest_distance,0.2763572932699942
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,weighted_radius,0.18092921563258865
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,weighted_radius_squared,0.191754201358726
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,weighted_count,0.14684603751158778
paired_relaxed,0,relaxed,relaxed,pooled,radial,300,0.05374485383335442,0.051092325538776844,residual,weighted_density,0.14684603751628916
