domain,step,input_domain,target_domain,representation,family,selected_step,ridge_tuning_mse,selected_tuning_mse,probe,population,temperature,standardized_rmse
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,all,T520,0.7902829790288405
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,liquid,T400,0.7392575711356332
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,liquid,T450,0.7233592237341436
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,liquid,T500,0.6778314925286305
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,liquid,T510,0.6511251507774425
paired_relaxed,10000,observed,relaxed,pooled,radial,0,0.506141900695371,0.506141900695371,residual,liquid,T520,0.7902829790288405
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,all,T400,0.7520269087926655
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,all,T450,0.7187459380700318
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,all,T500,0.691998254840482
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,all,T510,0.6567363931538606
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,all,T520,0.7915178677628909
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,liquid,T400,0.7520269087926655
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,liquid,T450,0.7187459380700318
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,liquid,T500,0.691998254840482
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,liquid,T510,0.6567363931538606
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,ridge,liquid,T520,0.7915178677628909
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,all,T400,0.7520269087926655
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,all,T450,0.7187459380700318
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,all,T500,0.691998254840482
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,all,T510,0.6567363931538606
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,all,T520,0.7915178677628909
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,liquid,T400,0.7520269087926655
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,liquid,T450,0.7187459380700318
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,liquid,T500,0.691998254840482
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,liquid,T510,0.6567363931538606
paired_relaxed,10000,observed,relaxed,pooled,rich,0,0.5579577554703768,0.5579577554703768,residual,liquid,T520,0.7915178677628909
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,all,T400,0.9359137961427942
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,all,T450,0.8382656225014162
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,all,T500,0.8265219829782726
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,all,T510,0.7803087478514519
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,all,T520,0.900711074566109
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,liquid,T400,0.9359137961427942
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,liquid,T450,0.8382656225014162
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,liquid,T500,0.8265219829782726
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,liquid,T510,0.7803087478514519
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,ridge,liquid,T520,0.900711074566109
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,T400,0.9380470594425351
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,T450,0.8395216896283983
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,T500,0.8289874540779241
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,T510,0.8003033552473976
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,all,T520,0.9012817960801996
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,T400,0.9380470594425351
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,T450,0.8395216896283983
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,T500,0.8289874540779241
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,T510,0.8003033552473976
paired_relaxed,10000,relaxed,relaxed,exported,angular,800,0.7204243064774885,0.7173542096552016,residual,liquid,T520,0.9012817960801996
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,T400,0.2910778784400413
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,T450,0.24640427225745884
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,T500,0.24766228489888562
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,T510,0.24365412069821066
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,all,T520,0.2850306929009658
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,T400,0.2910778784400413
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,T450,0.24640427225745884
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,T500,0.24766228489888562
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,T510,0.24365412069821066
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,ridge,liquid,T520,0.2850306929009658
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,T400,0.29170008470195014
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,T450,0.24758895130217468
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,T500,0.24743791670209309
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,T510,0.24353081776240418
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,all,T520,0.2842810071419388
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,T400,0.29170008470195014
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,T450,0.24758895130217468
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,T500,0.24743791670209309
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,T510,0.24353081776240418
paired_relaxed,10000,relaxed,relaxed,exported,radial,5000,0.06944571592573993,0.06923119565036198,residual,liquid,T520,0.2842810071419388
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,T400,0.5939907042014808
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,T450,0.5240460719349637
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,T500,0.5238879335173608
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,T510,0.4887879842959785
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,all,T520,0.5898802732622225
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,T400,0.5939907042014808
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,T450,0.5240460719349637
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,T500,0.5238879335173608
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,T510,0.4887879842959785
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,ridge,liquid,T520,0.5898802732622225
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,T400,0.5945356908944175
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,T450,0.523813355092272
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,T500,0.5238190168790969
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,T510,0.48898399858310493
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,all,T520,0.589337372536578
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,T400,0.5945356908944175
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,T450,0.523813355092272
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,T500,0.5238190168790969
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,T510,0.48898399858310493
paired_relaxed,10000,relaxed,relaxed,exported,rich,1000,0.33585950083942945,0.3352182890971155,residual,liquid,T520,0.589337372536578
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,T400,0.9258888568175319
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,T450,0.8232860474757464
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,T500,0.8234344519555666
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,T510,0.7765844431206601
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,all,T520,0.8996690490816773
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,T400,0.9258888568175319
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,T450,0.8232860474757464
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,T500,0.8234344519555666
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,T510,0.7765844431206601
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,ridge,liquid,T520,0.8996690490816773
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,T400,0.9258888568175319
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,T450,0.8232860474757464
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,T500,0.8234344519555666
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,T510,0.7765844431206601
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,all,T520,0.8996690490816773
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,T400,0.9258888568175319
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,T450,0.8232860474757464
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,T500,0.8234344519555666
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,T510,0.7765844431206601
paired_relaxed,10000,relaxed,relaxed,pooled,angular,0,0.7128753057401769,0.7128753057401769,residual,liquid,T520,0.8996690490816773
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,T400,0.26347482686810353
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,T450,0.21576709486454096
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,T500,0.21538347336304473
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,T510,0.22591137611397086
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,all,T520,0.23803603593901385
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,T400,0.26347482686810353
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,T450,0.21576709486454096
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,T500,0.21538347336304473
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,T510,0.22591137611397086
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,ridge,liquid,T520,0.23803603593901385
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,T400,0.2618481334644853
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,T450,0.2130375051687558
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,T500,0.21170185309392645
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,T510,0.22385334595740078
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,all,T520,0.23789175367796922
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,T400,0.2618481334644853
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,T450,0.2130375051687558
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,T500,0.21170185309392645
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,T510,0.22385334595740078
paired_relaxed,10000,relaxed,relaxed,pooled,radial,100,0.052641657449848396,0.051622620709252824,residual,liquid,T520,0.23789175367796922
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,T400,0.5887183085374879
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,T450,0.5174117509394394
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,T500,0.5137152157677836
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,T510,0.48707341822196293
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,all,T520,0.5753205627461156
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,T400,0.5887183085374879
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,T450,0.5174117509394394
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,T500,0.5137152157677836
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,T510,0.48707341822196293
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,ridge,liquid,T520,0.5753205627461156
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,all,T400,0.5916212880012813
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,all,T450,0.5138106808495361
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,all,T500,0.5095196036734213
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,all,T510,0.48447167557691573
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,all,T520,0.571654670294222
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,liquid,T400,0.5916212880012813
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,liquid,T450,0.5138106808495361
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,liquid,T500,0.5095196036734213
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,liquid,T510,0.48447167557691573
paired_relaxed,10000,relaxed,relaxed,pooled,rich,300,0.32871628598657016,0.32392955219570074,residual,liquid,T520,0.571654670294222
