field,distance_lo_A,distance_hi_A,metric,sources,mean,low,high
block2_mlp_input/point_numerator,8,12,shuffle_p2,10,0.0007863363944898103,0.00037737002583706336,0.0011985229201221445
block2_mlp_input/point_numerator,8,12,excess_p1,10,-0.0046322773866688555,-0.00669727567043891,-0.002458548670511908
block2_mlp_input/point_numerator,8,12,excess_p2,10,-0.0008385197166028565,-0.0012679914708803991,-0.00042453238773888227
block2_mlp_input/point_numerator,8,12,overlap80,10,0.11789271232546035,0.1171521237468296,0.11866344951904177
block2_mlp_input/point_numerator,12,18,p1,10,-0.002959119171818138,-0.006020650718254538,0.00016607153618210593
block2_mlp_input/point_numerator,12,18,p2,10,0.00043584987723991697,-0.0013001392692219764,0.001995484130902326
block2_mlp_input/point_numerator,12,18,shuffle_p1,10,-5.786303752686184e-06,-0.0006487980328466316,0.0006372254253412593
block2_mlp_input/point_numerator,12,18,shuffle_p2,10,0.0007634961445346906,0.00029860207849129715,0.0012283902105780843
block2_mlp_input/point_numerator,12,18,excess_p1,10,-0.0029533328680654506,-0.0056809805927395315,9.642064264534043e-05
block2_mlp_input/point_numerator,12,18,excess_p2,10,-0.0003276462672947741,-0.001934534478929429,0.0011518813952856896
block2_mlp_input/point_numerator,12,18,overlap80,10,0.007198772127000361,0.00709588596905749,0.007306097670982863
block2_mlp_input/point_numerator,18,26,p1,10,0.0031523817616089093,-0.0021033290331787654,0.008408993857737673
block2_mlp_input/point_numerator,18,26,p2,10,-0.0016619531570363627,-0.004142183117072972,0.0007778953465323744
block2_mlp_input/point_numerator,18,26,shuffle_p1,10,0.00010657190987595532,-0.0005429181285505793,0.0007554566096563206
block2_mlp_input/point_numerator,18,26,shuffle_p2,10,0.0008342752720924649,0.00040069779527327653,0.0012678527489116535
block2_mlp_input/point_numerator,18,26,excess_p1,10,0.003045809851732954,-0.0015971438657405885,0.007684024086816769
block2_mlp_input/point_numerator,18,26,excess_p2,10,-0.0024962284291288276,-0.004760672616219515,-0.00023236933935721888
block2_mlp_input/point_numerator,18,26,overlap80,10,0.0,0.0,0.0
block2_mlp_input/point_numerator,26,40,p1,10,-0.00018887007121159562,-0.0024099934636810172,0.002156514624062159
block2_mlp_input/point_numerator,26,40,p2,10,0.0011157381966422763,-3.427465229355665e-05,0.0022473796980057186
block2_mlp_input/point_numerator,26,40,shuffle_p1,10,-4.939633469622428e-05,-0.0006501225513029791,0.0005370991480327642
block2_mlp_input/point_numerator,26,40,shuffle_p2,10,0.00077691260392719,0.0003656839680556979,0.0011881412397986818
block2_mlp_input/point_numerator,26,40,excess_p1,10,-0.0001394737365153709,-0.002115700752505313,0.0018367532794745713
block2_mlp_input/point_numerator,26,40,excess_p2,10,0.00033882559271508595,-0.000947067595244618,0.0016197295657538115
block2_mlp_input/point_numerator,26,40,overlap80,10,0.0,0.0,0.0
block2_mlp_input/point_numerator,40,80,p1,10,-0.0006124190891456487,-0.0010968563013369621,-0.00015316561276064702
block2_mlp_input/point_numerator,40,80,p2,10,0.0002863130471178538,-0.0002748383300175881,0.0008474644242532955
block2_mlp_input/point_numerator,40,80,shuffle_p1,10,-6.28692479056064e-05,-0.0006442582830850062,0.00047951763319999466
block2_mlp_input/point_numerator,40,80,shuffle_p2,10,0.0007337697316853929,0.00031491034532455016,0.001159894623346691
block2_mlp_input/point_numerator,40,80,excess_p1,10,-0.0005495498412400413,-0.0009530580971896508,-0.00014689309847927562
block2_mlp_input/point_numerator,40,80,excess_p2,10,-0.0004474566845675394,-0.0006057372441340876,-0.00028917612500099126
block2_mlp_input/point_numerator,40,80,overlap80,10,0.0,0.0,0.0
block2_output/plane_normal,0,4,p1,10,0.10057293763602629,0.09951609311350525,0.10158940585086755
block2_output/plane_normal,0,4,p2,10,0.02160701315878289,0.019387851239177523,0.023897372429793867
block2_output/plane_normal,0,4,shuffle_p1,10,0.0006076708719702329,0.0003726136867501123,0.0008588997789116379
block2_output/plane_normal,0,4,shuffle_p2,10,0.001372670317665145,0.0007913454592406284,0.0019398046373917904
block2_output/plane_normal,0,4,excess_p1,10,0.09996526676405605,0.09897770285589666,0.10091116140607967
block2_output/plane_normal,0,4,excess_p2,10,0.02023434284111774,0.01809716156240222,0.022459770099230884
block2_output/plane_normal,0,4,overlap80,10,0.6785380834026191,0.677832555353825,0.6792251571259051
block2_output/plane_normal,4,8,p1,10,-0.014359127495561595,-0.015705383328278862,-0.013022097118684744
block2_output/plane_normal,4,8,p2,10,0.0019769789702676266,0.0013749551348503438,0.0025347057185505346
block2_output/plane_normal,4,8,shuffle_p1,10,0.0004742312450113531,0.00030418851007558566,0.0006476730314916777
block2_output/plane_normal,4,8,shuffle_p2,10,0.0011019021585146026,0.000613089774776142,0.0015817950915759371
block2_output/plane_normal,4,8,excess_p1,10,-0.01483335874057295,-0.0163424968772407,-0.01335316130646156
block2_output/plane_normal,4,8,excess_p2,10,0.0008750768117530248,0.0002814560535457949,0.001462171873219284
block2_output/plane_normal,4,8,overlap80,10,0.37222479472829206,0.3715348368334668,0.3729400174011618
block2_output/plane_normal,8,12,p1,10,-0.0029392747817715325,-0.004908006065126091,-0.0008809487427548813
block2_output/plane_normal,8,12,p2,10,0.0004317442192097237,-0.0007555399413763658,0.0015033591893107597
block2_output/plane_normal,8,12,shuffle_p1,10,0.0003766510497352107,0.00016360442657988635,0.0005814102123628329
block2_output/plane_normal,8,12,shuffle_p2,10,0.0009279397574875024,0.0004458081114710469,0.0013815773180593039
block2_output/plane_normal,8,12,excess_p1,10,-0.003315925831506745,-0.005179944607762843,-0.001242997328327019
block2_output/plane_normal,8,12,excess_p2,10,-0.0004961955382777785,-0.0012418758651350655,0.00019339821367393568
block2_output/plane_normal,8,12,overlap80,10,0.11790783404893719,0.11717382084243785,0.11866693152194782
block2_output/plane_normal,12,18,p1,10,0.0008755938490349471,-0.0005504756676132485,0.002301736594985988
block2_output/plane_normal,12,18,p2,10,0.0003446947752358125,-0.0008587376851910604,0.001607274811291326
block2_output/plane_normal,12,18,shuffle_p1,10,0.00032262956064865733,0.00011738664296175403,0.0005261467088986556
block2_output/plane_normal,12,18,shuffle_p2,10,0.0009159453517791143,0.0004572004317016395,0.0013495970732317348
block2_output/plane_normal,12,18,excess_p1,10,0.0005529642883862882,-0.0010620808256607901,0.0021861461826361275
block2_output/plane_normal,12,18,excess_p2,10,-0.0005712505765433016,-0.0017984120033586015,0.000655910850271998
block2_output/plane_normal,12,18,overlap80,10,0.007197775938420077,0.007093676212614268,0.0073056335333186295
block2_output/plane_normal,18,26,p1,10,0.002046443660990274,9.706240556002285e-05,0.003995824916420526
block2_output/plane_normal,18,26,p2,10,-0.0009337038443069237,-0.0026776306051005698,0.0008158456730745457
block2_output/plane_normal,18,26,shuffle_p1,10,0.00045649077608523594,0.0002302795222696061,0.0006744623736021917
block2_output/plane_normal,18,26,shuffle_p2,10,0.0009964876894180221,0.0004803930521094244,0.0014891385057140406
block2_output/plane_normal,18,26,excess_p1,10,0.0015899528849050368,-0.0005200473739268011,0.003598495940353272
block2_output/plane_normal,18,26,excess_p2,10,-0.0019301915337249457,-0.003424187808185994,-0.00043619525926389785
block2_output/plane_normal,18,26,overlap80,10,0.0,0.0,0.0
block2_output/plane_normal,26,40,p1,10,0.0010014362929398805,-0.0014884712508083284,0.0035644677289782536
block2_output/plane_normal,26,40,p2,10,0.0006614962103427385,-0.0003187494503082889,0.001589162987481664
block2_output/plane_normal,26,40,shuffle_p1,10,0.0004908814970479637,0.00022176046223085075,0.00074152513901821
block2_output/plane_normal,26,40,shuffle_p2,10,0.0009065269019970519,0.0004887216067027227,0.0013030684350528229
block2_output/plane_normal,26,40,excess_p1,10,0.0005105547958919153,-0.0017765520200582925,0.0028359898084519214
block2_output/plane_normal,26,40,excess_p2,10,-0.0002450306916543136,-0.001440607784603185,0.0008957026003412052
block2_output/plane_normal,26,40,overlap80,10,0.0,0.0,0.0
block2_output/plane_normal,40,80,p1,10,-0.00032861981889271323,-0.0008729037334469962,0.00021579647842240378
block2_output/plane_normal,40,80,p2,10,-2.012139958543141e-05,-0.00044172939210054726,0.0004003657822136216
block2_output/plane_normal,40,80,shuffle_p1,10,0.00017021051708516853,-6.979454496760505e-05,0.0003932809113938949
block2_output/plane_normal,40,80,shuffle_p2,10,0.0008732937434963274,0.00044736476299681824,0.001289738993673193
block2_output/plane_normal,40,80,excess_p1,10,-0.0004988303359778834,-0.0009596167092878291,-3.8043962667937744e-05
block2_output/plane_normal,40,80,excess_p2,10,-0.0008934151430817586,-0.001100849751635526,-0.0006859805345279909
block2_output/plane_normal,40,80,overlap80,10,0.0,0.0,0.0
block2_output/ideal_bivector,0,4,p1,10,0.13821043019215976,0.13694436846556904,0.13947649191875047
block2_output/ideal_bivector,0,4,p2,10,0.02926659257298623,0.027313921318897677,0.03130597875348756
block2_output/ideal_bivector,0,4,shuffle_p1,10,0.0019332845651633414,0.0015018159284570052,0.0023647532018696783
block2_output/ideal_bivector,0,4,shuffle_p2,10,0.0014688874741407695,0.0010741207252467785,0.001823968532159144
block2_output/ideal_bivector,0,4,excess_p1,10,0.1362771456269964,0.13501276060065592,0.13754164813496622
block2_output/ideal_bivector,0,4,excess_p2,10,0.027797705098845455,0.02573339223998204,0.02996293857073758
block2_output/ideal_bivector,0,4,overlap80,10,0.6785405204169608,0.6778386914871914,0.6792228706364516
block2_output/ideal_bivector,4,8,p1,10,-0.012769610275905726,-0.014304589004262142,-0.011221708375219375
block2_output/ideal_bivector,4,8,p2,10,0.0018978801478707567,0.0012006283627465806,0.0025951319329949327
block2_output/ideal_bivector,4,8,shuffle_p1,10,0.0017096770513556196,0.001300432737252841,0.0021189213654583977
block2_output/ideal_bivector,4,8,shuffle_p2,10,0.0012520600194547502,0.0009489424383048199,0.0015309972447138207
block2_output/ideal_bivector,4,8,excess_p1,10,-0.014479287327261347,-0.01616511100202492,-0.012793463652497774
block2_output/ideal_bivector,4,8,excess_p2,10,0.0006458201284160062,-7.16849168429106e-05,0.0013637792315462358
block2_output/ideal_bivector,4,8,overlap80,10,0.3722168232934905,0.3715335173576221,0.37292688655906103
block2_output/ideal_bivector,8,12,p1,10,-0.0027052929126212258,-0.005333722847477517,0.0001785029825452945
block2_output/ideal_bivector,8,12,p2,10,0.00044135267604740344,-0.00012347093950341976,0.0009644867729716426
block2_output/ideal_bivector,8,12,shuffle_p1,10,0.00154826730908661,0.0010412958983534234,0.00203591621334683
block2_output/ideal_bivector,8,12,shuffle_p2,10,0.0011268432408536434,0.0008075056002233756,0.0014162306039829094
block2_output/ideal_bivector,8,12,excess_p1,10,-0.004253560221707838,-0.006708231663222273,-0.0017218044860997043
block2_output/ideal_bivector,8,12,excess_p2,10,-0.0006854905648062399,-0.0009605016392483289,-0.0004184131897072986
block2_output/ideal_bivector,8,12,overlap80,10,0.11790388422768294,0.11717057500186256,0.11866239007206625
block2_output/ideal_bivector,12,18,p1,10,0.0007440766968991739,-0.0007140380464428618,0.002300358350554484
block2_output/ideal_bivector,12,18,p2,10,0.0005282109525578677,-0.0006486050724460512,0.0017176885400441582
block2_output/ideal_bivector,12,18,shuffle_p1,10,0.0014962654350397973,0.001017938387897069,0.001971115457097603
block2_output/ideal_bivector,12,18,shuffle_p2,10,0.0011159176684353389,0.0007786827518779819,0.001432269218369168
block2_output/ideal_bivector,12,18,excess_p1,10,-0.0007521887381406251,-0.002642435514376383,0.0011802015738264222
block2_output/ideal_bivector,12,18,excess_p2,10,-0.0005877067158774714,-0.0019699530858980413,0.0009210512003096905
block2_output/ideal_bivector,12,18,overlap80,10,0.0071977078312657344,0.007093493604664769,0.007303491525773224
block2_output/ideal_bivector,18,26,p1,10,0.001872980924382549,-0.0005751416728649197,0.0043343377662704696
block2_output/ideal_bivector,18,26,p2,10,-0.0008481135499552869,-0.002903924796038216,0.0011601751254940713
block2_output/ideal_bivector,18,26,shuffle_p1,10,0.0016936013997649023,0.0011710208244028238,0.00219785399842358
block2_output/ideal_bivector,18,26,shuffle_p2,10,0.0011448141661174421,0.0007511403545175531,0.0015214627430049216
block2_output/ideal_bivector,18,26,excess_p1,10,0.00017937952461764568,-0.0023525507892294497,0.0027113098384647415
block2_output/ideal_bivector,18,26,excess_p2,10,-0.001992927716072729,-0.004013368976650767,2.7513544505309347e-05
block2_output/ideal_bivector,18,26,overlap80,10,0.0,0.0,0.0
block2_output/ideal_bivector,26,40,p1,10,0.0011803840402298913,-0.0015940537483860445,0.004096491765334773
block2_output/ideal_bivector,26,40,p2,10,0.0002832695936467775,-0.000660929761800506,0.0011883814826015098
block2_output/ideal_bivector,26,40,shuffle_p1,10,0.0016478902923647246,0.0010979516141340726,0.002160400047016361
block2_output/ideal_bivector,26,40,shuffle_p2,10,0.001071293418808627,0.0008033540784987163,0.001307510964408271
block2_output/ideal_bivector,26,40,excess_p1,10,-0.0004675062521348354,-0.002938349887019035,0.0020034531661435786
block2_output/ideal_bivector,26,40,excess_p2,10,-0.0007880238251618497,-0.0018346312902477666,0.00024695454886054834
block2_output/ideal_bivector,26,40,overlap80,10,0.0,0.0,0.0
block2_output/ideal_bivector,40,80,p1,10,-0.0003799867266793255,-0.0011718127259658447,0.0004374931520931477
block2_output/ideal_bivector,40,80,p2,10,-1.0240637978509885e-05,-0.00042570635372658294,0.00040522507776956314
block2_output/ideal_bivector,40,80,shuffle_p1,10,0.0012500284216729954,0.0007837838035822416,0.0016930299994458013
block2_output/ideal_bivector,40,80,shuffle_p2,10,0.0010331583320368235,0.0007490359527488975,0.0013064119046728437
block2_output/ideal_bivector,40,80,excess_p1,10,-0.0016300151483523231,-0.0022748638021429734,-0.0009851664945616722
block2_output/ideal_bivector,40,80,excess_p2,10,-0.0010433989700153333,-0.0012828589194018157,-0.0008046340877178517
block2_output/ideal_bivector,40,80,overlap80,10,0.0,0.0,0.0
block2_output/axial_bivector,0,4,p1,10,-0.03853456501107679,-0.04195913515037466,-0.035108334944209035
block2_output/axial_bivector,0,4,p2,10,0.004447968094743177,0.0022333799892902085,0.006644265889933306
block2_output/axial_bivector,0,4,shuffle_p1,10,0.0023326720714133054,0.0012420483173596647,0.003519054386233461
block2_output/axial_bivector,0,4,shuffle_p2,10,0.00038630316874609886,4.8653465937717e-05,0.0007132459537606413
block2_output/axial_bivector,0,4,excess_p1,10,-0.0408672370824901,-0.04435815648676604,-0.03727473053321226
block2_output/axial_bivector,0,4,excess_p2,10,0.004061664925997078,0.0021055363684518826,0.006017793483542274
block2_output/axial_bivector,0,4,overlap80,10,0.6785424995536714,0.6778447581051644,0.6792226905941439
block2_output/axial_bivector,4,8,p1,10,0.023189989572154505,0.0204019575404133,0.02599561242109135
block2_output/axial_bivector,4,8,p2,10,0.0015981321587679339,0.0006044863716412098,0.0026387386772000546
block2_output/axial_bivector,4,8,shuffle_p1,10,0.002086719258571521,0.0010767580632657142,0.003072720329593297
block2_output/axial_bivector,4,8,shuffle_p2,10,0.0002974617164430743,-2.4251431908175683e-05,0.0005973352818898028
block2_output/axial_bivector,4,8,excess_p1,10,0.021103270313582983,0.01829899192564251,0.023907548701523458
block2_output/axial_bivector,4,8,excess_p2,10,0.001300670442324859,0.00039621569146972376,0.002224525941294
block2_output/axial_bivector,4,8,overlap80,10,0.3722136838926358,0.3715259895753201,0.37292209067568055
block2_output/axial_bivector,8,12,p1,10,0.000858088895100775,-0.0006852028695532401,0.0024013806597547897
block2_output/axial_bivector,8,12,p2,10,0.0011483736283037162,0.0004986032770835511,0.0017986188756547094
block2_output/axial_bivector,8,12,shuffle_p1,10,0.0018200363720197598,0.0008550828171079378,0.002712659175971713
block2_output/axial_bivector,8,12,shuffle_p2,10,0.00025272745275348245,-2.2045217089866144e-05,0.0005238602829641121
block2_output/axial_bivector,8,12,excess_p1,10,-0.0009619474769189844,-0.002312142274538347,0.0003882473207003784
block2_output/axial_bivector,8,12,excess_p2,10,0.0008956461755502329,0.000177983655131632,0.001633318106009646
block2_output/axial_bivector,8,12,overlap80,10,0.11789939511423071,0.1171630621567195,0.11864956810231049
block2_output/axial_bivector,12,18,p1,10,0.003167256124085233,0.0014167210741081022,0.004917791174062365
block2_output/axial_bivector,12,18,p2,10,-0.0008025053649750244,-0.0017713488219185253,0.0001512578952635801
block2_output/axial_bivector,12,18,shuffle_p1,10,0.0017380107390476615,0.0007719957820694564,0.0026123266169915432
block2_output/axial_bivector,12,18,shuffle_p2,10,0.0002471727231636777,1.2158846313715103e-05,0.00048218660001364023
block2_output/axial_bivector,12,18,excess_p1,10,0.0014292453850375723,-0.0006241932182479796,0.0035836075491106566
block2_output/axial_bivector,12,18,excess_p2,10,-0.0010496780881387024,-0.002041820257420124,-0.00014101798065821027
block2_output/axial_bivector,12,18,overlap80,10,0.0072022014274378265,0.007097572853182498,0.007309708880554488
block2_output/axial_bivector,18,26,p1,10,-0.0007859950916394029,-0.003489700648835087,0.0017240265920314894
block2_output/axial_bivector,18,26,p2,10,-0.0011609473630634865,-0.003783913778898799,0.0014605489469408854
block2_output/axial_bivector,18,26,shuffle_p1,10,0.0019098890592027424,0.0010990830990864392,0.002662353394698669
block2_output/axial_bivector,18,26,shuffle_p2,10,0.0003714163237081338,7.183894007220961e-05,0.0006710110928118629
block2_output/axial_bivector,18,26,excess_p1,10,-0.0026958841508421447,-0.005771937237775859,0.00038016893609156956
block2_output/axial_bivector,18,26,excess_p2,10,-0.00153236368677162,-0.004099846607959602,0.0009751289848974432
block2_output/axial_bivector,18,26,overlap80,10,0.0,0.0,0.0
block2_output/axial_bivector,26,40,p1,10,0.0010750708253736072,-0.000616009506606284,0.0027661511573534984
block2_output/axial_bivector,26,40,p2,10,-0.0006338589073301044,-0.001716103079575181,0.00045945821211797075
block2_output/axial_bivector,26,40,shuffle_p1,10,0.0018282711670018943,0.0010792084945008423,0.002544520381572784
block2_output/axial_bivector,26,40,shuffle_p2,10,0.00012071037003635681,-0.00010281093263998952,0.00035009692333504144
block2_output/axial_bivector,26,40,excess_p1,10,-0.000753200341628287,-0.0027639918992107292,0.0012575912159541547
block2_output/axial_bivector,26,40,excess_p2,10,-0.0007545692773664618,-0.001775053743103304,0.0002951138735837387
block2_output/axial_bivector,26,40,overlap80,10,0.0,0.0,0.0
block2_output/axial_bivector,40,80,p1,10,-0.0008179725638706757,-0.0023063483877276574,0.0006686526334195936
block2_output/axial_bivector,40,80,p2,10,-0.00035252876395396753,-0.0005372742720055421,-0.00016836537147127487
block2_output/axial_bivector,40,80,shuffle_p1,10,0.0015892254925009123,0.0007619816413467766,0.0023454382899149697
block2_output/axial_bivector,40,80,shuffle_p2,10,0.00020259701228732065,1.1617940996761942e-05,0.0003935760835778794
block2_output/axial_bivector,40,80,excess_p1,10,-0.002407198056371588,-0.0033407744516632067,-0.0014736216610799686
block2_output/axial_bivector,40,80,excess_p2,10,-0.0005551257762412889,-0.0008058791471889188,-0.0003129208025896431
block2_output/axial_bivector,40,80,overlap80,10,0.0,0.0,0.0
block2_output/point_numerator,0,4,p1,10,0.06418236872296271,0.06066984020778673,0.06769489723813868
block2_output/point_numerator,0,4,p2,10,0.012567099608280874,0.010299124612395702,0.01462331845068105
block2_output/point_numerator,0,4,shuffle_p1,10,0.0004890934105348744,-0.00020853320902734277,0.0012274320115611454
block2_output/point_numerator,0,4,shuffle_p2,10,0.0009602403591933834,0.0005394170146671553,0.0013793821894458511
block2_output/point_numerator,0,4,excess_p1,10,0.06369327531242783,0.060393336401966126,0.06683904681674088
block2_output/point_numerator,0,4,excess_p2,10,0.01160685924908749,0.009050044901503879,0.01398245036093323
block2_output/point_numerator,0,4,overlap80,10,0.678555405074198,0.677856200664632,0.6792292500575486
block2_output/point_numerator,4,8,p1,10,-0.004805031099367092,-0.0063380494845840865,-0.003351162634756922
block2_output/point_numerator,4,8,p2,10,0.0010388518355673672,0.000758333679364997,0.001329024548144416
block2_output/point_numerator,4,8,shuffle_p1,10,0.00033588279358425725,-0.00032105642002423025,0.0010334407731290764
block2_output/point_numerator,4,8,shuffle_p2,10,0.0008752510057082675,0.00048471879368665213,0.0012747715604238738
block2_output/point_numerator,4,8,excess_p1,10,-0.005140913892951352,-0.006381151672266524,-0.0039343977929401554
block2_output/point_numerator,4,8,excess_p2,10,0.00016360082985909932,-0.0003372749501155491,0.000679951202998853
block2_output/point_numerator,4,8,overlap80,10,0.3722219870427911,0.3715315175879055,0.37293260903806436
block2_output/point_numerator,8,12,p1,10,-0.004478566592659657,-0.006566292335415792,-0.0023715350048934417
block2_output/point_numerator,8,12,p2,10,-5.217777255358664e-05,-0.0006544307455174814,0.0005160141847632121
block2_output/point_numerator,8,12,shuffle_p1,10,0.00016216459697607856,-0.0005011322743049987,0.0008254614682571559
block2_output/point_numerator,8,12,shuffle_p2,10,0.0007859601080905363,0.00037697396506533045,0.0011976051792642003
block2_output/point_numerator,8,12,excess_p1,10,-0.004640731189635738,-0.00670652453920807,-0.0024667545218554124
block2_output/point_numerator,8,12,excess_p2,10,-0.0008381378806441228,-0.0012682477126003855,-0.0004234559065371831
block2_output/point_numerator,8,12,overlap80,10,0.11789271232546035,0.1171521237468296,0.11866344951904177
block2_output/point_numerator,12,18,p1,10,-0.002963179580966409,-0.006023272075787763,0.00016177564672606378
block2_output/point_numerator,12,18,p2,10,0.00043738615406400743,-0.0013003119408796933,0.0019982717788070013
block2_output/point_numerator,12,18,shuffle_p1,10,-6.81983130812287e-06,-0.0006492211981759651,0.0006355815355597193
block2_output/point_numerator,12,18,shuffle_p2,10,0.0007630577827805735,0.0002985075665671648,0.001227607998993982
block2_output/point_numerator,12,18,excess_p1,10,-0.0029563597496582877,-0.005683511092993282,9.292609655914509e-05
block2_output/point_numerator,12,18,excess_p2,10,-0.00032567162871656636,-0.0019338963719965608,0.001154621449092457
block2_output/point_numerator,12,18,overlap80,10,0.007198772127000361,0.00709588596905749,0.007306097670982863
block2_output/point_numerator,18,26,p1,10,0.0031513833321806543,-0.0021068685881490564,0.008410537051981538
block2_output/point_numerator,18,26,p2,10,-0.0016593205413529544,-0.004137104130023434,0.0007749053991312046
block2_output/point_numerator,18,26,shuffle_p1,10,0.00010560403864775304,-0.0005436946588947747,0.0007543071474135797
block2_output/point_numerator,18,26,shuffle_p2,10,0.000833811611712164,0.00040065145857748444,0.0012669717648468436
block2_output/point_numerator,18,26,excess_p1,10,0.0030457792935329004,-0.0015970774861922314,0.00768377431872955
block2_output/point_numerator,18,26,excess_p2,10,-0.0024931321530651195,-0.0047536401736371905,-0.00023262413249304834
block2_output/point_numerator,18,26,overlap80,10,0.0,0.0,0.0
block2_output/point_numerator,26,40,p1,10,-0.00018845087797811,-0.00241043306224921,0.0021585439601010926
block2_output/point_numerator,26,40,p2,10,0.0011145382933737378,-3.467097070477118e-05,0.0022462138028939097
block2_output/point_numerator,26,40,shuffle_p1,10,-5.0168373953824935e-05,-0.000650337907943681,0.0005359795925042137
block2_output/point_numerator,26,40,shuffle_p2,10,0.0007765933736133512,0.0003656485952942603,0.001187538151932442
block2_output/point_numerator,26,40,excess_p1,10,-0.00013828250402428665,-0.002114843187737758,0.0018382781796891846
block2_output/point_numerator,26,40,excess_p2,10,0.0003379449197603859,-0.000946648091889469,0.0016178977598523213
block2_output/point_numerator,26,40,overlap80,10,0.0,0.0,0.0
block2_output/point_numerator,40,80,p1,10,-0.000612032575173493,-0.0010956303678840297,-0.00015404265285540048
block2_output/point_numerator,40,80,p2,10,0.00028596570635534217,-0.00027461633831821544,0.0008465477510288998
block2_output/point_numerator,40,80,shuffle_p1,10,-6.38298155805966e-05,-0.0006447931298940984,0.00047774280639064227
block2_output/point_numerator,40,80,shuffle_p2,10,0.0007333213586197247,0.0003151176471316523,0.0011590637263859747
block2_output/point_numerator,40,80,excess_p1,10,-0.0005482027595928978,-0.0009515947647756703,-0.00014621696436690072
block2_output/point_numerator,40,80,excess_p2,10,-0.00044735565226438294,-0.0006056815775288549,-0.000289029726999911
block2_output/point_numerator,40,80,overlap80,10,0.0,0.0,0.0
centroid_7A,0,4,p1,10,0.17303732922253345,0.16840113035443896,0.17752193403224997
centroid_7A,0,4,p2,10,0.03185524201988629,0.027623944367781837,0.036386602869395886
centroid_7A,0,4,shuffle_p1,10,0.006559881349221195,0.004705089856090821,0.008398642506424305
centroid_7A,0,4,shuffle_p2,10,0.002334350717241213,0.0017278579623772685,0.0029961767838201673
centroid_7A,0,4,excess_p1,10,0.16647744787331226,0.16115561320308952,0.17194537101788315
centroid_7A,0,4,excess_p2,10,0.029520891302645076,0.025122354242486232,0.03414215362641336
centroid_7A,0,4,overlap80,10,0.6785373561824569,0.6778400025415052,0.6792087713838333
centroid_7A,4,8,p1,10,0.021342519360437674,0.01829365269707691,0.024554558057989777
centroid_7A,4,8,p2,10,0.004836679018656363,0.00326243599600298,0.006423008240079157
centroid_7A,4,8,shuffle_p1,10,0.005967785538796145,0.0038788194631768553,0.007917008536153852
centroid_7A,4,8,shuffle_p2,10,0.002087009227292062,0.0014551811218403527,0.002730576872402599
centroid_7A,4,8,excess_p1,10,0.015374733821641529,0.011951919767712553,0.01880161669642068
centroid_7A,4,8,excess_p2,10,0.0027496697913643,0.0013330896548378476,0.004158611620645845
centroid_7A,4,8,overlap80,10,0.3722231558867207,0.37153070679232675,0.3729340537850111
centroid_7A,8,12,p1,10,-0.008407339449265843,-0.013602176472449046,-0.0032125024260826404
centroid_7A,8,12,p2,10,0.0030657313209675905,0.0018726718481262617,0.004228908228267498
centroid_7A,8,12,shuffle_p1,10,0.005530028614068124,0.00341098273254564,0.007573583654381784
centroid_7A,8,12,shuffle_p2,10,0.0018992207619444943,0.001271007746730789,0.0025274337771581993
centroid_7A,8,12,excess_p1,10,-0.013937368063333963,-0.017548050734076087,-0.010307242520830932
centroid_7A,8,12,excess_p2,10,0.0011665105590230962,0.00046019727829247644,0.001868051219630276
centroid_7A,8,12,overlap80,10,0.1179071378225072,0.11717339625015777,0.11866233017810394
centroid_7A,12,18,p1,10,-0.0014238472070827162,-0.006701166716462777,0.003853472302297345
centroid_7A,12,18,p2,10,-3.8065595946199394e-05,-0.0019681338856441274,0.0019707438428046534
centroid_7A,12,18,shuffle_p1,10,0.005461459582125345,0.0033838126844210293,0.007471190022308556
centroid_7A,12,18,shuffle_p2,10,0.0018376613364195007,0.0012149048008876276,0.002464954448363848
centroid_7A,12,18,excess_p1,10,-0.006885306789208059,-0.011770728765443062,-0.0017378361900116253
centroid_7A,12,18,excess_p2,10,-0.0018757269323657004,-0.003406018102735672,-0.00021073015635921085
centroid_7A,12,18,overlap80,10,0.007197482185309356,0.007094425699764645,0.0073032374608631295
centroid_7A,18,26,p1,10,-0.0019388383491637524,-0.007506256207560298,0.003612736126649931
centroid_7A,18,26,p2,10,-0.0014524628660426966,-0.0034609425856594557,0.00042838179699779163
centroid_7A,18,26,shuffle_p1,10,0.005920405569924033,0.0038262951524767816,0.007900567456663477
centroid_7A,18,26,shuffle_p2,10,0.002046951702515327,0.0014944085698446016,0.0026192659106717064
centroid_7A,18,26,excess_p1,10,-0.007859243919087785,-0.011845697884760592,-0.003936826918819034
centroid_7A,18,26,excess_p2,10,-0.003499414568558025,-0.005637352069857915,-0.001335619921076283
centroid_7A,18,26,overlap80,10,0.0,0.0,0.0
centroid_7A,26,40,p1,10,0.0005305682116282365,-0.0005780972338393217,0.001627631746449062
centroid_7A,26,40,p2,10,0.0022653377465899653,0.00017097642345801934,0.004420042380239263
centroid_7A,26,40,shuffle_p1,10,0.005617070755088379,0.003526719828920312,0.007496760225305829
centroid_7A,26,40,shuffle_p2,10,0.0018137356267298038,0.0011902634231635949,0.0024414140046261465
centroid_7A,26,40,excess_p1,10,-0.005086502543460141,-0.007293305152028766,-0.002767793706387117
centroid_7A,26,40,excess_p2,10,0.0004516021198601609,-0.0013439439489690592,0.0023180596329110863
