source,temperature_K,field,phase,observations,rms_relative_norm,pairs,valid_pairs,coverage,mean_angle_deg,median_angle_deg,p95_angle_deg,mean_axis_angle_deg,jump60_fraction,flip90_fraction,p1,p2
942,450.0,block2_mlp_input/point_numerator,unclassified,1621,1.2159415282484867,1574.0,1567.0,0.9955527318932655,66.30836554472174,58.53179556396211,143.81181081995504,49.064110537069766,0.4881940012763242,0.28270580727504785,0.3375666676221946,0.17678182759077246
942,450.0,block2_mlp_input/point_numerator,FCC,1543,0.7721177888670718,1503.0,1497.0,0.9960079840319361,87.64619521362334,87.67462232374683,149.88123085339726,57.69210817178886,0.738810955243821,0.47762191048764197,0.032812897139129556,-0.004423885611377995
942,450.0,block2_mlp_input/point_numerator,HCP,40,0.7826502244522494,33.0,33.0,1.0,76.91190529931406,67.78612162428405,141.1098715610061,52.877456002787504,0.5757575757575758,0.30303030303030304,0.19966392762306265,0.08290666489918855
942,450.0,block2_output/plane_normal,unclassified,1621,1.2061646888669602,1574.0,1570.0,0.9974587039390089,67.65700660192165,61.82023941637759,142.38838186651193,49.863051952433764,0.5114649681528662,0.2987261146496815,0.3151615827959185,0.15883343029275554
942,450.0,block2_output/plane_normal,FCC,1543,0.7021512622274283,1503.0,1489.0,0.9906852960745176,88.69444382288188,89.72530843460412,151.16517671189771,57.235698490838274,0.7468099395567495,0.4983210208193418,0.016244501773674466,0.0027779198410486684
942,450.0,block2_output/plane_normal,HCP,40,0.8260403517194228,33.0,33.0,1.0,63.7771443703073,56.368494816583066,127.68694030883374,50.4134345555717,0.45454545454545453,0.24242424242424243,0.3791449634860233,0.11895863742831866
942,450.0,block2_output/ideal_bivector,unclassified,1621,1.231319658652224,1574.0,1562.0,0.9923761118170267,66.3795180974534,60.66347776298929,142.1296636832876,48.86005926734645,0.5025608194622279,0.2861715749039693,0.3314324314537368,0.1802168376590237
942,450.0,block2_output/ideal_bivector,FCC,1543,0.685983970907379,1503.0,1491.0,0.9920159680638723,88.81870860186224,89.25849425583093,152.36435390841604,57.04898620784681,0.7377598926894702,0.4922870556673374,0.01564458747837817,0.006383905288532187
942,450.0,block2_output/ideal_bivector,HCP,40,0.8337636768220932,33.0,33.0,1.0,64.0525685898601,54.93547700207802,133.7183405427305,49.899208520287345,0.45454545454545453,0.24242424242424243,0.37636556300206037,0.14397032237941998
942,450.0,block2_output/axial_bivector,unclassified,1621,1.017809212836398,1574.0,1574.0,1.0,74.61555087166168,71.67714585731889,143.0475279056827,55.633478539562695,0.5984752223634053,0.33290978398983484,0.22689757579283357,0.03418045051822179
942,450.0,block2_output/axial_bivector,FCC,1543,0.8437726775909349,1503.0,1497.0,0.9960079840319361,88.33928045881969,88.04719659418936,152.20251814341628,57.26752004506088,0.7334669338677354,0.4863059452237809,0.02330065429983617,0.0018074653487298656
942,450.0,block2_output/axial_bivector,HCP,40,1.0020681862963234,33.0,33.0,1.0,68.7411876131911,55.73855604566862,133.42884921053158,50.28326365262012,0.48484848484848486,0.3333333333333333,0.29724051352704667,0.14706486459966497
942,450.0,block2_output/point_numerator,unclassified,1621,1.2160946909229957,1574.0,1567.0,0.9955527318932655,66.31227525227403,58.5628657943986,143.81948016793189,49.06571571908686,0.4881940012763242,0.28270580727504785,0.3375202039338814,0.17675500253946388
942,450.0,block2_output/point_numerator,FCC,1543,0.7717337089017716,1503.0,1497.0,0.9960079840319361,87.646912977354,87.69002526730928,149.90675954517044,57.692563157125015,0.738810955243821,0.47762191048764197,0.03279942090065185,-0.004434352028078386
942,450.0,block2_output/point_numerator,HCP,40,0.782459225820184,33.0,33.0,1.0,76.91589223806712,67.79601401613856,141.11191403597107,52.87329340709193,0.5757575757575758,0.30303030303030304,0.19960752282640204,0.08299528889753485
942,450.0,centroid_7A,unclassified,1621,1.096581167778211,1574.0,1570.0,0.9974587039390089,62.17797909479135,55.278774889808815,136.81802457190184,49.669828897431124,0.45286624203821657,0.21656050955414013,0.40255722360868174,0.16348497593037947
942,450.0,centroid_7A,FCC,1543,0.6919486752141936,1503.0,1487.0,0.9893546240851631,80.80414384505877,78.79309049586765,151.13772075043894,54.218960813292234,0.6415601882985877,0.4182918628110289,0.13148939588469763,0.06733178856561373
942,450.0,centroid_7A,HCP,40,1.065976060647295,33.0,33.0,1.0,55.25360175169635,43.394873483778824,151.17016892964276,42.370553205844956,0.2727272727272727,0.15151515151515152,0.5155078654976196,0.32587270351849407
942,450.0,centroid_support,unclassified,1621,1.0298038912058562,1574.0,1570.0,0.9974587039390089,55.19707242647773,47.03967409692157,126.59588752265573,45.69930185140144,0.3719745222929936,0.18089171974522292,0.493594311088308,0.24431078218043648
942,450.0,centroid_support,FCC,1543,0.9291849951544364,1503.0,1495.0,0.9946773120425815,60.708572675715985,53.08169717989454,137.18780943836015,47.214379388738145,0.43478260869565216,0.22675585284280936,0.41781301020899636,0.21186798131421058
942,450.0,centroid_support,HCP,40,1.4079453386753822,33.0,33.0,1.0,22.42176400649423,19.817730949756616,41.66757003943709,22.42176400649423,0.0,0.0,0.9061238334525675,0.7416120470966727
942,450.0,shape_axis_7A,unclassified,1621,0.8021408744741758,1574.0,681.0,0.4326556543837357,71.98374291107369,53.210711659340134,160.9770295146313,39.53328808745774,0.4654919236417034,0.3641703377386197,0.24421825444077985,0.37832377797028716
942,450.0,shape_axis_7A,FCC,1543,0.601359445102579,1503.0,218.0,0.14504324683965403,64.36215696004604,48.606132004075434,154.4488858623411,42.371203727173345,0.42660550458715596,0.2798165137614679,0.360337911397425,0.32253129743506825
942,450.0,shape_axis_7A,HCP,40,0.8215838388171718,33.0,17.0,0.5151515151515151,43.17352278674436,34.6076278344494,120.6319337635,33.000097785873876,0.23529411764705882,0.11764705882352941,0.6353991192344476,0.5041589140854345
970,500.0,block1/ideal_bivector,unclassified,1446,1.4533351605110665,1437.0,1433.0,0.9972164231036882,60.011994582295536,47.261119460244664,143.77709023957308,44.12781211546672,0.41660851360781576,0.24424284717376135,0.4153415512532088,0.283095253756684
970,500.0,block1/ideal_bivector,FCC,1757,0.7072887777131792,1750.0,1736.0,0.992,88.32571462899809,88.06757448933794,153.15873602387913,57.752507289613796,0.7425115207373272,0.4740783410138249,0.02538272227394044,-0.007959143965212667
970,500.0,block1/ideal_bivector,HCP,1,0.1094819558430324,,,,,,,,,,,
970,500.0,block1/axial_bivector,unclassified,1446,1.015301407581691,1437.0,1433.0,0.9972164231036882,80.08102762689299,77.90683142023731,143.88611271446698,57.10732465503139,0.6671318911374738,0.3935799023028611,0.14454645829905421,0.0014874530095348624
970,500.0,block1/axial_bivector,FCC,1757,0.88097594440643,1750.0,1742.0,0.9954285714285714,84.15524929926266,82.52831724120546,150.45803794112203,56.9228157113936,0.6900114810562572,0.4454649827784156,0.08581532874960728,0.0069953332858530585
970,500.0,block1/axial_bivector,HCP,1,0.7998325243148297,,,,,,,,,,,
970,500.0,block1/point_numerator,unclassified,1446,1.4635048487611777,1437.0,1433.0,0.9972164231036882,59.73478618472276,46.913232306212784,143.20910840026002,43.9431765043466,0.421493370551291,0.2421493370551291,0.41811889893451915,0.28650313734605326
970,500.0,block1/point_numerator,FCC,1757,0.7057209463914283,1750.0,1736.0,0.992,88.0635508669301,86.99019505918265,153.67326150463657,57.694396048348246,0.7390552995391705,0.4740783410138249,0.029382141328149095,-0.00680524595030748
970,500.0,block1/point_numerator,HCP,1,0.12607921935442828,,,,,,,,,,,
970,500.0,block2_mlp_input/ideal_bivector,unclassified,1446,1.4553828121192736,1437.0,1433.0,0.9972164231036882,59.839946684364214,47.023960388070634,142.92686867434148,44.168156048378826,0.4152128401953943,0.24005582693649685,0.41759301688005546,0.28240531528954155
970,500.0,block2_mlp_input/ideal_bivector,FCC,1757,0.7070104565232103,1750.0,1736.0,0.992,88.35055057092933,88.11238634489253,153.69767913359038,57.7545394849027,0.7465437788018433,0.47580645161290325,0.024929464883570045,-0.007864154463861468
970,500.0,block2_mlp_input/ideal_bivector,HCP,1,0.11770436344020749,,,,,,,,,,,
970,500.0,block2_mlp_input/axial_bivector,unclassified,1446,1.0223834875103137,1437.0,1431.0,0.9958246346555324,79.12604843048614,76.71147336444598,143.71833198622818,56.83036665259864,0.6596785464709993,0.3857442348008386,0.15928706212100527,0.006957512581517301
970,500.0,block2_mlp_input/axial_bivector,FCC,1757,0.8838677199887257,1750.0,1740.0,0.9942857142857143,84.49679518948854,83.32154362029827,150.41247615977738,56.93188764781329,0.6942528735632184,0.4477011494252874,0.08082248281217644,0.006350230036679409
970,500.0,block2_mlp_input/axial_bivector,HCP,1,0.8022395895394566,,,,,,,,,,,
970,500.0,block2_mlp_input/point_numerator,unclassified,1446,1.3682990705826958,1437.0,1431.0,0.9958246346555324,61.5859743517246,53.44536079198893,137.59885767951144,47.52935454964285,0.429769392033543,0.24178895877009085,0.4060278737550859,0.20668459912773646
970,500.0,block2_mlp_input/point_numerator,FCC,1757,0.795937547654957,1750.0,1740.0,0.9942857142857143,87.9713350176458,88.23472730961771,152.4152177896147,57.77580770485629,0.7425287356321839,0.4862068965517241,0.030026118752603033,-0.011631084256443274
970,500.0,block2_mlp_input/point_numerator,HCP,1,0.31904133744758767,,,,,,,,,,,
970,500.0,block2_output/plane_normal,unclassified,1446,1.4184474634246826,1437.0,1435.0,0.9986082115518441,61.528009035856684,48.939670391980336,145.27988947940815,44.73175260351703,0.4202090592334495,0.24878048780487805,0.39819933842118005,0.27074014585061057
970,500.0,block2_output/plane_normal,FCC,1757,0.7219641441197868,1750.0,1735.0,0.9914285714285714,88.6589825794038,87.84070030854598,153.54166931809533,57.91699756062953,0.753314121037464,0.4783861671469741,0.01991209763461968,-0.012239716318242855
970,500.0,block2_output/plane_normal,HCP,1,0.11091654347557861,,,,,,,,,,,
970,500.0,block2_output/ideal_bivector,unclassified,1446,1.4585462489676757,1437.0,1433.0,0.9972164231036882,59.709737965286116,47.52963203649044,142.3916806765691,44.15587701246123,0.4173063503140265,0.23935799023028612,0.41915080328647625,0.2825537291469765
970,500.0,block2_output/ideal_bivector,FCC,1757,0.7054346998166857,1750.0,1736.0,0.992,88.34247314131781,87.80646372580172,153.77355236706632,57.741604520322646,0.7453917050691244,0.47753456221198154,0.025005440020739823,-0.007657185258070665
970,500.0,block2_output/ideal_bivector,HCP,1,0.12335364239424601,,,,,,,,,,,
970,500.0,block2_output/axial_bivector,unclassified,1446,1.0060277666693875,1437.0,1433.0,0.9972164231036882,81.51145078269458,79.74933157629978,144.09950860713133,57.422877357334244,0.6880669923237962,0.4096301465457083,0.12292979112934276,-0.00399218151382757
970,500.0,block2_output/axial_bivector,FCC,1757,0.8888457439731616,1750.0,1734.0,0.9908571428571429,84.2511261960713,82.79012002554889,150.78099744142006,57.05173681812896,0.6920415224913494,0.44521337946943484,0.08393332154204433,0.005474695552403388
970,500.0,block2_output/axial_bivector,HCP,1,0.8321845446220709,,,,,,,,,,,
970,500.0,block2_output/point_numerator,unclassified,1446,1.3686802861078895,1437.0,1431.0,0.9958246346555324,61.587671361515945,53.42750552462081,137.5874149433442,47.530231861846445,0.4304682040531097,0.24178895877009085,0.40600549320280377,0.20666847308905262
970,500.0,block2_output/point_numerator,FCC,1757,0.7955452391505582,1750.0,1740.0,0.9942857142857143,87.97285877561362,88.2448554949255,152.4330987203345,57.77620886568491,0.743103448275862,0.4867816091954023,0.030004345481994283,-0.01164125686717351
970,500.0,block2_output/point_numerator,HCP,1,0.319066318458116,,,,,,,,,,,
970,500.0,centroid_7A,unclassified,1446,1.005008235907189,1437.0,1433.0,0.9972164231036882,72.21169692288751,67.49381482662933,141.17722308665037,54.395580476245605,0.5757152826238661,0.3035589672016748,0.26208514043676495,0.05666833187658369
970,500.0,centroid_7A,FCC,1757,0.7919520175883261,1750.0,1730.0,0.9885714285714285,71.41853488770522,63.37153135246989,146.95139840693582,51.28018711493413,0.5289017341040463,0.32716763005780347,0.2681378582803727,0.1304755036936082
970,500.0,centroid_7A,HCP,1,1.0755157811738842,,,,,,,,,,,
970,500.0,centroid_support,unclassified,1446,1.0168735822682404,1437.0,1429.0,0.9944328462073765,62.88128885177648,57.5832445378658,131.4227386833276,51.232677246406894,0.47655703289013296,0.22743177046885935,0.39334841492016526,0.12979031541537184
970,500.0,centroid_support,FCC,1757,0.9721138566028873,1750.0,1744.0,0.9965714285714286,63.45235188264574,55.94980138017565,139.03153400511806,48.26520653585314,0.4724770642201835,0.25,0.3745369916475551,0.19061000555747915
970,500.0,centroid_support,HCP,1,2.123100343302939,,,,,,,,,,,
970,500.0,shape_axis_7A,unclassified,1446,0.747055075838425,1437.0,492.0,0.34237995824634654,75.30341061694236,66.48414609272942,156.10518015511556,47.678917264451805,0.5528455284552846,0.3597560975609756,0.2108597323606168,0.21050720431093337
970,500.0,shape_axis_7A,FCC,1757,0.6211964519100145,1750.0,272.0,0.15542857142857142,61.110854077012604,50.81724733473482,144.6786957072415,46.21165810067918,0.4485294117647059,0.22794117647058823,0.4105513069132678,0.23742177538924913
970,500.0,shape_axis_7A,HCP,1,1.0000000095559287,,,,,,,,,,,
971,500.0,block1/ideal_bivector,unclassified,1827,1.072411105891815,1790.0,1782.0,0.9955307262569832,74.65132526159856,69.59027088351141,144.95929387048724,53.838303886804226,0.5920314253647587,0.34175084175084175,0.22401212855159905,0.07043398383386593
971,500.0,block1/ideal_bivector,FCC,1375,0.732774270707724,1340.0,1328.0,0.991044776119403,85.76055935450876,84.01347394877281,151.319164993161,56.45301438901016,0.7123493975903614,0.4563253012048193,0.062190474194683217,0.015143576819409046
971,500.0,block1/ideal_bivector,HCP,2,1.125633840570209,,,,,,,,,,,
971,500.0,block1/axial_bivector,unclassified,1827,1.0266914509834235,1790.0,1786.0,0.9977653631284916,82.31730651872338,80.67642859500764,149.98646655833574,56.41736050108501,0.6786114221724524,0.416013437849944,0.11249769042481876,0.020265873074820046
971,500.0,block1/axial_bivector,FCC,1375,0.9343181312207138,1340.0,1336.0,0.9970149253731343,82.90139487759095,81.11028022076107,152.4770226230352,56.031488647045975,0.6893712574850299,0.42290419161676646,0.10311842207239261,0.029845412577908518
971,500.0,block1/axial_bivector,HCP,2,0.7239442202608076,,,,,,,,,,,
971,500.0,block1/point_numerator,unclassified,1827,1.074285325652639,1790.0,1782.0,0.9955307262569832,74.38137528427288,69.30806461435428,144.68130945431182,53.743190643929815,0.5875420875420876,0.3372615039281706,0.2280763343950161,0.07294354199219047
971,500.0,block1/point_numerator,FCC,1375,0.7329242870273859,1340.0,1328.0,0.991044776119403,85.460380306258,83.4631963984371,151.6307976327955,56.55718797500376,0.7100903614457831,0.4510542168674699,0.06672954646684962,0.013399636779040838
971,500.0,block1/point_numerator,HCP,2,1.1355089470602528,,,,,,,,,,,
971,500.0,block2_mlp_input/ideal_bivector,unclassified,1827,1.0730690612190152,1790.0,1784.0,0.9966480446927374,74.56896873164058,69.55429928102504,144.93727442892043,53.84181122658368,0.5891255605381166,0.3424887892376682,0.22526427655562958,0.07011111957955155
971,500.0,block2_mlp_input/ideal_bivector,FCC,1375,0.7318594018467973,1340.0,1328.0,0.991044776119403,85.85291293499482,83.69276217579551,151.69927512731,56.40925722826362,0.7093373493975904,0.45933734939759036,0.06091187474990891,0.01586392557694223
971,500.0,block2_mlp_input/ideal_bivector,HCP,2,1.1211972405858892,,,,,,,,,,,
971,500.0,block2_mlp_input/axial_bivector,unclassified,1827,1.0254459041519046,1790.0,1788.0,0.9988826815642458,82.13555001843758,80.16908959420473,149.1778635476958,56.33743952840048,0.674496644295302,0.412751677852349,0.11521353723233671,0.020863319617947938
971,500.0,block2_mlp_input/axial_bivector,FCC,1375,0.938028548010385,1340.0,1338.0,0.9985074626865672,82.91971504761437,81.39493563785862,151.4739387442476,56.090554301981946,0.6890881913303438,0.42376681614349776,0.10295901852387737,0.028306316048691056
971,500.0,block2_mlp_input/axial_bivector,HCP,2,0.7518119235785469,,,,,,,,,,,
971,500.0,block2_mlp_input/point_numerator,unclassified,1827,1.0478531710281862,1790.0,1788.0,0.9988826815642458,75.25131208028787,71.99538454340517,144.31641304773015,54.52413245001768,0.6068232662192393,0.34619686800894856,0.21396727140652633,0.05582952206555335
971,500.0,block2_mlp_input/point_numerator,FCC,1375,0.7832039049292897,1340.0,1332.0,0.9940298507462687,84.1499346485906,83.75160090599206,150.8211449941014,56.286824620212876,0.6876876876876877,0.44144144144144143,0.08526708056240902,0.019590972543050835
971,500.0,block2_mlp_input/point_numerator,HCP,2,1.1960529647398441,,,,,,,,,,,
971,500.0,block2_output/plane_normal,unclassified,1827,1.0611039212462094,1790.0,1778.0,0.9932960893854749,75.58978205347374,70.55441161162659,145.04218668476227,54.21854221212681,0.6074240719910011,0.35039370078740156,0.21034718000225677,0.061749363407929594
971,500.0,block2_output/plane_normal,FCC,1375,0.7434883498898222,1340.0,1332.0,0.9940298507462687,86.2431603993363,85.33413906652787,151.52374893235367,56.41423320251762,0.7132132132132132,0.4496996996996997,0.05534172189469782,0.01648750282222809
971,500.0,block2_output/plane_normal,HCP,2,1.117405711954234,,,,,,,,,,,
971,500.0,block2_output/ideal_bivector,unclassified,1827,1.0736404586844124,1790.0,1784.0,0.9966480446927374,74.50992976437763,69.47197865709205,145.43572005273876,53.843366170088196,0.5880044843049327,0.3430493273542601,0.22617228662179648,0.0701352768202232
971,500.0,block2_output/ideal_bivector,FCC,1375,0.7303750117577088,1340.0,1326.0,0.9895522388059701,85.92033917966324,84.05475592746194,151.61034552748941,56.40651794684811,0.7096530920060332,0.45852187028657615,0.05994851768211612,0.015828519967215623
971,500.0,block2_output/ideal_bivector,HCP,2,1.1205928375133611,,,,,,,,,,,
971,500.0,block2_output/axial_bivector,unclassified,1827,1.0228621962415252,1790.0,1788.0,0.9988826815642458,82.82125914399023,81.13768177365674,150.32851152347337,56.461649182809936,0.6834451901565995,0.4166666666666667,0.10486111686686321,0.019237952509742338
971,500.0,block2_output/axial_bivector,FCC,1375,0.9376002084104211,1340.0,1334.0,0.9955223880597015,83.08272854430781,81.09068974288738,151.33523521892718,56.13805060610301,0.6851574212893553,0.4257871064467766,0.10090317175526556,0.026222480471218425
971,500.0,block2_output/axial_bivector,HCP,2,0.6930016158652756,,,,,,,,,,,
971,500.0,block2_output/point_numerator,unclassified,1827,1.047993336726586,1790.0,1788.0,0.9988826815642458,75.25210016789023,71.96352785376146,144.31655102911438,54.52439354666077,0.6068232662192393,0.34619686800894856,0.21395335897804138,0.05582332748709659
971,500.0,block2_output/point_numerator,FCC,1375,0.7828562697525387,1340.0,1332.0,0.9940298507462687,84.15359330430631,83.74171094576276,150.8360664271349,56.28513280857376,0.6876876876876877,0.44144144144144143,0.0852151728509461,0.019612507554468715
971,500.0,block2_output/point_numerator,HCP,2,1.1964505223465782,,,,,,,,,,,
971,500.0,centroid_7A,unclassified,1827,1.1143090135960214,1790.0,1788.0,0.9988826815642458,72.23668063040788,68.81017488712274,139.7857334362717,54.90598753484822,0.5833333333333334,0.3042505592841163,0.2605670946101282,0.05193565577028058
971,500.0,centroid_7A,FCC,1375,0.7760933047944927,1340.0,1332.0,0.9940298507462687,79.51707406421622,74.77300607961558,149.0481232918959,54.545928259559425,0.6426426426426426,0.3858858858858859,0.15306810176193922,0.05704042978736344
971,500.0,centroid_7A,HCP,2,1.50496341724033,,,,,,,,,,,
971,500.0,centroid_support,unclassified,1827,1.006697030475246,1790.0,1788.0,0.9988826815642458,59.17788430082548,51.563841922835195,130.82350609572634,48.17685619548036,0.41890380313199105,0.20469798657718122,0.4406345142510274,0.1946100546462573
971,500.0,centroid_support,FCC,1375,1.3026423941885965,1340.0,1338.0,0.9985074626865672,36.21882584174056,30.933003703120477,84.01611214919367,34.35187872997657,0.14424514200298955,0.03886397608370702,0.7496243443520156,0.4880721988377507
971,500.0,centroid_support,HCP,2,1.1252232588908693,,,,,,,,,,,
971,500.0,shape_axis_7A,unclassified,1827,0.8412595147105719,1790.0,917.0,0.5122905027932961,74.69731767513731,62.287634255650545,161.74591927509834,43.10081936010755,0.514721919302072,0.3696837513631407,0.21326422189315936,0.30251653729315525
971,500.0,shape_axis_7A,FCC,1375,0.660578259389358,1340.0,259.0,0.19328358208955224,72.36086022778451,64.45250793185868,153.9616204061609,47.62634422965961,0.5366795366795367,0.33204633204633205,0.24975656285252804,0.20675284823270668
971,500.0,shape_axis_7A,HCP,2,0.707106777346509,,,,,,,,,,,
1000,510.0,block1/ideal_bivector,unclassified,2857,1.1663459603480744,2833.0,2827.0,0.9978821037769149,73.28129042465686,68.06641739092115,147.65109114802127,52.94655152360737,0.5779978776087725,0.32826317651220377,0.2438038082867999,0.09312756856982088
1000,510.0,block1/ideal_bivector,FCC,344,0.7571908243392915,325.0,319.0,0.9815384615384616,84.36337293713567,83.99423629983487,150.75006213523065,58.15987794197944,0.7115987460815048,0.4263322884012539,0.08536386310045033,-0.010922489933863305
1000,510.0,block1/ideal_bivector,HCP,3,0.7491571591299836,,,,,,,,,,,
1000,510.0,block1/axial_bivector,unclassified,2857,1.0827067382206959,2833.0,2828.0,0.9982350864807624,78.3897210928173,74.8833763513257,147.75110519156436,55.021973600621116,0.629066478076379,0.3787128712871287,0.17032360631558557,0.047761958395955484
1000,510.0,block1/axial_bivector,FCC,344,0.9796256206356785,325.0,325.0,1.0,81.25496062090784,79.47087622036115,150.79003591832773,58.36322361235939,0.6892307692307692,0.38769230769230767,0.134096283328781,-0.027045507316368775
1000,510.0,block1/axial_bivector,HCP,3,0.8510864279406335,,,,,,,,,,,
1000,510.0,block1/point_numerator,unclassified,2857,1.1688521150897166,2833.0,2825.0,0.9971761383692199,73.04389517136987,68.03494103923394,147.79561962228098,52.80374606806142,0.5752212389380531,0.32601769911504425,0.2470769086756677,0.09600868976834141
1000,510.0,block1/point_numerator,FCC,344,0.7595081716553725,325.0,319.0,0.9815384615384616,84.05804127611266,82.9912761140197,150.45263782162687,58.081481527887185,0.7021943573667712,0.4169278996865204,0.09011816211141646,-0.010127059608717341
1000,510.0,block1/point_numerator,HCP,3,0.7418470146924095,,,,,,,,,,,
1000,510.0,block2_mlp_input/ideal_bivector,unclassified,2857,1.16691211532724,2833.0,2825.0,0.9971761383692199,73.17997467174463,67.92722410866047,147.23757707485026,52.910219244670756,0.5776991150442478,0.32672566371681416,0.24520738124805946,0.09391532013603975
1000,510.0,block2_mlp_input/ideal_bivector,FCC,344,0.7573711061399954,325.0,319.0,0.9815384615384616,84.28576884675839,82.73317651401335,150.0704059450884,58.09927623472933,0.7115987460815048,0.42946708463949845,0.08621946284193198,-0.009793535406956948
1000,510.0,block2_mlp_input/ideal_bivector,HCP,3,0.7475022271381137,,,,,,,,,,,
1000,510.0,block2_mlp_input/axial_bivector,unclassified,2857,1.082297677544436,2833.0,2826.0,0.9975291210730675,78.11322783278104,74.90659233945368,147.2800097561331,54.929394104765876,0.6238499646142959,0.3772116065109696,0.17390644881117667,0.04997777690773789
1000,510.0,block2_mlp_input/axial_bivector,FCC,344,0.9832882131642016,325.0,325.0,1.0,81.2865373730199,78.82590563701874,149.55281575069623,58.543643431129034,0.6923076923076923,0.39692307692307693,0.13366038008085365,-0.030898546859882702
1000,510.0,block2_mlp_input/axial_bivector,HCP,3,0.8499168379501265,,,,,,,,,,,
1000,510.0,block2_mlp_input/point_numerator,unclassified,2857,1.1219838058089615,2833.0,2831.0,0.9992940345923049,73.07693802051531,68.30372144983949,144.80642359943323,53.139730543720006,0.56764394206994,0.3299187566231014,0.246103320762915,0.08806970457622229
1000,510.0,block2_mlp_input/point_numerator,FCC,344,0.8002966199107623,325.0,323.0,0.9938461538461538,81.46994889457103,79.64486432686786,148.07519067298256,56.35884918304573,0.6718266253869969,0.4148606811145511,0.12607129000745898,0.02039818507487145
1000,510.0,block2_mlp_input/point_numerator,HCP,3,0.8135718793727668,,,,,,,,,,,
1000,510.0,block2_output/plane_normal,unclassified,2857,1.1480002162826917,2833.0,2829.0,0.99858806918461,74.39563281920533,69.6920795943531,147.32908200929694,53.38440408622225,0.5920820077765995,0.3361611876988335,0.2277646233667916,0.08250597957761331
1000,510.0,block2_output/plane_normal,FCC,344,0.7592891060210657,325.0,323.0,0.9938461538461538,85.5953509175239,84.79079399477803,149.8154422790654,58.19076208736124,0.7120743034055728,0.43034055727554177,0.06666468632106465,-0.015562556440873645
1000,510.0,block2_output/plane_normal,HCP,3,0.7725722415791983,,,,,,,,,,,
1000,510.0,block2_output/ideal_bivector,unclassified,2857,1.1680752134108383,2833.0,2827.0,0.9978821037769149,73.10867590423013,68.27794423153559,146.90570573464856,52.87172126223884,0.5779978776087725,0.3233109303148214,0.24617742183047298,0.09466058093519203
1000,510.0,block2_output/ideal_bivector,FCC,344,0.7565141902710816,325.0,319.0,0.9815384615384616,84.22618473923299,82.29795142236995,150.66037068324297,58.054074792799774,0.7084639498432602,0.43573667711598746,0.08699744573439352,-0.00914885472180508
1000,510.0,block2_output/ideal_bivector,HCP,3,0.7449168612745536,,,,,,,,,,,
1000,510.0,block2_output/axial_bivector,unclassified,2857,1.0690349395785166,2833.0,2828.0,0.9982350864807624,79.0400938164346,75.55587084844845,148.47995330414219,55.18312505822131,0.6407355021216408,0.3826025459688826,0.16122345231605653,0.043729321209817644
1000,510.0,block2_output/axial_bivector,FCC,344,0.9857984786456971,325.0,325.0,1.0,81.53243218532107,78.50384430672588,151.9647933362013,58.08526469018009,0.683076923076923,0.38153846153846155,0.13202102908152655,-0.02027723823325193
1000,510.0,block2_output/axial_bivector,HCP,3,0.8460811770402412,,,,,,,,,,,
1000,510.0,block2_output/point_numerator,unclassified,2857,1.1221622318433646,2833.0,2831.0,0.9992940345923049,73.07820650654075,68.24395574410086,144.80592910863368,53.139939514939975,0.5683504062168845,0.3295655245496291,0.24608440999591194,0.08805893384466737
1000,510.0,block2_output/point_numerator,FCC,344,0.7999350893727494,325.0,323.0,0.9938461538461538,81.47159265913673,79.67890188711272,148.0616607716244,56.35833640215613,0.6718266253869969,0.4148606811145511,0.1260375521585328,0.02041293225277218
1000,510.0,block2_output/point_numerator,HCP,3,0.81317803571262,,,,,,,,,,,
1000,510.0,centroid_7A,unclassified,2857,1.1709710242978395,2833.0,2827.0,0.9978821037769149,69.47269232891,64.8589698765249,140.6609332011496,52.82444103063551,0.5429784223558543,0.2907675981605943,0.2973658519360188,0.09512589393256707
1000,510.0,centroid_7A,FCC,344,0.8795190388146512,325.0,319.0,0.9815384615384616,78.37958073611311,76.67100471674173,150.12669976567707,53.16360352178916,0.6363636363636364,0.3793103448275862,0.16328990499461288,0.08644269686767346
1000,510.0,centroid_7A,HCP,3,0.9311488511400848,,,,,,,,,,,
1000,510.0,centroid_support,unclassified,2857,1.0458228649894887,2833.0,2825.0,0.9971761383692199,64.79585034766261,58.700552064468475,137.03130459451572,50.73717432590019,0.49168141592920356,0.2506194690265487,0.36238767153548956,0.13729862181469282
1000,510.0,centroid_support,FCC,344,1.3222587475412413,325.0,325.0,1.0,33.018783976086965,30.196772947591892,71.59809969212675,32.71324873567098,0.09230769230769231,0.012307692307692308,0.7935408958941095,0.5210740574185655
1000,510.0,centroid_support,HCP,3,0.842142374069197,,,,,,,,,,,
1000,510.0,shape_axis_7A,unclassified,2857,0.8526349459615332,2833.0,1533.0,0.5411224849982351,76.4489039866334,59.672823250579015,167.98604954408577,37.88399110675818,0.49706457925636005,0.3835616438356164,0.18835155712429752,0.40501672997960225
1000,510.0,shape_axis_7A,FCC,344,0.6603381814040314,325.0,66.0,0.20307692307692307,78.2113920095461,76.5880630194992,162.47766932510086,46.925811820020556,0.6060606060606061,0.4393939393939394,0.16128367503640675,0.22553046015672074
1000,510.0,shape_axis_7A,HCP,3,1.0000000113855685,,,,,,,,,,,
