source,temperature_K,frame,field,phase,distance_lo_A,distance_hi_A,pairs,distance_mean_A,p1,p2,shuffle_p1,shuffle_p2,excess_p1,excess_p2,overlap80,valid_centers,centers
913,400.0,640,block1/point_numerator,unclassified,26,40,1777,35.33621402088839,0.005631252801676143,0.01533227215060795,0.004250554766589365,-0.0028198781383049765,0.001380698035086747,0.018152150288912927,0.0,320,320
913,400.0,640,block1/point_numerator,unclassified,40,80,7692,54.11101826793755,0.003800734713584248,-0.005378537080379917,0.004250554766589366,-0.002819878138304977,-0.0004498200530051458,-0.0025586589420749425,0.0,320,320
913,400.0,640,block1/point_numerator,FCC,0,4,489,3.0121664467362255,0.16576266437977127,0.045808449836251645,0.035326840118071745,-0.0006458304696123074,0.1304358242616995,0.04645428030586395,0.6858895705521472,320,320
913,400.0,640,block1/point_numerator,FCC,4,8,2306,6.240239052606413,0.043928115434534794,-0.011448444746624044,0.035326840118071745,-0.0006458304696123074,0.008601275316463035,-0.010802614277011735,0.3709182567215959,320,320
913,400.0,640,block1/point_numerator,FCC,8,12,2029,9.874949574510563,0.00897629299263347,-0.003906463282781544,0.03532684011807175,-0.0006458304696123073,-0.02635054712543828,-0.0032606328131692362,0.11464391325776244,320,320
913,400.0,640,block1/point_numerator,FCC,12,18,700,13.454950010246177,0.06693244080506398,0.005991518754283255,0.03532684011807175,-0.0006458304696123074,0.03160560068699223,0.006637349223895562,0.006124999999999999,320,320
913,400.0,640,block1/point_numerator,FCC,18,26,314,22.52881314184509,-0.002796507444771531,-0.03134280280740601,0.03532684011807175,-0.0006458304696123074,-0.03812334756284328,-0.030696972337793695,0.0,320,320
913,400.0,640,block1/point_numerator,FCC,26,40,702,33.167522405583654,0.06293569284334216,0.00731876864610124,0.03532684011807175,-0.0006458304696123074,0.027608852725270427,0.007964599115713547,0.0,320,320
913,400.0,640,block1/point_numerator,FCC,40,80,1461,53.262075033606806,-0.005526686771402901,0.004975022171901599,0.035326840118071745,-0.0006458304696123074,-0.040853526889474634,0.005620852641513902,0.0,320,320
913,400.0,640,block1/point_numerator,HCP,40,80,1,45.05841401097225,-0.11720265610189157,-0.4793953061039926,-0.11720265610189173,-0.47939530610399306,1.6653345369377348e-16,4.440892098500626e-16,0.0,320,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,0,4,683,3.053296554879243,0.04288280555645445,0.0176585507511999,0.004544935824006517,-0.004959273229183603,0.03833786973244795,0.02261782398038351,0.6758418740849195,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,4,8,3177,6.219604463421235,0.001847161611743461,-0.0011599805636540671,0.004544935824006517,-0.004959273229183604,-0.0026977742122630457,0.003799292665529546,0.3809372049102927,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,8,12,3370,9.898568802708681,0.004829109281384465,-0.012125591261193504,0.004544935824006517,-0.004959273229183603,0.0002841734573779575,-0.007166318032009893,0.1232492581602374,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,12,18,1142,13.347266250415784,0.02863147290168456,-0.015231658157299483,0.004544935824006516,-0.004959273229183602,0.024086537077678053,-0.010272384928115868,0.008384413309982486,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,18,26,283,22.52884964721537,-0.04132988847816464,0.010521158932962293,0.004544935824006517,-0.004959273229183603,-0.045874824302171144,0.015480432162145907,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,26,40,1777,35.33621402088839,0.020167801776211077,0.014070001169976035,0.004544935824006517,-0.004959273229183603,0.015622865952204577,0.01902927439915965,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,unclassified,40,80,7692,54.11101826793755,-0.0034560457782268753,-0.008936702596478172,0.004544935824006517,-0.004959273229183604,-0.00800098160223338,-0.00397742936729456,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,0,4,468,3.010747252667138,0.03955339522215202,0.010590308168395802,0.027653619789256286,0.008764688767985085,0.011899775432895719,0.0018256194004107147,0.6861111111111111,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,4,8,2208,6.24347054734771,0.025726810124642438,0.0008300753764148158,0.027653619789256283,0.008764688767985085,-0.0019268096646138523,-0.00793461339157027,0.37051630434782606,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,8,12,1968,9.877672985289138,0.0315745202631234,0.01975525478942594,0.027653619789256286,0.008764688767985085,0.003920900473867116,0.010990566021440853,0.11448170731707318,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,12,18,673,13.459581215234078,0.05705487785658447,0.04926548694850077,0.02765361978925629,0.008764688767985085,0.029401258067328184,0.04050079818051568,0.0061849925705794945,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,18,26,310,22.54386476097714,-0.08057352783589185,-0.024208648058875928,0.027653619789256283,0.008764688767985085,-0.10822714762514815,-0.032973336826861016,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,26,40,687,33.174567349633826,0.009337076514194914,-0.017098994045672354,0.02765361978925628,0.008764688767985085,-0.018316543275061374,-0.02586368281365744,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,FCC,40,80,1436,53.256528241574635,0.03971197843741288,0.005818205406438172,0.027653619789256283,0.008764688767985085,0.012058358648156593,-0.0029464833615469132,0.0,318,320
913,400.0,640,block2_mlp_input/point_numerator,HCP,40,80,1,45.05841401097225,0.280967087301589,-0.3815862437798919,0.28096708730158904,-0.38158624377989203,-5.551115123125783e-17,1.1102230246251565e-16,0.0,318,320
913,400.0,800,block1/point_numerator,unclassified,0,4,18,3.0065913347820947,0.4496030548841088,-0.04855892715282721,0.08651365216453745,0.03266156133873188,0.36308940271957135,-0.0812204884915591,0.6805555555555555,319,320
913,400.0,800,block1/point_numerator,unclassified,4,8,18,4.930552071726579,-0.4290210537967872,0.0035237362546323794,0.08651365216453745,0.03266156133873188,-0.5155347059613246,-0.029137825084099504,0.4861111111111111,319,320
913,400.0,800,block1/point_numerator,unclassified,18,26,3,22.290241267557054,0.037683429805478307,0.12101959977484505,0.08651365216453744,0.03266156133873188,-0.04883022235905913,0.08835803843611316,0.0,319,320
913,400.0,800,block1/point_numerator,unclassified,26,40,12,33.07657027204597,0.19107307401959825,-0.0676027769451589,0.08651365216453744,0.03266156133873188,0.1045594218550608,-0.1002643382838908,0.0,319,320
913,400.0,800,block1/point_numerator,unclassified,40,80,102,59.321602976471205,0.10255083905834142,0.061333596519714303,0.08651365216453744,0.03266156133873189,0.01603718689380398,0.028672035180982425,0.0,319,320
913,400.0,800,block1/point_numerator,FCC,0,4,1219,3.012242641506159,0.18870832516689345,0.036842968265151946,-0.0020869284759176343,0.0011537987882024314,0.1907952536428111,0.03568916947694952,0.6850389663658737,319,320
913,400.0,800,block1/point_numerator,FCC,4,8,6128,6.280997672974518,-0.03575139813964328,0.010937884942905667,-0.0020869284759176343,0.0011537987882024314,-0.03366446966372566,0.009784086154703232,0.3656678361618799,319,320
913,400.0,800,block1/point_numerator,FCC,8,12,5913,9.921049782002884,0.010311418449843254,0.0014407931955021614,-0.0020869284759176343,0.0011537987882024314,0.01239834692576088,0.00028699440729973045,0.11061643835616439,319,320
913,400.0,800,block1/point_numerator,FCC,12,18,1921,13.165440467281766,-0.019395467381198236,-0.003391374858573118,-0.0020869284759176343,0.0011537987882024312,-0.017308538905280606,-0.004545173646775549,0.0058693388859968765,319,320
913,400.0,800,block1/point_numerator,FCC,18,26,517,23.400449244249366,-0.04423291753587979,0.022024109892349417,-0.0020869284759176343,0.0011537987882024314,-0.04214598905996217,0.02087031110414699,0.0,319,320
913,400.0,800,block1/point_numerator,FCC,26,40,5740,34.94734305998351,-0.004323802084804864,0.007331632788899292,-0.0020869284759176343,0.0011537987882024314,-0.0022368736088872417,0.006177834000696862,0.0,319,320
913,400.0,800,block1/point_numerator,FCC,40,80,23651,51.336863257779505,-0.00346242558472927,-0.005008022732070053,-0.0020869284759176343,0.0011537987882024314,-0.0013754971088116399,-0.006161821520272486,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,unclassified,0,4,18,3.0065913347820947,0.43505436043988044,-0.1042801439603859,0.031141609308154388,0.00500193846102448,0.40391275113172614,-0.10928208242141038,0.6805555555555555,319,320
913,400.0,800,block2_mlp_input/point_numerator,unclassified,4,8,18,4.930552071726579,-0.4601849857700297,0.008509969938366604,0.031141609308154388,0.00500193846102448,-0.4913265950781841,0.0035080314773421237,0.4861111111111111,319,320
913,400.0,800,block2_mlp_input/point_numerator,unclassified,18,26,3,22.290241267557054,-0.5041020029418241,0.15075755626965617,0.031141609308154388,0.00500193846102448,-0.5352436122499784,0.1457556178086317,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,unclassified,26,40,12,33.07657027204597,0.25547784646533667,-0.13493250084562528,0.03114160930815439,0.00500193846102448,0.22433623715718232,-0.13993443930664975,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,unclassified,40,80,102,59.321602976471205,0.03591754246403667,0.03584389272815346,0.031141609308154395,0.00500193846102448,0.004775933155882299,0.03084195426712898,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,0,4,1227,3.01128425389146,0.13200171300253888,0.020477732643998995,0.0025890906397915358,-0.0008785337968174599,0.12941262236274736,0.021356266440816455,0.6851365118174411,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,4,8,6169,6.2815330255109405,0.0004970159153440889,0.017804668869601054,0.0025890906397915353,-0.00087853379681746,-0.002092074724447431,0.018683202666418507,0.3656042308315773,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,8,12,5970,9.92263439514357,0.002787588857947488,-0.004199020035118521,0.0025890906397915353,-0.00087853379681746,0.00019849821815596318,-0.0033204862383010617,0.1105464824120603,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,12,18,1944,13.168463545947407,-0.022470562410461897,-0.008625799703378007,0.0025890906397915358,-0.00087853379681746,-0.025059653050253428,-0.007747265906560544,0.005825617283950618,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,18,26,516,23.40344898911752,-0.011033235911335215,-0.01992302424384909,0.0025890906397915358,-0.00087853379681746,-0.01362232655112673,-0.019044490447031638,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,26,40,5765,34.95470036177106,-0.0014153305172145,0.005926879889913026,0.0025890906397915353,-0.0008785337968174599,-0.00400442115700602,0.0068054136867304865,0.0,319,320
913,400.0,800,block2_mlp_input/point_numerator,FCC,40,80,23498,51.20473211742965,-0.0001693676336793979,-0.006872290999434587,0.0025890906397915353,-0.00087853379681746,-0.002758458273470919,-0.005993757202617126,0.0,319,320
938,450.0,0,block1/point_numerator,unclassified,0,4,1274,3.065264092110926,0.0794804535017595,0.029761035998075412,0.002746870239670206,0.0011127620231741187,0.07673358326208929,0.028648273974901304,0.675166797488226,319,319
938,450.0,0,block1/point_numerator,unclassified,4,8,6131,6.265792887508241,-0.02020233930961961,0.004159676369685057,0.0027468702396702066,0.0011127620231741187,-0.02294920954928983,0.003046914346510938,0.37503262110585545,319,319
938,450.0,0,block1/point_numerator,unclassified,8,12,6668,9.895738372310914,0.002324311844251509,-0.007126606695809663,0.002746870239670206,0.0011127620231741187,-0.00042255839541870577,-0.008239368718983783,0.12084208158368326,319,319
938,450.0,0,block1/point_numerator,unclassified,12,18,2346,13.312409265349839,0.009853315104821068,-0.016463694637463822,0.0027468702396702066,0.0011127620231741187,0.007106444865150845,-0.017576456660637944,0.00843989769820972,319,319
938,450.0,0,block1/point_numerator,unclassified,18,26,777,22.752919232463338,0.03201058678989598,-0.0018299315609459576,0.0027468702396702066,0.0011127620231741187,0.029263716550225766,-0.002942693584120072,0.0,319,319
938,450.0,0,block1/point_numerator,unclassified,26,40,3034,33.58206577553874,0.009397004433076124,-0.0016993888019982875,0.002746870239670206,0.0011127620231741187,0.006650134193405906,-0.0028121508251724037,0.0,319,319
938,450.0,0,block1/point_numerator,unclassified,40,80,30202,59.40657312702953,0.0020384215098379014,0.0026847715457358695,0.002746870239670206,0.0011127620231741187,-0.0007084487298323168,0.001572009522561751,0.0,319,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,0,4,1274,3.065264092110926,0.026190528486199193,0.0069938438672528585,0.004520067128634766,4.2595394269540066e-06,0.021670461357564442,0.0069895843278259045,0.675166797488226,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,4,8,6131,6.265792887508241,0.00030355611173089983,-8.502464957916756e-05,0.004520067128634766,4.2595394269540066e-06,-0.004216511016903855,-8.928418900612157e-05,0.37503262110585545,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,8,12,6668,9.895738372310914,0.008968196751759966,-0.008647483762583872,0.004520067128634766,4.2595394269540066e-06,0.004448129623125214,-0.008651743302010826,0.12084208158368326,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,12,18,2345,13.311085096502648,0.014237094112777305,0.0002617643366365711,0.004520067128634766,4.2595394269540066e-06,0.009717026984142554,0.0002575047972096171,0.008443496801705757,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,18,26,773,22.76527494651287,0.015902497197685595,0.003992648709458476,0.004520067128634766,4.2595394269540066e-06,0.011382430069050844,0.003988389170031522,0.0,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,26,40,2884,33.563402405371505,0.0034853179676130096,0.0034826882618418393,0.004520067128634766,4.2595394269540066e-06,-0.0010347491610217421,0.0034784287224148853,0.0,317,319
938,450.0,0,block2_mlp_input/point_numerator,unclassified,40,80,29724,59.448056350211566,0.0025316237487358947,0.000985616749854573,0.004520067128634767,4.2595394269540066e-06,-0.001988443379898858,0.000981357210427619,0.0,317,319
938,450.0,128,block1/point_numerator,unclassified,0,4,1263,3.0739077454979498,0.09689847779646724,-0.016011064585249896,-0.001535185146495331,-0.0001888632244873012,0.09843366294296253,-0.01582220136076259,0.6733174980205859,320,320
938,450.0,128,block1/point_numerator,unclassified,4,8,6026,6.263963551270139,-0.01784594506879531,-0.0019740434504496368,-0.001535185146495331,-0.0001888632244873012,-0.01631075992229999,-0.0017851802259623367,0.374618320610687,320,320
938,450.0,128,block1/point_numerator,unclassified,8,12,6549,9.887703127307322,-0.01511344727394546,0.01161505761730997,-0.001535185146495331,-0.0001888632244873012,-0.01357826212745014,0.011803920841797275,0.12087341578867003,320,320
938,450.0,128,block1/point_numerator,unclassified,12,18,2359,13.370589157306938,0.007395094801465256,-0.007754427968234367,-0.001535185146495331,-0.0001888632244873012,0.008930279947960574,-0.007565564743747065,0.008112547689699027,320,320
938,450.0,128,block1/point_numerator,unclassified,18,26,910,22.545767702091982,-0.012610720460976025,-0.025600278531103356,-0.001535185146495331,-0.0001888632244873012,-0.011075535314480717,-0.02541141530661605,0.0,320,320
938,450.0,128,block1/point_numerator,unclassified,26,40,2486,33.536392589021865,-0.00036217551266694395,0.005771537701770301,-0.001535185146495331,-0.0001888632244873012,0.001173009633828373,0.005960400926257605,0.0,320,320
938,450.0,128,block1/point_numerator,unclassified,40,80,30592,59.36014419509168,-0.0001578161220077076,-0.0011363502836713826,-0.0015351851464953307,-0.0001888632244873012,0.00137736902448761,-0.0009474870591840807,0.0,320,320
938,450.0,128,block1/point_numerator,HCP,0,4,1,2.6408099047688003,-0.03188251125968569,-0.498475258213664,-0.031882511259685664,-0.4984752582136638,-2.7755575615628914e-17,-2.220446049250313e-16,0.725,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,0,4,1263,3.0739077454979498,0.04202505863268818,-0.009279030331004313,0.0013308266748646366,-0.0015562132923377936,0.04069423195782355,-0.007722817038666521,0.6733174980205859,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,4,8,6026,6.263963551270139,-0.008908920772783949,0.006017320467037567,0.001330826674864637,-0.0015562132923377936,-0.010239747447648571,0.007573533759375361,0.374618320610687,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,8,12,6549,9.887703127307322,-0.011637489158959909,0.006715412905587081,0.0013308266748646368,-0.0015562132923377936,-0.01296831583382453,0.008271626197924875,0.12087341578867003,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,12,18,2359,13.370589157306938,0.008521326962913826,0.003819458394313531,0.0013308266748646368,-0.0015562132923377936,0.007190500288049203,0.005375671686651325,0.008112547689699027,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,18,26,910,22.545767702091982,0.021869423955368412,-0.009600312935029458,0.0013308266748646368,-0.0015562132923377936,0.020538597280503793,-0.008044099642691665,0.0,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,26,40,2486,33.536392589021865,0.002035561654385887,-0.0020177405176087107,0.0013308266748646366,-0.0015562132923377936,0.0007047349795212641,-0.0004615272252709208,0.0,320,320
938,450.0,128,block2_mlp_input/point_numerator,unclassified,40,80,30592,59.36014419509168,0.002901883952370055,-0.004609569524684353,0.0013308266748646368,-0.0015562132923377936,0.0015710572775054325,-0.0030533562323465592,0.0,320,320
938,450.0,128,block2_mlp_input/point_numerator,HCP,0,4,1,2.6408099047688003,0.141136649864757,-0.4701206690974295,0.14113664986475705,-0.47012066909742956,-5.551115123125783e-17,5.551115123125783e-17,0.725,320,320
938,450.0,256,block1/point_numerator,unclassified,0,4,723,3.0426930119286517,0.13834681766155138,0.039655684954820615,0.0009359615849247673,-0.0029111106108747897,0.1374108560766266,0.0425667955656954,0.6773513139695713,319,320
938,450.0,256,block1/point_numerator,unclassified,4,8,3284,6.1777709222766,-0.03479355325374588,4.548838307192856e-06,0.0009359615849247672,-0.0029111106108747897,-0.03572951483867067,0.002915659449181981,0.38457673568818507,319,320
938,450.0,256,block1/point_numerator,unclassified,8,12,3392,9.862940133436423,0.0007798044047978066,-0.01626609624495683,0.0009359615849247673,-0.0029111106108747897,-0.00015615718012698413,-0.013354985634082042,0.12569649174528302,319,320
938,450.0,256,block1/point_numerator,unclassified,12,18,1146,13.563563317921222,0.019908943580226733,-0.019522963001589896,0.0009359615849247672,-0.0029111106108747897,0.018972981995301952,-0.016611852390715106,0.007995200698080279,319,320
938,450.0,256,block1/point_numerator,unclassified,18,26,636,22.379561899278475,0.05739153131292895,-0.01773355218875921,0.0009359615849247671,-0.0029111106108747897,0.05645556972800415,-0.01482244157788442,0.0,319,320
938,450.0,256,block1/point_numerator,unclassified,26,40,1333,32.74027257165862,-0.0037215498830075193,0.013209137610649147,0.0009359615849247673,-0.0029111106108747897,-0.004657511467932314,0.016120248221523935,0.0,319,320
938,450.0,256,block1/point_numerator,unclassified,40,80,11290,58.88971275103974,-0.0021571192027693155,-0.0017587994192352558,0.0009359615849247673,-0.00291111061087479,-0.0030930807876941037,0.0011523111916395348,0.0,319,320
938,450.0,256,block1/point_numerator,FCC,0,4,264,3.0173856637284118,0.17831935886854136,-0.0064025889315383454,0.044420458063867845,-0.008485727078464678,0.1338989008046735,0.002083138146926314,0.6864109848484848,319,320
938,450.0,256,block1/point_numerator,FCC,4,8,996,6.196223091675269,0.08915665594388435,-0.005234345482628176,0.04442045806386784,-0.008485727078464678,0.044736197880016475,0.0032513815958364915,0.3791917670682731,319,320
938,450.0,256,block1/point_numerator,FCC,8,12,696,9.76570635002577,0.09153825989274546,-0.014075942371455163,0.044420458063867845,-0.008485727078464678,0.04711780182887762,-0.005590215292990492,0.12446120689655173,319,320
938,450.0,256,block1/point_numerator,FCC,12,18,247,13.841589251209287,-0.0030846859711517335,-0.038651751384804596,0.04442045806386784,-0.008485727078464678,-0.047505144035019584,-0.030166024306339915,0.00430161943319838,319,320
938,450.0,256,block1/point_numerator,FCC,18,26,117,22.070638554775698,0.1457900855116003,0.030818929811481082,0.044420458063867824,-0.008485727078464676,0.10136962744773245,0.03930465688994576,0.0,319,320
938,450.0,256,block1/point_numerator,FCC,26,40,210,33.54386846425736,0.12319598542877463,-0.01752921551907699,0.04442045806386784,-0.008485727078464678,0.07877552736490678,-0.009043488440612325,0.0,319,320
938,450.0,256,block1/point_numerator,FCC,40,80,1292,60.86320035279495,-0.05491019835185803,-0.005839336149365085,0.044420458063867845,-0.008485727078464678,-0.09933065641572587,0.002646390929099581,0.0,319,320
938,450.0,256,block1/point_numerator,HCP,0,4,31,2.944875831689158,0.11949129609465953,0.17852030279049905,-0.044941744225202085,0.024197396007927363,0.16443304031986167,0.15432290678257163,0.6951612903225806,319,320
938,450.0,256,block1/point_numerator,HCP,4,8,60,6.068883890842869,-0.10723801356165946,0.009011248824431158,-0.04494174422520209,0.024197396007927363,-0.062296269336457336,-0.015186147183496205,0.393125,319,320
938,450.0,256,block1/point_numerator,HCP,8,12,27,9.56603886791586,-0.062279727699938135,-0.052276976863665225,-0.04494174422520209,0.024197396007927363,-0.017337983474736036,-0.07647437287159259,0.13888888888888887,319,320
938,450.0,256,block1/point_numerator,HCP,12,18,2,12.400248911527868,-0.04395306525907225,-0.2710724175608753,-0.0449417442252021,0.024197396007927363,0.0009886789661298356,-0.29526981356880266,0.025,319,320
938,450.0,256,block1/point_numerator,HCP,26,40,35,34.7230096719132,-0.05452823377672408,0.09678693503376148,-0.04494174422520209,0.024197396007927363,-0.009586489551521955,0.07258953902583412,0.0,319,320
938,450.0,256,block1/point_numerator,HCP,40,80,55,61.223337386102976,-0.05508670348955451,-0.04413219400086354,-0.044941744225202085,0.024197396007927363,-0.010144959264352408,-0.0683295900087909,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,0,4,723,3.0426930119286517,0.05656201779291957,0.03817067445454232,0.0034326812051553098,-0.0014209167656957788,0.053129336587764274,0.0395915912202381,0.6773513139695713,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,4,8,3284,6.1777709222766,0.0007924620163894447,0.0009658489991816392,0.00343268120515531,-0.0014209167656957788,-0.002640219188765853,0.0023867657648774187,0.38457673568818507,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,8,12,3392,9.862940133436423,-0.016278403896406238,-0.0077061437378469775,0.0034326812051553098,-0.0014209167656957788,-0.01971108510156153,-0.006285226972151199,0.12569649174528302,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,12,18,1144,13.55990143601457,-0.006821107932367795,-0.008134625836970534,0.00343268120515531,-0.0014209167656957788,-0.010253789137523093,-0.006713709071274754,0.008009178321678322,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,18,26,634,22.378362733640873,0.01802939559479128,-0.015303069461144635,0.00343268120515531,-0.0014209167656957788,0.014596714389635985,-0.013882152695448857,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,26,40,1329,32.72919973184553,-0.01278288622368466,0.00229642595927957,0.00343268120515531,-0.0014209167656957788,-0.016215567428839957,0.0037173427249753486,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,unclassified,40,80,11089,58.84464343637175,0.007787448811169462,-0.001013368953955526,0.0034326812051553093,-0.0014209167656957788,0.004354767606014167,0.0004075478117402526,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,0,4,264,3.0173856637284118,0.1113348866693433,0.0013437288973822917,0.0019660269392736823,-0.0024334804921698483,0.10936885973006959,0.0037772093895521316,0.6864109848484848,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,4,8,996,6.196223091675269,-0.007470480673165228,-0.018550129972909463,0.0019660269392736823,-0.0024334804921698483,-0.009436507612438926,-0.01611664948073961,0.3791917670682731,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,8,12,696,9.76570635002577,0.04809319448189679,0.010506229526389464,0.0019660269392736823,-0.0024334804921698483,0.0461271675426231,0.012939710018559319,0.12446120689655173,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,12,18,247,13.841589251209287,0.07218865515501816,-0.008948999081410164,0.001966026939273682,-0.0024334804921698483,0.07022262821574446,-0.006515518589240316,0.00430161943319838,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,18,26,117,22.070638554775698,0.003520397946888467,0.020244732104682785,0.001966026939273682,-0.0024334804921698483,0.0015543710076147605,0.022678212596852647,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,26,40,210,33.54386846425736,-0.10117213455547962,0.007535340743415646,0.0019660269392736823,-0.0024334804921698483,-0.10313816149475333,0.009968821235585502,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,FCC,40,80,1292,60.86320035279495,-0.03570965360784135,-0.001623265959201687,0.0019660269392736823,-0.0024334804921698483,-0.03767568054711505,0.0008102145329681615,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,0,4,31,2.944875831689158,-0.014538956577757344,-0.0026350152056883484,-0.04509371763741957,0.04295511695663601,0.030554761059662223,-0.04559013216232435,0.6951612903225806,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,4,8,60,6.068883890842869,-0.06760885782286156,0.10045749844623766,-0.0450937176374196,0.04295511695663601,-0.022515140185441984,0.05750238148960164,0.393125,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,8,12,27,9.56603886791586,0.04583586526679934,0.07592354159193838,-0.045093717637419574,0.04295511695663601,0.09092958290421894,0.03296842463530239,0.13888888888888887,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,12,18,3,13.808900653926349,0.228433903693831,-0.2390990962122931,-0.045093717637419574,0.04295511695663601,0.2735276213312506,-0.28205421316892915,0.016666666666666666,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,26,40,50,35.53872818414673,-0.10822764396393618,-0.012187542610336104,-0.045093717637419595,0.04295511695663601,-0.06313392632651661,-0.055142659566972105,0.0,319,320
938,450.0,256,block2_mlp_input/point_numerator,HCP,40,80,60,59.66477662340912,-0.04034829210083362,0.05422677296260552,-0.0450937176374196,0.04295511695663601,0.004745425536585942,0.011271656005969515,0.0,319,320
938,450.0,384,block1/point_numerator,unclassified,0,4,218,3.0489522074820297,0.24790230331481083,0.0790480803260724,0.004272540789631054,0.004824430969030402,0.24362976252517976,0.074223649357042,0.6783256880733946,318,320
938,450.0,384,block1/point_numerator,unclassified,4,8,696,6.110407385077101,-0.08071026466418445,-0.008382994934057227,0.004272540789631054,0.004824430969030402,-0.08498280545381548,-0.013207425903087629,0.384716235632184,318,320
938,450.0,384,block1/point_numerator,unclassified,8,12,495,9.81575300606027,0.009563226565494829,0.012001298607602396,0.004272540789631054,0.004824430969030402,0.005290685775863793,0.007176867638571992,0.1243181818181818,318,320
938,450.0,384,block1/point_numerator,unclassified,12,18,143,13.219103884592634,0.15905782634507054,-0.030736586669860587,0.004272540789631055,0.004824430969030402,0.1547852855554395,-0.03556101763889099,0.006381118881118882,318,320
938,450.0,384,block1/point_numerator,unclassified,18,26,12,24.335104602263087,0.08415151121647164,-0.198674299833402,0.004272540789631054,0.004824430969030402,0.07987897042684061,-0.20349873080243241,0.0,318,320
938,450.0,384,block1/point_numerator,unclassified,26,40,307,33.36611069021875,-0.0137816032585492,0.01631234546166169,0.004272540789631054,0.004824430969030402,-0.018054144048180242,0.011487914492631287,0.0,318,320
938,450.0,384,block1/point_numerator,unclassified,40,80,1685,59.002970182736426,-0.004310303590907151,0.0004262761832105452,0.004272540789631053,0.004824430969030402,-0.008582844380538187,-0.004398154785819856,0.0,318,320
938,450.0,384,block1/point_numerator,FCC,0,4,519,2.9890784830851267,0.18033368690405197,0.03921947531336909,-0.0014489299438670768,0.002314449440436017,0.181782616847919,0.036905025872933074,0.6881984585741812,318,320
938,450.0,384,block1/point_numerator,FCC,4,8,2189,6.216820998053744,-0.04728622496527161,0.009736690440957372,-0.0014489299438670766,0.0023144494404360176,-0.04583729502140455,0.007422241000521353,0.37537117405207854,318,320
