source,temperature_K,field,lag_ps,pairs,valid_pairs,coverage,mean_angle_deg,median_angle_deg,p95_angle_deg,mean_axis_angle_deg,jump60_fraction,flip90_fraction,p1,p2
971,500.0,block2_mlp_input/ideal_bivector,96.0,2692,2677,0.9944279346210996,87.78563568310503,86.46444370557992,153.14892619808032,57.671526333444596,0.7377661561449383,0.46806126260739633,0.03428938342549112,-0.007209438318412659
971,500.0,block2_mlp_input/axial_bivector,0.75,3200,3196,0.99875,82.28814502851189,80.38805725339034,149.6335943708308,56.14209606862171,0.6777221526908636,0.41551939924906134,0.11257664863686746,0.025826026504875754
971,500.0,block2_mlp_input/axial_bivector,1.5,3196,3192,0.9987484355444305,83.96887378718952,81.83673995979642,150.86112098629823,56.405157372512924,0.693295739348371,0.4323308270676692,0.08947637077337446,0.018866988357082445
971,500.0,block2_mlp_input/axial_bivector,3.0,3188,3184,0.998745294855709,84.33226141404982,82.42162316239984,151.41943368069101,56.893133017309815,0.6972361809045227,0.43498743718592964,0.08368528163003096,0.00783130032671368
971,500.0,block2_mlp_input/axial_bivector,6.0,3172,3168,0.9987389659520807,85.68555989251652,84.83662998804857,149.0145448691029,57.8189798664627,0.7215909090909091,0.45359848484848486,0.062439171437381515,-0.012106399466763082
971,500.0,block2_mlp_input/axial_bivector,12.0,3140,3136,0.9987261146496815,86.85426690564863,84.91330409522425,154.99696781079058,56.17714562745736,0.7133290816326531,0.4633290816326531,0.04693896146461716,0.022756214662999208
971,500.0,block2_mlp_input/axial_bivector,24.0,3076,3072,0.9986996098829649,86.37735325043333,85.48825018677852,152.87457708029018,56.79977625079596,0.7203776041666666,0.4563802083333333,0.05367218538321738,0.01080413567688139
971,500.0,block2_mlp_input/axial_bivector,48.0,2948,2944,0.9986431478968792,88.41711652006411,87.61974756876103,152.52375452793345,57.524093038304315,0.743546195652174,0.4796195652173913,0.023891490370264685,-0.005572196370886839
971,500.0,block2_mlp_input/axial_bivector,96.0,2692,2689,0.9988855869242199,88.87028949796911,88.06535604316352,154.26089633281563,56.30612046096262,0.72703607288955,0.4838229825213834,0.017883285495418007,0.018161143501914726
971,500.0,block2_mlp_input/point_numerator,0.75,3200,3190,0.996875,78.86814079085254,75.84975539577673,147.97335154432872,55.215510984239565,0.638871473354232,0.3843260188087774,0.1617435200455553,0.04156681710717356
971,500.0,block2_mlp_input/point_numerator,1.5,3196,3186,0.9968710888610763,80.773699922553,77.91449620836894,150.09207895358915,56.043687107808644,0.6641556811048337,0.39516635279347145,0.13722067751594028,0.026453879249956968
971,500.0,block2_mlp_input/point_numerator,3.0,3188,3178,0.9968632371392723,83.14282377790322,81.07149818901532,151.36033526841484,55.65811011344684,0.6790434235368156,0.4288860918816866,0.09934911467015489,0.03256701389869072
971,500.0,block2_mlp_input/point_numerator,6.0,3172,3162,0.9968474148802018,84.55532733248607,82.60996895885197,150.95221993482804,56.46740694010271,0.6976597090449083,0.43927893738140417,0.08020678693758006,0.016682799586067495
971,500.0,block2_mlp_input/point_numerator,12.0,3140,3130,0.9968152866242038,84.86541787467138,82.45749754419766,153.88044235981056,55.805905328603416,0.694888178913738,0.4440894568690096,0.07617822877848804,0.031388431237127604
971,500.0,block2_mlp_input/point_numerator,24.0,3076,3068,0.9973992197659298,85.4066320983151,84.29106588319792,151.47630064886718,56.64743978300605,0.7082790091264668,0.45273794002607565,0.06565006300622937,0.012858194240190508
971,500.0,block2_mlp_input/point_numerator,48.0,2948,2941,0.9976255088195387,87.85113023999557,87.30251862494889,152.22016062051952,57.69463717490984,0.7368242094525671,0.47908874532471946,0.031072966146560785,-0.008904314934243936
971,500.0,block2_mlp_input/point_numerator,96.0,2692,2686,0.9977711738484398,87.52048917431232,87.05451872016805,151.814213054773,57.36423870658604,0.7271034996276992,0.47170513775130307,0.036988789316050985,-0.0005025397496812338
971,500.0,block2_output/plane_normal,0.75,3200,3180,0.99375,79.92873960433275,75.51731812811846,147.53414879503293,55.13263852846733,0.650314465408805,0.3908805031446541,0.1472678633188821,0.04314191782294472
971,500.0,block2_output/plane_normal,1.5,3196,3176,0.9937421777221527,80.50638942517638,77.19955015168966,148.85596229175823,56.16814499299891,0.6612090680100756,0.3979848866498741,0.14080715811308614,0.023027717617999814
971,500.0,block2_output/plane_normal,3.0,3188,3168,0.9937264742785445,83.12238753688712,81.06617860990139,152.09210552363353,55.96975673425419,0.6849747474747475,0.4318181818181818,0.10021007469052207,0.027024836528991736
971,500.0,block2_output/plane_normal,6.0,3172,3152,0.9936948297604036,85.02011227861034,83.92029504656531,151.10275112662936,55.7720196870344,0.6973350253807107,0.4530456852791878,0.07043467643203642,0.030614427974903224
971,500.0,block2_output/plane_normal,12.0,3140,3120,0.9936305732484076,84.83520829689225,83.00716824695948,154.01802864224013,56.24434042718326,0.6993589743589743,0.4407051282051282,0.0774263498626327,0.02165773902247652
971,500.0,block2_output/plane_normal,24.0,3076,3057,0.9938231469440832,85.41182222869375,84.1744466888949,152.24763372385448,56.6026857255935,0.7072293097808309,0.44389924762839383,0.0674090619387247,0.01647359512162441
971,500.0,block2_output/plane_normal,48.0,2948,2931,0.9942333785617368,87.05418071630302,85.49871773362916,154.2540459110602,56.8805491416163,0.723984988058683,0.46025247355851245,0.044298106993843525,0.00858239572895826
971,500.0,block2_output/plane_normal,96.0,2692,2676,0.9940564635958395,87.83187670119447,86.7867096758935,151.3364288202795,57.64873525441924,0.7402840059790733,0.47159940209267565,0.03196075381182156,-0.006829228599691852
971,500.0,block2_output/ideal_bivector,0.75,3200,3180,0.99375,79.06727755511683,74.81761206485183,147.93985950855395,54.84529329739411,0.6364779874213836,0.389622641509434,0.1596833894722055,0.049023232140579805
971,500.0,block2_output/ideal_bivector,1.5,3196,3176,0.9937421777221527,79.73425627694284,76.8225630024843,148.60138673871066,55.91175097324395,0.654911838790932,0.38318639798488663,0.151625261054052,0.029180201497586194
971,500.0,block2_output/ideal_bivector,3.0,3188,3168,0.9937264742785445,82.41462048056482,80.61335449441128,151.03186440435692,55.768271412036896,0.6755050505050505,0.42234848484848486,0.11101932663323709,0.03209789553087149
971,500.0,block2_output/ideal_bivector,6.0,3172,3152,0.9936948297604036,84.2542243946242,82.55481196560066,151.13986794541654,55.75801087832489,0.6932106598984772,0.4387690355329949,0.08264081739216307,0.031480150445740124
971,500.0,block2_output/ideal_bivector,12.0,3140,3120,0.9936305732484076,84.26333432166707,81.68791565792384,153.69017507015045,55.97898348307518,0.6961538461538461,0.43301282051282053,0.08562834211225506,0.027217569046145643
971,500.0,block2_output/ideal_bivector,24.0,3076,3056,0.9934980494148244,85.18196983090705,83.78964201886652,153.54030459783547,56.49756279197383,0.7038612565445026,0.44502617801047123,0.07176694385786256,0.017316046073293737
971,500.0,block2_output/ideal_bivector,48.0,2948,2931,0.9942333785617368,86.65827724999373,85.75275468296043,153.70615241327113,57.01256456538539,0.719208461276015,0.46400545888775163,0.049829660548842615,0.006756632183319442
971,500.0,block2_output/ideal_bivector,96.0,2692,2675,0.9936849925705795,87.77728690776021,86.52009430703714,152.94259428066118,57.65850968980126,0.7409345794392523,0.46654205607476634,0.034522894494791935,-0.0070006029076564195
971,500.0,block2_output/axial_bivector,0.75,3200,3192,0.9975,82.79427070089976,80.97916771910914,150.47876127012495,56.21806483174418,0.681077694235589,0.41885964912280704,0.10519378498546232,0.024460284658379287
971,500.0,block2_output/axial_bivector,1.5,3196,3188,0.9974968710888611,84.30990744822863,82.70318951874751,150.893338997609,56.48644540072626,0.6985570890840652,0.4400878293601004,0.08409224105944749,0.016849203962264338
971,500.0,block2_output/axial_bivector,3.0,3188,3180,0.9974905897114178,84.92405036862326,83.23216294491586,151.44969292170572,56.99265573683857,0.7034591194968554,0.4418238993710692,0.07437919801675677,0.0053785867368954365
971,500.0,block2_output/axial_bivector,6.0,3172,3164,0.9974779319041615,86.04302246519275,85.13698727818954,149.2411190961149,57.87154739032633,0.7247155499367889,0.4595448798988622,0.057309191449727785,-0.013935550381213682
971,500.0,block2_output/axial_bivector,12.0,3140,3132,0.9974522292993631,87.17179848783599,85.87597605971459,154.77282291422185,56.498145449977244,0.7209450830140486,0.46551724137931033,0.04280096297690461,0.016150356197498942
971,500.0,block2_output/axial_bivector,24.0,3076,3068,0.9973992197659298,86.6963002232166,85.32214858862639,153.34564048162622,56.750258192841216,0.719361147327249,0.45827900912646674,0.04977076606356833,0.011991728535227154
971,500.0,block2_output/axial_bivector,48.0,2948,2940,0.9972862957937585,88.62486119303078,88.0921677279768,152.82137672140772,57.36467302548265,0.7380952380952381,0.48435374149659866,0.02052418718595195,-0.002423395972643338
971,500.0,block2_output/axial_bivector,96.0,2692,2685,0.9973997028231798,89.17261529384015,88.37365631090495,154.42591979278004,56.307524474188526,0.7288640595903165,0.49013035381750464,0.01363257696460693,0.01758651527906998
971,500.0,block2_output/point_numerator,0.75,3200,3190,0.996875,78.87024088362519,75.89082314090302,147.98245144665773,55.2150433023973,0.638871473354232,0.3843260188087774,0.1617116755779517,0.04157086978223378
971,500.0,block2_output/point_numerator,1.5,3196,3186,0.9968710888610763,80.7752235198453,77.92070343711521,150.0284912037641,56.0447354804831,0.6641556811048337,0.39516635279347145,0.13720161149063154,0.026430286642877242
971,500.0,block2_output/point_numerator,3.0,3188,3178,0.9968632371392723,83.14511017181287,81.04818727181657,151.346977839018,55.65906711397276,0.6790434235368156,0.4292007551919446,0.09931509466238134,0.032550764674073064
971,500.0,block2_output/point_numerator,6.0,3172,3162,0.9968474148802018,84.55698237535209,82.62277947764898,150.9250811537599,56.46718837865446,0.6976597090449083,0.439595192915876,0.0801815458323241,0.01667823179768239
971,500.0,block2_output/point_numerator,12.0,3140,3130,0.9968152866242038,84.86743407547895,82.46926068893977,153.861336017481,55.805663595494856,0.694888178913738,0.44376996805111824,0.07615121629483959,0.03139842131835884
971,500.0,block2_output/point_numerator,24.0,3076,3068,0.9973992197659298,85.4077454484876,84.26015193517595,151.45410654733823,56.64732475489607,0.7082790091264668,0.45273794002607565,0.06563384977616263,0.012857375666434648
971,500.0,block2_output/point_numerator,48.0,2948,2941,0.9976255088195387,87.85160298813511,87.2865500681813,152.21938136165824,57.694745602082534,0.7368242094525671,0.47908874532471946,0.031067191277008216,-0.008911998701942085
971,500.0,block2_output/point_numerator,96.0,2692,2686,0.9977711738484398,87.52121770539563,87.04561562367287,151.81954672443115,57.36497574951207,0.7271034996276992,0.47244973938942664,0.03698147255903953,-0.0005215836974495056
971,500.0,centroid_7A,0.75,3200,3188,0.99625,75.06951164239231,71.04467838011428,144.67686698088363,54.67739543533954,0.6053952321204517,0.3372020075282309,0.21855445489108313,0.05546706409976218
971,500.0,centroid_7A,1.5,3196,3184,0.9962453066332916,76.86846761161655,72.8589431017616,146.8197351212539,55.2841672608685,0.6243718592964824,0.3542713567839196,0.193860932116453,0.04219334878903503
971,500.0,centroid_7A,3.0,3188,3176,0.9962358845671268,79.40683479397218,76.51003042655107,148.24964641826875,55.45539589520025,0.639168765743073,0.383816120906801,0.1566309244914806,0.03992694458249146
971,500.0,centroid_7A,6.0,3172,3160,0.9962168978562421,81.78357297084341,78.44591760334394,150.28769735972136,55.804890570717966,0.6664556962025316,0.4050632911392405,0.12273109223249587,0.03216195259678844
971,500.0,centroid_7A,12.0,3140,3128,0.9961783439490446,82.2856729466579,80.16977525471032,152.000245933434,55.62820530177569,0.6668797953964194,0.4264705882352941,0.11364347388490953,0.03646155982872249
971,500.0,centroid_7A,24.0,3076,3065,0.9964239271781534,84.80597179928085,83.57122205234981,151.3492729644899,56.631241882705396,0.7014681892332789,0.44306688417618273,0.07707580100638968,0.014067236738034835
971,500.0,centroid_7A,48.0,2948,2938,0.9966078697421981,86.70609447217991,85.49728063871368,151.80152232674618,57.33648910271234,0.7249829816201497,0.46698434309053777,0.04829945325279889,-0.001291036466288959
971,500.0,centroid_7A,96.0,2692,2683,0.9966567607726597,87.67350364887633,88.02287669163522,152.38805997039796,56.742475807932436,0.7193440178904211,0.4856503913529631,0.03446751634562214,0.010181667750785418
971,500.0,centroid_support,0.75,3200,3196,0.99875,49.1769603512182,39.56553418392382,119.83176571284054,42.16430079184514,0.29943679599499373,0.13266583229036297,0.5751252752551429,0.32208409291164264
971,500.0,centroid_support,1.5,3196,3192,0.9987484355444305,51.218184721216694,41.00312835207157,125.15691604730146,42.638764377285646,0.3273809523809524,0.1525689223057644,0.5438959180962224,0.31196604649528614
971,500.0,centroid_support,3.0,3188,3184,0.998745294855709,53.49309763263633,42.89984777170956,131.74079146617427,43.06496729228475,0.3385678391959799,0.1771356783919598,0.513433547307043,0.30428117431344115
971,500.0,centroid_support,6.0,3172,3168,0.9987389659520807,56.80480091567399,45.60107048770243,136.60083493597148,44.05007149853222,0.3740530303030303,0.20928030303030304,0.465657297090696,0.28172076639998017
971,500.0,centroid_support,12.0,3140,3136,0.9987261146496815,58.21785525226321,47.44165449036906,138.30713023434424,44.69440641884694,0.3903061224489796,0.22002551020408162,0.44658208994197945,0.268499572665223
971,500.0,centroid_support,24.0,3076,3072,0.9986996098829649,59.309011157449426,49.513667415401684,136.50353702509793,46.56468884316646,0.4098307291666667,0.220703125,0.43469549197059165,0.22816630867308
971,500.0,centroid_support,48.0,2948,2945,0.9989823609226595,65.45878432415716,57.4180481152548,142.32626698291227,48.80467125057485,0.4797962648556876,0.26859083191850597,0.3496680848654249,0.1805425480945863
971,500.0,centroid_support,96.0,2692,2689,0.9988855869242199,71.03821770924041,65.57249108335921,144.96420601400115,52.03171054423959,0.5451840833023429,0.3153588694682038,0.2717547602784388,0.11103153903774998
971,500.0,shape_axis_7A,0.75,3200,1204,0.37625,74.24296200444546,62.577937763648706,161.71356990887958,43.9591690730783,0.5191029900332226,0.36046511627906974,0.22067292080388934,0.28374731082994137
971,500.0,shape_axis_7A,1.5,3196,1199,0.37515644555694616,77.06997918276075,68.09627380383448,160.6073367045343,44.88189982037605,0.5471226021684737,0.37531276063386154,0.18259396991435103,0.26570904661029643
971,500.0,shape_axis_7A,3.0,3188,1192,0.3739021329987453,78.91656654822373,71.10148665840543,159.13238266751654,47.616085146665206,0.5780201342281879,0.4001677852348993,0.15637510924377337,0.20513440293351068
971,500.0,shape_axis_7A,6.0,3172,1169,0.36853720050441363,76.70453302744394,70.12278722650454,156.59119371845847,48.27830716255199,0.5603079555175363,0.3772455089820359,0.18790104803999252,0.1884781161332013
971,500.0,shape_axis_7A,12.0,3140,1174,0.3738853503184713,78.92378321388006,73.39037020886525,154.68833219861506,51.414614267060216,0.6090289608177172,0.393526405451448,0.15840775476530006,0.1233035454813487
971,500.0,shape_axis_7A,24.0,3076,1150,0.37386215864759426,78.05816179542487,72.92095747380367,153.06569246025066,51.831553474340254,0.6017391304347826,0.38521739130434784,0.1728983997660214,0.11479384318544263
971,500.0,shape_axis_7A,48.0,2948,1087,0.3687245590230665,79.78096726658757,77.8766202030802,151.81368327387972,54.10152213299736,0.6467341306347746,0.39098436062557496,0.14612027172554512,0.06910415419011659
971,500.0,shape_axis_7A,96.0,2692,970,0.3603268945022288,79.61581935235765,79.13953840972748,151.13463200465145,55.04674899627164,0.6402061855670103,0.4020618556701031,0.1495100339682193,0.0514853465693206
1000,510.0,block1/ideal_bivector,0.75,3200,3188,0.99625,74.3023413204354,69.49940934817792,148.17085371728595,53.5030393287924,0.5903387703889585,0.3368883312421581,0.22933923797185374,0.08223428422073674
1000,510.0,block1/ideal_bivector,1.5,3196,3184,0.9962453066332916,75.61588821342167,73.11786913937439,146.3490040313589,53.60258504551917,0.605213567839196,0.36055276381909546,0.20482761101817643,0.0782794076871353
1000,510.0,block1/ideal_bivector,3.0,3188,3176,0.9962358845671268,76.65727968054136,74.43077197641458,148.5839027701513,53.65111641760164,0.6152392947103275,0.37248110831234255,0.1907620661340387,0.07812394266855283
1000,510.0,block1/ideal_bivector,6.0,3172,3160,0.9962168978562421,78.50181321434299,75.58541098970845,149.826287864068,54.453437519695534,0.6322784810126583,0.38639240506329114,0.16605899622389425,0.06040678000146992
1000,510.0,block1/ideal_bivector,12.0,3140,3128,0.9961783439490446,78.80537526918872,77.33715426143439,148.37268802072285,54.05426698286822,0.6339514066496164,0.40025575447570333,0.15756599350505887,0.06997483056093647
1000,510.0,block1/ideal_bivector,24.0,3076,3065,0.9964239271781534,82.18759083282097,81.71996587127789,149.0260530495969,54.76329862366937,0.66721044045677,0.433605220228385,0.10852323935376922,0.05420399123591293
1000,510.0,block1/ideal_bivector,48.0,2948,2937,0.996268656716418,82.9402839986221,80.98344728555738,152.37044935970692,54.55334325267524,0.6704119850187266,0.4351378958120531,0.10025317254174158,0.05613340568962471
1000,510.0,block1/ideal_bivector,96.0,2692,2682,0.9962852897473997,84.60935992507048,83.54031816686052,150.75254434021255,55.31134447220134,0.6882923191648024,0.4507829977628635,0.07471946737644256,0.04032054557512589
1000,510.0,block1/axial_bivector,0.75,3200,3194,0.998125,78.68305780857523,75.15943275424658,147.95004022909185,55.30529833459584,0.6333750782717595,0.3797745773324984,0.16682003374897836,0.04134316286824567
1000,510.0,block1/axial_bivector,1.5,3196,3190,0.9981226533166458,80.54335293246864,78.17892757918207,148.2331987807426,56.200381089982024,0.6652037617554859,0.39717868338557993,0.13934288161646918,0.022482958160525562
1000,510.0,block1/axial_bivector,3.0,3188,3182,0.9981179422835633,81.39817827791069,79.3584566490878,149.53146046902353,56.17016192169717,0.6753614079195475,0.4110622250157134,0.12467312265445057,0.022351965330469032
1000,510.0,block1/axial_bivector,6.0,3172,3166,0.998108448928121,83.28410685694821,81.63805837170231,150.81432562185654,56.73019664743909,0.6797220467466835,0.4295641187618446,0.1009663723734505,0.011085612497988409
1000,510.0,block1/axial_bivector,12.0,3140,3134,0.9980891719745223,83.77674949693306,81.96718373703817,150.678509209237,55.98869473380342,0.6850670070197831,0.4310784939374601,0.09159088694763866,0.027241989380948173
1000,510.0,block1/axial_bivector,24.0,3076,3070,0.9980494148244473,83.32834417315239,81.18076044470482,149.44778425793584,56.29171597825561,0.6899022801302932,0.4231270358306189,0.09683584290740618,0.01958475542072205
1000,510.0,block1/axial_bivector,48.0,2948,2944,0.9986431478968792,85.71883073795652,83.86485803181736,152.45825502510226,56.99838661728073,0.7150135869565217,0.44802989130434784,0.0641828261444743,0.007016499634559214
1000,510.0,block1/axial_bivector,96.0,2692,2688,0.9985141158989599,86.6365168699766,86.17711691008057,150.74536204716176,56.90710230200781,0.7172619047619048,0.46726190476190477,0.048098241452665114,0.010195944410393022
1000,510.0,block1/point_numerator,0.75,3200,3186,0.995625,74.04515691875866,69.52271903015763,148.5412989608064,53.366013308751356,0.5869428750784683,0.33364720652856245,0.2329539112739801,0.08495641895763846
1000,510.0,block1/point_numerator,1.5,3196,3182,0.9956195244055068,75.29899225112408,72.4930531796858,146.06941271921878,53.45071765612208,0.6030798240100566,0.3623507228158391,0.20912926710405372,0.08112301326247007
1000,510.0,block1/point_numerator,3.0,3188,3174,0.9956085319949812,76.35861716233875,73.7853451628522,149.48458809536857,53.541645422470886,0.6149968494013862,0.3676748582230624,0.19502466318600872,0.08098180307584263
1000,510.0,block1/point_numerator,6.0,3172,3158,0.9955863808322825,78.25874550643243,75.1596173043915,149.6286160996078,54.33601903774332,0.6307789740341989,0.3891703609879671,0.16934614990647254,0.06288697140984588
1000,510.0,block1/point_numerator,12.0,3140,3126,0.9955414012738854,78.56722262384886,76.75848383427518,148.28812067917315,53.94963886475309,0.6330774152271273,0.39667306461932184,0.1608498772308679,0.07163898152070937
1000,510.0,block1/point_numerator,24.0,3076,3063,0.9957737321196359,82.01161925153365,81.91390016686373,149.25858338586383,54.67735207944559,0.6666666666666666,0.43127652628142343,0.11076294641031191,0.05602505723961078
1000,510.0,block1/point_numerator,48.0,2948,2935,0.9955902306648575,82.76901848629363,80.66918670305132,152.02760594637044,54.43866311375965,0.6650766609880749,0.43611584327086883,0.10258288933979734,0.05838256230388375
1000,510.0,block1/point_numerator,96.0,2692,2680,0.9955423476968797,84.50474345792954,83.5972018097256,150.56431780810126,55.277908428268525,0.689179104477612,0.4496268656716418,0.07612737276592078,0.04132425678053038
1000,510.0,block2_mlp_input/ideal_bivector,0.75,3200,3186,0.995625,74.20373244001195,69.71726566306904,147.87808419914765,53.46457195799815,0.5900816070307596,0.33584431889516636,0.2306901417224377,0.08302461122971928
1000,510.0,block2_mlp_input/ideal_bivector,1.5,3196,3182,0.9956195244055068,75.51036571577984,72.92957568590191,146.1049018926259,53.60734645277666,0.6046511627906976,0.3623507228158391,0.20637676125638932,0.07828522503700232
1000,510.0,block2_mlp_input/ideal_bivector,3.0,3188,3174,0.9956085319949812,76.5572382557036,74.20903669724635,149.22428744461047,53.630632659318074,0.6124763705103969,0.3724007561436673,0.19235871264814172,0.07828916410745064
1000,510.0,block2_mlp_input/ideal_bivector,6.0,3172,3158,0.9955863808322825,78.42587868566298,75.8513262841428,150.18606601238693,54.416280112167904,0.6333122229259025,0.38727042431918934,0.16719912598572215,0.061203268149240576
1000,510.0,block2_mlp_input/ideal_bivector,12.0,3140,3126,0.9955414012738854,78.8266815164048,77.31419532623678,148.87498038810912,54.04734156885809,0.6353166986564299,0.40243122200895715,0.15720681532255118,0.07003533150597883
1000,510.0,block2_mlp_input/ideal_bivector,24.0,3076,3063,0.9957737321196359,82.17104886565679,81.51751312778595,149.1164709952676,54.72509182219654,0.6663401893568397,0.4335618674502122,0.10898138400213381,0.054900654260453534
1000,510.0,block2_mlp_input/ideal_bivector,48.0,2948,2935,0.9955902306648575,82.9710376525989,81.01730199455237,152.13450673640756,54.55881096159175,0.6718909710391823,0.4354344122657581,0.09985445602703977,0.056040978562702626
1000,510.0,block2_mlp_input/ideal_bivector,96.0,2692,2680,0.9955423476968797,84.6038286454839,83.70349314322497,150.48143379028292,55.36129903649982,0.6884328358208955,0.4496268656716418,0.0748119659199267,0.039359406370240976
1000,510.0,block2_mlp_input/axial_bivector,0.75,3200,3192,0.9975,78.44038175391691,75.1630563132447,147.97735097453125,55.239245782016255,0.6290726817042607,0.3793859649122807,0.1699769496784127,0.04297401836945853
1000,510.0,block2_mlp_input/axial_bivector,1.5,3196,3188,0.9974968710888611,80.4011460763735,77.81436227428361,147.9422825223682,56.11627705468573,0.6621706398996235,0.39680050188205773,0.14134499045195034,0.0246728837928875
1000,510.0,block2_mlp_input/axial_bivector,3.0,3188,3180,0.9974905897114178,81.19651267432198,79.06230378104533,148.57632089355735,56.074022463965946,0.6710691823899371,0.409748427672956,0.12770222163166917,0.024500192032596416
1000,510.0,block2_mlp_input/axial_bivector,6.0,3172,3164,0.9974779319041615,83.07365774058631,81.39554863313302,150.8493223709998,56.66165806160405,0.6741466498103666,0.42667509481668775,0.10390233827835027,0.012951429508127348
1000,510.0,block2_mlp_input/axial_bivector,12.0,3140,3132,0.9974522292993631,83.58642155693134,81.73768453680513,150.59274288659074,55.87190386102108,0.6839080459770115,0.42911877394636017,0.09397640195717992,0.029706734389355033
1000,510.0,block2_mlp_input/axial_bivector,24.0,3076,3068,0.9973992197659298,83.05692618454172,80.80514675046065,150.00038100591127,56.184641749363166,0.6883963494132985,0.41883963494132986,0.10065229515821483,0.021684099926518454
1000,510.0,block2_mlp_input/axial_bivector,48.0,2948,2943,0.998303934871099,85.4837885697932,83.68320680538429,152.72841929810843,56.96206198996706,0.7125382262996942,0.44308528712198436,0.0674460056376574,0.007939489326129043
1000,510.0,block2_mlp_input/axial_bivector,96.0,2692,2687,0.9981426448736999,86.48489304777132,86.10523497853755,151.37784911394792,56.787082225318976,0.7138072199478973,0.46631931522143655,0.04987006738584587,0.012202835873194283
1000,510.0,block2_mlp_input/point_numerator,0.75,3200,3196,0.99875,73.92074213139824,69.2139342960245,145.18517924852256,53.49686347724081,0.5785356695869838,0.3376095118898623,0.23414113497462605,0.080729836734227
1000,510.0,block2_mlp_input/point_numerator,1.5,3196,3192,0.9987484355444305,75.81851328859561,71.82910441806123,146.5777412717328,54.0736323048045,0.6077694235588973,0.3668546365914787,0.2045192588970399,0.06854914274964895
1000,510.0,block2_mlp_input/point_numerator,3.0,3188,3184,0.998745294855709,76.91024596996544,73.83624670112353,146.825657126073,54.396989932828056,0.6177763819095478,0.3696608040201005,0.18961374936632758,0.06069020733453387
1000,510.0,block2_mlp_input/point_numerator,6.0,3172,3168,0.9987389659520807,79.22445337066603,75.98088716162695,148.69120600345147,54.67391062810383,0.6433080808080808,0.3970959595959596,0.15506165464562763,0.05464848299959894
1000,510.0,block2_mlp_input/point_numerator,12.0,3140,3136,0.9987261146496815,79.19339965234279,76.97122864843804,148.71869542145396,54.48174581838778,0.6409438775510204,0.3903061224489796,0.15432516845031552,0.05864977270508938
1000,510.0,block2_mlp_input/point_numerator,24.0,3076,3073,0.9990247074122237,82.36718233574932,82.35726828529089,151.57717340318794,55.27401686968519,0.6690530426293524,0.4334526521314676,0.10728468696888947,0.044589435149836834
1000,510.0,block2_mlp_input/point_numerator,48.0,2948,2945,0.9989823609226595,82.86954415780211,80.57308064554574,152.03979012399915,55.35390559969512,0.6689303904923599,0.42818336162988113,0.10352009215572269,0.040545193324906456
1000,510.0,block2_mlp_input/point_numerator,96.0,2692,2689,0.9988855869242199,84.43254449399298,85.12100973353186,150.60881761050973,56.387401742484435,0.6894756415024172,0.4555596876162142,0.07864581463981843,0.019643187856462734
1000,510.0,block2_output/plane_normal,0.75,3200,3194,0.998125,75.48705595995239,71.3705239774028,147.45657761990262,53.890100283999196,0.6039448966812774,0.34502191609267374,0.2120929062403711,0.0722089611649976
1000,510.0,block2_output/plane_normal,1.5,3196,3190,0.9981226533166458,76.87853215505586,74.90965301264507,147.07415224734072,54.02229186818011,0.6163009404388715,0.3758620689655172,0.18720074260854777,0.06917669131756327
1000,510.0,block2_output/plane_normal,3.0,3188,3182,0.9981179422835633,77.78489247185419,76.11196747272864,148.0700363908379,53.876463707768465,0.6241357636706474,0.38277812696417346,0.17417353833976343,0.07344233254800542
1000,510.0,block2_output/plane_normal,6.0,3172,3166,0.998108448928121,79.59503432018515,77.88008961094674,150.46137568539785,54.759550755319374,0.640555906506633,0.3982943777637397,0.1503844163428431,0.053490024739733445
1000,510.0,block2_output/plane_normal,12.0,3140,3134,0.9980891719745223,79.64097385140384,78.58046765369136,149.34818799083192,54.21190475910689,0.6403956604977664,0.4071474154435227,0.14660052648495123,0.0667121623372706
1000,510.0,block2_output/plane_normal,24.0,3076,3070,0.9980494148244473,82.77327145744823,82.65226824892801,150.3271744777513,55.10140783409488,0.6749185667752443,0.44332247557003257,0.10001435864700288,0.047066129837821664
1000,510.0,block2_output/plane_normal,48.0,2948,2942,0.9979647218453188,83.46232422094995,81.78008565796512,152.74223612321813,54.91841486883617,0.6787899388171312,0.43677770224337187,0.09329237239670107,0.049872078570857965
1000,510.0,block2_output/plane_normal,96.0,2692,2686,0.9977711738484398,85.00274198623787,84.99001140283683,151.33867832118088,55.398572699327396,0.6872673119880863,0.4564408041697692,0.06963630127419208,0.03877495450668296
1000,510.0,block2_output/ideal_bivector,0.75,3200,3188,0.99625,74.13192832080318,69.45412684725434,147.85194823328393,53.42543109050675,0.5900250941028858,0.3331242158092848,0.2316668960556721,0.0837545395592416
1000,510.0,block2_output/ideal_bivector,1.5,3196,3184,0.9962453066332916,75.43373400469304,72.90472749394229,146.09346407911826,53.61088721079958,0.6033291457286433,0.36023869346733667,0.20750121810812744,0.07823914692978466
1000,510.0,block2_output/ideal_bivector,3.0,3188,3176,0.9962358845671268,76.49231153293798,74.08595096193278,149.24791801080622,53.63172416769887,0.6136649874055415,0.371536523929471,0.19334965850530167,0.07829938648864684
1000,510.0,block2_output/ideal_bivector,6.0,3172,3160,0.9962168978562421,78.33757246791863,75.7350334769568,150.45840885916374,54.37040603877127,0.6338607594936709,0.3876582278481013,0.16850508478575693,0.06219784961063225
