source,temperature_K,field,channel,pairs,valid_pairs,coverage,mean_angle_deg,median_angle_deg,p95_angle_deg,mean_axis_angle_deg,jump60_fraction,flip90_fraction,p1,p2
913,400.0,block2_mlp_input/point_numerator,7,3200,3192,0.9975,65.10136838013483,58.772367385916596,137.25266757535152,51.028705107925894,0.48715538847117795,0.24436090225563908,0.36203576309902663,0.1323166471844869
913,400.0,block2_output/plane_normal,0,3200,3194,0.998125,80.0601969235041,77.15522243017398,147.03463890690824,56.25350015250307,0.6571696931747025,0.3948027551659361,0.1465082345964538,0.02211472338616662
913,400.0,block2_output/plane_normal,1,3200,3178,0.993125,74.47814354497638,70.72787854265859,146.06279675364317,54.27825611151308,0.5947136563876652,0.3332284455632473,0.22676601590377174,0.06451298211218216
913,400.0,block2_output/plane_normal,2,3200,3182,0.994375,75.34298086167898,71.63175403463346,146.47770584878066,54.6135355113607,0.6074795725958516,0.33752357008170963,0.21531109019571107,0.056229738044906025
913,400.0,block2_output/plane_normal,3,3200,3184,0.995,77.56660744391627,73.54373799937972,147.14570674195946,55.51114235563644,0.6312814070351759,0.3599246231155779,0.18434919722626295,0.036288501804046
913,400.0,block2_output/plane_normal,4,3200,3182,0.994375,75.79915731491324,71.61685891945717,147.3602140535696,54.927499763175014,0.6131363922061597,0.34726587052168445,0.20937453177722856,0.04933097127588045
913,400.0,block2_output/plane_normal,5,3200,3190,0.996875,75.04148800640569,71.30360214148115,146.2744597867816,54.580854667821264,0.606269592476489,0.335423197492163,0.21982868833579688,0.05778472083213664
913,400.0,block2_output/plane_normal,6,3200,3186,0.995625,77.1673933314011,72.70210170479676,146.45525366880523,55.369722888395756,0.6264908976773383,0.35844318895166355,0.18991694047945892,0.0387567330450356
913,400.0,block2_output/plane_normal,7,3200,3170,0.990625,75.85082193044424,71.67351780600875,144.58788243101404,55.064021663064906,0.6151419558359621,0.3463722397476341,0.20843945476155074,0.04588856322524278
913,400.0,block2_output/ideal_bivector,0,3200,3176,0.9925,77.3676653621192,73.48202363743675,147.5262339546939,55.4157676309504,0.6328715365239295,0.35642317380352645,0.1870895133769877,0.038747134833351
913,400.0,block2_output/ideal_bivector,1,3200,3184,0.995,76.64341007896817,72.29845699107159,146.12240800179447,55.281306284443666,0.6184045226130653,0.3492462311557789,0.19719689720639708,0.041628196243167104
913,400.0,block2_output/ideal_bivector,2,3200,3176,0.9925,77.00746936310797,73.15132267341353,146.99358737780597,55.287793943438636,0.6278337531486146,0.35516372795969775,0.19216377117470354,0.04095126343159496
913,400.0,block2_output/ideal_bivector,3,3200,3178,0.993125,75.50646446917169,71.89670689398397,143.1491491715331,54.9735238266275,0.6085588420390182,0.35588420390182507,0.2099826030458972,0.04919263588342128
913,400.0,block2_output/ideal_bivector,4,3200,3176,0.9925,75.12440407635438,71.23828413493453,145.80382405833012,54.91664059882163,0.6095717884130982,0.33532745591939545,0.218593592108947,0.05019789622669594
913,400.0,block2_output/ideal_bivector,5,3200,3180,0.99375,76.93799086824113,72.9443192276982,147.64405091972188,55.302845952587404,0.6238993710691824,0.3534591194968553,0.19302657008480886,0.04049228399497324
913,400.0,block2_output/ideal_bivector,6,3200,3188,0.99625,71.21382559701841,67.02856021827554,141.24267906959676,53.88976631747193,0.5664993726474279,0.2961104140526976,0.27563139197232955,0.06917867557575207
913,400.0,block2_output/ideal_bivector,7,3200,3184,0.995,76.04867772919381,71.91025637771374,148.1516787022963,55.049626679513,0.6140075376884422,0.35081658291457285,0.20586687717327637,0.04707432357451599
913,400.0,block2_output/axial_bivector,0,3200,3188,0.99625,74.4740869785457,71.13460504076971,144.625190679615,54.84242132850238,0.6000627352572145,0.3372020075282309,0.22717369821642183,0.053882588387690285
913,400.0,block2_output/axial_bivector,1,3200,3186,0.995625,79.86038886210436,77.45913510114715,146.47496090470452,56.40289469845383,0.6603892027620841,0.38386691776522286,0.14923497241517947,0.019028274536465238
913,400.0,block2_output/axial_bivector,2,3200,3182,0.994375,74.58694041313872,70.43050345274264,144.8509806255644,54.463460080353485,0.595223130106851,0.34255185417976114,0.22533730142076866,0.05998208073116535
913,400.0,block2_output/axial_bivector,3,3200,3186,0.995625,80.18583772581792,77.57299711912192,146.0780285011291,56.55262571209694,0.660075329566855,0.39045825486503455,0.14466317436451914,0.01609583623800503
913,400.0,block2_output/axial_bivector,4,3200,3176,0.9925,74.30064582629535,70.48263355061448,145.3426779198217,54.60374795148484,0.5947732997481109,0.34005037783375314,0.22875339063665653,0.05939044435405223
913,400.0,block2_output/axial_bivector,5,3200,3188,0.99625,77.7281991296889,74.8173147436051,144.30407195549603,56.06773615648308,0.6254705144291092,0.3748431618569636,0.18115060497363208,0.025509682914372486
913,400.0,block2_output/axial_bivector,6,3200,3194,0.998125,79.74984655712939,77.23586549035677,146.83646668619835,56.729650804165644,0.6487163431433939,0.39355040701314964,0.15128339919817674,0.012088194868092815
913,400.0,block2_output/axial_bivector,7,3200,3182,0.994375,75.04767384469659,71.61094544977894,145.374539432873,55.05978771692516,0.6068510370835952,0.3444374607165305,0.21894051759376618,0.04816195888938256
913,400.0,block2_output/point_numerator,0,3200,3194,0.998125,66.56201445913923,60.01151164701294,138.41725412052463,51.98885330793712,0.5,0.2636192861615529,0.34315882893271715,0.11143984730978414
913,400.0,block2_output/point_numerator,1,3200,3190,0.996875,70.88935445143086,66.39043030351812,143.23325269192333,53.13821010816252,0.554858934169279,0.3090909090909091,0.27733461135128745,0.09040819482143779
913,400.0,block2_output/point_numerator,2,3200,3184,0.995,70.14162834466421,65.94562861757355,143.340540799966,52.992745735219884,0.5552763819095478,0.2971105527638191,0.28776459362633544,0.09117724479201304
913,400.0,block2_output/point_numerator,3,3200,3184,0.995,72.82233921463694,67.76950743736437,143.03842856799525,53.94546275392065,0.5741206030150754,0.3203517587939699,0.25044645782136055,0.07043071318294146
913,400.0,block2_output/point_numerator,4,3200,3180,0.99375,67.07258263040444,61.69275965707952,138.02745799196137,51.79765146809614,0.5132075471698113,0.269811320754717,0.3323566231586973,0.11531180541304543
913,400.0,block2_output/point_numerator,5,3200,3189,0.9965625,63.81335310044324,57.051875031988736,137.034062035275,50.072376550476015,0.47256193164001253,0.24114142364377547,0.3783438002046769,0.1538169683096601
913,400.0,block2_output/point_numerator,6,3200,3180,0.99375,68.70419227776416,62.826694961691615,140.3690071022988,52.10238141401401,0.5305031446540881,0.2779874213836478,0.3095321565667228,0.10886587934309598
913,400.0,block2_output/point_numerator,7,3200,3192,0.9975,65.09777564578928,58.90574758381445,137.25592776169967,51.02813085339103,0.48652882205513787,0.24436090225563908,0.3620873855567601,0.1323151228759785
938,450.0,block1/plane_normal,0,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,1,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,2,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,3,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,4,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,5,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,6,3200,0,0.0,,,,,,,,
938,450.0,block1/plane_normal,7,3200,0,0.0,,,,,,,,
938,450.0,block1/ideal_bivector,0,3200,3186,0.995625,76.313626885411,72.49871032394773,146.19053039499963,54.80370827034933,0.6180163214061519,0.36126804770872567,0.19926325561846842,0.052939062688631106
938,450.0,block1/ideal_bivector,1,3200,3184,0.995,76.49130700917713,72.33239679966621,145.95535386801714,54.701346227592396,0.6165201005025126,0.3614949748743719,0.19653237167775012,0.053985741032513995
938,450.0,block1/ideal_bivector,2,3200,3186,0.995625,76.22726864519544,72.46145376326122,145.60345737385404,54.76536741589742,0.6164469554300063,0.3606403013182674,0.200591983750798,0.053601644377378015
938,450.0,block1/ideal_bivector,3,3200,3192,0.9975,83.64554908892693,82.40746643212339,150.42982281949415,56.66428146768818,0.6917293233082706,0.43139097744360905,0.09259533645105963,0.012292496549046314
938,450.0,block1/ideal_bivector,4,3200,3184,0.995,75.83241709044061,71.8434160347158,146.0215819102789,54.6599371488291,0.6114949748743719,0.35678391959798994,0.20657305349700428,0.05624543674273789
938,450.0,block1/ideal_bivector,5,3200,3182,0.994375,75.73757007587693,71.6298335208038,145.98985304231314,54.53764796793804,0.6096794468887492,0.35512256442489,0.20786717020799936,0.05803265583576632
938,450.0,block1/ideal_bivector,6,3200,3185,0.9953125,75.46738733094908,71.90777057850576,146.2889741223466,54.37850911278082,0.6059654631083202,0.3475667189952904,0.21222273326536398,0.06095571136947296
938,450.0,block1/ideal_bivector,7,3200,3184,0.995,75.59837227549697,71.44253267984064,145.55343565295212,54.60785473663341,0.6077261306532663,0.3539572864321608,0.21010202236996794,0.05781097963427047
938,450.0,block1/axial_bivector,0,3200,3194,0.998125,64.727827448217,57.37396818928684,140.65219101161384,49.76941735251433,0.47213525360050096,0.24546023794614902,0.36574815091675883,0.15951847427749363
938,450.0,block1/axial_bivector,1,3200,3194,0.998125,84.52805441513497,82.98774916955436,151.1092651428828,56.78489686315586,0.697871008140263,0.4376956793988729,0.08061893468027229,0.010661033057342062
938,450.0,block1/axial_bivector,2,3200,3192,0.9975,65.38279183246554,57.90548169658092,141.40180247031728,49.958246200383876,0.4808897243107769,0.2518796992481203,0.35640471321350725,0.15492158857110733
938,450.0,block1/axial_bivector,3,3200,3188,0.99625,84.50876113073998,82.75021697357433,150.17743803598069,56.79941443954473,0.6991844416562107,0.4385194479297365,0.08043236475249081,0.009765043257005475
938,450.0,block1/axial_bivector,4,3200,3184,0.995,67.96050411488338,61.65988580699112,140.48769578660642,51.453815041569236,0.5157035175879398,0.2776381909547739,0.3187701816851342,0.12288692705344435
938,450.0,block1/axial_bivector,5,3200,3194,0.998125,71.73230744459069,66.55815424911728,143.69691839438627,53.36358925373221,0.5626174076393238,0.30432060112711334,0.26725647550075077,0.08378122565217991
938,450.0,block1/axial_bivector,6,3200,3190,0.996875,79.01572252274059,75.50273990583241,147.98879518538112,55.81160982577614,0.6467084639498433,0.3811912225705329,0.16106161818490644,0.030675010722523426
938,450.0,block1/axial_bivector,7,3200,3192,0.9975,67.25287709195534,60.36376793122014,142.4154643115147,50.74535576459166,0.5028195488721805,0.2691102756892231,0.32985004756726877,0.1381059326930776
938,450.0,block1/point_numerator,0,3200,3184,0.995,69.740955233003,63.95192277926029,142.52701367386499,52.408763745654014,0.5339195979899497,0.2933417085427136,0.2945757590683625,0.10240811364020132
938,450.0,block1/point_numerator,1,3200,3188,0.99625,78.36850197194155,74.98483734384095,146.91028997787174,55.13426486239298,0.6348808030112923,0.37578419071518193,0.16882531657479602,0.04449309553374178
938,450.0,block1/point_numerator,2,3200,3184,0.995,83.0819127472474,81.08753877416174,149.32186735427828,56.94252211878831,0.6903266331658291,0.4221105527638191,0.10275639272923619,0.007159512564223843
938,450.0,block1/point_numerator,3,3200,3182,0.994375,75.00615570998491,71.20629965069415,145.20492780466617,54.48115121762079,0.600879949717159,0.34538026398491517,0.21894725533457127,0.06093042031516947
938,450.0,block1/point_numerator,4,3200,3186,0.995625,74.45393847564709,70.3707813800064,144.73210832598716,54.26826205772531,0.5954174513496547,0.34055241682360327,0.22732889499300477,0.06547886358135872
938,450.0,block1/point_numerator,5,3200,3194,0.998125,59.24870283072741,51.556062905999596,134.9690145151582,47.41856435310737,0.41828428303068255,0.20569818409517845,0.44037771626384853,0.20810755440727646
938,450.0,block1/point_numerator,6,3200,3186,0.995625,78.49391864836755,75.01089714150841,146.68542544548768,55.15790637288634,0.6349654739485248,0.38010043942247335,0.1670031842805662,0.044650741475361036
938,450.0,block1/point_numerator,7,3200,3184,0.995,63.02952835408998,55.22141242008244,139.65135930440408,49.22292625195867,0.4585427135678392,0.23209798994974876,0.38922723185004987,0.17225797448203314
938,450.0,block2_mlp_input/plane_normal,0,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,1,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,2,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,3,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,4,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,5,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,6,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/plane_normal,7,3200,0,0.0,,,,,,,,
938,450.0,block2_mlp_input/ideal_bivector,0,3200,3188,0.99625,77.02525615554843,73.58516952711207,146.2980423066432,55.109219106165185,0.6286072772898369,0.3691969887076537,0.18872579749984383,0.04613315951684426
938,450.0,block2_mlp_input/ideal_bivector,1,3200,3188,0.99625,77.694809866962,74.20036399437066,146.3325625761216,54.945024559563635,0.6298619824341279,0.3720200752823087,0.17859211854411858,0.048931477699342044
938,450.0,block2_mlp_input/ideal_bivector,2,3200,3190,0.996875,76.56813618190637,72.39347016859621,145.58643625119296,54.93467045344798,0.6235109717868339,0.3605015673981191,0.19547775636658812,0.050224119475061405
938,450.0,block2_mlp_input/ideal_bivector,3,3200,3184,0.995,81.29052708404306,78.3327359731292,149.75338958206794,55.97794595465331,0.6620603015075377,0.4007537688442211,0.12878759205793733,0.028812254991382884
938,450.0,block2_mlp_input/ideal_bivector,4,3200,3180,0.99375,75.062483208106,71.54836946431767,145.64827746731584,54.333901311767335,0.5952830188679246,0.34559748427672954,0.21775790727739544,0.0626521864869284
938,450.0,block2_mlp_input/ideal_bivector,5,3200,3182,0.994375,76.28534094131089,72.40305823305235,146.3154607784093,54.681882388901734,0.6162790697674418,0.35857950974230046,0.1994019510126182,0.05477058985784796
938,450.0,block2_mlp_input/ideal_bivector,6,3200,3174,0.991875,75.20408294417548,70.61292103505491,144.8532325714698,55.13953917359859,0.6058601134215501,0.34026465028355385,0.2189896790900449,0.04385840281597282
938,450.0,block2_mlp_input/ideal_bivector,7,3200,3182,0.994375,75.5552653423666,71.52841812295023,146.1488069130929,54.56486916620262,0.6046511627906976,0.3538654934003771,0.21077593916964538,0.05851316257063245
938,450.0,block2_mlp_input/axial_bivector,0,3200,3192,0.9975,64.6442228554971,57.04401467314608,140.3831908838928,49.77335812200628,0.47117794486215536,0.24686716791979949,0.36657945284364213,0.16015885169541802
938,450.0,block2_mlp_input/axial_bivector,1,3200,3190,0.996875,84.5522069752665,82.89094082091026,150.5297550432306,56.802645246676406,0.6974921630094044,0.44012539184952976,0.0801795144824425,0.010011434907140009
938,450.0,block2_mlp_input/axial_bivector,2,3200,3182,0.994375,65.43074428410735,57.960208035910924,141.03611775183762,50.14864601263164,0.4846008799497172,0.25424261470773096,0.3552994553258351,0.15191114679235146
938,450.0,block2_mlp_input/axial_bivector,3,3200,3194,0.998125,84.50761404322175,82.5266578959127,150.75923533059083,56.83026073601222,0.7022542266750157,0.4370695053224796,0.08064849819497415,0.009320120289389262
938,450.0,block2_mlp_input/axial_bivector,4,3200,3192,0.9975,67.32716134261557,60.53608323289631,140.29068726300827,51.01679614112611,0.5053258145363408,0.2800751879699248,0.3272516029148917,0.13360044071690758
938,450.0,block2_mlp_input/axial_bivector,5,3200,3194,0.998125,72.17806466874013,67.37059533488726,144.0022608489598,53.51668063568494,0.5688791484032562,0.30964308077645586,0.2609236556954855,0.08027421444232292
938,450.0,block2_mlp_input/axial_bivector,6,3200,3188,0.99625,78.9952783462521,75.59467235537096,147.19559384391368,55.81391494984312,0.644918444165621,0.38143036386449186,0.16168891280696587,0.031131986157679932
938,450.0,block2_mlp_input/axial_bivector,7,3200,3188,0.99625,66.91409678475334,59.877472582849364,142.3737524127913,50.59910607127918,0.4987452948557089,0.263801756587202,0.3346417287399254,0.14116949375467988
938,450.0,block2_mlp_input/point_numerator,0,3200,3196,0.99875,70.41891490066766,65.0858120682989,140.96839280868193,53.47362067522579,0.5463078848560701,0.2897371714643304,0.28737499520438153,0.08023967421859898
938,450.0,block2_mlp_input/point_numerator,1,3200,3184,0.995,77.84735861738793,73.94873250246899,146.39852081932693,54.80513875940829,0.6221733668341709,0.37594221105527637,0.1773376918626098,0.051178893522913306
938,450.0,block2_mlp_input/point_numerator,2,3200,3186,0.995625,75.95012105426729,72.69399075262181,145.94754574870865,55.60251773228526,0.6183301946013811,0.3477715003138732,0.20696057404434384,0.03530156845842325
938,450.0,block2_mlp_input/point_numerator,3,3200,3184,0.995,79.95690791485458,77.48450402748688,147.23361552106726,56.110749107081766,0.6507537688442211,0.4020100502512563,0.14644864372828906,0.02496964369967787
938,450.0,block2_mlp_input/point_numerator,4,3200,3190,0.996875,76.6242278456848,72.45497742716285,149.32219613271945,54.367873244683516,0.6090909090909091,0.35705329153605014,0.19728336275952396,0.06263464514351381
938,450.0,block2_mlp_input/point_numerator,5,3200,3184,0.995,69.41937256217287,62.90005443967726,142.16191582196845,52.34442505443781,0.5288944723618091,0.2905150753768844,0.3002091717232412,0.10403645527536085
938,450.0,block2_mlp_input/point_numerator,6,3200,3176,0.9925,75.03220994694571,70.25676192413341,145.67796061703345,54.01566130032989,0.5985516372795969,0.3479219143576826,0.21779941149261434,0.06863691972383264
938,450.0,block2_mlp_input/point_numerator,7,3200,3189,0.9965625,61.34281793530915,53.29928232594269,132.6346545630588,49.25890570351748,0.43775478206334273,0.22295390404515522,0.4132717859912505,0.1711840903291141
938,450.0,block2_output/plane_normal,0,3200,3186,0.995625,80.70870865804616,77.93352669691762,147.26351010315955,56.243215423815265,0.6682360326428123,0.4005021971123666,0.13607346298228942,0.021722840399428813
938,450.0,block2_output/plane_normal,1,3200,3188,0.99625,70.91642068221438,65.5069878617963,142.40825921000177,52.812186724873705,0.5470514429109159,0.308030112923463,0.2774693263193196,0.09388912749336159
938,450.0,block2_output/plane_normal,2,3200,3186,0.995625,71.19039480300636,66.23712182623046,143.22928599091745,52.895884990182545,0.5527306967984934,0.3066541117388575,0.27391441856928356,0.09287610613570278
938,450.0,block2_output/plane_normal,3,3200,3190,0.996875,78.00107767283433,74.66065841339272,147.26967447664086,55.182827610948046,0.6376175548589341,0.37836990595611286,0.17403058547552336,0.04329502586511383
938,450.0,block2_output/plane_normal,4,3200,3180,0.99375,75.43232554085915,71.36692752745873,144.9544910392466,54.70044634150537,0.6078616352201258,0.3481132075471698,0.21259235327552373,0.056307226719699704
938,450.0,block2_output/plane_normal,5,3200,3182,0.994375,73.23292543801905,69.02677564491373,143.873074608831,53.88888071657704,0.5804525455688246,0.32338152105593965,0.24495049232977115,0.07239076399524211
938,450.0,block2_output/plane_normal,6,3200,3194,0.998125,77.57861976785236,73.96391798388882,146.9209169199359,55.08543775684363,0.6333750782717595,0.3725735754539762,0.18025647016466612,0.04593736072374981
938,450.0,block2_output/plane_normal,7,3200,3188,0.99625,75.23844331276199,71.47453365639674,143.83572320431477,54.74992372447011,0.6053952321204517,0.3434755332496863,0.2150962897557098,0.054968986415286254
938,450.0,block2_output/ideal_bivector,0,3200,3184,0.995,76.63923149395029,72.9195401999332,145.88094795989724,54.983182473124344,0.6259422110552764,0.3649497487437186,0.19443061369501827,0.04891456724961588
938,450.0,block2_output/ideal_bivector,1,3200,3186,0.995625,77.65583334416266,74.5471879519364,146.88641922422386,54.93445835147112,0.628060263653484,0.371939736346516,0.17924190284639,0.04921730844774737
938,450.0,block2_output/ideal_bivector,2,3200,3190,0.996875,76.65773242431433,72.55610987531249,145.67398086704767,54.95312133323024,0.6247648902821317,0.3623824451410658,0.1941189718126716,0.04981924542395329
938,450.0,block2_output/ideal_bivector,3,3200,3184,0.995,81.4888717477028,78.96839821160111,149.8506508388055,56.07849689194594,0.6652010050251256,0.40515075376884424,0.1259133280476213,0.026706080492745775
938,450.0,block2_output/ideal_bivector,4,3200,3180,0.99375,74.91927259316462,71.40656135672927,145.75478066568652,54.27909376363159,0.5933962264150944,0.3430817610062893,0.2199178069524514,0.06387048642612062
938,450.0,block2_output/ideal_bivector,5,3200,3184,0.995,76.15988610038843,72.1715259096573,146.43059044240854,54.65203916937695,0.6155778894472361,0.3574120603015075,0.20137066077933238,0.05548821981469512
938,450.0,block2_output/ideal_bivector,6,3200,3176,0.9925,75.55043256209437,71.60130961362796,144.301750484763,55.49751238383693,0.6083123425692695,0.3438287153652393,0.21348162912318153,0.037124192458512464
938,450.0,block2_output/ideal_bivector,7,3200,3182,0.994375,75.47412316059244,71.11977415600535,146.21222567859417,54.54312372013701,0.6021370207416719,0.3535512256442489,0.2119976234528732,0.05895603871548302
938,450.0,block2_output/axial_bivector,0,3200,3190,0.996875,66.2265661062413,59.18143813434174,141.54441898246677,50.59509180186443,0.49216300940438873,0.25768025078369905,0.34487902584226326,0.14143346946483706
938,450.0,block2_output/axial_bivector,1,3200,3190,0.996875,84.43741778694182,82.4309149424623,150.36004526032542,56.79767337664931,0.7018808777429467,0.43824451410658305,0.08182273846195391,0.009958941266970172
938,450.0,block2_output/axial_bivector,2,3200,3196,0.99875,64.78937269444928,56.922950075548826,140.1727013680542,49.80147905871823,0.4762202753441802,0.24749687108886106,0.365007598345623,0.15847790113409768
938,450.0,block2_output/axial_bivector,3,3200,3190,0.996875,84.45877086149335,82.59281930311911,149.8684080002335,56.81237828074568,0.7040752351097179,0.43824451410658305,0.081218807603093,0.009642628969469574
938,450.0,block2_output/axial_bivector,4,3200,3188,0.99625,68.6913727983876,62.45112711277325,140.3173754172193,51.69694614584222,0.5228983688833124,0.28544542032622333,0.3083542856090453,0.11764550798631462
938,450.0,block2_output/axial_bivector,5,3200,3192,0.9975,72.66419635064376,67.19570167922726,143.99761875930938,53.433900655827834,0.5698621553884712,0.3151629072681704,0.25397991455072383,0.07979676836897463
938,450.0,block2_output/axial_bivector,6,3200,3186,0.995625,79.41969261027272,76.05810405355422,147.9366510554933,55.81999047037789,0.6506591337099812,0.38857501569365976,0.1552112807569881,0.029888861953998428
938,450.0,block2_output/axial_bivector,7,3200,3188,0.99625,67.64838655291457,61.193802794175156,143.09085739495794,51.00924078379515,0.5094102885821832,0.2691342534504391,0.32500226415370265,0.13237460815421023
938,450.0,block2_output/point_numerator,0,3200,3196,0.99875,70.41902629344581,65.00001951215981,140.98733744194573,53.47382143438727,0.5459949937421777,0.2897371714643304,0.2873801161848,0.08022294123901176
938,450.0,block2_output/point_numerator,1,3200,3184,0.995,77.8497025554541,73.97030699856114,146.44231447464807,54.80467229854861,0.6228015075376885,0.375,0.17729454262569,0.05118706182470505
938,450.0,block2_output/point_numerator,2,3200,3186,0.995625,75.93304872740133,72.64848051001157,145.97530610419622,55.606564222172295,0.6192718141870684,0.34714375392341495,0.2072374075223866,0.03524497851853123
938,450.0,block2_output/point_numerator,3,3200,3184,0.995,79.95682659269865,77.48475164567819,147.25657838133696,56.111099411037415,0.6507537688442211,0.4020100502512563,0.14645149958338297,0.02496165705731215
938,450.0,block2_output/point_numerator,4,3200,3188,0.99625,76.63826304167472,72.53529226214337,149.41226086488572,54.35967006801131,0.609159347553325,0.35727728983688833,0.19708607096557373,0.06282691962604801
938,450.0,block2_output/point_numerator,5,3200,3186,0.995625,69.41006468402594,62.86685556993501,142.06212889942128,52.34091532008052,0.529504080351538,0.2900188323917137,0.30035799552142906,0.10413360860854987
938,450.0,block2_output/point_numerator,6,3200,3176,0.9925,75.02057264104806,70.26561266444614,145.9343635314621,54.00974811690349,0.5982367758186398,0.3479219143576826,0.21797892724028403,0.06877681482417948
938,450.0,block2_output/point_numerator,7,3200,3189,0.9965625,61.27142760547531,53.205099894907924,132.39090515425536,49.22280208894023,0.43775478206334273,0.22232674819692694,0.4142423855855056,0.17193502553388798
942,450.0,block1/plane_normal,0,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,1,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,2,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,3,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,4,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,5,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,6,3200,0,0.0,,,,,,,,
942,450.0,block1/plane_normal,7,3200,0,0.0,,,,,,,,
942,450.0,block1/ideal_bivector,0,3200,3178,0.993125,77.18649477768656,75.30996960028436,148.366224250064,53.06852910585153,0.6170547514159849,0.3842039018250472,0.17987032497868952,0.09098384731513118
942,450.0,block1/ideal_bivector,1,3200,3178,0.993125,77.4673286829066,75.30447756518234,148.43031805940632,53.3107815294747,0.6220893643801133,0.3854625550660793,0.17686008671314768,0.08628522186737714
942,450.0,block1/ideal_bivector,2,3200,3182,0.994375,77.23593125105585,75.50989566436238,148.0315224345339,53.14023232918906,0.6162790697674418,0.38403519798868635,0.1793540464269,0.089640157553897
942,450.0,block1/ideal_bivector,3,3200,3188,0.99625,84.06703019674943,81.96402566922552,152.05340926852372,57.21759625515641,0.694792973651192,0.42973651191969886,0.09079577699769328,0.0015670594231457892
942,450.0,block1/ideal_bivector,4,3200,3180,0.99375,77.1739282923513,75.32841611015998,148.54967200087214,53.122233877171304,0.6163522012578616,0.3836477987421384,0.18024052624519382,0.09022037714406209
942,450.0,block1/ideal_bivector,5,3200,3180,0.99375,77.26740890892312,75.35704772744114,147.85860098898658,53.22634014174649,0.6169811320754717,0.3827044025157233,0.17932908712849963,0.0881809433460747
942,450.0,block1/ideal_bivector,6,3200,3190,0.996875,74.97575554223671,71.16037660302031,146.15725255015235,52.507406389169454,0.5836990595611286,0.3592476489028213,0.213877433372918,0.10246660297571117
942,450.0,block1/ideal_bivector,7,3200,3178,0.993125,77.03693045289678,75.31086062029723,148.49858466017332,53.029861170065566,0.6164254247954688,0.381686595342983,0.18192127723524984,0.0920148060478911
942,450.0,block1/axial_bivector,0,3200,3184,0.995,72.01949945448979,67.13587744485659,145.34025915456087,51.47210098897523,0.5646984924623115,0.33134422110552764,0.25390749057146966,0.1208406566948001
942,450.0,block1/axial_bivector,1,3200,3188,0.99625,82.97124378855426,81.1059479419578,150.36598304880582,57.206227103976055,0.6904015056461732,0.41718946047678795,0.10502509631811116,0.004333354514303386
942,450.0,block1/axial_bivector,2,3200,3182,0.994375,72.30640612042342,67.85455377118535,145.97416465989954,51.46127749138288,0.568196103079824,0.3324952859836581,0.2496507168354326,0.12084399864128981
942,450.0,block1/axial_bivector,3,3200,3192,0.9975,83.20742409568633,81.07639593183893,151.29988560443536,57.26382159775286,0.6885964912280702,0.42105263157894735,0.10198131110201734,0.0024669443639560064
942,450.0,block1/axial_bivector,4,3200,3176,0.9925,73.89252768060166,71.12631304497538,146.99660997135274,51.99301423731252,0.5780856423173804,0.3567380352644836,0.22570933591803252,0.11193659336207525
942,450.0,block1/axial_bivector,5,3200,3190,0.996875,76.1187063797123,72.02796715109173,147.67907965791682,53.89896288387632,0.6047021943573667,0.3567398119122257,0.20220535228458086,0.07179687723206393
942,450.0,block1/axial_bivector,6,3200,3184,0.995,80.61672791398864,78.77937995162729,148.134197719762,56.202285353023754,0.6573492462311558,0.4001256281407035,0.1374231260842709,0.022634247605679895
942,450.0,block1/axial_bivector,7,3200,3184,0.995,72.62142314976778,67.97526836111479,146.38001232918648,51.44782050678533,0.5653266331658291,0.33888190954773867,0.24536106552674758,0.1209763313112843
942,450.0,block1/point_numerator,0,3200,3174,0.991875,74.98193289482062,72.14432754631271,148.34056756789303,52.13956939100685,0.5960932577189666,0.36704473850031505,0.20957798522384424,0.11007513466928624
942,450.0,block1/point_numerator,1,3200,3180,0.99375,77.8881466878359,76.02905664373162,148.9661671931951,53.58734128153319,0.6251572327044025,0.39025157232704405,0.17138996671232865,0.08031874051459265
942,450.0,block1/point_numerator,2,3200,3192,0.9975,80.16014382428114,77.95233970502801,148.64224031131536,55.50730296770423,0.6488095238095238,0.4006892230576441,0.1431759794904995,0.03798946297260144
