task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean,positive,prevalence,auroc,average_precision
structure,linear,plus_tda,881,520.0,qbar6,3204,0.05092378784822755,1.0240428620767752,0.9502718199266061,,,,
structure,linear,plus_tda,881,520.0,q6_coherence,3204,0.11926841218605669,1.0710320718364934,0.888641605305481,,,,
structure,linear,plus_tda,881,520.0,bond_order,3204,0.5320021409408578,1.1054918654859478,0.5187643097608843,,,,
structure,linear,plus_tda,881,520.0,angular_arrangement,3204,0.39297411296804363,0.9471245493468059,0.585087184954648,,,,
structure,linear,plus_tda,1009,520.0,q4,3204,0.7561036398931676,0.9613344766008304,0.2134853598857036,,,,
structure,linear,plus_tda,1009,520.0,q6,3204,0.1485664737447858,0.8452513942548165,0.8242339796720907,,,,
structure,linear,plus_tda,1009,520.0,w4,3204,1.0899239278546482,1.348238873478116,0.1915943463023585,,,,
structure,linear,plus_tda,1009,520.0,w6,3204,0.5288081398971575,0.5904270287266868,0.10436325884744213,,,,
structure,linear,plus_tda,1009,520.0,qbar6,3204,0.04048308058497206,0.9598637754595245,0.9578241396123203,,,,
structure,linear,plus_tda,1009,520.0,q6_coherence,3204,0.06580886831496428,0.9522519977741307,0.9308913307939588,,,,
structure,linear,plus_tda,1009,520.0,bond_order,3204,0.4382823550482825,0.9428945910490175,0.5351735398538331,,,,
structure,linear,plus_tda,1009,520.0,angular_arrangement,3204,0.3591111948912399,0.8876590829829124,0.5954401844405475,,,,
structure,nonlinear,radial,911,400.0,q4,3204,0.7758602866379782,0.9820558994348063,0.20996321382061645,,,,
structure,nonlinear,radial,911,400.0,q6,3204,0.3016972505386411,1.0523700894353636,0.7133163954702351,,,,
structure,nonlinear,radial,911,400.0,w4,3204,0.5377275235641072,0.8272883220768318,0.35001194962574667,,,,
structure,nonlinear,radial,911,400.0,w6,3204,1.2160108313627525,1.318123824294339,0.07746843737253062,,,,
structure,nonlinear,radial,911,400.0,qbar6,3204,0.14928168362415153,1.130057230471389,0.8678990058212533,,,,
structure,nonlinear,radial,911,400.0,q6_coherence,3204,0.22781652665018365,1.1593535205619419,0.8034969294441264,,,,
structure,nonlinear,radial,911,400.0,bond_order,3204,0.5347323503963024,1.0782081477124452,0.5040546192024197,,,,
structure,nonlinear,radial,911,400.0,angular_arrangement,3204,0.37277397758638586,0.9900156246321791,0.6234665713231721,,,,
structure,nonlinear,radial,913,400.0,q4,3204,1.0958179320782915,1.1760511349046043,0.0682225461504452,,,,
structure,nonlinear,radial,913,400.0,q6,3204,0.36463339949775353,1.6974295734084182,0.7851849613026513,,,,
structure,nonlinear,radial,913,400.0,w4,3204,0.585874629966416,0.7315208380997806,0.19910055947510574,,,,
structure,nonlinear,radial,913,400.0,w6,3204,1.5608738328292497,1.5689214076725528,0.005129367732473855,,,,
structure,nonlinear,radial,913,400.0,qbar6,3204,0.14416186912622514,1.3517218428286248,0.8933494565534646,,,,
structure,nonlinear,radial,913,400.0,q6_coherence,3204,0.2114607748817139,1.341913434198334,0.842418467918505,,,,
structure,nonlinear,radial,913,400.0,bond_order,3204,0.6604704063966084,1.3112597051853858,0.4963084705609625,,,,
structure,nonlinear,radial,913,400.0,angular_arrangement,3204,0.5176812024742703,1.2227013551235824,0.5766086294866775,,,,
structure,nonlinear,radial,938,450.0,q4,3204,0.5155543580589181,0.7568703417231496,0.31883398035498767,,,,
structure,nonlinear,radial,938,450.0,q6,3204,0.14608202110720994,1.0341458990565506,0.8587413814235687,,,,
structure,nonlinear,radial,938,450.0,w4,3204,0.49998129132299995,0.8877326555042099,0.43678844275586204,,,,
structure,nonlinear,radial,938,450.0,w6,3204,0.5075399642651249,0.553379360633151,0.0828353921902304,,,,
structure,nonlinear,radial,938,450.0,qbar6,3204,0.08496453992801906,1.062759235667555,0.9200528802041885,,,,
structure,nonlinear,radial,938,450.0,q6_coherence,3204,0.1137632282091116,1.0317503959865169,0.8897376452176343,,,,
structure,nonlinear,radial,938,450.0,bond_order,3204,0.3113142338152306,0.8877729814285222,0.6493312588604663,,,,
structure,nonlinear,radial,938,450.0,angular_arrangement,3204,0.33396959351172384,0.9204509006800198,0.6371673999504042,,,,
structure,nonlinear,radial,942,450.0,q4,3204,0.5953621212880501,0.8693157246206851,0.31513706191403723,,,,
structure,nonlinear,radial,942,450.0,q6,3204,0.14021442395953068,0.9459332926648407,0.8517713404879482,,,,
structure,nonlinear,radial,942,450.0,w4,3204,0.5554713490097472,0.9866437199087402,0.4370091880165967,,,,
structure,nonlinear,radial,942,450.0,w6,3204,0.6388750774502716,0.703698841184242,0.09211861657307785,,,,
structure,nonlinear,radial,942,450.0,qbar6,3204,0.05839875641167368,1.0849502522777519,0.9461737934167296,,,,
structure,nonlinear,radial,942,450.0,q6_coherence,3204,0.09390518037318979,1.038443473851876,0.9095712162118278,,,,
structure,nonlinear,radial,942,450.0,bond_order,3204,0.3470378180820772,0.9381642174180227,0.6300884092156269,,,,
structure,nonlinear,radial,942,450.0,angular_arrangement,3204,0.31651758959090226,1.0412728733662904,0.6960282000167306,,,,
structure,nonlinear,radial,970,500.0,q4,3204,0.42703743620140716,0.7025795348422363,0.39218634329094415,,,,
structure,nonlinear,radial,970,500.0,q6,3204,0.10522350193821871,0.9755876862048958,0.8921434706217486,,,,
structure,nonlinear,radial,970,500.0,w4,3204,0.43154914042202486,0.820544480253567,0.47406977829079255,,,,
structure,nonlinear,radial,970,500.0,w6,3204,0.4511534714201711,0.5113808606390153,0.11777403859734759,,,,
structure,nonlinear,radial,970,500.0,qbar6,3204,0.051017325595975264,1.2329049515565487,0.958620228159871,,,,
structure,nonlinear,radial,970,500.0,q6_coherence,3204,0.07649084751292146,1.1822379003759167,0.9352999531747378,,,,
structure,nonlinear,radial,970,500.0,bond_order,3204,0.25707862051511976,0.9042059023120298,0.7156857527054659,,,,
structure,nonlinear,radial,970,500.0,angular_arrangement,3204,0.27292224471447823,1.0508891967333844,0.7402939857381369,,,,
structure,nonlinear,radial,971,500.0,q4,3204,0.6537231776926227,0.9137848572136844,0.2845983684978569,,,,
structure,nonlinear,radial,971,500.0,q6,3204,0.1854087368837244,0.8984595439679773,0.7936370778979307,,,,
structure,nonlinear,radial,971,500.0,w4,3204,0.6069444620146609,0.9795531492264641,0.3803863909845481,,,,
structure,nonlinear,radial,971,500.0,w6,3204,0.7982916984959684,0.8437117098714971,0.053833567608592925,,,,
structure,nonlinear,radial,971,500.0,qbar6,3204,0.08208940327580039,0.8383279723250536,0.9020796084757494,,,,
structure,nonlinear,radial,971,500.0,q6_coherence,3204,0.11579958260034696,0.8566104048560857,0.8648165117492336,,,,
structure,nonlinear,radial,971,500.0,bond_order,3204,0.40704284349385395,0.8884079395767936,0.5418288993592799,,,,
structure,nonlinear,radial,971,500.0,angular_arrangement,3204,0.3640665048455815,0.8696989639025777,0.5813879055208767,,,,
structure,nonlinear,radial,1000,510.0,q4,3204,1.1100563703661086,1.2177143003958968,0.08840984292849896,,,,
structure,nonlinear,radial,1000,510.0,q6,3204,0.2904234681781614,1.3829358452560725,0.789994981202917,,,,
structure,nonlinear,radial,1000,510.0,w4,3204,0.793311969800778,0.9725631506031919,0.18430801196944469,,,,
structure,nonlinear,radial,1000,510.0,w6,3204,1.6064932462013257,1.6594312503608568,0.03190129398130792,,,,
structure,nonlinear,radial,1000,510.0,qbar6,3204,0.1018772438218464,1.0756681952764977,0.9052893408309249,,,,
structure,nonlinear,radial,1000,510.0,q6_coherence,3204,0.1993511257838811,1.054869913330542,0.8110182845631936,,,,
structure,nonlinear,radial,1000,510.0,bond_order,3204,0.6835855706920168,1.227197109203843,0.4429700285592263,,,,
structure,nonlinear,radial,1000,510.0,angular_arrangement,3204,0.8105424897598261,1.5646813325308662,0.48197599542599723,,,,
structure,nonlinear,radial,1001,510.0,q4,3204,1.0646077142893924,1.2618420686753222,0.15630668788288682,,,,
structure,nonlinear,radial,1001,510.0,q6,3204,0.20124373474760293,0.7127159913775732,0.7176382497625331,,,,
structure,nonlinear,radial,1001,510.0,w4,3204,1.2132172554802862,1.432960621627321,0.15334920082973835,,,,
structure,nonlinear,radial,1001,510.0,w6,3204,0.7814601233521683,0.8220693760188509,0.049398814566413596,,,,
structure,nonlinear,radial,1001,510.0,qbar6,3204,0.09781019944726652,0.727389709925581,0.8655326049948199,,,,
structure,nonlinear,radial,1001,510.0,q6_coherence,3204,0.15325146386448732,0.7745531192212736,0.8021420867576332,,,,
structure,nonlinear,radial,1001,510.0,bond_order,3204,0.585265081863534,0.9552551478076537,0.3873206721714725,,,,
structure,nonlinear,radial,1001,510.0,angular_arrangement,3204,0.4206463961828482,0.8739563608023455,0.5186871850252694,,,,
structure,nonlinear,radial,881,520.0,q4,3204,0.8239183727919287,1.0830697491237549,0.23927487268616787,,,,
structure,nonlinear,radial,881,520.0,q6,3204,0.24754190040666185,0.9290449691819821,0.7335522944334751,,,,
structure,nonlinear,radial,881,520.0,w4,3204,0.7091397581207254,1.0604806328534087,0.33130343341333746,,,,
structure,nonlinear,radial,881,520.0,w6,3204,1.3676944409786196,1.465280907843273,0.06659915265550653,,,,
structure,nonlinear,radial,881,520.0,qbar6,3204,0.09844047297851526,1.0240428620767752,0.9038707493367256,,,,
structure,nonlinear,radial,881,520.0,q6_coherence,3204,0.16348781426858996,1.0710320718364934,0.8473548845383704,,,,
structure,nonlinear,radial,881,520.0,bond_order,3204,0.5683704599241736,1.1054918654859478,0.48586644762480324,,,,
structure,nonlinear,radial,881,520.0,angular_arrangement,3204,0.4198198111461789,0.9471245493468059,0.5567427626749704,,,,
structure,nonlinear,radial,1009,520.0,q4,3204,0.7963785995775734,0.9613344766008304,0.17159051405970815,,,,
structure,nonlinear,radial,1009,520.0,q6,3204,0.15867407398781172,0.8452513942548165,0.8122758802099337,,,,
structure,nonlinear,radial,1009,520.0,w4,3204,1.105000950404023,1.348238873478116,0.1804115931226643,,,,
structure,nonlinear,radial,1009,520.0,w6,3204,0.546020844403376,0.5904270287266868,0.07521028368074056,,,,
structure,nonlinear,radial,1009,520.0,qbar6,3204,0.07324357187259295,0.9598637754595245,0.9236937847378099,,,,
structure,nonlinear,radial,1009,520.0,q6_coherence,3204,0.0975510819206423,0.9522519977741307,0.8975574930284569,,,,
structure,nonlinear,radial,1009,520.0,bond_order,3204,0.46281152036100326,0.9428945910490175,0.5091587917095778,,,,
structure,nonlinear,radial,1009,520.0,angular_arrangement,3204,0.3746827211282281,0.8876590829829124,0.5778979471835801,,,,
structure,nonlinear,radial_control,911,400.0,q4,3204,0.7664387499270622,0.9820558994348063,0.21955690061211008,,,,
structure,nonlinear,radial_control,911,400.0,q6,3204,0.3145305353510819,1.0523700894353636,0.701121745564016,,,,
structure,nonlinear,radial_control,911,400.0,w4,3204,0.5439619861258872,0.8272883220768318,0.3424759281500308,,,,
structure,nonlinear,radial_control,911,400.0,w6,3204,1.2299676606087184,1.318123824294339,0.06688003210382387,,,,
structure,nonlinear,radial_control,911,400.0,qbar6,3204,0.14395272015217264,1.130057230471389,0.8726146638678427,,,,
structure,nonlinear,radial_control,911,400.0,q6_coherence,3204,0.24285419310175757,1.1593535205619419,0.7905261951643141,,,,
structure,nonlinear,radial_control,911,400.0,bond_order,3204,0.5402843075444467,1.0782081477124452,0.4989053749123228,,,,
structure,nonlinear,radial_control,911,400.0,angular_arrangement,3204,0.37116103327546274,0.9900156246321791,0.6250957822879206,,,,
structure,nonlinear,radial_control,913,400.0,q4,3204,1.110561421872534,1.1760511349046043,0.05568611014297653,,,,
structure,nonlinear,radial_control,913,400.0,q6,3204,0.3748218529024584,1.6974295734084182,0.7791826778710939,,,,
structure,nonlinear,radial_control,913,400.0,w4,3204,0.6046129456713845,0.7315208380997806,0.17348499976850384,,,,
structure,nonlinear,radial_control,913,400.0,w6,3204,1.5442596276928662,1.5689214076725528,0.01571893904887922,,,,
structure,nonlinear,radial_control,913,400.0,qbar6,3204,0.1567430467612706,1.3517218428286248,0.884041936887497,,,,
structure,nonlinear,radial_control,913,400.0,q6_coherence,3204,0.206286431123295,1.341913434198334,0.8462744124426091,,,,
structure,nonlinear,radial_control,913,400.0,bond_order,3204,0.666214221003968,1.3112597051853858,0.49192809146089134,,,,
structure,nonlinear,radial_control,913,400.0,angular_arrangement,3204,0.528299090163353,1.2227013551235824,0.5679246710984825,,,,
structure,nonlinear,radial_control,938,450.0,q4,3204,0.48945780104803366,0.7568703417231496,0.35331354121540004,,,,
structure,nonlinear,radial_control,938,450.0,q6,3204,0.14341209109922481,1.0341458990565506,0.8613231544697326,,,,
structure,nonlinear,radial_control,938,450.0,w4,3204,0.5038197092246203,0.8877326555042099,0.43246459832159345,,,,
structure,nonlinear,radial_control,938,450.0,w6,3204,0.5063111513958954,0.553379360633151,0.08505595362899376,,,,
structure,nonlinear,radial_control,938,450.0,qbar6,3204,0.07876381337091744,1.062759235667555,0.925887434587719,,,,
structure,nonlinear,radial_control,938,450.0,q6_coherence,3204,0.10888258899922348,1.0317503959865169,0.8944680909037942,,,,
structure,nonlinear,radial_control,938,450.0,bond_order,3204,0.30510785918965244,0.8877729814285222,0.6563222067214739,,,,
structure,nonlinear,radial_control,938,450.0,angular_arrangement,3204,0.33559182628297973,0.9204509006800198,0.6354049672448059,,,,
structure,nonlinear,radial_control,942,450.0,q4,3204,0.5899052357470498,0.8693157246206851,0.3214142813251797,,,,
structure,nonlinear,radial_control,942,450.0,q6,3204,0.1368903672901124,0.9459332926648407,0.8552853902578362,,,,
structure,nonlinear,radial_control,942,450.0,w4,3204,0.5517884580112193,0.9866437199087402,0.4407419346243271,,,,
structure,nonlinear,radial_control,942,450.0,w6,3204,0.6379767045385151,0.703698841184242,0.09339526058494618,,,,
structure,nonlinear,radial_control,942,450.0,qbar6,3204,0.05812838691210039,1.0849502522777519,0.946422993321523,,,,
structure,nonlinear,radial_control,942,450.0,q6_coherence,3204,0.09303122059427564,1.038443473851876,0.9104128217502326,,,,
structure,nonlinear,radial_control,942,450.0,bond_order,3204,0.34462006218221214,0.9381642174180227,0.6326655229607228,,,,
structure,nonlinear,radial_control,942,450.0,angular_arrangement,3204,0.3170393973233445,1.0412728733662904,0.6955270751475545,,,,
structure,nonlinear,radial_control,970,500.0,q4,3204,0.44022166604522694,0.7025795348422363,0.37342088089133085,,,,
structure,nonlinear,radial_control,970,500.0,q6,3204,0.10184964884251768,0.9755876862048958,0.8956017482767542,,,,
structure,nonlinear,radial_control,970,500.0,w4,3204,0.4210335285450673,0.820544480253567,0.48688518577937623,,,,
structure,nonlinear,radial_control,970,500.0,w6,3204,0.44861699092458884,0.5113808606390153,0.1227341000521559,,,,
structure,nonlinear,radial_control,970,500.0,qbar6,3204,0.0496852785084196,1.2329049515565487,0.959700641606077,,,,
structure,nonlinear,radial_control,970,500.0,q6_coherence,3204,0.07527406967875204,1.1822379003759167,0.9363291688967025,,,,
structure,nonlinear,radial_control,970,500.0,bond_order,3204,0.2561135304240954,0.9042059023120298,0.7167530871351093,,,,
structure,nonlinear,radial_control,970,500.0,angular_arrangement,3204,0.27094203061283956,1.0508891967333844,0.7421783081841131,,,,
structure,nonlinear,radial_control,971,500.0,q4,3204,0.6606574692236984,0.9137848572136844,0.2770098300401068,,,,
structure,nonlinear,radial_control,971,500.0,q6,3204,0.18345708523530088,0.8984595439679773,0.7958092977396881,,,,
structure,nonlinear,radial_control,971,500.0,w4,3204,0.6123610560783447,0.9795531492264641,0.3748567328256609,,,,
structure,nonlinear,radial_control,971,500.0,w6,3204,0.7950892172284227,0.8437117098714971,0.05762927321523115,,,,
structure,nonlinear,radial_control,971,500.0,qbar6,3204,0.0825576859496594,0.8383279723250536,0.9015210172211116,,,,
structure,nonlinear,radial_control,971,500.0,q6_coherence,3204,0.11228118148525772,0.8566104048560857,0.8689238645144388,,,,
structure,nonlinear,radial_control,971,500.0,bond_order,3204,0.407733949200114,0.8884079395767936,0.5410509845349376,,,,
structure,nonlinear,radial_control,971,500.0,angular_arrangement,3204,0.3623086413856585,0.8696989639025777,0.5834091376171356,,,,
structure,nonlinear,radial_control,1000,510.0,q4,3204,1.0973484686320332,1.2177143003958968,0.09884570767111045,,,,
structure,nonlinear,radial_control,1000,510.0,q6,3204,0.284691015863682,1.3829358452560725,0.7941401137006706,,,,
structure,nonlinear,radial_control,1000,510.0,w4,3204,0.8123455525830544,0.9725631506031919,0.16473747532051686,,,,
structure,nonlinear,radial_control,1000,510.0,w6,3204,1.6410491486225482,1.6594312503608568,0.011077350588830526,,,,
structure,nonlinear,radial_control,1000,510.0,qbar6,3204,0.11280426376678303,1.0756681952764977,0.8951309853148657,,,,
structure,nonlinear,radial_control,1000,510.0,q6_coherence,3204,0.20788677452678514,1.054869913330542,0.8029266245063109,,,,
structure,nonlinear,radial_control,1000,510.0,bond_order,3204,0.692687537332481,1.227197109203843,0.4355531543079747,,,,
structure,nonlinear,radial_control,1000,510.0,angular_arrangement,3204,0.8134143565790615,1.5646813325308662,0.4801405630222694,,,,
structure,nonlinear,radial_control,1001,510.0,q4,3204,1.0693793448756312,1.2618420686753222,0.15252520785088242,,,,
structure,nonlinear,radial_control,1001,510.0,q6,3204,0.19918118300759521,0.7127159913775732,0.7205321819388284,,,,
structure,nonlinear,radial_control,1001,510.0,w4,3204,1.193782587314478,1.432960621627321,0.16691179834462155,,,,
structure,nonlinear,radial_control,1001,510.0,w6,3204,0.773163657083195,0.8220693760188509,0.059490987454730804,,,,
structure,nonlinear,radial_control,1001,510.0,qbar6,3204,0.09688623272080546,0.727389709925581,0.866802854922545,,,,
structure,nonlinear,radial_control,1001,510.0,q6_coherence,3204,0.14439835771872384,0.7745531192212736,0.8135720402702655,,,,
structure,nonlinear,radial_control,1001,510.0,bond_order,3204,0.5794652271200714,0.9552551478076537,0.3933921963676764,,,,
structure,nonlinear,radial_control,1001,510.0,angular_arrangement,3204,0.417759852424632,0.8739563608023455,0.5219900315833815,,,,
structure,nonlinear,radial_control,881,520.0,q4,3204,0.8124656095160776,1.0830697491237549,0.24984922700186796,,,,
structure,nonlinear,radial_control,881,520.0,q6,3204,0.2449619742518231,0.9290449691819821,0.7363292602859575,,,,
structure,nonlinear,radial_control,881,520.0,w4,3204,0.7192576319184141,1.0604806328534087,0.3217625955288541,,,,
structure,nonlinear,radial_control,881,520.0,w6,3204,1.361683808471392,1.465280907843273,0.07070118693101923,,,,
structure,nonlinear,radial_control,881,520.0,qbar6,3204,0.09501580454280793,1.0240428620767752,0.907215012123502,,,,
structure,nonlinear,radial_control,881,520.0,q6_coherence,3204,0.16058920648647776,1.0710320718364934,0.8500612533375249,,,,
structure,nonlinear,radial_control,881,520.0,bond_order,3204,0.5656623391978322,1.1054918654859478,0.48831614518558175,,,,
structure,nonlinear,radial_control,881,520.0,angular_arrangement,3204,0.41878475427444833,0.9471245493468059,0.5578356040256083,,,,
structure,nonlinear,radial_control,1009,520.0,q4,3204,0.7909756803127219,0.9613344766008304,0.1772107423947572,,,,
structure,nonlinear,radial_control,1009,520.0,q6,3204,0.16132681462130471,0.8452513942548165,0.8091374758825067,,,,
structure,nonlinear,radial_control,1009,520.0,w4,3204,1.1211110135522528,1.348238873478116,0.16846262512809074,,,,
structure,nonlinear,radial_control,1009,520.0,w6,3204,0.5322145959896449,0.5904270287266868,0.09859378027219157,,,,
structure,nonlinear,radial_control,1009,520.0,qbar6,3204,0.06935694517406057,0.9598637754595245,0.9277429287912686,,,,
structure,nonlinear,radial_control,1009,520.0,q6_coherence,3204,0.089774810438035,0.9522519977741307,0.9057236838065116,,,,
structure,nonlinear,radial_control,1009,520.0,bond_order,3204,0.46079331001467,0.9428945910490175,0.5112992328209092,,,,
structure,nonlinear,radial_control,1009,520.0,angular_arrangement,3204,0.37621565521708816,0.8876590829829124,0.5761710070573002,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,q4,3204,0.7692233212907597,0.9820558994348063,0.21672144963085727,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,q6,3204,0.3085604743107483,1.0523700894353636,0.706794712802696,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,w4,3204,0.548168513346045,0.8272883220768318,0.3373912108780672,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,w6,3204,1.2307150190264682,1.318123824294339,0.06631304560075402,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,qbar6,3204,0.1612331631119582,1.130057230471389,0.8573230109375064,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,q6_coherence,3204,0.23982496522948699,1.1593535205619419,0.7931390546748475,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,bond_order,3204,0.5429542427192443,1.0782081477124452,0.4964291042771377,,,,
structure,nonlinear,plus_radial_duplicate,911,400.0,angular_arrangement,3204,0.3657684753063952,0.9900156246321791,0.6305427245733729,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,q4,3204,1.118106656420119,1.1760511349046043,0.04927037334068429,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,q6,3204,0.37797949976210643,1.6974295734084182,0.7773224258116771,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,w4,3204,0.6043658554984216,0.7315208380997806,0.17382277575531613,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,w6,3204,1.5464536218286433,1.5689214076725528,0.014320529845557872,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,qbar6,3204,0.14092590972411007,1.3517218428286248,0.8957434101758633,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,q6_coherence,3204,0.21276665679807294,1.341913434198334,0.8414453187696262,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,bond_order,3204,0.6667663666719122,1.3112597051853858,0.4915070111319826,,,,
structure,nonlinear,plus_radial_duplicate,913,400.0,angular_arrangement,3204,0.5344947691660137,1.2227013551235824,0.5628574656221015,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,q4,3204,0.5099400843101697,0.7568703417231496,0.3262517287317659,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,q6,3204,0.1429470592374697,1.0341458990565506,0.8617728316982352,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,w4,3204,0.5135352246296635,0.8877326555042099,0.42152040769753096,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,w6,3204,0.5072393114162869,0.553379360633151,0.0833786955192416,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,qbar6,3204,0.08138378740024017,1.062759235667555,0.92342217816708,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,q6_coherence,3204,0.10677150612597476,1.0317503959865169,0.8965142087259542,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,bond_order,3204,0.3103028288533008,0.8877729814285222,0.6504705196659735,,,,
structure,nonlinear,plus_radial_duplicate,938,450.0,angular_arrangement,3204,0.33598330514673214,0.9204509006800198,0.6349796551901778,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,q4,3204,0.5626760997630748,0.8693157246206851,0.35273677465274045,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,q6,3204,0.14240614998389692,0.9459332926648407,0.8494543419835486,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,w4,3204,0.5514041921262357,0.9866437199087402,0.44113140234933246,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,w6,3204,0.6383669146419033,0.703698841184242,0.09284074765903083,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,qbar6,3204,0.0552471302747188,1.0849502522777519,0.9490786511559101,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,q6_coherence,3204,0.08914194323878402,1.038443473851876,0.9141581169477316,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,bond_order,3204,0.33987373833810225,0.9381642174180227,0.6377246839860415,,,,
structure,nonlinear,plus_radial_duplicate,942,450.0,angular_arrangement,3204,0.317562477123823,1.0412728733662904,0.6950247286312303,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,q4,3204,0.41931504431338945,0.7025795348422363,0.4031778275358585,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,q6,3204,0.10386776115553209,0.9755876862048958,0.8935331363605203,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,w4,3204,0.4102093772147897,0.820544480253567,0.5000766112179249,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,w6,3204,0.4500994648838177,0.5113808606390153,0.11983513751105423,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,qbar6,3204,0.053336987709226444,1.2329049515565487,0.9567387675409299,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,q6_coherence,3204,0.07943417648371892,1.1822379003759167,0.9328103282271181,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,bond_order,3204,0.2527104686267458,0.9042059023120298,0.7205166788000698,,,,
structure,nonlinear,plus_radial_duplicate,970,500.0,angular_arrangement,3204,0.27135369048245217,1.0508891967333844,0.741786582899571,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,q4,3204,0.6712922511022281,0.9137848572136844,0.2653716618273425,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,q6,3204,0.18426857412711303,0.8984595439679773,0.794906097481802,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,w4,3204,0.616608787822665,0.9795531492264641,0.370520335410498,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,w6,3204,0.7966247400282344,0.8437117098714971,0.05580931174990378,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,qbar6,3204,0.08325877448680413,0.8383279723250536,0.9006847233596527,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,q6_coherence,3204,0.11493224759766993,0.8566104048560857,0.8658290315572584,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,bond_order,3204,0.4111642291941191,0.8884079395767936,0.5371898303948259,,,,
structure,nonlinear,plus_radial_duplicate,971,500.0,angular_arrangement,3204,0.3644895168335627,0.8696989639025777,0.5809015165454512,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,q4,3204,1.1046643582764581,1.2177143003958968,0.09283782089336101,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,q6,3204,0.3000485346133675,1.3829358452560725,0.7830351019950541,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,w4,3204,0.8142712854251762,0.9725631506031919,0.16275741588589043,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,w6,3204,1.6453458281732478,1.6594312503608568,0.00848810228477137,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,qbar6,3204,0.10072942235491726,1.0756681952764977,0.9063564184594813,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,q6_coherence,3204,0.20201435843008422,1.054869913330542,0.8084935821211697,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,bond_order,3204,0.6945122978788751,1.227197109203843,0.43406622076428514,,,,
structure,nonlinear,plus_radial_duplicate,1000,510.0,angular_arrangement,3204,0.8174657709039201,1.5646813325308662,0.47755127264049846,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,q4,3204,1.0514318029646073,1.2618420686753222,0.1667484948664003,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,q6,3204,0.19918243244075282,0.7127159913775732,0.7205304288798642,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,w4,3204,1.1774405976761004,1.432960621627321,0.17831615195471517,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,w6,3204,0.7711249767626526,0.8220693760188509,0.06197092452575448,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,qbar6,3204,0.09550095534916377,0.727389709925581,0.8687073049755757,,,,
structure,nonlinear,plus_radial_duplicate,1001,510.0,q6_coherence,3204,0.14297226325768775,0.7745531192212736,0.8154132238193936,,,,
