task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,linear,plus_soap,971,500.0,0.1,w6,10619,0.5088291580838528,0.72640308493721
structure,linear,plus_soap,971,500.0,0.1,qbar6,10619,0.04570339811322083,0.2603825747723752
structure,linear,plus_soap,971,500.0,0.1,q6_coherence,10619,0.07043232466069779,0.2694443008106143
structure,linear,plus_soap,971,500.0,0.1,bond_order,10619,0.20839625124223923,0.646847918666196
structure,linear,plus_soap,971,500.0,0.1,angular_arrangement,10619,0.27768288465836477,0.8297429856149184
structure,linear,plus_soap,1000,510.0,0.1,q4,7473,0.2829627475961026,1.3694532009823093
structure,linear,plus_soap,1000,510.0,0.1,q6,7473,0.02563610707488557,0.5814350908456233
structure,linear,plus_soap,1000,510.0,0.1,w4,7473,0.8792308642419135,1.485107729828026
structure,linear,plus_soap,1000,510.0,0.1,w6,7473,1.2413268752257909,1.1487602659941378
structure,linear,plus_soap,1000,510.0,0.1,qbar6,7473,0.05893193482706262,0.2878109178255946
structure,linear,plus_soap,1000,510.0,0.1,q6_coherence,7473,0.12231106688976896,0.3405745462688651
structure,linear,plus_soap,1000,510.0,0.1,bond_order,7473,0.43506659930925395,0.9947772027322734
structure,linear,plus_soap,1000,510.0,0.1,angular_arrangement,7473,0.41372929103361833,1.0270293560948809
structure,linear,plus_soap,1001,510.0,0.1,q4,11038,0.14345784608165837,0.8978323454131423
structure,linear,plus_soap,1001,510.0,0.1,q6,11038,0.01278418765938526,0.4285204217098126
structure,linear,plus_soap,1001,510.0,0.1,w4,11038,0.5498922247970514,0.969194001961416
structure,linear,plus_soap,1001,510.0,0.1,w6,11038,0.49347265479490127,0.6915470759393563
structure,linear,plus_soap,1001,510.0,0.1,qbar6,11038,0.043417267985993026,0.29217495095791196
structure,linear,plus_soap,1001,510.0,0.1,q6_coherence,11038,0.07645180252826059,0.311294475741892
structure,linear,plus_soap,1001,510.0,0.1,bond_order,11038,0.21991266397454162,0.6569598537411243
structure,linear,plus_soap,1001,510.0,0.1,angular_arrangement,11038,0.2579342365580684,0.8038537170449556
structure,linear,plus_soap,881,520.0,0.1,q4,7220,0.2932934985722714,1.456085097712625
structure,linear,plus_soap,881,520.0,0.1,q6,7220,0.022619807564394013,0.5538194099410891
structure,linear,plus_soap,881,520.0,0.1,w4,7220,1.1018709747683078,1.543980384081562
structure,linear,plus_soap,881,520.0,0.1,w6,7220,1.3195111283388148,1.199140873534706
structure,linear,plus_soap,881,520.0,0.1,qbar6,7220,0.06798958458644723,0.29781480209504785
structure,linear,plus_soap,881,520.0,0.1,q6_coherence,7220,0.15071097807628836,0.3589105380939715
structure,linear,plus_soap,881,520.0,0.1,bond_order,7220,0.49266599531775396,1.0381252687995095
structure,linear,plus_soap,881,520.0,0.1,angular_arrangement,7220,0.4200003517301415,1.0028674037362708
structure,linear,plus_soap,1009,520.0,0.1,q4,13594,0.11538724291244687,1.1698018970890318
structure,linear,plus_soap,1009,520.0,0.1,q6,13594,0.012250775912362405,0.4344309270350266
structure,linear,plus_soap,1009,520.0,0.1,w4,13594,0.8439899691488326,1.4351748440500554
structure,linear,plus_soap,1009,520.0,0.1,w6,13594,0.31291412326959456,0.5394766852500842
structure,linear,plus_soap,1009,520.0,0.1,qbar6,13594,0.042249856296549766,0.26619902782914234
structure,linear,plus_soap,1009,520.0,0.1,q6_coherence,13594,0.07426383626094478,0.2222729122037974
structure,linear,plus_soap,1009,520.0,0.1,bond_order,13594,0.23350930063345515,0.819369249853901
structure,linear,plus_soap,1009,520.0,0.1,angular_arrangement,13594,0.3150283172081404,0.9070728693780314
structure,nonlinear,radial_control,911,400.0,0.05,q4,91,0.6174939492959141,0.7864290239137353
structure,nonlinear,radial_control,911,400.0,0.05,q6,91,0.08934297629765063,0.28107120380936584
structure,nonlinear,radial_control,911,400.0,0.05,w4,91,1.029497106391182,1.0039194051485754
structure,nonlinear,radial_control,911,400.0,0.05,w6,91,0.013562451737667274,0.09833909551856254
structure,nonlinear,radial_control,911,400.0,0.05,qbar6,91,0.039745418093594456,0.1637500602188683
structure,nonlinear,radial_control,911,400.0,0.05,q6_coherence,91,0.016289960539846562,0.08737102635964063
structure,nonlinear,radial_control,911,400.0,0.05,bond_order,91,0.3009886437259758,0.5399759500006852
structure,nonlinear,radial_control,911,400.0,0.05,angular_arrangement,91,0.3463866862381543,0.613096792440957
structure,nonlinear,radial_control,913,400.0,0.05,q4,158,0.06222288423607435,0.16580978263499452
structure,nonlinear,radial_control,913,400.0,0.05,q6,158,0.017570423447546057,0.11235314043889053
structure,nonlinear,radial_control,913,400.0,0.05,w4,158,0.049757151821464715,0.21209998368458238
structure,nonlinear,radial_control,913,400.0,0.05,w6,158,0.011499954221875637,0.07868418925212133
structure,nonlinear,radial_control,913,400.0,0.05,qbar6,158,0.01931393848756515,0.040421867971188956
structure,nonlinear,radial_control,913,400.0,0.05,q6_coherence,158,0.020828708617302336,0.024684560340675978
structure,nonlinear,radial_control,913,400.0,0.05,bond_order,158,0.030198843471971378,0.12485790045134083
structure,nonlinear,radial_control,913,400.0,0.05,angular_arrangement,158,0.10636105403039803,0.37381207866282845
structure,nonlinear,radial_control,938,450.0,0.05,q4,13,1.566698816261946,1.2555246469716765
structure,nonlinear,radial_control,938,450.0,0.05,q6,13,0.2384522422162814,0.5500440943831092
structure,nonlinear,radial_control,938,450.0,0.05,w4,13,2.3059778248166074,1.547580763054549
structure,nonlinear,radial_control,938,450.0,0.05,w6,13,0.05484172436035077,0.2132062701016716
structure,nonlinear,radial_control,938,450.0,0.05,qbar6,13,0.09966128161364374,0.35945473949190987
structure,nonlinear,radial_control,938,450.0,0.05,q6_coherence,13,0.035352840480207294,0.2256067345542457
structure,nonlinear,radial_control,938,450.0,0.05,bond_order,13,0.7168307882915059,0.8659734296468224
structure,nonlinear,radial_control,938,450.0,0.05,angular_arrangement,13,1.0464305391801867,1.0600659779537185
structure,nonlinear,radial_control,942,450.0,0.05,q4,206,0.045372175432717196,0.18808513950432873
structure,nonlinear,radial_control,942,450.0,0.05,q6,206,0.01963138784373809,0.11409508279772727
structure,nonlinear,radial_control,942,450.0,0.05,w4,206,0.08655113039667983,0.2723829738548929
structure,nonlinear,radial_control,942,450.0,0.05,w6,206,0.012864076761782257,0.09270735987560787
structure,nonlinear,radial_control,942,450.0,0.05,qbar6,206,0.01434253228321717,0.04026644987015386
structure,nonlinear,radial_control,942,450.0,0.05,q6_coherence,206,0.014713860187649414,0.0203954079111501
structure,nonlinear,radial_control,942,450.0,0.05,bond_order,206,0.032245860484297326,0.1490068266283638
structure,nonlinear,radial_control,942,450.0,0.05,angular_arrangement,206,0.12473782406962469,0.3904597233780116
structure,nonlinear,radial_control,970,500.0,0.05,q4,82,0.1600013033202817,0.4122969130415288
structure,nonlinear,radial_control,970,500.0,0.05,q6,82,0.03190084929173399,0.15570356584334472
structure,nonlinear,radial_control,970,500.0,0.05,w4,82,0.14026197116570294,0.3966564763436262
structure,nonlinear,radial_control,970,500.0,0.05,w6,82,0.01696312242934725,0.10562520457987064
structure,nonlinear,radial_control,970,500.0,0.05,qbar6,82,0.020336604624152706,0.07958244387716755
structure,nonlinear,radial_control,970,500.0,0.05,q6_coherence,82,0.013793780097322909,0.04325246021223588
structure,nonlinear,radial_control,970,500.0,0.05,bond_order,82,0.06387627182142358,0.24863947449927762
structure,nonlinear,radial_control,970,500.0,0.05,angular_arrangement,82,0.18588657120294305,0.4564394598621464
structure,nonlinear,radial_control,971,500.0,0.05,q4,16,0.439985653185617,0.6995239887906375
structure,nonlinear,radial_control,971,500.0,0.05,q6,16,0.045344162006438544,0.19126547100619057
structure,nonlinear,radial_control,971,500.0,0.05,w4,16,0.4878306237834783,0.7208948353117678
structure,nonlinear,radial_control,971,500.0,0.05,w6,16,0.028705527957934532,0.1406353350802877
structure,nonlinear,radial_control,971,500.0,0.05,qbar6,16,0.034206226575296914,0.13026485036415222
structure,nonlinear,radial_control,971,500.0,0.05,q6_coherence,16,0.022573535207933457,0.08282895095921848
structure,nonlinear,radial_control,971,500.0,0.05,bond_order,16,0.17644095478611646,0.4260699314084698
structure,nonlinear,radial_control,971,500.0,0.05,angular_arrangement,16,0.18947549412964848,0.4772211851500516
structure,nonlinear,radial_control,1000,510.0,0.05,q4,2,0.05922238557664214,0.18959328285465324
structure,nonlinear,radial_control,1000,510.0,0.05,q6,2,0.07293144249499385,0.18444600397720076
structure,nonlinear,radial_control,1000,510.0,0.05,w4,2,0.03481618589265596,0.18940047086597553
structure,nonlinear,radial_control,1000,510.0,0.05,w6,2,0.05703709465596858,0.1854566227772121
structure,nonlinear,radial_control,1000,510.0,0.05,qbar6,2,0.029025873475748802,0.05976879124222398
structure,nonlinear,radial_control,1000,510.0,0.05,q6_coherence,2,0.006683443601629447,0.02829881516315293
structure,nonlinear,radial_control,1000,510.0,0.05,bond_order,2,0.043286070949606466,0.15524484421344417
structure,nonlinear,radial_control,1000,510.0,0.05,angular_arrangement,2,0.20286862297694747,0.4681339093935752
structure,nonlinear,radial_control,1001,510.0,0.05,q4,27,0.316023880005983,0.5806120321533584
structure,nonlinear,radial_control,1001,510.0,0.05,q6,27,0.03767139046104622,0.15791416154800664
structure,nonlinear,radial_control,1001,510.0,0.05,w4,27,0.4214330512096871,0.632134740607913
structure,nonlinear,radial_control,1001,510.0,0.05,w6,27,0.018777070536715623,0.1417871957623332
structure,nonlinear,radial_control,1001,510.0,0.05,qbar6,27,0.03200248920703653,0.09907650604183864
structure,nonlinear,radial_control,1001,510.0,0.05,q6_coherence,27,0.024790700383120968,0.06835355034916336
structure,nonlinear,radial_control,1001,510.0,0.05,bond_order,27,0.1417830969672649,0.3642877789511647
structure,nonlinear,radial_control,1001,510.0,0.05,angular_arrangement,27,0.2631286317600202,0.5148658056162762
structure,nonlinear,radial_control,1009,520.0,0.05,q4,14,0.08129529186837056,0.2113813404481155
structure,nonlinear,radial_control,1009,520.0,0.05,q6,14,0.027447401845132422,0.1575887899811701
structure,nonlinear,radial_control,1009,520.0,0.05,w4,14,0.047390809495024666,0.21643950211051974
structure,nonlinear,radial_control,1009,520.0,0.05,w6,14,0.011986697153753284,0.09891221474462229
structure,nonlinear,radial_control,1009,520.0,0.05,qbar6,14,0.00720848616737408,0.08945530424463699
structure,nonlinear,radial_control,1009,520.0,0.05,q6_coherence,14,0.004132983036219179,0.05055296745715174
structure,nonlinear,radial_control,1009,520.0,0.05,bond_order,14,0.02991027826097904,0.15094360762280937
structure,nonlinear,radial_control,1009,520.0,0.05,angular_arrangement,14,0.1734844121879788,0.45369065818224485
structure,nonlinear,radial_control,911,400.0,0.1,q4,13431,1.0635061081430728,1.0266270699159583
structure,nonlinear,radial_control,911,400.0,0.1,q6,13431,0.20467569882785783,0.4510847212905268
structure,nonlinear,radial_control,911,400.0,0.1,w4,13431,1.4036732715674636,1.1788873541785532
structure,nonlinear,radial_control,911,400.0,0.1,w6,13431,0.879115039869212,0.9414256790661032
structure,nonlinear,radial_control,911,400.0,0.1,qbar6,13431,0.07020217014979697,0.2363553336651145
structure,nonlinear,radial_control,911,400.0,0.1,q6_coherence,13431,0.0965383261926792,0.2796867605913576
structure,nonlinear,radial_control,911,400.0,0.1,bond_order,13431,0.6196184357916802,0.7818340400744901
structure,nonlinear,radial_control,911,400.0,0.1,angular_arrangement,13431,0.548536287534669,0.8252979712638587
structure,nonlinear,radial_control,913,400.0,0.1,q4,11219,0.7352801953774092,0.8448989307302719
structure,nonlinear,radial_control,913,400.0,0.1,q6,11219,0.2181631344380759,0.46883306725310797
structure,nonlinear,radial_control,913,400.0,0.1,w4,11219,0.5284106402273855,0.7145189952348846
structure,nonlinear,radial_control,913,400.0,0.1,w6,11219,1.058181713419262,1.0293600635205897
structure,nonlinear,radial_control,913,400.0,0.1,qbar6,11219,0.06129905093538983,0.20303463450821171
structure,nonlinear,radial_control,913,400.0,0.1,q6_coherence,11219,0.11520808769261894,0.30413820210350695
structure,nonlinear,radial_control,913,400.0,0.1,bond_order,11219,0.45275713701502357,0.6630109717305254
structure,nonlinear,radial_control,913,400.0,0.1,angular_arrangement,11219,0.43017063554950064,0.7542531642816
structure,nonlinear,radial_control,938,450.0,0.1,q4,10713,1.8912835350495223,1.3471635105358934
structure,nonlinear,radial_control,938,450.0,0.1,q6,10713,0.3066325588023287,0.5533101707913456
structure,nonlinear,radial_control,938,450.0,0.1,w4,10713,2.647822645142048,1.6320479698268333
structure,nonlinear,radial_control,938,450.0,0.1,w6,10713,0.5140339289476761,0.7083241471819619
structure,nonlinear,radial_control,938,450.0,0.1,qbar6,10713,0.14485090005690643,0.344674321476995
structure,nonlinear,radial_control,938,450.0,0.1,q6_coherence,10713,0.13039485796203973,0.30677619376100695
structure,nonlinear,radial_control,938,450.0,0.1,bond_order,10713,0.939169737660087,0.9573589855658117
structure,nonlinear,radial_control,938,450.0,0.1,angular_arrangement,10713,0.8048139170475012,0.9872689185839557
structure,nonlinear,radial_control,942,450.0,0.1,q4,18952,0.3969189067740337,0.6211528106411476
structure,nonlinear,radial_control,942,450.0,0.1,q6,18952,0.08954748914742525,0.2989398844217068
structure,nonlinear,radial_control,942,450.0,0.1,w4,18952,0.4676646293681598,0.6820119560558205
structure,nonlinear,radial_control,942,450.0,0.1,w6,18952,0.2526478546544956,0.4933391599659156
structure,nonlinear,radial_control,942,450.0,0.1,qbar6,18952,0.04194581803181288,0.15644052039069942
structure,nonlinear,radial_control,942,450.0,0.1,q6_coherence,18952,0.05123220337833197,0.16765122627601994
structure,nonlinear,radial_control,942,450.0,0.1,bond_order,18952,0.21665948355904316,0.45392735720531113
structure,nonlinear,radial_control,942,450.0,0.1,angular_arrangement,18952,0.30332294655828973,0.6903348653220536
structure,nonlinear,radial_control,970,500.0,0.1,q4,20747,0.28807528421476675,0.4714557417719975
structure,nonlinear,radial_control,970,500.0,0.1,q6,20747,0.07255051022337014,0.2592551341450374
structure,nonlinear,radial_control,970,500.0,0.1,w4,20747,0.2934202465569731,0.5211441605080807
structure,nonlinear,radial_control,970,500.0,0.1,w6,20747,0.20325776322185793,0.44411739938881173
structure,nonlinear,radial_control,970,500.0,0.1,qbar6,20747,0.03905114332578453,0.11966572327426174
structure,nonlinear,radial_control,970,500.0,0.1,q6_coherence,20747,0.04122653301581877,0.13732672809140983
structure,nonlinear,radial_control,970,500.0,0.1,bond_order,20747,0.1562635800930952,0.36320190828173043
structure,nonlinear,radial_control,970,500.0,0.1,angular_arrangement,20747,0.32118565119784626,0.6968514217406444
structure,nonlinear,radial_control,971,500.0,0.1,q4,10619,0.826246908496047,0.9008294576495057
structure,nonlinear,radial_control,971,500.0,0.1,q6,10619,0.1778676838893741,0.4132977630305768
structure,nonlinear,radial_control,971,500.0,0.1,w4,10619,0.8652098598234521,0.9274178498987655
structure,nonlinear,radial_control,971,500.0,0.1,w6,10619,0.5341508886560112,0.72640308493721
structure,nonlinear,radial_control,971,500.0,0.1,qbar6,10619,0.08980651887424958,0.2603825747723752
structure,nonlinear,radial_control,971,500.0,0.1,q6_coherence,10619,0.09350060526433626,0.2694443008106143
structure,nonlinear,radial_control,971,500.0,0.1,bond_order,10619,0.43113041083391174,0.646847918666196
structure,nonlinear,radial_control,971,500.0,0.1,angular_arrangement,10619,0.5207631600520908,0.8297429856149184
structure,nonlinear,radial_control,1000,510.0,0.1,q4,7473,1.8759663380190468,1.3694532009823093
structure,nonlinear,radial_control,1000,510.0,0.1,q6,7473,0.33697516054189014,0.5814350908456233
structure,nonlinear,radial_control,1000,510.0,0.1,w4,7473,2.2210247871904834,1.485107729828026
structure,nonlinear,radial_control,1000,510.0,0.1,w6,7473,1.3392316291464403,1.1487602659941378
structure,nonlinear,radial_control,1000,510.0,0.1,qbar6,7473,0.11314840748049627,0.2878109178255946
structure,nonlinear,radial_control,1000,510.0,0.1,q6_coherence,7473,0.15051882558768503,0.3405745462688651
structure,nonlinear,radial_control,1000,510.0,0.1,bond_order,7473,1.0061441913276734,0.9947772027322734
structure,nonlinear,radial_control,1000,510.0,0.1,angular_arrangement,7473,0.918616196233316,1.0270293560948809
structure,nonlinear,radial_control,1001,510.0,0.1,q4,11038,0.8310616142227045,0.8978323454131423
structure,nonlinear,radial_control,1001,510.0,0.1,q6,11038,0.16917877163774536,0.4285204217098126
structure,nonlinear,radial_control,1001,510.0,0.1,w4,11038,0.9920832799681059,0.969194001961416
structure,nonlinear,radial_control,1001,510.0,0.1,w6,11038,0.4873034386634919,0.6915470759393563
structure,nonlinear,radial_control,1001,510.0,0.1,qbar6,11038,0.08428844151423884,0.29217495095791196
structure,nonlinear,radial_control,1001,510.0,0.1,q6_coherence,11038,0.10607436978290294,0.311294475741892
structure,nonlinear,radial_control,1001,510.0,0.1,bond_order,11038,0.4449983192981983,0.6569598537411243
structure,nonlinear,radial_control,1001,510.0,0.1,angular_arrangement,11038,0.4736218526868894,0.8038537170449556
structure,nonlinear,radial_control,881,520.0,0.1,q4,7220,2.1365706982077657,1.456085097712625
structure,nonlinear,radial_control,881,520.0,0.1,q6,7220,0.3080989097444287,0.5538194099410891
structure,nonlinear,radial_control,881,520.0,0.1,w4,7220,2.3809245510132366,1.543980384081562
structure,nonlinear,radial_control,881,520.0,0.1,w6,7220,1.430924832959024,1.199140873534706
structure,nonlinear,radial_control,881,520.0,0.1,qbar6,7220,0.11979942760404567,0.29781480209504785
structure,nonlinear,radial_control,881,520.0,0.1,q6_coherence,7220,0.16703669743324123,0.3589105380939715
structure,nonlinear,radial_control,881,520.0,0.1,bond_order,7220,1.0905591861602904,1.0381252687995095
structure,nonlinear,radial_control,881,520.0,0.1,angular_arrangement,7220,0.8875527445039347,1.0028674037362708
structure,nonlinear,radial_control,1009,520.0,0.1,q4,13594,1.3738774488709142,1.1698018970890318
structure,nonlinear,radial_control,1009,520.0,0.1,q6,13594,0.2001166470709257,0.4344309270350266
structure,nonlinear,radial_control,1009,520.0,0.1,w4,13594,2.0156062703456956,1.4351748440500554
structure,nonlinear,radial_control,1009,520.0,0.1,w6,13594,0.30233181938307685,0.5394766852500842
structure,nonlinear,radial_control,1009,520.0,0.1,qbar6,13594,0.08790267704828197,0.26619902782914234
structure,nonlinear,radial_control,1009,520.0,0.1,q6_coherence,13594,0.07855290000298833,0.2222729122037974
structure,nonlinear,radial_control,1009,520.0,0.1,bond_order,13594,0.6763979604536472,0.819369249853901
structure,nonlinear,radial_control,1009,520.0,0.1,angular_arrangement,13594,0.6750505021172027,0.9070728693780314
structure,nonlinear,plus_gatr,911,400.0,0.05,q4,91,0.6381703244606864,0.7864290239137353
structure,nonlinear,plus_gatr,911,400.0,0.05,q6,91,0.08466027538441435,0.28107120380936584
structure,nonlinear,plus_gatr,911,400.0,0.05,w4,91,1.0215652007354803,1.0039194051485754
structure,nonlinear,plus_gatr,911,400.0,0.05,w6,91,0.012056443158570617,0.09833909551856254
structure,nonlinear,plus_gatr,911,400.0,0.05,qbar6,91,0.03478333901929483,0.1637500602188683
structure,nonlinear,plus_gatr,911,400.0,0.05,q6_coherence,91,0.017139815984941367,0.08737102635964063
structure,nonlinear,plus_gatr,911,400.0,0.05,bond_order,91,0.30139589979056464,0.5399759500006852
structure,nonlinear,plus_gatr,911,400.0,0.05,angular_arrangement,91,0.3426563177862833,0.613096792440957
structure,nonlinear,plus_gatr,913,400.0,0.05,q4,158,0.053367757259652454,0.16580978263499452
structure,nonlinear,plus_gatr,913,400.0,0.05,q6,158,0.018514410590586932,0.11235314043889053
structure,nonlinear,plus_gatr,913,400.0,0.05,w4,158,0.05636911587014168,0.21209998368458238
structure,nonlinear,plus_gatr,913,400.0,0.05,w6,158,0.012283871753292822,0.07868418925212133
structure,nonlinear,plus_gatr,913,400.0,0.05,qbar6,158,0.020290122479090695,0.040421867971188956
structure,nonlinear,plus_gatr,913,400.0,0.05,q6_coherence,158,0.020797212961721566,0.024684560340675978
structure,nonlinear,plus_gatr,913,400.0,0.05,bond_order,158,0.030270415152414357,0.12485790045134083
structure,nonlinear,plus_gatr,913,400.0,0.05,angular_arrangement,158,0.10471092723826685,0.37381207866282845
structure,nonlinear,plus_gatr,938,450.0,0.05,q4,13,1.5195577052136495,1.2555246469716765
structure,nonlinear,plus_gatr,938,450.0,0.05,q6,13,0.26084672526400543,0.5500440943831092
structure,nonlinear,plus_gatr,938,450.0,0.05,w4,13,2.298613223231347,1.547580763054549
structure,nonlinear,plus_gatr,938,450.0,0.05,w6,13,0.0538607182825099,0.2132062701016716
structure,nonlinear,plus_gatr,938,450.0,0.05,qbar6,13,0.12477109556318207,0.35945473949190987
structure,nonlinear,plus_gatr,938,450.0,0.05,q6_coherence,13,0.05457201883702694,0.2256067345542457
structure,nonlinear,plus_gatr,938,450.0,0.05,bond_order,13,0.718703581065287,0.8659734296468224
structure,nonlinear,plus_gatr,938,450.0,0.05,angular_arrangement,13,1.044941277785335,1.0600659779537185
structure,nonlinear,plus_gatr,942,450.0,0.05,q4,206,0.06869866014099954,0.18808513950432873
structure,nonlinear,plus_gatr,942,450.0,0.05,q6,206,0.023100408917171068,0.11409508279772727
structure,nonlinear,plus_gatr,942,450.0,0.05,w4,206,0.08508100398283223,0.2723829738548929
structure,nonlinear,plus_gatr,942,450.0,0.05,w6,206,0.012927376261210384,0.09270735987560787
structure,nonlinear,plus_gatr,942,450.0,0.05,qbar6,206,0.01426646235509982,0.04026644987015386
structure,nonlinear,plus_gatr,942,450.0,0.05,q6_coherence,206,0.016594281381271468,0.0203954079111501
structure,nonlinear,plus_gatr,942,450.0,0.05,bond_order,206,0.03677803217309742,0.1490068266283638
structure,nonlinear,plus_gatr,942,450.0,0.05,angular_arrangement,206,0.1282392145486067,0.3904597233780116
structure,nonlinear,plus_gatr,970,500.0,0.05,q4,82,0.14421926012377773,0.4122969130415288
structure,nonlinear,plus_gatr,970,500.0,0.05,q6,82,0.02268351196024011,0.15570356584334472
structure,nonlinear,plus_gatr,970,500.0,0.05,w4,82,0.13295185147536173,0.3966564763436262
structure,nonlinear,plus_gatr,970,500.0,0.05,w6,82,0.014360538953904342,0.10562520457987064
structure,nonlinear,plus_gatr,970,500.0,0.05,qbar6,82,0.016694146355289267,0.07958244387716755
structure,nonlinear,plus_gatr,970,500.0,0.05,q6_coherence,82,0.015344934116711497,0.04325246021223588
structure,nonlinear,plus_gatr,970,500.0,0.05,bond_order,82,0.057709040497547444,0.24863947449927762
structure,nonlinear,plus_gatr,970,500.0,0.05,angular_arrangement,82,0.1758183646597935,0.4564394598621464
structure,nonlinear,plus_gatr,971,500.0,0.05,q4,16,0.48616560505981066,0.6995239887906375
structure,nonlinear,plus_gatr,971,500.0,0.05,q6,16,0.059858090589000615,0.19126547100619057
structure,nonlinear,plus_gatr,971,500.0,0.05,w4,16,0.4759675980166149,0.7208948353117678
structure,nonlinear,plus_gatr,971,500.0,0.05,w6,16,0.03178879877404513,0.1406353350802877
structure,nonlinear,plus_gatr,971,500.0,0.05,qbar6,16,0.039038312053871135,0.13026485036415222
structure,nonlinear,plus_gatr,971,500.0,0.05,q6_coherence,16,0.030029257892634217,0.08282895095921848
structure,nonlinear,plus_gatr,971,500.0,0.05,bond_order,16,0.18714127706432948,0.4260699314084698
structure,nonlinear,plus_gatr,971,500.0,0.05,angular_arrangement,16,0.1846372751694168,0.4772211851500516
structure,nonlinear,plus_gatr,1000,510.0,0.05,q4,2,0.03194335391309425,0.18959328285465324
structure,nonlinear,plus_gatr,1000,510.0,0.05,q6,2,0.048745129235243635,0.18444600397720076
structure,nonlinear,plus_gatr,1000,510.0,0.05,w4,2,0.046150739881224506,0.18940047086597553
structure,nonlinear,plus_gatr,1000,510.0,0.05,w6,2,0.044597962583320175,0.1854566227772121
structure,nonlinear,plus_gatr,1000,510.0,0.05,qbar6,2,0.032057042166478054,0.05976879124222398
structure,nonlinear,plus_gatr,1000,510.0,0.05,q6_coherence,2,0.01280422524067144,0.02829881516315293
structure,nonlinear,plus_gatr,1000,510.0,0.05,bond_order,2,0.036049742170005346,0.15524484421344417
structure,nonlinear,plus_gatr,1000,510.0,0.05,angular_arrangement,2,0.18593856995501534,0.4681339093935752
structure,nonlinear,plus_gatr,1001,510.0,0.05,q4,27,0.337423633476833,0.5806120321533584
structure,nonlinear,plus_gatr,1001,510.0,0.05,q6,27,0.03190319451535453,0.15791416154800664
structure,nonlinear,plus_gatr,1001,510.0,0.05,w4,27,0.42910442029720897,0.632134740607913
structure,nonlinear,plus_gatr,1001,510.0,0.05,w6,27,0.016833221014499432,0.1417871957623332
structure,nonlinear,plus_gatr,1001,510.0,0.05,qbar6,27,0.021442972552786137,0.09907650604183864
structure,nonlinear,plus_gatr,1001,510.0,0.05,q6_coherence,27,0.013948337980250615,0.06835355034916336
structure,nonlinear,plus_gatr,1001,510.0,0.05,bond_order,27,0.14177596330615547,0.3642877789511647
structure,nonlinear,plus_gatr,1001,510.0,0.05,angular_arrangement,27,0.26633236841697655,0.5148658056162762
structure,nonlinear,plus_gatr,1009,520.0,0.05,q4,14,0.07659461013431677,0.2113813404481155
structure,nonlinear,plus_gatr,1009,520.0,0.05,q6,14,0.028900712216692485,0.1575887899811701
structure,nonlinear,plus_gatr,1009,520.0,0.05,w4,14,0.044744253485768486,0.21643950211051974
structure,nonlinear,plus_gatr,1009,520.0,0.05,w6,14,0.012783103569968562,0.09891221474462229
structure,nonlinear,plus_gatr,1009,520.0,0.05,qbar6,14,0.014898305705781878,0.08945530424463699
structure,nonlinear,plus_gatr,1009,520.0,0.05,q6_coherence,14,0.00839547164893027,0.05055296745715174
structure,nonlinear,plus_gatr,1009,520.0,0.05,bond_order,14,0.03105274279357641,0.15094360762280937
structure,nonlinear,plus_gatr,1009,520.0,0.05,angular_arrangement,14,0.1780100554713124,0.45369065818224485
structure,nonlinear,plus_gatr,911,400.0,0.1,q4,13431,1.0820650291414469,1.0266270699159583
structure,nonlinear,plus_gatr,911,400.0,0.1,q6,13431,0.20882435283242487,0.4510847212905268
structure,nonlinear,plus_gatr,911,400.0,0.1,w4,13431,1.4051186987869577,1.1788873541785532
structure,nonlinear,plus_gatr,911,400.0,0.1,w6,13431,0.8793163330151343,0.9414256790661032
structure,nonlinear,plus_gatr,911,400.0,0.1,qbar6,13431,0.07271491633605606,0.2363553336651145
structure,nonlinear,plus_gatr,911,400.0,0.1,q6_coherence,13431,0.09954426407017367,0.2796867605913576
structure,nonlinear,plus_gatr,911,400.0,0.1,bond_order,13431,0.6245972656970322,0.7818340400744901
structure,nonlinear,plus_gatr,911,400.0,0.1,angular_arrangement,13431,0.5442141078872395,0.8252979712638587
structure,nonlinear,plus_gatr,913,400.0,0.1,q4,11219,0.7390878176711334,0.8448989307302719
structure,nonlinear,plus_gatr,913,400.0,0.1,q6,11219,0.21898463187705783,0.46883306725310797
structure,nonlinear,plus_gatr,913,400.0,0.1,w4,11219,0.5340821523990447,0.7145189952348846
structure,nonlinear,plus_gatr,913,400.0,0.1,w6,11219,1.0618396161980865,1.0293600635205897
structure,nonlinear,plus_gatr,913,400.0,0.1,qbar6,11219,0.06479863568358414,0.20303463450821171
structure,nonlinear,plus_gatr,913,400.0,0.1,q6_coherence,11219,0.11732918887680382,0.30413820210350695
structure,nonlinear,plus_gatr,913,400.0,0.1,bond_order,11219,0.4560203404509518,0.6630109717305254
structure,nonlinear,plus_gatr,913,400.0,0.1,angular_arrangement,11219,0.42773249865299634,0.7542531642816
structure,nonlinear,plus_gatr,938,450.0,0.1,q4,10713,1.898681443182929,1.3471635105358934
structure,nonlinear,plus_gatr,938,450.0,0.1,q6,10713,0.30811346458555516,0.5533101707913456
structure,nonlinear,plus_gatr,938,450.0,0.1,w4,10713,2.649639489553665,1.6320479698268333
structure,nonlinear,plus_gatr,938,450.0,0.1,w6,10713,0.50965991144969,0.7083241471819619
