task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms,discordant,concordance
structure,nonlinear,plus_angular_delta,911,400.0,0.1,q6,172,0.12596387327658345,0.3632021794368057,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,w4,172,0.2574442921268685,0.49744097044318036,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,w6,172,0.440258185550676,0.6638800808971207,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,qbar6,172,0.07339570634372058,0.22915969927435692,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,q6_coherence,172,0.1051212630434511,0.29521688689862785,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,bond_order,172,0.2111420550880859,0.45146004816471097,,
structure,nonlinear,plus_angular_delta,911,400.0,0.1,angular_arrangement,172,0.2784540490697076,0.6602420100754829,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q4,126,0.971867207335153,0.9901612518647169,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q6,126,0.33108110383237,0.5607878068733738,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,w4,126,0.7575634736818491,0.8555991044523487,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,w6,126,2.8660204206330846,1.6771434451029166,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,qbar6,126,0.10882785126577693,0.22420826642845748,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,q6_coherence,126,0.19022258528046154,0.3479095132100854,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,bond_order,126,0.870930440338116,0.9138811564002205,,
structure,nonlinear,plus_angular_delta,913,400.0,0.1,angular_arrangement,126,0.5834483932636604,0.8405749525289181,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q4,91,0.7820968711335206,0.8364226129056815,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q6,91,0.17246550218814918,0.4054583993753211,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,w4,91,0.49609514808864685,0.6500793215477096,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,w6,91,0.5933395747380732,0.7672954258749177,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,qbar6,91,0.08120333712437763,0.30420198887482397,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,q6_coherence,91,0.10569749173303242,0.31039136618588287,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,bond_order,91,0.3718163208342999,0.5865472908064907,,
structure,nonlinear,plus_angular_delta,938,450.0,0.1,angular_arrangement,91,0.47642209797358387,0.8034480382537533,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q4,191,0.46450164249212306,0.6848081239315917,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q6,191,0.09257301899990326,0.3045996571495689,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,w4,191,0.4023665860804832,0.6029434399457076,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,w6,191,0.37680517315703804,0.5997974191256887,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,qbar6,191,0.04084653467035191,0.17430126477279742,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,q6_coherence,191,0.06533653690075532,0.2258745204172401,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,bond_order,191,0.24040491538344244,0.4772213119327441,,
structure,nonlinear,plus_angular_delta,942,450.0,0.1,angular_arrangement,191,0.3095914283523316,0.7073908013359534,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q4,156,0.3071201293075332,0.5427958532186881,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q6,156,0.09864524952885692,0.31415844042898583,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,w4,156,0.313356813838427,0.5471450551937437,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,w6,156,0.22440707408212676,0.4735897075452456,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,qbar6,156,0.0467584768326149,0.13339467402976257,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,q6_coherence,156,0.04963599862613479,0.14387694799707285,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,bond_order,156,0.1733206237026156,0.39905565645750707,,
structure,nonlinear,plus_angular_delta,970,500.0,0.1,angular_arrangement,156,0.3537531672628185,0.7414295025787065,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q4,142,0.47464848857112557,0.6561699949959883,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q6,142,0.18780866246410982,0.428707105312773,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,w4,142,0.4842013726608864,0.7058237690180038,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,w6,142,0.44039605458846803,0.6486561218081057,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,qbar6,142,0.13326448188141438,0.3345009800219259,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,q6_coherence,142,0.14683742098895933,0.3353274547235976,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,bond_order,142,0.31119274685916065,0.541237195272036,,
structure,nonlinear,plus_angular_delta,971,500.0,0.1,angular_arrangement,142,0.4554392808885485,0.8220813036374066,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q4,33,1.6474951665433821,1.2447935951461606,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q6,33,0.7964237244519615,0.8570341052940958,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,w4,33,1.1388053250384569,1.0437125453475344,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,w6,33,3.7403052636051544,1.8846070503100016,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,qbar6,33,0.10655116115691583,0.3222112522060935,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,q6_coherence,33,0.18167106864638793,0.46006374940638883,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,bond_order,33,1.26854195157371,1.098527568165241,,
structure,nonlinear,plus_angular_delta,1000,510.0,0.1,angular_arrangement,33,1.163800479136827,1.1509391979611254,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q4,97,1.2359688760610736,1.160572976042111,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q6,97,0.18879810949520245,0.4805482371753739,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,w4,97,1.7857574303516197,1.386141296438495,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,w6,97,0.7918960883789476,0.878608502553682,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,qbar6,97,0.12975883578643596,0.40308803275389254,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,q6_coherence,97,0.12289814067169913,0.35582213333112767,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,bond_order,97,0.7091795801241632,0.8718071449715944,,
structure,nonlinear,plus_angular_delta,1001,510.0,0.1,angular_arrangement,97,0.6156331089374597,0.8868320474094303,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q4,99,0.9708181563525803,0.9877981222786641,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q6,99,0.3263626527364317,0.5336228564487344,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,w4,99,0.7639852445667005,0.8456158960370362,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,w6,99,1.1176867880281403,1.0359049643447915,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,qbar6,99,0.137174765667821,0.29643283225559547,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,q6_coherence,99,0.21933620745623503,0.40176555728327495,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,bond_order,99,0.5892273024679848,0.7413896646551302,,
structure,nonlinear,plus_angular_delta,881,520.0,0.1,angular_arrangement,99,0.5694907697672947,0.8551680861071987,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q4,160,1.695044043053938,1.281270713981003,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q6,160,0.24629180210693996,0.5130031277573246,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,w4,160,2.4287001135069937,1.5483593306656047,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,w6,160,0.3724887334537052,0.5891823752673391,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,qbar6,160,0.10468134712351551,0.3173129552609609,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,q6_coherence,160,0.08245380117699457,0.24823631573473656,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,bond_order,160,0.8216099734036811,0.8955155051519292,,
structure,nonlinear,plus_angular_delta,1009,520.0,0.1,angular_arrangement,160,0.776017207098058,1.0071228361065612,,
structure,nonlinear,plus_mace,911,400.0,0.05,q4,2,0.11485119145954764,0.156088250809767,,
structure,nonlinear,plus_mace,911,400.0,0.05,q6,2,0.11476604863671928,0.1392019094762592,,
structure,nonlinear,plus_mace,911,400.0,0.05,w4,2,0.02036776171427391,0.32627599448075145,,
structure,nonlinear,plus_mace,911,400.0,0.05,w6,2,0.008737730878660725,0.10278381802583629,,
structure,nonlinear,plus_mace,911,400.0,0.05,qbar6,2,0.053854676560852306,0.010945204147925254,,
structure,nonlinear,plus_mace,911,400.0,0.05,q6_coherence,2,0.0364057214264148,0.010117604830586538,,
structure,nonlinear,plus_mace,911,400.0,0.05,bond_order,2,0.05816385511274478,0.16380039422338022,,
structure,nonlinear,plus_mace,911,400.0,0.05,angular_arrangement,2,0.21400427481645296,0.5322235002296847,,
structure,nonlinear,plus_mace,942,450.0,0.05,q4,1,0.01847900620428129,0.07125223941609359,,
structure,nonlinear,plus_mace,942,450.0,0.05,q6,1,0.0004223361777977972,0.06103165057492276,,
structure,nonlinear,plus_mace,942,450.0,0.05,w4,1,0.026919192819939108,0.03636067633642757,,
structure,nonlinear,plus_mace,942,450.0,0.05,w6,1,0.0028713313508912713,0.04322356139918561,,
structure,nonlinear,plus_mace,942,450.0,0.05,qbar6,1,0.004139401538555107,0.008611071169454941,,
structure,nonlinear,plus_mace,942,450.0,0.05,q6_coherence,1,0.001866327131563908,0.007597365575279685,,
structure,nonlinear,plus_mace,942,450.0,0.05,bond_order,1,0.009116265870504745,0.04495180668921859,,
structure,nonlinear,plus_mace,942,450.0,0.05,angular_arrangement,1,0.08723915764007524,0.32707166763148465,,
structure,nonlinear,plus_mace,911,400.0,0.1,q4,172,0.3270456668569747,0.5129617611641258,,
structure,nonlinear,plus_mace,911,400.0,0.1,q6,172,0.1201836872378203,0.3632021794368057,,
structure,nonlinear,plus_mace,911,400.0,0.1,w4,172,0.2685934162089672,0.49744097044318036,,
structure,nonlinear,plus_mace,911,400.0,0.1,w6,172,0.445985671462686,0.6638800808971207,,
structure,nonlinear,plus_mace,911,400.0,0.1,qbar6,172,0.06167666742462552,0.22915969927435692,,
structure,nonlinear,plus_mace,911,400.0,0.1,q6_coherence,172,0.09513962701468248,0.29521688689862785,,
structure,nonlinear,plus_mace,911,400.0,0.1,bond_order,172,0.21977078936762603,0.45146004816471097,,
structure,nonlinear,plus_mace,911,400.0,0.1,angular_arrangement,172,0.2508087302115392,0.6602420100754829,,
structure,nonlinear,plus_mace,913,400.0,0.1,q4,126,0.7031650998719569,0.9901612518647169,,
structure,nonlinear,plus_mace,913,400.0,0.1,q6,126,0.24995569523693273,0.5607878068733738,,
structure,nonlinear,plus_mace,913,400.0,0.1,w4,126,0.7125993872650583,0.8555991044523487,,
structure,nonlinear,plus_mace,913,400.0,0.1,w6,126,2.9079017620765124,1.6771434451029166,,
structure,nonlinear,plus_mace,913,400.0,0.1,qbar6,126,0.04436020547651829,0.22420826642845748,,
structure,nonlinear,plus_mace,913,400.0,0.1,q6_coherence,126,0.12898733978979585,0.3479095132100854,,
structure,nonlinear,plus_mace,913,400.0,0.1,bond_order,126,0.7911615816194625,0.9138811564002205,,
structure,nonlinear,plus_mace,913,400.0,0.1,angular_arrangement,126,0.4900343844639781,0.8405749525289181,,
structure,nonlinear,plus_mace,938,450.0,0.1,q4,91,0.7306449821481601,0.8364226129056815,,
structure,nonlinear,plus_mace,938,450.0,0.1,q6,91,0.12571901011582245,0.4054583993753211,,
structure,nonlinear,plus_mace,938,450.0,0.1,w4,91,0.4868279308925409,0.6500793215477096,,
structure,nonlinear,plus_mace,938,450.0,0.1,w6,91,0.5974101538179227,0.7672954258749177,,
structure,nonlinear,plus_mace,938,450.0,0.1,qbar6,91,0.05783460395933057,0.30420198887482397,,
structure,nonlinear,plus_mace,938,450.0,0.1,q6_coherence,91,0.08028430448318029,0.31039136618588287,,
structure,nonlinear,plus_mace,938,450.0,0.1,bond_order,91,0.34645349756949284,0.5865472908064907,,
structure,nonlinear,plus_mace,938,450.0,0.1,angular_arrangement,91,0.4112250577100536,0.8034480382537533,,
structure,nonlinear,plus_mace,942,450.0,0.1,q4,191,0.5112396136384887,0.6848081239315917,,
structure,nonlinear,plus_mace,942,450.0,0.1,q6,191,0.07112645654041176,0.3045996571495689,,
structure,nonlinear,plus_mace,942,450.0,0.1,w4,191,0.38060794503251777,0.6029434399457076,,
structure,nonlinear,plus_mace,942,450.0,0.1,w6,191,0.3575144695326095,0.5997974191256887,,
structure,nonlinear,plus_mace,942,450.0,0.1,qbar6,191,0.025199336300480577,0.17430126477279742,,
structure,nonlinear,plus_mace,942,450.0,0.1,q6_coherence,191,0.0521782489818762,0.2258745204172401,,
structure,nonlinear,plus_mace,942,450.0,0.1,bond_order,191,0.2329776783377307,0.4772213119327441,,
structure,nonlinear,plus_mace,942,450.0,0.1,angular_arrangement,191,0.28562074690724054,0.7073908013359534,,
structure,nonlinear,plus_mace,970,500.0,0.1,q4,156,0.2867437418084617,0.5427958532186881,,
structure,nonlinear,plus_mace,970,500.0,0.1,q6,156,0.08445059121904631,0.31415844042898583,,
structure,nonlinear,plus_mace,970,500.0,0.1,w4,156,0.29841744565118433,0.5471450551937437,,
structure,nonlinear,plus_mace,970,500.0,0.1,w6,156,0.2230645161347027,0.4735897075452456,,
structure,nonlinear,plus_mace,970,500.0,0.1,qbar6,156,0.023593292576765814,0.13339467402976257,,
structure,nonlinear,plus_mace,970,500.0,0.1,q6_coherence,156,0.031804261925379794,0.14387694799707285,,
structure,nonlinear,plus_mace,970,500.0,0.1,bond_order,156,0.15801230821925677,0.39905565645750707,,
structure,nonlinear,plus_mace,970,500.0,0.1,angular_arrangement,156,0.3214493603063263,0.7414295025787065,,
structure,nonlinear,plus_mace,971,500.0,0.1,q4,142,0.5112063737490631,0.6561699949959883,,
structure,nonlinear,plus_mace,971,500.0,0.1,q6,142,0.13457828767892707,0.428707105312773,,
structure,nonlinear,plus_mace,971,500.0,0.1,w4,142,0.46839451068670773,0.7058237690180038,,
structure,nonlinear,plus_mace,971,500.0,0.1,w6,142,0.4178890378443084,0.6486561218081057,,
structure,nonlinear,plus_mace,971,500.0,0.1,qbar6,142,0.05711290475543338,0.3345009800219259,,
structure,nonlinear,plus_mace,971,500.0,0.1,q6_coherence,142,0.0968907959806268,0.3353274547235976,,
structure,nonlinear,plus_mace,971,500.0,0.1,bond_order,142,0.2810119851158444,0.541237195272036,,
structure,nonlinear,plus_mace,971,500.0,0.1,angular_arrangement,142,0.42989749930708127,0.8220813036374066,,
structure,nonlinear,plus_mace,1000,510.0,0.1,q4,33,1.3347483826997786,1.2447935951461606,,
structure,nonlinear,plus_mace,1000,510.0,0.1,q6,33,0.5970491690193878,0.8570341052940958,,
structure,nonlinear,plus_mace,1000,510.0,0.1,w4,33,1.105249846553867,1.0437125453475344,,
structure,nonlinear,plus_mace,1000,510.0,0.1,w6,33,3.6270715497840267,1.8846070503100016,,
structure,nonlinear,plus_mace,1000,510.0,0.1,qbar6,33,0.0648824257766698,0.3222112522060935,,
structure,nonlinear,plus_mace,1000,510.0,0.1,q6_coherence,33,0.18180465111884017,0.46006374940638883,,
structure,nonlinear,plus_mace,1000,510.0,0.1,bond_order,33,1.1518010041587619,1.098527568165241,,
structure,nonlinear,plus_mace,1000,510.0,0.1,angular_arrangement,33,0.9075646231855813,1.1509391979611254,,
structure,nonlinear,plus_mace,1001,510.0,0.1,q4,97,1.133955057232036,1.160572976042111,,
structure,nonlinear,plus_mace,1001,510.0,0.1,q6,97,0.16643075824369313,0.4805482371753739,,
structure,nonlinear,plus_mace,1001,510.0,0.1,w4,97,1.7007619781859735,1.386141296438495,,
structure,nonlinear,plus_mace,1001,510.0,0.1,w6,97,0.7703615603433216,0.878608502553682,,
structure,nonlinear,plus_mace,1001,510.0,0.1,qbar6,97,0.050407421376918435,0.40308803275389254,,
structure,nonlinear,plus_mace,1001,510.0,0.1,q6_coherence,97,0.0628934657423918,0.35582213333112767,,
structure,nonlinear,plus_mace,1001,510.0,0.1,bond_order,97,0.6474683735207224,0.8718071449715944,,
structure,nonlinear,plus_mace,1001,510.0,0.1,angular_arrangement,97,0.5525153944156025,0.8868320474094303,,
structure,nonlinear,plus_mace,881,520.0,0.1,q4,99,0.8486767637418409,0.9877981222786641,,
structure,nonlinear,plus_mace,881,520.0,0.1,q6,99,0.27639116146820236,0.5336228564487344,,
structure,nonlinear,plus_mace,881,520.0,0.1,w4,99,0.7692839387970823,0.8456158960370362,,
structure,nonlinear,plus_mace,881,520.0,0.1,w6,99,1.114638164653727,1.0359049643447915,,
structure,nonlinear,plus_mace,881,520.0,0.1,qbar6,99,0.08176118109030257,0.29643283225559547,,
structure,nonlinear,plus_mace,881,520.0,0.1,q6_coherence,99,0.19389496109030951,0.40176555728327495,,
structure,nonlinear,plus_mace,881,520.0,0.1,bond_order,99,0.5474410284735775,0.7413896646551302,,
structure,nonlinear,plus_mace,881,520.0,0.1,angular_arrangement,99,0.5334690699979941,0.8551680861071987,,
structure,nonlinear,plus_mace,1009,520.0,0.1,q4,160,1.5970990272425447,1.281270713981003,,
structure,nonlinear,plus_mace,1009,520.0,0.1,q6,160,0.20908287860636426,0.5130031277573246,,
structure,nonlinear,plus_mace,1009,520.0,0.1,w4,160,2.3054487673337176,1.5483593306656047,,
structure,nonlinear,plus_mace,1009,520.0,0.1,w6,160,0.3618679136175652,0.5891823752673391,,
structure,nonlinear,plus_mace,1009,520.0,0.1,qbar6,160,0.06123147724851674,0.3173129552609609,,
structure,nonlinear,plus_mace,1009,520.0,0.1,q6_coherence,160,0.04553608118926352,0.24823631573473656,,
structure,nonlinear,plus_mace,1009,520.0,0.1,bond_order,160,0.7633776908729952,0.8955155051519292,,
structure,nonlinear,plus_mace,1009,520.0,0.1,angular_arrangement,160,0.7442307190001258,1.0071228361065612,,
structure,nonlinear,plus_soap,911,400.0,0.05,q4,2,0.0008272144470455958,0.156088250809767,,
structure,nonlinear,plus_soap,911,400.0,0.05,q6,2,0.011512751539970988,0.1392019094762592,,
structure,nonlinear,plus_soap,911,400.0,0.05,w4,2,0.12342974467251727,0.32627599448075145,,
structure,nonlinear,plus_soap,911,400.0,0.05,w6,2,0.003943447157812796,0.10278381802583629,,
structure,nonlinear,plus_soap,911,400.0,0.05,qbar6,2,0.024531779731487197,0.010945204147925254,,
structure,nonlinear,plus_soap,911,400.0,0.05,q6_coherence,2,0.03551509729906212,0.010117604830586538,,
structure,nonlinear,plus_soap,911,400.0,0.05,bond_order,2,0.03329333914131599,0.16380039422338022,,
structure,nonlinear,plus_soap,911,400.0,0.05,angular_arrangement,2,0.18939035994818093,0.5322235002296847,,
structure,nonlinear,plus_soap,942,450.0,0.05,q4,1,0.00011687675277651301,0.07125223941609359,,
structure,nonlinear,plus_soap,942,450.0,0.05,q6,1,0.0007721217224481449,0.06103165057492276,,
structure,nonlinear,plus_soap,942,450.0,0.05,w4,1,0.020994727520598125,0.03636067633642757,,
structure,nonlinear,plus_soap,942,450.0,0.05,w6,1,0.0023577377599093424,0.04322356139918561,,
structure,nonlinear,plus_soap,942,450.0,0.05,qbar6,1,0.001492368401782639,0.008611071169454941,,
structure,nonlinear,plus_soap,942,450.0,0.05,q6_coherence,1,0.00022317472745324893,0.007597365575279685,,
structure,nonlinear,plus_soap,942,450.0,0.05,bond_order,1,0.004326167814161335,0.04495180668921859,,
structure,nonlinear,plus_soap,942,450.0,0.05,angular_arrangement,1,0.0342937816884345,0.32707166763148465,,
structure,nonlinear,plus_soap,911,400.0,0.1,q4,172,0.06461404040806777,0.5129617611641258,,
structure,nonlinear,plus_soap,911,400.0,0.1,q6,172,0.01097401520493868,0.3632021794368057,,
structure,nonlinear,plus_soap,911,400.0,0.1,w4,172,0.23543901732516234,0.49744097044318036,,
structure,nonlinear,plus_soap,911,400.0,0.1,w6,172,0.5426230535527751,0.6638800808971207,,
structure,nonlinear,plus_soap,911,400.0,0.1,qbar6,172,0.034335042957865984,0.22915969927435692,,
structure,nonlinear,plus_soap,911,400.0,0.1,q6_coherence,172,0.058754169616685156,0.29521688689862785,,
structure,nonlinear,plus_soap,911,400.0,0.1,bond_order,172,0.1577898898442492,0.45146004816471097,,
structure,nonlinear,plus_soap,911,400.0,0.1,angular_arrangement,172,0.17686896784514347,0.6602420100754829,,
structure,nonlinear,plus_soap,913,400.0,0.1,q4,126,0.2415740513464727,0.9901612518647169,,
structure,nonlinear,plus_soap,913,400.0,0.1,q6,126,0.037152790007490055,0.5607878068733738,,
structure,nonlinear,plus_soap,913,400.0,0.1,w4,126,0.6392187293744495,0.8555991044523487,,
structure,nonlinear,plus_soap,913,400.0,0.1,w6,126,2.7507592119059665,1.6771434451029166,,
structure,nonlinear,plus_soap,913,400.0,0.1,qbar6,126,0.054949235353192016,0.22420826642845748,,
structure,nonlinear,plus_soap,913,400.0,0.1,q6_coherence,126,0.14812466324943827,0.3479095132100854,,
structure,nonlinear,plus_soap,913,400.0,0.1,bond_order,126,0.6452964468728347,0.9138811564002205,,
structure,nonlinear,plus_soap,913,400.0,0.1,angular_arrangement,126,0.3652149392586188,0.8405749525289181,,
structure,nonlinear,plus_soap,938,450.0,0.1,q4,91,0.09270508770886864,0.8364226129056815,,
structure,nonlinear,plus_soap,938,450.0,0.1,q6,91,0.017004281598611476,0.4054583993753211,,
structure,nonlinear,plus_soap,938,450.0,0.1,w4,91,0.36479566365294785,0.6500793215477096,,
structure,nonlinear,plus_soap,938,450.0,0.1,w6,91,0.6061462387223101,0.7672954258749177,,
structure,nonlinear,plus_soap,938,450.0,0.1,qbar6,91,0.03656654966424609,0.30420198887482397,,
structure,nonlinear,plus_soap,938,450.0,0.1,q6_coherence,91,0.05040307147800116,0.31039136618588287,,
structure,nonlinear,plus_soap,938,450.0,0.1,bond_order,91,0.19460348213749756,0.5865472908064907,,
structure,nonlinear,plus_soap,938,450.0,0.1,angular_arrangement,91,0.24180236788620402,0.8034480382537533,,
structure,nonlinear,plus_soap,942,450.0,0.1,q4,191,0.13083820521920478,0.6848081239315917,,
structure,nonlinear,plus_soap,942,450.0,0.1,q6,191,0.007790756669580751,0.3045996571495689,,
structure,nonlinear,plus_soap,942,450.0,0.1,w4,191,0.36951287761891277,0.6029434399457076,,
structure,nonlinear,plus_soap,942,450.0,0.1,w6,191,0.3816559126390805,0.5997974191256887,,
structure,nonlinear,plus_soap,942,450.0,0.1,qbar6,191,0.02402181584596089,0.17430126477279742,,
structure,nonlinear,plus_soap,942,450.0,0.1,q6_coherence,191,0.04040119806836704,0.2258745204172401,,
structure,nonlinear,plus_soap,942,450.0,0.1,bond_order,191,0.15903679434351778,0.4772213119327441,,
structure,nonlinear,plus_soap,942,450.0,0.1,angular_arrangement,191,0.20005570881519624,0.7073908013359534,,
structure,nonlinear,plus_soap,970,500.0,0.1,q4,156,0.11972447482949285,0.5427958532186881,,
structure,nonlinear,plus_soap,970,500.0,0.1,q6,156,0.006537570690560946,0.31415844042898583,,
structure,nonlinear,plus_soap,970,500.0,0.1,w4,156,0.3058027956041081,0.5471450551937437,,
structure,nonlinear,plus_soap,970,500.0,0.1,w6,156,0.15753782552360604,0.4735897075452456,,
structure,nonlinear,plus_soap,970,500.0,0.1,qbar6,156,0.020725788011561126,0.13339467402976257,,
structure,nonlinear,plus_soap,970,500.0,0.1,q6_coherence,156,0.025090641849779806,0.14387694799707285,,
structure,nonlinear,plus_soap,970,500.0,0.1,bond_order,156,0.10590318275151814,0.39905565645750707,,
structure,nonlinear,plus_soap,970,500.0,0.1,angular_arrangement,156,0.19722397687822313,0.7414295025787065,,
structure,nonlinear,plus_soap,971,500.0,0.1,q4,142,0.09839591139112404,0.6561699949959883,,
structure,nonlinear,plus_soap,971,500.0,0.1,q6,142,0.015344757551792454,0.428707105312773,,
structure,nonlinear,plus_soap,971,500.0,0.1,w4,142,0.3834888048580736,0.7058237690180038,,
structure,nonlinear,plus_soap,971,500.0,0.1,w6,142,0.42948689585800565,0.6486561218081057,,
structure,nonlinear,plus_soap,971,500.0,0.1,qbar6,142,0.049171598857508,0.3345009800219259,,
structure,nonlinear,plus_soap,971,500.0,0.1,q6_coherence,142,0.07924698861796302,0.3353274547235976,,
structure,nonlinear,plus_soap,971,500.0,0.1,bond_order,142,0.17585582618907775,0.541237195272036,,
structure,nonlinear,plus_soap,971,500.0,0.1,angular_arrangement,142,0.2915306540854382,0.8220813036374066,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q4,33,0.5311974512023347,1.2447935951461606,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q6,33,0.051381437858424785,0.8570341052940958,,
structure,nonlinear,plus_soap,1000,510.0,0.1,w4,33,0.8583882106841394,1.0437125453475344,,
structure,nonlinear,plus_soap,1000,510.0,0.1,w6,33,2.572018249480893,1.8846070503100016,,
structure,nonlinear,plus_soap,1000,510.0,0.1,qbar6,33,0.09900251510910352,0.3222112522060935,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q6_coherence,33,0.21180288721724067,0.46006374940638883,,
structure,nonlinear,plus_soap,1000,510.0,0.1,bond_order,33,0.7206317919253561,1.098527568165241,,
structure,nonlinear,plus_soap,1000,510.0,0.1,angular_arrangement,33,0.6815141666042752,1.1509391979611254,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q4,97,0.14837372084674508,1.160572976042111,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q6,97,0.011331127975490487,0.4805482371753739,,
structure,nonlinear,plus_soap,1001,510.0,0.1,w4,97,0.9569518075144067,1.386141296438495,,
structure,nonlinear,plus_soap,1001,510.0,0.1,w6,97,0.8229626953843984,0.878608502553682,,
structure,nonlinear,plus_soap,1001,510.0,0.1,qbar6,97,0.04018191158282987,0.40308803275389254,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q6_coherence,97,0.07446064106589491,0.35582213333112767,,
structure,nonlinear,plus_soap,1001,510.0,0.1,bond_order,97,0.34237698406162753,0.8718071449715944,,
structure,nonlinear,plus_soap,1001,510.0,0.1,angular_arrangement,97,0.3400361928299803,0.8868320474094303,,
structure,nonlinear,plus_soap,881,520.0,0.1,q4,99,0.21749129913512116,0.9877981222786641,,
structure,nonlinear,plus_soap,881,520.0,0.1,q6,99,0.02435888499924232,0.5336228564487344,,
structure,nonlinear,plus_soap,881,520.0,0.1,w4,99,0.6411598391508513,0.8456158960370362,,
structure,nonlinear,plus_soap,881,520.0,0.1,w6,99,1.1313845764755344,1.0359049643447915,,
structure,nonlinear,plus_soap,881,520.0,0.1,qbar6,99,0.054403025295998005,0.29643283225559547,,
structure,nonlinear,plus_soap,881,520.0,0.1,q6_coherence,99,0.12015538828862649,0.40176555728327495,,
structure,nonlinear,plus_soap,881,520.0,0.1,bond_order,99,0.3648255022242289,0.7413896646551302,,
structure,nonlinear,plus_soap,881,520.0,0.1,angular_arrangement,99,0.35242846572351133,0.8551680861071987,,
structure,nonlinear,plus_soap,1009,520.0,0.1,q4,160,0.15492529396747456,1.281270713981003,,
structure,nonlinear,plus_soap,1009,520.0,0.1,q6,160,0.010797931208937506,0.5130031277573246,,
