task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,linear,plus_soap,938,450.0,qbar6,2238,0.056228593143001285,0.885344643551178,0.9364895992170185
structure,linear,plus_soap,938,450.0,q6_coherence,2238,0.09359915181396143,0.9108314353941552,0.8972376795784863
structure,linear,plus_soap,938,450.0,bond_order,2238,0.2517848480114368,0.949265141380337,0.7347581439203449
structure,linear,plus_soap,938,450.0,angular_arrangement,2238,0.2245206602200287,0.8890192248257077,0.7474512879470677
structure,linear,plus_soap,942,450.0,q4,2239,0.15879955389011427,0.9347624217178728,0.8301177387958342
structure,linear,plus_soap,942,450.0,q6,2239,0.013238073741372442,1.0200194880685722,0.987021744293887
structure,linear,plus_soap,942,450.0,w4,2239,0.42061681007926605,1.02996777727967,0.5916213891756976
structure,linear,plus_soap,942,450.0,w6,2239,0.582122793726118,0.7012875966460428,0.16992287257016792
structure,linear,plus_soap,942,450.0,qbar6,2239,0.043316290855302496,1.1102550802240212,0.9609852802055521
structure,linear,plus_soap,942,450.0,q6_coherence,2239,0.08430945668026163,1.0440280606360612,0.9192459859470663
structure,linear,plus_soap,942,450.0,bond_order,2239,0.2170671631620725,0.9733867374287068,0.776998026770453
structure,linear,plus_soap,942,450.0,angular_arrangement,2239,0.18284457112948796,1.0632788007792342,0.8280370388316888
structure,linear,plus_soap,970,500.0,q4,2238,0.14737341931162376,0.7981020329037515,0.8153451397994416
structure,linear,plus_soap,970,500.0,q6,2238,0.011320396583055909,1.0592289124095737,0.9893126061322252
structure,linear,plus_soap,970,500.0,w4,2238,0.3685443182568182,0.9163710105803565,0.597821936746546
structure,linear,plus_soap,970,500.0,w6,2238,0.5378448325761425,0.6874841076730114,0.21766215891646756
structure,linear,plus_soap,970,500.0,qbar6,2238,0.036366497009441355,1.2615090551905164,0.9711722267392292
structure,linear,plus_soap,970,500.0,q6_coherence,2238,0.07088823400049381,1.1898586674839757,0.9404229796885112
structure,linear,plus_soap,970,500.0,bond_order,2238,0.1953896162895959,0.9854256310401975,0.8017205863791608
structure,linear,plus_soap,970,500.0,angular_arrangement,2238,0.1675995859045692,1.0682146690550813,0.8431030852133644
structure,linear,plus_soap,971,500.0,q4,2238,0.2026418475562115,1.0080384416586077,0.7989740875131821
structure,linear,plus_soap,971,500.0,q6,2238,0.016956138096949885,0.8843726645118415,0.9808269310242539
structure,linear,plus_soap,971,500.0,w4,2238,0.5078548310704326,1.0565463753770175,0.5193255659135549
structure,linear,plus_soap,971,500.0,w6,2238,0.7323959573040202,0.8922127082241945,0.17912404681868277
structure,linear,plus_soap,971,500.0,qbar6,2238,0.05105535896579949,0.8994278832228348,0.9432357391647036
structure,linear,plus_soap,971,500.0,q6_coherence,2238,0.09449925993928214,0.9424740819670433,0.8997327759485416
structure,linear,plus_soap,971,500.0,bond_order,2238,0.2675672321554493,0.9471786924935898,0.7175113478840635
structure,linear,plus_soap,971,500.0,angular_arrangement,2238,0.23343933149393872,0.925824440407614,0.7478578861115807
structure,linear,plus_soap,1000,510.0,q4,2237,0.2962294786075215,1.2479607950530807,0.7626291789118891
structure,linear,plus_soap,1000,510.0,q6,2237,0.02372490093616262,1.0581249147662009,0.9775783552536377
structure,linear,plus_soap,1000,510.0,w4,2237,0.6891323680502154,1.1892495470349704,0.42053173804576516
structure,linear,plus_soap,1000,510.0,w6,2237,1.2970609436796157,1.5146855873552745,0.14367644710718053
structure,linear,plus_soap,1000,510.0,qbar6,2237,0.052785491755948766,1.0412801847405824,0.9493071197075555
structure,linear,plus_soap,1000,510.0,q6_coherence,2237,0.1184338370901281,1.0884132309054493,0.8911866984641457
structure,linear,plus_soap,1000,510.0,bond_order,2237,0.4128945033532654,1.1899523766425928,0.6530159429419922
structure,linear,plus_soap,1000,510.0,angular_arrangement,2237,0.3052420615693196,1.0997716812217193,0.7224496076947253
structure,linear,plus_soap,1001,510.0,q4,2239,0.2008281073088437,1.021417272119019,0.8033828947378103
structure,linear,plus_soap,1001,510.0,q6,2239,0.0146749367004459,0.8146388514805087,0.9819859601911007
structure,linear,plus_soap,1001,510.0,w4,2239,0.5650418078407938,1.1051425913909472,0.48871592476621073
structure,linear,plus_soap,1001,510.0,w6,2239,0.6943859494860198,0.8160289728106548,0.14906703974695767
structure,linear,plus_soap,1001,510.0,qbar6,2239,0.04765555550018585,0.874870311095893,0.9455284344481975
structure,linear,plus_soap,1001,510.0,q6_coherence,2239,0.09344355386294223,0.909913081733532,0.8973049671020037
structure,linear,plus_soap,1001,510.0,bond_order,2239,0.2693383184498719,0.9236685134384257,0.7084037027014813
structure,linear,plus_soap,1001,510.0,angular_arrangement,2239,0.22030176824857298,0.8955150169493804,0.7539943338984503
structure,linear,plus_soap,881,520.0,q4,2239,0.2617018556688927,1.2981681510339615,0.7984068123528889
structure,linear,plus_soap,881,520.0,q6,2239,0.019612512385071258,0.8095798076789098,0.9757744546009604
structure,linear,plus_soap,881,520.0,w4,2239,0.7324667992404146,1.2691081555789059,0.42284919057485804
structure,linear,plus_soap,881,520.0,w6,2239,1.202718278525198,1.4990400816071192,0.19767436956337747
structure,linear,plus_soap,881,520.0,qbar6,2239,0.05930311253131684,0.9253935000629113,0.935915788767389
structure,linear,plus_soap,881,520.0,q6_coherence,2239,0.13416990122475803,1.003665257085787,0.8663200700855882
structure,linear,plus_soap,881,520.0,bond_order,2239,0.40166207659594194,1.1341591588412658,0.6458503434330087
structure,linear,plus_soap,881,520.0,angular_arrangement,2239,0.2802784558079994,0.9440996308209285,0.7031261885313023
structure,linear,plus_soap,1009,520.0,q4,2238,0.16277170597862414,1.0039012127527414,0.837860833405812
structure,linear,plus_soap,1009,520.0,q6,2238,0.013671756936115635,0.8487022304614354,0.9838909850293638
structure,linear,plus_soap,1009,520.0,w4,2238,0.6166466509046101,1.2606203881995535,0.5108387452107459
structure,linear,plus_soap,1009,520.0,w6,2238,0.5480780594087514,0.6617959679501171,0.17183227769368514
structure,linear,plus_soap,1009,520.0,qbar6,2238,0.042971654088755314,0.9133580159398111,0.9529520151585475
structure,linear,plus_soap,1009,520.0,q6_coherence,2238,0.08398515572680533,0.9470008280571955,0.9113145910346205
structure,linear,plus_soap,1009,520.0,bond_order,2238,0.24468749717394367,0.9392297738934756,0.7394806851579906
structure,linear,plus_soap,1009,520.0,angular_arrangement,2238,0.2267422935181503,0.8544851859538652,0.7346445587994168
structure,nonlinear,radial_control,911,400.0,q4,2238,0.9458399367821141,1.1443648811884488,0.17348045861051076
structure,nonlinear,radial_control,911,400.0,q6,2238,0.2317263033594679,1.1028623478471773,0.7898864678698978
structure,nonlinear,radial_control,911,400.0,w4,2238,0.8291262379826033,1.0522241197813087,0.21202505968507301
structure,nonlinear,radial_control,911,400.0,w6,2238,1.2694037297098053,1.3575359183247573,0.06492070480441503
structure,nonlinear,radial_control,911,400.0,qbar6,2238,0.08960582050275079,1.1481506998003033,0.9219563942970763
structure,nonlinear,radial_control,911,400.0,q6_coherence,2238,0.1555289221731345,1.134225644461915,0.862876559939783
structure,nonlinear,radial_control,911,400.0,bond_order,2238,0.5868718250849794,1.1565606019006516,0.4925714881515637
structure,nonlinear,radial_control,911,400.0,angular_arrangement,2238,0.40809766127352193,0.9874796974868285,0.5867280488782248
structure,nonlinear,radial_control,913,400.0,q4,2237,0.8474412691017837,1.0967235604701675,0.2272972883536084
structure,nonlinear,radial_control,913,400.0,q6,2237,0.31716113982171423,1.2516078379981557,0.7465970328781357
structure,nonlinear,radial_control,913,400.0,w4,2237,0.6248313004707235,0.848277654034737,0.26341181157044047
structure,nonlinear,radial_control,913,400.0,w6,2237,1.4021763016639728,1.4685536243750148,0.04519911401893195
structure,nonlinear,radial_control,913,400.0,qbar6,2237,0.129471069776958,1.2016142763033708,0.8922523872009402
structure,nonlinear,radial_control,913,400.0,q6_coherence,2237,0.19613227862989654,1.1929343583768688,0.8355883731132046
structure,nonlinear,radial_control,913,400.0,bond_order,2237,0.5862022265775081,1.1766185519263859,0.5017907667546421
structure,nonlinear,radial_control,913,400.0,angular_arrangement,2237,0.44827115979939214,1.1022314904523085,0.5933057949420036
structure,nonlinear,radial_control,938,450.0,q4,2238,1.022316540508193,1.0882204009043663,0.060561132966634124
structure,nonlinear,radial_control,938,450.0,q6,2238,0.22556050006717202,0.8946284282976426,0.7478724206245231
structure,nonlinear,radial_control,938,450.0,w4,2238,1.1587619498766792,1.2415758068856833,0.06670060462657601
structure,nonlinear,radial_control,938,450.0,w6,2238,0.6243820751285231,0.6749901332489974,0.07497599687402468
structure,nonlinear,radial_control,938,450.0,qbar6,2238,0.1102353465626306,0.885344643551178,0.8754887744952417
structure,nonlinear,radial_control,938,450.0,q6_coherence,2238,0.13703914953421623,0.9108314353941552,0.8495449934982606
structure,nonlinear,radial_control,938,450.0,bond_order,2238,0.5463825936129023,0.949265141380337,0.4244151925578966
structure,nonlinear,radial_control,938,450.0,angular_arrangement,2238,0.463036138225342,0.8890192248257077,0.4791607140822851
structure,nonlinear,radial_control,942,450.0,q4,2239,0.6531784611065439,0.9347624217178728,0.3012358585124165
structure,nonlinear,radial_control,942,450.0,q6,2239,0.14364891502004448,1.0200194880685722,0.8591704210553401
structure,nonlinear,radial_control,942,450.0,w4,2239,0.6425110751477207,1.02996777727967,0.37618332406018773
structure,nonlinear,radial_control,942,450.0,w6,2239,0.6270002836678604,0.7012875966460428,0.10592988288038552
structure,nonlinear,radial_control,942,450.0,qbar6,2239,0.059819066576602006,1.1102550802240212,0.946121330456302
structure,nonlinear,radial_control,942,450.0,q6_coherence,2239,0.09623354463595751,1.0440280606360612,0.9078247527395686
structure,nonlinear,radial_control,942,450.0,bond_order,2239,0.37039855769245483,0.9733867374287068,0.6194744149988136
structure,nonlinear,radial_control,942,450.0,angular_arrangement,2239,0.3241080219253313,1.0632788007792342,0.6951805851035443
structure,nonlinear,radial_control,970,500.0,q4,2238,0.48939891161297344,0.7981020329037515,0.38679656054454215
structure,nonlinear,radial_control,970,500.0,q6,2238,0.1244393764824506,1.0592289124095737,0.8825189012265807
structure,nonlinear,radial_control,970,500.0,w4,2238,0.46667204161363796,0.9163710105803565,0.4907389733792593
structure,nonlinear,radial_control,970,500.0,w6,2238,0.6043003276012955,0.6874841076730114,0.12099738618435185
structure,nonlinear,radial_control,970,500.0,qbar6,2238,0.050604983028080745,1.2615090551905164,0.9598853588724829
structure,nonlinear,radial_control,970,500.0,q6_coherence,2238,0.0837699337529331,1.1898586674839757,0.9295967361148283
structure,nonlinear,radial_control,970,500.0,bond_order,2238,0.30319759568189525,0.9854256310401975,0.692318135299723
structure,nonlinear,radial_control,970,500.0,angular_arrangement,2238,0.2842799086428261,1.0682146690550813,0.7338738018882537
structure,nonlinear,radial_control,971,500.0,q4,2238,0.769289473316552,1.0080384416586077,0.2368451028010624
structure,nonlinear,radial_control,971,500.0,q6,2238,0.20453273679882522,0.8843726645118415,0.7687256232510038
structure,nonlinear,radial_control,971,500.0,w4,2238,0.7439341749014583,1.0565463753770175,0.2958811915511108
structure,nonlinear,radial_control,971,500.0,w6,2238,0.8127531249659712,0.8922127082241945,0.08905901308710884
structure,nonlinear,radial_control,971,500.0,qbar6,2238,0.0911454913165524,0.8994278832228348,0.8986628133097683
structure,nonlinear,radial_control,971,500.0,q6_coherence,2238,0.13286955440150877,0.9424740819670433,0.8590204686327332
structure,nonlinear,radial_control,971,500.0,bond_order,2238,0.4590874259501447,0.9471786924935898,0.5153106487842032
structure,nonlinear,radial_control,971,500.0,angular_arrangement,2238,0.40910194501430197,0.925824440407614,0.5581214675709079
structure,nonlinear,radial_control,1000,510.0,q4,2237,1.0527823033066332,1.2479607950530807,0.15639793535192403
structure,nonlinear,radial_control,1000,510.0,q6,2237,0.2590460636813502,1.0581249147662009,0.7551838539416795
structure,nonlinear,radial_control,1000,510.0,w4,2237,0.9539523578977271,1.1892495470349704,0.19785350326505047
structure,nonlinear,radial_control,1000,510.0,w6,2237,1.437392823909653,1.5146855873552745,0.051028915895726557
structure,nonlinear,radial_control,1000,510.0,qbar6,2237,0.0840455312923806,1.0412801847405824,0.919286343364616
structure,nonlinear,radial_control,1000,510.0,q6_coherence,2237,0.14744150886635382,1.0884132309054493,0.8645353578220494
structure,nonlinear,radial_control,1000,510.0,bond_order,2237,0.655776764825683,1.1899523766425928,0.4489050337661973
structure,nonlinear,radial_control,1000,510.0,angular_arrangement,2237,0.5457505480074937,1.0997716812217193,0.5037601373757616
structure,nonlinear,radial_control,1001,510.0,q4,2239,0.7699190837655596,1.021417272119019,0.2462247263860189
structure,nonlinear,radial_control,1001,510.0,q6,2239,0.1771713583201856,0.8146388514805087,0.7825154570050301
structure,nonlinear,radial_control,1001,510.0,w4,2239,0.785224309223749,1.1051425913909472,0.2894814521305751
structure,nonlinear,radial_control,1001,510.0,w6,2239,0.7485408917097593,0.8160289728106548,0.082703045295617
structure,nonlinear,radial_control,1001,510.0,qbar6,2239,0.08313522639777954,0.874870311095893,0.9049742283588964
structure,nonlinear,radial_control,1001,510.0,q6_coherence,2239,0.12952872293847775,0.909913081733532,0.8576471472509171
structure,nonlinear,radial_control,1001,510.0,bond_order,2239,0.4489199320592519,0.9236685134384257,0.5139815577472555
structure,nonlinear,radial_control,1001,510.0,angular_arrangement,2239,0.37103620915249086,0.8955150169493804,0.5856728227557306
structure,nonlinear,radial_control,881,520.0,q4,2239,1.0386391365321554,1.2981681510339615,0.19991941282421477
structure,nonlinear,radial_control,881,520.0,q6,2239,0.24589336283593086,0.8095798076789098,0.6962703855708621
structure,nonlinear,radial_control,881,520.0,w4,2239,1.02512386992863,1.2691081555789059,0.19224861535854054
structure,nonlinear,radial_control,881,520.0,w6,2239,1.3695680007334852,1.4990400816071192,0.08636999267879963
structure,nonlinear,radial_control,881,520.0,qbar6,2239,0.08663249654136196,0.9253935000629113,0.9063830721358294
structure,nonlinear,radial_control,881,520.0,q6_coherence,2239,0.15589656695547097,1.003665257085787,0.8446727473578913
structure,nonlinear,radial_control,881,520.0,bond_order,2239,0.6536255722545057,1.1341591588412658,0.423691492363123
structure,nonlinear,radial_control,881,520.0,angular_arrangement,2239,0.4886217683002655,0.9440996308209285,0.48244681774169185
structure,nonlinear,radial_control,1009,520.0,q4,2238,0.8271087551736931,1.0039012127527414,0.17610543281870883
structure,nonlinear,radial_control,1009,520.0,q6,2238,0.18120395704390763,0.8487022304614354,0.7864928940443718
structure,nonlinear,radial_control,1009,520.0,w4,2238,1.021299067325989,1.2606203881995535,0.18984408241672868
structure,nonlinear,radial_control,1009,520.0,w6,2238,0.5994505062307204,0.6617959679501171,0.09420646957476775
structure,nonlinear,radial_control,1009,520.0,qbar6,2238,0.07826180164333134,0.9133580159398111,0.9143142116480985
structure,nonlinear,radial_control,1009,520.0,q6_coherence,2238,0.10545838218668498,0.9470008280571955,0.8886396093200505
structure,nonlinear,radial_control,1009,520.0,bond_order,2238,0.46879707826738776,0.9392297738934756,0.5008707226943625
structure,nonlinear,radial_control,1009,520.0,angular_arrangement,2238,0.417466249252695,0.8544851859538652,0.5114412091455094
structure,nonlinear,plus_gatr,911,400.0,q4,2238,0.9389365122179332,1.1443648811884488,0.17951299655156638
structure,nonlinear,plus_gatr,911,400.0,q6,2238,0.23969396541574073,1.1028623478471773,0.7826619379257701
structure,nonlinear,plus_gatr,911,400.0,w4,2238,0.8290113037047133,1.0522241197813087,0.21213428953043512
structure,nonlinear,plus_gatr,911,400.0,w6,2238,1.268687564385699,1.3575359183247573,0.06544825277897626
structure,nonlinear,plus_gatr,911,400.0,qbar6,2238,0.09198002951110655,1.1481506998003033,0.9198885394338003
structure,nonlinear,plus_gatr,911,400.0,q6_coherence,2238,0.14832018940305483,1.134225644461915,0.8692322024922836
structure,nonlinear,plus_gatr,911,400.0,bond_order,2238,0.5861049274397079,1.1565606019006516,0.49323457285634376
structure,nonlinear,plus_gatr,911,400.0,angular_arrangement,2238,0.401767780229302,0.9874796974868285,0.5931381867882292
structure,nonlinear,plus_gatr,913,400.0,q4,2237,0.8533461000468976,1.0967235604701675,0.22191322334584795
structure,nonlinear,plus_gatr,913,400.0,q6,2237,0.3226138196628612,1.2516078379981557,0.7422404926938972
structure,nonlinear,plus_gatr,913,400.0,w4,2237,0.6247892226797861,0.848277654034737,0.263461415365539
structure,nonlinear,plus_gatr,913,400.0,w6,2237,1.4047205670628293,1.4685536243750148,0.04346661657612361
structure,nonlinear,plus_gatr,913,400.0,qbar6,2237,0.1200184341110141,1.2016142763033708,0.9001190011821122
structure,nonlinear,plus_gatr,913,400.0,q6_coherence,2237,0.203064842192682,1.1929343583768688,0.8297770193584028
structure,nonlinear,plus_gatr,913,400.0,bond_order,2237,0.5880921642926783,1.1766185519263859,0.5001845217128008
structure,nonlinear,plus_gatr,913,400.0,angular_arrangement,2237,0.4477441213034993,1.1022314904523085,0.5937839508470546
structure,nonlinear,plus_gatr,938,450.0,q4,2238,1.0222562885556252,1.0882204009043663,0.06061650038348998
structure,nonlinear,plus_gatr,938,450.0,q6,2238,0.2207731559918072,0.8946284282976426,0.7532236300472714
structure,nonlinear,plus_gatr,938,450.0,w4,2238,1.1553727281004964,1.2415758068856833,0.06943037896446702
structure,nonlinear,plus_gatr,938,450.0,w6,2238,0.6264457585243358,0.6749901332489974,0.07191864344890209
structure,nonlinear,plus_gatr,938,450.0,qbar6,2238,0.11018381968911233,0.885344643551178,0.8755469742865812
structure,nonlinear,plus_gatr,938,450.0,q6_coherence,2238,0.13771975019629226,0.9108314353941552,0.8487977634009798
structure,nonlinear,plus_gatr,938,450.0,bond_order,2238,0.5454585835096115,0.949265141380337,0.4253885877274982
structure,nonlinear,plus_gatr,938,450.0,angular_arrangement,2238,0.4610357011204099,0.8890192248257077,0.4814108758887683
structure,nonlinear,plus_gatr,942,450.0,q4,2239,0.6435665185112395,0.9347624217178728,0.3115186238140425
structure,nonlinear,plus_gatr,942,450.0,q6,2239,0.15116086263918804,1.0200194880685722,0.8518059072327978
structure,nonlinear,plus_gatr,942,450.0,w4,2239,0.640669495357024,1.02996777727967,0.3779713215406143
structure,nonlinear,plus_gatr,942,450.0,w6,2239,0.6281280665454781,0.7012875966460428,0.10432172257210204
structure,nonlinear,plus_gatr,942,450.0,qbar6,2239,0.061063593830272433,1.1102550802240212,0.9450003923261028
structure,nonlinear,plus_gatr,942,450.0,q6_coherence,2239,0.09652750439157112,1.0440280606360612,0.9075431896602828
structure,nonlinear,plus_gatr,942,450.0,bond_order,2239,0.3701860068791289,0.9733867374287068,0.6196927771411698
structure,nonlinear,plus_gatr,942,450.0,angular_arrangement,2239,0.3256766795255522,1.0632788007792342,0.6937052828600769
structure,nonlinear,plus_gatr,970,500.0,q4,2238,0.47626939659665857,0.7981020329037515,0.4032474834529145
structure,nonlinear,plus_gatr,970,500.0,q6,2238,0.12013609886234418,1.0592289124095737,0.8865815524341626
structure,nonlinear,plus_gatr,970,500.0,w4,2238,0.46598469332283876,0.9163710105803565,0.4914890498033967
structure,nonlinear,plus_gatr,970,500.0,w6,2238,0.6057211532725277,0.6874841076730114,0.11893068288841468
structure,nonlinear,plus_gatr,970,500.0,qbar6,2238,0.05004552852413845,1.2615090551905164,0.9603288392435831
structure,nonlinear,plus_gatr,970,500.0,q6_coherence,2238,0.08369315835723656,1.1898586674839757,0.9296612609174747
structure,nonlinear,plus_gatr,970,500.0,bond_order,2238,0.3003083381559574,0.9854256310401975,0.6952501247212767
structure,nonlinear,plus_gatr,970,500.0,angular_arrangement,2238,0.2851363718673914,1.0682146690550813,0.7330720311867496
structure,nonlinear,plus_gatr,971,500.0,q4,2238,0.7762683798487563,1.0080384416586077,0.22992184844508634
structure,nonlinear,plus_gatr,971,500.0,q6,2238,0.20568064933701974,0.8843726645118415,0.7674276268471596
structure,nonlinear,plus_gatr,971,500.0,w4,2238,0.7452529442057251,1.0565463753770175,0.2946330027966928
structure,nonlinear,plus_gatr,971,500.0,w6,2238,0.8146635202981052,0.8922127082241945,0.08691782487657962
structure,nonlinear,plus_gatr,971,500.0,qbar6,2238,0.08861883180937975,0.8994278832228348,0.9014719985199477
structure,nonlinear,plus_gatr,971,500.0,q6_coherence,2238,0.13176051271492842,0.9424740819670433,0.8601972030467615
structure,nonlinear,plus_gatr,971,500.0,bond_order,2238,0.46037413970231905,0.9471786924935898,0.5139521788752287
structure,nonlinear,plus_gatr,971,500.0,angular_arrangement,2238,0.4106531215099759,0.925824440407614,0.5564460133184893
structure,nonlinear,plus_gatr,1000,510.0,q4,2237,1.0356187758394575,1.2479607950530807,0.170151193895952
structure,nonlinear,plus_gatr,1000,510.0,q6,2237,0.26111764754112815,1.0581249147662009,0.7532260663205121
structure,nonlinear,plus_gatr,1000,510.0,w4,2237,0.9536097221089953,1.1892495470349704,0.19814161419146292
structure,nonlinear,plus_gatr,1000,510.0,w6,2237,1.4297704332449221,1.5146855873552745,0.05606124123661793
structure,nonlinear,plus_gatr,1000,510.0,qbar6,2237,0.08026021025024951,1.0412801847405824,0.9229216003277302
structure,nonlinear,plus_gatr,1000,510.0,q6_coherence,2237,0.1453568939417542,1.0884132309054493,0.8664506367486621
structure,nonlinear,plus_gatr,1000,510.0,bond_order,2237,0.6509556138210845,1.1899523766425928,0.45295658330652533
structure,nonlinear,plus_gatr,1000,510.0,angular_arrangement,2237,0.5436042665367514,1.0997716812217193,0.5057117074219716
structure,nonlinear,plus_gatr,1001,510.0,q4,2239,0.7618405805753218,1.021417272119019,0.2541338379810072
structure,nonlinear,plus_gatr,1001,510.0,q6,2239,0.1772174463106801,0.8146388514805087,0.7824588822536409
structure,nonlinear,plus_gatr,1001,510.0,w4,2239,0.7678682980454385,1.1051425913909472,0.30518622300223786
structure,nonlinear,plus_gatr,1001,510.0,w6,2239,0.7468403612504445,0.8160289728106548,0.0847869547105704
structure,nonlinear,plus_gatr,1001,510.0,qbar6,2239,0.08158506353802057,0.874870311095893,0.9067461056761381
structure,nonlinear,plus_gatr,1001,510.0,q6_coherence,2239,0.12698369080369376,0.909913081733532,0.8604441530153966
structure,nonlinear,plus_gatr,1001,510.0,bond_order,2239,0.44372257342059984,0.9236685134384257,0.5196084234063483
structure,nonlinear,plus_gatr,1001,510.0,angular_arrangement,2239,0.3704358340665425,0.8955150169493804,0.5863432471200183
structure,nonlinear,plus_gatr,881,520.0,q4,2239,1.0357594029798274,1.2981681510339615,0.2021377183264984
structure,nonlinear,plus_gatr,881,520.0,q6,2239,0.24904272726965584,0.8095798076789098,0.6923802633076175
structure,nonlinear,plus_gatr,881,520.0,w4,2239,1.0415251202600575,1.2691081555789059,0.1793251696621837
structure,nonlinear,plus_gatr,881,520.0,w6,2239,1.3684417551743384,1.4990400816071192,0.08712130384983863
structure,nonlinear,plus_gatr,881,520.0,qbar6,2239,0.08736261939292717,0.9253935000629113,0.9055940857732543
structure,nonlinear,plus_gatr,881,520.0,q6_coherence,2239,0.1558354165545655,1.003665257085787,0.8447336744453577
structure,nonlinear,plus_gatr,881,520.0,bond_order,2239,0.6563278402718953,1.1341591588412658,0.4213088743713498
structure,nonlinear,plus_gatr,881,520.0,angular_arrangement,2239,0.491564510481067,0.9440996308209285,0.4793298350793401
structure,nonlinear,plus_gatr,1009,520.0,q4,2238,0.8279458394911133,1.0039012127527414,0.175271601454839
structure,nonlinear,plus_gatr,1009,520.0,q6,2238,0.1836593787888941,0.8487022304614354,0.783599745355872
structure,nonlinear,plus_gatr,1009,520.0,w4,2238,1.0209624755541256,1.2606203881995535,0.19011108727799708
structure,nonlinear,plus_gatr,1009,520.0,w6,2238,0.5977923837592075,0.6617959679501171,0.09671195850460945
structure,nonlinear,plus_gatr,1009,520.0,qbar6,2238,0.08024223192366688,0.9133580159398111,0.9121459159242166
structure,nonlinear,plus_gatr,1009,520.0,q6_coherence,2238,0.10566806803916774,0.9470008280571955,0.8884181883389168
structure,nonlinear,plus_gatr,1009,520.0,bond_order,2238,0.4693783962593625,0.9392297738934756,0.5002517921534737
structure,nonlinear,plus_gatr,1009,520.0,angular_arrangement,2238,0.41725179854180544,0.8544851859538652,0.5116921798052876
structure,nonlinear,plus_angular_delta,911,400.0,q4,2238,0.9264745577395047,1.1443648811884488,0.19040284006501496
structure,nonlinear,plus_angular_delta,911,400.0,q6,2238,0.22912417959466205,1.1028623478471773,0.792245895381305
structure,nonlinear,plus_angular_delta,911,400.0,w4,2238,0.8282891510225743,1.0522241197813087,0.21282060023987703
structure,nonlinear,plus_angular_delta,911,400.0,w6,2238,1.2743144654663257,1.3575359183247573,0.06130331561402036
structure,nonlinear,plus_angular_delta,911,400.0,qbar6,2238,0.08973866606658103,1.1481506998003033,0.9218406903534622
structure,nonlinear,plus_angular_delta,911,400.0,q6_coherence,2238,0.15942593815738695,1.134225644461915,0.859440721574392
structure,nonlinear,plus_angular_delta,911,400.0,bond_order,2238,0.5845611596745058,1.1565606019006516,0.4945693647925943
structure,nonlinear,plus_angular_delta,911,400.0,angular_arrangement,2238,0.40246715639750763,0.9874796974868285,0.5924299431959957
structure,nonlinear,plus_angular_delta,913,400.0,q4,2237,0.8417289630479149,1.0967235604701675,0.23250580785638997
structure,nonlinear,plus_angular_delta,913,400.0,q6,2237,0.31822302244557726,1.2516078379981557,0.7457486180698989
structure,nonlinear,plus_angular_delta,913,400.0,w4,2237,0.623081625427492,0.848277654034737,0.26547443226415957
structure,nonlinear,plus_angular_delta,913,400.0,w6,2237,1.4049553000558535,1.4685536243750148,0.043306776997147356
structure,nonlinear,plus_angular_delta,913,400.0,qbar6,2237,0.10931474239974895,1.2016142763033708,0.909026761286456
structure,nonlinear,plus_angular_delta,913,400.0,q6_coherence,2237,0.1851157490112825,1.1929343583768688,0.84482318938055
structure,nonlinear,plus_angular_delta,913,400.0,bond_order,2237,0.5804032337313114,1.1766185519263859,0.506719290817689
structure,nonlinear,plus_angular_delta,913,400.0,angular_arrangement,2237,0.4456004029831455,1.1022314904523085,0.5957288402273009
structure,nonlinear,plus_angular_delta,938,450.0,q4,2238,1.012021575962932,1.0882204009043663,0.07002150012819941
structure,nonlinear,plus_angular_delta,938,450.0,q6,2238,0.22144895782839694,0.8946284282976426,0.752468230581735
structure,nonlinear,plus_angular_delta,938,450.0,w4,2238,1.148985124846108,1.2415758068856833,0.07457513389522774
structure,nonlinear,plus_angular_delta,938,450.0,w6,2238,0.6271554739531937,0.6749901332489974,0.07086719781451667
structure,nonlinear,plus_angular_delta,938,450.0,qbar6,2238,0.10743377315356831,0.885344643551178,0.8786531618662715
structure,nonlinear,plus_angular_delta,938,450.0,q6_coherence,2238,0.13544897820092516,0.9108314353941552,0.8512908394050863
structure,nonlinear,plus_angular_delta,938,450.0,bond_order,2238,0.542082313990854,0.949265141380337,0.4289453068901212
structure,nonlinear,plus_angular_delta,938,450.0,angular_arrangement,2238,0.4624753207397182,0.8890192248257077,0.47979154125672985
structure,nonlinear,plus_angular_delta,942,450.0,q4,2239,0.648052550317316,0.9347624217178728,0.3067195094060924
structure,nonlinear,plus_angular_delta,942,450.0,q6,2239,0.1457232682634038,1.0200194880685722,0.8571367802596265
structure,nonlinear,plus_angular_delta,942,450.0,w4,2239,0.6404979037702236,1.02996777727967,0.37813792052612205
structure,nonlinear,plus_angular_delta,942,450.0,w6,2239,0.6260786558142323,0.7012875966460428,0.10724407674041658
structure,nonlinear,plus_angular_delta,942,450.0,qbar6,2239,0.059355883713552285,1.1102550802240212,0.9465385164447293
structure,nonlinear,plus_angular_delta,942,450.0,q6_coherence,2239,0.0955468413086962,1.0440280606360612,0.908482496868441
structure,nonlinear,plus_angular_delta,942,450.0,bond_order,2239,0.36920918386457074,0.9733867374287068,0.6206963073691842
structure,nonlinear,plus_angular_delta,942,450.0,angular_arrangement,2239,0.32286653682751576,1.0632788007792342,0.6963481858277435
