model,source,atom,observations,first_ps,last_ps,velocity_roughness,increment_cosine,reversal_fraction,turn_pairs,adjacent_lags_ps,state_participation_rank,state_entropy_rank,state_d95,state_numerical_rank,state_rank_ceiling,movement_participation_rank,movement_entropy_rank,movement_d95,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d95,fluctuation_numerical_rank,fluctuation_rank_ceiling
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,3766,4,48.0,384.0,1.011001442165524,-0.17569326820971978,1.0,1,"[108.0, 120.0]",1.055344259144035,1.13444608256039,1,3,3,1.0839231142869838,1.1887569610318878,1,3,3,1.0628447166141137,1.1462046826787748,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,10133,4,48.0,384.0,0.9560679714912056,0.8234617414882013,0.0,1,"[108.0, 120.0]",1.0016474756030305,1.0070174113984673,1,3,3,1.0027245821533524,1.011009295017683,1,3,3,1.001856552982259,1.007430706643505,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,12765,4,48.0,384.0,0.985762278031985,0.19509711655432066,0.0,1,"[108.0, 120.0]",1.0181381696469425,1.0548630319217867,1,3,3,1.0330513212128425,1.091289778209439,1,3,3,1.0291233492819705,1.0780695926904706,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,20682,4,48.0,384.0,1.0143232828548403,-0.27382281206992576,1.0,1,"[108.0, 120.0]",1.017451396941787,1.0523939945205318,1,3,3,1.0262602263434273,1.0742585322953104,1,3,3,1.0170315360127646,1.049931230439025,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,22085,4,48.0,384.0,1.0330615453124565,-0.0332771663007705,1.0,1,"[108.0, 120.0]",1.520665363933801,1.743028988255164,2,3,3,2.0092753033177897,2.0805675658948375,2,3,3,1.600879356576527,1.7554272136449123,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,29682,4,48.0,384.0,1.0840637814290168,-0.6971038127918641,1.0,1,"[108.0, 120.0]",1.0537274437128323,1.1331876887545476,1,3,3,1.0950064654119946,1.2116410850717725,1,3,3,1.0703186176960804,1.159979225700331,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,31147,4,48.0,384.0,1.0269777840864764,-0.22741135991236813,1.0,1,"[108.0, 120.0]",1.0108501118699262,1.0375599558058046,1,3,3,1.0177514975238549,1.0576121219308834,1,3,3,1.0148629182316342,1.0445294501840858,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,32907,4,48.0,384.0,1.024832290791758,-0.5952253574888988,1.0,1,"[108.0, 120.0]",1.0825335114370809,1.1828897472719442,1,3,3,1.1053991547544613,1.222246795027704,2,3,3,1.0633200689856586,1.1470922915400765,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,46429,4,48.0,384.0,1.4114123625558894,-0.41220633326064765,1.0,1,"[108.0, 120.0]",1.9653564317061976,2.074932369332493,2,3,3,1.7470168515512225,1.9349559326233559,2,3,3,1.3592934706966293,1.5437245101578447,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,47218,4,48.0,384.0,1.3475818256014942,-0.43955241842162457,1.0,1,"[108.0, 120.0]",1.3334484707461185,1.5971826780158944,2,3,3,1.3966857909116073,1.673726839923966,2,3,3,1.2203413876588503,1.3852044910622505,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,49360,4,48.0,384.0,0.8361354829032162,0.2606192300092876,0.0,1,"[108.0, 120.0]",1.159927998605529,1.3636826563883473,2,3,3,1.3368081891653205,1.6408992940178029,2,3,3,1.2269136384685722,1.3935431615376728,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,53893,4,48.0,384.0,1.088561286276183,-0.2266623066471669,1.0,1,"[108.0, 120.0]",1.149094639586052,1.3255790921739243,2,3,3,1.2022397021492102,1.4202918148611698,2,3,3,1.0554971082930258,1.1322698005998697,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,53977,4,48.0,384.0,0.9683153333059488,0.6999359469693964,0.0,1,"[108.0, 120.0]",1.0537528816859123,1.1296985162058255,1,3,3,1.1019123340053727,1.216371371309768,1,3,3,1.085175983445177,1.1863198336915703,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,58340,4,48.0,384.0,0.7079444032852168,0.3030206563360357,0.0,1,"[108.0, 120.0]",1.3586728351250628,1.639040867592882,2,3,3,1.8663507726840018,2.1197991336394875,2,3,3,1.9243906871144165,1.9608370971669007,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_780540798,59931,4,48.0,384.0,1.141959463223349,-0.6276307573658524,1.0,1,"[108.0, 120.0]",1.0184347050337654,1.0598768662932299,1,3,3,1.030101298130377,1.0910329458837238,1,3,3,1.0194546747131754,1.0558174812233443,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,4652,4,48.0,384.0,0.7928153488418385,0.2138396900412192,0.0,1,"[108.0, 120.0]",1.703236998587312,2.0322193427115676,3,3,3,1.4083432594768552,1.7174598630684796,2,3,3,1.2453878926544766,1.4164759945669476,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,7382,4,48.0,384.0,1.662679456003245,-0.7749271304413617,1.0,1,"[108.0, 120.0]",1.7775846778871203,2.130021914295977,3,3,3,1.5399977785592474,1.8137861390585892,2,3,3,1.5185759104090055,1.6904117064306992,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,8359,4,48.0,384.0,1.448354365422777,-0.4674099154775211,1.0,1,"[108.0, 120.0]",2.0189773275354685,2.345978735046228,3,3,3,1.4886690252532389,1.843697673322495,3,3,3,1.2955298340456152,1.4752734280561195,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,17755,4,48.0,384.0,1.9433734588660792,-0.9724830203036019,1.0,1,"[108.0, 120.0]",1.688671296651651,1.8876285682629879,2,3,3,1.2086750681089298,1.3989650133436569,2,3,3,1.0971482458974544,1.2066674165090154,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,22731,4,48.0,384.0,1.9335914687599272,-0.9629147624083055,1.0,1,"[108.0, 120.0]",1.9296122132693017,2.0485969544327567,2,3,3,1.8172333622115664,1.963005942230083,2,3,3,1.5210707347967314,1.6924784335730167,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,30187,4,48.0,384.0,1.8858589695077286,-0.8939530262909271,1.0,1,"[108.0, 120.0]",1.525693141188529,1.8991854062741147,3,3,3,1.1962294368557205,1.4095983772038507,2,3,3,1.1523694850127106,1.2926243643691764,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,33520,4,48.0,384.0,1.8257029769548663,-0.8648430187746357,1.0,1,"[108.0, 120.0]",1.618731466895575,1.996797693669818,3,3,3,1.3369208707668518,1.5930349160354322,2,3,3,1.3027347344162932,1.4833420089413676,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,34708,4,48.0,384.0,1.8763482723284475,-0.942864318967956,1.0,1,"[108.0, 120.0]",1.755456537121393,1.9448192426892543,2,3,3,1.444734809184856,1.6801491602626148,2,3,3,1.2694948510649746,1.4453424535552175,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,36419,4,48.0,384.0,1.6220475754197636,-0.7752057433133176,1.0,1,"[108.0, 120.0]",1.1799257519011668,1.359061889389444,2,3,3,1.1740561636802915,1.351590296578281,2,3,3,1.1210064846756167,1.245244856479894,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,37504,4,48.0,384.0,0.9306005119321571,0.07157433974350258,0.0,1,"[108.0, 120.0]",2.1231257023921355,2.356187059739689,3,3,3,1.9770581298481706,2.286889352999978,3,3,3,1.6606358036036448,1.7988863308823544,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,54707,4,48.0,384.0,1.880868862052008,-0.9583827040143235,1.0,1,"[108.0, 120.0]",1.4233324384206234,1.6991849579348628,2,3,3,1.3446184233133849,1.590291337486249,2,3,3,1.2198455683182925,1.3845714446837571,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,59177,4,48.0,384.0,0.7593245097203281,0.24338958431094085,0.0,1,"[108.0, 120.0]",1.9792741680719868,2.231551400977655,3,3,3,2.0419682924223452,2.390171030119105,3,3,3,1.4675913007037211,1.6467392870858317,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,61816,4,48.0,384.0,1.9427275469571017,-0.9636917379292109,1.0,1,"[108.0, 120.0]",1.2642503142325046,1.4988317225260792,2,3,3,1.1422816507123392,1.293144259596259,2,3,3,1.1398501718202476,1.2741207178024623,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,62667,4,48.0,384.0,1.404168302496453,-0.8070243808110913,1.0,1,"[108.0, 120.0]",1.0638577700246747,1.1689978763023021,1,3,3,1.065357666942668,1.1618869950034456,1,3,3,1.0598764844578799,1.1406248874725338,1,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,65192,4,48.0,384.0,1.5864066907534935,-0.6494273727397227,1.0,1,"[108.0, 120.0]",1.772165340478011,2.130254971843316,3,3,3,1.414787630015357,1.7293078370195147,2,3,3,1.251803591220995,1.4242719346644588,2,2,2
gf-visreg-mlp-factor1-s456-0035--projector,independent_melt_24993146,66915,4,48.0,384.0,1.7083719494690608,-0.7331514615051793,1.0,1,"[108.0, 120.0]",2.3446058523952233,2.5723907600610727,3,3,3,2.0432528208290925,2.3535220118924345,3,3,3,1.6138008428534676,1.765075964224139,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,1059,4,48.0,384.0,1.7971366756593297,-0.9392616707540759,1.0,1,"[108.0, 120.0]",1.6813681588683125,1.9325973941112318,2,3,3,1.1773428263534997,1.3723844684407134,2,3,3,1.0774047892226364,1.1727044621273064,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,9436,4,48.0,384.0,1.8524662582072249,-0.853625961351987,1.0,1,"[108.0, 120.0]",1.2330503318828785,1.4506196547229115,2,3,3,1.5996130477965496,1.8425126887169976,2,3,3,1.5224494432721143,1.6936178552786751,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,11506,4,48.0,384.0,1.3060061470351254,-0.30954516988028746,1.0,1,"[108.0, 120.0]",1.412810920322107,1.734856242811938,2,3,3,1.789279430256572,2.1914594429610896,3,3,3,1.5050454495279826,1.679091714961066,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,16693,4,48.0,384.0,1.2133209213786496,-0.21585957108172776,1.0,1,"[108.0, 120.0]",2.1484344344396207,2.3701717676672804,3,3,3,2.0325653317846935,2.2212818254789424,2,3,3,1.867140272950898,1.9292558353003726,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,25922,4,48.0,384.0,0.3648271151848411,0.6636939524759919,0.0,1,"[108.0, 120.0]",1.410038496809713,1.719481860799985,2,3,3,1.347750384874895,1.6470834691613943,2,3,3,1.2602032735790323,1.4343528262948597,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,28583,4,48.0,384.0,1.6876097590614731,-0.8469212442381768,1.0,1,"[108.0, 120.0]",1.2365579563805282,1.4441852063125833,2,3,3,1.1058438237728179,1.2389639437411135,2,3,3,1.0500856101003808,1.1217284024972043,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,29981,4,48.0,384.0,1.7403439296011396,-0.7853804290946919,1.0,1,"[108.0, 120.0]",1.7544173189163295,2.1113819793532387,3,3,3,1.3185893556084578,1.6221535699622949,2,3,3,1.173896853658915,1.3233011486714008,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,31041,4,48.0,384.0,1.0279524369452362,-0.03095700769911953,1.0,1,"[108.0, 120.0]",1.3321143922247936,1.6479872865360927,3,3,3,1.3655421701431776,1.6540648115590268,2,3,3,1.299011363840001,1.4791835611453124,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,33821,4,48.0,384.0,1.0765257189096116,-0.08157331908565943,1.0,1,"[108.0, 120.0]",1.5036527846805126,1.8796336105733238,3,3,3,2.5141433925829855,2.731439223729521,3,3,3,1.7898010520695384,1.883663976802289,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,34368,4,48.0,384.0,1.896378955201883,-0.9706953268232126,1.0,1,"[108.0, 120.0]",1.252115788717301,1.5009489334531747,2,3,3,1.0973685637928308,1.2372293034595243,1,3,3,1.0552372328213908,1.13176921230667,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,37436,4,48.0,384.0,1.5882336333879907,-0.5912368153179197,1.0,1,"[108.0, 120.0]",2.3399073533317187,2.593172422997297,3,3,3,1.9415413626640758,2.304383925609797,3,3,3,1.58376155380924,1.7424211841371975,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,37871,4,48.0,384.0,1.081288919024562,-0.09931105577827426,1.0,1,"[108.0, 120.0]",1.7695468071800622,2.062772413956005,2,3,3,1.5384282366750028,1.828837901031654,2,3,3,1.4181687674221661,1.6015900595312667,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,38026,4,48.0,384.0,1.614540824173005,-0.6741615411387015,1.0,1,"[108.0, 120.0]",1.906663970142725,2.2824531816025972,3,3,3,1.511587026591622,1.8462161738967042,2,3,3,1.3870964593697128,1.5716396430922255,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,42472,4,48.0,384.0,1.8260744077713842,-0.8386812809530799,1.0,1,"[108.0, 120.0]",1.4390707386502284,1.793977825225036,3,3,3,1.421978584501763,1.7473867444717488,2,3,3,1.3172740251674906,1.4993545579369822,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,55584,4,48.0,384.0,1.9023812072731332,-0.9032896912286719,1.0,1,"[108.0, 120.0]",2.191347382801695,2.373119512878586,3,3,3,1.8562108408950095,2.0701516253057552,2,3,3,1.683698878145715,1.8148985120806505,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_197585375,67431,4,48.0,384.0,1.7962393685161617,-0.9567663530832726,1.0,1,"[108.0, 120.0]",1.126342898373902,1.297638514301639,2,3,3,1.089948354363631,1.220641288144399,1,3,3,1.063336126581277,1.1471222470322369,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,6741,4,48.0,384.0,1.6978652632353182,-0.7205467521235627,1.0,1,"[108.0, 120.0]",1.4980284508479884,1.8254060121792672,2,3,3,1.3130796577262274,1.5484956847262823,2,3,3,1.293755189159818,1.473272135306583,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,10385,4,48.0,384.0,1.791843003979351,-0.7949967609958272,1.0,1,"[108.0, 120.0]",1.653807084174127,2.045849406998032,3,3,3,1.551576477619535,1.8916547727280548,2,3,3,1.4205438358848315,1.6038278580786762,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,10907,4,48.0,384.0,1.2079352712963876,-0.7162185097340314,1.0,1,"[108.0, 120.0]",1.3670215509180887,1.5824868252948392,2,3,3,1.1413077866441341,1.2921395705345968,2,3,3,1.088537123097211,1.1921061375908577,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,15631,4,48.0,384.0,1.0987965831380346,-0.2784760449468755,1.0,1,"[108.0, 120.0]",1.0811670240303355,1.1866718774629363,1,3,3,1.0439085279846714,1.1129614880269165,1,3,3,1.0218361864181613,1.0614678097248182,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,16551,4,48.0,384.0,0.9788111292245605,0.07079312208310978,0.0,1,"[108.0, 120.0]",1.1990742159386165,1.385775075273127,2,3,3,1.0781623322676648,1.1935662343254263,1,3,3,1.0138392705954926,1.0419302410196545,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,16835,4,48.0,384.0,1.184485499040977,-0.21228765377734563,1.0,1,"[108.0, 120.0]",1.3076421579092334,1.5292934692251363,2,3,3,1.5191219644276746,1.7688777681490129,2,3,3,1.2180495921312484,1.3822736861333162,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,17335,4,48.0,384.0,1.7741922085841328,-0.7956596119930943,1.0,1,"[108.0, 120.0]",1.6200242565473122,1.8677472027028643,2,3,3,1.4492505533124207,1.6673590382215941,2,3,3,1.4321327372691885,1.6146456884714508,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,18592,4,48.0,384.0,0.4475142464248452,0.7045265913671267,0.0,1,"[108.0, 120.0]",1.5391465496177748,1.80531849055815,2,3,3,1.6346691656482222,1.957416027851264,2,3,3,1.335136299248791,1.518551868263113,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,23083,4,48.0,384.0,0.3342818386968307,0.6659272510068356,0.0,1,"[108.0, 120.0]",1.3253047283534334,1.6346465542036557,3,3,3,1.315311970733869,1.5978211251326326,2,3,3,1.2451369619084325,1.41616935762724,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,23768,4,48.0,384.0,1.4454232386339787,-0.4553564579773821,1.0,1,"[108.0, 120.0]",1.7439441993760276,2.0249774540169083,2,3,3,1.6901695157185643,1.8812411779465301,2,3,3,1.6698738723313762,1.8053489400059268,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,25228,4,48.0,384.0,1.4811415064916544,-0.48479370771410923,1.0,1,"[108.0, 120.0]",1.9648238083137295,2.163567094284292,2,3,3,1.657636721856138,1.855057789265841,2,3,3,1.6011239277721385,1.7556111750538566,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,29782,4,48.0,384.0,0.8900493486600346,0.20023895238532027,0.0,1,"[108.0, 120.0]",1.3097356715968471,1.5368817317310777,2,3,3,1.619856133168538,1.878638160108939,2,3,3,1.4276418673813043,1.61047342339252,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,41794,4,48.0,384.0,1.512802756810291,-0.5446506963546234,1.0,1,"[108.0, 120.0]",1.1971128597295346,1.4224025761872139,2,3,3,1.6619885251914743,1.9659383933296481,2,3,3,1.8510388662722408,1.9200518147838381,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,43736,4,48.0,384.0,1.4240785506467983,-0.42879098138658034,1.0,1,"[108.0, 120.0]",2.2921491794940274,2.4996703117980013,3,3,3,1.796684772808171,2.1234701508611087,3,3,3,1.405124195004085,1.5891708494223733,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,47465,4,48.0,384.0,1.7558838738942857,-0.937751238787974,1.0,1,"[108.0, 120.0]",1.4491659850317684,1.7013412192145108,2,3,3,1.3330048998869866,1.571038761314593,2,3,3,1.2622666874143498,1.4368078265210649,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_837421620,50369,4,48.0,384.0,1.6951982063623134,-0.807415713467351,1.0,1,"[108.0, 120.0]",1.9968111116519063,2.299714119433094,3,3,3,1.6667474764073134,1.938157776169593,2,3,3,1.571825092576295,1.7331969577421271,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,3682,4,48.0,384.0,1.4823628729879048,-0.7788261600754041,1.0,1,"[108.0, 120.0]",1.4675902925257676,1.7953197081710515,2,3,3,1.32826673719246,1.6076645502856528,2,3,3,1.269630094084913,1.4455011836517697,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,10732,4,48.0,384.0,1.183349870335299,-0.21959731249819245,1.0,1,"[108.0, 120.0]",1.6237288366507407,1.9657834749403977,3,3,3,1.8931081348960392,2.2200665350765685,3,3,3,1.7734066299144513,1.8735321723966285,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,16649,4,48.0,384.0,1.1484007221079633,-0.15837300565748913,1.0,1,"[108.0, 120.0]",2.515820998439048,2.7090141366667977,3,3,3,2.4235907981972455,2.5972733741870138,3,3,3,1.9891629182374078,1.994554407970583,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,19317,4,48.0,384.0,0.6304653328809208,0.8069280791034763,0.0,1,"[108.0, 120.0]",1.1184093669275628,1.2642227632208263,2,3,3,1.044212688925838,1.1238031131513726,1,3,3,1.0218717633781242,1.0615512873469748,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,19765,4,48.0,384.0,1.0048260659054498,-0.004910965479071621,1.0,1,"[108.0, 120.0]",1.8690889735652194,2.234192297788878,3,3,3,1.8622792533038395,2.0927376191539078,2,3,3,1.7497757150297482,1.8586222884790433,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,22263,4,48.0,384.0,1.8982474681422903,-0.9074515258060135,1.0,1,"[108.0, 120.0]",1.6640391726704642,2.014747595950039,3,3,3,1.5976976508895697,1.906350627133333,2,3,3,1.3934890336103796,1.5779059529648514,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,28836,4,48.0,384.0,1.451180991824088,-0.4607862375092621,1.0,1,"[108.0, 120.0]",1.885477534020781,2.254280265096297,3,3,3,2.318379778081105,2.5872290129565965,3,3,3,1.4912188919376834,1.6673258525813324,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,30246,4,48.0,384.0,0.6493903285330788,0.6306344568790885,0.0,1,"[108.0, 120.0]",1.3007935113966764,1.5629700068599686,2,3,3,1.2248503462698328,1.474724787671077,2,3,3,1.113771839836023,1.233801245106596,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,33831,4,48.0,384.0,1.3651624409965963,-0.7453936531370232,1.0,1,"[108.0, 120.0]",1.3382087840248946,1.5620988242372533,2,3,3,1.6465510855828287,1.8602384438375519,2,3,3,1.3241355651981754,1.506789610194045,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,38059,4,48.0,384.0,1.9218234937626872,-0.9664957188399588,1.0,1,"[108.0, 120.0]",1.1597956903967468,1.3439366891466402,2,3,3,1.104552746510823,1.2351065720328507,1,3,3,1.1131710623723199,1.2328414269874526,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,41595,4,48.0,384.0,1.6125347717220133,-0.9745477142843093,1.0,1,"[108.0, 120.0]",1.1522313175434007,1.3069800534199436,2,3,3,1.0685907143554534,1.162400057978769,1,3,3,1.055153792750386,1.1316083678748845,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,50275,4,48.0,384.0,0.7754336349914928,0.3071522127977575,0.0,1,"[108.0, 120.0]",1.6162092151316785,1.8978985444292396,2,3,3,1.6982942266887773,1.929227103439429,2,3,3,1.5547237298538228,1.7197529315400741,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,51895,4,48.0,384.0,1.4307552860751536,-0.5766285389237978,1.0,1,"[108.0, 120.0]",1.6743396688039338,2.0685885683341967,3,3,3,1.2889651500078205,1.5657401919315646,2,3,3,1.2064826587207502,1.3672946585390653,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,53255,4,48.0,384.0,0.7001703384278364,0.35232077319420646,0.0,1,"[108.0, 120.0]",1.24357110752329,1.477776675365354,2,3,3,1.4549728677684468,1.7098346127320585,2,3,3,1.4051480975620738,1.589193807440122,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,57674,4,48.0,384.0,0.11693238252260289,0.8850666817052454,0.0,1,"[108.0, 120.0]",1.2469893226838922,1.4511854646558722,2,3,3,1.1033990185704212,1.248300894364141,1,3,3,1.0265457440740435,1.072304168497232,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_553888770,60688,4,48.0,384.0,0.4350167713280081,0.6187594436214426,0.0,1,"[108.0, 120.0]",1.177814250650782,1.3595104057681773,2,3,3,1.4316648601042048,1.6482217451327514,2,3,3,1.5096479062520916,1.6829635218462193,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,2758,4,48.0,384.0,1.1097784653311413,-0.15100287779089536,1.0,1,"[108.0, 120.0]",1.8676064900999567,2.18266808240891,3,3,3,2.2460808049948615,2.4800652452533023,3,3,3,1.9381059640992255,1.96814884181874,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,5059,4,48.0,384.0,0.9551691922196753,0.060767601633713884,0.0,1,"[108.0, 120.0]",1.4602583490236896,1.821403312424631,3,3,3,1.7451119852415582,2.14886609526547,3,3,3,1.44821196256509,1.6293829819219179,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,5984,4,48.0,384.0,1.0472387648805883,-0.3110369178826452,1.0,1,"[108.0, 120.0]",1.5310858584297458,1.7044177507586664,2,3,3,1.3792318317780323,1.5683480231568903,2,3,3,1.1047860737670983,1.2192861311614864,1,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,18657,4,48.0,384.0,1.4121653773361404,-0.5682631723901143,1.0,1,"[108.0, 120.0]",1.553691739773251,1.8934482960393912,2,3,3,1.4145917091504185,1.7627714195729867,3,3,3,1.2135203049590197,1.3764458400912287,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,28418,4,48.0,384.0,1.061184159151574,-0.2980696870439637,1.0,1,"[108.0, 120.0]",1.2632523949639147,1.468985342269806,2,3,3,1.2253662511021666,1.4277404399023967,2,3,3,1.119690875715673,1.2431793378990232,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,28545,4,48.0,384.0,0.9205130439870932,0.15988485966907706,0.0,1,"[108.0, 120.0]",1.253210638294688,1.4870713812272374,2,3,3,1.795241934391547,2.07182087735427,2,3,3,1.585367604548314,1.7436524905670594,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,34910,4,48.0,384.0,1.0837999386891715,-0.09337357803068978,1.0,1,"[108.0, 120.0]",2.129645541228456,2.287875346812045,2,3,3,2.059340949414297,2.2057756165925992,2,3,3,1.832380675133438,1.9092011051106768,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,35162,4,48.0,384.0,1.052582979507692,-0.27963957219330227,1.0,1,"[108.0, 120.0]",1.2047338821724274,1.38501190317745,2,3,3,1.3671133141832914,1.592477664446773,2,3,3,1.2636868247147246,1.4384926325379366,2,2,2
mace-lr1e-05-distance0-s20260923-4096--encoder,independent_melt_468207512,47114,4,48.0,384.0,1.1454300204666759,-0.4083648272381513,1.0,1,"[108.0, 120.0]",1.4749451678317038,1.7074955496603794,2,3,3,1.6826570440070574,1.9039179619831068,2,3,3,1.2750561956394586,1.451841004876466,2,2,2
