model,domain,lag_ps,pairs,sources,rms_jump,domain_reference_rms_jump,p50_jump,p95_jump,p99_jump,zero_increment_fraction,velocity_rms,drift_energy_fraction,movement_participation_rank,movement_entropy_rank,movement_d90,movement_d95,movement_d99,movement_numerical_rank,movement_rank_ceiling,fluctuation_participation_rank,fluctuation_entropy_rank,fluctuation_d90,fluctuation_d95,fluctuation_d99,fluctuation_numerical_rank,fluctuation_rank_ceiling
mace-lr0.0001-distance0-s20260923-4096--encoder,noncrystalline,120.0,208,15,0.8274410437584251,0.930491286481852,0.7317220603696393,1.3270328042293438,1.5702668145634784,0.0,0.08270456471312736,0.020952724447338006,2.7865360518911357,4.227070511517036,4,6,10,128,128,2.7457606873890894,4.197575024503036,4,6,10,128,128
mace-lr0.0001-distance0-s20260923-4096--encoder,pre_onset_12ps,108.0,0,0,,,,,,,,,,,,,,,,,,,,,,
mace-lr0.0001-distance0-s20260923-4096--encoder,pre_onset_12ps,120.0,0,0,,,,,,,,,,,,,,,,,,,,,,
mace-lr0.0001-distance0-s20260923-4096--encoder,at_risk_no_onset_12ps,108.0,187,14,0.9965599037866313,1.195070805708857,0.6651456927438931,2.110010607248292,2.4325935410760025,0.0,0.11067596587890194,0.08912295164091928,2.0870081350805436,3.228052919870953,3,5,8,126,128,2.1794887886757563,3.3744198454982848,4,5,8,126,128
mace-lr0.0001-distance0-s20260923-4096--encoder,at_risk_no_onset_12ps,120.0,199,14,0.8135278554847093,0.9755794769853278,0.7005382677560646,1.3357828267206409,1.5702668145634784,0.0,0.08131391073405617,0.01627640318561052,2.6085994506030654,4.113927258522712,5,6,10,128,128,2.6192959153181166,4.125089463262116,5,6,10,128,128
mace-lr0.0001-distance0-s20260923-4096--encoder,T400K,108.0,96,3,0.7451117523094322,0.8402412895758077,0.5790289475359858,1.409814752847187,1.7926191600046593,0.0,0.08275063301385237,0.0032522586371683078,1.9996170422561284,3.2018526707127317,4,5,9,96,96,1.9934602184238313,3.192818500374583,4,5,9,95,95
mace-lr0.0001-distance0-s20260923-4096--encoder,T400K,120.0,48,3,0.7973663213803444,0.8991672780148381,0.7005382677560646,1.3601330838045924,1.4218915130575598,0.0,0.07969852961019197,0.024315771757093912,2.0411042545189395,3.1319441939703823,4,5,9,48,48,2.045702438454611,3.13478283067162,4,5,9,47,47
mace-lr0.0001-distance0-s20260923-4096--encoder,T450K,108.0,96,3,0.8914983271814524,0.9645943477670582,0.6407629495093166,1.6535866078325667,2.4325935410760025,0.0,0.09900803560862287,0.23633923061514406,2.4571313369860692,3.4673875129925062,3,5,8,92,96,2.9769885624421812,4.070298086413495,4,5,9,93,95
mace-lr0.0001-distance0-s20260923-4096--encoder,T450K,120.0,48,3,0.9479672986506429,1.025693341497771,0.7910211032773121,1.4922942193392572,1.8270798864234739,0.0,0.09475143079809585,0.02147364203110198,2.426747562023332,3.740657209253778,4,5,9,48,48,2.3538725260332076,3.661503662865423,4,5,9,47,47
mace-lr0.0001-distance0-s20260923-4096--encoder,T500K,108.0,96,3,0.7894792490538123,0.8785893341465585,0.4889631770857091,1.5250687705076538,2.138312591237452,0.0,0.08767799918336731,0.12563426045047268,2.6552123211768484,3.657772485814785,3,5,8,89,96,2.8701239198560415,3.911308665488158,3,5,8,89,95
mace-lr0.0001-distance0-s20260923-4096--encoder,T500K,120.0,48,3,0.9637950020350634,1.0725804511095505,0.9014181599071032,1.4800975566506236,1.5571135819790045,0.0,0.09633344480222492,0.2485760244603679,2.5917617098885755,3.636569701366045,4,5,8,48,48,3.2377008771761338,4.325596498903819,4,5,8,47,47
mace-lr0.0001-distance0-s20260923-4096--encoder,T510K,108.0,96,3,0.8731321194001155,0.8588691351990652,0.5305468445312508,1.7558818924154869,2.5731937754666734,0.0,0.0969683210084183,0.1839304018719995,2.2113589521036707,3.2140258105625885,3,5,8,91,96,2.4251116194450923,3.5467579068968833,4,5,8,90,95
mace-lr0.0001-distance0-s20260923-4096--encoder,T510K,120.0,48,3,0.845175376843956,0.8313690779125591,0.7657741813093696,1.2562624790743655,1.4968168317278245,0.0,0.08447715057816291,0.13525924419636567,3.0565020134022647,4.218115307747674,4,5,8,48,48,3.2855579716991303,4.488243678058291,4,5,9,47,47
mace-lr0.0001-distance0-s20260923-4096--encoder,T520K,108.0,96,3,0.9384114420784411,0.9723483430121337,0.7871188203114524,1.6325829954945255,2.110010607248292,0.0,0.10421811308001569,0.1561548664698694,2.640502300093639,3.803011205907493,4,5,9,95,96,2.8695780973184717,4.1388754112232355,4,5,9,94,95
mace-lr0.0001-distance0-s20260923-4096--encoder,T520K,120.0,48,3,0.7420460890849797,0.7688815937307192,0.7053127036276077,1.0874427900862016,1.4761284733100741,0.0,0.07416914988419304,0.024058767433771333,2.8209176067960717,4.190103505420774,4,5,10,48,48,2.7469800041346355,4.122607235129888,4,5,10,47,47
mace-lr0.0001-distance0-s20260924-4096--encoder,all,108.0,480,15,0.810864814472503,0.8108648144725031,0.5818645420425235,1.4738842811408166,1.6349404283735827,0.0,0.0898121009820355,0.15025198917312507,2.556190280995636,3.775138755254954,4,6,9,128,128,2.944308310435049,4.234234416276201,5,6,9,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,all,120.0,240,15,0.8106071490626245,0.8106071490626247,0.6632576597477161,1.3352056877882292,1.6522396757898246,0.0,0.0808052055608796,0.05878610044839946,3.230862183882632,4.535683034604821,5,6,10,128,128,3.3449009079869914,4.669013595486347,5,6,10,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,noncrystalline,108.0,229,15,0.7417229144193213,0.935181860691067,0.5829311435761941,1.2982415110499226,1.5412048975820078,0.0,0.08215388323866744,0.040997700746306216,3.425906650503583,4.955884474032686,5,6,10,128,128,3.3962287487530674,4.955749073763058,5,6,10,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,noncrystalline,120.0,208,15,0.7516116091214179,0.9476497617516032,0.6521067048328426,1.2217400835559806,1.3352056877882292,0.0,0.07492424739558713,0.024838893379399422,3.335236171825319,4.760391225248523,5,6,10,128,128,3.3202778007386526,4.758214714981712,5,6,10,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,pre_onset_12ps,108.0,0,0,,,,,,,,,,,,,,,,,,,,,,
mace-lr0.0001-distance0-s20260924-4096--encoder,pre_onset_12ps,120.0,0,0,,,,,,,,,,,,,,,,,,,,,,
mace-lr0.0001-distance0-s20260924-4096--encoder,at_risk_no_onset_12ps,108.0,187,14,0.8189209337885502,1.1043761954159685,0.6288472844258713,1.4763670174761672,1.6097036140426138,0.0,0.09070440385252918,0.08419702763783357,2.8045413980870086,4.248018968279523,5,6,9,128,128,2.9793982819515086,4.461421133074461,5,6,9,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,at_risk_no_onset_12ps,120.0,199,14,0.7344975985748095,0.9905250067348503,0.640295089067375,1.2217400835559806,1.3352056877882292,0.0,0.0732182408031349,0.016122392187890355,3.191925834823633,4.7347435540611045,5,6,10,128,128,3.208013902817703,4.748568136264454,5,6,10,128,128
mace-lr0.0001-distance0-s20260924-4096--encoder,T400K,108.0,96,3,0.6608073636138946,0.795703710369582,0.5261150982353949,1.1985526478303716,1.5024704500555048,0.0,0.0731916055688914,0.004278901609297795,2.580212940525696,3.902473889284836,4,5,10,96,96,2.568810983323101,3.891214706951404,4,5,10,95,95
mace-lr0.0001-distance0-s20260924-4096--encoder,T400K,120.0,48,3,0.7041424248062577,0.8478851340015435,0.6390898625181621,1.1383351017675987,1.2106723506547357,0.0,0.07019229160068768,0.027071569108613712,2.6298688748054055,3.8379532747688936,4,5,9,48,48,2.648733510931333,3.8501914193616034,4,5,9,47,47
mace-lr0.0001-distance0-s20260924-4096--encoder,T450K,108.0,96,3,0.8682987094369343,0.9097900345851774,0.6068732883249413,1.4855372393599862,1.8736496057550986,0.0,0.09617352977049853,0.2750928000449514,2.0842346893790973,3.103198041646491,4,5,7,91,96,2.7294643648743193,3.903014279181102,4,5,8,92,95
mace-lr0.0001-distance0-s20260924-4096--encoder,T450K,120.0,48,3,0.8376797242886447,0.8777079328219608,0.7092823511205693,1.2857624740690414,1.4384806074432785,0.0,0.08350392960831818,0.030361321268162655,2.8734146415652564,4.208725025491836,5,6,9,48,48,2.7899647806356365,4.143228863103839,5,6,9,47,47
mace-lr0.0001-distance0-s20260924-4096--encoder,T500K,108.0,96,3,0.7752943238488281,0.8401999451184865,0.48205096299500527,1.5582629962298884,1.6349404283735827,0.0,0.08587228211352006,0.15190894129842744,2.2330253151206,3.2805589568241524,4,5,8,89,96,2.532944580721395,3.6472805279873497,4,5,8,90,95
mace-lr0.0001-distance0-s20260924-4096--encoder,T500K,120.0,48,3,0.9560455153930583,1.0360831555896304,0.8245051257366893,1.6522396757898246,1.7190573168754024,0.0,0.09530319894936534,0.257132566494909,2.219771212905085,3.27891299421784,3,5,7,48,48,2.8095635891321247,3.967242389146806,4,5,8,47,47
mace-lr0.0001-distance0-s20260924-4096--encoder,T510K,108.0,96,3,0.8424053336635643,0.8294753633142857,0.563429666456684,1.609891440174143,1.95999194463709,0.0,0.09330555666546679,0.22474687427569998,2.0378655370837286,3.0277571788170636,3,5,8,90,96,2.445582054281626,3.567461406327522,4,5,8,90,95
mace-lr0.0001-distance0-s20260924-4096--encoder,T510K,120.0,48,3,0.8433763202834897,0.8304314463863542,0.6612470604227062,1.3417891812547307,1.489688984869976,0.0,0.08407179359877648,0.16751878339642134,2.639329920948314,3.8472896596891344,4,5,8,48,48,3.0680354169382977,4.30654320947662,5,5,8,47,47
mace-lr0.0001-distance0-s20260924-4096--encoder,T520K,108.0,96,3,0.8866632288272758,0.9039445084817704,0.7084867544283137,1.4600452263645454,1.6035033993011933,0.0,0.09820760011185976,0.20276808703420965,2.4599057068140064,3.6848365671005543,4,5,9,95,96,3.030622696585507,4.348942640193498,5,6,9,94,95
mace-lr0.0001-distance0-s20260924-4096--encoder,T520K,120.0,48,3,0.6801391258726014,0.6933952010723294,0.5997385823657895,1.0736332978914858,1.2136434815351542,0.0,0.06779952772398581,0.018807669105016057,3.242310674881967,4.61325728217076,4,6,10,48,48,3.195239217300259,4.55819921466248,4,6,10,47,47
dense-v6--mace,all,0.75,32000,10,0.7227678255917048,0.7227678255917048,0.5398473089220023,1.3366344967073176,1.816381192022223,0.0,0.04667385085416247,1.6753537004137987e-06,1.8548413226785911,2.1026703990063167,2,2,4,99,128,1.854841843068465,2.102668617470424,2,2,4,99,128
dense-v6--mace,all,3.0,31880,10,0.7533669193094443,0.7533669193094442,0.5613657487036012,1.3983727345169026,1.8865503122878975,0.0,0.012162458671123923,1.935084582146998e-05,1.8992205089681247,2.131899598626082,2,2,4,99,128,1.8992240439555201,2.131871270473714,2,2,4,99,128
dense-v6--mace,all,9.0,31560,10,0.7757318650745636,0.7757318650745635,0.5758042902865964,1.4511257664367916,1.9223505521433182,0.0,0.004174507139005364,0.00018508741947335393,1.9192671951486635,2.1489399262918356,2,2,4,98,128,1.9193108219104154,2.148742424778894,2,2,4,98,128
dense-v6--mace,all,12.0,31400,10,0.7819571399197618,0.7819571399197617,0.5819471030367943,1.4485749598749182,1.9565872735484602,0.0,0.003156005776568329,0.0003045981792789123,1.9266007118158726,2.1561199527447683,2,2,4,98,128,1.9266605416528557,2.155782316575671,2,2,4,98,128
dense-v6--mace,all,24.0,30760,10,0.8004138229505582,0.8004138229505581,0.5981693528029471,1.4933312410239161,1.9863762780310272,0.0,0.0016152487904492509,0.0010802747938445775,1.9391860176861913,2.1755408799751343,2,2,4,98,128,1.939340884093986,2.174432995808515,2,2,4,98,128
dense-v6--mace,all,48.0,29480,10,0.8267056642585444,0.8267056642585443,0.6194175711113145,1.5266656434432186,2.0587128069735328,0.0,0.0008341530880418356,0.004517232452091642,1.9425428885572047,2.19859368661865,2,2,4,97,128,1.943553097286789,2.195705220025332,2,2,4,97,128
dense-v6--mace,all,96.0,26920,10,0.8707405218525585,0.8707405218525586,0.6581458729478659,1.5990458557144152,2.139799256588294,0.0,0.0004392923180452033,0.018155917277073483,1.928392000850987,2.217780040143667,2,2,4,95,128,1.9342587905595514,2.2119800044199587,2,2,4,95,128
dense-v6--mace,noncrystalline,0.75,19149,10,0.8145109189562083,0.8307745879698052,0.6351841272544022,1.4653184497161413,1.9328952294492419,0.0,0.05259830308484775,1.4294777413488233e-06,1.8443629659685365,2.084215855871938,2,2,3,97,128,1.8443628913434855,2.084213575243744,2,2,3,97,128
dense-v6--mace,noncrystalline,3.0,18981,10,0.8567454547635044,0.8738524378387386,0.6694890707171203,1.526312669902042,2.048499159036898,0.0,0.01383141589862448,1.252195296322219e-05,1.8966771073701605,2.1181298107329463,2,2,3,96,128,1.8966700528920433,2.1181005251864695,2,2,3,96,128
dense-v6--mace,noncrystalline,9.0,18606,10,0.8808118339905245,0.8983993601953778,0.6944813724706622,1.58307676041785,2.0697052811172734,0.0,0.004739982273076307,0.00013135608763374272,1.9102503364784564,2.1307180633213805,2,2,4,95,128,1.9101921801122412,2.1305585546549017,2,2,4,95,128
dense-v6--mace,noncrystalline,12.0,18402,10,0.8847044336137354,0.9023696849299421,0.6994557711440428,1.5890123548100321,2.0939637290224336,0.0,0.0035706973700976342,0.00020105581592773838,1.9195161612500686,2.1381357422091036,2,2,4,95,128,1.9193499909772909,2.137847603490341,2,2,4,95,128
dense-v6--mace,noncrystalline,24.0,17686,10,0.8928973738298742,0.9107262168976735,0.7103429262357229,1.5952657352193933,2.098455909456547,0.0,0.0018018821785928914,0.0005445312157919725,1.9301473134708953,2.1520022164393557,2,2,4,95,128,1.929466686102253,2.151122847708092,2,2,4,95,128
dense-v6--mace,noncrystalline,48.0,16403,10,0.9057624658963458,0.9238481914617629,0.711983360372382,1.6192335655999364,2.1420685814426004,0.0,0.0009139220772576383,0.0019042260901711288,1.9417099002878662,2.1720491387387706,2,2,4,95,128,1.9392835948168405,2.1693200416111766,2,2,4,95,128
dense-v6--mace,noncrystalline,96.0,13942,10,0.9252617266234472,0.943736801815855,0.7232055631756945,1.6651298041802431,2.177145041142086,0.0,0.0004667984990777159,0.0058855062546932764,1.9441291808813135,2.193785776746939,2,2,4,95,128,1.9366297349897486,2.184995863940883,2,2,4,95,128
dense-v6--mace,T400K,0.75,6400,2,0.6840568479318639,0.8281916970298894,0.5218365018817737,1.2576864291988648,1.6325091453064469,0.0,0.04417402956475315,2.865387496768214e-06,1.847640799191801,2.091838022111461,2,2,4,100,128,1.847642051948876,2.0918364999190504,2,2,4,100,128
dense-v6--mace,T400K,3.0,6376,2,0.7013072819341407,0.8490769001442813,0.5468082985943606,1.2633027911232861,1.6798335891429956,0.0,0.011322000759073298,3.960006733351396e-05,1.8824322433144458,2.1176165175421775,2,2,4,100,128,1.8824490345766296,2.11759338565727,2,2,4,100,128
dense-v6--mace,T400K,9.0,6312,2,0.735710477450433,0.890729053710219,0.5679029964956648,1.3320813940710627,1.7768489256442608,0.0,0.003959136885607594,0.00025982982346180617,1.9137134304423042,2.1421900961249474,2,2,4,98,128,1.9137905466298164,2.1419860474559025,2,2,4,98,128
dense-v6--mace,T400K,12.0,6280,2,0.7426924302412119,0.8991821455078669,0.5761907335165528,1.3457769107504736,1.7854916507377727,0.0,0.0029975320646031217,0.00037738426367565214,1.9385754117681533,2.1616684909162958,2,2,4,99,128,1.9386448690551499,2.1612836566888673,2,2,4,99,128
dense-v6--mace,T400K,24.0,6152,2,0.7741817799831452,0.9373064886527178,0.5914756761441349,1.4256625524430548,1.8906499303117739,0.0,0.0015623120788893058,0.001276233373900774,1.9313628444558841,2.1701160025414366,2,2,4,97,128,1.9315680131469988,2.16894292862107,2,2,4,97,128
dense-v6--mace,T400K,48.0,5896,2,0.8139247172911003,0.9854234993858759,0.6285458358614742,1.4882387833868058,1.9371426804228906,0.0,0.0008212570032054573,0.004869390061998405,1.9395417877735162,2.195797251626298,2,2,4,96,128,1.9406331884925303,2.1928493819414387,2,2,4,96,128
dense-v6--mace,T400K,96.0,5384,2,0.872976396673452,1.056917719066586,0.6873421597352194,1.5557410129151126,2.0386552588252598,0.0,0.00044042032645675563,0.018940630591529638,1.8965844864376553,2.192942747356116,2,2,4,95,128,1.9037297726895086,2.188760884706786,2,2,4,95,128
dense-v6--mace,T450K,0.75,6400,2,0.6489531860984403,0.6124231702344769,0.48273924836434223,1.2036392636591606,1.6418448861855754,0.0,0.0419071562773225,1.8545490512057252e-06,1.8466791729699337,2.1064092325736667,2,2,4,101,128,1.846679446697797,2.106406388185712,2,2,4,101,128
dense-v6--mace,T450K,3.0,6376,2,0.6776873911237631,0.6395399073316057,0.5110212202035173,1.2611676410831927,1.6998098225452443,0.0,0.010940678008585392,1.924100707718517e-05,1.9141522093235843,2.1483773784121873,2,2,4,101,128,1.9141512729220835,2.1483331713994644,2,2,4,101,128
dense-v6--mace,T450K,9.0,6312,2,0.6982219305072492,0.6589185435382422,0.515547616281911,1.2841233942900567,1.777973541372436,0.0,0.0037573968077648247,0.0002611474846558534,1.9368523297415556,2.169822788286732,2,2,4,100,128,1.9369148103837612,2.169551307812842,2,2,4,100,128
dense-v6--mace,T450K,12.0,6280,2,0.6975005842602302,0.6582378023616836,0.5116635848812888,1.2933844935550831,1.7439993435684977,0.0,0.002815136227685002,0.0004402512675525038,1.9661793435829693,2.1959022481460058,2,2,4,101,128,1.9662570254605816,2.1954258715330313,2,2,4,101,128
dense-v6--mace,T450K,24.0,6152,2,0.7195987145632812,0.6790920138924305,0.5380504005382346,1.3338294596935747,1.802851953922523,0.0,0.0014521625189111373,0.0016387374206133314,1.989116786426236,2.221092920594755,2,2,4,100,128,1.9893600498594308,2.2196269604201158,2,2,4,100,128
dense-v6--mace,T450K,48.0,5896,2,0.7457936959450029,0.7038124619704734,0.5559654932429244,1.3825119574683227,1.867419381915458,0.0,0.0007525122197785017,0.006357564512452948,2.004234762130576,2.2513448285518143,2,2,5,99,128,2.0053616423490817,2.247445142672583,2,2,5,99,128
dense-v6--mace,T450K,96.0,5384,2,0.7875875646845477,0.7432537254362068,0.588853319648253,1.4552381615099999,1.9483359106009601,0.0,0.0003973412954501686,0.026705585705340658,1.990321883417302,2.2680260926910973,2,2,5,97,128,1.9993452503171576,2.261849656060793,2,2,5,98,128
dense-v6--mace,T500K,0.75,6400,2,0.682243446151935,0.6826413648995946,0.5141236456270885,1.2639884852395917,1.711086100088343,0.0,0.044056926338491266,2.8169576860254304e-06,1.8874897024358228,2.1375357801045523,2,2,4,101,128,1.8874909624604292,2.137533950250591,2,2,4,101,128
dense-v6--mace,T500K,3.0,6376,2,0.7146348579957101,0.7150516690465623,0.5198262005201579,1.3464047988919872,1.782217092548835,0.0,0.011537162971377071,2.6718346607163595e-05,1.9247946449571003,2.1597298078272367,2,2,4,101,128,1.9248008561117032,2.1596963619637,2,2,4,101,128
dense-v6--mace,T500K,9.0,6312,2,0.7375051763398667,0.7379353265125314,0.5421037227115686,1.4125098207386892,1.879127351686515,0.0,0.003968794840454641,0.00027523204737550904,1.9375404172649826,2.1717258542696323,2,2,4,99,128,1.9376389580626234,2.1715399823416845,2,2,4,99,128
dense-v6--mace,T500K,12.0,6280,2,0.7467581237413733,0.747193670699105,0.540596756479844,1.4161042107301063,1.93196359034258,0.0,0.0030139413427044547,0.0004497353294493396,1.9245070518820058,2.1643767119249793,2,2,4,99,128,1.9246572499119305,2.1640650732938544,2,2,4,99,128
dense-v6--mace,T500K,24.0,6152,2,0.7631189267480927,0.7635640161503576,0.5567333425405493,1.4420048091577478,1.921865807669772,0.0,0.0015399870517665048,0.0013510519609701039,1.9353420369667667,2.182911503909597,2,2,4,98,128,1.9355750443915651,2.1817092859691134,2,2,4,98,128
dense-v6--mace,T500K,48.0,5896,2,0.7877461030965269,0.788205556308699,0.571878394083781,1.4764796850115027,2.0321663080511017,0.0,0.0007948425575143853,0.005737031357442063,1.929773755369872,2.2008217476751963,2,2,5,97,128,1.93124228962115,2.197964765714084,2,2,5,97,128
dense-v6--mace,T500K,96.0,5384,2,0.8270015765647438,0.8274839255466435,0.6031201508444239,1.5676547426453276,2.1104177653574703,0.0,0.00041722583304522077,0.021091295972490313,1.9222806707176288,2.2239776889809937,2,2,4,95,128,1.9282639366585181,2.2179486119569214,2,2,4,95,128
dense-v6--mace,T510K,0.75,6400,2,0.8028480313220688,0.8641740698064194,0.6156087716752582,1.473007490324078,1.923461931465381,0.0,0.05184515406701617,6.516948983665797e-07,1.852378534961294,2.0928672788088534,2,2,3,98,128,1.8523785611834438,2.092865927976526,2,2,3,98,128
dense-v6--mace,T510K,3.0,6376,2,0.8416728949611897,0.9059645944284307,0.642847254342993,1.5192897860710164,2.0091877501084814,0.0,0.013588082429945324,7.051577514836311e-06,1.875898858704309,2.109512299714741,2,2,4,97,128,1.875896847388154,2.1094910998208194,2,2,4,97,128
dense-v6--mace,T510K,9.0,6312,2,0.8657216172806307,0.9318502931281125,0.6624319275594259,1.5798246813429089,2.0220178287102217,0.0,0.004658776098338938,6.993511416934686e-05,1.9110017637487386,2.1336922372414766,2,2,4,96,128,1.9109935445608142,2.13353389775255,2,2,4,96,128
dense-v6--mace,T510K,12.0,6280,2,0.8764599706100606,0.943408902152079,0.6731213650819969,1.5771749120731617,2.1002765801791656,0.0,0.0035374224352757956,0.00014112959296088342,1.9086566287003939,2.1308957629488368,2,2,4,96,128,1.9086530786609976,2.130644506060686,2,2,4,96,128
dense-v6--mace,T510K,24.0,6152,2,0.8847170492023878,0.9522967027487778,0.6826122733446293,1.6114220303713445,2.1310133292803877,0.0,0.0017853741435225807,0.0004513108886455876,1.9371129598783996,2.160330361052892,2,2,4,96,128,1.9370160291395193,2.159410488737342,2,2,4,96,128
dense-v6--mace,T510K,48.0,5896,2,0.9106263494853557,0.9801851007990272,0.7046654627122065,1.6724250745049085,2.1922598572406833,0.0,0.000918829777411462,0.002261271503353406,1.9059364422964489,2.1572407785303063,2,2,4,95,128,1.9056701303363666,2.1543769553646888,2,2,4,95,128
dense-v6--mace,T510K,96.0,5384,2,0.948666242569285,1.021130694409324,0.7474726162760033,1.7101825604462213,2.2491490217835346,0.0,0.0004786061774899925,0.009263015968603119,1.9345461847254302,2.2061199398057956,2,2,4,95,128,1.9334040536382657,2.196235599565606,2,2,4,95,128
dense-v6--mace,T520K,0.75,6400,2,0.7828611360822694,0.783092568422543,0.5803451109519817,1.4413900263840032,2.0058332069816105,0.0,0.050554469376263,1.3866908216907764e-06,1.8417365992674894,2.0882120683416354,2,2,4,98,128,1.8417365764470717,2.0882102000220852,2,2,4,98,128
dense-v6--mace,T520K,3.0,6376,2,0.8170680690077965,0.8173096137296608,0.6014771363013431,1.5209534168294294,2.1133140774363577,0.0,0.013190858751684211,1.894583272329137e-05,1.902642710815224,2.128467736415072,2,2,4,97,128,1.9026430497947124,2.128441801304123,2,2,4,97,128
dense-v6--mace,T520K,9.0,6312,2,0.8286302298574442,0.8288751926285903,0.616432341764397,1.549889401020768,2.0297028626349025,0.0,0.004459173286381712,0.0001566115843021625,1.902085871850406,2.1332020777011977,2,2,4,97,128,1.9021048136625696,2.1330072897829195,2,2,4,97,128
dense-v6--mace,T520K,12.0,6280,2,0.8326799847005955,0.8329261446754317,0.6177331200371577,1.5524262464884224,2.1075260049717834,0.0,0.0033607249139224766,0.00025467409970895017,1.9065449303202164,2.1392637676837,2,2,4,96,128,1.9065672831262108,2.138930872563644,2,2,4,96,128
dense-v6--mace,T520K,24.0,6152,2,0.8491507215342272,0.8494017506499566,0.6269164205712157,1.5898065428176604,2.1421576671399722,0.0,0.0017136006857192832,0.0011731236235178874,1.9100917828739754,2.150392263479233,2,2,4,96,128,1.9102714913250698,2.149449903790745,2,2,4,96,128
dense-v6--mace,T520K,48.0,5896,2,0.8653007124325686,0.8655565158690769,0.6425862174131316,1.613470999420319,2.1501904901947193,0.0,0.0008730958218458431,0.005181420870533421,1.9420619559155161,2.193300548441138,2,2,4,96,128,1.9432838191516055,2.1909829208654332,2,2,4,96,128
dense-v6--mace,T520K,96.0,5384,2,0.9081101658689499,0.9083786247963721,0.6780335223598483,1.690493343032045,2.2171104203872574,0.0,0.0004581454633077644,0.021627788574962645,1.894730183578564,2.1856401500767713,2,2,4,95,128,1.904080854227123,2.184350352369902,2,2,4,95,128
dense-v6--gatr,all,0.75,32000,10,0.6802021627925435,0.6802021627925436,0.6062221959917719,1.0759474733884822,1.3133788124172656,0.0,0.005953896695742083,1.5401648711302364e-06,6.312943800569943,7.20801140521766,6,7,9,128,128,6.3129309691793285,7.20798929204205,6,7,9,128,128
dense-v6--gatr,all,3.0,31880,10,0.7209668813167581,0.7209668813167581,0.632490303215632,1.1642736056421117,1.4206976464681458,0.0,0.001577678875199533,2.206572319880056e-05,6.232606220682234,7.150097908175644,6,7,9,128,128,6.232430452887015,7.149785436672838,6,7,9,128,128
dense-v6--gatr,all,9.0,31560,10,0.7485107549414016,0.7485107549414017,0.6537331285036369,1.2100338555624912,1.4653555183605385,0.0,0.0005459842130214158,0.00018931505779782543,6.238946942502347,7.1765310573219745,6,7,9,128,128,6.237458842469891,7.174054034862165,6,7,9,128,128
dense-v6--gatr,all,12.0,31400,10,0.7553669309816506,0.7553669309816509,0.6617784671489629,1.2232648625354419,1.4768426733390552,0.0,0.0004132389714828203,0.0003241312031319564,6.2581376174294645,7.201836506576535,6,7,9,128,128,6.255552387238106,7.197712104612875,6,7,9,128,128
dense-v6--gatr,all,24.0,30760,10,0.7764242555520278,0.7764242555520277,0.683585264346721,1.2444998653911086,1.4979211876918903,0.0,0.00021237940637781793,0.001271723235183562,6.360309029812571,7.331844569558798,6,7,9,128,128,6.351218753581689,7.319560972945299,6,7,9,128,128
dense-v6--gatr,all,48.0,29480,10,0.8052881885979223,0.8052881885979221,0.7146103669761472,1.2805892012453746,1.5400323117748733,0.0,0.0001101373548253572,0.004978860767238002,6.531593141809952,7.52571905365797,7,8,9,128,128,6.502594001155619,7.4960662508028735,7,8,9,128,128
dense-v6--gatr,all,96.0,26920,10,0.8489414401378532,0.8489414401378533,0.7691889233393803,1.3175984445330322,1.5634572325951537,0.0,5.805385323060838e-05,0.02045627060545893,6.784294931318298,7.733057055754537,7,8,9,128,128,6.730828968931846,7.695935099276231,7,8,9,128,128
dense-v6--gatr,noncrystalline,0.75,19149,10,0.7597261464886247,0.7420597699674842,0.69690976754713,1.1552312757042738,1.3721067056207488,0.0,0.006649980315671341,2.3268488642507668e-06,6.274424699835186,7.180501388787348,6,7,9,128,128,6.274412219129679,7.1804818518606925,6,7,9,128,128
dense-v6--gatr,noncrystalline,3.0,18981,10,0.8170420243597396,0.7980428466920401,0.7448220235778048,1.2488353932517626,1.4911311927072843,0.0,0.0017879183848616843,1.8778091095016332e-05,6.1188321458476596,7.067795766767305,6,7,9,128,128,6.118760077100447,7.067651124518775,6,7,9,128,128
dense-v6--gatr,noncrystalline,9.0,18606,10,0.8503739461334986,0.8305996809122775,0.7801610357189588,1.2854684240786398,1.5299382868984817,0.0,0.0006202860101722411,0.00011596477012213028,6.065249269469761,7.045482379186819,6,7,9,128,128,6.064685043368943,7.044444038415239,6,7,9,128,128
dense-v6--gatr,noncrystalline,12.0,18402,10,0.8561365742882575,0.8362283071517358,0.7854571846277845,1.3025909204276716,1.5415388161156256,0.0,0.00046836707154750834,0.0001763650100640362,6.077115773078952,7.064994681365689,6,7,9,128,128,6.076177516341137,7.063304636166809,6,7,9,128,128
dense-v6--gatr,noncrystalline,24.0,17686,10,0.8712749571531815,0.8510146679454846,0.8037670973796277,1.3126788186365368,1.5597211896436516,0.0,0.00023832441718412025,0.0005832667785847708,6.113995445067402,7.124904744167966,6,7,9,128,128,6.111423061212318,7.120624184251075,6,7,9,128,128
