model,domain,population,lag_ps,component,eigenvalue
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,80,1.7396728607972247e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,81,1.6401619311999539e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,82,1.5097523412213317e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,83,1.4652227470299676e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,84,1.1862944162522067e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,85,1.0399521262993001e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,86,1.0060453844815903e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,87,8.686948774166477e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,88,7.857279326227274e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,89,6.748474493385571e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,90,6.526997519613441e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,91,5.652983920747697e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,92,5.133512437503938e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,93,4.733985569415433e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,94,3.3227652063429985e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,95,3.272863140174855e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,96,2.738693997363653e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,97,2.4881667079385503e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,98,2.099073570705713e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,99,1.678094743044289e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,100,1.5238248284636036e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,101,1.28844545440255e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,102,1.261413401265494e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,103,8.262934907777128e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,104,6.52886422984341e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,105,6.167014431583287e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,106,2.4588086251825075e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,107,2.3352204654893788e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,108,1.3413798240108984e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,109,9.835177100879617e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,110,5.911807739011444e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,111,5.448835328047543e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,112,1.475519163829675e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,113,7.371660477495593e-13
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,114,3.15996331937405e-13
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,115,3.5118252856684276e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,116,2.4053865267161234e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,117,2.281330337108702e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,118,1.6759960614568264e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,119,1.475357886132935e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,120,1.307323727432043e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,121,1.165135642104667e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,122,9.087305913953737e-20
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,123,4.5431845248115545e-20
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,124,1.5483069743279205e-21
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,125,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,126,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,127,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,108.0,128,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,1,0.0057708311324796615
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,2,0.0023472296631022434
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,3,0.0015820766057619965
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,4,0.0004885662502843954
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,5,0.00026371061088301356
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,6,0.00016149538251944147
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,7,8.366684595803677e-05
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,8,1.5412634602616273e-05
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,9,1.2265611884815838e-05
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,10,7.891608252221878e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,11,4.92379409306832e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,12,3.3656858469745245e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,13,2.118181170290208e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,14,1.8706326829211952e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,15,1.5494359967832264e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,16,1.0562195552098592e-06
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,17,9.627873811477875e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,18,7.458647309733689e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,19,6.373285329451126e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,20,5.479200195925451e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,21,5.352519336789146e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,22,4.2888718760326326e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,23,3.6425340785645266e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,24,3.2423953470432357e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,25,2.880253927719194e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,26,2.397059821733071e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,27,2.3683633715868836e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,28,2.2378037419199793e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,29,1.7289615426019782e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,30,1.6139676163148387e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,31,1.530381686830117e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,32,1.2873692016918443e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,33,1.0911294113139853e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,34,1.0167698511579699e-07
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,35,9.42902023487922e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,36,8.54256373072056e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,37,7.395928085008829e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,38,6.99195907810387e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,39,6.774984183437797e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,40,6.210738037591087e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,41,5.7038741004030704e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,42,4.8712937896184996e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,43,4.5413372392793494e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,44,4.472293358064244e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,45,4.2933195160118493e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,46,3.4512241236293075e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,47,3.1203743099101816e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,48,2.9326445128842807e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,49,2.8072836379549256e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,50,2.4421565492681517e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,51,2.3408445634597448e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,52,2.083169550823753e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,53,1.9405117905394204e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,54,1.6955831497251782e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,55,1.6803587206810125e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,56,1.5385414149097186e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,57,1.3142531094330813e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,58,1.242909555709513e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,59,1.1278605927716792e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,60,1.058682549629984e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,61,1.0008907764066322e-08
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,62,8.429779907308987e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,63,7.468776540440925e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,64,7.32192271953567e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,65,6.634314407156794e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,66,6.202177405857902e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,67,5.936473014480795e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,68,5.373276507658406e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,69,5.055431421228883e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,70,4.419633662003482e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,71,4.282355100686805e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,72,4.149359828064063e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,73,3.579052109820847e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,74,3.0974307085022933e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,75,2.9174037221298237e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,76,2.6755308423504153e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,77,2.492754761871016e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,78,2.157222155793853e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,79,2.006986206190117e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,80,1.7326456947451342e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,81,1.629585053043574e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,82,1.5097105877908391e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,83,1.46483960704106e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,84,1.1852253257350641e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,85,1.035325561013081e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,86,1.0034572930449229e-09
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,87,8.684827024854535e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,88,7.638372657924228e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,89,6.70722327874431e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,90,6.439886690511359e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,91,5.61058420451887e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,92,5.024205993359662e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,93,4.73340071116844e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,94,3.3225899887679625e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,95,3.2400333554060656e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,96,2.7314249568342365e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,97,2.4820055510049657e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,98,2.0974514386666501e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,99,1.6262910458017097e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,100,1.4983527461104485e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,101,1.2789871186587928e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,102,1.2276060703226536e-10
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,103,8.246281069069056e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,104,6.528164520787127e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,105,6.16699309653154e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,106,2.4584674394051626e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,107,2.335122548939724e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,108,1.3408489956292157e-11
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,109,9.725134151668766e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,110,5.910123020638245e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,111,5.206365082929791e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,112,1.4755184363084359e-12
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,113,7.37165955339928e-13
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,114,3.107107882710533e-13
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,115,3.4289130564238e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,116,3.260607618335449e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,117,2.65933091302209e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,118,1.8059673974352664e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,119,1.6150472512107193e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,120,1.0711800954828041e-19
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,121,7.13314514104272e-20
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,122,5.984562830280082e-20
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,123,3.503646043897241e-20
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,124,3.3450780923751584e-21
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,125,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,126,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,127,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,fluctuation,108.0,128,0.0
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,1,0.00445249327654129
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,2,0.0005065288971210196
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,3,0.0003429363085225895
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,4,0.0001366047202940961
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,5,9.151333857232154e-05
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,6,4.1092611355897024e-05
gf-mlp-cov1-factor1-s123-0035--projector,noncrystalline,movement,120.0,7,2.2612412301491152e-05
