model,representation,material,status,input_support,checkpoint_step,precision,liquid_order_r2,liquid_topology_r2,boundary_ap,fault_ap,nonbulk_ami,nonbulk_spatial_auc,liquid_rank,future_residual_mse,onset_ap12,onset_brier12,hazard_selected_step,brier_delta,brier_ci_low,brier_ci_high,future_mse_delta,future_ci_low,future_ci_high,source
geoframe-epoch-026,projector,Al,complete,80-neighbor GeoFrame,,float32,0.17298664152622223,-201.56301160156727,0.6104273430976145,0.7082133194863027,0.17701168931972047,0.4849824526499941,1.355156925847531,1.340738202650876,0.10533947531813205,0.03738451281634223,128,0.005820439796767033,-0.0033010184243190944,0.01620244050943644,0.008714795112609863,-0.00040586908658345536,0.018464087645212807,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-026
geoframe-epoch-027,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.19995519518852234,-983.9055437246958,0.5817659490100436,0.8934575809910084,0.17637280359652596,0.4897891576346454,7.811039400494395,1.3829277570567986,0.14481979928711816,0.03430974120875295,128,0.002745668189177744,-0.006773303357933954,0.011357551045822928,0.05090436538060506,0.037364102999369306,0.06582421044508616,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-027
geoframe-epoch-027,projector,Al,complete,80-neighbor GeoFrame,,float32,0.16478559374809265,-564.1721293032169,0.6188806594224242,0.7755441109924087,0.16089790477982444,0.49680083696348915,1.2824992045158183,1.3368459492892726,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.004822540283203125,-0.004056179523468018,0.013266724745432532,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-027
geoframe-epoch-028,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.19969427088896433,-1062.4892392158508,0.5665160602932376,0.8452267993161308,0.18184357413989138,0.4929871483870718,7.426797121900978,1.3762116138765124,0.1654622274877209,0.032120792652575766,128,0.0005567196330005682,-0.00782332583468184,0.007459036690287856,0.04418822924296061,0.02510875960191091,0.06315990308920542,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-028
geoframe-epoch-028,projector,Al,complete,80-neighbor GeoFrame,,float32,0.1641212503115336,-145.3447572166721,0.6191021240178963,0.6892169601756728,0.1769220647065228,0.5129245013571114,3.8621002962109756,1.331344915399677,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,-0.0006784955660502116,-0.01113249659538269,0.00733599007129667,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-028
geoframe-epoch-029,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.21555248399575552,-1098.4788883725803,0.5719356298374407,0.8902632481830003,0.18868256297456076,0.49348970796656194,8.297231490433493,1.3908300133460823,0.15745686942594753,0.03172367477893673,128,0.00015960175936152965,-0.007737283066136655,0.00641914453656942,0.05880661805470785,0.03714515050252279,0.07841569632291791,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-029
geoframe-epoch-029,projector,Al,complete,80-neighbor GeoFrame,,float32,0.16641307373841605,-286.1279277615249,0.609611284011986,0.7794959385202549,0.20455959085816403,0.49049751213016446,1.4770477347451914,1.3358387331245467,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.0038153489430745443,-0.005003141363461812,0.01168241480986277,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-029
geoframe-epoch-030,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.2132660150527954,-1299.2579593658447,0.5580483677285097,0.8979677060849587,0.1918734916260042,0.5022257558228076,7.988979165201358,1.3976230723511738,0.16163391173308736,0.03170801154667078,128,0.00014393852709558019,-0.007787804194206527,0.0065107717321246416,0.06559968789418538,0.047649942835172016,0.08251088599363963,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-030
geoframe-epoch-030,projector,Al,complete,80-neighbor GeoFrame,,float32,0.1512833535671234,-81.59314486260216,0.6028219567910237,0.798841284522128,0.2183353611582457,0.5256125191546263,2.0445170151575383,1.3424342024916163,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.010410785675048828,-0.0020839653412501017,0.02141680250565211,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-030
geoframe-epoch-031,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.21273152033487955,-1186.1281377077103,0.5464883945281297,0.8586316736721168,0.18287226094332043,0.49642313453273834,8.070284467631486,1.3753422635335786,0.15756147167465134,0.032925793855971344,128,0.0013617208363961451,-0.007221064048635721,0.008167726465233328,0.043318867683410645,0.027608550190925597,0.057177188595136,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-031
geoframe-epoch-031,projector,Al,complete,80-neighbor GeoFrame,,float32,0.15657288829485574,-197.85970441872874,0.6308051201509456,0.7373508088715689,0.19605084928229963,0.49311335725152694,1.3081679528810435,1.3367561267912,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.0047327081362406416,-0.007147143681844076,0.015802807410558055,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-031
geoframe-epoch-032,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.20876051982243857,-1135.5818660060565,0.565192009784612,0.8423237447024712,0.17233935297847566,0.49771707625159056,7.757043695651311,1.3818829944764728,0.18416624706786186,0.029732803100853307,128,-0.0018312699187218908,-0.008533255521485135,0.00336541500906377,0.04985957940419515,0.028681370317935946,0.07075399339199066,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-032
geoframe-epoch-032,projector,Al,complete,80-neighbor GeoFrame,,float32,0.14544476568698883,-144.98083926861486,0.6303002134990133,0.8023348320068369,0.22634861977722798,0.5038467071117189,1.936310123233291,1.336505919174912,0.21712411603207424,0.0316981337966254,128,0.00013406077705020193,-0.007330165583312998,0.007433032413875362,0.004482539494832357,-0.00797539194424947,0.016156892776489254,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-032
geoframe-epoch-033,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.21605031192302704,-917.6432664593061,0.552145573324585,0.8471132808213018,0.18411616664059913,0.49562733404306564,9.106669935342971,1.3703158458830633,0.21978080716270962,0.029910164413272055,128,-0.0016539086063031422,-0.008933695831171285,0.0033574592221575893,0.03829240798950195,0.020782064398129782,0.054429288307825716,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-033
geoframe-epoch-033,projector,Al,complete,80-neighbor GeoFrame,,float32,0.14679250617822012,-85.7104254073153,0.6068949004901688,0.7467991638626023,0.21170579888224025,0.4972022310659772,1.8962156274185709,1.3357819991729531,0.1341347667042778,0.03749935812972339,128,0.005935285110148197,-0.0037484196216142273,0.015312625502392709,0.0037585695584615073,-0.007221132119496663,0.013059983750184374,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-033
geoframe-epoch-034,encoder,Al,complete,80-neighbor GeoFrame,,float32,0.20550094544887543,-1154.3283020754654,0.5870945361149408,0.8747556841581863,0.1795988318756451,0.4967521719960059,7.289393839486077,1.3711523242469412,0.20309629089271167,0.031186254641183932,128,-0.00037781837839126784,-0.00816365634158245,0.005912118317139137,0.03912893533706665,0.02154984990755717,0.05577905456225076,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-034
geoframe-epoch-034,projector,Al,complete,80-neighbor GeoFrame,,float32,0.15862836440404257,-150.83912484223643,0.6053388835200195,0.7683343260550755,0.22830510274537255,0.5206917304095554,2.064218247504568,1.3374503907611748,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.005426967144012451,-0.007194590171178182,0.016822511355082188,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/epoch-034
geoframe-initial,encoder,Al,complete,80-neighbor GeoFrame,,float32,-0.018168859494229157,-446.13047708074254,0.15141471818767258,0.27818424104087996,0.004772046258785787,0.5048523103483359,6.163002075958434,1.4042248896284342,0.1167385917608636,0.03184655093360152,128,0.00028247791402631026,-0.0014778360167127902,0.0021324423944465015,0.07220147450764974,0.05641532162825267,0.08974853952725728,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/initial
geoframe-initial,projector,Al,complete,80-neighbor GeoFrame,,float32,-0.00568109774030745,-249.37775949637094,0.1388566688532927,0.16853157851780443,0.002739678787420242,0.5049603104802921,5.561386820693745,1.3684268741344565,0.0980770496981627,0.031913146135668105,128,0.00034907311609290795,-0.0022833819117351367,0.002998297201071471,0.036403461297353105,0.025824273626009624,0.04760178486506144,/home/infres/vmorozov/PointCloudMaterials/output/geoframe_evolution/epoch34-reproduction-20260923/technical/evaluations/initial
factorial23-B-relaxed,encoder,Al,complete,radius,4096,float32,0.39879053831100464,-378.6019101838271,0.6432586266388797,0.5173520187896108,0.1388896428378139,0.5707488855818305,1.6119841436748443,1.331727603028412,0.10897410747123443,0.036807676097838256,128,0.005243603078263052,-0.001548268262717965,0.012936847674677229,-0.0002958377202351888,-0.015454584956169129,0.012430984278519946,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial23-B-relaxed
relaxed-cold-vic-temp01,encoder,Al,complete,nearest80,2048,bf16,0.27172550559043884,-252.38193195561567,0.5464820613158542,0.4072985393148233,0.11585032322181436,0.5643016206198226,2.7400121468906584,1.336414512122671,0.1471276866554032,0.03133490982284992,256,-0.000229163196725272,-0.005671705085745575,0.004505290817932196,0.004391125837961833,-0.014873790343602498,0.024930805961290988,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-vic-temp01
jepa-epi-direct-order,encoder,Al,complete,radius,768,bf16,0.29479901989301044,-175.32828081647554,0.6180923825049379,0.6165715396049711,0.10297145497282845,0.5636132427067471,2.004107378649401,1.32492126604969,0.11490053978112136,0.0316033697190384,256,3.929669946320513e-05,-0.0035439055692749757,0.003657346649446604,-0.00710211197535197,-0.015239233175913493,0.0007375671466191564,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-epi-direct-order
gatr-local-bond-20260918-last,encoder,Al,complete,radius,622,bf16,0.2843867242336273,-225.6945084116111,0.5289361856932285,0.42245910750620946,0.03715357118258549,0.5423910224369112,3.2365589676632847,1.3358027233509349,0.09315250251079245,0.03270401859113554,256,0.0011399455715603436,-0.0018975567228889144,0.004950854375953982,0.003779315948486328,-0.0035971915721893307,0.01085987349351246,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/gatr-local-bond-20260918-last
mace-expanded-dual-20260919-last,encoder,Al,complete,radius,2486,bf16,0.4252882997194926,-242.01456372936568,0.6351902743689958,0.5083432893168082,0.08146166109292753,0.5668648933257944,1.180921177578343,1.3380602419812933,0.09925554140935341,0.03596607647444889,128,0.004402003454873691,-0.0008764736130507234,0.012814187767785612,0.006036845842997233,-0.005790999829769134,0.017206410467624646,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/mace-expanded-dual-20260919-last
geoframe-visreg-epoch159,encoder,Al,complete,nearest80,,float32,0.41034988562266034,-1196.9163052737713,0.6922951044226769,0.9494188827433861,0.2431279957260224,0.5350689404541193,7.927126826079969,1.3671610753148948,0.14308334455783128,0.0344289166078913,128,0.002864843588316099,-0.004873849893596649,0.00990665671487406,0.03513767719268799,0.016486960053443907,0.05389388600985209,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/geoframe-visreg-epoch159
geoframe-visreg-epoch159,projector,Al,complete,nearest80,,float32,0.38273247083028156,-293.44992529849213,0.6705964075086155,0.8106927030189852,0.2361747926680915,0.5571876398313598,2.7193829309015745,1.3375336105721845,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.005510199069976807,-0.012966749469439189,0.02156567484140396,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/geoframe-visreg-epoch159
factorial23-D-physical-distance,encoder,Al,complete,radius,4096,float32,0.399562527736028,-379.9706184367339,0.6435072515355335,0.5216799402382624,0.13751324664367412,0.5711254039621331,1.6315869968769592,1.331713049095318,0.10986531047076437,0.03668996882501331,128,0.005125895805438113,-0.001640452325348916,0.012817762041889894,-0.00031035343805948894,-0.015597861607869466,0.012484320700168609,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial23-D-physical-distance
geoframe-visreg-epoch014,encoder,Al,complete,nearest80,,float32,0.2756435473759969,-1080.088882078727,0.5768705927103112,0.7835421624277391,0.18488969242374623,0.503322332104548,8.266063926148155,1.403332881712898,0.03247908468153893,0.03156406197200376,0,-1.1047571428212758e-08,-0.001348686723817874,0.0010607776571129243,0.07130947113037109,0.0499469918012619,0.09193319141864777,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/geoframe-visreg-epoch014
geoframe-visreg-epoch014,projector,Al,complete,nearest80,,float32,0.25547729929288227,-500.2411114424467,0.5618764684988405,0.7442780683644882,0.1473129177773654,0.5126572840243877,2.5843000158885636,1.3420448883679152,0.10978652211155378,0.03431807122524518,128,0.0027539982056699786,-0.0025964357918768738,0.007888709744481855,0.010021491845448812,-0.0016932183504104613,0.02185141732295354,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/geoframe-visreg-epoch014
factorial23-E-future-residual,encoder,Al,complete,radius,4096,float32,0.3946324288845062,-401.39771110316116,0.6435109054200927,0.5187326458139349,0.13628298053713991,0.5707858975739978,1.6083392044751619,1.3356875827070325,0.11258398967602301,0.0368403715172902,128,0.005276298497715004,-0.00154609205664327,0.013058433704096772,0.0036641558011372886,-0.01244799236456553,0.017291897932688385,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial23-E-future-residual
factorial23-F-distance-future,encoder,Al,complete,radius,4096,float32,0.3951085905234019,-401.98295998573303,0.6432939930881559,0.5193172932818254,0.13790810477497972,0.5710177427738308,1.6199332896430996,1.3356406501814488,0.11386889885554154,0.03678053854120215,128,0.005216465521626951,-0.0015934277728087665,0.012934791215572436,0.003617231051127116,-0.012608923614025117,0.0173467943072319,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial23-F-distance-future
relaxed-cold-control,encoder,Al,complete,nearest80,2048,bf16,0.2853575050830841,-158.35337458799282,0.5894720272660061,0.5825031270292592,0.1388976900954981,0.5486797693233615,2.5804971677477107,1.3234616870002354,0.12192616190124292,0.0318149968479751,256,0.0002509238283999035,-0.0028878178918361557,0.004012260471690243,-0.008561718463897704,-0.016189958254496255,-0.0016683717568715427,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-control
relaxed-cold-sig-temp1,encoder,Al,complete,nearest80,2048,bf16,0.2811500628789266,-201.30001343786716,0.5794303650020334,0.467161728177722,0.10817891460950042,0.5445272366833162,1.6199073654083855,1.325824227932996,0.12209499181992292,0.03141902045862135,256,-0.00014505256095385816,-0.003184831137667134,0.0033004166444474325,-0.006199181079864502,-0.015648220976193748,0.0028673406442006315,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-sig-temp1
relaxed-cold-sig-temp3,encoder,Al,complete,nearest80,2048,bf16,0.2725053330262502,-206.23252068956694,0.5651761929684537,0.46721362970423086,0.10011151885063659,0.5412774649195713,2.180946122078428,1.3362856650734707,0.11941377660690629,0.030834198450817526,256,-0.0007298745687576752,-0.004201434080554635,0.0026860197816842625,0.004262252648671468,-0.010214579304059347,0.018398530483245825,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-sig-temp3
relaxed-cold-vic-temp001,encoder,Al,complete,nearest80,2048,bf16,0.2859935164451599,-165.81316486994425,0.5807934047960327,0.4776936698071058,0.13820228791400999,0.5507078503405093,2.174994478804914,1.3223166878015036,0.12130223365601298,0.030973312659577604,256,-0.0005907603599975967,-0.0035164056670594123,0.0022430846189452256,-0.009706695874532064,-0.0167347784837087,-0.0032819032669067385,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-vic-temp001
relaxed-cold-vic-global01,encoder,Al,complete,nearest80,2048,bf16,0.2738810082276662,-252.21262402832508,0.550492666832672,0.39491187076671896,0.11967053788222702,0.566790101540544,2.7698547668256435,1.3414701677684207,0.1445124181478048,0.03221879572841435,256,0.0006547227088391556,-0.004787900509509083,0.005743786586518854,0.00944676399230957,-0.010909609297911325,0.03136788606643676,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-cold-vic-global01
relaxed-hot-control,encoder,Al,complete,nearest80,2048,bf16,0.2941218614578247,-164.47912582258382,0.5934336195244696,0.5276713797403615,0.13776810250238178,0.5502427995247028,2.5432663634545154,1.3234213958620482,0.12356032256119207,0.03171436747078837,256,0.00015029445121317192,-0.0030533604120378324,0.004048171215783633,-0.008602007230122884,-0.015276756286621094,-0.002399542729059855,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-hot-control
relaxed-hot-vic-temp01,encoder,Al,complete,nearest80,2048,bf16,0.2863095502058665,-276.2208819662531,0.5720560630992617,0.4722199069518106,0.09877307224316752,0.5473736001950228,2.563611131955832,1.3477289399442574,0.10634355324300512,0.03135810258596868,256,-0.00020597043360652418,-0.003755843811267928,0.0036153748409765854,0.015705525875091553,-0.002254639367262522,0.03570030699173609,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-hot-vic-temp01
relaxed-hot-to-cold-vic-temp01,encoder,Al,complete,nearest80,768,bf16,0.29122622807820636,-215.15303633610407,0.6088647902384955,0.49102108360965513,0.11052365966656048,0.5573100558772116,2.1516696617011064,1.3485704323199266,0.11638731388776748,0.03132712154172143,256,-0.00023695147785376229,-0.0043740360101066555,0.004001561264251949,0.016547016302744546,-0.0036170625686645507,0.04181310971577962,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/relaxed-hot-to-cold-vic-temp01
jepa-vic-direct-raw-order,encoder,Al,complete,radius,768,bf16,0.2757536272207896,-258.715789573888,0.5686298362107082,0.40662539684957566,0.10812453873966758,0.55734488787287,2.0630269384520505,1.3389873654494295,0.14943817553802202,0.03036357027438566,256,-0.0012005027451895346,-0.0059853961990247095,0.002991527074641621,0.006963976224263509,-0.007946346600850423,0.02314234097798665,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-vic-direct-raw-order
jepa-sig-direct-raw-order,encoder,Al,complete,radius,768,bf16,0.28714002172152203,-172.116515164574,0.5840591242116822,0.5325009144393817,0.14318474210443474,0.5542176092050171,2.0635093735256844,1.3254417668523577,0.12223282145186852,0.031845133142722595,256,0.0002810601231474027,-0.002938739386525775,0.004148324353703582,-0.006581652164459229,-0.012825825909773509,-0.00043814251820246475,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-sig-direct-raw-order
jepa-none-mlp-order,encoder,Al,complete,radius,768,bf16,0.28970619042714435,-180.33030260602632,0.5976691628699212,0.5174044776253188,0.13621661623294137,0.5558081289662093,1.8761718006072996,1.3255131111295972,0.11231398818097156,0.031131184710434773,256,-0.0004328883091404242,-0.0033407548209276796,0.0024097475028487317,-0.00651028553644816,-0.012596366206804911,-0.0010367055733998623,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-none-mlp-order
jepa-epi-mlp-order,encoder,Al,complete,radius,768,bf16,0.3011292815208435,-183.9927973151207,0.6054337047933996,0.5109953332553774,0.14289895609760575,0.5569246743307333,1.853921032342636,1.326405033756358,0.11241452800792158,0.031153968931440866,256,-0.0004101040881343382,-0.0032951056662585457,0.002421702040953009,-0.005618385473887126,-0.011213396688302358,-0.0003795868158340478,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-epi-mlp-order
jepa-sig-mlp-order,encoder,Al,complete,radius,768,bf16,0.2914675573507945,-182.4650957658887,0.6007090593874889,0.5161628983768268,0.1415977742871303,0.5554070699650145,1.8860285479737475,1.3259197149289927,0.11286834069402449,0.031060840704424327,256,-0.0005032323151508747,-0.003400854581985506,0.0022647595625633014,-0.006103674570719401,-0.012193857232729593,-0.0007048904895782508,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-sig-mlp-order
jepa-vic-mlp-order,encoder,Al,complete,radius,768,bf16,0.27994592984517414,-167.69139935572943,0.5871030882673521,0.4470831407134423,0.12757987470242313,0.5581581318025218,1.7540344423103218,1.3243386719618382,0.13325046021318382,0.030409865560065866,256,-0.0011542074595093364,-0.00409759761003044,0.0013376579050485918,-0.007684739430745443,-0.015783297220865886,-0.00048246880372365567,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-vic-mlp-order
jepa-sig-mlp-no-order,encoder,Al,complete,radius,768,bf16,0.2927047212918599,-179.97498758633932,0.6038480250680288,0.5437930352436571,0.13942724108629134,0.5552599201524365,1.784980761373447,1.3267021093420528,0.1089987559819524,0.031334892741548735,256,-0.00022918027802645182,-0.003183678495022298,0.0027129631435303335,-0.005321304003397624,-0.011478468577067056,0.00017949759960174202,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-sig-mlp-no-order
jepa-epi-mlp-strong-order,encoder,Al,complete,radius,768,bf16,0.3108401993910472,-185.04370110233626,0.6068762073566055,0.5096329887356424,0.14107541773262725,0.5589904151165689,1.8191329387533004,1.3270698804049363,0.10956615243261626,0.031090441202623813,256,-0.00047363181695138373,-0.0033849134565507987,0.002347703269258013,-0.004953511555989583,-0.010831634998321533,0.00033982177575429205,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-epi-mlp-strong-order
jepa-sig-mlp-strong-order,encoder,Al,complete,radius,768,bf16,0.2822447717189789,-172.35646615177393,0.5927073107629738,0.47451728675348026,0.1406417491354905,0.5550707447448117,1.8173797649768044,1.3261877803355067,0.12119663048691542,0.03089593443500772,256,-0.0006681385845674797,-0.003489971158738917,0.0019902511033105426,-0.005835612614949544,-0.012098561724026997,-0.00017995119094849112,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-sig-mlp-strong-order
jepa-scratch-sig-mlp-order,encoder,Al,complete,radius,768,bf16,0.3423571785291036,-95.3436588421464,0.5817101292521176,0.3776936911837753,0.14267725237372514,0.5654667115893562,1.8051083528178298,1.3264591261511667,0.11373352420162691,0.034054656702247124,256,0.0024905836826719305,-0.0023487899110961777,0.009933951147222803,-0.005564284324645996,-0.010159420371055604,-0.0008956782023112052,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-scratch-sig-mlp-order
jepa-scratch-vic-direct-raw-order,encoder,Al,complete,radius,768,bf16,0.2977796693642934,-88.12070610746741,0.5609517393085398,0.33498461579100847,0.13754605673501755,0.5625353512429405,1.5591094144624738,1.3270815450387694,0.11352434273965253,0.033990888940119326,256,0.0024268159205441298,-0.002228857070375474,0.00961002593213007,-0.004941860834757487,-0.008759117722511292,-0.0006581974029541034,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-scratch-vic-direct-raw-order
jepa-long-epi,encoder,Al,complete,radius,512,bf16,0.3024670084317525,-181.7965340167284,0.6178574198815263,0.6653669424844347,0.10713349549519481,0.5661681284366762,2.4328578533315377,1.3249382874239624,0.12806688619619225,0.031219726355042388,256,-0.000344346664532811,-0.004144938954436831,0.003026482248894087,-0.007085116704305013,-0.01764276405175527,0.0028943622112274146,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-long-epi
jepa-long-sigreg,encoder,Al,complete,radius,896,bf16,0.29541556040445965,-169.54286237806082,0.5864237002975451,0.5509425959416165,0.14175218195066627,0.5490138385071334,2.56077036052421,1.322941723917999,0.12298519301883368,0.0316089454557529,256,4.487243617769983e-05,-0.0030496767323107354,0.0037645779220227575,-0.009081677595774332,-0.015792339046796163,-0.002239375114440918,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/jepa-long-sigreg
gatr-local-bond-20260918-best,encoder,Al,complete,radius,576,bf16,0.28454835216204327,-225.76368512647846,0.5292004456643629,0.4208712301392105,0.04322170011577333,0.5426053688913824,3.234176881990226,1.335740901582176,0.0930665817958358,0.032700964076267776,256,0.001136891056692572,-0.0018982926083349273,0.004945683062927113,0.003717486063639323,-0.0035657082001368206,0.010724304119745889,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/gatr-local-bond-20260918-best
factorial24-B-relaxed,encoder,Al,complete,radius,4096,float32,0.381876935561498,-416.68823716044426,0.6405143405593664,0.566319536579912,0.14861440154120464,0.571694164376582,2.2161265799542913,1.3314390352674916,0.12446471021538248,0.035816699797097354,128,0.004252626777522156,-0.0023865133497160203,0.011945477567598605,-0.0005843480428059896,-0.01170223593711853,0.009310146172841384,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial24-B-relaxed
factorial24-D-physical-distance,encoder,Al,complete,radius,4096,float32,0.3829769690831502,-418.79199724892777,0.640289535280466,0.570405673621506,0.14961023667214077,0.5725349793871368,2.255036590209953,1.3314896106681164,0.1144172836545211,0.03566917592994011,128,0.004105102910364919,-0.002418666388669624,0.011716735076846242,-0.0005338033040364583,-0.011592871050039926,0.009475615521272018,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial24-D-physical-distance
factorial24-E-future-residual,encoder,Al,complete,radius,4096,float32,0.3805999159812927,-451.39364349097013,0.6413756302539635,0.580892359028227,0.14761337375860073,0.5716692169629848,2.2171457422171623,1.3355794976203468,0.12459867897505879,0.03577129041077926,128,0.004207217391204067,-0.002655902494833997,0.012080992731661494,0.003556084632873535,-0.008347874681154886,0.013959264159202574,/home/infres/vmorozov/PointCloudMaterials/output/encoder_research/screen-20260923/technical/evaluations/factorial24-E-future-residual
