left,right,readout,population,metric,seeds,value,ci95_low,ci95_high,sources
D,repeated_anchor,state_history,low_order,future/9ps/block_mean,3,-0.014914362733952368,-0.05369068828466185,0.0187752154941847,17
D,repeated_anchor,state_history,low_order,present/block_mean,3,-0.027127792450045447,-0.07434171575358978,0.015423443029616395,17
D,repeated_anchor,state_history,low_order,temporal/0.75ps/normalized_rms_jump,3,-0.126207925647355,-0.18408822519614093,-0.06944793530362517,16
E,D,joint,all,future/0.75ps/block_mean,3,-0.08231326170541621,-0.09688622953128762,-0.06789318659894719,30
E,D,joint,all,future/3ps/block_mean,3,-0.07572608125844486,-0.09173743284134954,-0.061386583828436286,30
E,D,joint,all,future/9ps/block_mean,3,-0.07645344418232088,-0.09062543446180858,-0.06285909007165444,30
E,D,joint,all,present/block_mean,3,-0.07696210713712154,-0.0955387289435775,-0.05967888175889298,30
E,D,joint,all,temporal/0.75ps/normalized_rms_jump,3,-0.0006148208341680996,-0.031127106465967665,0.03007503889840734,30
E,D,joint,low_order,future/0.75ps/block_mean,3,-0.09283908423693742,-0.1154388901360601,-0.0726032976106759,17
E,D,joint,low_order,future/3ps/block_mean,3,-0.09603782711562767,-0.125289279117182,-0.0712120203879583,17
E,D,joint,low_order,future/9ps/block_mean,3,-0.08797978191009535,-0.10615047370905385,-0.07116334864419273,17
E,D,joint,low_order,present/block_mean,3,-0.07270437200839806,-0.10300639994226371,-0.04406047750848767,17
E,D,joint,low_order,temporal/0.75ps/normalized_rms_jump,3,0.019448267692878614,-0.017751789461010137,0.052318584606604414,16
E,D,linear,all,future/0.75ps/block_mean,3,-0.0710095002764353,-0.0819169952120218,-0.06015179151772626,30
E,D,linear,all,future/3ps/block_mean,3,-0.06446241652937951,-0.07452673281853396,-0.05392102328370566,30
E,D,linear,all,future/9ps/block_mean,3,-0.06030601785966643,-0.0719807567090417,-0.049719697967758054,30
E,D,linear,all,present/block_mean,3,-0.07090898940546644,-0.08255903125585366,-0.05915905909561036,30
E,D,linear,all,temporal/0.75ps/normalized_rms_jump,3,-0.0006148105890680257,-0.032252976279785135,0.030510311263696886,30
E,D,linear,low_order,future/0.75ps/block_mean,3,-0.07360025505030077,-0.08851952900793526,-0.05983242225328009,17
E,D,linear,low_order,future/3ps/block_mean,3,-0.07106792780698513,-0.08699797752976805,-0.05547492846213526,17
E,D,linear,low_order,future/9ps/block_mean,3,-0.06778294729446276,-0.0878982134741652,-0.04846919968639032,17
E,D,linear,low_order,present/block_mean,3,-0.07777434493128965,-0.09758987929504608,-0.059268574133131885,17
E,D,linear,low_order,temporal/0.75ps/normalized_rms_jump,3,0.01944827709392969,-0.016662174550761584,0.05424843187943074,16
E,D,nonlinear,all,future/0.75ps/block_mean,3,-0.05708122418296558,-0.07030847932488003,-0.04622548273074681,30
E,D,nonlinear,all,future/3ps/block_mean,3,-0.05458495202301829,-0.06566424214591583,-0.045357611313186316,30
E,D,nonlinear,all,future/9ps/block_mean,3,-0.05332624526625432,-0.0633703266999995,-0.04381120397692064,30
E,D,nonlinear,all,present/block_mean,3,-0.057160438831757615,-0.06946167181866865,-0.04610341868777243,30
E,D,nonlinear,all,temporal/0.75ps/normalized_rms_jump,3,-0.0006148105890680257,-0.0316515444975633,0.030469488096412926,30
E,D,nonlinear,low_order,future/0.75ps/block_mean,3,-0.054525516044616314,-0.06849042350316749,-0.04226438326721563,17
E,D,nonlinear,low_order,future/3ps/block_mean,3,-0.06002244910870503,-0.07591099539662108,-0.04734272688651592,17
E,D,nonlinear,low_order,future/9ps/block_mean,3,-0.058287759107580175,-0.07006157508760605,-0.04680372800410184,17
E,D,nonlinear,low_order,present/block_mean,3,-0.056805320078007926,-0.07089662974657723,-0.043436617126043145,17
E,D,nonlinear,low_order,temporal/0.75ps/normalized_rms_jump,3,0.01944827709392969,-0.01774524190049599,0.05484689070974679,16
E,D,state_constant,all,future/0.75ps/block_mean,3,-0.05756842202886388,-0.06831718699868632,-0.047749169510444285,30
E,D,state_constant,all,future/3ps/block_mean,3,-0.05621742077723697,-0.0661092105794146,-0.047336153346631264,30
E,D,state_constant,all,future/9ps/block_mean,3,-0.05483140692252803,-0.06387213441991693,-0.046269884070519476,30
E,D,state_constant,all,present/block_mean,3,-0.05133613052743451,-0.06362028243692798,-0.03993563132395072,30
E,D,state_constant,all,temporal/0.75ps/normalized_rms_jump,3,-0.0006148105890680257,-0.031822936590434205,0.029987785167077282,30
E,D,state_constant,low_order,future/0.75ps/block_mean,3,-0.05408192126482141,-0.06828188755080784,-0.04238573054545652,17
E,D,state_constant,low_order,future/3ps/block_mean,3,-0.06014818050502952,-0.07616607269905265,-0.047512739463374504,17
E,D,state_constant,low_order,future/9ps/block_mean,3,-0.057899235942541,-0.0706630995039055,-0.045866826949093255,17
E,D,state_constant,low_order,present/block_mean,3,-0.04735893588147911,-0.06401240885702078,-0.034378625248601434,17
E,D,state_constant,low_order,temporal/0.75ps/normalized_rms_jump,3,0.01944827709392969,-0.015440043614649906,0.05501614477982655,16
E,D,state_history,all,future/0.75ps/block_mean,3,-0.0617373414337635,-0.0733904868674775,-0.051042039164997374,30
E,D,state_history,all,future/3ps/block_mean,3,-0.0596364639285538,-0.06967092393138619,-0.05009575704768025,30
E,D,state_history,all,future/9ps/block_mean,3,-0.053892933046100315,-0.06326325386848852,-0.04513641671881217,30
E,D,state_history,all,present/block_mean,3,-0.0587603619184207,-0.07163327119537387,-0.04702660552519201,30
E,D,state_history,all,temporal/0.75ps/normalized_rms_jump,3,-0.0006148105890680257,-0.03081705933364527,0.03205343565692861,30
E,D,state_history,low_order,future/0.75ps/block_mean,3,-0.06233939825514563,-0.07769038000515377,-0.04763083065999979,17
