task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms,discordant,concordance
structure,nonlinear,old_mace,938,450.0,0.1,q6,91,0.13367313266580075,0.4054583993753211,,
structure,nonlinear,old_mace,938,450.0,0.1,w4,91,0.4385953400220173,0.6500793215477096,,
structure,nonlinear,old_mace,938,450.0,0.1,w6,91,0.5915979883100276,0.7672954258749177,,
structure,nonlinear,old_mace,938,450.0,0.1,qbar6,91,0.041612860232192836,0.30420198887482397,,
structure,nonlinear,old_mace,938,450.0,0.1,q6_coherence,91,0.06286667574333686,0.31039136618588287,,
structure,nonlinear,old_mace,938,450.0,0.1,bond_order,91,0.3193111639472705,0.5865472908064907,,
structure,nonlinear,old_mace,938,450.0,0.1,angular_arrangement,91,0.4116147246791287,0.8034480382537533,,
structure,nonlinear,old_mace,942,450.0,0.1,q4,191,0.48497342436248386,0.6848081239315917,,
structure,nonlinear,old_mace,942,450.0,0.1,q6,191,0.0765973625149799,0.3045996571495689,,
structure,nonlinear,old_mace,942,450.0,0.1,w4,191,0.40092024770894125,0.6029434399457076,,
structure,nonlinear,old_mace,942,450.0,0.1,w6,191,0.3610027311055636,0.5997974191256887,,
structure,nonlinear,old_mace,942,450.0,0.1,qbar6,191,0.021345240632655374,0.17430126477279742,,
structure,nonlinear,old_mace,942,450.0,0.1,q6_coherence,191,0.048009910527829054,0.2258745204172401,,
structure,nonlinear,old_mace,942,450.0,0.1,bond_order,191,0.2321414861420755,0.4772213119327441,,
structure,nonlinear,old_mace,942,450.0,0.1,angular_arrangement,191,0.2848662904849201,0.7073908013359534,,
structure,nonlinear,old_mace,970,500.0,0.1,q4,156,0.2796240723060522,0.5427958532186881,,
structure,nonlinear,old_mace,970,500.0,0.1,q6,156,0.081563483472716,0.31415844042898583,,
structure,nonlinear,old_mace,970,500.0,0.1,w4,156,0.2941927250496903,0.5471450551937437,,
structure,nonlinear,old_mace,970,500.0,0.1,w6,156,0.21697860867556643,0.4735897075452456,,
structure,nonlinear,old_mace,970,500.0,0.1,qbar6,156,0.025370987633031798,0.13339467402976257,,
structure,nonlinear,old_mace,970,500.0,0.1,q6_coherence,156,0.033337166903787734,0.14387694799707285,,
structure,nonlinear,old_mace,970,500.0,0.1,bond_order,156,0.1551778406734741,0.39905565645750707,,
structure,nonlinear,old_mace,970,500.0,0.1,angular_arrangement,156,0.3213593097499466,0.7414295025787065,,
structure,nonlinear,old_mace,971,500.0,0.1,q4,142,0.4774987152072137,0.6561699949959883,,
structure,nonlinear,old_mace,971,500.0,0.1,q6,142,0.12983960161780222,0.428707105312773,,
structure,nonlinear,old_mace,971,500.0,0.1,w4,142,0.4379451617199627,0.7058237690180038,,
structure,nonlinear,old_mace,971,500.0,0.1,w6,142,0.41078199643601193,0.6486561218081057,,
structure,nonlinear,old_mace,971,500.0,0.1,qbar6,142,0.05349879566883426,0.3345009800219259,,
structure,nonlinear,old_mace,971,500.0,0.1,q6_coherence,142,0.08428847229615262,0.3353274547235976,,
structure,nonlinear,old_mace,971,500.0,0.1,bond_order,142,0.26564212382432956,0.541237195272036,,
structure,nonlinear,old_mace,971,500.0,0.1,angular_arrangement,142,0.4157115250445647,0.8220813036374066,,
structure,nonlinear,old_mace,1000,510.0,0.1,q4,33,1.5705671268750017,1.2447935951461606,,
structure,nonlinear,old_mace,1000,510.0,0.1,q6,33,0.5575480724499504,0.8570341052940958,,
structure,nonlinear,old_mace,1000,510.0,0.1,w4,33,1.1540553370004405,1.0437125453475344,,
structure,nonlinear,old_mace,1000,510.0,0.1,w6,33,3.635385869322672,1.8846070503100016,,
structure,nonlinear,old_mace,1000,510.0,0.1,qbar6,33,0.07490299649118443,0.3222112522060935,,
structure,nonlinear,old_mace,1000,510.0,0.1,q6_coherence,33,0.19450784014915273,0.46006374940638883,,
structure,nonlinear,old_mace,1000,510.0,0.1,bond_order,33,1.1978278737147334,1.098527568165241,,
structure,nonlinear,old_mace,1000,510.0,0.1,angular_arrangement,33,0.8972316223421868,1.1509391979611254,,
structure,nonlinear,old_mace,1001,510.0,0.1,q4,97,1.303944719113156,1.160572976042111,,
structure,nonlinear,old_mace,1001,510.0,0.1,q6,97,0.16100866048101936,0.4805482371753739,,
structure,nonlinear,old_mace,1001,510.0,0.1,w4,97,1.8274333768194013,1.386141296438495,,
structure,nonlinear,old_mace,1001,510.0,0.1,w6,97,0.7995948505700643,0.878608502553682,,
structure,nonlinear,old_mace,1001,510.0,0.1,qbar6,97,0.04743383959206502,0.40308803275389254,,
structure,nonlinear,old_mace,1001,510.0,0.1,q6_coherence,97,0.06262951481671757,0.35582213333112767,,
structure,nonlinear,old_mace,1001,510.0,0.1,bond_order,97,0.7003408268987371,0.8718071449715944,,
structure,nonlinear,old_mace,1001,510.0,0.1,angular_arrangement,97,0.5487126708305199,0.8868320474094303,,
structure,nonlinear,old_mace,881,520.0,0.1,q4,99,1.082315098109926,0.9877981222786641,,
structure,nonlinear,old_mace,881,520.0,0.1,q6,99,0.2651035031391369,0.5336228564487344,,
structure,nonlinear,old_mace,881,520.0,0.1,w4,99,0.8170578190818334,0.8456158960370362,,
structure,nonlinear,old_mace,881,520.0,0.1,w6,99,1.1113791035977985,1.0359049643447915,,
structure,nonlinear,old_mace,881,520.0,0.1,qbar6,99,0.06835034488107883,0.29643283225559547,,
structure,nonlinear,old_mace,881,520.0,0.1,q6_coherence,99,0.1639577777371437,0.40176555728327495,,
structure,nonlinear,old_mace,881,520.0,0.1,bond_order,99,0.5846939410911529,0.7413896646551302,,
structure,nonlinear,old_mace,881,520.0,0.1,angular_arrangement,99,0.5219882553170859,0.8551680861071987,,
structure,nonlinear,old_mace,1009,520.0,0.1,q4,160,1.5522929217661212,1.281270713981003,,
structure,nonlinear,old_mace,1009,520.0,0.1,q6,160,0.20184509738351428,0.5130031277573246,,
structure,nonlinear,old_mace,1009,520.0,0.1,w4,160,2.2982592119885914,1.5483593306656047,,
structure,nonlinear,old_mace,1009,520.0,0.1,w6,160,0.3619960447945614,0.5891823752673391,,
structure,nonlinear,old_mace,1009,520.0,0.1,qbar6,160,0.06850256111292598,0.3173129552609609,,
structure,nonlinear,old_mace,1009,520.0,0.1,q6_coherence,160,0.05110331574670213,0.24823631573473656,,
structure,nonlinear,old_mace,1009,520.0,0.1,bond_order,160,0.7556665254654027,0.8955155051519292,,
structure,nonlinear,old_mace,1009,520.0,0.1,angular_arrangement,160,0.7157697854660354,1.0071228361065612,,
structure,nonlinear,plus_soap,911,400.0,0.05,q4,2,0.02263406015568817,0.156088250809767,,
structure,nonlinear,plus_soap,911,400.0,0.05,q6,2,0.008165013322718333,0.1392019094762592,,
structure,nonlinear,plus_soap,911,400.0,0.05,w4,2,0.18850321086659033,0.32627599448075145,,
structure,nonlinear,plus_soap,911,400.0,0.05,w6,2,0.001890983170640753,0.10278381802583629,,
structure,nonlinear,plus_soap,911,400.0,0.05,qbar6,2,0.016726635356653034,0.010945204147925254,,
structure,nonlinear,plus_soap,911,400.0,0.05,q6_coherence,2,0.013700843193895841,0.010117604830586538,,
structure,nonlinear,plus_soap,911,400.0,0.05,bond_order,2,0.04193679101103109,0.16380039422338022,,
structure,nonlinear,plus_soap,911,400.0,0.05,angular_arrangement,2,0.163669178930563,0.5322235002296847,,
structure,nonlinear,plus_soap,942,450.0,0.05,q4,1,0.044712201790398545,0.07125223941609359,,
structure,nonlinear,plus_soap,942,450.0,0.05,q6,1,2.8259435547611715e-05,0.06103165057492276,,
structure,nonlinear,plus_soap,942,450.0,0.05,w4,1,0.05913767106045109,0.03636067633642757,,
structure,nonlinear,plus_soap,942,450.0,0.05,w6,1,0.011258852590168646,0.04322356139918561,,
structure,nonlinear,plus_soap,942,450.0,0.05,qbar6,1,5.0918432998253087e-05,0.008611071169454941,,
structure,nonlinear,plus_soap,942,450.0,0.05,q6_coherence,1,0.006406890559831881,0.007597365575279685,,
structure,nonlinear,plus_soap,942,450.0,0.05,bond_order,1,0.020265798978232673,0.04495180668921859,,
structure,nonlinear,plus_soap,942,450.0,0.05,angular_arrangement,1,0.03552533933192874,0.32707166763148465,,
structure,nonlinear,plus_soap,911,400.0,0.1,q4,172,0.06685174109291298,0.5129617611641258,,
structure,nonlinear,plus_soap,911,400.0,0.1,q6,172,0.010420405321911914,0.3632021794368057,,
structure,nonlinear,plus_soap,911,400.0,0.1,w4,172,0.24921903226093692,0.49744097044318036,,
structure,nonlinear,plus_soap,911,400.0,0.1,w6,172,0.541754213770877,0.6638800808971207,,
structure,nonlinear,plus_soap,911,400.0,0.1,qbar6,172,0.038091624823654684,0.22915969927435692,,
structure,nonlinear,plus_soap,911,400.0,0.1,q6_coherence,172,0.06567075200375232,0.29521688689862785,,
structure,nonlinear,plus_soap,911,400.0,0.1,bond_order,172,0.16200129487900763,0.45146004816471097,,
structure,nonlinear,plus_soap,911,400.0,0.1,angular_arrangement,172,0.17713868827591792,0.6602420100754829,,
structure,nonlinear,plus_soap,913,400.0,0.1,q4,126,0.22992238307847424,0.9901612518647169,,
structure,nonlinear,plus_soap,913,400.0,0.1,q6,126,0.03492665386515516,0.5607878068733738,,
structure,nonlinear,plus_soap,913,400.0,0.1,w4,126,0.5927237996808522,0.8555991044523487,,
structure,nonlinear,plus_soap,913,400.0,0.1,w6,126,2.7681520445323264,1.6771434451029166,,
structure,nonlinear,plus_soap,913,400.0,0.1,qbar6,126,0.055263096482968434,0.22420826642845748,,
structure,nonlinear,plus_soap,913,400.0,0.1,q6_coherence,126,0.14134814150078645,0.3479095132100854,,
structure,nonlinear,plus_soap,913,400.0,0.1,bond_order,126,0.6370560198567605,0.9138811564002205,,
structure,nonlinear,plus_soap,913,400.0,0.1,angular_arrangement,126,0.3695211080512282,0.8405749525289181,,
structure,nonlinear,plus_soap,938,450.0,0.1,q4,91,0.11088864430595637,0.8364226129056815,,
structure,nonlinear,plus_soap,938,450.0,0.1,q6,91,0.019967602825449265,0.4054583993753211,,
structure,nonlinear,plus_soap,938,450.0,0.1,w4,91,0.3370320771915625,0.6500793215477096,,
structure,nonlinear,plus_soap,938,450.0,0.1,w6,91,0.5962118190638744,0.7672954258749177,,
structure,nonlinear,plus_soap,938,450.0,0.1,qbar6,91,0.03856414459005835,0.30420198887482397,,
structure,nonlinear,plus_soap,938,450.0,0.1,q6_coherence,91,0.05484046301285692,0.31039136618588287,,
structure,nonlinear,plus_soap,938,450.0,0.1,bond_order,91,0.19291745849829298,0.5865472908064907,,
structure,nonlinear,plus_soap,938,450.0,0.1,angular_arrangement,91,0.24379655184360033,0.8034480382537533,,
structure,nonlinear,plus_soap,942,450.0,0.1,q4,191,0.1376407030960707,0.6848081239315917,,
structure,nonlinear,plus_soap,942,450.0,0.1,q6,191,0.006650596960571047,0.3045996571495689,,
structure,nonlinear,plus_soap,942,450.0,0.1,w4,191,0.3742776523428703,0.6029434399457076,,
structure,nonlinear,plus_soap,942,450.0,0.1,w6,191,0.4005806752974215,0.5997974191256887,,
structure,nonlinear,plus_soap,942,450.0,0.1,qbar6,191,0.023909693935856284,0.17430126477279742,,
structure,nonlinear,plus_soap,942,450.0,0.1,q6_coherence,191,0.04680032589795411,0.2258745204172401,,
structure,nonlinear,plus_soap,942,450.0,0.1,bond_order,191,0.16497660792179067,0.4772213119327441,,
structure,nonlinear,plus_soap,942,450.0,0.1,angular_arrangement,191,0.2056352422775948,0.7073908013359534,,
structure,nonlinear,plus_soap,970,500.0,0.1,q4,156,0.11547644852516871,0.5427958532186881,,
structure,nonlinear,plus_soap,970,500.0,0.1,q6,156,0.007520490155807909,0.31415844042898583,,
structure,nonlinear,plus_soap,970,500.0,0.1,w4,156,0.30050017170285004,0.5471450551937437,,
structure,nonlinear,plus_soap,970,500.0,0.1,w6,156,0.1423783658920151,0.4735897075452456,,
structure,nonlinear,plus_soap,970,500.0,0.1,qbar6,156,0.020407262767014833,0.13339467402976257,,
structure,nonlinear,plus_soap,970,500.0,0.1,q6_coherence,156,0.027964325741039235,0.14387694799707285,,
structure,nonlinear,plus_soap,970,500.0,0.1,bond_order,156,0.10237451079731598,0.39905565645750707,,
structure,nonlinear,plus_soap,970,500.0,0.1,angular_arrangement,156,0.20160832847267068,0.7414295025787065,,
structure,nonlinear,plus_soap,971,500.0,0.1,q4,142,0.11752379585013893,0.6561699949959883,,
structure,nonlinear,plus_soap,971,500.0,0.1,q6,142,0.015042718174413506,0.428707105312773,,
structure,nonlinear,plus_soap,971,500.0,0.1,w4,142,0.3729023345371258,0.7058237690180038,,
structure,nonlinear,plus_soap,971,500.0,0.1,w6,142,0.41102230715034127,0.6486561218081057,,
structure,nonlinear,plus_soap,971,500.0,0.1,qbar6,142,0.04327175603888089,0.3345009800219259,,
structure,nonlinear,plus_soap,971,500.0,0.1,q6_coherence,142,0.07269859502401238,0.3353274547235976,,
structure,nonlinear,plus_soap,971,500.0,0.1,bond_order,142,0.17207691779581882,0.541237195272036,,
structure,nonlinear,plus_soap,971,500.0,0.1,angular_arrangement,142,0.2863914864410112,0.8220813036374066,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q4,33,0.4974065414309741,1.2447935951461606,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q6,33,0.06007049420575643,0.8570341052940958,,
structure,nonlinear,plus_soap,1000,510.0,0.1,w4,33,0.7161387100383554,1.0437125453475344,,
structure,nonlinear,plus_soap,1000,510.0,0.1,w6,33,2.446127308551024,1.8846070503100016,,
structure,nonlinear,plus_soap,1000,510.0,0.1,qbar6,33,0.07289288320301761,0.3222112522060935,,
structure,nonlinear,plus_soap,1000,510.0,0.1,q6_coherence,33,0.1751396650714516,0.46006374940638883,,
structure,nonlinear,plus_soap,1000,510.0,0.1,bond_order,33,0.6612959337500964,1.098527568165241,,
structure,nonlinear,plus_soap,1000,510.0,0.1,angular_arrangement,33,0.6662152725471558,1.1509391979611254,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q4,97,0.15758359325002702,1.160572976042111,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q6,97,0.014577384923278388,0.4805482371753739,,
structure,nonlinear,plus_soap,1001,510.0,0.1,w4,97,0.9745217562730923,1.386141296438495,,
structure,nonlinear,plus_soap,1001,510.0,0.1,w6,97,0.8165800391032084,0.878608502553682,,
structure,nonlinear,plus_soap,1001,510.0,0.1,qbar6,97,0.033919449177251065,0.40308803275389254,,
structure,nonlinear,plus_soap,1001,510.0,0.1,q6_coherence,97,0.06725232976863071,0.35582213333112767,,
structure,nonlinear,plus_soap,1001,510.0,0.1,bond_order,97,0.34407242541591465,0.8718071449715944,,
structure,nonlinear,plus_soap,1001,510.0,0.1,angular_arrangement,97,0.3344992313275314,0.8868320474094303,,
structure,nonlinear,plus_soap,881,520.0,0.1,q4,99,0.2320647340248846,0.9877981222786641,,
structure,nonlinear,plus_soap,881,520.0,0.1,q6,99,0.026352035985886573,0.5336228564487344,,
structure,nonlinear,plus_soap,881,520.0,0.1,w4,99,0.6656179509349158,0.8456158960370362,,
structure,nonlinear,plus_soap,881,520.0,0.1,w6,99,1.0679591612215678,1.0359049643447915,,
structure,nonlinear,plus_soap,881,520.0,0.1,qbar6,99,0.06132719469871195,0.29643283225559547,,
structure,nonlinear,plus_soap,881,520.0,0.1,q6_coherence,99,0.14132099740789372,0.40176555728327495,,
structure,nonlinear,plus_soap,881,520.0,0.1,bond_order,99,0.3657736790456435,0.7413896646551302,,
structure,nonlinear,plus_soap,881,520.0,0.1,angular_arrangement,99,0.37029022537098744,0.8551680861071987,,
structure,nonlinear,plus_soap,1009,520.0,0.1,q4,160,0.15509502595203833,1.281270713981003,,
structure,nonlinear,plus_soap,1009,520.0,0.1,q6,160,0.012534368259402833,0.5130031277573246,,
structure,nonlinear,plus_soap,1009,520.0,0.1,w4,160,0.7631580699439691,1.5483593306656047,,
structure,nonlinear,plus_soap,1009,520.0,0.1,w6,160,0.39287125509207804,0.5891823752673391,,
structure,nonlinear,plus_soap,1009,520.0,0.1,qbar6,160,0.025700423754548625,0.3173129552609609,,
structure,nonlinear,plus_soap,1009,520.0,0.1,q6_coherence,160,0.0383131156233256,0.24823631573473656,,
structure,nonlinear,plus_soap,1009,520.0,0.1,bond_order,160,0.23127870977089374,0.8955155051519292,,
structure,nonlinear,plus_soap,1009,520.0,0.1,angular_arrangement,160,0.3378894385712462,1.0071228361065612,,
structure,nonlinear,plus_tda,911,400.0,0.05,q4,2,0.11717429004372784,0.156088250809767,,
structure,nonlinear,plus_tda,911,400.0,0.05,q6,2,0.08427056890503219,0.1392019094762592,,
structure,nonlinear,plus_tda,911,400.0,0.05,w4,2,0.06650476490936165,0.32627599448075145,,
structure,nonlinear,plus_tda,911,400.0,0.05,w6,2,0.017407719067697024,0.10278381802583629,,
structure,nonlinear,plus_tda,911,400.0,0.05,qbar6,2,0.024805468912640353,0.010945204147925254,,
structure,nonlinear,plus_tda,911,400.0,0.05,q6_coherence,2,0.024298943128673686,0.010117604830586538,,
structure,nonlinear,plus_tda,911,400.0,0.05,bond_order,2,0.05574362582785546,0.16380039422338022,,
structure,nonlinear,plus_tda,911,400.0,0.05,angular_arrangement,2,0.2562855109683593,0.5322235002296847,,
structure,nonlinear,plus_tda,942,450.0,0.05,q4,1,0.006784881091223271,0.07125223941609359,,
structure,nonlinear,plus_tda,942,450.0,0.05,q6,1,0.03899190117785316,0.06103165057492276,,
structure,nonlinear,plus_tda,942,450.0,0.05,w4,1,2.2762085533810534e-06,0.03636067633642757,,
structure,nonlinear,plus_tda,942,450.0,0.05,w6,1,0.010045099925528154,0.04322356139918561,,
structure,nonlinear,plus_tda,942,450.0,0.05,qbar6,1,0.0262291594376081,0.008611071169454941,,
structure,nonlinear,plus_tda,942,450.0,0.05,q6_coherence,1,0.0457106675775954,0.007597365575279685,,
structure,nonlinear,plus_tda,942,450.0,0.05,bond_order,1,0.021293997569726913,0.04495180668921859,,
structure,nonlinear,plus_tda,942,450.0,0.05,angular_arrangement,1,0.07392220992161455,0.32707166763148465,,
structure,nonlinear,plus_tda,911,400.0,0.1,q4,172,0.29443458681304424,0.5129617611641258,,
structure,nonlinear,plus_tda,911,400.0,0.1,q6,172,0.10562695416935046,0.3632021794368057,,
structure,nonlinear,plus_tda,911,400.0,0.1,w4,172,0.28701230953249535,0.49744097044318036,,
structure,nonlinear,plus_tda,911,400.0,0.1,w6,172,0.4535725658215312,0.6638800808971207,,
structure,nonlinear,plus_tda,911,400.0,0.1,qbar6,172,0.039339779844096444,0.22915969927435692,,
structure,nonlinear,plus_tda,911,400.0,0.1,q6_coherence,172,0.06905037983508942,0.29521688689862785,,
structure,nonlinear,plus_tda,911,400.0,0.1,bond_order,172,0.20817276266926785,0.45146004816471097,,
structure,nonlinear,plus_tda,911,400.0,0.1,angular_arrangement,172,0.28056621250564256,0.6602420100754829,,
structure,nonlinear,plus_tda,913,400.0,0.1,q4,126,0.893939551973731,0.9901612518647169,,
structure,nonlinear,plus_tda,913,400.0,0.1,q6,126,0.23977827706967772,0.5607878068733738,,
structure,nonlinear,plus_tda,913,400.0,0.1,w4,126,0.6902374314273502,0.8555991044523487,,
structure,nonlinear,plus_tda,913,400.0,0.1,w6,126,2.8707736954229035,1.6771434451029166,,
structure,nonlinear,plus_tda,913,400.0,0.1,qbar6,126,0.06365257200737544,0.22420826642845748,,
structure,nonlinear,plus_tda,913,400.0,0.1,q6_coherence,126,0.15185000885827932,0.3479095132100854,,
structure,nonlinear,plus_tda,913,400.0,0.1,bond_order,126,0.8183719227932194,0.9138811564002205,,
structure,nonlinear,plus_tda,913,400.0,0.1,angular_arrangement,126,0.5377765963901834,0.8405749525289181,,
structure,nonlinear,plus_tda,938,450.0,0.1,q4,91,0.684802936013671,0.8364226129056815,,
structure,nonlinear,plus_tda,938,450.0,0.1,q6,91,0.12625033635418623,0.4054583993753211,,
structure,nonlinear,plus_tda,938,450.0,0.1,w4,91,0.47210632944034436,0.6500793215477096,,
structure,nonlinear,plus_tda,938,450.0,0.1,w6,91,0.5881927973972956,0.7672954258749177,,
structure,nonlinear,plus_tda,938,450.0,0.1,qbar6,91,0.04930641294737391,0.30420198887482397,,
structure,nonlinear,plus_tda,938,450.0,0.1,q6_coherence,91,0.05925642877766696,0.31039136618588287,,
structure,nonlinear,plus_tda,938,450.0,0.1,bond_order,91,0.32998587348842306,0.5865472908064907,,
structure,nonlinear,plus_tda,938,450.0,0.1,angular_arrangement,91,0.43421188473389366,0.8034480382537533,,
structure,nonlinear,plus_tda,942,450.0,0.1,q4,191,0.47714613536993733,0.6848081239315917,,
structure,nonlinear,plus_tda,942,450.0,0.1,q6,191,0.08590138690561554,0.3045996571495689,,
structure,nonlinear,plus_tda,942,450.0,0.1,w4,191,0.37288488363532485,0.6029434399457076,,
structure,nonlinear,plus_tda,942,450.0,0.1,w6,191,0.35613998221905974,0.5997974191256887,,
structure,nonlinear,plus_tda,942,450.0,0.1,qbar6,191,0.025546008367648067,0.17430126477279742,,
structure,nonlinear,plus_tda,942,450.0,0.1,q6_coherence,191,0.04576981122380991,0.2258745204172401,,
structure,nonlinear,plus_tda,942,450.0,0.1,bond_order,191,0.2272313679535659,0.4772213119327441,,
structure,nonlinear,plus_tda,942,450.0,0.1,angular_arrangement,191,0.31366059339683516,0.7073908013359534,,
structure,nonlinear,plus_tda,970,500.0,0.1,q4,156,0.2704957028109869,0.5427958532186881,,
structure,nonlinear,plus_tda,970,500.0,0.1,q6,156,0.10188770185298943,0.31415844042898583,,
structure,nonlinear,plus_tda,970,500.0,0.1,w4,156,0.30815108927683993,0.5471450551937437,,
structure,nonlinear,plus_tda,970,500.0,0.1,w6,156,0.2184865281332973,0.4735897075452456,,
structure,nonlinear,plus_tda,970,500.0,0.1,qbar6,156,0.02418649271553759,0.13339467402976257,,
structure,nonlinear,plus_tda,970,500.0,0.1,q6_coherence,156,0.033128945659112605,0.14387694799707285,,
structure,nonlinear,plus_tda,970,500.0,0.1,bond_order,156,0.15938941007479396,0.39905565645750707,,
structure,nonlinear,plus_tda,970,500.0,0.1,angular_arrangement,156,0.3335303972988283,0.7414295025787065,,
structure,nonlinear,plus_tda,971,500.0,0.1,q4,142,0.46137265061400745,0.6561699949959883,,
structure,nonlinear,plus_tda,971,500.0,0.1,q6,142,0.14182191615993855,0.428707105312773,,
structure,nonlinear,plus_tda,971,500.0,0.1,w4,142,0.41328395846397303,0.7058237690180038,,
structure,nonlinear,plus_tda,971,500.0,0.1,w6,142,0.40885443743438854,0.6486561218081057,,
structure,nonlinear,plus_tda,971,500.0,0.1,qbar6,142,0.04962648035440175,0.3345009800219259,,
structure,nonlinear,plus_tda,971,500.0,0.1,q6_coherence,142,0.0793454962522389,0.3353274547235976,,
structure,nonlinear,plus_tda,971,500.0,0.1,bond_order,142,0.25905082321315803,0.541237195272036,,
structure,nonlinear,plus_tda,971,500.0,0.1,angular_arrangement,142,0.4437396353703322,0.8220813036374066,,
structure,nonlinear,plus_tda,1000,510.0,0.1,q4,33,1.4739591596268458,1.2447935951461606,,
structure,nonlinear,plus_tda,1000,510.0,0.1,q6,33,0.7447191632788618,0.8570341052940958,,
structure,nonlinear,plus_tda,1000,510.0,0.1,w4,33,0.9666060494327764,1.0437125453475344,,
structure,nonlinear,plus_tda,1000,510.0,0.1,w6,33,3.6097670868393723,1.8846070503100016,,
structure,nonlinear,plus_tda,1000,510.0,0.1,qbar6,33,0.055647380620664384,0.3222112522060935,,
structure,nonlinear,plus_tda,1000,510.0,0.1,q6_coherence,33,0.1454195445236654,0.46006374940638883,,
structure,nonlinear,plus_tda,1000,510.0,0.1,bond_order,33,1.1660197307203644,1.098527568165241,,
structure,nonlinear,plus_tda,1000,510.0,0.1,angular_arrangement,33,1.0294068857581455,1.1509391979611254,,
structure,nonlinear,plus_tda,1001,510.0,0.1,q4,97,1.1695769038765538,1.160572976042111,,
structure,nonlinear,plus_tda,1001,510.0,0.1,q6,97,0.13871033591454776,0.4805482371753739,,
structure,nonlinear,plus_tda,1001,510.0,0.1,w4,97,1.7642905587641753,1.386141296438495,,
structure,nonlinear,plus_tda,1001,510.0,0.1,w6,97,0.8070399358276464,0.878608502553682,,
structure,nonlinear,plus_tda,1001,510.0,0.1,qbar6,97,0.04359652114065748,0.40308803275389254,,
structure,nonlinear,plus_tda,1001,510.0,0.1,q6_coherence,97,0.05333839789558115,0.35582213333112767,,
structure,nonlinear,plus_tda,1001,510.0,0.1,bond_order,97,0.6627587755698602,0.8718071449715944,,
structure,nonlinear,plus_tda,1001,510.0,0.1,angular_arrangement,97,0.5542157494365325,0.8868320474094303,,
structure,nonlinear,plus_tda,881,520.0,0.1,q4,99,1.0935123781925584,0.9877981222786641,,
structure,nonlinear,plus_tda,881,520.0,0.1,q6,99,0.267881285566264,0.5336228564487344,,
structure,nonlinear,plus_tda,881,520.0,0.1,w4,99,0.8253113284425959,0.8456158960370362,,
structure,nonlinear,plus_tda,881,520.0,0.1,w6,99,1.1015504216076755,1.0359049643447915,,
structure,nonlinear,plus_tda,881,520.0,0.1,qbar6,99,0.06485985944283969,0.29643283225559547,,
structure,nonlinear,plus_tda,881,520.0,0.1,q6_coherence,99,0.14561598834517295,0.40176555728327495,,
structure,nonlinear,plus_tda,881,520.0,0.1,bond_order,99,0.5831218769328511,0.7413896646551302,,
structure,nonlinear,plus_tda,881,520.0,0.1,angular_arrangement,99,0.5441190635337185,0.8551680861071987,,
structure,nonlinear,plus_tda,1009,520.0,0.1,q4,160,1.634165351163586,1.281270713981003,,
structure,nonlinear,plus_tda,1009,520.0,0.1,q6,160,0.2307817123333888,0.5130031277573246,,
structure,nonlinear,plus_tda,1009,520.0,0.1,w4,160,2.289060850534914,1.5483593306656047,,
structure,nonlinear,plus_tda,1009,520.0,0.1,w6,160,0.3663691693859383,0.5891823752673391,,
structure,nonlinear,plus_tda,1009,520.0,0.1,qbar6,160,0.07777173878663035,0.3173129552609609,,
structure,nonlinear,plus_tda,1009,520.0,0.1,q6_coherence,160,0.061126029319768474,0.24823631573473656,,
structure,nonlinear,plus_tda,1009,520.0,0.1,bond_order,160,0.776545808587371,0.8955155051519292,,
structure,nonlinear,plus_tda,1009,520.0,0.1,angular_arrangement,160,0.746538329742864,1.0071228361065612,,
future,linear,radial,911,400.0,0.1,crystallize_24ps,21,1.3270858954848054e-06,0.0,0.0,
future,linear,radial,911,400.0,0.1,crystallize_48ps,21,2.279879769259996e-06,0.0,0.0,
future,linear,radial,911,400.0,0.1,crystallize_96ps,21,0.04772356178553425,0.21821789023599236,1.0,0.0
future,linear,radial,913,400.0,0.1,crystallize_24ps,59,0.04892513617125941,0.22549380840084865,3.0,1.0
future,linear,radial,913,400.0,0.1,crystallize_48ps,59,0.0014880648069697101,0.0,0.0,
future,linear,radial,913,400.0,0.1,crystallize_96ps,59,0.08492890503259837,0.291111254869791,5.0,0.4
future,linear,radial,938,450.0,0.1,crystallize_24ps,15,0.12836733989787474,0.3651483716701107,2.0,1.0
future,linear,radial,938,450.0,0.1,crystallize_48ps,15,0.24520296363161562,0.5163977794943222,4.0,1.0
future,linear,radial,938,450.0,0.1,crystallize_96ps,15,0.5327195836930082,0.7302967433402214,8.0,0.625
future,linear,radial,942,450.0,0.1,crystallize_24ps,18,0.055427065258762,0.23570226039551584,1.0,1.0
future,linear,radial,942,450.0,0.1,crystallize_48ps,18,0.22190397443782067,0.4714045207910317,4.0,0.5
future,linear,radial,942,450.0,0.1,crystallize_96ps,18,0.4977795861238204,0.7071067811865476,9.0,0.7777777777777778
future,linear,radial,970,500.0,0.1,crystallize_24ps,12,0.25098265162856154,0.5,3.0,0.6666666666666666
future,linear,radial,970,500.0,0.1,crystallize_48ps,12,0.4159427409174327,0.6454972243679028,5.0,0.4
future,linear,radial,970,500.0,0.1,crystallize_96ps,12,0.6739359635838048,0.816496580927726,8.0,0.375
