task,family,caliper_A,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
structure,linear,0.1,angular_arrangement,radial_control,duplicate_gatr,10,125006,0.06948817471159607,0.019312132596849274,0.12450620721246031,0.5879251699969174,0.5875166315276165
structure,linear,0.1,angular_arrangement,radial_control,plus_mace,10,125006,6.6865159940677765,5.959312554009477,7.691427525974925,0.5879251699969174,0.5486134594719233
structure,linear,0.1,angular_arrangement,radial_control,delta_mace,10,125006,7.539999507314887,6.704211567162499,8.677042619858788,0.5879251699969174,0.5435956150757696
structure,linear,0.1,angular_arrangement,radial_control,duplicate_mace,10,125006,0.05445804570670676,-0.012843045561382048,0.11273954123883846,0.5879251699969174,0.5876049974391192
structure,linear,0.1,angular_arrangement,radial_control,plus_soap,10,125006,51.12987471766597,48.16865027365538,53.27849777361795,0.5879251699969174,0.28731976714386886
structure,linear,0.1,angular_arrangement,duplicate_gatr,plus_gatr,10,125006,-0.04051175732335821,-0.07330700880192609,-0.012902219254895542,0.5875166315276165,0.5877546448396153
structure,linear,0.1,angular_arrangement,duplicate_gatr,delta_gatr,10,125006,0.6789317538210216,0.40260720869012,0.899650540236462,0.5875166315276165,0.5835277945571958
structure,linear,0.1,angular_arrangement,duplicate_mace,plus_mace,10,125006,6.63567160543691,5.873107559544428,7.665430577516852,0.5876049974391192,0.5486134594719233
structure,linear,0.1,angular_arrangement,duplicate_mace,delta_mace,10,125006,7.489620162379462,6.6093722506570085,8.662036485766656,0.5876049974391192,0.5435956150757696
structure,nonlinear,0.05,q4,radial,radial_control,9,609,-1.807214731223028,-9.895080188250027,4.636078475517702,0.3745870003203311,0.3813565917713666
structure,nonlinear,0.05,q4,radial_control,plus_gatr,9,609,2.729289751074393,-2.123403141383995,12.381385780292298,0.3813565917713666,0.37094826539710407
structure,nonlinear,0.05,q4,radial_control,delta_gatr,9,609,1.297980674724164,-4.141403710809244,7.658081204901079,0.3813565917713666,0.37640665690838754
structure,nonlinear,0.05,q4,radial_control,duplicate_gatr,9,609,2.878134401076049,-1.9443933514626588,12.539925620312298,0.3813565917713666,0.37038063651282377
structure,nonlinear,0.05,q4,radial_control,plus_mace,9,609,-8.677693428937673,-27.532999110625344,0.07684177532645275,0.3813565917713666,0.41444954767633113
structure,nonlinear,0.05,q4,radial_control,delta_mace,9,609,-6.416826107680129,-27.999259399275502,1.0572589871551297,0.3813565917713666,0.40582758111551076
structure,nonlinear,0.05,q4,radial_control,duplicate_mace,9,609,3.0181531064603973,-1.9065799715622056,12.021652727241229,0.3813565917713666,0.3698466659501276
structure,nonlinear,0.05,q4,radial_control,plus_soap,9,609,94.0678484800016,85.66037603518026,95.63973485482802,0.3813565917713666,0.02262265085537922
structure,nonlinear,0.05,q4,duplicate_gatr,plus_gatr,9,609,-0.15325555072873698,-0.27529224402240704,0.00043751478275844136,0.37038063651282377,0.37094826539710407
structure,nonlinear,0.05,q4,duplicate_gatr,delta_gatr,9,609,-1.6269804092080564,-8.206554671405964,1.2128792786969655,0.37038063651282377,0.37640665690838754
structure,nonlinear,0.05,q4,duplicate_mace,plus_mace,9,609,-12.059830690002226,-35.93736278689246,-5.212173606288739,0.3698466659501276,0.41444954767633113
structure,nonlinear,0.05,q4,duplicate_mace,delta_mace,9,609,-9.728603358624044,-34.83703517063424,-1.8982845719325958,0.3698466659501276,0.40582758111551076
structure,nonlinear,0.05,q6,radial,radial_control,9,609,-1.9305656359887013,-10.665208625887823,14.274543579507192,0.061551705074394635,0.06274000114092601
structure,nonlinear,0.05,q6,radial_control,plus_gatr,9,609,2.469320831917543,-5.099441480109035,15.890346295950607,0.06274000114092601,0.06119074922280782
structure,nonlinear,0.05,q6,radial_control,delta_gatr,9,609,1.7244804988302054,-20.19728528766702,13.840556862690867,0.06274000114092601,0.06165806205628489
structure,nonlinear,0.05,q6,radial_control,duplicate_gatr,9,609,2.4977455635859735,-5.103766507902008,16.07553116235162,0.06274000114092601,0.06117291554583474
structure,nonlinear,0.05,q6,radial_control,plus_mace,9,609,7.909267468774339,-0.14627855793494238,16.28526013114565,0.06274000114092601,0.0577777266407781
structure,nonlinear,0.05,q6,radial_control,delta_mace,9,609,2.2325071168951216,-19.77963499097004,18.694391995980787,0.06274000114092601,0.06133932615031476
structure,nonlinear,0.05,q6,radial_control,duplicate_mace,9,609,1.5149825503487202,-9.239815690224273,15.29199331823623,0.06274000114092601,0.06178950107155239
structure,nonlinear,0.05,q6,radial_control,plus_soap,9,609,95.14330899354746,90.78114938760544,96.327696769772,0.06274000114092601,0.003047087992859576
structure,nonlinear,0.05,q6,duplicate_gatr,plus_gatr,9,609,-0.029152896856321497,-0.19418526613328435,0.14113966940317857,0.06117291554583474,0.06119074922280782
structure,nonlinear,0.05,q6,duplicate_gatr,delta_gatr,9,609,-0.7930740363137456,-22.663448604575454,6.350228134657376,0.06117291554583474,0.06165806205628489
structure,nonlinear,0.05,q6,duplicate_mace,plus_mace,9,609,6.492647393492701,-8.855313386725916,15.523067477675356,0.06178950107155239,0.0577777266407781
structure,nonlinear,0.05,q6,duplicate_mace,delta_mace,9,609,0.7285621560794375,-14.065856958284462,8.195255673240364,0.06178950107155239,0.06133932615031476
structure,nonlinear,0.05,w4,radial,radial_control,9,609,-2.657865253975711,-10.867461884964724,-0.46099024818553325,0.4938037592177251,0.5069283977567989
structure,nonlinear,0.05,w4,radial_control,plus_gatr,9,609,-0.4164433658010225,-1.2366940688694736,1.993976224986238,0.5069283977567989,0.5090394674386185
structure,nonlinear,0.05,w4,radial_control,delta_gatr,9,609,0.20882439633161942,-0.552590640657824,2.3620423041369354,0.5069283977567989,0.5058698075903497
structure,nonlinear,0.05,w4,radial_control,duplicate_gatr,9,609,-0.36908966253790254,-1.178097377215087,2.1161218071158228,0.5069283977567989,0.5087994180693882
structure,nonlinear,0.05,w4,radial_control,plus_mace,9,609,-2.273251564888046,-4.555254906232142,3.7076603680199605,0.5069283977567989,0.5184521554916672
structure,nonlinear,0.05,w4,radial_control,delta_mace,9,609,-3.1274912606400473,-6.793464221167578,-1.2528489230543505,0.5069283977567989,0.5227825390943454
structure,nonlinear,0.05,w4,radial_control,duplicate_mace,9,609,0.1549870501894146,-1.2204125694382562,8.212292282663824,0.5069283977567989,0.5061427243865432
structure,nonlinear,0.05,w4,radial_control,plus_soap,9,609,73.5009392206789,49.62968102192592,78.10568631609522,0.5069283977567989,0.13433126422921277
structure,nonlinear,0.05,w4,duplicate_gatr,plus_gatr,9,609,-0.047179568353494794,-0.08850582703714416,0.010920205208886369,0.5087994180693882,0.5090394674386185
structure,nonlinear,0.05,w4,duplicate_gatr,delta_gatr,9,609,0.5757888816293799,0.251403213053103,1.0370341247681547,0.5087994180693882,0.5058698075903497
structure,nonlinear,0.05,w4,duplicate_mace,plus_mace,9,609,-2.4320079124012572,-5.384155888693964,0.7916982887985924,0.5061427243865432,0.5184521554916672
structure,nonlinear,0.05,w4,duplicate_mace,delta_mace,9,609,-3.2875736242124143,-15.80403988220973,-1.1288225878224312,0.5061427243865432,0.5227825390943454
structure,nonlinear,0.05,w6,radial,radial_control,9,609,5.3766810689271916,-5.37620903126792,15.378126041878238,0.024738544713307,0.023408432062978535
structure,nonlinear,0.05,w6,radial_control,plus_gatr,9,609,10.985213890174638,4.5322927581554655,15.43545834249278,0.023408432062978535,0.020836965732524124
structure,nonlinear,0.05,w6,radial_control,delta_gatr,9,609,7.8546515870607685,3.8152756618450745,12.574714598774683,0.023408432062978535,0.02156978128243775
structure,nonlinear,0.05,w6,radial_control,duplicate_gatr,9,609,11.089055642292166,4.629395539836622,15.611373507451997,0.023408432062978535,0.020812658006526687
structure,nonlinear,0.05,w6,radial_control,plus_mace,9,609,5.960157285935286,-4.004951462825934,13.182427578846168,0.023408432062978535,0.022013252693853708
structure,nonlinear,0.05,w6,radial_control,delta_mace,9,609,12.322603477363902,7.118255885134451,15.706530908715733,0.023408432062978535,0.020523903799589575
structure,nonlinear,0.05,w6,radial_control,duplicate_mace,9,609,12.145622904367503,3.2941377529978944,20.942146836411347,0.023408432062978535,0.020565332176784107
structure,nonlinear,0.05,w6,radial_control,plus_soap,9,609,-80.71718457421129,-122.98605345995695,-56.589984977149314,0.023408432062978535,0.042303059377181776
structure,nonlinear,0.05,w6,duplicate_gatr,plus_gatr,9,609,-0.11679299198503745,-0.2446859908032506,0.04462302430132681,0.020812658006526687,0.020836965732524124
structure,nonlinear,0.05,w6,duplicate_gatr,delta_gatr,9,609,-3.6378019360796543,-9.148861045666411,4.899093765347773,0.020812658006526687,0.02156978128243775
structure,nonlinear,0.05,w6,duplicate_mace,plus_mace,9,609,-7.040589009810083,-18.612880009175182,0.9519594621255512,0.020565332176784107,0.022013252693853708
structure,nonlinear,0.05,w6,duplicate_mace,delta_mace,9,609,0.20144764421213823,-7.706203485787588,5.763382072428536,0.020565332176784107,0.020523903799589575
structure,nonlinear,0.05,qbar6,radial,radial_control,9,609,-15.55206572209884,-34.26112522286906,11.359858728426879,0.03333143377636706,0.03851516026338552
structure,nonlinear,0.05,qbar6,radial_control,plus_gatr,9,609,17.01968575769337,5.691490055691528,25.122228099464106,0.03851516026338552,0.03196000101748532
structure,nonlinear,0.05,qbar6,radial_control,delta_gatr,9,609,19.78841810862676,6.380840691755429,31.112289206128395,0.03851516026338552,0.03089361931525912
structure,nonlinear,0.05,qbar6,radial_control,duplicate_gatr,9,609,16.9835949764335,4.939856608176541,25.45884278252727,0.03851516026338552,0.031973901439727864
structure,nonlinear,0.05,qbar6,radial_control,plus_mace,9,609,46.57797440730498,30.74039239422356,60.5260020290264,0.03851516026338552,0.020575578772973318
structure,nonlinear,0.05,qbar6,radial_control,delta_mace,9,609,52.54104960814637,35.262325001312874,64.76078807051509,0.03851516026338552,0.018278890802743055
structure,nonlinear,0.05,qbar6,radial_control,duplicate_mace,9,609,21.840830021540924,2.7490034265399754,34.69794641725819,0.03851516026338552,0.030103129577735414
structure,nonlinear,0.05,qbar6,radial_control,plus_soap,9,609,65.78228056157404,56.71473730449625,70.17635984792764,0.03851516026338552,0.013179009480185376
structure,nonlinear,0.05,qbar6,duplicate_gatr,plus_gatr,9,609,0.04347427625854827,-0.4515867721189393,0.7906925244335783,0.031973901439727864,0.03196000101748532
structure,nonlinear,0.05,qbar6,duplicate_gatr,delta_gatr,9,609,3.378637187911271,-3.26255830046982,9.306003713034938,0.031973901439727864,0.03089361931525912
structure,nonlinear,0.05,qbar6,duplicate_mace,plus_mace,9,609,31.649702002441536,24.832608547864965,43.03816086290937,0.030103129577735414,0.020575578772973318
structure,nonlinear,0.05,qbar6,duplicate_mace,delta_mace,9,609,39.27910134545509,30.308787015562334,49.91910947868795,0.030103129577735414,0.018278890802743055
structure,nonlinear,0.05,q6_coherence,radial,radial_control,9,609,-32.73223361468174,-73.7808480972008,4.030255931359584,0.01916552837378789,0.02543883389458426
structure,nonlinear,0.05,q6_coherence,radial_control,plus_gatr,9,609,20.346683313789427,5.342503602048909,29.297614735836518,0.02543883389458426,0.020262874923332275
structure,nonlinear,0.05,q6_coherence,radial_control,delta_gatr,9,609,29.12090080646774,14.318563279875319,38.10787750011511,0.02543883389458426,0.018030816309820282
structure,nonlinear,0.05,q6_coherence,radial_control,duplicate_gatr,9,609,20.707571229751665,5.630477258931066,29.630521498704642,0.02543883389458426,0.020171069245845014
structure,nonlinear,0.05,q6_coherence,radial_control,plus_mace,9,609,39.531030188936036,20.04317693219877,51.943543900470736,0.02543883389458426,0.015382600788002862
structure,nonlinear,0.05,q6_coherence,radial_control,delta_mace,9,609,47.125190396871034,26.612026334668947,61.7530960876298,0.02543883389458426,0.013450734987017664
structure,nonlinear,0.05,q6_coherence,radial_control,duplicate_mace,9,609,24.155767880882262,7.026245837958545,35.310376516964006,0.02543883389458426,0.019293888227405284
structure,nonlinear,0.05,q6_coherence,radial_control,plus_soap,9,609,46.13893089428656,43.06819580085565,48.1355625995443,0.02543883389458426,0.013701627903649682
structure,nonlinear,0.05,q6_coherence,duplicate_gatr,plus_gatr,9,609,-0.45513540392099205,-0.6164793827516668,-0.22734988087931285,0.020171069245845014,0.020262874923332275
structure,nonlinear,0.05,q6_coherence,duplicate_gatr,delta_gatr,9,609,10.61050809919557,7.506741815296847,13.459460411679224,0.020171069245845014,0.018030816309820282
structure,nonlinear,0.05,q6_coherence,duplicate_mace,plus_mace,9,609,20.272157655846577,11.904394993978206,28.259039762214254,0.019293888227405284,0.015382600788002862
structure,nonlinear,0.05,q6_coherence,duplicate_mace,delta_mace,9,609,30.28499580550037,14.353650784545003,43.68139048983867,0.019293888227405284,0.013450734987017664
structure,nonlinear,0.05,bond_order,radial,radial_control,9,609,-3.098702145797816,-7.442713990125127,-1.132734984511119,0.16786299524598547,0.1730645694816733
structure,nonlinear,0.05,bond_order,radial_control,plus_gatr,9,609,2.3256342252772955,0.46367480697757646,7.931926614533358,0.1730645694816733,0.16903972062197872
structure,nonlinear,0.05,bond_order,radial_control,delta_gatr,9,609,2.3072962015715293,0.8648180509554626,6.330865834327071,0.1730645694816733,0.16907145724375655
structure,nonlinear,0.05,bond_order,radial_control,duplicate_gatr,9,609,2.4149770752228794,0.5707595295738277,8.010719038564362,0.1730645694816733,0.16888509980335772
structure,nonlinear,0.05,bond_order,radial_control,plus_mace,9,609,-0.9884023059818725,-3.8850480475074223,3.069400967003739,0.1730645694816733,0.17477514367726776
structure,nonlinear,0.05,bond_order,radial_control,delta_mace,9,609,-0.3674504329905126,-7.650507281766528,2.562233802110536,0.1730645694816733,0.17370049599158688
structure,nonlinear,0.05,bond_order,radial_control,duplicate_mace,9,609,2.95132385094542,0.45704955690288873,11.237815819633056,0.1730645694816733,0.16795687356502467
structure,nonlinear,0.05,bond_order,radial_control,plus_soap,9,609,77.92878687562738,60.90437736515493,81.95264975009633,0.1730645694816733,0.03819744997307806
structure,nonlinear,0.05,bond_order,duplicate_gatr,plus_gatr,9,609,-0.09155385454431286,-0.16888843559397237,0.00544712135346348,0.16888509980335772,0.16903972062197872
structure,nonlinear,0.05,bond_order,duplicate_gatr,delta_gatr,9,609,-0.11034569693584295,-3.123289077274749,1.2973315777076277,0.16888509980335772,0.16907145724375655
structure,nonlinear,0.05,bond_order,duplicate_mace,plus_mace,9,609,-4.0595362175537275,-10.767844506161616,-1.3823506605644464,0.16795687356502467,0.17477514367726776
structure,nonlinear,0.05,bond_order,duplicate_mace,delta_mace,9,609,-3.4197007271265623,-15.823979248129483,0.2571655948653051,0.16795687356502467,0.17370049599158688
structure,nonlinear,0.05,angular_arrangement,radial,radial_control,9,609,0.3294949197604091,-1.5504071840759304,4.937635716639499,0.29284833934744925,0.29188341894669667
structure,nonlinear,0.05,angular_arrangement,radial_control,plus_gatr,9,609,0.5515485103250395,-0.9621317796893125,1.7717422283272,0.29188341894669667,0.2902735402976104
structure,nonlinear,0.05,angular_arrangement,radial_control,delta_gatr,9,609,-3.2789651393348773,-7.802115945702992,-1.3628009221877901,0.29188341894669667,0.3014541745014576
structure,nonlinear,0.05,angular_arrangement,radial_control,duplicate_gatr,9,609,0.5635632357276488,-0.9111556557273248,1.7819678775227388,0.29188341894669667,0.2902384713063282
structure,nonlinear,0.05,angular_arrangement,radial_control,plus_mace,9,609,2.647582460127018,1.439208978800588,3.906361841129724,0.29188341894669667,0.28415556474264486
structure,nonlinear,0.05,angular_arrangement,radial_control,delta_mace,9,609,0.5551875107882243,-2.225414113701074,3.9827524532995207,0.29188341894669667,0.29026291865864295
structure,nonlinear,0.05,angular_arrangement,radial_control,duplicate_mace,9,609,-0.42782396605776096,-5.52674186612796,1.6580933087879335,0.29188341894669667,0.29313216616589943
structure,nonlinear,0.05,angular_arrangement,radial_control,plus_soap,9,609,64.76492746472178,47.99887738798455,71.30000146472062,0.29188341894669667,0.10284533438431859
structure,nonlinear,0.05,angular_arrangement,duplicate_gatr,plus_gatr,9,609,-0.012082819732461836,-0.04604815818798347,0.004532607244700504,0.2902384713063282,0.2902735402976104
structure,nonlinear,0.05,angular_arrangement,duplicate_gatr,delta_gatr,9,609,-3.864306184031663,-6.945396889971267,-2.4176810015503314,0.2902384713063282,0.3014541745014576
structure,nonlinear,0.05,angular_arrangement,duplicate_mace,plus_mace,9,609,3.062305150835687,1.4016416446242408,7.174866563566862,0.29313216616589943,0.28415556474264486
structure,nonlinear,0.05,angular_arrangement,duplicate_mace,delta_mace,9,609,0.9788238338990785,-0.741652398629089,4.612019399969425,0.29313216616589943,0.29026291865864295
structure,nonlinear,0.1,q4,radial,radial_control,10,125006,-0.39913758959968515,-0.8596500640964733,0.14221430906043997,1.1408369040722497,1.1453904129924273
structure,nonlinear,0.1,q4,radial_control,plus_gatr,10,125006,-0.216006408863878,-0.788233813123318,0.4075060932259844,1.1453904129924273,1.1478645296910033
structure,nonlinear,0.1,q4,radial_control,delta_gatr,10,125006,-0.4122414664251117,-0.783229661627094,0.06344191857183823,1.1453904129924273,1.15011218722724
structure,nonlinear,0.1,q4,radial_control,duplicate_gatr,10,125006,-0.2061936469064829,-0.7743415498237649,0.41782067304370063,1.1453904129924273,1.1477521352562936
structure,nonlinear,0.1,q4,radial_control,plus_mace,10,125006,2.4649861275764406,0.6728156936661844,4.099126800902924,1.1453904129924273,1.1171566982055734
structure,nonlinear,0.1,q4,radial_control,delta_mace,10,125006,2.6676968563515424,1.0667990803542193,4.1972894987493525,1.1453904129924273,1.1148348689520764
structure,nonlinear,0.1,q4,radial_control,duplicate_mace,10,125006,-0.22832566900119478,-0.8037894674172819,0.3342562560431528,1.1453904129924273,1.1480056333155677
structure,nonlinear,0.1,q4,radial_control,plus_soap,10,125006,86.20353768867743,83.91182334882691,88.02474198766907,1.1453904129924273,0.15802335664600223
structure,nonlinear,0.1,q4,duplicate_gatr,plus_gatr,10,125006,-0.009792570299560488,-0.024079344777905298,0.003893799377479005,1.1477521352562936,1.1478645296910033
structure,nonlinear,0.1,q4,duplicate_gatr,delta_gatr,10,125006,-0.20562383623179414,-0.7331398092798258,0.3829824006689054,1.1477521352562936,1.15011218722724
structure,nonlinear,0.1,q4,duplicate_mace,plus_mace,10,125006,2.6871762833514334,1.0407475782525877,4.152695126319658,1.1480056333155677,1.1171566982055734
structure,nonlinear,0.1,q4,duplicate_mace,delta_mace,10,125006,2.8894252258754527,1.5291698765768178,4.239165364593622,1.1480056333155677,1.1148348689520764
structure,nonlinear,0.1,q6,radial,radial_control,10,125006,-0.8767575279669426,-1.4603749212231731,-0.1573231629805827,0.20847779894793944,0.2103056437443553
structure,nonlinear,0.1,q6,radial_control,plus_gatr,10,125006,0.4133524558174506,-0.03359623526506539,0.8524241820952905,0.2103056437443553,0.2094363402012153
structure,nonlinear,0.1,q6,radial_control,delta_gatr,10,125006,0.3280511154824417,-0.6627821536991263,1.4669475152192302,0.2103056437443553,0.2096157337341294
structure,nonlinear,0.1,q6,radial_control,duplicate_gatr,10,125006,0.4325604449654019,0.020134811900318628,0.8435316406954274,0.2103056437443553,0.20939594471598735
structure,nonlinear,0.1,q6,radial_control,plus_mace,10,125006,10.558575845534147,8.922229090851651,12.582019404856915,0.2103056437443553,0.1881003628421687
structure,nonlinear,0.1,q6,radial_control,delta_mace,10,125006,14.80904267184725,12.55062497847299,17.546065858609015,0.2103056437443553,0.17916139122095065
structure,nonlinear,0.1,q6,radial_control,duplicate_mace,10,125006,0.8507810884041289,0.2522211621064918,1.4127171559650598,0.2103056437443553,0.20851640309953176
structure,nonlinear,0.1,q6,radial_control,plus_soap,10,125006,93.00778761573821,92.34464064689426,93.61862085520399,0.2103056437443553,0.014705017266694306
structure,nonlinear,0.1,q6,duplicate_gatr,plus_gatr,10,125006,-0.01929143627052987,-0.05157144941536629,0.007975566307194537,0.20939594471598735,0.2094363402012153
structure,nonlinear,0.1,q6,duplicate_gatr,delta_gatr,10,125006,-0.1049633594576882,-1.246414950254704,1.1875082501197731,0.20939594471598735,0.2096157337341294
structure,nonlinear,0.1,q6,duplicate_mace,plus_mace,10,125006,9.791095546386252,8.343949949454508,11.795384803902598,0.20851640309953176,0.1881003628421687
structure,nonlinear,0.1,q6,duplicate_mace,delta_mace,10,125006,14.078034841493503,12.05643017499357,16.813237447876816,0.20851640309953176,0.17916139122095065
structure,nonlinear,0.1,w4,radial,radial_control,10,125006,-0.37012354162135885,-0.6898442375326663,-0.10307293272349138,1.3836005371577764,1.388721568467797
structure,nonlinear,0.1,w4,radial_control,plus_gatr,10,125006,-0.12241034196129874,-0.44536497313292234,0.17062807164189925,1.388721568467797,1.3904215072886488
structure,nonlinear,0.1,w4,radial_control,delta_gatr,10,125006,0.3932788667295184,0.004195808040841076,0.9286696719096987,1.388721568467797,1.3832600200212983
structure,nonlinear,0.1,w4,radial_control,duplicate_gatr,10,125006,-0.12216184344904235,-0.4390564852356782,0.16761636928507323,1.388721568467797,1.3904180563362116
structure,nonlinear,0.1,w4,radial_control,plus_mace,10,125006,0.01725109778725198,-0.6133475646282527,0.924579015206026,1.388721568467797,1.3884819987520278
structure,nonlinear,0.1,w4,radial_control,delta_mace,10,125006,0.5372109809048342,-0.06365428269348161,1.3323654906965632,1.388721568467797,1.381261203707794
structure,nonlinear,0.1,w4,radial_control,duplicate_mace,10,125006,-0.3607312701222165,-0.7079449089844037,0.07640280025534851,1.388721568467797,1.393731121420192
structure,nonlinear,0.1,w4,radial_control,plus_soap,10,125006,58.92350006152272,51.45290144000345,63.71404538966784,1.388721568467797,0.5704382142172953
structure,nonlinear,0.1,w4,duplicate_gatr,plus_gatr,10,125006,-0.00024819531230235725,-0.008808265156678985,0.006626062790038301,1.3904180563362116,1.3904215072886488
structure,nonlinear,0.1,w4,duplicate_gatr,delta_gatr,10,125006,0.5148118065853469,0.1696435762839954,0.9820246631312091,1.3904180563362116,1.3832600200212983
structure,nonlinear,0.1,w4,duplicate_mace,plus_mace,10,125006,0.37662376820684074,-0.2750677567873172,1.2190488927954157,1.393731121420192,1.3884819987520278
structure,nonlinear,0.1,w4,duplicate_mace,delta_mace,10,125006,0.8947147351987983,0.25936203466468966,1.7093027512144698,1.393731121420192,1.381261203707794
structure,nonlinear,0.1,w6,radial,radial_control,10,125006,0.05349601191804165,-0.272335170022453,0.29027153921939997,0.6987399068060581,0.698366108822237
structure,nonlinear,0.1,w6,radial_control,plus_gatr,10,125006,-0.1790305037116191,-0.34917873248324405,0.010658499558136025,0.698366108822237,0.6996163971846127
structure,nonlinear,0.1,w6,radial_control,delta_gatr,10,125006,0.029695918358629836,-0.0786989253809045,0.14306990951239057,0.698366108822237,0.6981587225927168
structure,nonlinear,0.1,w6,radial_control,duplicate_gatr,10,125006,-0.17573639881809378,-0.34978250696445,0.019193190542032834,0.698366108822237,0.6995933922724473
structure,nonlinear,0.1,w6,radial_control,plus_mace,10,125006,0.08637833076383661,-0.0466807281912801,0.22426100652587266,0.698366108822237,0.697762871834816
structure,nonlinear,0.1,w6,radial_control,delta_mace,10,125006,0.5182965187221167,0.3505090316898496,0.7216509069269628,0.698366108822237,0.6947465015922762
structure,nonlinear,0.1,w6,radial_control,duplicate_mace,10,125006,-0.12789641266979235,-0.2819879122924679,0.0667452842012306,0.698366108822237,0.6992592940227224
structure,nonlinear,0.1,w6,radial_control,plus_soap,10,125006,6.400867579752512,4.361875187968511,7.590016350039564,0.698366108822237,0.6536646189746553
structure,nonlinear,0.1,w6,duplicate_gatr,plus_gatr,10,125006,-0.003288326107631079,-0.009313182392305386,0.0031730022120868284,0.6995933922724473,0.6996163971846127
structure,nonlinear,0.1,w6,duplicate_gatr,delta_gatr,10,125006,0.20507193114993605,-0.08458407605740348,0.4834228182550415,0.6995933922724473,0.6981587225927168
structure,nonlinear,0.1,w6,duplicate_mace,plus_mace,10,125006,0.21400104377558016,0.03282505811526004,0.34836803867909216,0.6992592940227224,0.697762871834816
structure,nonlinear,0.1,w6,duplicate_mace,delta_mace,10,125006,0.6453675294731842,0.524432732948219,0.7608643822071381,0.6992592940227224,0.6947465015922762
structure,nonlinear,0.1,qbar6,radial,radial_control,10,125006,1.0271975466690342,-0.7521448858791135,2.7155908622426117,0.08802376676260944,0.08711958878993824
structure,nonlinear,0.1,qbar6,radial_control,plus_gatr,10,125006,3.2961592375645776,2.154020536776313,4.213901922850127,0.08711958878993824,0.08424798841631041
structure,nonlinear,0.1,qbar6,radial_control,delta_gatr,10,125006,4.79216248235087,3.8117086993673,5.84978262318645,0.08711958878993824,0.08294467654116847
structure,nonlinear,0.1,qbar6,radial_control,duplicate_gatr,10,125006,3.383176295242385,2.3483455561007727,4.23463240066464,0.08711958878993824,0.08417217951348441
structure,nonlinear,0.1,qbar6,radial_control,plus_mace,10,125006,34.43928046078169,30.425916522613463,39.15278077363871,0.08711958878993824,0.05711622927029168
structure,nonlinear,0.1,qbar6,radial_control,delta_mace,10,125006,35.8837903544576,31.921424291250155,40.53737195557615,0.08711958878993824,0.05585777819089125
structure,nonlinear,0.1,qbar6,radial_control,duplicate_mace,10,125006,0.9790188203432137,-0.3234989666887733,2.3788708170183566,0.08711958878993824,0.08626667161947912
structure,nonlinear,0.1,qbar6,radial_control,plus_soap,10,125006,53.61509240672602,47.52394723197039,58.471795161533336,0.08711958878993824,0.04041034075585313
structure,nonlinear,0.1,qbar6,duplicate_gatr,plus_gatr,10,125006,-0.09006408443286151,-0.20399986773909085,0.005576899824988324,0.08417217951348441,0.08424798841631041
structure,nonlinear,0.1,qbar6,duplicate_gatr,delta_gatr,10,125006,1.4583238540464505,0.816900424121092,2.2542802210890516,0.08417217951348441,0.08294467654116847
structure,nonlinear,0.1,qbar6,duplicate_mace,plus_mace,10,125006,33.79108269966594,30.466946787072846,38.10319132849326,0.08626667161947912,0.05711622927029168
structure,nonlinear,0.1,qbar6,duplicate_mace,delta_mace,10,125006,35.24987443901975,31.879924643164603,39.28867854503943,0.08626667161947912,0.05585777819089125
structure,nonlinear,0.1,q6_coherence,radial,radial_control,10,125006,-1.9957684142154708,-3.3979250159534566,-0.39933842004971076,0.10289233548546921,0.10494582821773682
structure,nonlinear,0.1,q6_coherence,radial_control,plus_gatr,10,125006,3.4407615472633934,2.5741122644803105,4.238303727922544,0.10494582821773682,0.10133489251496383
structure,nonlinear,0.1,q6_coherence,radial_control,delta_gatr,10,125006,3.9029151238215043,2.8014936434410775,5.1036429777449825,0.10494582821773682,0.10084988161640704
structure,nonlinear,0.1,q6_coherence,radial_control,duplicate_gatr,10,125006,3.4780702024045596,2.6201820895598527,4.263990163013309,0.10494582821773682,0.10129573863782904
structure,nonlinear,0.1,q6_coherence,radial_control,plus_mace,10,125006,19.85014619160329,16.354564392452854,23.96295262423932,0.10494582821773682,0.08411392789452721
structure,nonlinear,0.1,q6_coherence,radial_control,delta_mace,10,125006,22.008908259744906,18.32349406692131,26.098761011776183,0.10494582821773682,0.08184839716286564
structure,nonlinear,0.1,q6_coherence,radial_control,duplicate_mace,10,125006,2.2417247770079918,1.672213183038786,2.910845292741082,0.10494582821773682,0.10259323158414357
structure,nonlinear,0.1,q6_coherence,radial_control,plus_soap,10,125006,27.79581257652566,23.075053604591666,32.546363621060934,0.10494582821773682,0.07577528249945212
structure,nonlinear,0.1,q6_coherence,duplicate_gatr,plus_gatr,10,125006,-0.038653034827840216,-0.0830504436641677,0.013664764776274131,0.10129573863782904,0.10133489251496383
structure,nonlinear,0.1,q6_coherence,duplicate_gatr,delta_gatr,10,125006,0.4401537788436549,-0.6791082634840961,1.581893066374668,0.10129573863782904,0.10084988161640704
structure,nonlinear,0.1,q6_coherence,duplicate_mace,plus_mace,10,125006,18.01220548790322,14.386694134720235,21.783980395798004,0.10259323158414357,0.08411392789452721
structure,nonlinear,0.1,q6_coherence,duplicate_mace,delta_mace,10,125006,20.220470786382926,16.295799872859373,24.224413512960695,0.10259323158414357,0.08184839716286564
