task,family,method,source,temperature_K,caliper_A,target,n,loss,true_contrast_rms
structure,nonlinear,radial_control,911,400.0,0.05,w6,91,0.012355731240953155,0.09833909551856254
structure,nonlinear,radial_control,911,400.0,0.05,qbar6,91,0.04212236730669887,0.1637500602188683
structure,nonlinear,radial_control,911,400.0,0.05,q6_coherence,91,0.021837550225515374,0.08737102635964063
structure,nonlinear,radial_control,911,400.0,0.05,bond_order,91,0.31046974429770147,0.5399759500006852
structure,nonlinear,radial_control,911,400.0,0.05,angular_arrangement,91,0.35078062789925996,0.613096792440957
structure,nonlinear,radial_control,913,400.0,0.05,q4,158,0.05671927804611932,0.16580978263499452
structure,nonlinear,radial_control,913,400.0,0.05,q6,158,0.021626879292819434,0.11235314043889053
structure,nonlinear,radial_control,913,400.0,0.05,w4,158,0.06310578383193825,0.21209998368458238
structure,nonlinear,radial_control,913,400.0,0.05,w6,158,0.01054901427413562,0.07868418925212133
structure,nonlinear,radial_control,913,400.0,0.05,qbar6,158,0.01537655247597014,0.040421867971188956
structure,nonlinear,radial_control,913,400.0,0.05,q6_coherence,158,0.01501945244348342,0.024684560340675978
structure,nonlinear,radial_control,913,400.0,0.05,bond_order,158,0.030399493394077697,0.12485790045134083
structure,nonlinear,radial_control,913,400.0,0.05,angular_arrangement,158,0.10749561356929392,0.37381207866282845
structure,nonlinear,radial_control,938,450.0,0.05,q4,13,1.5352901324081119,1.2555246469716765
structure,nonlinear,radial_control,938,450.0,0.05,q6,13,0.28296732857690565,0.5500440943831092
structure,nonlinear,radial_control,938,450.0,0.05,w4,13,2.261543223614811,1.547580763054549
structure,nonlinear,radial_control,938,450.0,0.05,w6,13,0.05017646644411618,0.2132062701016716
structure,nonlinear,radial_control,938,450.0,0.05,qbar6,13,0.12048058396539794,0.35945473949190987
structure,nonlinear,radial_control,938,450.0,0.05,q6_coherence,13,0.05983311641337205,0.2256067345542457
structure,nonlinear,radial_control,938,450.0,0.05,bond_order,13,0.7183818085704524,0.8659734296468224
structure,nonlinear,radial_control,938,450.0,0.05,angular_arrangement,13,1.0545867840541283,1.0600659779537185
structure,nonlinear,radial_control,942,450.0,0.05,q4,206,0.062263978726571835,0.18808513950432873
structure,nonlinear,radial_control,942,450.0,0.05,q6,206,0.0244625381706047,0.11409508279772727
structure,nonlinear,radial_control,942,450.0,0.05,w4,206,0.0876220924117473,0.2723829738548929
structure,nonlinear,radial_control,942,450.0,0.05,w6,206,0.010783580680114166,0.09270735987560787
structure,nonlinear,radial_control,942,450.0,0.05,qbar6,206,0.017097159554266314,0.04026644987015386
structure,nonlinear,radial_control,942,450.0,0.05,q6_coherence,206,0.016207063049036977,0.0203954079111501
structure,nonlinear,radial_control,942,450.0,0.05,bond_order,206,0.03640606876539021,0.1490068266283638
structure,nonlinear,radial_control,942,450.0,0.05,angular_arrangement,206,0.12457761168608128,0.3904597233780116
structure,nonlinear,radial_control,970,500.0,0.05,q4,82,0.162696379734513,0.4122969130415288
structure,nonlinear,radial_control,970,500.0,0.05,q6,82,0.030720119463176224,0.15570356584334472
structure,nonlinear,radial_control,970,500.0,0.05,w4,82,0.14274531669084448,0.3966564763436262
structure,nonlinear,radial_control,970,500.0,0.05,w6,82,0.014535889935721403,0.10562520457987064
structure,nonlinear,radial_control,970,500.0,0.05,qbar6,82,0.015687132822983917,0.07958244387716755
structure,nonlinear,radial_control,970,500.0,0.05,q6_coherence,82,0.011833871939102583,0.04325246021223588
structure,nonlinear,radial_control,970,500.0,0.05,bond_order,82,0.06303645176439027,0.24863947449927762
structure,nonlinear,radial_control,970,500.0,0.05,angular_arrangement,82,0.1764513597426208,0.4564394598621464
structure,nonlinear,radial_control,971,500.0,0.05,q4,16,0.5221600804154658,0.6995239887906375
structure,nonlinear,radial_control,971,500.0,0.05,q6,16,0.03667368206655541,0.19126547100619057
structure,nonlinear,radial_control,971,500.0,0.05,w4,16,0.4676089827678212,0.7208948353117678
structure,nonlinear,radial_control,971,500.0,0.05,w6,16,0.03859769437124672,0.1406353350802877
structure,nonlinear,radial_control,971,500.0,0.05,qbar6,16,0.028788904767686772,0.13026485036415222
structure,nonlinear,radial_control,971,500.0,0.05,q6_coherence,16,0.02107985928018296,0.08282895095921848
structure,nonlinear,radial_control,971,500.0,0.05,bond_order,16,0.18581820061149315,0.4260699314084698
structure,nonlinear,radial_control,971,500.0,0.05,angular_arrangement,16,0.21268331179685296,0.4772211851500516
structure,nonlinear,radial_control,1000,510.0,0.05,q4,2,0.012028150771925662,0.18959328285465324
structure,nonlinear,radial_control,1000,510.0,0.05,q6,2,0.0064140015729548154,0.18444600397720076
structure,nonlinear,radial_control,1000,510.0,0.05,w4,2,0.03617138524097093,0.18940047086597553
structure,nonlinear,radial_control,1000,510.0,0.05,w6,2,0.041770159642722696,0.1854566227772121
structure,nonlinear,radial_control,1000,510.0,0.05,qbar6,2,0.06289365003038588,0.05976879124222398
structure,nonlinear,radial_control,1000,510.0,0.05,q6_coherence,2,0.04287926469426122,0.02829881516315293
structure,nonlinear,radial_control,1000,510.0,0.05,bond_order,2,0.0336927686588702,0.15524484421344417
structure,nonlinear,radial_control,1000,510.0,0.05,angular_arrangement,2,0.1533855927760513,0.4681339093935752
structure,nonlinear,radial_control,1001,510.0,0.05,q4,27,0.36441580753762753,0.5806120321533584
structure,nonlinear,radial_control,1001,510.0,0.05,q6,27,0.03916955597390705,0.15791416154800664
structure,nonlinear,radial_control,1001,510.0,0.05,w4,27,0.4151117359740997,0.632134740607913
structure,nonlinear,radial_control,1001,510.0,0.05,w6,27,0.01970731531800411,0.1417871957623332
structure,nonlinear,radial_control,1001,510.0,0.05,qbar6,27,0.026793420993588748,0.09907650604183864
structure,nonlinear,radial_control,1001,510.0,0.05,q6_coherence,27,0.025701364670504656,0.06835355034916336
structure,nonlinear,radial_control,1001,510.0,0.05,bond_order,27,0.14848320007795532,0.3642877789511647
structure,nonlinear,radial_control,1001,510.0,0.05,angular_arrangement,27,0.2726254496952746,0.5148658056162762
structure,nonlinear,radial_control,1009,520.0,0.05,q4,14,0.05548863891130656,0.2113813404481155
structure,nonlinear,radial_control,1009,520.0,0.05,q6,14,0.026880233924873948,0.1575887899811701
structure,nonlinear,radial_control,1009,520.0,0.05,w4,14,0.05883679288311051,0.21643950211051974
structure,nonlinear,radial_control,1009,520.0,0.05,w6,14,0.012200036659792765,0.09891221474462229
structure,nonlinear,radial_control,1009,520.0,0.05,qbar6,14,0.01739667045349115,0.08945530424463699
structure,nonlinear,radial_control,1009,520.0,0.05,q6_coherence,14,0.014557962335799089,0.05055296745715174
structure,nonlinear,radial_control,1009,520.0,0.05,bond_order,14,0.030893389194729,0.15094360762280937
structure,nonlinear,radial_control,1009,520.0,0.05,angular_arrangement,14,0.17436441930070742,0.45369065818224485
structure,nonlinear,radial_control,911,400.0,0.1,q4,13431,1.0547098172368792,1.0266270699159583
structure,nonlinear,radial_control,911,400.0,0.1,q6,13431,0.2076902959355656,0.4510847212905268
structure,nonlinear,radial_control,911,400.0,0.1,w4,13431,1.3956821443853658,1.1788873541785532
structure,nonlinear,radial_control,911,400.0,0.1,w6,13431,0.8780507129834618,0.9414256790661032
structure,nonlinear,radial_control,911,400.0,0.1,qbar6,13431,0.07737774112851128,0.2363553336651145
structure,nonlinear,radial_control,911,400.0,0.1,q6_coherence,13431,0.10249929218522183,0.2796867605913576
structure,nonlinear,radial_control,911,400.0,0.1,bond_order,13431,0.6193350006425008,0.7818340400744901
structure,nonlinear,radial_control,911,400.0,0.1,angular_arrangement,13431,0.5331662348849215,0.8252979712638587
structure,nonlinear,radial_control,913,400.0,0.1,q4,11219,0.7400184099168451,0.8448989307302719
structure,nonlinear,radial_control,913,400.0,0.1,q6,11219,0.22588447235518022,0.46883306725310797
structure,nonlinear,radial_control,913,400.0,0.1,w4,11219,0.535179502403601,0.7145189952348846
structure,nonlinear,radial_control,913,400.0,0.1,w6,11219,1.0659248905803012,1.0293600635205897
structure,nonlinear,radial_control,913,400.0,0.1,qbar6,11219,0.06406594281580953,0.20303463450821171
structure,nonlinear,radial_control,913,400.0,0.1,q6_coherence,11219,0.11753772239044231,0.30413820210350695
structure,nonlinear,radial_control,913,400.0,0.1,bond_order,11219,0.4581018234103632,0.6630109717305254
structure,nonlinear,radial_control,913,400.0,0.1,angular_arrangement,11219,0.4260543397157095,0.7542531642816
structure,nonlinear,radial_control,938,450.0,0.1,q4,10713,1.9247873209903923,1.3471635105358934
structure,nonlinear,radial_control,938,450.0,0.1,q6,10713,0.31112769568938653,0.5533101707913456
structure,nonlinear,radial_control,938,450.0,0.1,w4,10713,2.6445437767401963,1.6320479698268333
structure,nonlinear,radial_control,938,450.0,0.1,w6,10713,0.5091636337826958,0.7083241471819619
structure,nonlinear,radial_control,938,450.0,0.1,qbar6,10713,0.1550293996578034,0.344674321476995
structure,nonlinear,radial_control,938,450.0,0.1,q6_coherence,10713,0.1373876751611225,0.30677619376100695
structure,nonlinear,radial_control,938,450.0,0.1,bond_order,10713,0.9470065836702661,0.9573589855658117
structure,nonlinear,radial_control,938,450.0,0.1,angular_arrangement,10713,0.7996739169755969,0.9872689185839557
structure,nonlinear,radial_control,942,450.0,0.1,q4,18952,0.41098015073504585,0.6211528106411476
structure,nonlinear,radial_control,942,450.0,0.1,q6,18952,0.09121382123520891,0.2989398844217068
structure,nonlinear,radial_control,942,450.0,0.1,w4,18952,0.4911268057012593,0.6820119560558205
structure,nonlinear,radial_control,942,450.0,0.1,w6,18952,0.24871486333937462,0.4933391599659156
structure,nonlinear,radial_control,942,450.0,0.1,qbar6,18952,0.043547431058275264,0.15644052039069942
structure,nonlinear,radial_control,942,450.0,0.1,q6_coherence,18952,0.05143343943669374,0.16765122627601994
structure,nonlinear,radial_control,942,450.0,0.1,bond_order,18952,0.22283608525097626,0.45392735720531113
structure,nonlinear,radial_control,942,450.0,0.1,angular_arrangement,18952,0.3001646714929702,0.6903348653220536
structure,nonlinear,radial_control,970,500.0,0.1,q4,20747,0.27546582253211604,0.4714557417719975
structure,nonlinear,radial_control,970,500.0,0.1,q6,20747,0.06643888217353947,0.2592551341450374
structure,nonlinear,radial_control,970,500.0,0.1,w4,20747,0.2998949072560144,0.5211441605080807
structure,nonlinear,radial_control,970,500.0,0.1,w6,20747,0.20234367706615694,0.44411739938881173
structure,nonlinear,radial_control,970,500.0,0.1,qbar6,20747,0.03436688050856898,0.11966572327426174
structure,nonlinear,radial_control,970,500.0,0.1,q6_coherence,20747,0.04027943729503144,0.13732672809140983
structure,nonlinear,radial_control,970,500.0,0.1,bond_order,20747,0.15313160113857122,0.36320190828173043
structure,nonlinear,radial_control,970,500.0,0.1,angular_arrangement,20747,0.3102193385397473,0.6968514217406444
structure,nonlinear,radial_control,971,500.0,0.1,q4,10619,0.8284325615516699,0.9008294576495057
structure,nonlinear,radial_control,971,500.0,0.1,q6,10619,0.17394181788892357,0.4132977630305768
structure,nonlinear,radial_control,971,500.0,0.1,w4,10619,0.8684690028292807,0.9274178498987655
structure,nonlinear,radial_control,971,500.0,0.1,w6,10619,0.5336930697385638,0.72640308493721
structure,nonlinear,radial_control,971,500.0,0.1,qbar6,10619,0.09137171529223416,0.2603825747723752
structure,nonlinear,radial_control,971,500.0,0.1,q6_coherence,10619,0.09562860062207172,0.2694443008106143
structure,nonlinear,radial_control,971,500.0,0.1,bond_order,10619,0.43192279465379063,0.646847918666196
structure,nonlinear,radial_control,971,500.0,0.1,angular_arrangement,10619,0.5133032169027433,0.8297429856149184
structure,nonlinear,radial_control,1000,510.0,0.1,q4,7473,1.8888758715087717,1.3694532009823093
structure,nonlinear,radial_control,1000,510.0,0.1,q6,7473,0.3425568312067007,0.5814350908456233
structure,nonlinear,radial_control,1000,510.0,0.1,w4,7473,2.240801925732291,1.485107729828026
structure,nonlinear,radial_control,1000,510.0,0.1,w6,7473,1.3347174218532845,1.1487602659941378
structure,nonlinear,radial_control,1000,510.0,0.1,qbar6,7473,0.11591973283422853,0.2878109178255946
structure,nonlinear,radial_control,1000,510.0,0.1,q6_coherence,7473,0.1533356978709807,0.3405745462688651
structure,nonlinear,radial_control,1000,510.0,0.1,bond_order,7473,1.0127012468343763,0.9947772027322734
structure,nonlinear,radial_control,1000,510.0,0.1,angular_arrangement,7473,0.9192483098349629,1.0270293560948809
structure,nonlinear,radial_control,1001,510.0,0.1,q4,11038,0.8128747509785583,0.8978323454131423
structure,nonlinear,radial_control,1001,510.0,0.1,q6,11038,0.17359653371309636,0.4285204217098126
structure,nonlinear,radial_control,1001,510.0,0.1,w4,11038,0.9737603661288473,0.969194001961416
structure,nonlinear,radial_control,1001,510.0,0.1,w6,11038,0.4821429611983989,0.6915470759393563
structure,nonlinear,radial_control,1001,510.0,0.1,qbar6,11038,0.08414181275590656,0.29217495095791196
structure,nonlinear,radial_control,1001,510.0,0.1,q6_coherence,11038,0.10478491300900457,0.311294475741892
structure,nonlinear,radial_control,1001,510.0,0.1,bond_order,11038,0.4385502229639687,0.6569598537411243
structure,nonlinear,radial_control,1001,510.0,0.1,angular_arrangement,11038,0.4647205190930255,0.8038537170449556
structure,nonlinear,radial_control,881,520.0,0.1,q4,7220,2.1382439742951767,1.456085097712625
structure,nonlinear,radial_control,881,520.0,0.1,q6,7220,0.31415695625613904,0.5538194099410891
structure,nonlinear,radial_control,881,520.0,0.1,w4,7220,2.411004556962525,1.543980384081562
structure,nonlinear,radial_control,881,520.0,0.1,w6,7220,1.4288756664379105,1.199140873534706
structure,nonlinear,radial_control,881,520.0,0.1,qbar6,7220,0.11508865924214969,0.29781480209504785
structure,nonlinear,radial_control,881,520.0,0.1,q6_coherence,7220,0.1662432927958753,0.3589105380939715
structure,nonlinear,radial_control,881,520.0,0.1,bond_order,7220,1.0956021843316293,1.0381252687995095
structure,nonlinear,radial_control,881,520.0,0.1,angular_arrangement,7220,0.8946295000721348,1.0028674037362708
structure,nonlinear,radial_control,1009,520.0,0.1,q4,13594,1.379515450178817,1.1698018970890318
structure,nonlinear,radial_control,1009,520.0,0.1,q6,13594,0.19644913098981232,0.4344309270350266
structure,nonlinear,radial_control,1009,520.0,0.1,w4,13594,2.026752696538586,1.4351748440500554
structure,nonlinear,radial_control,1009,520.0,0.1,w6,13594,0.30003419124222247,0.5394766852500842
structure,nonlinear,radial_control,1009,520.0,0.1,qbar6,13594,0.09028657260589494,0.26619902782914234
structure,nonlinear,radial_control,1009,520.0,0.1,q6_coherence,13594,0.08032821141092411,0.2222729122037974
structure,nonlinear,radial_control,1009,520.0,0.1,bond_order,13594,0.678894375494376,0.819369249853901
structure,nonlinear,radial_control,1009,520.0,0.1,angular_arrangement,13594,0.672951888381935,0.9070728693780314
structure,nonlinear,plus_gatr,911,400.0,0.05,q4,91,0.6430803610301006,0.7864290239137353
structure,nonlinear,plus_gatr,911,400.0,0.05,q6,91,0.09277431553316819,0.28107120380936584
structure,nonlinear,plus_gatr,911,400.0,0.05,w4,91,1.0166486518780944,1.0039194051485754
structure,nonlinear,plus_gatr,911,400.0,0.05,w6,91,0.010817443931688332,0.09833909551856254
structure,nonlinear,plus_gatr,911,400.0,0.05,qbar6,91,0.04238671005546087,0.1637500602188683
structure,nonlinear,plus_gatr,911,400.0,0.05,q6_coherence,91,0.02057041407037172,0.08737102635964063
structure,nonlinear,plus_gatr,911,400.0,0.05,bond_order,91,0.30437964941648066,0.5399759500006852
structure,nonlinear,plus_gatr,911,400.0,0.05,angular_arrangement,91,0.34578071955658435,0.613096792440957
structure,nonlinear,plus_gatr,913,400.0,0.05,q4,158,0.04332264785507379,0.16580978263499452
structure,nonlinear,plus_gatr,913,400.0,0.05,q6,158,0.01938696186443243,0.11235314043889053
structure,nonlinear,plus_gatr,913,400.0,0.05,w4,158,0.06033641285632927,0.21209998368458238
structure,nonlinear,plus_gatr,913,400.0,0.05,w6,158,0.015033117092636428,0.07868418925212133
structure,nonlinear,plus_gatr,913,400.0,0.05,qbar6,158,0.013493582271192073,0.040421867971188956
structure,nonlinear,plus_gatr,913,400.0,0.05,q6_coherence,158,0.015043083699755168,0.024684560340675978
structure,nonlinear,plus_gatr,913,400.0,0.05,bond_order,158,0.027769300939903194,0.12485790045134083
structure,nonlinear,plus_gatr,913,400.0,0.05,angular_arrangement,158,0.10282402899011431,0.37381207866282845
structure,nonlinear,plus_gatr,938,450.0,0.05,q4,13,1.6042812529133283,1.2555246469716765
structure,nonlinear,plus_gatr,938,450.0,0.05,q6,13,0.2848004183511748,0.5500440943831092
structure,nonlinear,plus_gatr,938,450.0,0.05,w4,13,2.3031968052136067,1.547580763054549
structure,nonlinear,plus_gatr,938,450.0,0.05,w6,13,0.04579569768084987,0.2132062701016716
structure,nonlinear,plus_gatr,938,450.0,0.05,qbar6,13,0.10155378787896094,0.35945473949190987
structure,nonlinear,plus_gatr,938,450.0,0.05,q6_coherence,13,0.04449460131435408,0.2256067345542457
structure,nonlinear,plus_gatr,938,450.0,0.05,bond_order,13,0.7306870938920458,0.8659734296468224
structure,nonlinear,plus_gatr,938,450.0,0.05,angular_arrangement,13,1.0497895678845397,1.0600659779537185
structure,nonlinear,plus_gatr,942,450.0,0.05,q4,206,0.05252263481550025,0.18808513950432873
structure,nonlinear,plus_gatr,942,450.0,0.05,q6,206,0.016520572704185207,0.11409508279772727
structure,nonlinear,plus_gatr,942,450.0,0.05,w4,206,0.08722721113293143,0.2723829738548929
structure,nonlinear,plus_gatr,942,450.0,0.05,w6,206,0.010839188248194926,0.09270735987560787
structure,nonlinear,plus_gatr,942,450.0,0.05,qbar6,206,0.018727557880077017,0.04026644987015386
structure,nonlinear,plus_gatr,942,450.0,0.05,q6_coherence,206,0.019588924548285303,0.0203954079111501
structure,nonlinear,plus_gatr,942,450.0,0.05,bond_order,206,0.034237681554862356,0.1490068266283638
structure,nonlinear,plus_gatr,942,450.0,0.05,angular_arrangement,206,0.12485790956757926,0.3904597233780116
structure,nonlinear,plus_gatr,970,500.0,0.05,q4,82,0.16959634532157064,0.4122969130415288
structure,nonlinear,plus_gatr,970,500.0,0.05,q6,82,0.025601511082723603,0.15570356584334472
structure,nonlinear,plus_gatr,970,500.0,0.05,w4,82,0.14051606139454215,0.3966564763436262
structure,nonlinear,plus_gatr,970,500.0,0.05,w6,82,0.011728386278607207,0.10562520457987064
structure,nonlinear,plus_gatr,970,500.0,0.05,qbar6,82,0.016118531605059765,0.07958244387716755
structure,nonlinear,plus_gatr,970,500.0,0.05,q6_coherence,82,0.013551903620366805,0.04325246021223588
structure,nonlinear,plus_gatr,970,500.0,0.05,bond_order,82,0.06285212321714503,0.24863947449927762
structure,nonlinear,plus_gatr,970,500.0,0.05,angular_arrangement,82,0.170702145646108,0.4564394598621464
structure,nonlinear,plus_gatr,971,500.0,0.05,q4,16,0.448349441267353,0.6995239887906375
structure,nonlinear,plus_gatr,971,500.0,0.05,q6,16,0.053836617129894584,0.19126547100619057
structure,nonlinear,plus_gatr,971,500.0,0.05,w4,16,0.46508394522248897,0.7208948353117678
structure,nonlinear,plus_gatr,971,500.0,0.05,w6,16,0.02989678327705344,0.1406353350802877
structure,nonlinear,plus_gatr,971,500.0,0.05,qbar6,16,0.031020209210277063,0.13026485036415222
structure,nonlinear,plus_gatr,971,500.0,0.05,q6_coherence,16,0.021509037514949036,0.08282895095921848
structure,nonlinear,plus_gatr,971,500.0,0.05,bond_order,16,0.17494933893700268,0.4260699314084698
structure,nonlinear,plus_gatr,971,500.0,0.05,angular_arrangement,16,0.19802962673151486,0.4772211851500516
structure,nonlinear,plus_gatr,1000,510.0,0.05,q4,2,0.015336555881009092,0.18959328285465324
structure,nonlinear,plus_gatr,1000,510.0,0.05,q6,2,0.009765968667012409,0.18444600397720076
structure,nonlinear,plus_gatr,1000,510.0,0.05,w4,2,0.02710855832281067,0.18940047086597553
structure,nonlinear,plus_gatr,1000,510.0,0.05,w6,2,0.0355240397166966,0.1854566227772121
structure,nonlinear,plus_gatr,1000,510.0,0.05,qbar6,2,0.029751947385000595,0.05976879124222398
structure,nonlinear,plus_gatr,1000,510.0,0.05,q6_coherence,2,0.01698851587306424,0.02829881516315293
structure,nonlinear,plus_gatr,1000,510.0,0.05,bond_order,2,0.02241259764093227,0.15524484421344417
structure,nonlinear,plus_gatr,1000,510.0,0.05,angular_arrangement,2,0.16679357879822226,0.4681339093935752
structure,nonlinear,plus_gatr,1001,510.0,0.05,q4,27,0.2969957134535923,0.5806120321533584
structure,nonlinear,plus_gatr,1001,510.0,0.05,q6,27,0.023432044350702248,0.15791416154800664
structure,nonlinear,plus_gatr,1001,510.0,0.05,w4,27,0.4201712038313898,0.632134740607913
structure,nonlinear,plus_gatr,1001,510.0,0.05,w6,27,0.01996351200089926,0.1417871957623332
structure,nonlinear,plus_gatr,1001,510.0,0.05,qbar6,27,0.020300876767443504,0.09907650604183864
structure,nonlinear,plus_gatr,1001,510.0,0.05,q6_coherence,27,0.01869068783801955,0.06835355034916336
structure,nonlinear,plus_gatr,1001,510.0,0.05,bond_order,27,0.1332590063736744,0.3642877789511647
structure,nonlinear,plus_gatr,1001,510.0,0.05,angular_arrangement,27,0.26411151828722684,0.5148658056162762
structure,nonlinear,plus_gatr,1009,520.0,0.05,q4,14,0.06504943603640907,0.2113813404481155
structure,nonlinear,plus_gatr,1009,520.0,0.05,q6,14,0.02459833332197697,0.1575887899811701
structure,nonlinear,plus_gatr,1009,520.0,0.05,w4,14,0.06106635709537326,0.21643950211051974
structure,nonlinear,plus_gatr,1009,520.0,0.05,w6,14,0.007934523366091066,0.09891221474462229
structure,nonlinear,plus_gatr,1009,520.0,0.05,qbar6,14,0.014286806103896071,0.08945530424463699
structure,nonlinear,plus_gatr,1009,520.0,0.05,q6_coherence,14,0.0119287058308246,0.05055296745715174
structure,nonlinear,plus_gatr,1009,520.0,0.05,bond_order,14,0.03081069362576184,0.15094360762280937
structure,nonlinear,plus_gatr,1009,520.0,0.05,angular_arrangement,14,0.18957276721660368,0.45369065818224485
structure,nonlinear,plus_gatr,911,400.0,0.1,q4,13431,1.0743053315437776,1.0266270699159583
structure,nonlinear,plus_gatr,911,400.0,0.1,q6,13431,0.20732626067941784,0.4510847212905268
structure,nonlinear,plus_gatr,911,400.0,0.1,w4,13431,1.4043173427544442,1.1788873541785532
structure,nonlinear,plus_gatr,911,400.0,0.1,w6,13431,0.8787011068403876,0.9414256790661032
structure,nonlinear,plus_gatr,911,400.0,0.1,qbar6,13431,0.07538126965326324,0.2363553336651145
structure,nonlinear,plus_gatr,911,400.0,0.1,q6_coherence,13431,0.10055106448651384,0.2796867605913576
structure,nonlinear,plus_gatr,911,400.0,0.1,bond_order,13431,0.6234303959929672,0.7818340400744901
structure,nonlinear,plus_gatr,911,400.0,0.1,angular_arrangement,13431,0.5312860060132659,0.8252979712638587
structure,nonlinear,plus_gatr,913,400.0,0.1,q4,11219,0.7420183589712794,0.8448989307302719
structure,nonlinear,plus_gatr,913,400.0,0.1,q6,11219,0.22944822663652892,0.46883306725310797
structure,nonlinear,plus_gatr,913,400.0,0.1,w4,11219,0.5495726553602663,0.7145189952348846
structure,nonlinear,plus_gatr,913,400.0,0.1,w6,11219,1.0747847255013043,1.0293600635205897
structure,nonlinear,plus_gatr,913,400.0,0.1,qbar6,11219,0.06365086337887504,0.20303463450821171
structure,nonlinear,plus_gatr,913,400.0,0.1,q6_coherence,11219,0.11849459685234658,0.30413820210350695
structure,nonlinear,plus_gatr,913,400.0,0.1,bond_order,11219,0.46299490445010016,0.6630109717305254
structure,nonlinear,plus_gatr,913,400.0,0.1,angular_arrangement,11219,0.42830848135518934,0.7542531642816
structure,nonlinear,plus_gatr,938,450.0,0.1,q4,10713,1.89495979157657,1.3471635105358934
structure,nonlinear,plus_gatr,938,450.0,0.1,q6,10713,0.30386162786103377,0.5533101707913456
structure,nonlinear,plus_gatr,938,450.0,0.1,w4,10713,2.6370786814646228,1.6320479698268333
structure,nonlinear,plus_gatr,938,450.0,0.1,w6,10713,0.5066954780406345,0.7083241471819619
structure,nonlinear,plus_gatr,938,450.0,0.1,qbar6,10713,0.14278238778765318,0.344674321476995
structure,nonlinear,plus_gatr,938,450.0,0.1,q6_coherence,10713,0.12479616089958127,0.30677619376100695
structure,nonlinear,plus_gatr,938,450.0,0.1,bond_order,10713,0.9350290212716826,0.9573589855658117
structure,nonlinear,plus_gatr,938,450.0,0.1,angular_arrangement,10713,0.7948938885714057,0.9872689185839557
structure,nonlinear,plus_gatr,942,450.0,0.1,q4,18952,0.4009121275524284,0.6211528106411476
structure,nonlinear,plus_gatr,942,450.0,0.1,q6,18952,0.08633862867267857,0.2989398844217068
structure,nonlinear,plus_gatr,942,450.0,0.1,w4,18952,0.4809695916085928,0.6820119560558205
structure,nonlinear,plus_gatr,942,450.0,0.1,w6,18952,0.24703729169643784,0.4933391599659156
structure,nonlinear,plus_gatr,942,450.0,0.1,qbar6,18952,0.03680631060177065,0.15644052039069942
structure,nonlinear,plus_gatr,942,450.0,0.1,q6_coherence,18952,0.04502251070759588,0.16765122627601994
structure,nonlinear,plus_gatr,942,450.0,0.1,bond_order,18952,0.21618107680658405,0.45392735720531113
structure,nonlinear,plus_gatr,942,450.0,0.1,angular_arrangement,18952,0.2999492240112931,0.6903348653220536
structure,nonlinear,plus_gatr,970,500.0,0.1,q4,20747,0.26126327262412213,0.4714557417719975
structure,nonlinear,plus_gatr,970,500.0,0.1,q6,20747,0.06651202254281839,0.2592551341450374
structure,nonlinear,plus_gatr,970,500.0,0.1,w4,20747,0.2948673829028456,0.5211441605080807
structure,nonlinear,plus_gatr,970,500.0,0.1,w6,20747,0.20103613750608518,0.44411739938881173
structure,nonlinear,plus_gatr,970,500.0,0.1,qbar6,20747,0.03428726361076069,0.11966572327426174
structure,nonlinear,plus_gatr,970,500.0,0.1,q6_coherence,20747,0.03940288332323081,0.13732672809140983
structure,nonlinear,plus_gatr,970,500.0,0.1,bond_order,20747,0.1495614937516438,0.36320190828173043
structure,nonlinear,plus_gatr,970,500.0,0.1,angular_arrangement,20747,0.30974630904278927,0.6968514217406444
structure,nonlinear,plus_gatr,971,500.0,0.1,q4,10619,0.852112673442427,0.9008294576495057
structure,nonlinear,plus_gatr,971,500.0,0.1,q6,10619,0.17368365949137327,0.4132977630305768
structure,nonlinear,plus_gatr,971,500.0,0.1,w4,10619,0.8853759507702156,0.9274178498987655
structure,nonlinear,plus_gatr,971,500.0,0.1,w6,10619,0.5361713045102703,0.72640308493721
structure,nonlinear,plus_gatr,971,500.0,0.1,qbar6,10619,0.09056694439821672,0.2603825747723752
structure,nonlinear,plus_gatr,971,500.0,0.1,q6_coherence,10619,0.09621627103208281,0.2694443008106143
structure,nonlinear,plus_gatr,971,500.0,0.1,bond_order,10619,0.43902113394076436,0.646847918666196
structure,nonlinear,plus_gatr,971,500.0,0.1,angular_arrangement,10619,0.512227431247511,0.8297429856149184
structure,nonlinear,plus_gatr,1000,510.0,0.1,q4,7473,1.8931446617832712,1.3694532009823093
structure,nonlinear,plus_gatr,1000,510.0,0.1,q6,7473,0.33991038856737127,0.5814350908456233
structure,nonlinear,plus_gatr,1000,510.0,0.1,w4,7473,2.232754482338253,1.485107729828026
structure,nonlinear,plus_gatr,1000,510.0,0.1,w6,7473,1.3357780062203826,1.1487602659941378
structure,nonlinear,plus_gatr,1000,510.0,0.1,qbar6,7473,0.11147518428221939,0.2878109178255946
structure,nonlinear,plus_gatr,1000,510.0,0.1,q6_coherence,7473,0.15004963939228746,0.3405745462688651
structure,nonlinear,plus_gatr,1000,510.0,0.1,bond_order,7473,1.0105187270972975,0.9947772027322734
structure,nonlinear,plus_gatr,1000,510.0,0.1,angular_arrangement,7473,0.9197849294305347,1.0270293560948809
structure,nonlinear,plus_gatr,1001,510.0,0.1,q4,11038,0.8203401989712183,0.8978323454131423
