task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean,positive,prevalence,auroc,average_precision
future,linear,old_gatr,1009,520.0,crystallize_48ps,1123,0.14794872986744484,0.14744103705103112,-0.0034433616757456598,196.0,0.1745325022261799,0.5969965656165379,0.20923784692268407
future,linear,old_gatr,1009,520.0,crystallize_96ps,1123,0.25436595741506857,0.25286862157979234,-0.005921398336897754,424.0,0.377560106856634,0.6126980592220692,0.4758151828746717
future,linear,plus_mace,911,400.0,crystallize_24ps,2032,0.0485617867033823,0.04860705854318692,0.0009313840656371974,104.0,0.051181102362204724,0.6327302106607086,0.14427343409540772
future,linear,plus_mace,911,400.0,crystallize_48ps,2032,0.08957486973949964,0.08980898304092247,0.002606791586941215,201.0,0.09891732283464567,0.6125299227510725,0.175735211872925
future,linear,plus_mace,911,400.0,crystallize_96ps,2032,0.1663892465795132,0.1662457060666833,-0.0008634238815909967,416.0,0.2047244094488189,0.41081076256664123,0.17587945258720722
future,linear,plus_mace,913,400.0,crystallize_24ps,2616,0.03280596640512439,0.033525222062659614,0.021454165350222376,89.0,0.034021406727828746,0.7472065735005758,0.12072831244670904
future,linear,plus_mace,913,400.0,crystallize_48ps,2616,0.07312563994906338,0.07572159545765096,0.03428289503011639,209.0,0.07989296636085627,0.7039814098830564,0.22629828721937573
future,linear,plus_mace,913,400.0,crystallize_96ps,2616,0.1538145073281026,0.15396244938001685,0.0009608969752690211,465.0,0.17775229357798164,0.5658563408867094,0.23505091452341986
future,linear,plus_mace,938,450.0,crystallize_24ps,1276,0.06561229291307226,0.06647732037606689,0.01301236960366503,91.0,0.0713166144200627,0.6392729633235963,0.09897967639894037
future,linear,plus_mace,938,450.0,crystallize_48ps,1276,0.14499351125817922,0.1451897728045892,0.001351758754207344,219.0,0.17163009404388715,0.5353956878042879,0.1983952258166889
future,linear,plus_mace,938,450.0,crystallize_96ps,1276,0.25005971515683667,0.25002854803018887,-0.00012465427205543556,475.0,0.3722570532915361,0.4868677311255667,0.3738482843029205
future,linear,plus_mace,942,450.0,crystallize_24ps,1376,0.0813302887185663,0.08138011641022687,0.0006122833667303595,121.0,0.08793604651162791,0.5331533370649634,0.09056248832067784
future,linear,plus_mace,942,450.0,crystallize_48ps,1376,0.15209256119289635,0.1524881015189471,0.0025939094402168683,249.0,0.18095930232558138,0.6213817114064065,0.25515402443478047
future,linear,plus_mace,942,450.0,crystallize_96ps,1376,0.24712512490971242,0.2472074687875346,0.00033309623785260367,505.0,0.36700581395348836,0.5686601266326403,0.4279959160486421
future,linear,plus_mace,970,500.0,crystallize_24ps,1271,0.06955296426714354,0.06742680241143559,-0.031532888698090566,92.0,0.07238394964594808,0.477200649039348,0.06417414695526663
future,linear,plus_mace,970,500.0,crystallize_48ps,1271,0.13504145448092028,0.12684641595343982,-0.06460599194610683,188.0,0.14791502753737215,0.4651038290013949,0.12574153082134754
future,linear,plus_mace,970,500.0,crystallize_96ps,1271,0.24304362035596289,0.21173293711112937,-0.147878188778914,380.0,0.2989771833202203,0.35535471675822555,0.22351513538439127
future,linear,plus_mace,971,500.0,crystallize_24ps,1591,0.05019166401898401,0.05059007896515171,0.007875357269992445,85.0,0.05342551854179761,0.635497226779158,0.07216880878215674
future,linear,plus_mace,971,500.0,crystallize_48ps,1591,0.1007158078945671,0.10091395332459938,0.0019635087468520274,181.0,0.11376492771841609,0.588425218447553,0.15530217419706285
future,linear,plus_mace,971,500.0,crystallize_96ps,1591,0.19238902350412654,0.19251189056777918,0.0006382310375232514,414.0,0.26021370207416716,0.5440446726509303,0.283966983713347
future,linear,plus_mace,1000,510.0,crystallize_24ps,2545,0.015877182367441685,0.011136889258986949,-0.4256388833739675,21.0,0.008251473477406679,0.8587842426986642,0.03321841944060061
future,linear,plus_mace,1000,510.0,crystallize_48ps,2545,0.06959576950542848,0.03725500929469019,-0.8680915888362883,68.0,0.026719056974459726,0.7692714146619487,0.05244226855473001
future,linear,plus_mace,1000,510.0,crystallize_96ps,2545,0.18212028612199035,0.11118131144448612,-0.6380476516768265,196.0,0.07701375245579568,0.820131884171293,0.17376032486079512
future,linear,plus_mace,1001,510.0,crystallize_24ps,1595,0.05374351017293937,0.05324362618510066,-0.00938861650971834,90.0,0.05642633228840126,0.537984496124031,0.061480368488272936
future,linear,plus_mace,1001,510.0,crystallize_48ps,1595,0.09922312207998589,0.09929095255372769,0.0006831485850142816,178.0,0.1115987460815047,0.5384536090648863,0.12825696217547916
future,linear,plus_mace,1001,510.0,crystallize_96ps,1595,0.16629554029706456,0.16607320023488759,-0.001338807597267344,326.0,0.2043887147335423,0.46620932379971675,0.1870976168363361
future,linear,plus_mace,881,520.0,crystallize_24ps,2249,0.05203097089760807,0.05210129061304609,0.001349673196395118,124.0,0.055135615829257446,0.6446679316888047,0.09879938714037909
future,linear,plus_mace,881,520.0,crystallize_48ps,2249,0.09959890589393249,0.09962452508155484,0.00025715743790377665,252.0,0.11204979991107158,0.5178342911192184,0.11471380207026893
future,linear,plus_mace,881,520.0,crystallize_96ps,2249,0.17601579211900098,0.17607872841841457,0.0003574327232988006,508.0,0.22587816807469988,0.5300273170908203,0.2451411163114908
future,linear,plus_mace,1009,520.0,crystallize_24ps,1123,0.07373568156994284,0.07356346073643326,-0.0023411192429707572,89.0,0.0792520035618878,0.525699258905092,0.08386700410190642
future,linear,plus_mace,1009,520.0,crystallize_48ps,1123,0.14744171315277546,0.14744103705103112,-4.585573717186264e-06,196.0,0.1745325022261799,0.5983092266032627,0.2131749176970834
future,linear,plus_mace,1009,520.0,crystallize_96ps,1123,0.25308474630704925,0.25286862157979234,-0.0008546917601190973,424.0,0.377560106856634,0.6061050827327449,0.47015472281925186
future,linear,delta_mace,911,400.0,crystallize_24ps,2032,0.04855286213536586,0.04860705854318692,0.0011149904858551718,104.0,0.051181102362204724,0.6501705633578042,0.13559657442562262
future,linear,delta_mace,911,400.0,crystallize_48ps,2032,0.08969156803325594,0.08980898304092247,0.0013073860062865483,201.0,0.09891732283464567,0.5541625569585171,0.1322482797568979
future,linear,delta_mace,911,400.0,crystallize_96ps,2032,0.16640125639441763,0.1662457060666833,-0.0009356652355998474,416.0,0.2047244094488189,0.40982006854531605,0.17627194481193167
future,linear,delta_mace,913,400.0,crystallize_24ps,2616,0.03284478340093284,0.033525222062659614,0.020296320795579414,89.0,0.034021406727828746,0.7195768842567684,0.09664162623723298
future,linear,delta_mace,913,400.0,crystallize_48ps,2616,0.07311158299133683,0.07572159545765096,0.0344685350399655,209.0,0.07989296636085627,0.6952389660937099,0.20962204348410757
future,linear,delta_mace,913,400.0,crystallize_96ps,2616,0.15383267928528405,0.15396244938001685,0.0008428684738088776,465.0,0.17775229357798164,0.5351699384632304,0.22536324336749475
future,linear,delta_mace,938,450.0,crystallize_24ps,1276,0.06554850769969531,0.06647732037606689,0.01397187298039726,91.0,0.0713166144200627,0.6446330041266751,0.0996425446776578
future,linear,delta_mace,938,450.0,crystallize_48ps,1276,0.14506102065793236,0.1451897728045892,0.0008867852340407323,219.0,0.17163009404388715,0.5384887875135539,0.20325825897839567
future,linear,delta_mace,938,450.0,crystallize_96ps,1276,0.2501504798361886,0.25002854803018887,-0.00048767153575202116,475.0,0.3722570532915361,0.49052105920231287,0.37231957888894945
future,linear,delta_mace,942,450.0,crystallize_24ps,1376,0.08132567182620837,0.08138011641022687,0.0006690158041069427,121.0,0.08793604651162791,0.5397714925422278,0.09197244132018702
future,linear,delta_mace,942,450.0,crystallize_48ps,1376,0.15215489161638457,0.1524881015189471,0.0021851534594725663,249.0,0.18095930232558138,0.6316410272857179,0.26622972891796265
future,linear,delta_mace,942,450.0,crystallize_96ps,1376,0.24725799180646774,0.2472074687875346,-0.00020437496965985957,505.0,0.36700581395348836,0.545095542849348,0.39620018615986036
future,linear,delta_mace,970,500.0,crystallize_24ps,1271,0.06972592296159531,0.06742680241143559,-0.034098021379251886,92.0,0.07238394964594808,0.47629715676512885,0.0640176428837824
future,linear,delta_mace,970,500.0,crystallize_48ps,1271,0.13633525415770273,0.12684641595343982,-0.0748057257506265,188.0,0.14791502753737215,0.400001964597945,0.11462621712802733
future,linear,delta_mace,970,500.0,crystallize_96ps,1271,0.24267180717054174,0.21173293711112937,-0.14612214085130226,380.0,0.2989771833202203,0.35776773583791127,0.22381063873103887
future,linear,delta_mace,971,500.0,crystallize_24ps,1591,0.050272481616357376,0.05059007896515171,0.006277858332917607,85.0,0.05342551854179761,0.6306382313881729,0.06928390766370476
future,linear,delta_mace,971,500.0,crystallize_48ps,1591,0.10075205751599518,0.10091395332459938,0.001604295573313208,181.0,0.11376492771841609,0.5939931820853415,0.15547365488895418
future,linear,delta_mace,971,500.0,crystallize_96ps,1591,0.19244966407869277,0.19251189056777918,0.0003232345228281197,414.0,0.26021370207416716,0.5232064653031739,0.2770658596040749
future,linear,delta_mace,1000,510.0,crystallize_24ps,2545,0.015644358588899423,0.011136889258986949,-0.40473324508234265,21.0,0.008251473477406679,0.8599916987397178,0.03283423082511289
future,linear,delta_mace,1000,510.0,crystallize_48ps,2545,0.07100706661742186,0.03725500929469019,-0.9059736653331669,68.0,0.026719056974459726,0.7621351730033961,0.050874758088416995
future,linear,delta_mace,1000,510.0,crystallize_96ps,2545,0.18506319285025044,0.11118131144448612,-0.6645170887613989,196.0,0.07701375245579568,0.8146931825092745,0.16919594654826153
future,linear,delta_mace,1001,510.0,crystallize_24ps,1595,0.05376375810034052,0.05324362618510066,-0.009768904796822575,90.0,0.05642633228840126,0.5404429678848283,0.06282247665648301
future,linear,delta_mace,1001,510.0,crystallize_48ps,1595,0.09922381567092707,0.09929095255372769,0.0006761631455221018,178.0,0.1115987460815047,0.5488014716960187,0.1297948172007142
future,linear,delta_mace,1001,510.0,crystallize_96ps,1595,0.16632439906196464,0.16607320023488759,-0.0015125789514609522,326.0,0.2043887147335423,0.4667749592694117,0.1890722738799807
future,linear,delta_mace,881,520.0,crystallize_24ps,2249,0.05203490477259633,0.05210129061304609,0.0012741688289990005,124.0,0.055135615829257446,0.6370815939278938,0.10754801410442943
future,linear,delta_mace,881,520.0,crystallize_48ps,2249,0.09960396979441924,0.09962452508155484,0.00020632757966743132,252.0,0.11204979991107158,0.5215362726629627,0.11512034497709292
future,linear,delta_mace,881,520.0,crystallize_96ps,2249,0.17608863142386197,0.17607872841841457,-5.6241918239274824e-05,508.0,0.22587816807469988,0.5205873174526361,0.24052936621040394
future,linear,delta_mace,1009,520.0,crystallize_24ps,1123,0.07373598690348548,0.07356346073643326,-0.0023452698571422292,89.0,0.0792520035618878,0.5298502597092126,0.0810212495020554
future,linear,delta_mace,1009,520.0,crystallize_48ps,1123,0.14765743728846434,0.14744103705103112,-0.001467706967893223,196.0,0.1745325022261799,0.5924944411421527,0.21133881232399318
future,linear,delta_mace,1009,520.0,crystallize_96ps,1123,0.25320628532879175,0.25286862157979234,-0.0013353327387553016,424.0,0.377560106856634,0.5970119037978784,0.464454401172088
future,linear,duplicate_mace,911,400.0,crystallize_24ps,2032,0.04856097600592118,0.04860705854318692,0.0009480626609980058,104.0,0.051181102362204724,0.6341665336737952,0.13946307019944068
future,linear,duplicate_mace,911,400.0,crystallize_48ps,2032,0.08958055264937265,0.08980898304092247,0.0025435138425488057,201.0,0.09891732283464567,0.6122473378601259,0.17517840079935787
future,linear,duplicate_mace,911,400.0,crystallize_96ps,2032,0.1663812737579086,0.1662457060666833,-0.0008154658212400356,416.0,0.2047244094488189,0.4153358244478294,0.1793075192589595
future,linear,duplicate_mace,913,400.0,crystallize_24ps,2616,0.032800706622173284,0.033525222062659614,0.02161105567420818,89.0,0.034021406727828746,0.7491318479522282,0.12144071401835811
future,linear,duplicate_mace,913,400.0,crystallize_48ps,2616,0.07320251609589057,0.07572159545765096,0.03326764771047708,209.0,0.07989296636085627,0.7023494075294745,0.22742696284414662
future,linear,duplicate_mace,913,400.0,crystallize_96ps,2616,0.1538199614736418,0.15396244938001685,0.0009254718078910429,465.0,0.17775229357798164,0.563864769074649,0.23378928517696773
future,linear,duplicate_mace,938,450.0,crystallize_24ps,1276,0.0656358802856042,0.06647732037606689,0.012657551262635236,91.0,0.0713166144200627,0.6363518338201883,0.09900035907838396
future,linear,duplicate_mace,938,450.0,crystallize_48ps,1276,0.14499984135511132,0.1451897728045892,0.0013081599744184658,219.0,0.17163009404388715,0.5338750577796209,0.19851194144091255
future,linear,duplicate_mace,938,450.0,crystallize_96ps,1276,0.25007976790405023,0.25002854803018887,-0.00020485610249276753,475.0,0.3722570532915361,0.4833904987187069,0.3723603778433186
future,linear,duplicate_mace,942,450.0,crystallize_24ps,1376,0.08132867161187132,0.08138011641022687,0.0006321543962436449,121.0,0.08793604651162791,0.5343584340324652,0.09086069982813601
future,linear,duplicate_mace,942,450.0,crystallize_48ps,1376,0.15209787644995537,0.1524881015189471,0.0025590525759364713,249.0,0.18095930232558138,0.6218984188751457,0.2549340478904336
future,linear,duplicate_mace,942,450.0,crystallize_96ps,1376,0.2471299629518187,0.2472074687875346,0.00031352546141127924,505.0,0.36700581395348836,0.5662206863625513,0.42584693801810025
future,linear,duplicate_mace,970,500.0,crystallize_24ps,1271,0.06943960226704249,0.06742680241143559,-0.02985162848632328,92.0,0.07238394964594808,0.47385403990116903,0.06374492349152558
future,linear,duplicate_mace,970,500.0,crystallize_48ps,1271,0.13598549706110385,0.12684641595343982,-0.0720483983640392,188.0,0.14791502753737215,0.39763462407418326,0.11413075696029305
future,linear,duplicate_mace,970,500.0,crystallize_96ps,1271,0.24450070854336192,0.21173293711112937,-0.15475991538829015,380.0,0.2989771833202203,0.3570470789769035,0.22478364597300404
future,linear,duplicate_mace,971,500.0,crystallize_24ps,1591,0.05019488530872057,0.05059007896515171,0.007811682932998831,85.0,0.05342551854179761,0.6357784548082182,0.07304820461661107
future,linear,duplicate_mace,971,500.0,crystallize_48ps,1591,0.10072286283893142,0.10091395332459938,0.0018935982524963535,181.0,0.11376492771841609,0.587614121703695,0.1541773223787229
future,linear,duplicate_mace,971,500.0,crystallize_96ps,1591,0.19240193686305077,0.19251189056777918,0.0005711527968694785,414.0,0.26021370207416716,0.540149565545746,0.2804068332093427
future,linear,duplicate_mace,1000,510.0,crystallize_24ps,2545,0.015867478362536176,0.011136889258986949,-0.4247675444677572,21.0,0.008251473477406679,0.8582182476794205,0.03291639680179915
future,linear,duplicate_mace,1000,510.0,crystallize_48ps,2545,0.06881529558672574,0.03725500929469019,-0.8471420861122618,68.0,0.026719056974459726,0.7734866655584317,0.05335827943101721
future,linear,duplicate_mace,1000,510.0,crystallize_96ps,2545,0.18258252318640444,0.11118131144448612,-0.6422051585312485,196.0,0.07701375245579568,0.8157857012536815,0.16986994506091807
future,linear,duplicate_mace,1001,510.0,crystallize_24ps,1595,0.05375986128034265,0.05324362618510066,-0.009695716318180558,90.0,0.05642633228840126,0.536109265411591,0.06124849177295178
future,linear,duplicate_mace,1001,510.0,crystallize_48ps,1595,0.09922448173366744,0.09929095255372769,0.0006694549538568406,178.0,0.1115987460815047,0.5388699023891272,0.12858168966096367
future,linear,duplicate_mace,1001,510.0,crystallize_96ps,1595,0.16631068242201244,0.16607320023488759,-0.001429985011362378,326.0,0.2043887147335423,0.4637896609571326,0.18666457404601228
future,linear,duplicate_mace,881,520.0,crystallize_24ps,2249,0.05203270256015408,0.05210129061304609,0.0013164367347712203,124.0,0.055135615829257446,0.6406679316888046,0.0963817682849781
future,linear,duplicate_mace,881,520.0,crystallize_48ps,2249,0.09959769745958987,0.09962452508155484,0.0002692873260174977,252.0,0.11204979991107158,0.5184403589511251,0.11464122800506849
future,linear,duplicate_mace,881,520.0,crystallize_96ps,2249,0.1760152923154282,0.17607872841841457,0.000360271246596211,508.0,0.22587816807469988,0.5299583459591962,0.24517265456042014
future,linear,duplicate_mace,1009,520.0,crystallize_24ps,1123,0.07375893313499092,0.07356346073643326,-0.0026571941640702867,89.0,0.0792520035618878,0.5240475517788451,0.08366095930372813
future,linear,duplicate_mace,1009,520.0,crystallize_48ps,1123,0.1477572942834091,0.14744103705103112,-0.0021449742805901284,196.0,0.1745325022261799,0.5996549105078924,0.21198808299384686
future,linear,duplicate_mace,1009,520.0,crystallize_96ps,1123,0.25491042667319264,0.25286862157979234,-0.008074568843869034,424.0,0.377560106856634,0.6015365616649121,0.4644423646280116
future,linear,old_mace,911,400.0,crystallize_24ps,2032,0.048476027328248954,0.04860705854318692,0.0026957240134485305,104.0,0.051181102362204724,0.7396415177146506,0.22357171842650297
future,linear,old_mace,911,400.0,crystallize_48ps,2032,0.08957036666604197,0.08980898304092247,0.00265693215534768,201.0,0.09891732283464567,0.5972458841782349,0.17390970613907064
future,linear,old_mace,911,400.0,crystallize_96ps,2032,0.1663380709789675,0.1662457060666833,-0.000555592769699409,416.0,0.2047244094488189,0.4465783868050266,0.19169077790542405
future,linear,old_mace,913,400.0,crystallize_24ps,2616,0.03221722036098938,0.033525222062659614,0.03901545228322545,89.0,0.034021406727828746,0.7833777228405134,0.21033353728635062
future,linear,old_mace,913,400.0,crystallize_48ps,2616,0.07316145224061575,0.07572159545765096,0.03380994816025806,209.0,0.07989296636085627,0.6783444618268488,0.19998460718036046
future,linear,old_mace,913,400.0,crystallize_96ps,2616,0.15383398132295106,0.15396244938001685,0.0008344116216850717,465.0,0.17775229357798164,0.5350789580240249,0.23202973245806283
future,linear,old_mace,938,450.0,crystallize_24ps,1276,0.06536762131073853,0.06647732037606689,0.016692897051967748,91.0,0.0713166144200627,0.6591551908007603,0.11484467413642885
future,linear,old_mace,938,450.0,crystallize_48ps,1276,0.14492744142130046,0.1451897728045892,0.0018068172311407338,219.0,0.17163009404388715,0.550420549241197,0.2149711047359366
future,linear,old_mace,938,450.0,crystallize_96ps,1276,0.25000047926409674,0.25002854803018887,0.00011226224490468173,475.0,0.3722570532915361,0.5057914449043959,0.39851141959318626
future,linear,old_mace,942,450.0,crystallize_24ps,1376,0.08123501100957897,0.08138011641022687,0.0017830571772156079,121.0,0.08793604651162791,0.5950479075433802,0.11010508033414466
future,linear,old_mace,942,450.0,crystallize_48ps,1376,0.15199721701937374,0.1524881015189471,0.003219165919724931,249.0,0.18095930232558138,0.6361951800101916,0.29687100167669167
future,linear,old_mace,942,450.0,crystallize_96ps,1376,0.247103359986836,0.2472074687875346,0.00042113938227361647,505.0,0.36700581395348836,0.5778677064032465,0.4343514758498198
future,linear,old_mace,970,500.0,crystallize_24ps,1271,0.06980508528032925,0.06742680241143559,-0.03527206961975571,92.0,0.07238394964594808,0.523011395065826,0.0704398263107751
future,linear,old_mace,970,500.0,crystallize_48ps,1271,0.13587810545916018,0.12684641595343982,-0.07120177135344163,188.0,0.14791502753737215,0.45869923970059523,0.12434067632296548
future,linear,old_mace,970,500.0,crystallize_96ps,1271,0.24449694728020996,0.21173293711112937,-0.15474215120288148,380.0,0.2989771833202203,0.35660995924153815,0.22353913865662953
future,linear,old_mace,971,500.0,crystallize_24ps,1591,0.050458743772246586,0.05059007896515171,0.002596066177235956,85.0,0.05342551854179761,0.6496914303570034,0.07145245739266443
future,linear,old_mace,971,500.0,crystallize_48ps,1591,0.10062844891526437,0.10091395332459938,0.0028291866479221994,181.0,0.11376492771841609,0.6181184122879196,0.16576163163202007
future,linear,old_mace,971,500.0,crystallize_96ps,1591,0.1923576763981452,0.19251189056777918,0.0008010630885144643,414.0,0.26021370207416716,0.5469198281063377,0.289966195575278
future,linear,old_mace,1000,510.0,crystallize_24ps,2545,0.011706487140791021,0.011136889258986949,-0.05114515090867355,21.0,0.008251473477406679,0.9197796392725077,0.06075386889373312
future,linear,old_mace,1000,510.0,crystallize_48ps,2545,0.0743563659442767,0.03725500929469019,-0.9958756514086935,68.0,0.026719056974459726,0.7692061079579188,0.0523477106988453
future,linear,old_mace,1000,510.0,crystallize_96ps,2545,0.2043159321308087,0.11118131144448612,-0.8376823359636802,196.0,0.07701375245579568,0.7996867968132336,0.1575530564361557
future,linear,old_mace,1001,510.0,crystallize_24ps,1595,0.054723584773475435,0.05324362618510066,-0.027795976615674567,90.0,0.05642633228840126,0.548859357696567,0.060969082311851656
future,linear,old_mace,1001,510.0,crystallize_48ps,1595,0.09925969741349713,0.09929095255372769,0.0003147833657215493,178.0,0.1115987460815047,0.5354087207504381,0.11986897723282211
future,linear,old_mace,1001,510.0,crystallize_96ps,1595,0.16649176453575765,0.16607320023488759,-0.002520360300626745,326.0,0.2043887147335423,0.4540384922188865,0.17747163678544225
future,linear,old_mace,881,520.0,crystallize_24ps,2249,0.051970731187482785,0.05210129061304609,0.002505876995120171,124.0,0.055135615829257446,0.654121442125237,0.1331663850624172
future,linear,old_mace,881,520.0,crystallize_48ps,2249,0.09947692632716146,0.09962452508155484,0.00148155039406761,252.0,0.11204979991107158,0.5598914244382447,0.13433250812151187
future,linear,old_mace,881,520.0,crystallize_96ps,2249,0.17594180732799422,0.17607872841841457,0.0007776128987879716,508.0,0.22587816807469988,0.5495325792489609,0.2588803962210905
future,linear,old_mace,1009,520.0,crystallize_24ps,1123,0.07363893508272827,0.07356346073643326,-0.0010259760149868846,89.0,0.0792520035618878,0.5553321887292721,0.09273130250665851
future,linear,old_mace,1009,520.0,crystallize_48ps,1123,0.14720415037352752,0.14744103705103112,0.0016066536307772772,196.0,0.1745325022261799,0.5938511326860841,0.20646210779633303
future,linear,old_mace,1009,520.0,crystallize_96ps,1123,0.2510012586558083,0.25286862157979234,0.007384715874661385,424.0,0.377560106856634,0.6124078872783222,0.4768889381523582
future,linear,plus_soap,911,400.0,crystallize_24ps,2032,0.04851923358105628,0.04860705854318692,0.0018068355659210944,104.0,0.051181102362204724,0.7193684168528568,0.23596272242910077
future,linear,plus_soap,911,400.0,crystallize_48ps,2032,0.08964903310961218,0.08980898304092247,0.0017810014755138548,201.0,0.09891732283464567,0.59819960818518,0.1672066089519474
future,linear,plus_soap,911,400.0,crystallize_96ps,2032,0.16639815480737927,0.1662457060666833,-0.0009170085910961134,416.0,0.2047244094488189,0.39396896420411276,0.17410926289297388
future,linear,plus_soap,913,400.0,crystallize_24ps,2616,0.03277211911040917,0.033525222062659614,0.02246377222626217,89.0,0.034021406727828746,0.6980342636603336,0.08466772786122458
future,linear,plus_soap,913,400.0,crystallize_48ps,2616,0.0720215984439302,0.07572159545765096,0.04886316765195553,209.0,0.07989296636085627,0.7627394580798031,0.26192862813763934
future,linear,plus_soap,913,400.0,crystallize_96ps,2616,0.15385676832274375,0.15396244938001685,0.000686408002072314,465.0,0.17775229357798164,0.5228365901331213,0.22405554489949978
future,linear,plus_soap,938,450.0,crystallize_24ps,1276,0.06596622650561022,0.06647732037606689,0.007688244164556823,91.0,0.0713166144200627,0.638113784949228,0.10929844987020504
future,linear,plus_soap,938,450.0,crystallize_48ps,1276,0.14499357740718832,0.1451897728045892,0.001351303150428751,219.0,0.17163009404388715,0.5674714773871083,0.218874677634361
future,linear,plus_soap,938,450.0,crystallize_96ps,1276,0.2500684487697992,0.25002854803018887,-0.00015958473512212024,475.0,0.3722570532915361,0.4972652605296011,0.3774717483656195
future,linear,plus_soap,942,450.0,crystallize_24ps,1376,0.08132666954161422,0.08138011641022687,0.0006567558633515658,121.0,0.08793604651162791,0.5600342431925192,0.09585220301908605
future,linear,plus_soap,942,450.0,crystallize_48ps,1376,0.152152094248061,0.1524881015189471,0.0022034982896310673,249.0,0.18095930232558138,0.6291537044362008,0.23707827227950645
future,linear,plus_soap,942,450.0,crystallize_96ps,1376,0.24717449299324368,0.2472074687875346,0.00013339319581506803,505.0,0.36700581395348836,0.5593388730377056,0.4176650803151878
future,linear,plus_soap,970,500.0,crystallize_24ps,1271,0.06935220073249453,0.06742680241143559,-0.0285553852800291,92.0,0.07238394964594808,0.43897739425452664,0.05985347541342612
future,linear,plus_soap,970,500.0,crystallize_48ps,1271,0.13417714726356053,0.12684641595343982,-0.05779218320848356,188.0,0.14791502753737215,0.36524822695035464,0.1090101884646058
future,linear,plus_soap,970,500.0,crystallize_96ps,1271,0.25663251460467934,0.21173293711112937,-0.21205759531869228,380.0,0.2989771833202203,0.34131076850375097,0.22025118772165114
future,linear,plus_soap,971,500.0,crystallize_24ps,1591,0.0505309551886498,0.05059007896515171,0.0011686832223100074,85.0,0.05342551854179761,0.6098195453480196,0.0982296807073104
future,linear,plus_soap,971,500.0,crystallize_48ps,1591,0.10077673967499838,0.10091395332459938,0.0013597093868638055,181.0,0.11376492771841609,0.5798479683397986,0.1534589489655976
future,linear,plus_soap,971,500.0,crystallize_96ps,1591,0.19248634479718704,0.19251189056777918,0.00013269710518548639,414.0,0.26021370207416716,0.5098567963257113,0.2686564358003614
future,linear,plus_soap,1000,510.0,crystallize_24ps,2545,0.01499893816681964,0.011136889258986949,-0.34677986087687795,21.0,0.008251473477406679,0.858406912685835,0.039246498406267295
future,linear,plus_soap,1000,510.0,crystallize_48ps,2545,0.05739168037750202,0.03725500929469019,-0.540509087610987,68.0,0.026719056974459726,0.7776662946163527,0.06818735197670553
future,linear,plus_soap,1000,510.0,crystallize_96ps,2545,0.15255800166727698,0.11118131144448612,-0.37215508330687963,196.0,0.07701375245579568,0.857974735232535,0.24409717277416368
future,linear,plus_soap,1001,510.0,crystallize_24ps,1595,0.053898461219196024,0.05324362618510066,-0.012298843655367042,90.0,0.05642633228840126,0.5410372831303064,0.05972232965628842
future,linear,plus_soap,1001,510.0,crystallize_48ps,1595,0.09925355510196024,0.09929095255372769,0.00037664511020996105,178.0,0.1115987460815047,0.5391989723501939,0.12327167355894522
future,linear,plus_soap,1001,510.0,crystallize_96ps,1595,0.1663170733662861,0.16607320023488759,-0.001468467706129406,326.0,0.2043887147335423,0.4534776912403854,0.1815221407482931
future,linear,plus_soap,881,520.0,crystallize_24ps,2249,0.05201195955013405,0.05210129061304609,0.001714565260494072,124.0,0.055135615829257446,0.6922618595825426,0.156547323157253
future,linear,plus_soap,881,520.0,crystallize_48ps,2249,0.09955735117028659,0.09962452508155484,0.0006742708305335077,252.0,0.11204979991107158,0.5461346782077878,0.12475380793785015
future,linear,plus_soap,881,520.0,crystallize_96ps,2249,0.17606421035116027,0.17607872841841457,8.24521359548136e-05,508.0,0.22587816807469988,0.5272062847399676,0.24587225262370263
future,linear,plus_soap,1009,520.0,crystallize_24ps,1123,0.07353095629107069,0.07356346073643326,0.00044185584850375825,89.0,0.0792520035618878,0.5313824353986917,0.09726610186983614
future,linear,plus_soap,1009,520.0,crystallize_48ps,1123,0.14413147440070906,0.14744103705103112,0.022446685919447096,196.0,0.1745325022261799,0.6324163969795038,0.26926515926020117
future,linear,plus_soap,1009,520.0,crystallize_96ps,1123,0.2503483061297008,0.25286862157979234,0.009966896779623702,424.0,0.377560106856634,0.6234512916025589,0.49482318585407914
future,linear,plus_tda,911,400.0,crystallize_24ps,2032,0.04848528638401276,0.04860705854318692,0.002505236128739763,104.0,0.051181102362204724,0.7222659990424514,0.27794066185659383
future,linear,plus_tda,911,400.0,crystallize_48ps,2032,0.08965812251488212,0.08980898304092247,0.0016797932782693925,201.0,0.09891732283464567,0.5756362915080523,0.15261989056469233
future,linear,plus_tda,911,400.0,crystallize_96ps,2032,0.1663615734451368,0.1662457060666833,-0.0006969646386356665,416.0,0.2047244094488189,0.4067691474676314,0.18287366639010844
future,linear,plus_tda,913,400.0,crystallize_24ps,2616,0.03275167978243119,0.033525222062659614,0.02307344240054998,89.0,0.034021406727828746,0.7362329537622887,0.1064515030559141
future,linear,plus_tda,913,400.0,crystallize_48ps,2616,0.07303544414517445,0.07572159545765096,0.03547404536634213,209.0,0.07989296636085627,0.6997195182313151,0.21541099742667855
future,linear,plus_tda,913,400.0,crystallize_96ps,2616,0.1538391624864582,0.15396244938001685,0.0008007594972352372,465.0,0.17775229357798164,0.5503686707357918,0.2412567117570603
