task,family,method,source,temperature_K,target,n,loss,constant_loss,r2_vs_training_mean
structure,linear,delta_mace,971,500.0,angular_arrangement,2238,0.3668762191263365,0.925824440407614,0.6037302504513584
structure,linear,delta_mace,1000,510.0,q4,2237,0.9135143070737674,1.2479607950530807,0.26799438676684395
structure,linear,delta_mace,1000,510.0,q6,2237,0.20949022997943012,1.0581249147662009,0.8020174867296095
structure,linear,delta_mace,1000,510.0,w4,2237,0.9536358432278289,1.1892495470349704,0.19811964981998287
structure,linear,delta_mace,1000,510.0,w6,2237,1.4218568999686292,1.5146855873552745,0.0612857798090819
structure,linear,delta_mace,1000,510.0,qbar6,2237,0.05945782053812824,1.0412801847405824,0.9428993066328818
structure,linear,delta_mace,1000,510.0,q6_coherence,2237,0.1275228945469879,1.0884132309054493,0.8828359570372901
structure,linear,delta_mace,1000,510.0,bond_order,2237,0.6142463325557951,1.1899523766425928,0.48380595340389276
structure,linear,delta_mace,1000,510.0,angular_arrangement,2237,0.4890184606239449,1.0997716812217193,0.5553454694517121
structure,linear,delta_mace,1001,510.0,q4,2239,0.7042980460802708,1.021417272119019,0.3104698096409283
structure,linear,delta_mace,1001,510.0,q6,2239,0.13039451154474094,0.8146388514805087,0.8399358055317832
structure,linear,delta_mace,1001,510.0,w4,2239,0.7449167203613739,1.1051425913909472,0.3259542015987169
structure,linear,delta_mace,1001,510.0,w6,2239,0.7474151435122638,0.8160289728106548,0.08408258969294169
structure,linear,delta_mace,1001,510.0,qbar6,2239,0.043581484099549934,0.874870311095893,0.9501852062565042
structure,linear,delta_mace,1001,510.0,q6_coherence,2239,0.09026152402191899,0.909913081733532,0.900802037212218
structure,linear,delta_mace,1001,510.0,bond_order,2239,0.41014457160335305,0.9236685134384257,0.555961293866607
structure,linear,delta_mace,1001,510.0,angular_arrangement,2239,0.33301950515787654,0.8955150169493804,0.628125158311331
structure,linear,delta_mace,881,520.0,q4,2239,0.9366806585690183,1.2981681510339615,0.278459683498649
structure,linear,delta_mace,881,520.0,q6,2239,0.1992359464209053,0.8095798076789098,0.7539020309904704
structure,linear,delta_mace,881,520.0,w4,2239,1.0281980118688847,1.2691081555789059,0.1898263301287585
structure,linear,delta_mace,881,520.0,w6,2239,1.34684103516312,1.4990400816071192,0.10153100528227832
structure,linear,delta_mace,881,520.0,qbar6,2239,0.05915927797897584,0.9253935000629113,0.9360712194596634
structure,linear,delta_mace,881,520.0,q6_coherence,2239,0.12869442294754363,1.003665257085787,0.8717755526167987
structure,linear,delta_mace,881,520.0,bond_order,2239,0.616468225491408,1.1341591588412658,0.4564535138778636
structure,linear,delta_mace,881,520.0,angular_arrangement,2239,0.4487666573460321,0.9440996308209285,0.524661759526573
structure,linear,delta_mace,1009,520.0,q4,2238,0.771717638966637,1.0039012127527414,0.23128129624372773
structure,linear,delta_mace,1009,520.0,q6,2238,0.14153454261436524,0.8487022304614354,0.8332341573588024
structure,linear,delta_mace,1009,520.0,w4,2238,1.000065846440838,1.2606203881995535,0.20668755177825204
structure,linear,delta_mace,1009,520.0,w6,2238,0.6038544449741515,0.6617959679501171,0.08755194316979109
structure,linear,delta_mace,1009,520.0,qbar6,2238,0.04385596697670608,0.9133580159398111,0.9519838155341748
structure,linear,delta_mace,1009,520.0,q6_coherence,2238,0.0718064698839819,0.9470008280571955,0.924174860510634
structure,linear,delta_mace,1009,520.0,bond_order,2238,0.43880581830944665,0.9392297738934756,0.5328024829425664
structure,linear,delta_mace,1009,520.0,angular_arrangement,2238,0.3860273777905019,0.8544851859538652,0.5482339727638719
structure,linear,duplicate_mace,911,400.0,q4,2238,0.9408825279972797,1.1443648811884488,0.17781247619190144
structure,linear,duplicate_mace,911,400.0,q6,2238,0.2357504414709313,1.1028623478471773,0.7862376551968396
structure,linear,duplicate_mace,911,400.0,w4,2238,0.83826063824802,1.0522241197813087,0.20334401912185618
structure,linear,duplicate_mace,911,400.0,w6,2238,1.2559213505221727,1.3575359183247573,0.07485221306555201
structure,linear,duplicate_mace,911,400.0,qbar6,2238,0.09601834465514983,1.1481506998003033,0.9163713050282944
structure,linear,duplicate_mace,911,400.0,q6_coherence,2238,0.15183751867207496,1.134225644461915,0.8661311182537159
structure,linear,duplicate_mace,911,400.0,bond_order,2238,0.5864451369276047,1.1565606019006516,0.4929404166423609
structure,linear,duplicate_mace,911,400.0,angular_arrangement,2238,0.40285566657745675,0.9874796974868285,0.5920365070768149
structure,linear,duplicate_mace,913,400.0,q4,2237,0.8488241676791398,1.0967235604701675,0.2260363520272627
structure,linear,duplicate_mace,913,400.0,q6,2237,0.312254798745621,1.2516078379981557,0.7505170635196349
structure,linear,duplicate_mace,913,400.0,w4,2237,0.6240252541688028,0.848277654034737,0.264362026748321
structure,linear,duplicate_mace,913,400.0,w6,2237,1.4043325805658062,1.4685536243750148,0.04373081291909897
structure,linear,duplicate_mace,913,400.0,qbar6,2237,0.12333664620664084,1.2016142763033708,0.8973575392379058
structure,linear,duplicate_mace,913,400.0,q6_coherence,2237,0.19611688474681374,1.1929343583768688,0.8356012773295804
structure,linear,duplicate_mace,913,400.0,bond_order,2237,0.5848150553521375,1.1766185519263859,0.5029697140210263
structure,linear,duplicate_mace,913,400.0,angular_arrangement,2237,0.4447873327493544,1.1022314904523085,0.5964664985511956
structure,linear,duplicate_mace,938,450.0,q4,2238,1.023686858616244,1.0882204009043663,0.059301904498842095
structure,linear,duplicate_mace,938,450.0,q6,2238,0.22672116599249276,0.8946284282976426,0.7465750485663499
structure,linear,duplicate_mace,938,450.0,w4,2238,1.1693079526189052,1.2415758068856833,0.05820655804179342
structure,linear,duplicate_mace,938,450.0,w6,2238,0.6299974306453855,0.6749901332489974,0.0666568300591951
structure,linear,duplicate_mace,938,450.0,qbar6,2238,0.121798492839877,0.885344643551178,0.8624281586531829
structure,linear,duplicate_mace,938,450.0,q6_coherence,2238,0.14920287649660793,0.9108314353941552,0.8361904621440283
structure,linear,duplicate_mace,938,450.0,bond_order,2238,0.553452462868252,0.949265141380337,0.4169674638389538
structure,linear,duplicate_mace,938,450.0,angular_arrangement,2238,0.4614719069656721,0.8890192248257077,0.480920216257254
structure,linear,duplicate_mace,942,450.0,q4,2239,0.6502659334059561,0.9347624217178728,0.30435165310676415
structure,linear,duplicate_mace,942,450.0,q6,2239,0.14847475141167302,1.0200194880685722,0.8544392992992584
structure,linear,duplicate_mace,942,450.0,w4,2239,0.6445265809696106,1.02996777727967,0.37422646107248025
structure,linear,duplicate_mace,942,450.0,w6,2239,0.6331523488326743,0.7012875966460428,0.0971573547560659
structure,linear,duplicate_mace,942,450.0,qbar6,2239,0.07001762850338294,1.1102550802240212,0.9369355477398444
structure,linear,duplicate_mace,942,450.0,q6_coherence,2239,0.10690618743878312,1.0440280606360612,0.8976021895679204
structure,linear,duplicate_mace,942,450.0,bond_order,2239,0.3755572384270134,0.9733867374287068,0.6141746913266115
structure,linear,duplicate_mace,942,450.0,angular_arrangement,2239,0.3257464371888425,1.0632788007792342,0.693639676677353
structure,linear,duplicate_mace,970,500.0,q4,2238,0.491050329180235,0.7981020329037515,0.38472737953863345
structure,linear,duplicate_mace,970,500.0,q6,2238,0.1265443632247039,1.0592289124095737,0.8805316190465043
structure,linear,duplicate_mace,970,500.0,w4,2238,0.4770044517676288,0.9163710105803565,0.47946361652631053
structure,linear,duplicate_mace,970,500.0,w6,2238,0.6000913616111757,0.6874841076730114,0.12711966005678543
structure,linear,duplicate_mace,970,500.0,qbar6,2238,0.05896092469289144,1.2615090551905164,0.9532615921778009
structure,linear,duplicate_mace,970,500.0,q6_coherence,2238,0.09139651138634462,1.1898586674839757,0.9231870860935041
structure,linear,duplicate_mace,970,500.0,bond_order,2238,0.3075079903104966,0.9854256310401975,0.6879439902675388
structure,linear,duplicate_mace,970,500.0,angular_arrangement,2238,0.2847100927305457,1.0682146690550813,0.7334710887443683
structure,linear,duplicate_mace,971,500.0,q4,2238,0.7821686721405243,1.0080384416586077,0.22406860709244525
structure,linear,duplicate_mace,971,500.0,q6,2238,0.203817236623492,0.8843726645118415,0.769534671522219
structure,linear,duplicate_mace,971,500.0,w4,2238,0.7393165111403978,1.0565463753770175,0.3002517178892593
structure,linear,duplicate_mace,971,500.0,w6,2238,0.8328940168883652,0.8922127082241945,0.06648492090400016
structure,linear,duplicate_mace,971,500.0,qbar6,2238,0.09514485588634006,0.8994278832228348,0.8942162482828345
structure,linear,duplicate_mace,971,500.0,q6_coherence,2238,0.13725981503171006,0.9424740819670433,0.8543622390705596
structure,linear,duplicate_mace,971,500.0,bond_order,2238,0.4651001846184716,0.9471786924935898,0.5089625766453575
structure,linear,duplicate_mace,971,500.0,angular_arrangement,2238,0.40938561144667923,0.925824440407614,0.5578150742418957
structure,linear,duplicate_mace,1000,510.0,q4,2237,1.0596535696074771,1.2479607950530807,0.15089194002892858
structure,linear,duplicate_mace,1000,510.0,q6,2237,0.2674905058025077,1.0581249147662009,0.7472032818907668
structure,linear,duplicate_mace,1000,510.0,w4,2237,0.9614059572940138,1.1892495470349704,0.19158602188162688
structure,linear,duplicate_mace,1000,510.0,w6,2237,1.4367893238333198,1.5146855873552745,0.05142734846904162
structure,linear,duplicate_mace,1000,510.0,qbar6,2237,0.09210277217097981,1.0412801847405824,0.9115485212138885
structure,linear,duplicate_mace,1000,510.0,q6_coherence,2237,0.15535570260694084,1.0884132309054493,0.8572640443945168
structure,linear,duplicate_mace,1000,510.0,bond_order,2237,0.6621329718858733,1.1899523766425928,0.44356346952803494
structure,linear,duplicate_mace,1000,510.0,angular_arrangement,2237,0.5453704162190764,1.0997716812217193,0.5041057834720449
structure,linear,duplicate_mace,1001,510.0,q4,2239,0.7573370857658828,1.021417272119019,0.2585429026525847
structure,linear,duplicate_mace,1001,510.0,q6,2239,0.18116208729543345,0.8146388514805087,0.7776166862577287
structure,linear,duplicate_mace,1001,510.0,w4,2239,0.7665342011434353,1.1051425913909472,0.3063933947395284
structure,linear,duplicate_mace,1001,510.0,w6,2239,0.7561052159580173,0.8160289728106548,0.07343336921756793
structure,linear,duplicate_mace,1001,510.0,qbar6,2239,0.09116004551223572,0.874870311095893,0.895801646991489
structure,linear,duplicate_mace,1001,510.0,q6_coherence,2239,0.13586470262413122,0.909913081733532,0.8506838671169702
structure,linear,duplicate_mace,1001,510.0,bond_order,2239,0.44802722304985604,0.9236685134384257,0.514948039765867
structure,linear,duplicate_mace,1001,510.0,angular_arrangement,2239,0.37038688081072013,0.8955150169493804,0.5863979120389708
structure,linear,duplicate_mace,881,520.0,q4,2239,1.043340749759873,1.2981681510339615,0.1962976838332725
structure,linear,duplicate_mace,881,520.0,q6,2239,0.2509910557265672,0.8095798076789098,0.689973671099621
structure,linear,duplicate_mace,881,520.0,w4,2239,1.0413713405295748,1.2691081555789059,0.179446341155572
structure,linear,duplicate_mace,881,520.0,w6,2239,1.394269049547548,1.4990400816071192,0.06989208183629503
structure,linear,duplicate_mace,881,520.0,qbar6,2239,0.08991214595579046,0.9253935000629113,0.9028390128635246
structure,linear,duplicate_mace,881,520.0,q6_coherence,2239,0.16830469133254838,1.003665257085787,0.8323099358632449
structure,linear,duplicate_mace,881,520.0,bond_order,2239,0.6646981721419837,1.1341591588412658,0.413928665160995
structure,linear,duplicate_mace,881,520.0,angular_arrangement,2239,0.49405112157949355,0.9440996308209285,0.4766959911318911
structure,linear,duplicate_mace,1009,520.0,q4,2238,0.8263969952638671,1.0039012127527414,0.17681442679220383
structure,linear,duplicate_mace,1009,520.0,q6,2238,0.17963481294879882,0.8487022304614354,0.7883417687601313
structure,linear,duplicate_mace,1009,520.0,w4,2238,1.0289404655800334,1.2606203881995535,0.18378246519589503
structure,linear,duplicate_mace,1009,520.0,w6,2238,0.6097964844239622,0.6617959679501171,0.0785732854904223
structure,linear,duplicate_mace,1009,520.0,qbar6,2238,0.08186212618684532,0.9133580159398111,0.9103723569967115
structure,linear,duplicate_mace,1009,520.0,q6_coherence,2238,0.11073682333081618,0.9470008280571955,0.8830657587090007
structure,linear,duplicate_mace,1009,520.0,bond_order,2238,0.4728946179557204,0.9392297738934756,0.4965080632022696
structure,linear,duplicate_mace,1009,520.0,angular_arrangement,2238,0.418722444079341,0.8544851859538652,0.5099710902396517
structure,linear,plus_soap,911,400.0,q4,2238,0.23789612959862802,1.1443648811884488,0.792115143072577
structure,linear,plus_soap,911,400.0,q6,2238,0.022422557758589853,1.1028623478471773,0.9796687611991112
structure,linear,plus_soap,911,400.0,w4,2238,0.5996348159342689,1.0522241197813087,0.4301263346264146
structure,linear,plus_soap,911,400.0,w6,2238,1.0804617001706789,1.3575359183247573,0.20410083771190146
structure,linear,plus_soap,911,400.0,qbar6,2238,0.052853667041107076,1.1481506998003033,0.9539662632698828
structure,linear,plus_soap,911,400.0,q6_coherence,2238,0.1120722659027616,1.134225644461915,0.9011905025688874
structure,linear,plus_soap,911,400.0,bond_order,2238,0.3508901894010057,1.1565606019006516,0.6966089033083395
structure,linear,plus_soap,911,400.0,angular_arrangement,2238,0.23924782785228652,0.9874796974868285,0.7577187374472802
structure,linear,plus_soap,913,400.0,q4,2237,0.24543904914558012,1.0967235604701675,0.7762070060386412
structure,linear,plus_soap,913,400.0,q6,2237,0.024661749456582463,1.2516078379981557,0.9802959451771835
structure,linear,plus_soap,913,400.0,w4,2237,0.51994487965633,0.848277654034737,0.38705814401302363
structure,linear,plus_soap,913,400.0,w6,2237,1.2805115919853103,1.4685536243750148,0.12804573783931872
structure,linear,plus_soap,913,400.0,qbar6,2237,0.05594600402195938,1.2016142763033708,0.9534409626073428
structure,linear,plus_soap,913,400.0,q6_coherence,2237,0.12577719200294482,1.1929343583768688,0.8945648676142752
structure,linear,plus_soap,913,400.0,bond_order,2237,0.3753800777114512,1.1766185519263859,0.6809670584431372
structure,linear,plus_soap,913,400.0,angular_arrangement,2237,0.26803587838960363,1.1022314904523085,0.7568243325368855
structure,linear,plus_soap,938,450.0,q4,2238,0.1822859283918583,1.0882204009043663,0.8324917192874077
structure,linear,plus_soap,938,450.0,q6,2238,0.016278872151893102,0.8946284282976426,0.9818037616098679
structure,linear,plus_soap,938,450.0,w4,2238,0.5839751299469345,1.2415758068856833,0.5296500409332611
structure,linear,plus_soap,938,450.0,w6,2238,0.5852858846343884,0.6749901332489974,0.13289712574438173
structure,linear,plus_soap,938,450.0,qbar6,2238,0.05037184965211522,0.885344643551178,0.9431048123247572
structure,linear,plus_soap,938,450.0,q6_coherence,2238,0.09221537038180565,0.9108314353941552,0.898756930428186
structure,linear,plus_soap,938,450.0,bond_order,2238,0.2517355058598325,0.949265141380337,0.7348101232351363
structure,linear,plus_soap,938,450.0,angular_arrangement,2238,0.22584006939453838,0.8890192248257077,0.7459671702388502
structure,linear,plus_soap,942,450.0,q4,2239,0.15754145093356323,0.9347624217178728,0.831463645442615
structure,linear,plus_soap,942,450.0,q6,2239,0.013273799575442188,1.0200194880685722,0.986986719635547
structure,linear,plus_soap,942,450.0,w4,2239,0.4210037196194406,1.02996777727967,0.5912457370934583
structure,linear,plus_soap,942,450.0,w6,2239,0.5799411585720262,0.7012875966460428,0.17303377195656167
structure,linear,plus_soap,942,450.0,qbar6,2239,0.042698620988814946,1.1102550802240212,0.9615416116986383
structure,linear,plus_soap,942,450.0,q6_coherence,2239,0.08246693732740934,1.0440280606360612,0.9210108037927952
structure,linear,plus_soap,942,450.0,bond_order,2239,0.21615428116944943,0.9733867374287068,0.7779358677718977
structure,linear,plus_soap,942,450.0,angular_arrangement,2239,0.18260012312164292,1.0632788007792342,0.828266939030645
structure,linear,plus_soap,970,500.0,q4,2238,0.1432099594448208,0.7981020329037515,0.8205618410420821
structure,linear,plus_soap,970,500.0,q6,2238,0.011182682568716067,1.0592289124095737,0.9894426195908141
structure,linear,plus_soap,970,500.0,w4,2238,0.36806957213028135,0.9163710105803565,0.5983400087076354
structure,linear,plus_soap,970,500.0,w6,2238,0.5379178956639566,0.6874841076730114,0.2175558828775036
structure,linear,plus_soap,970,500.0,qbar6,2238,0.03455048426084563,1.2615090551905164,0.9726117825958628
structure,linear,plus_soap,970,500.0,q6_coherence,2238,0.0689985670082142,1.1898586674839757,0.9420111237630301
structure,linear,plus_soap,970,500.0,bond_order,2238,0.1939881935128058,0.9854256310401975,0.8031427360905609
structure,linear,plus_soap,970,500.0,angular_arrangement,2238,0.1653655372232496,1.0682146690550813,0.8451944707241961
structure,linear,plus_soap,971,500.0,q4,2238,0.20247374449721028,1.0080384416586077,0.7991408500611705
structure,linear,plus_soap,971,500.0,q6,2238,0.016826839526043556,0.8843726645118415,0.9809731347414139
structure,linear,plus_soap,971,500.0,w4,2238,0.5080257852206725,1.0565463753770175,0.5191637612315987
structure,linear,plus_soap,971,500.0,w6,2238,0.7420711824524441,0.8922127082241945,0.16827996775632448
structure,linear,plus_soap,971,500.0,qbar6,2238,0.05089509642263541,0.8994278832228348,0.9434139219252712
structure,linear,plus_soap,971,500.0,q6_coherence,2238,0.09349110286669218,0.9424740819670433,0.9008024680407483
structure,linear,plus_soap,971,500.0,bond_order,2238,0.26896395849761634,0.9471786924935898,0.7160367303137611
structure,linear,plus_soap,971,500.0,angular_arrangement,2238,0.231879952352518,0.925824440407614,0.7495422001924816
structure,linear,plus_soap,1000,510.0,q4,2237,0.29836220503402955,1.2479607950530807,0.7609202098201018
structure,linear,plus_soap,1000,510.0,q6,2237,0.02361148431108782,1.0581249147662009,0.9776855416769911
structure,linear,plus_soap,1000,510.0,w4,2237,0.6890811519209782,1.1892495470349704,0.42057480396861113
structure,linear,plus_soap,1000,510.0,w6,2237,1.3064331483864882,1.5146855873552745,0.13748888925021507
structure,linear,plus_soap,1000,510.0,qbar6,2237,0.05271506622026485,1.0412801847405824,0.9493747533154124
structure,linear,plus_soap,1000,510.0,q6_coherence,2237,0.11815200101804674,1.0884132309054493,0.8914456406233171
structure,linear,plus_soap,1000,510.0,bond_order,2237,0.4147258428151491,1.1899523766425928,0.6514769406274199
structure,linear,plus_soap,1000,510.0,angular_arrangement,2237,0.30603402776313865,1.0997716812217193,0.7217294889579533
structure,linear,plus_soap,1001,510.0,q4,2239,0.20085512901002642,1.021417272119019,0.8033564396328103
structure,linear,plus_soap,1001,510.0,q6,2239,0.01456390759976486,0.8146388514805087,0.9821222526113299
structure,linear,plus_soap,1001,510.0,w4,2239,0.5665765231152015,1.1051425913909472,0.48732722136597717
structure,linear,plus_soap,1001,510.0,w6,2239,0.6914860172669332,0.8160289728106548,0.1526207520730023
structure,linear,plus_soap,1001,510.0,qbar6,2239,0.04676094022115089,0.874870311095893,0.9465510034709299
structure,linear,plus_soap,1001,510.0,q6_coherence,2239,0.09743988357582667,0.909913081733532,0.8929129764898116
structure,linear,plus_soap,1001,510.0,bond_order,2239,0.26961373346481726,0.9236685134384257,0.7081055275326429
structure,linear,plus_soap,1001,510.0,angular_arrangement,2239,0.2200957480020696,0.8955150169493804,0.7542243917340019
structure,linear,plus_soap,881,520.0,q4,2239,0.25889722627246325,1.2981681510339615,0.8005672639047126
structure,linear,plus_soap,881,520.0,q6,2239,0.019735261429612697,0.8095798076789098,0.9756228339165297
structure,linear,plus_soap,881,520.0,w4,2239,0.7306515474759386,1.2691081555789059,0.4242795271119736
structure,linear,plus_soap,881,520.0,w6,2239,1.16430085705872,1.4990400816071192,0.2233023844095786
structure,linear,plus_soap,881,520.0,qbar6,2239,0.05735034280275995,0.9253935000629113,0.9380259934840032
structure,linear,plus_soap,881,520.0,q6_coherence,2239,0.13613941173965943,1.003665257085787,0.8643577519710607
structure,linear,plus_soap,881,520.0,bond_order,2239,0.39451244112985906,1.1341591588412658,0.6521542518486384
structure,linear,plus_soap,881,520.0,angular_arrangement,2239,0.28179098958580373,0.9440996308209285,0.7015240972599721
structure,linear,plus_soap,1009,520.0,q4,2238,0.16139018858881415,1.0039012127527414,0.8392369821466047
structure,linear,plus_soap,1009,520.0,q6,2238,0.013785716630607788,0.8487022304614354,0.9837567097907678
structure,linear,plus_soap,1009,520.0,w4,2238,0.6175461145932922,1.2606203881995535,0.5101252364518032
structure,linear,plus_soap,1009,520.0,w6,2238,0.5443051992324675,0.6617959679501171,0.17753321931164368
structure,linear,plus_soap,1009,520.0,qbar6,2238,0.041314931703817184,0.9133580159398111,0.9547658957574203
structure,linear,plus_soap,1009,520.0,q6_coherence,2238,0.08283156334949278,0.9470008280571955,0.9125327445389625
structure,linear,plus_soap,1009,520.0,bond_order,2238,0.24352895234974864,0.9392297738934756,0.7407141903730057
structure,linear,plus_soap,1009,520.0,angular_arrangement,2238,0.2273912927906468,0.8544851859538652,0.7338850379988636
structure,nonlinear,radial,911,400.0,q4,2238,0.9334181691295389,1.1443648811884488,0.18433518498036827
structure,nonlinear,radial,911,400.0,q6,2238,0.232808945048747,1.1028623478471773,0.7889048025774046
structure,nonlinear,radial,911,400.0,w4,2238,0.8216453226963002,1.0522241197813087,0.21913468124350866
structure,nonlinear,radial,911,400.0,w6,2238,1.2654134657889848,1.3575359183247573,0.06786004796797895
structure,nonlinear,radial,911,400.0,qbar6,2238,0.09057547826935698,1.1481506998003033,0.9211118555385537
structure,nonlinear,radial,911,400.0,q6_coherence,2238,0.15016477059640246,1.134225644461915,0.8676059112843972
structure,nonlinear,radial,911,400.0,bond_order,2238,0.5823376919215552,1.1565606019006516,0.4964918474963079
structure,nonlinear,radial,911,400.0,angular_arrangement,2238,0.40243042179890237,0.9874796974868285,0.5924671435543412
structure,nonlinear,radial,913,400.0,q4,2237,0.8581470724678745,1.0967235604701675,0.21753566404647573
structure,nonlinear,radial,913,400.0,q6,2237,0.31167606319431573,1.2516078379981557,0.7509794571973789
structure,nonlinear,radial,913,400.0,w4,2237,0.618375482068884,0.848277654034737,0.2710223131215931
structure,nonlinear,radial,913,400.0,w6,2237,1.3961853350991356,1.4685536243750148,0.049278615417722715
structure,nonlinear,radial,913,400.0,qbar6,2237,0.11208892033202614,1.2016142763033708,0.9067180520883499
structure,nonlinear,radial,913,400.0,q6_coherence,2237,0.19268022071736426,1.1929343583768688,0.8384821265609879
structure,nonlinear,radial,913,400.0,bond_order,2237,0.5815255156466,1.1766185519263859,0.5057654711507704
structure,nonlinear,radial,913,400.0,angular_arrangement,2237,0.44375276482817727,1.1022314904523085,0.597405110748487
structure,nonlinear,radial,938,450.0,q4,2238,1.0279622299995306,1.0882204009043663,0.05537313108149611
structure,nonlinear,radial,938,450.0,q6,2238,0.22693341892978694,0.8946284282976426,0.7463377959477426
structure,nonlinear,radial,938,450.0,w4,2238,1.1514233958824507,1.2415758068856833,0.07261128197187339
structure,nonlinear,radial,938,450.0,w6,2238,0.6272527769396657,0.6749901332489974,0.0707230431347976
structure,nonlinear,radial,938,450.0,qbar6,2238,0.11703746137338752,0.885344643551178,0.8678057610379363
structure,nonlinear,radial,938,450.0,q6_coherence,2238,0.14520865115232515,0.9108314353941552,0.8405757141117036
structure,nonlinear,radial,938,450.0,bond_order,2238,0.5493029890461912,0.949265141380337,0.42133871233547704
structure,nonlinear,radial,938,450.0,angular_arrangement,2238,0.46423593677909736,0.8890192248257077,0.477811138594769
structure,nonlinear,radial,942,450.0,q4,2239,0.6517325703844329,0.9347624217178728,0.30278265873514454
structure,nonlinear,radial,942,450.0,q6,2239,0.14680993864122596,1.0200194880685722,0.8560714374984996
structure,nonlinear,radial,942,450.0,w4,2239,0.6382130022626661,1.02996777727967,0.3803563409058278
structure,nonlinear,radial,942,450.0,w6,2239,0.6271560998631358,0.7012875966460428,0.10570769700968063
structure,nonlinear,radial,942,450.0,qbar6,2239,0.0625731958624638,1.1102550802240212,0.9436407029546416
structure,nonlinear,radial,942,450.0,q6_coherence,2239,0.09939035356811435,1.0440280606360612,0.9048010706651295
structure,nonlinear,radial,942,450.0,bond_order,2239,0.37097919343033986,0.9733867374287068,0.6188779041613856
structure,nonlinear,radial,942,450.0,angular_arrangement,2239,0.3244167183486847,1.0632788007792342,0.6948902600983555
structure,nonlinear,radial,970,500.0,q4,2238,0.4793223231625588,0.7981020329037515,0.3994222500365896
structure,nonlinear,radial,970,500.0,q6,2238,0.12202768920533898,1.0592289124095737,0.8847957341650108
structure,nonlinear,radial,970,500.0,w4,2238,0.4704165996947574,0.9163710105803565,0.48665268295989317
structure,nonlinear,radial,970,500.0,w6,2238,0.6000882146829436,0.6874841076730114,0.12712423751275415
structure,nonlinear,radial,970,500.0,qbar6,2238,0.04588468962939448,1.2615090551905164,0.963627142079876
structure,nonlinear,radial,970,500.0,q6_coherence,2238,0.07798628738521933,1.1898586674839757,0.9344575204464193
structure,nonlinear,radial,970,500.0,bond_order,2238,0.29928763396003544,0.9854256310401975,0.6962859250534078
structure,nonlinear,radial,970,500.0,angular_arrangement,2238,0.27843719673339046,1.0682146690550813,0.7393434065273699
structure,nonlinear,radial,971,500.0,q4,2238,0.7638506859581978,1.0080384416586077,0.24224051941771974
structure,nonlinear,radial,971,500.0,q6,2238,0.20057008222098863,0.8843726645118415,0.7732063752426135
structure,nonlinear,radial,971,500.0,w4,2238,0.7435105186838695,1.0565463753770175,0.29628217368257437
structure,nonlinear,radial,971,500.0,w6,2238,0.8206398677010678,0.8922127082241945,0.08021948114321409
structure,nonlinear,radial,971,500.0,qbar6,2238,0.08887426296316223,0.8994278832228348,0.9011880055967272
structure,nonlinear,radial,971,500.0,q6_coherence,2238,0.13092986428460773,0.9424740819670433,0.8610785518776886
structure,nonlinear,radial,971,500.0,bond_order,2238,0.4580625469686489,0.9471786924935898,0.5163926821846777
structure,nonlinear,radial,971,500.0,angular_arrangement,2238,0.40550267476699736,0.925824440407614,0.5620091055400676
structure,nonlinear,radial,1000,510.0,q4,2237,1.0611198463342435,1.2479607950530807,0.14971700189579285
structure,nonlinear,radial,1000,510.0,q6,2237,0.26028330871186883,1.0581249147662009,0.7540145732516089
structure,nonlinear,radial,1000,510.0,w4,2237,0.9568068188290235,1.1892495470349704,0.19545328294256803
structure,nonlinear,radial,1000,510.0,w6,2237,1.4386159277198165,1.5146855873552745,0.050221419065774486
structure,nonlinear,radial,1000,510.0,qbar6,2237,0.08248049593628601,1.0412801847405824,0.9207893349503864
structure,nonlinear,radial,1000,510.0,q6_coherence,2237,0.14668983902422378,1.0884132309054493,0.8652259685393637
structure,nonlinear,radial,1000,510.0,bond_order,2237,0.6576660394259103,1.1899523766425928,0.4473173445129871
structure,nonlinear,radial,1000,510.0,angular_arrangement,2237,0.5419455779295625,1.0997716812217193,0.5072199192040264
structure,nonlinear,radial,1001,510.0,q4,2239,0.7589487812728071,1.021417272119019,0.2569650014843573
structure,nonlinear,radial,1001,510.0,q6,2239,0.17843049241087475,0.8146388514805087,0.7809698222880008
structure,nonlinear,radial,1001,510.0,w4,2239,0.7645557486063532,1.1051425913909472,0.30818361851019316
structure,nonlinear,radial,1001,510.0,w6,2239,0.7499689914207344,0.8160289728106548,0.08095298523824412
structure,nonlinear,radial,1001,510.0,qbar6,2239,0.08623274713960026,0.874870311095893,0.9014336798884144
structure,nonlinear,radial,1001,510.0,q6_coherence,2239,0.13721115571443107,0.909913081733532,0.8492041069977568
structure,nonlinear,radial,1001,510.0,bond_order,2239,0.4458913194274668,0.9236685134384257,0.5172604533550649
structure,nonlinear,radial,1001,510.0,angular_arrangement,2239,0.367746680750183,0.8955150169493804,0.5893461597071463
structure,nonlinear,radial,881,520.0,q4,2239,1.039552886698224,1.2981681510339615,0.1992155362383189
structure,nonlinear,radial,881,520.0,q6,2239,0.24710284836243682,0.8095798076789098,0.6947764185585504
structure,nonlinear,radial,881,520.0,w4,2239,1.0293635626164679,1.2691081555789059,0.18890792869665085
structure,nonlinear,radial,881,520.0,w6,2239,1.3783107963332253,1.4990400816071192,0.08053772994812802
structure,nonlinear,radial,881,520.0,qbar6,2239,0.08728179304580104,0.9253935000629113,0.9056814284519317
