task,family,target,baseline,method,sources,n,improvement_percent,low,high,baseline_loss,candidate_loss
structure,nonlinear,w6,radial_control,old_gatr,10,32040,0.15931737525183287,-0.2795818341269962,0.6054240704119973,0.9494067363856395,0.9478941664927658
structure,nonlinear,w6,radial_control,plus_mace,10,32040,-0.11517239341705121,-0.6613267037391513,0.3584774016134773,0.9494067363856395,0.9505001908471975
structure,nonlinear,w6,radial_control,delta_mace,10,32040,1.013120808058443,0.8591291141098903,1.145136385001777,0.9494067363856395,0.9397880991862081
structure,nonlinear,w6,radial_control,duplicate_mace,10,32040,-0.14244336959043924,-0.21353353239301764,-0.08461747994614743,0.9494067363856395,0.9507591033320658
structure,nonlinear,w6,radial_control,old_mace,10,32040,0.8770269796138597,0.16537500516886627,1.7284371139884236,0.9494067363856395,0.9410801831612661
structure,nonlinear,w6,radial_control,plus_soap,10,32040,8.17906085515655,6.3908119183122665,9.400322736258559,0.9494067363856395,0.8717541816537023
structure,nonlinear,w6,radial_control,plus_tda,10,32040,1.1988242259167836,0.8312646972358895,1.6101171684792859,0.9494067363856395,0.9380250184273626
structure,nonlinear,w6,duplicate_gatr,plus_gatr,10,32040,-0.004127041973855938,-0.009437460407868414,0.00155591527482013,0.9532460224721389,0.9532853633356003
structure,nonlinear,w6,duplicate_gatr,delta_gatr,10,32040,0.4258739400926026,-0.05386738280197534,0.8982355424187349,0.9532460224721389,0.9491863960774607
structure,nonlinear,w6,old_gatr,plus_gatr,10,32040,-0.5687551451848405,-1.4678923224400453,0.22903252401692775,0.9478941664927658,0.9532853633356003
structure,nonlinear,w6,duplicate_mace,plus_mace,10,32040,0.02723218573043029,-0.5246892233812517,0.5462885486772207,0.9507591033320658,0.9505001908471975
structure,nonlinear,w6,duplicate_mace,delta_mace,10,32040,1.15392049441424,0.9741195459813667,1.318737329734243,0.9507591033320658,0.9397880991862081
structure,nonlinear,w6,old_mace,plus_mace,10,32040,-1.0009782220987695,-1.4511855790342976,-0.6636122738551631,0.9410801831612661,0.9505001908471975
structure,nonlinear,qbar6,radial,radial_control,10,32040,2.6506222980014815,1.0445646832246802,4.267866063759707,0.09241548958694026,0.08996590401314158
structure,nonlinear,qbar6,radial_control,plus_gatr,10,32040,1.5845531986882766,0.16886857935555222,3.049300637867536,0.08996590401314158,0.08854034640337252
structure,nonlinear,qbar6,radial_control,delta_gatr,10,32040,0.5031495256984542,-1.7208476909674308,2.668453599699061,0.08996590401314158,0.08951324099380914
structure,nonlinear,qbar6,radial_control,duplicate_gatr,10,32040,1.574784607565194,0.18520530563571613,3.008551210924071,0.08996590401314158,0.08854913480468575
structure,nonlinear,qbar6,radial_control,old_gatr,10,32040,3.943316135924757,2.615625982345171,5.347516762178229,0.08996590401314158,0.08641826400336079
structure,nonlinear,qbar6,radial_control,plus_mace,10,32040,46.06947692257588,43.52062541619998,48.44673848945341,0.08996590401314158,0.04851908262562055
structure,nonlinear,qbar6,radial_control,delta_mace,10,32040,46.695989181971086,43.904408675663284,49.44172168727027,0.08996590401314158,0.0479554352077025
structure,nonlinear,qbar6,radial_control,duplicate_mace,10,32040,-0.9821095473054875,-2.2260714228058864,0.1114576335791928,0.08996590401314158,0.09084946774577435
structure,nonlinear,qbar6,radial_control,old_mace,10,32040,46.479595649942866,43.052809470040025,49.93755999491769,0.08996590401314158,0.048150115605017654
structure,nonlinear,qbar6,radial_control,plus_soap,10,32040,43.132973540973964,37.60110651353622,48.287853173470964,0.08996590401314158,0.05116093443925519
structure,nonlinear,qbar6,radial_control,plus_tda,10,32040,46.17148075794285,43.08293074247037,48.84172839121589,0.08996590401314158,0.04842731395300458
structure,nonlinear,qbar6,duplicate_gatr,plus_gatr,10,32040,0.009924886711332181,-0.12560818956317554,0.1405284741362589,0.08854913480468575,0.08854034640337252
structure,nonlinear,qbar6,duplicate_gatr,delta_gatr,10,32040,-1.0887810380642682,-2.4893468594451296,0.18670711871093815,0.08854913480468575,0.08951324099380914
structure,nonlinear,qbar6,old_gatr,plus_gatr,10,32040,-2.455594803349914,-4.527931545592168,-0.40079011888292104,0.08641826400336079,0.08854034640337252
structure,nonlinear,qbar6,duplicate_mace,plus_mace,10,32040,46.593982519091526,44.46909097240508,48.66167245569736,0.09084946774577435,0.04851908262562055
structure,nonlinear,qbar6,duplicate_mace,delta_mace,10,32040,47.21440158362069,44.84642930918057,49.650110884146784,0.09084946774577435,0.0479554352077025
structure,nonlinear,qbar6,old_mace,plus_mace,10,32040,-0.7662848073503925,-5.2093834166528925,2.973814802155772,0.048150115605017654,0.04851908262562055
structure,nonlinear,q6_coherence,radial,radial_control,10,32040,3.2931567689583496,1.6115328546388308,5.212824907193747,0.14288432454017144,0.13817891973479637
structure,nonlinear,q6_coherence,radial_control,plus_gatr,10,32040,1.925967674760276,0.08215681033114652,3.7265955085704072,0.13817891973479637,0.13551763840737124
structure,nonlinear,q6_coherence,radial_control,delta_gatr,10,32040,1.334387764036149,-0.5203224282570806,2.90375414862315,0.13817891973479637,0.1363350771373779
structure,nonlinear,q6_coherence,radial_control,duplicate_gatr,10,32040,1.9567403093475377,0.10342696124434614,3.781568269390101,0.13817891973479637,0.13547511711332463
structure,nonlinear,q6_coherence,radial_control,old_gatr,10,32040,1.4958501463528617,-1.018188064197445,3.7334075514490195,0.13817891973479637,0.1361119701617146
structure,nonlinear,q6_coherence,radial_control,plus_mace,10,32040,26.1584254871157,23.943538535566432,28.40322618390765,0.13817891973479637,0.10203348997706825
structure,nonlinear,q6_coherence,radial_control,delta_mace,10,32040,27.17224642366571,24.196118823381962,30.28306502859719,0.13817891973479637,0.10063260315889826
structure,nonlinear,q6_coherence,radial_control,duplicate_mace,10,32040,0.25315806814758535,-0.6779211909801797,1.0628040991839782,0.13817891973479637,0.13782910865100856
structure,nonlinear,q6_coherence,radial_control,old_mace,10,32040,27.698108673755772,24.484041255705492,31.427897623923496,0.13817891973479637,0.09990597238243071
structure,nonlinear,q6_coherence,radial_control,plus_soap,10,32040,28.567428937138416,24.563990087443656,32.40867883162816,0.13817891973479637,0.09870475503345288
structure,nonlinear,q6_coherence,radial_control,plus_tda,10,32040,27.22894054427846,23.956400996031803,30.1604553241156,0.13817891973479637,0.10055426383548242
structure,nonlinear,q6_coherence,duplicate_gatr,plus_gatr,10,32040,-0.031386792610077485,-0.08053087634631861,0.015782023344246277,0.13547511711332463,0.13551763840737124
structure,nonlinear,q6_coherence,duplicate_gatr,delta_gatr,10,32040,-0.6347734125477178,-1.927625195246252,0.48345370331293047,0.13547511711332463,0.1363350771373779
structure,nonlinear,q6_coherence,old_gatr,plus_gatr,10,32040,0.43664914528622756,-2.2106234936804636,3.18519242294516,0.1361119701617146,0.13551763840737124
structure,nonlinear,q6_coherence,duplicate_mace,plus_mace,10,32040,25.97101513917276,23.89433993045279,28.021639884842674,0.13782910865100856,0.10203348997706825
structure,nonlinear,q6_coherence,duplicate_mace,delta_mace,10,32040,26.987409159188612,24.28802107158481,29.84882004430942,0.13782910865100856,0.10063260315889826
structure,nonlinear,q6_coherence,old_mace,plus_mace,10,32040,-2.1295199314947943,-5.020585108236064,0.1490819695276091,0.09990597238243071,0.10203348997706825
structure,nonlinear,bond_order,radial,radial_control,10,32040,0.9155458495499591,0.5548110980185816,1.2978822566258597,0.47977764302002923,0.47538505872229075
structure,nonlinear,bond_order,radial_control,plus_gatr,10,32040,-0.1648813950567929,-0.6127458759516125,0.3055390291222593,0.47538505872229075,0.47616888023900367
structure,nonlinear,bond_order,radial_control,delta_gatr,10,32040,-0.46815933630228734,-0.6106306577162268,-0.32630577390340143,0.47538505872229075,0.4776106182580853
structure,nonlinear,bond_order,radial_control,duplicate_gatr,10,32040,-0.15656296693244975,-0.598104563645685,0.307269793029874,0.47538505872229075,0.47612933567457993
structure,nonlinear,bond_order,radial_control,old_gatr,10,32040,-0.10012632444917902,-0.8407759083821631,0.7059731087692311,0.47538505872229075,0.47586104430856996
structure,nonlinear,bond_order,radial_control,plus_mace,10,32040,7.079339713812772,5.939350796068277,8.188022150573193,0.47538505872229075,0.44173093546663145
structure,nonlinear,bond_order,radial_control,delta_mace,10,32040,8.914983130772935,7.542970824924922,10.274409171618082,0.47538505872229075,0.4330045609309835
structure,nonlinear,bond_order,radial_control,duplicate_mace,10,32040,-0.15843673022062355,-0.430046797400796,0.13475672899563998,0.47538505872229075,0.47613824326528775
structure,nonlinear,bond_order,radial_control,old_mace,10,32040,6.962194212273321,6.091757666118225,7.945928277467207,0.47538505872229075,0.4422878276779153
structure,nonlinear,bond_order,radial_control,plus_soap,10,32040,38.71775802347892,35.52173049062033,42.16293328141393,0.47538505872229075,0.29132662200642107
structure,nonlinear,bond_order,radial_control,plus_tda,10,32040,6.575555867913829,5.553015167826746,7.587761991628406,0.47538505872229075,0.4441258485982916
structure,nonlinear,bond_order,duplicate_gatr,plus_gatr,10,32040,-0.008305424904708758,-0.023777343091827552,0.008777631115275408,0.47612933567457993,0.47616888023900367
structure,nonlinear,bond_order,duplicate_gatr,delta_gatr,10,32040,-0.31110928743902644,-0.644386631530458,-0.012091259254809472,0.47612933567457993,0.4776106182580853
structure,nonlinear,bond_order,old_gatr,plus_gatr,10,32040,-0.06469029858937603,-0.5672360453593761,0.4328921418528364,0.47586104430856996,0.47616888023900367
structure,nonlinear,bond_order,duplicate_mace,plus_mace,10,32040,7.226327287364254,6.037993048876467,8.411315485681026,0.47613824326528775,0.44173093546663145
structure,nonlinear,bond_order,duplicate_mace,delta_mace,10,32040,9.059066971495433,7.55326659654486,10.558986661432312,0.47613824326528775,0.4330045609309835
structure,nonlinear,bond_order,old_mace,plus_mace,10,32040,0.12591172002350826,-0.9099079253165776,1.0988973089947285,0.4422878276779153,0.44173093546663145
structure,nonlinear,angular_arrangement,radial,radial_control,10,32040,0.43363764723235443,0.2081000434178984,0.6934066749846535,0.4161273627291811,0.4143228778239522
structure,nonlinear,angular_arrangement,radial_control,plus_gatr,10,32040,-0.7810151929239284,-1.626202202135616,0.3078894745816352,0.4143228778239522,0.417558802447517
structure,nonlinear,angular_arrangement,radial_control,delta_gatr,10,32040,1.7249543985153881,1.3582590528662286,2.077161409497652,0.4143228778239522,0.4071759971188724
structure,nonlinear,angular_arrangement,radial_control,duplicate_gatr,10,32040,-0.7740257077028634,-1.6136224429185346,0.30797956989511155,0.4143228778239522,0.4175298434112039
structure,nonlinear,angular_arrangement,radial_control,old_gatr,10,32040,-1.1255651123786237,-1.8950540100278301,-0.1475645234206007,0.4143228778239522,0.4189863515893418
structure,nonlinear,angular_arrangement,radial_control,plus_mace,10,32040,10.262514879071261,6.339100652497665,13.319752235867146,0.4143228778239522,0.37180293083987287
structure,nonlinear,angular_arrangement,radial_control,delta_mace,10,32040,11.807525428451237,7.559947077841933,15.066625663075095,0.4143228778239522,0.36540159866899813
structure,nonlinear,angular_arrangement,radial_control,duplicate_mace,10,32040,-0.1285887979942446,-0.4991966862483155,0.1483952141211553,0.4143228778239522,0.41485565063236124
structure,nonlinear,angular_arrangement,radial_control,old_mace,10,32040,13.692343075647507,8.27466131616993,17.82342909672674,0.4143228778239522,0.3575923679514008
structure,nonlinear,angular_arrangement,radial_control,plus_soap,10,32040,42.465545221103596,39.16120783000541,45.288129446670936,0.4143228778239522,0.238378408780244
structure,nonlinear,angular_arrangement,radial_control,plus_tda,10,32040,8.55467542934406,5.013717715937127,11.416433849643958,0.4143228778239522,0.3788789003965954
structure,nonlinear,angular_arrangement,duplicate_gatr,plus_gatr,10,32040,-0.006935800343388365,-0.012649979928647803,-6.101513858602914e-05,0.4175298434112039,0.417558802447517
structure,nonlinear,angular_arrangement,duplicate_gatr,delta_gatr,10,32040,2.4797859256576626,1.4459293461311917,3.2962293470233495,0.4175298434112039,0.4071759971188724
structure,nonlinear,angular_arrangement,old_gatr,plus_gatr,10,32040,0.34071495083543013,0.1015266664020742,0.5935660463308512,0.4189863515893418,0.417558802447517
structure,nonlinear,angular_arrangement,duplicate_mace,plus_mace,10,32040,10.37775904145537,6.447310717435206,13.360033481656563,0.41485565063236124,0.37180293083987287
structure,nonlinear,angular_arrangement,duplicate_mace,delta_mace,10,32040,11.920785431747326,7.72022948398784,15.214055262508941,0.41485565063236124,0.36540159866899813
structure,nonlinear,angular_arrangement,old_mace,plus_mace,10,32040,-3.973955867649659,-5.579866391946706,-2.1816904756617364,0.3575923679514008,0.37180293083987287
future,linear,crystallize_24ps,radial,radial_control,10,17674,-0.44437909429484446,-1.3959169163683116,0.39060028567688976,0.05416723849298717,0.054407946376806834
future,linear,crystallize_24ps,radial_control,plus_gatr,10,17674,0.12319303669212633,-0.019188140390991038,0.2952610992741578,0.054407946376806834,0.05434091957546342
future,linear,crystallize_24ps,radial_control,delta_gatr,10,17674,-0.03693923777392527,-0.35095591627782863,0.35112859371005944,0.054407946376806834,0.054428044257486874
future,linear,crystallize_24ps,radial_control,duplicate_gatr,10,17674,0.12379671582397611,-0.02048620614201191,0.29796354639777256,0.054407946376806834,0.05434059112604508
future,linear,crystallize_24ps,radial_control,old_gatr,10,17674,-0.02988994290846758,-0.35197606998140785,0.31794405549228105,0.054407946376806834,0.054424208880916536
future,linear,crystallize_24ps,radial_control,plus_mace,10,17674,0.11710710958485748,-0.025210199278169476,0.2856514515238942,0.054407946376806834,0.054344230803420476
future,linear,crystallize_24ps,radial_control,delta_mace,10,17674,0.11583340386104313,-0.08083332512953734,0.35941510619623696,0.054407946376806834,0.05434492380054769
future,linear,crystallize_24ps,radial_control,duplicate_mace,10,17674,0.12861472915466354,-0.004526875775368033,0.27964000875011497,0.054407946376806834,0.05433796974393569
future,linear,crystallize_24ps,radial_control,old_mace,10,17674,0.823412170426796,-0.2928965782087012,2.222966627852385,0.054407946376806834,0.053959944724660924
future,linear,crystallize_24ps,radial_control,plus_soap,10,17674,0.21536263708591408,-0.17242896012146566,0.6344794706115264,0.054407946376806834,0.05429077198870545
future,linear,crystallize_24ps,radial_control,plus_tda,10,17674,-0.5001736906007581,-1.0514736299420457,0.1545003070754558,0.054407946376806834,0.054680080610179795
future,linear,crystallize_24ps,duplicate_gatr,plus_gatr,10,17674,-0.0006044273931138378,-0.0029549722646349252,0.0014149271104324512,0.05434059112604508,0.05434091957546342
future,linear,crystallize_24ps,duplicate_gatr,delta_gatr,10,17674,-0.16093518607287471,-0.4228253547456262,0.11317721446937323,0.05434059112604508,0.054428044257486874
future,linear,crystallize_24ps,old_gatr,plus_gatr,10,17674,0.15303723685787807,-0.10510855763603555,0.40813778344287455,0.054424208880916536,0.05434091957546342
future,linear,crystallize_24ps,current_order,current_gatr,10,17674,-0.7532736437509291,-1.5889525541954068,0.14061249240496787,0.054416530606090155,0.05482643598898949
future,linear,crystallize_24ps,current_duplicate_gatr,current_gatr,10,17674,-0.000757754023150703,-0.003072569128126368,0.001445117306719812,0.054826020542613096,0.05482643598898949
future,linear,crystallize_24ps,current_order,current_delta_gatr,10,17674,-0.7199390245745674,-1.6762356771119784,0.28916124684633104,0.054416530606090155,0.05480829644574296
future,linear,crystallize_24ps,current_duplicate_gatr,current_delta_gatr,10,17674,0.032327892294059524,-0.07461008655065271,0.15317082051262274,0.054826020542613096,0.05480829644574296
future,linear,crystallize_24ps,duplicate_mace,plus_mace,10,17674,-0.011522439123679007,-0.041200337248703534,0.01709502913275207,0.05433796974393569,0.054344230803420476
future,linear,crystallize_24ps,duplicate_mace,delta_mace,10,17674,-0.012797785130302941,-0.08777228116896296,0.08334435743166946,0.05433796974393569,0.05434492380054769
future,linear,crystallize_24ps,old_mace,plus_mace,10,17674,-0.7121691482829151,-1.9968830313849661,0.3023827417523828,0.053959944724660924,0.054344230803420476
future,linear,crystallize_24ps,current_order,current_mace,10,17674,-0.8238957222432397,-1.7023095355454154,0.09634968042071534,0.054416530606090155,0.054864866073946916
future,linear,crystallize_24ps,current_duplicate_mace,current_mace,10,17674,-0.07783477369975866,-0.1191098456848616,-0.0452186727252446,0.054822195342265026,0.054864866073946916
future,linear,crystallize_24ps,current_order,current_delta_mace,10,17674,-0.6864758378876124,-1.7495375236663335,0.438503243646593,0.054416530606090155,0.05479008694051768
future,linear,crystallize_24ps,current_duplicate_mace,current_delta_mace,10,17674,0.05856825241471464,-0.1294349736629563,0.2671991506170146,0.054822195342265026,0.05479008694051768
future,linear,crystallize_48ps,radial,radial_control,10,17674,0.8667173871601541,-0.28147460999412566,2.120008183927702,0.1122489841112659,0.11127610264906292
future,linear,crystallize_48ps,radial_control,plus_gatr,10,17674,0.028949798296618034,-0.6021717710326557,0.6647468666513778,0.11127610264906292,0.11124388844179367
future,linear,crystallize_48ps,radial_control,delta_gatr,10,17674,0.3731275764417341,-0.24918827471602845,0.9927129998794859,0.11127610264906292,0.11086090082408966
future,linear,crystallize_48ps,radial_control,duplicate_gatr,10,17674,0.028639575210109847,-0.604684474264916,0.6657155965049788,0.11127610264906292,0.11124423364595386
future,linear,crystallize_48ps,radial_control,old_gatr,10,17674,-0.39868935158131613,-0.8248343344052778,0.009695418229427322,0.11127610264906292,0.11171974862117943
future,linear,crystallize_48ps,radial_control,plus_mace,10,17674,0.12200924646530442,-0.445559693452362,0.7022158489479521,0.11127610264906292,0.11114033551472484
future,linear,crystallize_48ps,radial_control,delta_mace,10,17674,-0.16514218322387642,-0.6079016157797268,0.27903851932052914,0.11127610264906292,0.11145986643438402
future,linear,crystallize_48ps,radial_control,duplicate_mace,10,17674,0.06983628635186534,-0.5747948843914719,0.7170564038025296,0.11127610264906292,0.11119839155137572
future,linear,crystallize_48ps,radial_control,old_mace,10,17674,-0.3324294436566122,-0.8344525367180999,0.11684420140360974,0.11127610264906292,0.11164601717802194
future,linear,crystallize_48ps,radial_control,plus_soap,10,17674,1.6766201231597222,-0.14535354033236025,3.4437114264858293,0.11127610264906292,0.10941042511978086
future,linear,crystallize_48ps,radial_control,plus_tda,10,17674,0.009718911141320952,-0.5460726177184183,0.4756817894442156,0.11127610264906292,0.11126528782352493
future,linear,crystallize_48ps,duplicate_gatr,plus_gatr,10,17674,0.0003103119585401437,-0.0021154459960648353,0.002514244938245369,0.11124423364595386,0.11124388844179367
future,linear,crystallize_48ps,duplicate_gatr,delta_gatr,10,17674,0.34458668939568726,-0.06671500612742687,0.8059988738821411,0.11124423364595386,0.11086090082408966
future,linear,crystallize_48ps,old_gatr,plus_gatr,10,17674,0.42594096859215336,0.06318769411259917,0.821795350897847,0.11171974862117943,0.11124388844179367
future,linear,crystallize_48ps,current_order,current_gatr,10,17674,-0.020718928844898343,-0.6386139557950976,0.6084991597571476,0.11100955187081078,0.11103255186087395
future,linear,crystallize_48ps,current_duplicate_gatr,current_gatr,10,17674,-0.00021052797984921767,-0.0024608195446251813,0.0018403396179311748,0.11103231810677765,0.11103255186087395
future,linear,crystallize_48ps,current_order,current_delta_gatr,10,17674,0.3162365440494308,-0.18540278759169304,0.8333854224854997,0.11100955187081078,0.11065849910040977
future,linear,crystallize_48ps,current_duplicate_gatr,current_delta_gatr,10,17674,0.3366758550500393,-0.10020824360859049,0.8229522851454174,0.11103231810677765,0.11065849910040977
future,linear,crystallize_48ps,duplicate_mace,plus_mace,10,17674,0.05220942123435046,-0.10952620358718912,0.20282865474038114,0.11119839155137572,0.11114033551472484
future,linear,crystallize_48ps,duplicate_mace,delta_mace,10,17674,-0.23514268449422726,-0.4791384068249416,-0.0005687894885086919,0.11119839155137572,0.11145986643438402
future,linear,crystallize_48ps,old_mace,plus_mace,10,17674,0.452933007445111,-0.05625986543760231,0.9676861000859627,0.11164601717802194,0.11114033551472484
future,linear,crystallize_48ps,current_order,current_mace,10,17674,-0.46899500361929913,-1.3855684142598523,0.4574505317512245,0.11100955187081078,0.11153018112262506
future,linear,crystallize_48ps,current_duplicate_mace,current_mace,10,17674,-0.11534878097576584,-0.2510590281207925,0.0009582570337118845,0.11140168064201798,0.11153018112262506
future,linear,crystallize_48ps,current_order,current_delta_mace,10,17674,-0.23077782434870464,-0.6383958196688688,0.1737649060347235,0.11100955187081078,0.11126573729943749
future,linear,crystallize_48ps,current_duplicate_mace,current_delta_mace,10,17674,0.12202988482492572,-0.5389847907333767,0.7487790067731481,0.11140168064201798,0.11126573729943749
future,linear,crystallize_96ps,radial,radial_control,10,17674,1.3406893441921253,-0.9626026596456727,3.6039031803815846,0.2074942637416747,0.20471241025788017
future,linear,crystallize_96ps,radial_control,plus_gatr,10,17674,0.598000193017012,0.03428208091834639,1.1225462935932073,0.20471241025788017,0.20348822964940827
future,linear,crystallize_96ps,radial_control,delta_gatr,10,17674,0.7185905332556253,0.030568563020383355,1.3544935599081542,0.20471241025788017,0.20324136625736763
future,linear,crystallize_96ps,radial_control,duplicate_gatr,10,17674,0.5974275170633092,0.03391453874594941,1.1217381254567504,0.20471241025788017,0.20348940198815607
future,linear,crystallize_96ps,radial_control,old_gatr,10,17674,-0.11804268079833591,-0.5400795261359503,0.2920411918937327,0.20471241025788017,0.20495405827487545
future,linear,crystallize_96ps,radial_control,plus_mace,10,17674,0.8200040182368973,0.13611383717309078,1.4545459078816658,0.20471241025788017,0.20303376026793596
future,linear,crystallize_96ps,radial_control,delta_mace,10,17674,0.6681429486913193,0.10422066679370845,1.189461580543083,0.20471241025788017,0.2033446387236461
future,linear,crystallize_96ps,radial_control,duplicate_mace,10,17674,0.6346252516672757,0.039310899168054636,1.187649282580927,0.20471241025788017,0.20341325360908696
future,linear,crystallize_96ps,radial_control,old_mace,10,17674,-0.23238333703270442,-1.0105367685682598,0.5047199026457343,0.20471241025788017,0.20518812778815754
future,linear,crystallize_96ps,radial_control,plus_soap,10,17674,1.7204519611184521,-0.7824097607143371,4.287942703099223,0.20471241025788017,0.20119043158094563
future,linear,crystallize_96ps,radial_control,plus_tda,10,17674,1.1141141317340786,0.22444999939595922,1.9185090209343447,0.20471241025788017,0.20243168036578368
future,linear,crystallize_96ps,duplicate_gatr,plus_gatr,10,17674,0.0005761178402119427,3.272722807201589e-05,0.0011485898919083581,0.20348940198815607,0.20348822964940827
future,linear,crystallize_96ps,duplicate_gatr,delta_gatr,10,17674,0.12189122792884977,-0.0033471108827676233,0.2417735019407674,0.20348940198815607,0.20324136625736763
future,linear,crystallize_96ps,old_gatr,plus_gatr,10,17674,0.7151986341745298,-0.16041370429238366,1.6088747511011747,0.20495405827487545,0.20348822964940827
future,linear,crystallize_96ps,current_order,current_gatr,10,17674,0.5593802400809866,0.014438583317821774,1.062422171492531,0.203707119954378,0.20256762257771516
future,linear,crystallize_96ps,current_duplicate_gatr,current_gatr,10,17674,9.585929953148664e-05,-0.0007686003030249466,0.0009659662646988032,0.20256781675780539,0.20256762257771516
future,linear,crystallize_96ps,current_order,current_delta_gatr,10,17674,0.6055890228956473,0.010540566953953778,1.1631116457169965,0.203707119954378,0.20247349199707743
future,linear,crystallize_96ps,current_duplicate_gatr,current_delta_gatr,10,17674,0.046564534405157954,-0.01799140498552898,0.10780101828875195,0.20256781675780539,0.20247349199707743
future,linear,crystallize_96ps,duplicate_mace,plus_mace,10,17674,0.1865627408331516,0.0274341969932701,0.3263222078962791,0.20341325360908696,0.20303376026793596
future,linear,crystallize_96ps,duplicate_mace,delta_mace,10,17674,0.033731767337397134,-0.1838186289216065,0.2454061766276494,0.20341325360908696,0.2033446387236461
future,linear,crystallize_96ps,old_mace,plus_mace,10,17674,1.0499474523427699,-0.11963212386547628,2.2637387308472423,0.20518812778815754,0.20303376026793596
future,linear,crystallize_96ps,current_order,current_mace,10,17674,0.624669012758372,0.08963278735854008,1.1254452915111623,0.203707119954378,0.20243462469924048
future,linear,crystallize_96ps,current_duplicate_mace,current_mace,10,17674,0.02541365799427764,-0.146604522456939,0.19216610713540105,0.20248608382006852,0.20243462469924048
future,linear,crystallize_96ps,current_order,current_delta_mace,10,17674,0.47108014248731234,0.059543408041740076,0.8544960731036833,0.203707119954378,0.20274749616344012
future,linear,crystallize_96ps,current_duplicate_mace,current_delta_mace,10,17674,-0.1291013873347957,-0.4801649880628922,0.2087747228438519,0.20248608382006852,0.20274749616344012
future,nonlinear,crystallize_24ps,radial,radial_control,10,17674,0.21116224829088592,-0.029789020816273215,0.4840077571606649,0.054197381914760034,0.05408293750459403
future,nonlinear,crystallize_24ps,radial_control,plus_gatr,10,17674,0.09160679036431807,-0.0811705843290822,0.2671104913929856,0.05408293750459403,0.05403339386141133
future,nonlinear,crystallize_24ps,radial_control,delta_gatr,10,17674,0.1384266811919721,-0.03764422524630273,0.32181136117462716,0.05408293750459403,0.05400807228911529
future,nonlinear,crystallize_24ps,radial_control,duplicate_gatr,10,17674,0.08725584505842043,-0.09118038952824481,0.26491727029742673,0.05408293750459403,0.05403574698044198
future,nonlinear,crystallize_24ps,radial_control,old_gatr,10,17674,0.09929220057193211,-0.20728404872196737,0.4827020865274867,0.05408293750459403,0.05402923736581178
future,nonlinear,crystallize_24ps,radial_control,plus_mace,10,17674,0.17620126192093855,0.035405464666049546,0.31804493118924304,0.05408293750459403,0.05398764268622702
future,nonlinear,crystallize_24ps,radial_control,delta_mace,10,17674,0.2706840834471924,0.08725967402027912,0.4835211455373896,0.05408293750459403,0.0539365436009084
future,nonlinear,crystallize_24ps,radial_control,duplicate_mace,10,17674,0.19594172904396912,0.03504614982721144,0.37276888126896346,0.05408293750459403,0.05397696646172976
future,nonlinear,crystallize_24ps,radial_control,old_mace,10,17674,0.40836426335002507,-0.12058183376479903,1.063371184306917,0.05408293750459403,0.05386208211525534
future,nonlinear,crystallize_24ps,radial_control,plus_soap,10,17674,0.06678918933125111,-0.324963673169254,0.485535095935663,0.05408293750459403,0.05404681594906818
future,nonlinear,crystallize_24ps,radial_control,plus_tda,10,17674,0.47344063781683543,-0.11863270599037357,1.082677335892368,0.05408293750459403,0.0538268869003222
future,nonlinear,crystallize_24ps,duplicate_gatr,plus_gatr,10,17674,0.004354745075518807,-0.000906090134100701,0.010196833310482933,0.05403574698044198,0.05403339386141133
future,nonlinear,crystallize_24ps,duplicate_gatr,delta_gatr,10,17674,0.05121552467240997,-0.028620422469582962,0.14949166271938097,0.05403574698044198,0.05400807228911529
future,nonlinear,crystallize_24ps,old_gatr,plus_gatr,10,17674,-0.007693048805057501,-0.44590785734401894,0.3733064493180227,0.05402923736581178,0.05403339386141133
future,nonlinear,crystallize_24ps,current_order,current_gatr,10,17674,0.24253433813004044,0.12970723203463708,0.3703543515446883,0.05397926381201619,0.05384834556180225
future,nonlinear,crystallize_24ps,current_duplicate_gatr,current_gatr,10,17674,0.004446476684483169,-0.0002718656095140881,0.00835027541972233,0.05385074002240177,0.05384834556180225
future,nonlinear,crystallize_24ps,current_order,current_delta_gatr,10,17674,0.12491319414744684,-0.07780332367763876,0.29938521894042247,0.05397926381201619,0.05391183658941132
future,nonlinear,crystallize_24ps,current_duplicate_gatr,current_delta_gatr,10,17674,-0.11345538981291092,-0.3037600559705922,0.04550961823686819,0.05385074002240177,0.05391183658941132
future,nonlinear,crystallize_24ps,duplicate_mace,plus_mace,10,17674,-0.01977922287432765,-0.08321511003255289,0.02706003657899636,0.05397696646172976,0.05398764268622702
future,nonlinear,crystallize_24ps,duplicate_mace,delta_mace,10,17674,0.07488909338767558,-0.028387920350225748,0.2007252761323302,0.05397696646172976,0.0539365436009084
future,nonlinear,crystallize_24ps,old_mace,plus_mace,10,17674,-0.23311495961668705,-0.8732973335866134,0.27836965555027016,0.05386208211525534,0.05398764268622702
future,nonlinear,crystallize_24ps,current_order,current_mace,10,17674,0.16576412691954312,0.005518506605139972,0.3288391663009649,0.05397926381201619,0.053889785556640604
future,nonlinear,crystallize_24ps,current_duplicate_mace,current_mace,10,17674,-0.061089165222405484,-0.11059031230999938,-0.014624763895598747,0.053856884835279936,0.053889785556640604
