variant,readout,population,method,metric,seeds,value,ci95_low,ci95_high,sources
D,linear,low_order,encoder,future/9ps/block_mean,1,0.8671890795230865,,,1
D,linear,low_order,encoder,future/9ps/bond_order,1,0.7049563527107239,,,1
D,linear,low_order,encoder,future/9ps/instantaneous_TDA_H0,1,0.8674817681312561,,,1
D,linear,low_order,encoder,future/9ps/instantaneous_TDA_H1,1,0.6905495524406433,,,1
D,linear,low_order,encoder,future/9ps/instantaneous_TDA_H2,1,1.120979905128479,,,1
D,linear,low_order,encoder,future/9ps/motion_even,1,0.977417528629303,,,1
D,linear,low_order,encoder,future/9ps/motion_odd,1,0.841749370098114,,,1
D,linear,low_order,encoder,path/0.75ps/mean_std_qbar6,1,0.16131643950939178,,,1
D,linear,low_order,encoder,path/3ps/mean_std_qbar6,1,0.49598976969718933,,,1
D,linear,low_order,encoder,path/9ps/mean_std_qbar6,1,1.0144554376602173,,,1
D,linear,low_order,encoder,present/block_mean,1,0.915602833032608,,,1
D,linear,low_order,encoder,present/bond_order,1,1.0143485069274902,,,1
D,linear,low_order,encoder,present/instantaneous_TDA_H0,1,0.7578219771385193,,,1
D,linear,low_order,encoder,present/instantaneous_TDA_H1,1,0.6882384419441223,,,1
D,linear,low_order,encoder,present/instantaneous_TDA_H2,1,0.9249324202537537,,,1
D,linear,low_order,encoder,present/motion_even,1,0.834784746170044,,,1
D,linear,low_order,encoder,present/motion_odd,1,1.2734909057617188,,,1
D,linear,low_order,encoder,temporal/0.75ps/covariance_trace,1,0.034735605120658875,,,1
D,linear,low_order,encoder,temporal/0.75ps/increment_p95,1,0.34073100313544263,,,1
D,linear,low_order,encoder,temporal/0.75ps/increment_rms,1,0.20680592954158783,,,1
D,linear,low_order,encoder,temporal/0.75ps/normalized_rms_jump,1,0.7846221503205715,,,1
D,linear,low_order,persistence,future/0.75ps/block_mean,1,0.6971788493295511,,,1
D,linear,low_order,persistence,future/0.75ps/bond_order,1,0.20173166692256927,,,1
D,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,1,0.18203304708003998,,,1
D,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,1,0.1594187617301941,,,1
D,linear,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,1,0.12053825706243515,,,1
D,linear,low_order,persistence,future/0.75ps/motion_even,1,1.4051648378372192,,,1
D,linear,low_order,persistence,future/0.75ps/motion_odd,1,2.1141865253448486,,,1
D,linear,low_order,persistence,future/3ps/block_mean,1,0.9301163405179977,,,1
D,linear,low_order,persistence,future/3ps/bond_order,1,0.27111712098121643,,,1
D,linear,low_order,persistence,future/3ps/instantaneous_TDA_H0,1,0.3283909261226654,,,1
D,linear,low_order,persistence,future/3ps/instantaneous_TDA_H1,1,0.17126072943210602,,,1
D,linear,low_order,persistence,future/3ps/instantaneous_TDA_H2,1,0.14798177778720856,,,1
D,linear,low_order,persistence,future/3ps/motion_even,1,1.4999632835388184,,,1
D,linear,low_order,persistence,future/3ps/motion_odd,1,3.1619842052459717,,,1
D,linear,low_order,persistence,future/9ps/block_mean,1,0.7137738540768623,,,1
D,linear,low_order,persistence,future/9ps/bond_order,1,0.21584711968898773,,,1
D,linear,low_order,persistence,future/9ps/instantaneous_TDA_H0,1,0.25286993384361267,,,1
D,linear,low_order,persistence,future/9ps/instantaneous_TDA_H1,1,0.14729534089565277,,,1
D,linear,low_order,persistence,future/9ps/instantaneous_TDA_H2,1,0.17211471498012543,,,1
D,linear,low_order,persistence,future/9ps/motion_even,1,1.4406310319900513,,,1
D,linear,low_order,persistence,future/9ps/motion_odd,1,2.053884983062744,,,1
D,nonlinear,all,encoder,delta/0.75ps/block_mean,1,0.6392268675069015,0.5622616310914358,0.7161921039223671,2
D,nonlinear,all,encoder,delta/0.75ps/bond_order,1,0.18615522980690002,0.14798904955387115,0.2243214100599289,2
D,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H0,1,0.208287313580513,0.20803560316562653,0.20853902399539948,2
D,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H1,1,0.14430094882845879,0.11176826804876328,0.1768336296081543,2
D,nonlinear,all,encoder,delta/0.75ps/instantaneous_TDA_H2,1,0.11321791633963585,0.07449162751436234,0.15194420516490936,2
D,nonlinear,all,encoder,delta/0.75ps/motion_even,1,1.6502498388290405,1.4020627737045288,1.8984369039535522,2
D,nonlinear,all,encoder,delta/0.75ps/motion_odd,1,1.5331499576568604,0.932344913482666,2.1339550018310547,2
D,nonlinear,all,encoder,delta/3ps/block_mean,1,0.9226535006115835,0.8799860812723637,0.9653209199508032,2
D,nonlinear,all,encoder,delta/3ps/bond_order,1,0.21562465652823448,0.11765759438276291,0.31359171867370605,2
D,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H0,1,0.32166455686092377,0.2508191466331482,0.39250996708869934,2
D,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H1,1,0.16536109894514084,0.1297372281551361,0.20098496973514557,2
D,nonlinear,all,encoder,delta/3ps/instantaneous_TDA_H2,1,0.15170487016439438,0.10447478294372559,0.19893495738506317,2
D,nonlinear,all,encoder,delta/3ps/motion_even,1,2.218277871608734,1.5327774286270142,2.903778314590454,2
D,nonlinear,all,encoder,delta/3ps/motion_odd,1,2.4632879495620728,1.773449420928955,3.1531264781951904,2
D,nonlinear,all,encoder,delta/9ps/block_mean,1,0.9413336912790934,0.8618750274181366,1.0207923551400502,2
D,nonlinear,all,encoder,delta/9ps/bond_order,1,0.42440037429332733,0.3249148428440094,0.5238859057426453,2
D,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H0,1,0.5511152148246765,0.5258552432060242,0.5763751864433289,2
D,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H1,1,0.283889502286911,0.27522382140159607,0.29255518317222595,2
D,nonlinear,all,encoder,delta/9ps/instantaneous_TDA_H2,1,0.38115374743938446,0.3391094207763672,0.42319807410240173,2
D,nonlinear,all,encoder,delta/9ps/motion_even,1,1.7663686275482178,1.2419631481170654,2.29077410697937,2
D,nonlinear,all,encoder,delta/9ps/motion_odd,1,2.2410746812820435,2.163792610168457,2.31835675239563,2
D,nonlinear,all,encoder,future/0.75ps/block_mean,1,0.8931448558966318,0.7991725007692972,0.9871172110239664,2
D,nonlinear,all,encoder,future/0.75ps/bond_order,1,0.9878134429454803,0.8119199872016907,1.16370689868927,2
D,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H0,1,1.0350093841552734,0.8131823539733887,1.2568364143371582,2
D,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H1,1,0.7916707396507263,0.6621900200843811,0.9211514592170715,2
D,nonlinear,all,encoder,future/0.75ps/instantaneous_TDA_H2,1,0.8605234026908875,0.79960697889328,0.9214398264884949,2
D,nonlinear,all,encoder,future/0.75ps/motion_even,1,0.974724143743515,0.8260567784309387,1.1233915090560913,2
D,nonlinear,all,encoder,future/0.75ps/motion_odd,1,0.7091280221939087,0.6580100059509277,0.7602460384368896,2
D,nonlinear,all,encoder,future/3ps/block_mean,1,1.0685601482788722,0.9138685365517935,1.223251760005951,2
D,nonlinear,all,encoder,future/3ps/bond_order,1,0.9439142644405365,0.7908571362495422,1.0969713926315308,2
D,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H0,1,0.9179437458515167,0.797953188419342,1.0379343032836914,2
D,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H1,1,0.6918271780014038,0.5872382521629333,0.7964161038398743,2
D,nonlinear,all,encoder,future/3ps/instantaneous_TDA_H2,1,0.847362607717514,0.7198907732963562,0.9748344421386719,2
D,nonlinear,all,encoder,future/3ps/motion_even,1,1.3382542729377747,0.8338322639465332,1.8426762819290161,2
D,nonlinear,all,encoder,future/3ps/motion_odd,1,1.6720588207244873,1.4984959363937378,1.8456217050552368,2
D,nonlinear,all,encoder,future/9ps/block_mean,1,1.1032314797242482,1.015609045823415,1.1908539136250813,2
D,nonlinear,all,encoder,future/9ps/bond_order,1,1.241713285446167,1.2258116006851196,1.2576149702072144,2
D,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H0,1,1.0070565044879913,0.8521925806999207,1.161920428276062,2
D,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H1,1,0.9107047021389008,0.6482520699501038,1.1731573343276978,2
D,nonlinear,all,encoder,future/9ps/instantaneous_TDA_H2,1,1.0632435977458954,0.8946958184242249,1.231791377067566,2
D,nonlinear,all,encoder,future/9ps/motion_even,1,1.3223024606704712,1.126329779624939,1.5182751417160034,2
D,nonlinear,all,encoder,future/9ps/motion_odd,1,1.0743683278560638,0.6677456498146057,1.480991005897522,2
D,nonlinear,all,encoder,path/0.75ps/mean_std_qbar6,1,0.4684312865138054,0.17989568412303925,0.7569668889045715,2
D,nonlinear,all,encoder,path/3ps/mean_std_qbar6,1,0.4828309863805771,0.30837199091911316,0.657289981842041,2
D,nonlinear,all,encoder,path/9ps/mean_std_qbar6,1,0.7247721701860428,0.4696106016635895,0.9799337387084961,2
D,nonlinear,all,encoder,present/block_mean,1,0.900578645368417,0.8796837329864502,0.921473557750384,2
D,nonlinear,all,encoder,present/bond_order,1,0.988173097372055,0.8278818726539612,1.148464322090149,2
D,nonlinear,all,encoder,present/instantaneous_TDA_H0,1,1.0236132144927979,0.8127236366271973,1.2345027923583984,2
D,nonlinear,all,encoder,present/instantaneous_TDA_H1,1,0.7975999712944031,0.6429556012153625,0.9522443413734436,2
D,nonlinear,all,encoder,present/instantaneous_TDA_H2,1,0.86845463514328,0.8292942643165588,0.9076150059700012,2
D,nonlinear,all,encoder,present/motion_even,1,0.9054335951805115,0.8932015299797058,0.9176656603813171,2
D,nonlinear,all,encoder,present/motion_odd,1,0.8201973587274551,0.44666996598243713,1.1937247514724731,2
D,nonlinear,all,encoder,temporal/0.75ps/covariance_trace,1,0.03686660714447498,0.034735605120658875,0.03899760916829109,2
D,nonlinear,all,encoder,temporal/0.75ps/increment_p95,1,0.36383437849581235,0.34073100313544263,0.38693775385618207,2
D,nonlinear,all,encoder,temporal/0.75ps/increment_rms,1,0.2322653904557228,0.20680592954158783,0.2577248513698578,2
D,nonlinear,all,encoder,temporal/0.75ps/normalized_rms_jump,1,0.8537267374560396,0.7846221503205715,0.9228313245915075,2
D,nonlinear,all,persistence,future/0.75ps/block_mean,1,0.6209831358864903,0.5447874224434296,0.6971788493295511,2
D,nonlinear,all,persistence,future/0.75ps/bond_order,1,0.16154759004712105,0.12136351317167282,0.20173166692256927,2
D,nonlinear,all,persistence,future/0.75ps/instantaneous_TDA_H0,1,0.18525923788547516,0.18203304708003998,0.18848542869091034,2
D,nonlinear,all,persistence,future/0.75ps/instantaneous_TDA_H1,1,0.12368068099021912,0.08794260025024414,0.1594187617301941,2
D,nonlinear,all,persistence,future/0.75ps/instantaneous_TDA_H2,1,0.08544743992388248,0.05035662278532982,0.12053825706243515,2
D,nonlinear,all,persistence,future/0.75ps/motion_even,1,1.6609500050544739,1.4051648378372192,1.9167351722717285,2
D,nonlinear,all,persistence,future/0.75ps/motion_odd,1,1.5090138614177704,0.9038411974906921,2.1141865253448486,2
D,nonlinear,all,persistence,future/3ps/block_mean,1,0.8861725470051169,0.8422287534922361,0.9301163405179977,2
D,nonlinear,all,persistence,future/3ps/bond_order,1,0.178241815418005,0.08536650985479355,0.27111712098121643,2
D,nonlinear,all,persistence,future/3ps/instantaneous_TDA_H0,1,0.26021140068769455,0.1920318752527237,0.3283909261226654,2
D,nonlinear,all,persistence,future/3ps/instantaneous_TDA_H1,1,0.13588951155543327,0.10051829367876053,0.17126072943210602,2
D,nonlinear,all,persistence,future/3ps/instantaneous_TDA_H2,1,0.1023732665926218,0.05676475539803505,0.14798177778720856,2
D,nonlinear,all,persistence,future/3ps/motion_even,1,2.177361845970154,1.4999632835388184,2.8547604084014893,2
D,nonlinear,all,persistence,future/3ps/motion_odd,1,2.462957441806793,1.7639306783676147,3.1619842052459717,2
D,nonlinear,all,persistence,future/9ps/block_mean,1,0.7702750532577436,0.7137738540768623,0.8267762524386247,2
D,nonlinear,all,persistence,future/9ps/bond_order,1,0.15726078301668167,0.09867444634437561,0.21584711968898773,2
D,nonlinear,all,persistence,future/9ps/instantaneous_TDA_H0,1,0.29747799038887024,0.25286993384361267,0.3420860469341278,2
D,nonlinear,all,persistence,future/9ps/instantaneous_TDA_H1,1,0.14170532673597336,0.13611531257629395,0.14729534089565277,2
D,nonlinear,all,persistence,future/9ps/instantaneous_TDA_H2,1,0.14446742460131645,0.11682013422250748,0.17211471498012543,2
D,nonlinear,all,persistence,future/9ps/motion_even,1,1.7741002440452576,1.4406310319900513,2.107569456100464,2
D,nonlinear,all,persistence,future/9ps/motion_odd,1,2.106638550758362,2.053884983062744,2.1593921184539795,2
D,nonlinear,at_risk,encoder,hazard/bin0/brier,1,0.27165088057518005,,,1
D,nonlinear,at_risk,encoder,hazard/bin1/brier,1,0.5776784420013428,,,1
D,nonlinear,at_risk,encoder,hazard/bin2/brier,1,0.779448390007019,,,1
D,nonlinear,at_risk,encoder,hazard/nll,1,1.9060546159744263,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/block_mean,1,0.7161921039223671,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/bond_order,1,0.2243214100599289,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,1,0.20803560316562653,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,1,0.1768336296081543,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,1,0.15194420516490936,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/motion_even,1,1.4020627737045288,,,1
D,nonlinear,low_order,encoder,delta/0.75ps/motion_odd,1,2.1339550018310547,,,1
D,nonlinear,low_order,encoder,delta/3ps/block_mean,1,0.9653209199508032,,,1
D,nonlinear,low_order,encoder,delta/3ps/bond_order,1,0.31359171867370605,,,1
D,nonlinear,low_order,encoder,delta/3ps/instantaneous_TDA_H0,1,0.39250996708869934,,,1
D,nonlinear,low_order,encoder,delta/3ps/instantaneous_TDA_H1,1,0.20098496973514557,,,1
D,nonlinear,low_order,encoder,delta/3ps/instantaneous_TDA_H2,1,0.19893495738506317,,,1
D,nonlinear,low_order,encoder,delta/3ps/motion_even,1,1.5327774286270142,,,1
D,nonlinear,low_order,encoder,delta/3ps/motion_odd,1,3.1531264781951904,,,1
D,nonlinear,low_order,encoder,delta/9ps/block_mean,1,0.8618750274181366,,,1
D,nonlinear,low_order,encoder,delta/9ps/bond_order,1,0.5238859057426453,,,1
D,nonlinear,low_order,encoder,delta/9ps/instantaneous_TDA_H0,1,0.5258552432060242,,,1
D,nonlinear,low_order,encoder,delta/9ps/instantaneous_TDA_H1,1,0.29255518317222595,,,1
D,nonlinear,low_order,encoder,delta/9ps/instantaneous_TDA_H2,1,0.42319807410240173,,,1
D,nonlinear,low_order,encoder,delta/9ps/motion_even,1,1.2419631481170654,,,1
D,nonlinear,low_order,encoder,delta/9ps/motion_odd,1,2.163792610168457,,,1
D,nonlinear,low_order,encoder,future/0.75ps/block_mean,1,0.7991725007692972,,,1
D,nonlinear,low_order,encoder,future/0.75ps/bond_order,1,0.8119199872016907,,,1
D,nonlinear,low_order,encoder,future/0.75ps/instantaneous_TDA_H0,1,0.8131823539733887,,,1
D,nonlinear,low_order,encoder,future/0.75ps/instantaneous_TDA_H1,1,0.6621900200843811,,,1
D,nonlinear,low_order,encoder,future/0.75ps/instantaneous_TDA_H2,1,0.9214398264884949,,,1
D,nonlinear,low_order,encoder,future/0.75ps/motion_even,1,0.8260567784309387,,,1
D,nonlinear,low_order,encoder,future/0.75ps/motion_odd,1,0.7602460384368896,,,1
D,nonlinear,low_order,encoder,future/3ps/block_mean,1,0.9138685365517935,,,1
D,nonlinear,low_order,encoder,future/3ps/bond_order,1,0.7908571362495422,,,1
D,nonlinear,low_order,encoder,future/3ps/instantaneous_TDA_H0,1,0.797953188419342,,,1
D,nonlinear,low_order,encoder,future/3ps/instantaneous_TDA_H1,1,0.5872382521629333,,,1
D,nonlinear,low_order,encoder,future/3ps/instantaneous_TDA_H2,1,0.9748344421386719,,,1
D,nonlinear,low_order,encoder,future/3ps/motion_even,1,0.8338322639465332,,,1
D,nonlinear,low_order,encoder,future/3ps/motion_odd,1,1.4984959363937378,,,1
D,nonlinear,low_order,encoder,future/9ps/block_mean,1,1.015609045823415,,,1
D,nonlinear,low_order,encoder,future/9ps/bond_order,1,1.2576149702072144,,,1
D,nonlinear,low_order,encoder,future/9ps/instantaneous_TDA_H0,1,1.161920428276062,,,1
D,nonlinear,low_order,encoder,future/9ps/instantaneous_TDA_H1,1,0.6482520699501038,,,1
D,nonlinear,low_order,encoder,future/9ps/instantaneous_TDA_H2,1,1.231791377067566,,,1
D,nonlinear,low_order,encoder,future/9ps/motion_even,1,1.126329779624939,,,1
D,nonlinear,low_order,encoder,future/9ps/motion_odd,1,0.6677456498146057,,,1
D,nonlinear,low_order,encoder,path/0.75ps/mean_std_qbar6,1,0.7569668889045715,,,1
D,nonlinear,low_order,encoder,path/3ps/mean_std_qbar6,1,0.657289981842041,,,1
D,nonlinear,low_order,encoder,path/9ps/mean_std_qbar6,1,0.4696106016635895,,,1
D,nonlinear,low_order,encoder,present/block_mean,1,0.8796837329864502,,,1
D,nonlinear,low_order,encoder,present/bond_order,1,0.8278818726539612,,,1
D,nonlinear,low_order,encoder,present/instantaneous_TDA_H0,1,0.8127236366271973,,,1
D,nonlinear,low_order,encoder,present/instantaneous_TDA_H1,1,0.6429556012153625,,,1
D,nonlinear,low_order,encoder,present/instantaneous_TDA_H2,1,0.9076150059700012,,,1
D,nonlinear,low_order,encoder,present/motion_even,1,0.8932015299797058,,,1
D,nonlinear,low_order,encoder,present/motion_odd,1,1.1937247514724731,,,1
D,nonlinear,low_order,encoder,temporal/0.75ps/covariance_trace,1,0.034735605120658875,,,1
D,nonlinear,low_order,encoder,temporal/0.75ps/increment_p95,1,0.34073100313544263,,,1
D,nonlinear,low_order,encoder,temporal/0.75ps/increment_rms,1,0.20680592954158783,,,1
D,nonlinear,low_order,encoder,temporal/0.75ps/normalized_rms_jump,1,0.7846221503205715,,,1
D,nonlinear,low_order,persistence,future/0.75ps/block_mean,1,0.6971788493295511,,,1
D,nonlinear,low_order,persistence,future/0.75ps/bond_order,1,0.20173166692256927,,,1
D,nonlinear,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,1,0.18203304708003998,,,1
D,nonlinear,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,1,0.1594187617301941,,,1
D,nonlinear,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,1,0.12053825706243515,,,1
D,nonlinear,low_order,persistence,future/0.75ps/motion_even,1,1.4051648378372192,,,1
D,nonlinear,low_order,persistence,future/0.75ps/motion_odd,1,2.1141865253448486,,,1
D,nonlinear,low_order,persistence,future/3ps/block_mean,1,0.9301163405179977,,,1
D,nonlinear,low_order,persistence,future/3ps/bond_order,1,0.27111712098121643,,,1
D,nonlinear,low_order,persistence,future/3ps/instantaneous_TDA_H0,1,0.3283909261226654,,,1
D,nonlinear,low_order,persistence,future/3ps/instantaneous_TDA_H1,1,0.17126072943210602,,,1
D,nonlinear,low_order,persistence,future/3ps/instantaneous_TDA_H2,1,0.14798177778720856,,,1
D,nonlinear,low_order,persistence,future/3ps/motion_even,1,1.4999632835388184,,,1
D,nonlinear,low_order,persistence,future/3ps/motion_odd,1,3.1619842052459717,,,1
D,nonlinear,low_order,persistence,future/9ps/block_mean,1,0.7137738540768623,,,1
D,nonlinear,low_order,persistence,future/9ps/bond_order,1,0.21584711968898773,,,1
D,nonlinear,low_order,persistence,future/9ps/instantaneous_TDA_H0,1,0.25286993384361267,,,1
D,nonlinear,low_order,persistence,future/9ps/instantaneous_TDA_H1,1,0.14729534089565277,,,1
D,nonlinear,low_order,persistence,future/9ps/instantaneous_TDA_H2,1,0.17211471498012543,,,1
D,nonlinear,low_order,persistence,future/9ps/motion_even,1,1.4406310319900513,,,1
D,nonlinear,low_order,persistence,future/9ps/motion_odd,1,2.053884983062744,,,1
D,state_constant,all,encoder,delta/0.75ps/block_mean,1,0.6435167901217937,0.5677596082290014,0.7192739720145861,2
D,state_constant,all,encoder,delta/0.75ps/bond_order,1,0.19398988783359528,0.155236154794693,0.23274362087249756,2
D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H0,1,0.2153780162334442,0.21232186257839203,0.2184341698884964,2
D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H1,1,0.15604573115706444,0.11532246321439743,0.19676899909973145,2
D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H2,1,0.10340016707777977,0.06844394654035568,0.13835638761520386,2
D,state_constant,all,encoder,delta/0.75ps/motion_even,1,1.675334632396698,1.432716727256775,1.917952537536621,2
D,state_constant,all,encoder,delta/0.75ps/motion_odd,1,1.5169523060321808,0.9311683773994446,2.102736234664917,2
D,state_constant,all,encoder,delta/3ps/block_mean,1,0.9179286236564318,0.8966075877348582,0.9392496595780054,2
D,state_constant,all,encoder,delta/3ps/bond_order,1,0.2127525471150875,0.12441330403089523,0.3010917901992798,2
D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H0,1,0.3005439564585686,0.24638493359088898,0.35470297932624817,2
D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H1,1,0.17554213851690292,0.14232008159160614,0.2087641954421997,2
D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H2,1,0.13185525313019753,0.08859444409608841,0.17511606216430664,2
D,state_constant,all,encoder,delta/3ps/motion_even,1,2.18985253572464,1.5206102132797241,2.8590948581695557,2
D,state_constant,all,encoder,delta/3ps/motion_odd,1,2.4970253109931946,1.9188379049301147,3.0752127170562744,2
D,state_constant,all,encoder,delta/9ps/block_mean,1,0.8886319299538931,0.8050749947627386,0.9721888651450475,2
D,state_constant,all,encoder,delta/9ps/bond_order,1,0.2775777652859688,0.19223810732364655,0.362917423248291,2
D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H0,1,0.4514608681201935,0.3649710416793823,0.5379506945610046,2
D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H1,1,0.2771896421909332,0.27643513679504395,0.2779441475868225,2
D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H2,1,0.2709802910685539,0.24796821177005768,0.29399237036705017,2
D,state_constant,all,encoder,delta/9ps/motion_even,1,1.7619011998176575,1.3307210206985474,2.1930813789367676,2
D,state_constant,all,encoder,delta/9ps/motion_odd,1,2.2926818132400513,2.199903964996338,2.3854596614837646,2
D,state_constant,all,encoder,future/0.75ps/block_mean,1,0.8920791546503704,0.8266172309716543,0.9575410783290863,2
D,state_constant,all,encoder,future/0.75ps/bond_order,1,0.9527128338813782,0.8398234844207764,1.06560218334198,2
D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H0,1,1.0326285660266876,0.8653268218040466,1.1999303102493286,2
D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H1,1,0.7978552877902985,0.7139981389045715,0.8817124366760254,2
D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H2,1,0.8692405819892883,0.7589513659477234,0.9795297980308533,2
D,state_constant,all,encoder,future/0.75ps/motion_even,1,0.995214432477951,0.8201587796211243,1.1702700853347778,2
D,state_constant,all,encoder,future/0.75ps/motion_odd,1,0.704823225736618,0.6687800884246826,0.7408663630485535,2
D,state_constant,all,encoder,future/3ps/block_mean,1,1.0703940689563751,0.9515751600265503,1.1892129778862,2
D,state_constant,all,encoder,future/3ps/bond_order,1,0.9144957363605499,0.7449072003364563,1.0840842723846436,2
D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H0,1,0.9167838394641876,0.850649356842041,0.9829183220863342,2
D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H1,1,0.6874108016490936,0.6680945754051208,0.7067270278930664,2
D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H2,1,0.8515894711017609,0.6958606839179993,1.0073182582855225,2
D,state_constant,all,encoder,future/3ps/motion_even,1,1.3956242203712463,0.9047744274139404,1.8864740133285522,2
D,state_constant,all,encoder,future/3ps/motion_odd,1,1.6564603447914124,1.5337071418762207,1.779213547706604,2
D,state_constant,all,encoder,future/9ps/block_mean,1,0.9966699431339899,0.9216979742050171,1.0716419120629628,2
D,state_constant,all,encoder,future/9ps/bond_order,1,1.0050325691699982,0.8011955618858337,1.2088695764541626,2
D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H0,1,1.0043044686317444,0.731666088104248,1.2769428491592407,2
D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H1,1,0.7935831546783447,0.7063283920288086,0.8808379173278809,2
D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H2,1,0.9707206785678864,0.7929107546806335,1.1485306024551392,2
D,state_constant,all,encoder,future/9ps/motion_even,1,1.178568035364151,0.9970175623893738,1.3601185083389282,2
D,state_constant,all,encoder,future/9ps/motion_odd,1,1.0278107523918152,0.6001728773117065,1.4554486274719238,2
D,state_constant,all,encoder,path/0.75ps/mean_std_qbar6,1,0.43894313275814056,0.3185521066188812,0.5593341588973999,2
D,state_constant,all,encoder,path/3ps/mean_std_qbar6,1,0.45696355402469635,0.3347952663898468,0.5791318416595459,2
D,state_constant,all,encoder,path/9ps/mean_std_qbar6,1,0.6197682470083237,0.4816422760486603,0.7578942179679871,2
D,state_constant,all,encoder,present/block_mean,1,0.9019139806429546,0.8832920094331106,0.9205359518527985,2
D,state_constant,all,encoder,present/bond_order,1,1.035869151353836,0.8677813410758972,1.203956961631775,2
D,state_constant,all,encoder,present/instantaneous_TDA_H0,1,1.017301321029663,0.8695018291473389,1.1651008129119873,2
D,state_constant,all,encoder,present/instantaneous_TDA_H1,1,0.7908937036991119,0.6689732074737549,0.912814199924469,2
D,state_constant,all,encoder,present/instantaneous_TDA_H2,1,0.8646617829799652,0.8509838581085205,0.8783397078514099,2
D,state_constant,all,encoder,present/motion_even,1,0.8629038631916046,0.819873571395874,0.9059341549873352,2
D,state_constant,all,encoder,present/motion_odd,1,0.8398540616035461,0.45706987380981445,1.2226382493972778,2
D,state_constant,all,encoder,temporal/0.75ps/covariance_trace,1,0.03686660714447498,0.034735605120658875,0.03899760916829109,2
D,state_constant,all,encoder,temporal/0.75ps/increment_p95,1,0.36383437849581235,0.34073100313544263,0.38693775385618207,2
D,state_constant,all,encoder,temporal/0.75ps/increment_rms,1,0.2322653904557228,0.20680592954158783,0.2577248513698578,2
D,state_constant,all,encoder,temporal/0.75ps/normalized_rms_jump,1,0.8537267374560396,0.7846221503205715,0.9228313245915075,2
D,state_constant,all,persistence,future/0.75ps/block_mean,1,0.6209831358864903,0.5447874224434296,0.6971788493295511,2
D,state_constant,all,persistence,future/0.75ps/bond_order,1,0.16154759004712105,0.12136351317167282,0.20173166692256927,2
D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H0,1,0.18525923788547516,0.18203304708003998,0.18848542869091034,2
D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H1,1,0.12368068099021912,0.08794260025024414,0.1594187617301941,2
D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H2,1,0.08544743992388248,0.05035662278532982,0.12053825706243515,2
D,state_constant,all,persistence,future/0.75ps/motion_even,1,1.6609500050544739,1.4051648378372192,1.9167351722717285,2
D,state_constant,all,persistence,future/0.75ps/motion_odd,1,1.5090138614177704,0.9038411974906921,2.1141865253448486,2
D,state_constant,all,persistence,future/3ps/block_mean,1,0.8861725470051169,0.8422287534922361,0.9301163405179977,2
D,state_constant,all,persistence,future/3ps/bond_order,1,0.178241815418005,0.08536650985479355,0.27111712098121643,2
