seed,variant,readout,population,method,metric,source_id,value
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H0,881,0.8695018291473389
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H0,882,1.1651008129119873
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H0,881,0.8653268218040466
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H0,882,1.1999303102493286
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H0,881,0.18203304708003998
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H0,882,0.18848542869091034
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H0,881,0.21232186257839203
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H0,882,0.2184341698884964
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H0,881,0.850649356842041
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H0,882,0.9829183220863342
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H0,881,0.3283909261226654
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H0,882,0.1920318752527237
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H0,881,0.35470297932624817
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H0,882,0.24638493359088898
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H0,881,1.2769428491592407
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H0,882,0.731666088104248
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H0,881,0.25286993384361267
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H0,882,0.3420860469341278
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H0,881,0.3649710416793823
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H0,882,0.5379506945610046
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H1,881,0.6689732074737549
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H1,882,0.912814199924469
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H1,881,0.7139981389045715
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H1,882,0.8817124366760254
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H1,881,0.1594187617301941
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H1,882,0.08794260025024414
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H1,881,0.19676899909973145
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H1,882,0.11532246321439743
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H1,881,0.6680945754051208
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H1,882,0.7067270278930664
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H1,881,0.17126072943210602
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H1,882,0.10051829367876053
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H1,881,0.2087641954421997
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H1,882,0.14232008159160614
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H1,881,0.7063283920288086
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H1,882,0.8808379173278809
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H1,881,0.14729534089565277
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H1,882,0.13611531257629395
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H1,881,0.2779441475868225
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H1,882,0.27643513679504395
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H2,881,0.8509838581085205
20260916,D,state_constant,all,encoder,present/instantaneous_TDA_H2,882,0.8783397078514099
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H2,881,0.9795297980308533
20260916,D,state_constant,all,encoder,future/0.75ps/instantaneous_TDA_H2,882,0.7589513659477234
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H2,881,0.12053825706243515
20260916,D,state_constant,all,persistence,future/0.75ps/instantaneous_TDA_H2,882,0.05035662278532982
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H2,881,0.13835638761520386
20260916,D,state_constant,all,encoder,delta/0.75ps/instantaneous_TDA_H2,882,0.06844394654035568
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H2,881,1.0073182582855225
20260916,D,state_constant,all,encoder,future/3ps/instantaneous_TDA_H2,882,0.6958606839179993
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H2,881,0.14798177778720856
20260916,D,state_constant,all,persistence,future/3ps/instantaneous_TDA_H2,882,0.05676475539803505
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H2,881,0.17511606216430664
20260916,D,state_constant,all,encoder,delta/3ps/instantaneous_TDA_H2,882,0.08859444409608841
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H2,881,1.1485306024551392
20260916,D,state_constant,all,encoder,future/9ps/instantaneous_TDA_H2,882,0.7929107546806335
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H2,881,0.17211471498012543
20260916,D,state_constant,all,persistence,future/9ps/instantaneous_TDA_H2,882,0.11682013422250748
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H2,881,0.29399237036705017
20260916,D,state_constant,all,encoder,delta/9ps/instantaneous_TDA_H2,882,0.24796821177005768
20260916,D,state_constant,all,encoder,present/motion_even,881,0.819873571395874
20260916,D,state_constant,all,encoder,present/motion_even,882,0.9059341549873352
20260916,D,state_constant,all,encoder,future/0.75ps/motion_even,881,0.8201587796211243
20260916,D,state_constant,all,encoder,future/0.75ps/motion_even,882,1.1702700853347778
20260916,D,state_constant,all,persistence,future/0.75ps/motion_even,881,1.4051648378372192
20260916,D,state_constant,all,persistence,future/0.75ps/motion_even,882,1.9167351722717285
20260916,D,state_constant,all,encoder,delta/0.75ps/motion_even,881,1.432716727256775
20260916,D,state_constant,all,encoder,delta/0.75ps/motion_even,882,1.917952537536621
20260916,D,state_constant,all,encoder,future/3ps/motion_even,881,0.9047744274139404
20260916,D,state_constant,all,encoder,future/3ps/motion_even,882,1.8864740133285522
20260916,D,state_constant,all,persistence,future/3ps/motion_even,881,1.4999632835388184
20260916,D,state_constant,all,persistence,future/3ps/motion_even,882,2.8547604084014893
20260916,D,state_constant,all,encoder,delta/3ps/motion_even,881,1.5206102132797241
20260916,D,state_constant,all,encoder,delta/3ps/motion_even,882,2.8590948581695557
20260916,D,state_constant,all,encoder,future/9ps/motion_even,881,0.9970175623893738
20260916,D,state_constant,all,encoder,future/9ps/motion_even,882,1.3601185083389282
20260916,D,state_constant,all,persistence,future/9ps/motion_even,881,1.4406310319900513
20260916,D,state_constant,all,persistence,future/9ps/motion_even,882,2.107569456100464
20260916,D,state_constant,all,encoder,delta/9ps/motion_even,881,1.3307210206985474
20260916,D,state_constant,all,encoder,delta/9ps/motion_even,882,2.1930813789367676
20260916,D,state_constant,all,encoder,present/motion_odd,881,1.2226382493972778
20260916,D,state_constant,all,encoder,present/motion_odd,882,0.45706987380981445
20260916,D,state_constant,all,encoder,future/0.75ps/motion_odd,881,0.7408663630485535
20260916,D,state_constant,all,encoder,future/0.75ps/motion_odd,882,0.6687800884246826
20260916,D,state_constant,all,persistence,future/0.75ps/motion_odd,881,2.1141865253448486
20260916,D,state_constant,all,persistence,future/0.75ps/motion_odd,882,0.9038411974906921
20260916,D,state_constant,all,encoder,delta/0.75ps/motion_odd,881,2.102736234664917
20260916,D,state_constant,all,encoder,delta/0.75ps/motion_odd,882,0.9311683773994446
20260916,D,state_constant,all,encoder,future/3ps/motion_odd,881,1.5337071418762207
20260916,D,state_constant,all,encoder,future/3ps/motion_odd,882,1.779213547706604
20260916,D,state_constant,all,persistence,future/3ps/motion_odd,881,3.1619842052459717
20260916,D,state_constant,all,persistence,future/3ps/motion_odd,882,1.7639306783676147
20260916,D,state_constant,all,encoder,delta/3ps/motion_odd,881,3.0752127170562744
20260916,D,state_constant,all,encoder,delta/3ps/motion_odd,882,1.9188379049301147
20260916,D,state_constant,all,encoder,future/9ps/motion_odd,881,0.6001728773117065
20260916,D,state_constant,all,encoder,future/9ps/motion_odd,882,1.4554486274719238
20260916,D,state_constant,all,persistence,future/9ps/motion_odd,881,2.053884983062744
20260916,D,state_constant,all,persistence,future/9ps/motion_odd,882,2.1593921184539795
20260916,D,state_constant,all,encoder,delta/9ps/motion_odd,881,2.199903964996338
20260916,D,state_constant,all,encoder,delta/9ps/motion_odd,882,2.3854596614837646
20260916,D,state_constant,all,encoder,path/0.75ps/mean_std_qbar6,881,0.3185521066188812
20260916,D,state_constant,all,encoder,path/0.75ps/mean_std_qbar6,882,0.5593341588973999
20260916,D,state_constant,all,encoder,path/3ps/mean_std_qbar6,881,0.3347952663898468
20260916,D,state_constant,all,encoder,path/3ps/mean_std_qbar6,882,0.5791318416595459
20260916,D,state_constant,all,encoder,path/9ps/mean_std_qbar6,881,0.4816422760486603
20260916,D,state_constant,all,encoder,path/9ps/mean_std_qbar6,882,0.7578942179679871
20260916,D,state_constant,low_order,encoder,present/bond_order,881,0.8677813410758972
20260916,D,state_constant,low_order,encoder,future/0.75ps/bond_order,881,0.8398234844207764
20260916,D,state_constant,low_order,persistence,future/0.75ps/bond_order,881,0.20173166692256927
20260916,D,state_constant,low_order,encoder,delta/0.75ps/bond_order,881,0.23274362087249756
20260916,D,state_constant,low_order,encoder,future/3ps/bond_order,881,0.7449072003364563
20260916,D,state_constant,low_order,persistence,future/3ps/bond_order,881,0.27111712098121643
20260916,D,state_constant,low_order,encoder,delta/3ps/bond_order,881,0.3010917901992798
20260916,D,state_constant,low_order,encoder,future/9ps/bond_order,881,0.8011955618858337
20260916,D,state_constant,low_order,persistence,future/9ps/bond_order,881,0.21584711968898773
20260916,D,state_constant,low_order,encoder,delta/9ps/bond_order,881,0.362917423248291
20260916,D,state_constant,low_order,encoder,present/instantaneous_TDA_H0,881,0.8695018291473389
20260916,D,state_constant,low_order,encoder,future/0.75ps/instantaneous_TDA_H0,881,0.8653268218040466
20260916,D,state_constant,low_order,persistence,future/0.75ps/instantaneous_TDA_H0,881,0.18203304708003998
20260916,D,state_constant,low_order,encoder,delta/0.75ps/instantaneous_TDA_H0,881,0.21232186257839203
20260916,D,state_constant,low_order,encoder,future/3ps/instantaneous_TDA_H0,881,0.850649356842041
20260916,D,state_constant,low_order,persistence,future/3ps/instantaneous_TDA_H0,881,0.3283909261226654
20260916,D,state_constant,low_order,encoder,delta/3ps/instantaneous_TDA_H0,881,0.35470297932624817
20260916,D,state_constant,low_order,encoder,future/9ps/instantaneous_TDA_H0,881,1.2769428491592407
20260916,D,state_constant,low_order,persistence,future/9ps/instantaneous_TDA_H0,881,0.25286993384361267
20260916,D,state_constant,low_order,encoder,delta/9ps/instantaneous_TDA_H0,881,0.3649710416793823
20260916,D,state_constant,low_order,encoder,present/instantaneous_TDA_H1,881,0.6689732074737549
20260916,D,state_constant,low_order,encoder,future/0.75ps/instantaneous_TDA_H1,881,0.7139981389045715
20260916,D,state_constant,low_order,persistence,future/0.75ps/instantaneous_TDA_H1,881,0.1594187617301941
20260916,D,state_constant,low_order,encoder,delta/0.75ps/instantaneous_TDA_H1,881,0.19676899909973145
20260916,D,state_constant,low_order,encoder,future/3ps/instantaneous_TDA_H1,881,0.6680945754051208
20260916,D,state_constant,low_order,persistence,future/3ps/instantaneous_TDA_H1,881,0.17126072943210602
20260916,D,state_constant,low_order,encoder,delta/3ps/instantaneous_TDA_H1,881,0.2087641954421997
20260916,D,state_constant,low_order,encoder,future/9ps/instantaneous_TDA_H1,881,0.7063283920288086
20260916,D,state_constant,low_order,persistence,future/9ps/instantaneous_TDA_H1,881,0.14729534089565277
20260916,D,state_constant,low_order,encoder,delta/9ps/instantaneous_TDA_H1,881,0.2779441475868225
20260916,D,state_constant,low_order,encoder,present/instantaneous_TDA_H2,881,0.8509838581085205
20260916,D,state_constant,low_order,encoder,future/0.75ps/instantaneous_TDA_H2,881,0.9795297980308533
20260916,D,state_constant,low_order,persistence,future/0.75ps/instantaneous_TDA_H2,881,0.12053825706243515
20260916,D,state_constant,low_order,encoder,delta/0.75ps/instantaneous_TDA_H2,881,0.13835638761520386
20260916,D,state_constant,low_order,encoder,future/3ps/instantaneous_TDA_H2,881,1.0073182582855225
20260916,D,state_constant,low_order,persistence,future/3ps/instantaneous_TDA_H2,881,0.14798177778720856
20260916,D,state_constant,low_order,encoder,delta/3ps/instantaneous_TDA_H2,881,0.17511606216430664
20260916,D,state_constant,low_order,encoder,future/9ps/instantaneous_TDA_H2,881,1.1485306024551392
20260916,D,state_constant,low_order,persistence,future/9ps/instantaneous_TDA_H2,881,0.17211471498012543
20260916,D,state_constant,low_order,encoder,delta/9ps/instantaneous_TDA_H2,881,0.29399237036705017
20260916,D,state_constant,low_order,encoder,present/motion_even,881,0.819873571395874
20260916,D,state_constant,low_order,encoder,future/0.75ps/motion_even,881,0.8201587796211243
20260916,D,state_constant,low_order,persistence,future/0.75ps/motion_even,881,1.4051648378372192
20260916,D,state_constant,low_order,encoder,delta/0.75ps/motion_even,881,1.432716727256775
20260916,D,state_constant,low_order,encoder,future/3ps/motion_even,881,0.9047744274139404
20260916,D,state_constant,low_order,persistence,future/3ps/motion_even,881,1.4999632835388184
20260916,D,state_constant,low_order,encoder,delta/3ps/motion_even,881,1.5206102132797241
20260916,D,state_constant,low_order,encoder,future/9ps/motion_even,881,0.9970175623893738
20260916,D,state_constant,low_order,persistence,future/9ps/motion_even,881,1.4406310319900513
20260916,D,state_constant,low_order,encoder,delta/9ps/motion_even,881,1.3307210206985474
20260916,D,state_constant,low_order,encoder,present/motion_odd,881,1.2226382493972778
20260916,D,state_constant,low_order,encoder,future/0.75ps/motion_odd,881,0.7408663630485535
20260916,D,state_constant,low_order,persistence,future/0.75ps/motion_odd,881,2.1141865253448486
20260916,D,state_constant,low_order,encoder,delta/0.75ps/motion_odd,881,2.102736234664917
20260916,D,state_constant,low_order,encoder,future/3ps/motion_odd,881,1.5337071418762207
20260916,D,state_constant,low_order,persistence,future/3ps/motion_odd,881,3.1619842052459717
20260916,D,state_constant,low_order,encoder,delta/3ps/motion_odd,881,3.0752127170562744
20260916,D,state_constant,low_order,encoder,future/9ps/motion_odd,881,0.6001728773117065
20260916,D,state_constant,low_order,persistence,future/9ps/motion_odd,881,2.053884983062744
20260916,D,state_constant,low_order,encoder,delta/9ps/motion_odd,881,2.199903964996338
20260916,D,state_constant,low_order,encoder,path/0.75ps/mean_std_qbar6,881,0.3185521066188812
20260916,D,state_constant,low_order,encoder,path/3ps/mean_std_qbar6,881,0.3347952663898468
20260916,D,state_constant,low_order,encoder,path/9ps/mean_std_qbar6,881,0.4816422760486603
20260916,D,state_constant,at_risk,encoder,hazard/nll,881,1.889736533164978
20260916,D,state_constant,at_risk,encoder,hazard/bin0/brier,881,0.2481633424758911
20260916,D,state_constant,at_risk,encoder,hazard/bin1/brier,881,0.5569103360176086
20260916,D,state_constant,at_risk,encoder,hazard/bin2/brier,881,0.7800390720367432
20260916,D,state_constant,all,encoder,temporal/0.75ps/normalized_rms_jump,881,0.7846221503205715
20260916,D,state_constant,all,encoder,temporal/0.75ps/increment_rms,881,0.20680592954158783
20260916,D,state_constant,all,encoder,temporal/0.75ps/increment_p95,881,0.34073100313544263
20260916,D,state_constant,all,encoder,temporal/0.75ps/covariance_trace,881,0.034735605120658875
20260916,D,state_constant,low_order,encoder,temporal/0.75ps/normalized_rms_jump,881,0.7846221503205715
20260916,D,state_constant,low_order,encoder,temporal/0.75ps/increment_rms,881,0.20680592954158783
20260916,D,state_constant,low_order,encoder,temporal/0.75ps/increment_p95,881,0.34073100313544263
20260916,D,state_constant,low_order,encoder,temporal/0.75ps/covariance_trace,881,0.034735605120658875
20260916,D,state_constant,all,encoder,temporal/0.75ps/normalized_rms_jump,882,0.9228313245915075
20260916,D,state_constant,all,encoder,temporal/0.75ps/increment_rms,882,0.2577248513698578
20260916,D,state_constant,all,encoder,temporal/0.75ps/increment_p95,882,0.38693775385618207
20260916,D,state_constant,all,encoder,temporal/0.75ps/covariance_trace,882,0.03899760916829109
20260916,D,state_constant,all,encoder,present/block_mean,881,0.8832920094331106
20260916,D,state_constant,all,encoder,present/block_mean,882,0.9205359518527985
20260916,D,state_constant,all,encoder,future/0.75ps/block_mean,881,0.8266172309716543
20260916,D,state_constant,all,encoder,future/0.75ps/block_mean,882,0.9575410783290863
20260916,D,state_constant,all,persistence,future/0.75ps/block_mean,881,0.6971788493295511
20260916,D,state_constant,all,persistence,future/0.75ps/block_mean,882,0.5447874224434296
20260916,D,state_constant,all,encoder,delta/0.75ps/block_mean,881,0.7192739720145861
20260916,D,state_constant,all,encoder,delta/0.75ps/block_mean,882,0.5677596082290014
20260916,D,state_constant,all,encoder,future/3ps/block_mean,881,0.9515751600265503
20260916,D,state_constant,all,encoder,future/3ps/block_mean,882,1.1892129778862
20260916,D,state_constant,all,persistence,future/3ps/block_mean,881,0.9301163405179977
20260916,D,state_constant,all,persistence,future/3ps/block_mean,882,0.8422287534922361
20260916,D,state_constant,all,encoder,delta/3ps/block_mean,881,0.9392496595780054
20260916,D,state_constant,all,encoder,delta/3ps/block_mean,882,0.8966075877348582
20260916,D,state_constant,all,encoder,future/9ps/block_mean,881,0.9216979742050171
20260916,D,state_constant,all,encoder,future/9ps/block_mean,882,1.0716419120629628
20260916,D,state_constant,all,persistence,future/9ps/block_mean,881,0.7137738540768623
20260916,D,state_constant,all,persistence,future/9ps/block_mean,882,0.8267762524386247
20260916,D,state_constant,all,encoder,delta/9ps/block_mean,881,0.8050749947627386
20260916,D,state_constant,all,encoder,delta/9ps/block_mean,882,0.9721888651450475
20260916,D,state_constant,low_order,encoder,present/block_mean,881,0.8832920094331106
20260916,D,state_constant,low_order,encoder,future/0.75ps/block_mean,881,0.8266172309716543
20260916,D,state_constant,low_order,persistence,future/0.75ps/block_mean,881,0.6971788493295511
20260916,D,state_constant,low_order,encoder,delta/0.75ps/block_mean,881,0.7192739720145861
20260916,D,state_constant,low_order,encoder,future/3ps/block_mean,881,0.9515751600265503
20260916,D,state_constant,low_order,persistence,future/3ps/block_mean,881,0.9301163405179977
20260916,D,state_constant,low_order,encoder,delta/3ps/block_mean,881,0.9392496595780054
20260916,D,state_constant,low_order,encoder,future/9ps/block_mean,881,0.9216979742050171
20260916,D,state_constant,low_order,persistence,future/9ps/block_mean,881,0.7137738540768623
20260916,D,state_constant,low_order,encoder,delta/9ps/block_mean,881,0.8050749947627386
20260916,D,state_history,all,encoder,present/bond_order,881,0.8690846562385559
20260916,D,state_history,all,encoder,present/bond_order,882,1.2076585292816162
20260916,D,state_history,all,encoder,future/0.75ps/bond_order,881,0.8356834053993225
20260916,D,state_history,all,encoder,future/0.75ps/bond_order,882,1.069742202758789
20260916,D,state_history,all,persistence,future/0.75ps/bond_order,881,0.20173166692256927
20260916,D,state_history,all,persistence,future/0.75ps/bond_order,882,0.12136351317167282
20260916,D,state_history,all,encoder,delta/0.75ps/bond_order,881,0.23305566608905792
20260916,D,state_history,all,encoder,delta/0.75ps/bond_order,882,0.15588124096393585
20260916,D,state_history,all,encoder,future/3ps/bond_order,881,0.7417697906494141
20260916,D,state_history,all,encoder,future/3ps/bond_order,882,1.0890203714370728
20260916,D,state_history,all,persistence,future/3ps/bond_order,881,0.27111712098121643
20260916,D,state_history,all,persistence,future/3ps/bond_order,882,0.08536650985479355
20260916,D,state_history,all,encoder,delta/3ps/bond_order,881,0.3028257191181183
20260916,D,state_history,all,encoder,delta/3ps/bond_order,882,0.12518541514873505
20260916,D,state_history,all,encoder,future/9ps/bond_order,881,0.7977431416511536
20260916,D,state_history,all,encoder,future/9ps/bond_order,882,1.2154884338378906
20260916,D,state_history,all,persistence,future/9ps/bond_order,881,0.21584711968898773
20260916,D,state_history,all,persistence,future/9ps/bond_order,882,0.09867444634437561
20260916,D,state_history,all,encoder,delta/9ps/bond_order,881,0.3672555387020111
20260916,D,state_history,all,encoder,delta/9ps/bond_order,882,0.19452069699764252
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H0,881,0.8727064728736877
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H0,882,1.163545846939087
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H0,881,0.8617704510688782
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H0,882,1.2031680345535278
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H0,881,0.18203304708003998
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H0,882,0.18848542869091034
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H0,881,0.2113325148820877
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H0,882,0.21889249980449677
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H0,881,0.8483839631080627
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H0,882,0.9861982464790344
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H0,881,0.3283909261226654
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H0,882,0.1920318752527237
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H0,881,0.3542234003543854
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H0,882,0.24623839557170868
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H0,881,1.2786046266555786
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H0,882,0.7349005341529846
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H0,881,0.25286993384361267
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H0,882,0.3420860469341278
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H0,881,0.3651471436023712
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H0,882,0.5384831428527832
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H1,881,0.6694971919059753
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H1,882,0.9130630493164062
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H1,881,0.7123825550079346
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H1,882,0.882760763168335
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H1,881,0.1594187617301941
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H1,882,0.08794260025024414
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H1,881,0.19660188257694244
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H1,882,0.11536393314599991
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H1,881,0.6667870879173279
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H1,882,0.7080032229423523
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H1,881,0.17126072943210602
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H1,882,0.10051829367876053
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H1,881,0.20896238088607788
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H1,882,0.1428004950284958
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H1,881,0.7065116763114929
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H1,882,0.883230984210968
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H1,881,0.14729534089565277
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H1,882,0.13611531257629395
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H1,881,0.2797873616218567
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H1,882,0.2785133421421051
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H2,881,0.8515592217445374
20260916,D,state_history,all,encoder,present/instantaneous_TDA_H2,882,0.8784288763999939
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H2,881,0.9782170653343201
20260916,D,state_history,all,encoder,future/0.75ps/instantaneous_TDA_H2,882,0.7598711848258972
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H2,881,0.12053825706243515
20260916,D,state_history,all,persistence,future/0.75ps/instantaneous_TDA_H2,882,0.05035662278532982
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H2,881,0.13847137987613678
20260916,D,state_history,all,encoder,delta/0.75ps/instantaneous_TDA_H2,882,0.06840815395116806
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H2,881,1.0064579248428345
20260916,D,state_history,all,encoder,future/3ps/instantaneous_TDA_H2,882,0.6970138549804688
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H2,881,0.14798177778720856
20260916,D,state_history,all,persistence,future/3ps/instantaneous_TDA_H2,882,0.05676475539803505
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H2,881,0.17558704316616058
20260916,D,state_history,all,encoder,delta/3ps/instantaneous_TDA_H2,882,0.08905474096536636
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H2,881,1.1494231224060059
20260916,D,state_history,all,encoder,future/9ps/instantaneous_TDA_H2,882,0.795246422290802
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H2,881,0.17211471498012543
20260916,D,state_history,all,persistence,future/9ps/instantaneous_TDA_H2,882,0.11682013422250748
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H2,881,0.29612913727760315
20260916,D,state_history,all,encoder,delta/9ps/instantaneous_TDA_H2,882,0.24999310076236725
20260916,D,state_history,all,encoder,present/motion_even,881,0.8176805973052979
20260916,D,state_history,all,encoder,present/motion_even,882,0.9055044054985046
20260916,D,state_history,all,encoder,future/0.75ps/motion_even,881,0.8164698481559753
20260916,D,state_history,all,encoder,future/0.75ps/motion_even,882,1.1691389083862305
20260916,D,state_history,all,persistence,future/0.75ps/motion_even,881,1.4051648378372192
20260916,D,state_history,all,persistence,future/0.75ps/motion_even,882,1.9167351722717285
20260916,D,state_history,all,encoder,delta/0.75ps/motion_even,881,1.4336800575256348
20260916,D,state_history,all,encoder,delta/0.75ps/motion_even,882,1.912819266319275
20260916,D,state_history,all,encoder,future/3ps/motion_even,881,0.9029002785682678
20260916,D,state_history,all,encoder,future/3ps/motion_even,882,1.8826322555541992
20260916,D,state_history,all,persistence,future/3ps/motion_even,881,1.4999632835388184
20260916,D,state_history,all,persistence,future/3ps/motion_even,882,2.8547604084014893
20260916,D,state_history,all,encoder,delta/3ps/motion_even,881,1.5179258584976196
20260916,D,state_history,all,encoder,delta/3ps/motion_even,882,2.8611793518066406
20260916,D,state_history,all,encoder,future/9ps/motion_even,881,1.0001308917999268
20260916,D,state_history,all,encoder,future/9ps/motion_even,882,1.3656097650527954
20260916,D,state_history,all,persistence,future/9ps/motion_even,881,1.4406310319900513
20260916,D,state_history,all,persistence,future/9ps/motion_even,882,2.107569456100464
20260916,D,state_history,all,encoder,delta/9ps/motion_even,881,1.3253155946731567
20260916,D,state_history,all,encoder,delta/9ps/motion_even,882,2.190338373184204
20260916,D,state_history,all,encoder,present/motion_odd,881,1.2169233560562134
20260916,D,state_history,all,encoder,present/motion_odd,882,0.45939716696739197
20260916,D,state_history,all,encoder,future/0.75ps/motion_odd,881,0.7375667691230774
20260916,D,state_history,all,encoder,future/0.75ps/motion_odd,882,0.6705561280250549
