dataset_id,record,recorded_state,location,sha256,observed_at
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0025_parent_006_T400_cluster00073_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0025_parent_006_T400_cluster00073_transition_candidate_momentum_00_noise_01/outcome.json,ea9f4b7cb2eeea0e2f9f335e4d9d8ca92b5196f4a3877dba48061de24c3c3080,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0026_parent_006_T400_cluster00073_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0026_parent_006_T400_cluster00073_transition_candidate_momentum_01_noise_00/outcome.json,1baaf26e7096096dcf344c093e74d66caabc943835dc1c62ba5815a7f8194d53,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0027_parent_006_T400_cluster00073_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0027_parent_006_T400_cluster00073_transition_candidate_momentum_01_noise_01/outcome.json,2f016c71c749346871a17b10b5b1b589304c221ca73e240cc9e869bd09740a1d,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0028_parent_007_T400_cluster00075_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0028_parent_007_T400_cluster00075_transition_candidate_momentum_00_noise_00/outcome.json,6df15404d2e2ff944876eb1c439eef8fb76c8376b0581e40639d64c2d0f2d51b,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0029_parent_007_T400_cluster00075_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0029_parent_007_T400_cluster00075_transition_candidate_momentum_00_noise_01/outcome.json,9ecb5d662b4eb2f3fb9a8fc76613bfbf64bbbe30d36ccd89e3414578ea4c17dd,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0030_parent_007_T400_cluster00075_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0030_parent_007_T400_cluster00075_transition_candidate_momentum_01_noise_00/outcome.json,578f9c723ae6b27f9030dd70541b39fa5107ddb21ead3b1a76bbeac990a99012,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0031_parent_007_T400_cluster00075_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0031_parent_007_T400_cluster00075_transition_candidate_momentum_01_noise_01/outcome.json,d350415322239028c1e2f97fe0e61fb919371e88fe0069edfa44d907e67a6faf,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0032_parent_008_T400_cluster00099_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0032_parent_008_T400_cluster00099_transition_candidate_momentum_00_noise_00/outcome.json,224e0853c0dff39fda46db282ed5df9d517de305b3ad8a7a6ab95738f2f5249d,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0033_parent_008_T400_cluster00099_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0033_parent_008_T400_cluster00099_transition_candidate_momentum_00_noise_01/outcome.json,d7c93a946160d1a47c5bf9532f7ce6e38e80fafdd9128359ab1f600fa5c6e4a8,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0034_parent_008_T400_cluster00099_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0034_parent_008_T400_cluster00099_transition_candidate_momentum_01_noise_00/outcome.json,b191156c57dfbeab9b82a984fb9e463fd546ba94d675087066432e9de7a88fd3,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0035_parent_008_T400_cluster00099_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0035_parent_008_T400_cluster00099_transition_candidate_momentum_01_noise_01/outcome.json,2a60e59ac8006511d4908ba6409ff67754a0862634e98a5b786c8b5760c15c30,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0036_parent_009_T400_cluster00099_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0036_parent_009_T400_cluster00099_transition_candidate_momentum_00_noise_00/outcome.json,33273f6a588edb594a07f7358cda6defe08e161df52c57449e1b10057875a307,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0037_parent_009_T400_cluster00099_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0037_parent_009_T400_cluster00099_transition_candidate_momentum_00_noise_01/outcome.json,f75178500212d9bcd765aa286edf22105fcacb9f2a29b4182d6cd13896a387d4,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0038_parent_009_T400_cluster00099_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0038_parent_009_T400_cluster00099_transition_candidate_momentum_01_noise_00/outcome.json,1d5b187ccea373b8781ad996d8ace86f8cd522ef8d2f001e208b03972dd15e38,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0039_parent_009_T400_cluster00099_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0039_parent_009_T400_cluster00099_transition_candidate_momentum_01_noise_01/outcome.json,672d383d715c0f81876ec92247292c455f0973478936e2dc275793ce57065f20,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0040_parent_010_T400_cluster00005_liquid_control_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0040_parent_010_T400_cluster00005_liquid_control_momentum_00_noise_00/outcome.json,aa566e5dfe83e2eefe0c327e5282f10cb5965fc703c8e617dc933cd8075cd787,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0041_parent_010_T400_cluster00005_liquid_control_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0041_parent_010_T400_cluster00005_liquid_control_momentum_00_noise_01/outcome.json,2bd355dd56adcc7aed24a606807e28880930eeec7ddf59f1d47e5af7c96adda7,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0042_parent_010_T400_cluster00005_liquid_control_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0042_parent_010_T400_cluster00005_liquid_control_momentum_01_noise_00/outcome.json,c9288d1c27b2a0cdb1619977ffccd06ad30d8f344965e505a891ed7866f51f62,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0043_parent_010_T400_cluster00005_liquid_control_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0043_parent_010_T400_cluster00005_liquid_control_momentum_01_noise_01/outcome.json,1c1e61a2a1db1ed9a2bb8f798154f4f626de0e45283a579d82398a6ca0c07303,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0044_parent_011_T400_cluster00340_crystal_control_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0044_parent_011_T400_cluster00340_crystal_control_momentum_00_noise_00/outcome.json,6212d5e819d46d3354da515825a054c188a0a129fe551f47d1d52e094d2772d1,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0045_parent_011_T400_cluster00340_crystal_control_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0045_parent_011_T400_cluster00340_crystal_control_momentum_00_noise_01/outcome.json,d256a36ec922084c682766691453b962963e0917efc34bf714b5e33511893aec,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0046_parent_011_T400_cluster00340_crystal_control_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0046_parent_011_T400_cluster00340_crystal_control_momentum_01_noise_00/outcome.json,f8229fc26295408efef4d681596b10963b4ded9cc36da1f88d0fdb3906c5969a,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0047_parent_011_T400_cluster00340_crystal_control_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0047_parent_011_T400_cluster00340_crystal_control_momentum_01_noise_01/outcome.json,2440a67232b94a031bca3f3b04156fa0df946d32cf520ff3b4ecbb4d2adb6373,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0048_parent_012_T450_cluster00021_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0048_parent_012_T450_cluster00021_transition_candidate_momentum_00_noise_00/outcome.json,4b09c8755c77e79deaac718bf26d0dc01468aaafe00c71359caae04fbbec4fef,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0049_parent_012_T450_cluster00021_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0049_parent_012_T450_cluster00021_transition_candidate_momentum_00_noise_01/outcome.json,c832f0b3c3353f9bd08cfe9ce6b17df456dae307e996e7cc18f108f8681cf22d,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0050_parent_012_T450_cluster00021_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0050_parent_012_T450_cluster00021_transition_candidate_momentum_01_noise_00/outcome.json,09e5f7bd532028d512547d56f1f703870d9465ff8f64a3c23323c2b9f28f260b,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0051_parent_012_T450_cluster00021_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0051_parent_012_T450_cluster00021_transition_candidate_momentum_01_noise_01/outcome.json,a34b3aa6269e4f0543210cba8d22da6813ebc3bde934faee870716f24581d23f,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0052_parent_013_T450_cluster00030_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0052_parent_013_T450_cluster00030_transition_candidate_momentum_00_noise_00/outcome.json,4b8bd091cfc362b5bef6b9875e54c866df5740d76135c287f4187545ee8f68ef,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0053_parent_013_T450_cluster00030_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0053_parent_013_T450_cluster00030_transition_candidate_momentum_00_noise_01/outcome.json,358206a8d6bfccf08022a1621402720a83ad7e420aba73d6aa048ee657734c60,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0054_parent_013_T450_cluster00030_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0054_parent_013_T450_cluster00030_transition_candidate_momentum_01_noise_00/outcome.json,d88ade7484774bddb2b4824fbf28a6a735f36989a279d4f3f5d679a536d425f4,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0055_parent_013_T450_cluster00030_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0055_parent_013_T450_cluster00030_transition_candidate_momentum_01_noise_01/outcome.json,91286e65a7279dd3700299ef90d42ce7c9256248fd8f7356441f0ed82dd1f437,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0056_parent_014_T450_cluster00038_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0056_parent_014_T450_cluster00038_transition_candidate_momentum_00_noise_00/outcome.json,7f99a97123f4b46c9e44b003302c03692ec1e76315f94df0494858b7a02545f9,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0057_parent_014_T450_cluster00038_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0057_parent_014_T450_cluster00038_transition_candidate_momentum_00_noise_01/outcome.json,86bd39f338ad0d4bb57d2e7b62e2a44ced700d09553443d21248d637b2a5fd57,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0058_parent_014_T450_cluster00038_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0058_parent_014_T450_cluster00038_transition_candidate_momentum_01_noise_00/outcome.json,79e3f13edd67836ee4c6502863cf31d2fa70bdd513efa6b4631468e001d8aeb0,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0059_parent_014_T450_cluster00038_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0059_parent_014_T450_cluster00038_transition_candidate_momentum_01_noise_01/outcome.json,e2448da589ed312b8a63291a4987525e0a11b19bf64a0b02eeab263f5d2c6a2a,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0060_parent_015_T450_cluster00047_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0060_parent_015_T450_cluster00047_transition_candidate_momentum_00_noise_00/outcome.json,aab501795de3cc246e4bc4a57a6ba3364be629b8d9f687c308408d715d26572c,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0061_parent_015_T450_cluster00047_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0061_parent_015_T450_cluster00047_transition_candidate_momentum_00_noise_01/outcome.json,72b59192957ca53d3e3221e01264c0be4901660ca041e7b6d6e2dbefe1fcd96c,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0062_parent_015_T450_cluster00047_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0062_parent_015_T450_cluster00047_transition_candidate_momentum_01_noise_00/outcome.json,715b59205de7f79977110bf3320bd0fad1444e98a9bb0037b8413b252ef4e866,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0063_parent_015_T450_cluster00047_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0063_parent_015_T450_cluster00047_transition_candidate_momentum_01_noise_01/outcome.json,a3256149e03a47b413d88cdef5f94fb472897a4e0f3d9bd3a7cd7883a877a050,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0064_parent_016_T450_cluster00055_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0064_parent_016_T450_cluster00055_transition_candidate_momentum_00_noise_00/outcome.json,05f05b6ab22dc6240bb84235615a42e6b8a5dd4b1142b3be7283811ecd289fc7,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0065_parent_016_T450_cluster00055_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0065_parent_016_T450_cluster00055_transition_candidate_momentum_00_noise_01/outcome.json,a6b8d0f66426051a9205406d38ba91c77558027fe24c37c5d52b6986fa7bd061,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0066_parent_016_T450_cluster00055_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0066_parent_016_T450_cluster00055_transition_candidate_momentum_01_noise_00/outcome.json,f84cdbea13990b25dc676237d4e1ab71c703235b287794bab51163883f629ddd,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0067_parent_016_T450_cluster00055_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0067_parent_016_T450_cluster00055_transition_candidate_momentum_01_noise_01/outcome.json,91819c40f94bce1dda3ad0196c7f6d21522d4aa28505bc989186217fb2475c23,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0068_parent_017_T450_cluster00064_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0068_parent_017_T450_cluster00064_transition_candidate_momentum_00_noise_00/outcome.json,9169d0a3b2bf4a76eee7cb635d6335452d796c27c62c88e353751aa76f836625,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0069_parent_017_T450_cluster00064_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0069_parent_017_T450_cluster00064_transition_candidate_momentum_00_noise_01/outcome.json,7a9b558b0469313915487816f227e43780670e416c6aee21472e5bb24ff8db5d,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0070_parent_017_T450_cluster00064_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0070_parent_017_T450_cluster00064_transition_candidate_momentum_01_noise_00/outcome.json,046f11bde023c13efe6a12e3c5b6c1a891c2b43ce1fc3a9d3498d5f6b6d285db,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0071_parent_017_T450_cluster00064_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0071_parent_017_T450_cluster00064_transition_candidate_momentum_01_noise_01/outcome.json,0d73f99232454ef88ba91cdaf04e4a2d22b677f0308a42cc5ffb1a3ac657766f,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0072_parent_018_T450_cluster00070_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0072_parent_018_T450_cluster00070_transition_candidate_momentum_00_noise_00/outcome.json,3ce1d5b4f563d76ea72166f3b747dbbc3fd1b7a1ee1f3d74facfec4b2a5486e4,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0073_parent_018_T450_cluster00070_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0073_parent_018_T450_cluster00070_transition_candidate_momentum_00_noise_01/outcome.json,109d5c987e4650fe4ebe8842d5329d8a737aee6604b512444303b4a217dbcadd,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0074_parent_018_T450_cluster00070_transition_candidate_momentum_01_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0074_parent_018_T450_cluster00070_transition_candidate_momentum_01_noise_00/outcome.json,1d74427702d777f335240ef85469754de30fd4bb474f85baa8ab85aaa8a2bda9,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0075_parent_018_T450_cluster00070_transition_candidate_momentum_01_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0075_parent_018_T450_cluster00070_transition_candidate_momentum_01_noise_01/outcome.json,c2bed71028249792c8bd09acb85574bc3088fecb636f3cbaaec7047a7fd22de0,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0076_parent_019_T450_cluster00072_transition_candidate_momentum_00_noise_00/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0076_parent_019_T450_cluster00072_transition_candidate_momentum_00_noise_00/outcome.json,0af6852fcebbd87329ff765f91003e5035cac2d78284b5b102ed7693bc0f9de6,2026-09-13T18:33:21.413127+00:00
al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible,branches/branch_0077_parent_019_T450_cluster00072_transition_candidate_momentum_00_noise_01/outcome.json,complete,/work/PERSO/vmorozov/simulations/al_meam_nested_shooting_pilot_70304_400-500K_20260902_fixed24ps_float16_compatible/branches/branch_0077_parent_019_T450_cluster00072_transition_candidate_momentum_00_noise_01/outcome.json,4c79579584a9d5c7d1a3d1a6ef62250b6f3de939575934ad5b94d80a75d0a3ad,2026-09-13T18:33:21.413127+00:00
